English,Hindi
Successive,"अनुक्रमी, आनुक्रमिक; उत्तरोत्तर"
Successive sound,आनुक्रिमिक स्वन
Successor,आनुक्रमिक; परवर्ती
Suction stop,"चुषण स्पर्श, चूषण व्यंजन"
Sudden phonetic change,आकस्मिक स्वन-परिवर्तन
Suffix,परप्रत्यय; प्रत्यय (संस्कृत)
Suffixation,परप्रत्यययोजन
Suffixing language,परप्रत्यय-योजक भाषा
Suggestology (=suggestopaedia),सांकेतिक (शिक्षण) प्रणाली
Suggestopaedia,सांकेतिक (शिक्षण) प्रणाली
Sulcal position,परिखा स्थिति
Superficial convergence,सतही अभिसरण
Superficial conversion,सतही परिवर्तन
Superficial divergence,सतही अपसरण
Superficial similarity,"सतही समानता, सतही सादृश्य, सतही समरूपता"
Superficial subject,सतही कर्ता
Superfix,अधिप्रत्यय; समक्षणिक प्रत्यय
Superfix,अधिखंडीय रूपिम
Super foot,"अधिपाद, अधिचरण"
Super grammar,सर्वभाषा व्याकरण
Super imposition,अध्यारोपण
Superior comparison,उपरिमुखी तुलना; श्रेष्ठतावाची तुलना
Superiority condition,वरीयता प्रतिबंध
Superjunct,अधिविशेषक
Superlative degree,"अतिशय कोटि, तम-भाव"
Supernex,अधिविधेय-संबंध
Supernumerary,अधिसंख्य(क)
Super reader,अधिपाठक
Super rhyme,अधि प्रास
Super-saturated word,अधिसंतृप्त शब्द
Superscript,अधिलेख
Super set,अधिसमुच्चय
Superstratum,उपरितल
Superstratum,उपरितल भाषा
Supine,सूपाइन
Suppletion,सवदिश
Suppletive alternant,"सवदिशी विकल्प, सवदिशी परिवर्त"
Suppletive form,सवदिशी रूप
Supportive language environment,"संपोषक भाषायी परिवेश, अनुकूल भाषा परिवेश"
Suppositive conjunction,हेतुमत् समुच्चयबोधक
Suppression,अप्रकाशन
Supra-dental,अधिदंत्य
Supra-fix,समक्षणिक प्रत्यय; अधिप्रत्यय
Supralect,अधिभाषिका
Supra-segmental feature,अधिखंडात्मक अभिलक्षण; अधिपरिच्छिन्न अभिलक्षण
Supra-segmental phoneme,अधिखंडात्मक स्वनिम; अधिपरिच्छिन्न स्वनिम
Suprasegmental phonology,"खंडेतर स्वनप्रक्रिया, अधिखंडात्मक स्वनिमविज्ञान"
Supra-sentence grammar,अधिवाक्य व्याकरण
Supra-summative,अधिसंकल्पनात्मक
Surd,अघोष
Surface dyslexia,सतही अपपठन
Surface grammar,बहिस्तलीय व्याकरण
Surface representation,बाह्य (अभि) चित्रण
Surface structure,बाह्य संरचना
Surface subject,बाह्य कर्ता
Surname,"कुलनाम, अल्ल"
Sursaturation,अधिसंतृप्ति
Survival,अवशिष्ट रूप; अवशेष
Suspension pitch,विराम स्वराघात
Suspicious pair,संदिग्ध युग्म
Sustained clause terminal,सम उपवाक्यांत
Sustained pitch,सम स्वराघात
Sustained stress,सम बलाघात
Switching code,"स्विचन कोड, स्विचन संकेत"
Switching of register,प्रयुक्ति परिवर्तन
Syllabary,अक्षरमाला
Syllabary curriculum,अक्षरमाला पाठ्यचर्या
Syllabation,अक्षर-विभाजन
Syllabic,आक्षरिक
Syllabication,अक्षर-विभाजन
Syllabic consonant,आक्षरिक व्यंजन
Syllabic division,आक्षरिक विभाजन
Syllabic manipulation,आक्षरिक हेर-फेर
Syllabic peak,अक्षर शिखर
Syllabics,अक्षरविज्ञान
Syllabic stress,आक्षरिक बलाघात
Syllabic writing,आक्षरिक लेखन
Syllabification,अक्षर-विभाजन
Syllabigram,अक्षर-लेथ
Syllable,अक्षर
Syllable boundary,अक्षर सीमा
Syllable phoneme,अक्षर-स्वनिम
Syllable sign,अक्षर-चिह्न
Syllable tier,अक्षर सोपान
Syllable timed rhythm,अक्षराश्रित लय
Syllabogram,अक्षर-चिह्न
Syllabus,"पाठ्यविवरण, सिलेबस"
Syllepsis,उभयान्वय
Symbiosis,"सहजीविता, सह-अस्तित्व, सहवर्तित्व"
Symbol,प्रतीक
Symbol combination,"प्रतीक संयोजन, प्रतीक संचय"
Symbol engram,प्रतीक स्मृत्यंकन; प्रतीक संस्कारांकन
Symbolic code,"प्रतीकात्मक कोड, प्रतीकात्मक कूट"
Symbolic device,प्रतीकात्मक युक्ति
