English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Readio propagation,रेडियो संचरण,વિકિરણમિતીય તકનીક,विकिरणमितीय तकनीक,ਵਿਕਿਰਣਮਿਤੀਯ ਤਕਨੀਕ,বিকিরণমিতীয তকনীক,विकिरणमितीय तकनीक,ವಿಕಿರಣಮಿತೀಯ ತಕನೀಕ,വികിരണമിതീയ തകനീക,விகிரணமிதீய தகநீக,వికిరణమితీయ తకనీక,وکرنمتیہ تکنیک,িকিরণমিতীয তকনীক,ବିକିରଣମିତୀଯ ତକନୀକ,विकिरणमितीय तकनीक
Radio-sondage,रेडियो सॉन्डेज,રેડિયો સંચરણ,रेडियो संचरण,ਰੇਡਿਯੋ ਸਂਚਰਣ,রেডিযো সংচরণ,रेडियो संचरण,ರೇಡಿಯೋ ಸಂಚರಣ,രേഡിയോ സംചരണ,ரேடியோ ஸங்சரண,రేడియో సంచరణ,ریڈیو سنچرن,রডিয সংচরণ,ରେଡିଯୋ ସଂଚରଣ,रेडियो संचरण
Radio telerecording siesmograph,रेडियो दूराभिलेखन भूकंपलेखी,રેડિયો સૉન્ડેજ,रेडियो सॉन्डेज,ਰੇਡਿਯੋ ਸ੉ਨ੍ਡੇਜ,রেডিযো সৌন্ডেজ,रेडियो सॉन्डेज,ರೇಡಿಯೋ ಸೌನ್ಡೇಜ,രേഡിയോ സൌന്ഡേജ,ரேடியோ ஸௌந்டேஜ,రేడియో సౌన్డేజ,ریڈیو سانڈیج,রডিয সন্ডজ,ରେଡିଯୋ ସୌନ୍ଡେଜ,रेडियो सॉन्डेज
Radio whistle,रेडियो सीटी,રેડિયો દૂરાભિલેખન ભૂકંપલેખી,रेडियो दूराभिलेखन भूकंपलेखी,ਰੇਡਿਯੋ ਦੂਰਾਭਿਲੇਖਨ ਭੂਕਂਪਲੇਖੀ,রেডিযো দূরাভিলেখন ভূকংপলেখী,रेडियो दूराभिलेखन भूकंपलेखी,ರೇಡಿಯೋ ದೂರಾಭಿಲೇಖನ ಭೂಕಂಪಲೇಖೀ,രേഡിയോ ദൂരാഭിലേഖന ഭൂകംപലേഖീ,ரேடியோ தூராபிலேகந பூகங்பலேகீ,రేడియో దూరాభిలేఖన భూకంపలేఖీ,ریڈیو دورابھلیکھن بھوکمپلیکھی,রডিয দূরাভিলখন ভূকংপলখী,ରେଡିଯୋ ଦୂରାଭିଲେଖନ ଭୂକଂପଲେଖୀ,रेडियो दूराभिलेखन भूकंपलेखी
Radon leakage,रेडॉन क्षरण,રેડિયો સીટી,रेडियो सीटी,ਰੇਡਿਯੋ ਸੀਟੀ,রেডিযো সীটী,रेडियो सीटी,ರೇಡಿಯೋ ಸೀಟೀ,രേഡിയോ സീടീ,ரேடியோ ஸீடீ,రేడియో సీటీ,ریڈیو سیٹی,রডিয সীটী,ରେଡିଯୋ ସୀଟୀ,रेडियो सीटी
Raft,"चाटी, रैफ्ट",રેડૉન ક્ષરણ,रेडॉन क्षरण,ਬੇੜਾ,রেডৌন ক্ষরণ,रेडॉन क्षरण,ತೆಪ್ಪ,രേഡൌന ക്ഷരണ,ரேடௌந க்ஷரண,రేడౌన క్షరణ,بیڑا,রডন ক্ষরণ,"ଭେଳା, କାତଭେଳା",रेडॉन क्षरण
Rafting,रैफ्टिंग,"ચાટી, રૈફ્ટ","चाटी, रैफ्ट",ਰੇਡ੉ਨ ਕ੍਷ਰਣ,"চাটী, রৈফ্ট","चाटी, रैफ्ट",ರೇಡೌನ ಕ್ಷರಣ,"ചാടീ, രൈഫ്ട","சாடீ, ரைப்ட","చాటీ, రైఫ్ట",ریڈان کشرن,"চাটী, রৈফ্ট",ରେଡୌନ କ୍ଷରଣ,"चाटी, रैफ्ट"
Ragging,रैगिंग,રૈફ્ટિંગ,रैफ्टिंग,ਰੈਫ੍ਟਿਂਗ,রৈফ্টিংগ,रैफ्टिंग,ರೈಫ್ಟಿಂಗ,രൈഫ്ടിംഗ,ரைப்டிங்க,రైఫ్టింగ,ریفٹنگ,রৈফ্টিংগ,ରୈଫ୍ଟିଂଗ,रैफ्टिंग
Rail grizzly,रैल ग्रिजली,રૈગિંગ,रैगिंग,ਰੈਗਿਂਗ,রৈগিংগ,रैगिंग,ರೈಗಿಂಗ,രൈഗിംഗ,ரைகிங்க,రైగింగ,ریگنگ,রৈগিংগ,ରୈଗିଂଗ,रैगिंग
Rail riffle,रेल रिफल,રૈલ ગ્રિજલી,रैल ग्रिजली,ਰੈਲ ਗ੍ਰਿਜਲੀ,রৈল গ্রিজলী,रैल ग्रिजली,ರೈಲ ಗ್ರಿಜಲೀ,രൈല ഗ്രിജലീ,ரைல க்ரிஜலீ,రైల గ్రిజలీ,ریل گرجلی,রৈল গ্রিজলী,ରୈଲ ଗ୍ରିଜଲୀ,रैल ग्रिजली
Railroad ballast,रेलमार्ग - गिट्टी,રેલ રિફલ,रेल रिफल,ਰੇਲ ਰਿਫਲ,রেল রিফল,रेल रिफल,ರೇಲ ರಿಫಲ,രേല രിഫല,ரேல ரிபல,రేల రిఫల,ریل رپھل,রল রিফল,ରେଲ ରିଫଲ,रेल रिफल
Rain - intensity gradients,वर्षा - तीव्रता प्रवणता,રેલમાર્ગ - ગિટ્ટી,रेलमार्ग - गिट्टी,ਰੇਲਮਾਰ੍ਗ - ਗਿਟ੍ਟੀ,রেলমার্গ - গিট্টী,रेलमार्ग - गिट्टी,ರೇಲಮಾರ್ಗ - ಗಿಟ್ಟೀ,രേലമാര്ഗ - ഗിട്ടീ,ரேலமார்க - கிட்டீ,రేలమార్గ - గిట్టీ,ریلمارگ - گٹی,রলমার্গ - গিট্টী,ରେଲମାର୍ଗ - ଗିଟ୍ଟୀ,रेलमार्ग - गिट्टी
Rain wash,वृष्टि धावन,વર્ષા - તીવ્રતા પ્રવણતા,वर्षा - तीव्रता प्रवणता,ਵਰ੍਷ਾ - ਤੀਵ੍ਰਤਾ ਪ੍ਰਵਣਤਾ,বর্ষা - তীব্রতা প্রবণতা,वर्षा - तीव्रता प्रवणता,ವರ್ಷಾ - ತೀವ್ರತಾ ಪ್ರವಣತಾ,വര്ഷാ - തീവ്രതാ പ്രവണതാ,வர்ஷா - தீவ்ரதா ப்ரவணதா,వర్షా - తీవ్రతా ప్రవణతా,ورشہ - تیورتا پرونتا,র্ষা - তী্রতা প্রণতা,ବର୍ଷା - ତୀବ୍ରତା ପ୍ରବଣତା,वर्षा - तीव्रता प्रवणता
Raise (mining),रेज़,વૃષ્ટિ ધાવન,वृष्टि धावन,ਵ੃਷੍ਟਿ ਧਾਵਨ,বৃষ্টি ধাবন,वृष्टि धावन,ವೃಷ್ಟಿ ಧಾವನ,വൃഷ്ടി ധാവന,வ்ருஷ்டி தாவந,వృష్టి ధావన,ورشٹی دھاون,ৃষ্টি ধান,ବୃଷ୍ଟି ଧାବନ,वृष्टि धावन
Raleigh approximation,रैले सन्निकटन,રેજ઼,रेज़,ਰੇਜ਼,রেজ়,रेज़,ರೇಜ಼,രേജ,ரேஜ,రేజ,ریز,রজ়,ରେଜ଼,रेज़
Random walk,यादृच्छिक भ्रमण,રૈલે સન્નિકટન,रैले सन्निकटन,ਰੈਲੇ ਸਨ੍ਨਿਕਟਨ,রৈলে সন্নিকটন,रैले सन्निकटन,ರೈಲೇ ಸನ್ನಿಕಟನ,രൈലേ സന്നികടന,ரைலே ஸந்நிகடந,రైలే సన్నికటన,ریلے سنکٹن,রৈল সন্নিকটন,ରୈଲେ ସନ୍ନିକଟନ,रैले सन्निकटन
Range,"परास, परिसर, चरागाह, रेन्ज, गोचर, माला, श्रेणी","પરિસર, હદ,ક્ષમતા","कक्षा,श्रेणी","ਹੱਦ, ਦਾਇਰਾ, ਚਾਂਕਮਾਰੀ, ਰੇਂਜ","পরিসর,অঞ্চল","रेंज,रांग","ವ್ಯಾಪ್ತಿ, ಬಿಂಬಗಣ",നിര,1. சரகம் 2. தொடர் 2. ஏற்ற இறக்க எல்லை 3. வேறுபாட்டெல்லை,"రేంజి,శ్రేణి,పరిధి,సీమ,అవధి,క్షేత్రం",رینج۔ رسائی,"1.শাৰী, লানি 2. ৰন্ধন চৌকাবিশেষ 3. চাৰণভূমি 4. আভোগ 5. দীর্ঘতম গমন দূৰত্ব6.চান্দমাৰি প্রসাৰ, পৰিসৰ7.","ସୀମା, ପରିସର, ବିସ୍ତାର","1. क्षेत्र, इलाका 2. विविधता, प्रकार 3. मारक दूरी"
Range height indicator,परास उच्चता सूचक,યાદૃચ્છિક ભ્રમણ,यादृच्छिक भ्रमण,ਯਾਦ੃ਚ੍ਛਿਕ ਭ੍ਰਮਣ,যাদৃচ্ছিক ভ্রমণ,यादृच्छिक भ्रमण,ಯಾದೃಚ್ಛಿಕ ಭ್ರಮಣ,യാദൃച്ഛിക ഭ്രമണ,யாத்ருச்சிக ப்ரமண,యాదృచ్ఛిక భ్రమణ,یادرچھک بھرمن,যাদৃচ্ছিক ভ্রমণ,ଯାଦୃଚ୍ଛିକ ଭ୍ରମଣ,यादृच्छिक भ्रमण
Range of fossil,जीवाश्म परिसर,પરાસ ઉચ્ચતા સૂચક,परास उच्चता सूचक,ਪਰਾਸ ਉਚ੍ਚਤਾ ਸੂਚਕ,পরাস উচ্চতা সূচক,परास उच्चता सूचक,ಪರಾಸ ಉಚ್ಚತಾ ಸೂಚಕ,പരാസ ഉച്ചതാ സൂചക,பராஸ உச்சதா ஸூசக,పరాస ఉచ్చతా సూచక,پراس اچتا سوچک,পরাস উচ্চতা সূচক,ପରାସ ଉଚ୍ଚତା ସୂଚକ,परास उच्चता सूचक
Range selecto-switch,परिसर वरित्र स्विच,જીવાશ્મ પરિસર,जीवाश्म परिसर,ਜੀਵਾਸ਼੍ਮ ਪਰਿਸਰ,জীবাশ্ম পরিসর,जीवाश्म परिसर,ಜೀವಾಶ್ಮ ಪರಿಸರ,ജീവാശ്മ പരിസര,ஜீவாச்ம பரிஸர,జీవాశ్మ పరిసర,جیواشم پرسر,জীাশ্ম পরিসর,ଜୀବାଶ୍ମ ପରିସର,जीवाश्म परिसर
Raob computation data,रैऑब अभिकलन ऑकड़े,પરિસર વરિત્ર સ્વિચ,परिसर वरित्र स्विच,ਪਰਿਸਰ ਵਰਿਤ੍ਰ ਸ੍ਵਿਚ,পরিসর বরিত্র স্বিচ,परिसर वरित्र स्विच,ಪರಿಸರ ವರಿತ್ರ ಸ್ವಿಚ,പരിസര വരിത്ര സ്വിച,பரிஸர வரித்ர ஸ்விச,పరిసర వరిత్ర స్విచ,پرسر ورتر سوچ,পরিসর রিত্র স্িচ,ପରିସର ବରିତ୍ର ସ୍ବିଚ,परिसर वरित्र स्विच
Raoult's law,राउल्ट नियम,રૈઑબ અભિકલન ઑકડ઼ે,रैऑब अभिकलन ऑकड़े,ਰੈ਑ਬ ਅਭਿਕਲਨ ਑ਕਡ਼ੇ,রৈঔব অভিকলন ঔকড়,रैऑब अभिकलन ऑकड़े,ರೈಔಬ ಅಭಿಕಲನ ಔಕಡ಼ೇ,രൈഔബ അഭികലന ഔകഡേ,ரைஔப அபிகலந ஔகடே,రైఔబ అభికలన ఔకడే,ریاب ابھکلن آکڑے,রৈব অভিকলন কড়,ରୈଔବ ଅଭିକଲନ ଔକଡ଼େ,रैऑब अभिकलन ऑकड़े
Rapid laminar movement,द्रुत स्तरीय गति,રાઉલ્ટ નિયમ,राउल्ट नियम,ਰਾਉਲ੍ਟ ਨਿਯਮ,রাউল্ট নিযম,राउल्ट नियम,ರಾಉಲ್ಟ ನಿಯಮ,രാഉല്ട നിയമ,ராஉல்ட நியம,రాఉల్ట నియమ,راؤلٹ نیم,রাউল্ট নিযম,ରାଉଲ୍ଟ ନିଯମ,राउल्ट नियम
Rapid separator,द्रुत पृथक्कर,દ્રુત સ્તરીય ગતિ,द्रुत स्तरीय गति,ਦ੍ਰੁਤ ਸ੍ਤਰੀਯ ਗਤਿ,দ্রুত স্তরীয গতি,द्रुत स्तरीय गति,ದ್ರುತ ಸ್ತರೀಯ ಗತಿ,ദ്രുത സ്തരീയ ഗതി,த்ருத ஸ்தரீய கதி,ద్రుత స్తరీయ గతి,درت سطریہ گتی,দ্রুত স্তরীয গতি,ଦ୍ରୁତ ସ୍ତରୀଯ ଗତି,द्रुत स्तरीय गति
