English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Spring constant,"कमानी स्थिरांक, स्प्रिंग स्थिरांक","કમાની સ્થિરાંક, સ્પ્રિંગ સ્થિરાંક","कमानी स्थिरांक, स्प्रिंग स्थिरांक","ਕਮਾਨੀ ਸ੍ਥਿਰਾਂਕ, ਸ੍ਪ੍ਰਿਂਗ ਸ੍ਥਿਰਾਂਕ","কমানী স্থিরাংক, স্প্রিংগ স্থিরাংক","कमानी स्थिरांक, स्प्रिंग स्थिरांक","ಕಮಾನೀ ಸ್ಥಿರಾಂಕ, ಸ್ಪ್ರಿಂಗ ಸ್ಥಿರಾಂಕ","കമാനീ സ്ഥിരാംക, സ്പ്രിംഗ സ്ഥിരാംക","கமாநீ ஸ்திராங்க, ஸ்ப்ரிங்க ஸ்திராங்க","కమానీ స్థిరాంక, స్ప్రింగ స్థిరాంక",کمانی ستھرانک، سپرنگ ستھرانک,"কমানী স্থিরাংক, স্প্রিংগ স্থিরাংক","କମାନୀ ସ୍ଥିରାଂକ, ସ୍ପ୍ରିଂଗ ସ୍ଥିରାଂକ","कमानी स्थिरांक, स्प्रिंग स्थिरांक"
Spring force,कमानी बल,કમાની બલ,कमानी बल,ਕਮਾਨੀ ਬਲ,কমানী বল,कमानी बल,ಸುರಳಿಯಬಲ,കമാനീ ബല,கமாநீ பல,కమానీ బల,کمانی بل,কমানী বল,କମାନୀ ବଲ,कमानी बल
Spring index,स्प्रिंग सूचकांक,સ્પ્રિંગ સૂચકાંક,स्प्रिंग सूचकांक,ਸ੍ਪ੍ਰਿਂਗ ਸੂਚਕਾਂਕ,স্প্রিংগ সূচকাংক,स्प्रिंग सूचकांक,ಸ್ಪ್ರಿಂಗ ಸೂಚಕಾಂಕ,സ്പ്രിംഗ സൂചകാംക,ஸ்ப்ரிங்க ஸூசகாங்க,స్ప్రింగ సూచకాంక,سپرنگ سوچکانک,স্প্রিংগ সূচকাংক,ସ୍ପ୍ରିଂଗ ସୂଚକାଂକ,स्प्रिंग सूचकांक
Spring washer,"स्प्रिंग वलयक, कमानी वाशर","સ્પ્રિંગ વલયક, કમાની વાશર","स्प्रिंग वलयक, कमानी वाशर","ਸ੍ਪ੍ਰਿਂਗ ਵਲਯਕ, ਕਮਾਨੀ ਵਾਸ਼ਰ","স্প্রিংগ বলযক, কমানী বাশর","स्प्रिंग वलयक, कमानी वाशर","ಸ್ಪ್ರಿಂಗ ವಲಯಕ, ಕಮಾನೀ ವಾಶರ","സ്പ്രിംഗ വലയക, കമാനീ വാശര","ஸ்ப்ரிங்க வலயக, கமாநீ வாசர","స్ప్రింగ వలయక, కమానీ వాశర",سپرنگ ولیک، کمانی واشر,"স্প্রিংগ লযক, কমানী াশর","ସ୍ପ୍ରିଂଗ ବଲଯକ, କମାନୀ ବାଶର","स्प्रिंग वलयक, कमानी वाशर"
Sprocket,दंतुरिका,દંતુરિકા,दंतुरिका,ਦਂਤੁਰਿਕਾ,দংতুরিকা,दंतुरिका,ದಂತುರಿಕಾ,ദംതുരികാ,தங்துரிகா,దంతురికా,دنترکا,দংতুরিকা,ଦଂତୁରିକା,दंतुरिका
Sprue cutter,प्रभरणनली कर्तक,પ્રભરણનલી કર્તક,प्रभरणनली कर्तक,ਪ੍ਰਭਰਣਨਲੀ ਕਰ੍ਤਕ,প্রভরণনলী কর্তক,प्रभरणनली कर्तक,ಪ್ರಭರಣನಲೀ ಕರ್ತಕ,പ്രഭരണനലീ കര്തക,ப்ரபரணநலீ கர்தக,ప్రభరణనలీ కర్తక,پربھرننلی کرتک,প্রভরণনলী কর্তক,ପ୍ରଭରଣନଲୀ କର୍ତକ,प्रभरणनली कर्तक
Square file,चौरस रेती,ચૌરસ રેતી,चौरस रेती,ਚੌਰਸ ਰੇਤੀ,চৌরস রেতী,चौरस रेती,ಚೌರಸ ರೇತೀ,ചൌരസ രേതീ,சௌரஸ ரேதீ,చౌరస రేతీ,چورس ریتی,চৌরস রতী,ଚୌରସ ରେତୀ,चौरस रेती
Square headed bolt,चौकोर-शीर्षी काबला,ચૌકોર-શીર્ષી કાબલા,चौकोर-शीर्षी काबला,ਚੌਕੋਰ-ਸ਼ੀਰ੍਷ੀ ਕਾਬਲਾ,চৌকোর-শীর্ষী কাবলা,चौकोर-शीर्षी काबला,ಚೌಕೋರ-ಶೀರ್ಷೀ ಕಾಬಲಾ,ചൌകോര-ശീര്ഷീ കാബലാ,சௌகோர-சீர்ஷீ காபலா,చౌకోర-శీర్షీ కాబలా,چوکور-شیرشی کابلہ,চৌকর-শীর্ষী কাবলা,ଚୌକୋର-ଶୀର୍ଷୀ କାବଲା,चौकोर-शीर्षी काबला
Square nut,वर्गाकार ढिबरी,વર્ગાકાર ઢિબરી,वर्गाकार ढिबरी,ਵਰ੍ਗਾਕਾਰ ਢਿਬਰੀ,বর্গাকার ঢিবরী,वर्गाकार ढिबरी,ವರ್ಗಾಕಾರ ಢಿಬರೀ,വര്ഗാകാര ഢിബരീ,வர்காகார டிபரீ,వర్గాకార ఢిబరీ,ورگاکار ڈھبری,র্গাকার ঢিবরী,ବର୍ଗାକାର ଢିବରୀ,वर्गाकार ढिबरी
Squeezer,निष्पीडक,નિષ્પીડક,निष्पीडक,ਨਿ਷੍ਪੀਡਕ,নিষ্পীডক,निष्पीडक,ನಿಷ್ಪೀಡಕ,നിഷ്പീഡക,நிஷ்பீடக,నిష్పీడక,نشپیڈک,নিষ্পীডক,ନିଷ୍ପୀଡକ,निष्पीडक
Stability limit,स्थायित्व सीमा,સ્થાયિત્વ સીમા,स्थायित्व सीमा,ਸ੍ਥਾਯਿਤ੍ਵ ਸੀਮਾ,স্থাযিত্ব সীমা,स्थायित्व सीमा,ಸ್ಥಾಯಿತ್ವ ಸೀಮಾ,സ്ഥായിത്വ സീമാ,ஸ்தாயித்வ ஸீமா,స్థాయిత్వ సీమా,ستھایتو سیما,স্থাযিত্ সীমা,ସ୍ଥାଯିତ୍ବ ସୀମା,स्थायित्व सीमा
Stack effluent,चिमनी बहिस्राव,ચિમની બહિસ્રાવ,चिमनी बहिस्राव,ਚਿਮਨੀ ਬਹਿਸ੍ਰਾਵ,চিমনী বহিস্রাব,चिमनी बहिस्राव,ಚಿಮನೀ ಬಹಿಸ್ರಾವ,ചിമനീ ബഹിസ്രാവ,சிமநீ பஹிஸ்ராவ,చిమనీ బహిస్రావ,چمنی بہسراو,চিমনী বহিস্রা,ଚିମନୀ ବହିସ୍ରାବ,चिमनी बहिस्राव
Staggered joint,असम्मुखी जोड़,અસમ્મુખી જોડ઼,असम्मुखी जोड़,ਅਸਮ੍ਮੁਖੀ ਜੋਡ਼,অসম্মুখী জোড়,असम्मुखी जोड़,ಅಸಮ್ಮುಖೀ ಜೋಡ಼,അസമ്മുഖീ ജോഡ,அஸம்முகீ ஜோட,అసమ్ముఖీ జోడ,اسمکھی جوڑ,অসম্মুখী জড়,ଅସମ୍ମୁଖୀ ଜୋଡ଼,असम्मुखी जोड़
Stalling load,स्तंभन भार,સ્તંભન ભાર,स्तंभन भार,ਸ੍ਤਂਭਨ ਭਾਰ,স্তংভন ভার,स्तंभन भार,ಸ್ತಂಭನ ಭಾರ,സ്തംഭന ഭാര,ஸ்தங்பந பார,స్తంభన భార,ستمبھن بھار,স্তংভন ভার,ସ୍ତଂଭନ ଭାର,स्तंभन भार
Standard shank twist drill,मानक शैंक ऐंठन बरमा,માનક શૈંક ઐંઠન બરમા,मानक शैंक ऐंठन बरमा,ਮਾਨਕ ਸ਼ੈਂਕ ਐਂਠਨ ਬਰਮਾ,মানক শৈংক ঐংঠন বরমা,मानक शैंक ऐंठन बरमा,ಮಾನಕ ಶೈಂಕ ಐಂಠನ ಬರಮಾ,മാനക ശൈംക ഐംഠന ബരമാ,மாநக சைங்க ஐங்டந பரமா,మానక శైంక ఐంఠన బరమా,مانک شینک اینٹھن برما,মানক শৈংক ঐংঠন বরমা,ମାନକ ଶୈଂକ ଐଂଠନ ବରମା,मानक शैंक ऐंठन बरमा
Static balancing,स्थैतिक संतुलन,સ્થૈતિક સંતુલન,स्थैतिक संतुलन,ਸ੍ਥੈਤਿਕ ਸਂਤੁਲਨ,স্থৈতিক সংতুলন,स्थैतिक संतुलन,ಸ್ಥೈತಿಕ ಸಂತುಲನ,സ്ഥൈതിക സംതുലന,ஸ்தைதிக ஸங்துலந,స్థైతిక సంతులన,ستھیتک سنتلن,স্থৈতিক সংতুলন,ସ୍ଥୈତିକ ସଂତୁଲନ,स्थैतिक संतुलन
Static draft,स्थैतिक प्रवात,સ્થૈતિક પ્રવાત,स्थैतिक प्रवात,ਸ੍ਥੈਤਿਕ ਪ੍ਰਵਾਤ,স্থৈতিক প্রবাত,स्थैतिक प्रवात,ಸ್ಥೈತಿಕ ಪ್ರವಾತ,സ്ഥൈതിക പ്രവാത,ஸ்தைதிக ப்ரவாத,స్థైతిక ప్రవాత,ستھیتک پروات,স্থৈতিক প্রাত,ସ୍ଥୈତିକ ପ୍ରବାତ,स्थैतिक प्रवात
Station,प्रक्षेपण स्थल,"સ્ટેશન, કેન્દ્ર, સ્થાન",1. स्थान 2. स्थानक 3. केंद्र स्थानक,"ਸਟੇਸ਼ਨ, ਕੇਂਦਰ","কেন্দ্র,স্টেশন","ठाणें,केंद्र,स्टेशन","ಸ್ಥಳ,ಠಾಣೆ,ನಿಲ್ದಾಣ",സ്റ്റേഷന്‍,"இடம், நிலையம்","స్టేషన్,కేంద్రం,స్థలం,నిలయం",اسٹیشن۔ مقام,"ষ্টেছন, কেন্দ্র","କେନ୍ଦ୍ର, ଷ୍ଟେଶନ","स्टेशन, केन्द्र"
Station,2. स्टेशन,"સ્ટેશન, કેન્દ્ર, સ્થાન",1. स्थान 2. स्थानक 3. केंद्र स्थानक,"ਸਟੇਸ਼ਨ, ਕੇਂਦਰ","কেন্দ্র,স্টেশন","ठाणें,केंद्र,स्टेशन","ಸ್ಥಳ,ಠಾಣೆ,ನಿಲ್ದಾಣ",സ്റ്റേഷന്‍,"இடம், நிலையம்","స్టేషన్,కేంద్రం,స్థలం,నిలయం",اسٹیشن۔ مقام,"ষ্টেছন, কেন্দ্র","କେନ୍ଦ୍ର, ଷ୍ଟେଶନ","स्टेशन, केन्द्र"
Station,3. केन्द्र,"સ્ટેશન, કેન્દ્ર, સ્થાન",1. स्थान 2. स्थानक 3. केंद्र स्थानक,"ਸਟੇਸ਼ਨ, ਕੇਂਦਰ","কেন্দ্র,স্টেশন","ठाणें,केंद्र,स्टेशन","ಸ್ಥಳ,ಠಾಣೆ,ನಿಲ್ದಾಣ",സ്റ്റേഷന്‍,"இடம், நிலையம்","స్టేషన్,కేంద్రం,స్థలం,నిలయం",اسٹیشن۔ مقام,"ষ্টেছন, কেন্দ্র","କେନ୍ଦ୍ର, ଷ୍ଟେଶନ","स्टेशन, केन्द्र"
Stationary engine,अचल इंजन,અચલ ઇંજન,अचल इंजन,ਅਚਲ ਇਂਜਨ,অচল ইংজন,अचल इंजन,ಅಚಲ ಇಂಜನ,അചല ഇംജന,அசல இங்ஜந,అచల ఇంజన,اچل انجن,অচল ইংজন,ଅଚଲ ଇଂଜନ,अचल इंजन
Statistical mechanics,सांख्यकीय यांत्रकी,સાંખ્યકીય યાંત્રકી,सांख्यकीय यांत्रकी,ਸਾਂਖ੍ਯਕੀਯ ਯਾਂਤ੍ਰਕੀ,সাংখ্যকীয যাংত্রকী,सांख्यकीय यांत्रकी,ಸಂಖ್ಯಾಕಲನೀಯ ಬಲವಿಜ್ಞಾನ,സാംഖ്യകീയ യാംത്രകീ,ஸாங்க்யகீய யாங்த்ரகீ,సాంఖ్యకీయ యాంత్రకీ,سانکھیکیہ یانترکی,সাংখ্যকীয যাংত্রকী,ସାଂଖ୍ଯକୀଯ ଯାଂତ୍ରକୀ,सांख्यकीय यांत्रकी
Steady speed,अपरिवर्ती चाल,અપરિવર્તી ચાલ,अपरिवर्ती चाल,ਅਪਰਿਵਰ੍ਤੀ ਚਾਲ,অপরিবর্তী চাল,अपरिवर्ती चाल,ಅಪರಿವರ್ತೀ ಚಾಲ,അപരിവര്തീ ചാല,அபரிவர்தீ சால,అపరివర్తీ చాల,اپرورتی چال,অপরির্তী চাল,ଅପରିବର୍ତୀ ଚାଲ,अपरिवर्ती चाल
Steam chest,भापकक्ष,ભાપકક્ષ,भापकक्ष,ਭਾਪਕਕ੍਷,ভাপকক্ষ,भापकक्ष,ಭಾಪಕಕ್ಷ,ഭാപകക്ഷ,பாபகக்ஷ,భాపకక్ష,بھاپککش,ভাপকক্ষ,ଭାପକକ୍ଷ,भापकक्ष
Steam engine indicator diagram,भाप इंजन सूचक आरेक,ભાપ ઇંજન સૂચક આરેક,भाप इंजन सूचक आरेक,ਭਾਪ ਇਂਜਨ ਸੂਚਕ ਆਰੇਕ,ভাপ ইংজন সূচক আরেক,भाप इंजन सूचक आरेक,ಭಾಪ ಇಂಜನ ಸೂಚಕ ಆರೇಕ,ഭാപ ഇംജന സൂചക ആരേക,பாப இங்ஜந ஸூசக ஆரேக,భాప ఇంజన సూచక ఆరేక,بھاپ انجن سوچک آریک,ভাপ ইংজন সূচক আরক,ଭାପ ଇଂଜନ ସୂଚକ ଆରେକ,भाप इंजन सूचक आरेक
