Malayalam,Punjabi
വേരിയബിൾ ജീൻ,ਵੇਰੀਏਬਲ ਜੀਨ
വേരിയബിൾ റേറ്റ് ടെക്നോളജി,ਵੇਰੀਏਬਲ ਰੇਟ ਟੈਕਨੋਲੋਜੀ
വേൾഡ്,ਪਰਿਵਰਤਨ
വതാസം,ਪਰਿਵਰਤਨ
വൈവിധം,ਕਈ ਕਿਸਮਾਂ
വെക്റ്റർ,ਵੈਕਟਰ
സസ്യങ്ങൾ,ਬਨਸਪਤੀ
സസ്യഭക്ഷണം,ਬਨਸਪਤੀ ਵਿਗਾੜ
സസ്യ തടസ്സം,ਬਨਸਪਤੀ ਰੁਕਾਵਟ
തുമ്പില് കവർ,ਬਨਸਪਤੀ ਕਵਰ
തുമ്പില് പ്രചരണം,ਬਨਸਪਤੀ ਪ੍ਰਸਾਰ
തുമ്പില് വേദി,ਬਨਸਪਤੀ ਪੜਾਅ
ആരാധന,ਜ਼ਹਿਰ
പരിധി,ਕੁਰਬਾਨ
മണ്ണിര കമ്പോസ്റ്റ്,ਵਰਮੀਕੰਪਸਟ
Veneralial,ਗੈਰ ਕਾਨੂੰਨੀਕਰਨ
ലംബ പുതങ്ങ്,ਲੰਬਕਾਰੀ ਮਲਚਿੰਗ
വെർട്ടിസോൾ,ਵਰਲਿਸੋਲ
പ്രവർത്തനക്ഷമത (വിത്ത്),ਵਿਵਹਾਰਕਤਾ (ਬੀਜ)
മുന്തിരിവള്ളി,ਵੇਲ
വിനാഗിരി,ਸਿਰਕਾ
വിൽ ജീൻ,ਵੀਰ ਜੀਨ
കന്യക ഭൂമി,ਕੁਆਰੀ ਜ਼ਮੀਨ
കന്യക മണ്ണ്,ਕੁਆਰੀ ਮਿੱਟੀ
വൈരീലയം,ਭੁਲੱਕੜ
വൈറസ്,ਵਾਇਰਸ
വൈറസ് കോട്ട് പ്രോട്ടീൻ,ਵਾਇਰਸ ਕੋਟ ਪ੍ਰੋਟੀਨ
വൈറസ് ഇൻഡെക്സിംഗ്,ਵਾਇਰਸ ਇੰਡੈਕਸਿੰਗ
വിസ്കോസിറ്റി,ਲੇਸ
ദൃശ്യമായ വികിരണം,ਵੇਖਣਯੋਗ ਰੇਡੀਏਸ਼ਨ
വിറ്റാമിനുകൾ,ਵਿਟਾਮਿਨ
Viti കൾച്ചർ,ਵਿਟਿਕਲਚਰ
വൈവിപ്പറേഴ്സ്,ਵਿਵੇਕ
സ്ഥലം ശൂന്യമായ സ്ഥലം,ਵੋਇਡ ਸਪੇਸ
അസ്ഥിരസം,ਅਸਥਿਰਾਈਜ਼ੇਸ਼ਨ
സന്നദ്ധ സസ്യങ്ങൾ,ਵਲੰਟੀਅਰ ਪੌਦੇ
വാനിലക്കാരി,ਵਨੀਲਾ
വെട്ടിയവർ,ਵੀਕ
വെറ്ററൻ ഡോക്ടർ,ਵੈਟਰਨਨੀਅਨ ਡਾਕਟਰ
വൈരോളജിസ്റ്റ്,ਵਾਇਰਲੋਜਿਸਟ
വേതന,ਉਜਰਤ
ചെറുചൂടുള്ള രക്തമുള്ള മൃഗം,ਗਰਮ ਖੂਨ ਵਾਲੇ ਜਾਨਵਰ
മാലിന്യ സംസ്കരണം,ਰਹਿੰਦ-ਖੂੰਹਦ ਪ੍ਰਬੰਧਨ
തരിശുഭൂമികൾ,ਕੂੜੇਦਾਨ
വാട്ടർ ആപ്ലിക്കേഷൻ കാര്യക്ഷമത,ਪਾਣੀ ਦੀ ਵਰਤੋਂ ਕੁਸ਼ਲਤਾ
വാട്ടർ ആപ്ലിക്കേഷൻ നിരക്ക്,ਵਾਟਰ ਐਪਲੀਕੇਸ਼ਨ ਰੇਟ
ജല സന്തുലിതാവസ്ഥ,ਪਾਣੀ ਦਾ ਸੰਤੁਲਨ
ജലവിരുദ്ധം,ਪਾਣੀ ਦਾ ਸੰਵਾਦ
ജല സംരക്ഷണം,ਵਾਟਰ ਸੇਵਨਵੇਸ਼ਨ
ജല ഉപഭോഗം,ਪਾਣੀ ਦੀ ਖਪਤ
ജലസംരക്ഷണ കാര്യക്ഷമത,ਪਾਣੀ ਦੇ ਕੰਪੀਨੀਸ ਕੁਸ਼ਲਤਾ
ജല സംസ്കാരം,ਵਾਟਰ ਸਭਿਆਚਾਰ
ജല കമ്മി,ਪਾਣੀ ਦਾ ਘਾਟਾ
ജലവിതരണപരമായ കാര്യക്ഷമത,ਪਾਣੀ ਵੰਡ ਕੁਸ਼ਲਤਾ
വാട്ടർ ഡ്യൂട്ടി,ਪਾਣੀ ਦੀ ਡਿ duty ਟੀ
വെള്ളം ചാലുകൾ,ਪਾਣੀ ਦੀ ਫੁਰੋ
വാട്ടർ ഗേറ്റ്സ്,ਪਾਣੀ ਦੇ ਦਰਵਾਜ਼ੇ
ജല ലോഗിംഗ്,ਪਾਣੀ ਦੀ ਲਾਗ
ജല മാനേജുമെന്റ്,ਪਾਣੀ ਪ੍ਰਬੰਧਨ
വിളകളുടെ ജല ആവശ്യകത,ਫਸਲਾਂ ਦੀ ਪਾਣੀ ਦੀ ਜ਼ਰੂਰਤ
വാട്ടർ സാച്ചുറേഷൻ കമ്മി,ਪਾਣੀ ਦੀ ਸੰਤ੍ਰਿਪਤ ਘਾਟਾ
വാട്ടർ ടേബിൾ,ਪਾਣੀ ਦਾ ਟੇਬਲ
ജല ഉപയോഗക്ഷമത,ਪਾਣੀ ਦੀ ਵਰਤੋਂ ਕੁਸ਼ਲਤਾ
ജല വിളവ്,ਪਾਣੀ ਦਾ ਝਾੜ
ജലസംഭരണ,ਪਾਣੀ ਦੀ ਕਟਾਈ
വാഴുള്ള,ਵਾਟਰਡ
വാട്ടർഷെഡ് മാനേജ്മെന്റ്,ਵਾਟਰਸ਼ੈਡ ਪ੍ਰਬੰਧਨ
വാട്ടർഷെഡ് ചികിത്സ,ਵਾਟਰਡ ਇਲਾਜ
വാട്ടർഷെഡ് അധിഷ്ഠിത സിസ്റ്റം,ਵਾਟਰਡ-ਅਧਾਰਤ ਸਿਸਟਮ
ജലപാത,ਜਲ ਮਾਰਗ
വേവ്-ദൈർഘ്യം,ਵੇਵ-ਲੰਬਾਈ
വാക്സിംഗ്,ਵੈਕਸਿੰਗ
കാലാവസ്ഥ,ਮੌਸਮ
കാലാവസ്ഥ,ਮੌਸਮ
കള,ਬੂਟੀ
കള നിയന്ത്രണം,ਬੂਟੀ ਨਿਯੰਤਰਣ
കള നിയന്ത്രണം കാര്യക്ഷമത,ਬੂਟੀ ਨਿਯੰਤਰਣ ਕੁਸ਼ਲਤਾ
കള ഇല്ലാതാക്കൽ,ਤਲਾਅ
കള സൂചിക,ਵੇਡ ਇੰਡੈਕਸ
പടിഞ്ഞാറൻ മന്ദനം,ਪੱਛਮੀ ਧੱਕਾ
കള സ്പെക്ട്രം,ਬੂਟੀ ਸਪੈਕਟ੍ਰਮ
കളനിയനം,ਬੂਟੀ
നനഞ്ഞ ബൾബ് വിഷാദം,ਗਿੱਲੇ-ਬਲਬ ਉਦਾਸੀ
നനഞ്ഞ ബൾബ് താപനില,ਗਿੱਲੇ-ਬੱਲਬ ਦਾ ਤਾਪਮਾਨ
നനഞ്ഞ ബൾബ് തെർമോമീറ്റർ,ਗਿੱਲੇ-ਬੱਲਬ ਥਰਮਾਮੀਟਰ
തണ്ണീര്മകിട്ട്,ਵੈਲਲੈਂਡ
നനഞ്ഞ നടീൽ,ਗਿੱਲੇ ਲਾਉਣਾ
നനഞ്ഞ കാലം,ਗਿੱਲੇ ਮੌਸਮ
നനഞ്ഞ വിത്ത്,ਗਿੱਲੀ ਬੀਜਣਾ
നനഞ്ഞ വർഷം,ਗਿੱਲੇ ਸਾਲ
ഡ്യൂട്ടബിൾ പൊടി,ਗਿੱਲੀ ਪਾ powder ਡਰ
വെറ്റിംഗ് ഏജന്റ്,ਗਿੱਲਾ ਏਜੰਟ
ചുഴലിക്കാറ്റ്,ਚੱਕਰ ਲਗਾਉਣ ਵਾਲੇ ਮਨੋਵਿਟਰੋਮੀਟਰ
വെളുത്ത വിപ്ലവം,ਵ੍ਹਾਈਟ ਇਨਕਲਾਬ
മുഴുവൻ കാർഷിക വിശകലനവും,ਪੂਰਾ ਫਾਰਮ ਵਿਸ਼ਲੇਸ਼ਣ
മുഴുവൻ ഫാം സമീപനവും,ਪੂਰੀ ਖੇਤ ਪਹੁੰਚ
വികാരാധരത,ਵਿਸ਼ਾਲ ਅਨੁਕੂਲਤਾ
വിൽറിംഗ് പോയിന്റ്,ਵਿਲਿੰਗ ਪੁਆਇੰਟ
കാറ്റ് ഇടവേള,ਹਵਾ ਬਰੇਕ
കാറ്റിന്റെ .ർജ്ജം,ਹਵਾ ਦੀ energy ਰਜਾ
കാറ്റ് മണ്ണൊലിപ്പ്,ਹਵਾ ਦਾ ro ਾਹ
കാറ്റിന്റെ തലമുറ,ਹਵਾ ਜਨਰੇਸ਼ਨ
കാറ്റിന്റെ മിൽ,ਵਿੰਡ ਮਿੱਲ
കാറ്റു ശക്തി,ਹਵਾ ਦੀ ਸ਼ਕਤੀ
കാറ്റിന്റെ വേഗത,ਹਵਾ ਦੀ ਗਤੀ
കാറ്റ് സ്ട്രിപ്പ് ക്രോപ്പിംഗ്,ਵਿੰਡ ਸਟ੍ਰਿਪ ਦੀ ਫਸਲ
കാറ്റിന്റെ വേഗത,ਹਵਾ ਵੇਗ
കാറ്റ്,ਹਵਾ
കാറ്റുള്ള,ਹਵਾ
കാൻപുരകം,ਵਿੰਡੋ
കാറ്റിന്റെ വാംഗം,ਹਵਾ-ਵੇਨ
വിന്നേക്കാം,ਵਿਨ
വിന്നോവിംഗ്,Winnow
വോബിൾ സിദ്ധാന്തം,ਭਿਆਨਕ ਕਲਪਨਾ
ഗർഭപാത്രം,ਕੁੱਖ
മരം ചാരം,ਲੱਕੜ ਦਾ ਸੁਆਹ
മരം വാതകം,ਲੱਕੜ ਦੀ ਗੈਸ
വേല,ਕੰਮ
അകോട്ട് മരം,ਅਖਰੋਟ
ജലദം,ਪਾਣੀ ਦੀ ਕ੍ਰੇਸ
വാട്ടർ ഹയാസിന്ത്,ਪਾਣੀ ਦੀ ਹਰਕਤ
തണ്ണിമത്തൻ,ਤਰਬੂਜ
വെള്ളം പുതിന,ਪਾਣੀ ਦੀ ਟਕਸਾਲ
കരയുന്ന ശബ്ദങ്ങൾ,ਵਿਲੋ ਰੋਣਾ
പശ്ചിമ ഇന്ത്യൻ മഹാോഗാനി,ਵੈਸਟ ਇੰਡੀਅਨ ਮਹੋਗਨੀ
ഗോതന്വ്,ਕਣਕ
വെളുത്ത ക്ലോവർ,ਚਿੱਟਾ ਕਲੋਵਰ
വൈറ്റ് മൾബറി,ਚਿੱਟਾ ਮਲਬੇ
വെളുത്ത പോപ്പിനെക്,ਵ੍ਹਾਈਟ ਪੌਪਿਨਕ
വെളുത്ത വില്ലോ,ਚਿੱਟਾ ਵਿਲੋ
കാട്ടുപോർം,ਜੰਗਲੀ ਮਾਰਜੋਰਿਮ
കാട്ടു ഓട്സ്,ਜੰਗਲੀ ਓਟ
ചിറകുള്ള ബീൻ,ਵਗਡ ਬੀਨ
വിന്റർ സ്ക്വാഷ്,ਵਿੰਟਰ ਸਕੁਐਸ਼
ഗൊയ്നിയ,ਸੁਪਨਿਆ
"വുഡ് തവിട്, ഓക്സാലിസ്","ਲੱਕੜ ਦਾ ਸੋਰੇਲ, ਆਕਸੀਲਿਸ"
കടന്നല്,वे wasp
നെയ്വർ പക്ഷി,ਬੁਣੇ ਪੰਛੀ
വീവിൻ,ਵੀਵਿਲ
വൈറ്റ് ഗ്രപ്പ്,ਵ੍ਹਾਈਟ ਗਰਪ
കമ്പിളി ആഫിഡ്,ਉੱਨੀ ਐਫੀਡ
സാന്തിനൂറിയ,Xanthinuria
സാന്തോഫിൽ,ਜ਼ੈਨਥੋਫੀਲ
എക്സ്-ക്രോമസോം,ਐਕਸ-ਕ੍ਰੋਮੋਸੋਮ
സീനിയ,ਜ਼ੇਨੀਆ
Xeroderma Boogmentosum,ਜ਼ੀਰੋਡਰਮਾ ਪਿਗਮੈਂਟੋਸਮ
സിറോഫൈറ്റ്,ਜ਼ੀਰੋਫਾਈਟ
സിറോഫിറ്റിസം,ਜ਼ੀਰੋਫਾਈਟਿਜ਼ਮ
എക്സ്-റേ ഡിഫ്രാക്ഷൻ,ਐਕਸ-ਰੇ ਫੈਲਣਾ
Xlealem,ਜ਼ੀਲੀਮ
സൈലോഫൈറ്റ്,ਜ਼ੋਲੋਫਾਈਟ
Y 'ട്രെല്ലിസ്,ਵਾਈ 'ਟ੍ਰੇਲਿਸ
Y-chromosome,ਵਾਈ-ਕ੍ਰੋਮੋਸੋਮ
യീസ്റ്റ്,ਖਮੀਰ
യീസ്റ്റ് സത്തിൽ,ਖਮੀਰ ਐਬਸਟਰੈਕਟ
മഞ്ഞ വിപ്ലവം,ਪੀਲਾ ਇਨਕਲਾਬ
മഞ്ഞനിറം,ਪੀਲਾ
വിളവ് ഘടകം,ਉਪਜ ਭਾਗ
വിളവ് നിരീക്ഷണം,ਉਪਜ ਦੀ ਨਿਗਰਾਨੀ
വിളവ് സാധ്യത,ਪੈਦਾਵਾਰ ਸੰਭਾਵਨਾ
വിളവ് സ്ഥിരത,ਉਪਜ ਸਥਿਰਤਾ
മഞ്ഞക്കരു,ਯੋਕ
മഞ്ഞയില്ലാത്ത നൈറ്റ്ഷെയ്ഡ്,ਯੈਲੋ ਬਰਡਸ ਨਾਈਟਸਮ
മഞ്ഞ മൈറോബലൻ,ਪੀਲੇ ਮਾਇਰੋਬੇਨ
സൈയ്ദ്,ਜ਼ੈਦ
ഇസഡ്-ക്രോമസോം,ਜ਼ੈਡ-ਕ੍ਰੋਮੋਸੋਮ
ഇസഡ്-ഡിഎൻഎ,ਜ਼ੈਡ-ਡੀ ਐਨ ਏ
സെതിൻ,ਜ਼ੀਟਿਨ
സീറോ എനർജി കൂൾ ചേമ്പർ,ਜ਼ੀਰੋ energy ਰਜਾ ਠੰਡਾ ਚੈਂਬਰ
പൂജ്യം കൃഷി,ਜ਼ੀਰੋ ਖੇਤ
പൂജ്യം സഹിഷ്ണുത,ਜ਼ੀਰੋ ਸਹਿਣਸ਼ੀਲਤਾ
സിങ്ക് കുറവ്,ਜ਼ਿੰਕ ਦੀ ਘਾਟ
സിങ്ക് ഫിംഗർ പ്രോട്ടീൻ,ਜ਼ਿੰਕ ਫਿੰਗਰ ਪ੍ਰੋਟੀਨ
സിൻസേറ്റ് ചെയ്ത യൂറിയ,ਜ਼ਿੰਤਸਤ ਯੂਰੀਆ
സോണ പെല്ലുസിഡ,ਜ਼ੋਨਾ ਪਲੇਸਕਡਾ
സോഫിലി,ਜ਼ੋਪਲੀਲੀ
സൂപ്ലാങ്ക്ടൺ,ਜ਼ੂਪਲੈਂਕਟਨ
സൈഗോട്ട്,Zygote
സൈഗോട്ടിക് മാരൽ ജീൻ,Zygotic ਨਹਿਰਦਾਰ ਜੀਨ
സന്തോഫിലം,Zanthophylum
സുവോളജിസ്റ്റ്,ਜੀਵ ਵਿਗਿਆਨੀ
