Bengali,Telugu
"ফেরতযোগ্য
 Subroutine","తిరిగి నమోదు చేయదగినది
 సబ్‌ట్రౌటిన్"
পুনরায় প্রবেশ,తిరిగి ప్రవేశం
রেন্ট্র্যান্ট কোড,పున ent స్థాపన కోడ్
"পুনরায় প্রবেশ
 কার্যক্রম","తిరిగి ప్రవేశం
 ప్రోగ్రామ్"
রুটিন রুটিন,పున ent స్థాపన దినచర్య
"পুনর্নির্মাণ
 Subroutine","పున ent స్థాపన
 సబ్‌ట్రౌటిన్"
পুনরায় পয়েন্ট,రీఎంట్రీ పాయింట్
রেন্ট্রি সিস্টেম,రీఎంట్రీ వ్యవస్థ
রেফারেন্স,సూచన
রেফারেন্স ঠিকানা,సూచన చిరునామా
রেফারেন্স ক্লক,సూచన గడియారం
রেফারেন্স প্রান্ত,రిఫరెన్స్ ఎడ్జ్
রেফারেন্স ফাইল,రిఫరెన్స్ ఫైల్
"রেফারেন্স ইনপুট
 সংকেত","సూచన ఇన్పుట్
 సిగ్నల్"
"রেফারেন্স
 নির্দেশ","సూచన
 సూచన"
"রেফারেন্স
 ভাষা","సూచన
 భాష"
রেফারেন্স স্তর,సూచన స్థాయి
পরিচিতির তালিকা,సూచన జాబితా
রেফারেন্স শব্দ,సూచన శబ్దం
রেফারেন্স রেকর্ড,రిఫరెన్స్ రికార్డ్
রেফারেন্স সময়,సూచన సమయం
রেফারেন্স ভলিউম,సూచన వాల్యూమ్
রিফিল,రీఫిల్
প্রতিবিম্ব,ప్రతిబింబం
প্রতিবিম্ব অনুপাত,ప్రతిబింబ నిష్పత్తి
"বাইনারি প্রতিফলিত
 কোড","ప్రతిబింబించే బైనరీ
 కోడ్"
প্রতিফলিত স্ক্যান,రిఫ్లెక్టివ్ స్కాన్
রিফ্লেক্সিভ ক্লোজার,రిఫ్లెక్సివ్ మూసివేత
প্রতিচ্ছবি সম্পর্ক,రిఫ్లెక్సివ్ రిలేషన్
পুনরায় ফর্ম্যাট,రిఫార్మాట్
রিফ্রেশ,రిఫ్రెష్
"পুনর্জন্মমূলক
 প্রতিক্রিয়া","పునరుత్పత్తి
 అభిప్రాయం"
"পুনর্জন্মমূলক
 স্মৃতি","పునరుత్పత్తి
 మెమరీ"
পুনর্জন্মমূলক পড়া,పునరుత్పత్తి చదవండి
"পুনর্জন্মমূলক
 পড়া","పునరుత్పత్తి
 పఠనం"
"পুনর্জন্মমূলক
 রিপিটার","పునరుత్పత్తి
 రిపీటర్"
পুনর্জন্ম ট্র্যাক,పునరుత్పత్తి ట్రాక్
"পুনর্জন্মক
 অধ্যায়","రీజెనరేటర్
 విభాగం"
পুনর্জন্ম,పునరుత్పత్తి
আঞ্চলিক ঠিকানা,ప్రాంతీయ చిరునామా
আঞ্চলিক কেন্দ্র,ప్రాంతీయ కేంద్రం
"আঞ্চলিক কম্পিউটার
 অন্তর্জাল","ప్రాంతీయ కంప్యూటర్
 నెట్‌వర్క్"
নিবন্ধন,రిజిస్టర్
"ঠিকানা নিবন্ধ
 ক্ষেত্র","రిజిస్టర్ చిరునామా
 ఫీల్డ్"
ক্ষমতা নিবন্ধন,రిజిస్టర్ సామర్థ్యం
ফাইল নিবন্ধন করুন,రిజిస్టర్ ఫైల్
"ইনপুট নিবন্ধন করুন
 বাফার","ఇన్పుట్ నమోదు చేయండి
 బఫర్"
দৈর্ঘ্য নিবন্ধ,రిజిస్టర్ పొడవు
"নিবন্ধন
 অপ্টিমাইজেশন","రిజిస్టర్
 సర్వోత్తమీకరణం"
পয়েন্টার নিবন্ধন করুন,రిజిస్టర్ పాయింటర్
নিবন্ধন করুন,రిజిస్టర్ ఎంచుకోండి
"রেজিস্টার ট্রান্সফার
 ভাষা","రిజిస్టర్ బదిలీ
 భాష"
"নিবন্ধকরণ
 কার্যক্রম","నమోదు
 ప్రోగ్రామ్"
"নিয়মিত ইভেন্ট
 (= নিয়মিত
 ভাষা)","రెగ్యులర్ ఈవెంట్
 (= రెగ్యులర్
 భాష)"
নিয়মিত অভিব্যক্তি,సాధారణ వ్యక్తీకరణ
নিয়মিত ব্যাকরণ,రెగ్యులర్ వ్యాకరణం
নিয়মিত ভাষা,సాధారణ భాష
নিয়মিত অপারেশন,రెగ్యులర్ ఆపరేషన్
নিয়মিত অপারেটর,రెగ్యులర్ ఆపరేటర్
"সম্পর্কিত ডেটা
 বেস","రిలేషనల్ డేటా
 బేస్"
"সম্পর্কিত
 অভিব্যক্তি","రిలేషనల్
 వ్యక్తీకరణ"
রিলেশনাল অপারেটর,రిలేషనల్ ఆపరేటర్
সম্পর্ক চরিত্র,రిలేషన్ క్యారెక్టర్
সম্পর্কের শর্ত,సంబంధ పరిస్థితి
আপেক্ষিক ঠিকানা,సాపేక్ష చిరునామా
আপেক্ষিক ঠিকানা,సాపేక్ష చిరునామా
"আপেক্ষিক ব্লক
 সংখ্যা","సాపేక్ష బ్లాక్
 సంఖ్య"
আপেক্ষিক কোড,సాపేక్ష కోడ్
আপেক্ষিক কোডিং,సాపేక్ష కోడింగ్
আপেক্ষিক কমান্ড,సాపేక్ష ఆదేశం
তুলনামূলকভাবে প্রধান,సాపేక్షంగా ప్రైమ్
আপেক্ষিক পণ্য,సాపేక్ష ఉత్పత్తి
রিলে,రిలే
মুক্তি,విడుదల
নির্ভরযোগ্যতা,విశ్వసనీయత
"স্থান পরিবর্তনযোগ্য
 কার্যক্রম","పున oc స్థాపించదగినది
 ప్రోగ్రామ్"
লোডার স্থানান্তর,లోడర్‌ను మార్చడం
"প্রতিকার
 রক্ষণাবেক্ষণ","నివారణ
 నిర్వహణ"
দূরবর্তী,రిమోట్
দূরবর্তী প্রবেশাধিকার,రిమోట్ యాక్సెస్
"দূরবর্তী অ্যাক্সেস ডেটা
 প্রক্রিয়াজাতকরণ","రిమోట్ యాక్సెస్ డేటా
 ప్రాసెసింగ్"
