Hindi,Bengali
"अनुप्रस्थ, आड़ा",অনুপ্রস্থ
अनुप्रस्थ गति,তির্যক গতি
"समलंब, ट्रैपीजियम",ট্রাপিজিয়াম
समलंबाभ,ট্র্যাপিজয়েড
समलंब-प्रिज्म,ট্র্যাপিজয়েডাল প্রিজম
" प्रशोधन , उपचार",চিকিত্সা
वृक्षारेख,গাছের নকশা
"प्रवृत्ति, उपनति",প্রবণতা
उपनति रेखा,ট্রেন্ড লাইন
उपनति मान,প্রবণতা মান
त्रयक,triadic
" जाँच, परख , अभिप्रयोग",বিচার
अभिप्रायोगिक फलन,ট্রায়াল ফাংশন
"त्रिभुज, त्रिकोण",ত্রিভুজ
त्रिभुज असमिका,ত্রিভুজ অসমতা
वेग-त्रिभुज,বেগের ত্রিভুজ
त्रिभुज-प्रतीक,ত্রিভুজ প্রতীক
त्रिभुज पद्धति,ত্রিভুজ সিস্টেম
त्रिभुजनीयता,ত্রিকোণযোগ্যতা
"त्रिभुजीय, त्रिकोणीय, त्रिभुजाकार",ত্রিভুজাকার
त्रिभुजीय आव्यूह,ত্রিভুজাকার ম্যাট্রিক্স
"त्रिभुजन, त्रिकोणीयन",ত্রিভুজ
त्रिभाजन,ট্রাইকোটমি
त्रिविकर्णी,ত্রিভুজ
त्रिकोणमितीय,ত্রিকোণমিতিক
त्रिकोणमितीय वक्र,ত্রিকোণমিতিক বক্ররেখা
त्रिकोणमितीय समीकरण,ত্রিকোণমিতিক সমীকরণ
त्रिकोणमितीय फलन,ত্রিকোণমিতিক ফাংশন
त्रिकोणमितीय सर्वसमिका,ত্রিকোণমিতিক পরিচয়
त्रिकोणमितीय श्रेणी,ত্রিকোণমিতিক সিরিজ
त्रिकोणमितीय हल,ত্রিকোণমিতিক সমাধান
त्रिकोणमितीय रूपांतरण,ত্রিকোণমিতিক রূপান্তর
त्रिकोणमिति,ত্রিকোণমিতি
"त्रिगुण, त्रिधा, त्रि-,त्रिशः, त्रिक, त्रितः",তিনগুণ
त्रिशः समाकलन,ট্রিপল ইন্টিগ্রেশন
त्रिक,triplet
समत्रिभाजित करना,trisect
समत्रिभाजन,trisection
कोण का समत्रिभाजन,একটি কোণের trisection
तच्छ रूप,তুচ্ছ ফর্ম
तुच्छ संस्थिति,তুচ্ছ টপোলজি
कर्क-रेखा,কর্কটক্রান্তি
मकर-रेखा,দক্ষিণায়ণ
क्षोभमंडल,ট্রপোস্ফিয়ার
यथार्थ माध्य,সত্য মানে
यथार्थ बहुलक,সত্য মোড
"लूनाग्र, रुंडित",কাটা
"रुंडित शंकु, छिन्न शंकु",কাটা শঙ্কু
छिन्न बंटन,কাটা বিতরণ
छिन्न बारंबारता बंटन,কাটা ফ্রিকোয়েন্সি বিতরণ
"छेदन, छिन्नकरण, रुंडन, लूनाग्रता",ছাঁটাই
