Punjabi,Malayalam
ਮਿਆਦ,അധയനകാലം
ਖਤਮਯੋਗ,അവസാനിപ്പിക്കാവുന്ന
ਟਰਮੀਨਲ (ਰਿਪੋਰਟ ਆਦਿ),ടെർമിനൽ (റിപ്പോർട്ട് മുതലായവ)
ਟਰਮੀਨਲ ਟੈਕਸ,ടെർമിനൽ നികുതി
ਸਮਾਪਤੀ,അവസാനിപ്പിക്കല്
ਸਮਾਪਤੀ ਧਾਰਾ,അവസാനിപ്പിക്കൽ ക്ലോസ്
ਸਮਾਪਤੀ ਨੋਟਿਸ,അവസാനിപ്പിക്കൽ അറിയിപ്പ്
ਸੇਵਾ ਦੀ ਸਮਾਪਤੀ,സേവനം അവസാനിപ്പിക്കൽ
ਸ਼ਬਦਾਵਲੀ,സങ്കേതഭാഷ
ਟਰਮ ਲੋਨ,ടേം ലോൺ
ਦਫਤਰ ਦੀ ਮਿਆਦ,ഓഫീസിന്റെ കാലാവധി
ਨਿਯਮ,നിബന്ധനകൾ
ਨਿਬੰਧਨ ਅਤੇ ਸ਼ਰਤਾਂ,ഉപാധികളും നിബന്ധനകളും
ਸਪੁਰਦਗੀ ਦੀਆਂ ਸ਼ਰਤਾਂ,ഡെലിവറി നിബന്ധനകൾ
ਹਵਾਲੇ ਦੀਆਂ ਸ਼ਰਤਾਂ,ടേംസ് ഓഫ് റഫറൻസ്
ਸੇਵਾ ਦੀਆਂ ਸ਼ਰਤਾਂ,സേവന നിബന്ധനകൾ
ਪ੍ਰਦੇਸ਼,ഭൂപദേശം
ਅੱਤਵਾਦ,നടുക്കം
ਅੱਤਵਾਦ,ഭീകരഭരണം
ਅੱਤਵਾਦੀ,ഭീകരപവര്ത്തനം
ਤੀਜੀ ਲਾਭ,മൂന്നാമത്തെ ആനുകൂല്യം
ਟੈਸਟ,പരീക്ഷണസന്വദായം
ਨੇਮ,സംഹിത
ਟੈਸਟ ਚਾਰਜ,ടെസ്റ്റ് ചാർജ്
ਟੈਸਟ ਚੈੱਕ,ടെസ്റ്റ് ചെക്ക്
ਟੈਸਟਰ,ശ്രദ്ധാപൂര്വ്
ਗਵਾਹੀ,സാക്ഷപ്പെടുത്തുക
ਪ੍ਰਸੰਸਾ ਪੱਤਰ,സാക്ഷസ്തുദായകമായ
ਗਵਾਹੀ,സാക്ഷിതം
ਟੈਸਟਿੰਗ ਰਿਪੋਰਟ,പരിശോധന റിപ്പോർട്ട്
ਟੈਕਸਟ,മൂലഗന്ഥം
ਸ਼ੁਕਰਗੁਜ਼ਾਰ,നന്ദിയുള്ള
ਥੀਮ,പതിപാദം
ਥੈਰੇਪੀ,രോഗചികില്സ
ਤੀਸਰਾ ਪੱਖ,മൂന്നാം പാർട്ടി
ਚੰਗੀ,നന്നായി
ਵਿਚਾਰਵਾਨ,സമീക്ഷകാരിയായ
ਧਮਕੀ,ഭീഷണി
ਤੌਹਫਾ,മിടുക്കൻ
ਦੁਆਰਾ,മുഖാന്തിരം
ਬਾਹਰ ਸੁਟੋ,പുറത്താക്കുക
ਥੰਬ ਇਮ,തള്ളവിരൽ
ਥੰਪਿੰਗ ਬਹੁਗਿਣਤੀ,ഭൂരിപക്ഷം
ਟਿਕਟ,ടിക്കറ്റ്
ਟਾਈ,സമനില
ਬੰਨ੍ਹਿਆ ਲੋਨ,ടി.കെ.
ਟੀਅਰ,നിര
ਝੁਕਾਅ,ചായം
ਸਮਾਂ,കാലം
ਸਮਾਂ ਚਾਹੀਦਾ ਹੈ,അനുവദനീയമായ സമയം
ਸਮਾਂ ਬਰਦਾਸ਼ਤ,സമയം വിലക്കി
ਸਮਾਂ ਬੱਧ,സമയബന്ധിതമായി
ਟਾਈਮ ਕਾਰਡ,സമയ കാർഡ്
ਟਾਈਮ ਡਿਪਾਜ਼ਿਟ (= ਫਿਕਸਡ ਡਿਪਾਜ਼ਿਟ),സമയ നിക്ഷേപം (= സ്ഥിര നിക്ഷേപം)
ਸਮਾਂ ਰੱਖਣਾ,സൂക്ഷിക്കുന്ന സമയം
ਸਮਾਂ ਸੀਮਾ,സമയ പരിധി
ਸਮਾਂ ਬੰਦ,സമയം ഓഫാണ്
ਸਮਾਂ ਬਰਕਰਾਰ,സമയം മറികടന്നു
ਟਾਈਮ ਪ੍ਰੋਗਰਾਮ,സമയപരിശോധന
ਸਮਾਂ ਦਰ,സമയ നിരക്ക്
ਟਾਈਮ ਰਿਕਾਰਡਿੰਗ ਮਸ਼ੀਨ,ടൈം റെക്കോർഡിംഗ് മെഷീൻ
ਟਾਈਮ ਸਕੇਲ,സമയ സ്കെയിൽ
ਸਮਾਂ ਤਹਿ,സമയ ക്രമം
ਟਾਈਮ ਸਟੈਂਪ,സമയ സ്റ്റാമ്പ്
ਅਧਿਐਨ ਉਪਕਰਣ,സമയ പഠന ഉപകരണം
ਟਾਈਮ ਟੇਬਲ,സമയ പട്ടിക
ਸਮਾਂ,സമയത്തിന്റെ
ਸੁਝਾਅ,നുറുങ്ങുക
ਸਿਰਲੇਖ,തലക്കെട്ട്
ਸਿਰਲੇਖ ਧਾਰਕ,ശീർഷക ഉടമ
ਟਾਇਲਟ,കുളിമുറി
ਟੋਕਨ,ടോക്കൺ
ਟੋਕਨ ਮੈਂਬਰ,ടോക്കൺ അംഗം
ਟੋਕਨ ਤਨਖਾਹ,ടോക്കൺ പേ
ਟੋਕਨ ਹੜਤਾਲ,ടോക്കൺ പണിമുടക്ക്
ਟੋਨ,ഛായ
ਟੋਨ ਡਾਉਨ,സ്വരം താഴേക്ക്
ਟੋਨ ਅਪ,ടോൺ അപ്പ്
ਟੂਲ,ഉപകരണം
ਟੂਲ ਘੱਟ ਹੜਤਾਲ,ഉപകരണം ഡൗൺ സ്ട്രൈക്ക്
ਸਿਖਰ,അറ്റം
ਵਿਸ਼ਾ,വിഷയം
ਚੋਟੀ ਦੇ ਪੱਧਰ ਦਾ ਫੈਸਲਾ,മികച്ച ലെവൽ തീരുമാനം
ਸਿਖਰ ਪ੍ਰਬੰਧਨ,"ഉന്നത നേതൃത്വം, ഉന്നത ഭരണസമിതി"
ਟੌਪਿਮਸਟ,ടോപ്പ്മോസ്റ്റ്
ਚੋਟੀ ਦਾ ਅਧਿਕਾਰੀ,ഉന്നത ഉദ്യോഗസ്ഥൻ
ਟੌਪੋਗ੍ਰਾਫੀ,ഭൂരിശാസ്
ਮੁੱਖ ਤਰਜੀਹ,മുൻഗണന
ਸਿਖਰ ਦਰਜਾਬੰਦੀ,മികച്ച റാങ്കിംഗ്
ਸਿਖਰ ਗੁਪਤ,മികച്ച രഹസ്യം
ਤਸੀਹੇ,പീഡിപ്പിക്കാനും
ਕੁੱਲ,മൊത്തമായ
ਕੁੱਲ ਸੇਵਾ,ആകെ സേവനം
ਸਖ਼ਤ,കടുപ്പമേറിയ
ਟੂਰ,സഞ്ചാരം
ਟੂਰ ਪ੍ਰੋਗਰਾਮ,ടൂർ പ്രോഗ്രാം
ਟੂਰ ਰਿਪੋਰਟ,ടൂർ റിപ്പോർട്ട്
ਟੋਟ,തുരത്തല്
ਸ਼ਹਿਰ,പട്ടണം
ਟਾ ship ਨਸ਼ਿਪ,ടൗണ് സ്ഥാനം
ਟਰੇਸ,തുട്ടുചെയ്യുക
ਟ੍ਰੈਕਟ,ലഘുലേഖ
ਟ੍ਰੈਕਸ਼ਨ,പാശം
ਵਪਾਰ ਸਮਝੌਤਾ,വ്യാപാര ഉടമ്പടി
ਟਰੇਡ ਯੂਨੀਅਨ,തൊഴിലാളി സംഘടന
ਪਰੰਪਰਾ,പാരന്വരം
ਟ੍ਰੇਨ,പരിശീലനംകൊടുക്കുക
ਟ੍ਰੇਨੀ,പരിശീലനം ആർജിക്കുന്നയാൾ
ਟ੍ਰੇਨਸ਼ਿਪਸ਼ਿਪ,പരിശീലനംകൊടുക്കുക
ਟ੍ਰੇਨਰ,ശിക്ഷക
ਸਿਖਲਾਈ,പരിശീലനം
ਸਿਖਲਾਈ ਕੇਂਦਰ,പരിശീലന കേന്ദ്രം
ਸਿਖਲਾਈ ਕਾਲਜ,പരിശീലന കോളേജ്
ਸਿਖਲਾਈ ਡਿਵੀਜ਼ਨ,പരിശീലന വിഭജനം
ਸਿਖਲਾਈ ਸੰਸਥਾ,പരിശീലന സ്ഥാപനം
ਸਿਖਲਾਈ ਦੀ ਮਿਆਦ,പരിശീലന കാലയളവ്
ਸਿਖਲਾਈ ਪ੍ਰੋਗਰਾਮ,പരിശീലന പരിപാടി
ਸਿਖਲਾਈ ਇਕਾਈ,പരിശീലന യൂണിറ്റ്
ਗੁਣ,രാവണത
ਗੱਦਾਰ,രാജദോഹി
ਸ਼ਾਂਤੀ,ശാന്തക്കല്
ਲੈਣ-ਦੇਣ,ഇടപാട്
ਕਾਰੋਬਾਰ ਦਾ ਲੈਣ-ਦੇਣ,ബിസിനസ്സ് ഇടപാട്
ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ,പകരാവസ്ഥ
ਟ੍ਰਾਂਸਫਰ,സ്ഥലംമാറ്റുക
ਟ੍ਰਾਂਸਫਰਯੋਗ ਚੀਜ਼ਾਂ,കൈമാറ്റം ചെയ്യാവുന്ന ചരക്കുകൾ
ਪ੍ਰਵੇਸ਼ ਦਾ ਪ੍ਰਬੰਧਨ,ട്രാൻസ്ഫർ എൻട്രി
ਤਬਾਦਲਾ ਫੀਸ,കൈമാറ്റം ഫീസ്
ਮੰਗਲਵਾਰ ਦਾ ਤਬਾਦਲਾ ਕਰੋ,മെമ്മോറാണ്ടം കൈമാറുക
ਡੈਪੂਟੇਸ਼ਨ 'ਤੇ ਟ੍ਰਾਂਸਫਰ,ഡെപ്യൂട്ടേഷനിൽ കൈമാറുക
ਟ੍ਰਾਂਸਫਰ ਆਰਡਰ,ട്രാൻസ്ഫർ ഓർഡർ
ਤਬਦੀਲੀ,രൂപാന്തരം
ਆਵਾਜਾਈ,ഗതാഗതം
ਟ੍ਰਾਂਜ਼ਿਟ ਡਿ duty ਟੀ,ട്രാൻസിറ്റ് ഡ്യൂട്ടി
ਤਬਦੀਲੀ,പരിവർത്തനം
ਟ੍ਰਾਂਜ਼ਿਟ ਪਾਸ,ട്രാൻസിറ്റ് പാസ്
ਪਾਰਗਮਨ ਵੀਜ਼ਾ,ട്രാൻസിറ്റ് വിസ
ਟ੍ਰਾਂਜ਼ਿਟ ਵਰਕਸ਼ਾਪ,ട്രാൻസിറ്റ് വർക്ക്ഷോപ്പ്
ਅਨੁਵਾਦ,വിവർത്തനം
ਲਿਪੀ ਅੰਤਰਨ,ലിപ്യന്തരണം
ਸੰਚਾਰ,പകർച്ച
ਪ੍ਰਸਾਰਿਤ,അയയ്ക്കുക
ਆਵਾਜਾਈ,വഹിച്ചുകൊണ്ടുപോവുക
ਆਵਾਜਾਈ ਭੱਤਾ,ഗതാഗത അലവൻസ്
ਆਵਾਜਾਈ,കയറ്റിക്കൊണ്ടുപോകല്
ਟ੍ਰਾਂਸਪੋਸੇਸ਼ਨਸ਼ਨ,കൈമാറ്റം
ਜਾਲ,കെണി
ਯਾਤਰਾ,സഞ്ചരിക്കുക
ਯਾਤਰਾ ਦੇ ਖਰਚੇ,യാത്രാ ചെലവ്
ਯਾਤਰੀ ਦੀ ਜਾਂਚ,യാത്രക്കാരന്റെ പരിശോധന
ਯਾਤਰਾ ਭੱਤਾ,യാത്രാബത്ത
ਯਾਤਰਾ ਕਰਨ ਵਾਲਾ ਬਿੱਲ,യാത്രാ അലവൻസ് ബിൽ
ਯਾਤਰਾ ਦੀ ਰਿਆਇਤ,യാത്ര ഇളവ്
ਧੋਖੇਬਾਜ਼,വചതീർച്ച
ਦੇਸ਼ਧ੍ਰੋਹ,രാജദോഹം
ਖਜ਼ਾਨਾ,ട്രഷറി
ਖਜ਼ਾਨਾ ਬੈਂਚ,ട്രഷറി ബെഞ്ച്
ਖਜ਼ਾਨਾ ਜਮ੍ਹਾਂ ਰਸੀਦ (ਟੀ.ਡੀ.ਆਰ.),ട്രഷറി ഡെപ്പോസിറ്റ് രസീത് (t.d.r.)
ਖਜ਼ਾਨਾ ਰਸੀਦ,ട്രഷറി രസീത്
ਖਜ਼ਾਨਾ ਵਾ ou ਚਰ,ട്രഷറി വൗച്ചർ
ਇਲਾਜ,പെരുമാറുക
ਸੰਧੀ,കരാര്
ਹਵਾਲਗੀ ਦੀ ਸੰਧੀ,കൈമാറൽ ഉടമ്പടി
ਟ੍ਰੈਕ,കുഴച്ചി
ਰੁਝਾਨ,ലഘുലേഖ
ਗਲਤ,അതിക്രമം
ਮੁਕੱਦਮਾ,പരീക്ഷണം
ਟਰਾਇਲ ਸੰਤੁਲਨ,ട്രയൽ ബാലൻസ്
ਅਜ਼ਮਾਇਸ਼ ਅਵਧੀ,വിചാരണ കാലയളവ്
ਕਬੀਲੇ ਦਾ ਏਰੀਆ ਵਿਕਾਸ,ഗോത്ര പ്രദേശ വികസനം
ਕਬਾਇਲੀ ਭਲਾਈ,ഗോത്ര ക്ഷേമം
ਗੋਤ,ജനവര്ഗ്ഗം
ਟ੍ਰਿਬਿ al ਨਲ,ട്രിബ്യൂണൽ
ਟ੍ਰਿਬਿ .ਟ,ബഹുമതി
ਟ੍ਰਿਮ,ട്രിം
ਯਾਤਰਾ,ഉല്ലാസയാത
ਤ੍ਰਿਪਤ,ത്രിപാർട്ട്റ്റ്
ਟ੍ਰਿਪਲ,മൂന്ന
ਟ੍ਰਿਪਟਿਕੇਟ,ഉപ്ഴുമുള്ള
ਸੱਚੀ ਨਕਲ,യഥാർത്ഥ പകർപ്പ്
ਟਰੰਕ ਕਾਲ,തുമ്പിക്കൈ കോൾ
ਭਰੋਸਾ,ആശ്രയം
ਟਰੱਸਟੀ,ടസ്റ്റി
ਭਰੋਸੇਯੋਗ,വിശ്വാസയോഗ്യമായ
ਅਪ੍ਰਵਾਨਗ ਕਰ ਦੇਣਾ,നിരാകരിക്കുക
ਟਰਨਕੀ ​​ਦੇ ਅਧਾਰ,ടേൺവൈ അടിസ്ഥാനം
ਕੱਢਣਾ,ഉല്പാദിപ്പിക്കുക
ਟਰਨਓਵਰ,വിറ്റുമയ
ਫਿ .ਰਤਾਂ,പടയം
ਟੂਟਲੇਜ,കലയ്മം
ਜੁੜਵਾਂ ਸ਼ਹਿਰ,ഇരട്ട നഗരം
ਟਵਿਨ ਸ਼ੇਅਰਿੰਗ ਆਧਾਰ,ഇരട്ട പങ്കിടൽ അടിസ്ഥാനം
ਕਿਸਮ,ടൈപ്പ് ചെയ്യുക
ਟਾਈਂਸਕ੍ਰਿਪਟ,ടൈപ്പ്സ്ക്രിപ്റ്റ്
ਟਾਈਪਰਾਇਟਰ,ടൈപ്പ് റൈറ്റര്
ਟਾਈਪਰਾਇਟਿੰਗ,ടൈപ്പ് റൈറ്റിംഗ്
ਆਮ,മാതൃകയായ
ਟਾਈਪਿੰਗ,ടൈപ്പിംഗ്
ਟਾਈਪਿੰਗ ਮਸ਼ੀਨ,ടൈപ്പിംഗ് മെഷീൻ
ਟਾਈਪਿੰਗ ਪੂਲ,ടൈപ്പിംഗ് പൂൾ
ਟਾਈਪੋਗ੍ਰਾਫਿਕਲ ਗਲਤੀ,ടൈപ്പോഗ്രാഫിക്കൽ പിശക്
ਉਲਟੀ ਮਨੋਰਥ,ഗൂഡമായ ഉദ്ദേശ്യം
ਆਖਰੀ,അന്തിമമായ
ਆਖਰੀ ਖਪਤ,ആത്യന്തിക ചരക്ക്
ਆਖਰੀ ਲਾਗਤ,ആത്യന്തിക ചെലവ്
ਆਖਰੀ ਟੀਚਾ,ആത്യന്തിക ലക്ഷ്യം
ਆਖਰਕਾਰ,ആത്യന്തികമായി
ਆਖਰੀ ਉਦੇਸ਼,ആത്യന്തിക ലക്ഷ്യം
ਅਲਟੀਮੇਟਮ,അന്ലിമാറ്റം
ਅਲਟੀਮੋ,അല്പം
ਅਲਟਰਾਕੀਰ,അൾട്രാവറുകൾ
ਅੰਪਾਇਰ,അമ്പര്
ਅਸਵੀਕਾਰਨਯੋਗ,അസ്വീകാര്യമായ
ਬੇਲੋੜੀ ਸਮਾਨ,അനുഗമിക്കാത്ത ബാഗേജ്
ਬਿਨਾਂ ਰੁਕਾਵਟ,അൺഎയ്ഡെഡ്
ਅਸਪਸ਼ਟ,വ്യക്തമല്ലാത്ത
ਸਰਬਸੰਮਤੀ,അനീതി
ਸਰਬਸੰਮਤੀ ਨਾਲ,ഏകകണ്ഠ
ਸਰਬਸੰਮਤੀ ਨਾਲ ਫੈਸਲਾ,ഏകകണ്ഠമായ തീരുമാനം
ਬੇਲੋੜਾ,അനാശയിംഗ്
ਅਣਚਾਹੇ,അറ്റാച്ചുചെയ്യാത്ത
ਅਣਅਧਿਕਾਰਤ,അനധികൃതമായ
ਅਟੱਲ,അനുപേക്ഷണീയമായ
ਅਟੱਲ ਹਾਲਾਤ,ഒഴിവാക്കാനാവാത്ത സാഹചര്യങ്ങൾ
ਅਟੱਲ ਦੇਰੀ,ഒഴിവാക്കാനാവാത്ത കാലതാമസം
ਅਨਮਬਿਤ,അൺബോമിംഗ്
ਬੇਹਿਸਾਬ,മൂലക്കല്ല്
ਅਨਿਸ਼ਚਿਤ,അനിശ്ചിതമായ
ਲਾਵਾਰਿਸ,അവകാശപ്പെടാത്ത
ਲਾਵਾਰਿਸ ਸਮਾਨ,ക്ലെയിം ചെയ്യാത്ത ബാഗേജ്
ਗੈਰ ਕਲਾਸੀਫਾਈਡ,തരംതിരിക്കാത്ത
ਬੇਕਾਬੂ,സഹപാമിതമായ
ਅਸਧਾਰਨ,അസാധാരണമായ
ਬੇਲੋੜੀ,വിട്ടുവീഴ്ചയില്ലാത്തവ
ਬਿਨਾਂ ਸ਼ਰਤ,വവസ്ഥകളില്ലാത്ത
ਬੇਕਾਬੂ,സ്ഥിരീകരിക്കാത്തത്
ਬੇਕਾਬੂ ਰਿਪੋਰਟ,സ്ഥിരീകരിക്കാത്ത റിപ്പോർട്ട്
ਗੈਰ-ਸੰਵਿਧਾਨਕ,ഭരണഘടനാവിരുദ്ധമാണ്
ਬੇਕਾਬੂ,അഭന്തികമല്ലാത്ത
ਬੇਕਾਬੂ,അനിയന്ത്രിതമായ
ਬੇਕਾਰ,അജ്ഞാതനായ
ਅਣਜਾਣ ਮੰਗ,അനാവരണം ചെയ്യപ്പെട്ട ആവശ്യം
ਅਣਚਾਹੇ,തീരമായ
ਅਣਵਿਆਹੇ ਪੱਤਰ,വിതരണം ചെയ്യാത്ത കത്ത്
ਦੇ ਅਧੀਨ,കീഴെ
ਘੱਟ ਉਮਰ ਦੇ,വയസ്സിൽ
ਮੁਲਾਂਕਣ ਅਧੀਨ,വിലയിരുത്തലിനു കീഴിൽ
ਬਿਲਿੰਗ ਦੇ ਅਧੀਨ,ബില്ലിംഗിന് കീഴിൽ
ਪੋਸਟਿੰਗ ਦੇ ਸਰਟੀਫਿਕੇਟ ਅਧੀਨ,പോസ്റ്റുചെയ്യുന്നതിന്റെ സർട്ടിഫിക്കറ്റ്
ਵਿਚਾਰ ਅਧੀਨ,പരിഗണനയിലാണ്
ਅੰਡਰਸਕੈਨਮੈਪਸ਼ਨ,അണ്ടർകൺസേഷൻ
ਅੰਡਰਡੈਕਸ,അവികസിതമാണ്
ਦੇ ਅਧੀਨ,ജോലിസ്ഥലത്ത്
ਰੁਜ਼ਗਾਰ ਦੇ ਅਧੀਨ,തൊഴിൽ കീഴിൽ
ਘੱਟ ਅਨੁਮਾਨਤ,അണ്ടർ-എസ്റ്റിമേറ്റ്
ਇਮਤਿਹਾਨ ਦੇ ਤਹਿਤ,പരിശോധനയിൽ
ਅੰਡਰਗ੍ਰੈਜੁਏਟ,ബിരുദധാരി
"ਧਰਤੀ ਹੇਠਾਂ, ਲੁਕ ਜਾਣਾ",ഭൂഗര്ഭത്തിലുള്ള
ਅੰਡਰ-ਹੈਂਡ ਡੀਲਿੰਗ,കൈകൊണ്ട് ഇടപെടൽ
ਤਹਿਤ ਅਧੀਨ,ഇൻവോയ്സിംഗിന് കീഴിൽ
ਰੇਖਾ ਖਿੱਚਿਆ,അടിവരയിട്ടു
ਅੰਡਰ-ਮੈਨਡ,അണ്ടർ കൈകാര്യം ചെയ്തു
ਘੱਟ ਅਦਾਇਗੀ,അണ്ടർ-പെയ്ഡ്
ਆਬਾਦੀ ਅਧੀਨ,ജനസംഖ്യ
ਅੰਡਰ ਉਤਪਾਦਨ ਅਧੀਨ,കീഴിൽ നിർമ്മാണം
ਹਵਾਲੇ ਅਧੀਨ,റഫറൻസിൽ
ਉੱਪਰ ਦੱਸਿਆ ਗਿਆ ਹੈ,അന്തിമമായ
ਸਮਝ,വിവേകം
ਕੰਮ ਕਰਨ ਦਾ ਕੰਮ,ഏറ്റെടുക്കുക
ਅੰਡਰਟੇਕਿੰਗ,കയ്യേല്ക്കല്
ਅੰਡਰਰਟਰੀ,പതക്ഷമായ
ਘੱਟ ਵਰਤੋਂ ਅਧੀਨ,അണ്ടർ-വിനിയോഗം
ਹੇਠਲਾ ਮੁੱਲ,മൂല്യത്തകർച്ച
ਅਣਚਾਹੇ,അനഭിലഷണീയമായ
ਅਨਿਸ਼ਚਿਤ,അനിയന്തിതമായ
ਅਣਚਾਹੇ ਲੋਨ,പീഡനസമ്പന്നരായ വായ്പ
ਨਿਰਵਿਘਨ,തർക്കശരവുമില്ലാത്ത
ਅਣਵੰਡੇ,വിഭജിച്ചിട്ടില്ലാത്ത
ਬਿਨਾਂ ਸ਼ੱਕ,നിസ്സംശയം
ਅਣਉਚਿਤ,അനാവശ്യമായ
ਅਣਉਚਿਤ ਦੇਰੀ,അനാവശ്യ കാലതാമസം
ਅਣਉਚਿਤ ਪ੍ਰਭਾਵ,അനാവശ്യ സ്വാധീനം
ਅਣਚਾਹੇ ਆਮਦਨੀ,കണ്ടെത്താത്ത വരുമാനം
ਪਤਾ,കണ്ടുപിടിക്കാത്ത
ਅਣਉਚਿਤ,അദൃശ്യമായ
ਬੇਰੁਜ਼ਗਾਰੀ,തൊഴിലില്ലായ്മ
ਅਸਮਾਨ ਜ਼ਮੀਨ,അസമമായ ഭൂമി
ਅਚਾਨਕ ਦੇਰੀ,അപ്രതീക്ഷിത കാലതാമസം
ਨਿਰਵਿਘਨ,അസമമായ
ਅਨੁਚਿਤ,നായരഹിതമായ
ਅਣਉਚਿਤ ਬਰਖਾਸਤਗੀ,അന്യായമായി പുറത്താക്കൽ
ਅਣਉਚਿਤ ਕਿਰਤ ਅਭਿਆਸ,അന്യായമായ തൊഴിലാളി രീതികൾ
ਅਣਉਚਿਤ ਦਾ ਮਤਲਬ ਹੈ,അന്യായമാണ്
ਅਣਉਚਿਤ,അനുകൂലമല്ലാത്തത്
ਅਣਉਚਿਤ,ഉപയോഗമില്ലാത്ത
ਤਰੱਕੀ ਲਈ ਅਯੋਗ,പ്രമോഷന് യോഗ്യമല്ല
ਅਣਚੇਰੇਸੇਨ,നിര്ണ്ണായിഘകം
ਅਣਚਾਹੇ ਖਰਚੇ,അപ്രതീക്ഷിത നിരക്കുകൾ
ਅਣਚਾਹੇ ਹਾਲਾਤ,അപ്രതീക്ഷിത സാഹചര്യങ്ങൾ
ਯੂਨੀਕੈਰੇਲ,അൺകാമെറൽ
ਯੂਨੀਕੈਲੀਲ ਵਿਧਾਨ ਸਭਾ,യൂണികാമെറൽ നിയമസഭ
ਏਕਤਾ,ഏകീകരിക്കല്
ਯੂਨੀਫਾਈਡ ਸਕੇਲ,ഏകീകൃത സ്കെയിൽ
ਵਰਦੀ,ഒരേപോലെ
ਇਕਸਾਰ ਵਾਧਾ,ഏകീകൃത വർദ്ധനവ്
ਇਕਸਾਰਤਾ,ഏകത
ਇਕਪਾਸੜ,ഏകപക്ഷീയമായ
ਇਕਪਾਸੜ ਕਾਰਵਾਈ,ഏകപക്ഷീയമായ പ്രവർത്തനം
ਨਿਰਵਿਘਨ ਬਿਜਲੀ ਸਪਲਾਈ,തടസ്സമില്ലാത്ത വൈദ്യുതി വിതരണം
ਨਿਰਵਿਘਨ ਸੇਵਾ,തടസ്സമില്ലാത്ത സേവനം
ਯੂਨੀਅਨ,എെകം
ਯੂਨੀਅਨਿਜ਼ਮ,ക്കാവശക്തിസം
ਯੂਨੀਅਨ ਲਿਸਟ,യൂണിയൻ ലിസ്റ്റ്
ਯੂਨੀਅਨ ਸ਼ਾਸਤ ਪ੍ਰਦੇਸ਼,കേന്ദ്രഭരണ പ്രദേശം
