Bengali,Odiya
সিস্টেম সাবরুটাইন,ସିଷ୍ଟମ୍ ସବ୍ରୋଆଟିନ୍ |
সিস্টেম স্ট্যান্ডার্ড,ସିଷ୍ଟମ୍ ଷ୍ଟାଣ୍ଡାର୍ଡ |
সিস্টেমের পরিসংখ্যান,ସିଷ୍ଟମ୍ ପରିସଂଖ୍ୟାନ |
সিস্টেম কাঠামো,ସିଷ୍ଟମ୍ ଗଠନ |
সিস্টেম অধ্যয়ন,ସିଷ୍ଟମ୍ ପେସ୍
সিস্টেম সুপারভাইজার,ସିଷ୍ଟମ୍ ସୁପରଭାଇଜର |
সিস্টেম টেবিল,ସିଷ୍ଟମ୍ ଟେବୁଲ୍ |
সিস্টেম টাস্ক,ସିଷ୍ଟମ୍ ଟାସ୍କ |
সিস্টেম টার্মিনাল,ସିଷ୍ଟମ୍ ଟର୍ମିନାଲ୍ |
সিস্টেম পরীক্ষা,ସିଷ୍ଟମ୍ ପରୀକ୍ଷା
সিস্টেম তত্ত্ব,ସିଷ୍ଟମ୍ ସିଦ୍ଧାନ୍ତ |
সিস্টেম ইউটিলিটি,ସିଷ୍ଟମ୍ ଉପଯୋଗିତା |
"সিস্টেম ইউটিলিটি
 যন্ত্র","ସିଷ୍ଟମ୍ ଉପଯୋଗିତା |
 ଉପକରଣ"
"সিস্টেম ইউটিলিটি
 কার্যক্রম","ସିଷ୍ଟମ୍ ଉପଯୋଗିତା |
 ପ୍ରୋଗ୍ରାମ୍"
"সিস্টেম পরিবর্তনশীল
 প্রতীক","ସିଷ୍ଟମ୍ ଭେରିଏବଲ୍ |
 ପ୍ରତୀକ"
টেবিল উপাদান,ଟେବୁଲ୍ ଉପାଦାନ |
টেবিল ফাংশন,ଟେବୁଲ୍ ଫଙ୍କସନ୍ |
টেবিল চেহারা,ଟେବୁଲ୍ ଲୁକ୍ ଅପ୍ |
"টেবিল
 সংমিশ্রণ","ଟେବୁଲ୍ ର ଟେବୁଲ୍
 ମିଶ୍ରଣ"
টেবিল সিমুলেটার,ଟେବୁଲ୍ ସିମୁଲେଟର |
ট্যাবলেট,ଟାବଲେଟ୍ |
সারণী ভাষা,ଟାଉନୁଲାର୍ ଭାଷା |
"সারণী
 চরিত্র","ଟାବଲେସନ୍
 ବର୍ଣ୍ଣ"
"ট্যাগ রূপান্তর
 যন্ত্র","ରୂପାନ୍ତର କରିବାକୁ ଟ୍ୟାଗ୍ କରନ୍ତୁ |
 ଉପକରଣ"
"ট্যাগ
 আর্কিটেকচার","ଟ୍ୟାଗ୍ ହୋଇଥିବା
 ସ୍ଥାପତ୍ୟ"
ট্যাগ বাছাই,ଟ୍ୟାଗ୍ ସର୍ଟ କରନ୍ତୁ |
টেন্ডেম কম্পিউটার,ଟାଣ୍ଡେମ୍ କମ୍ପ୍ୟୁଟର |
"ট্যান্ডেম ডেটা
 সার্কিট","ଟାଣ୍ଡେମ୍ ଡାଟା |
 ସର୍କିଟ"
ট্যান্ডেম অফিস,ଟାଣ୍ଡେମ୍ ଅଫିସ୍ |
ট্যান্ডেম স্যুইচিং,ଟାଣ୍ଡେମ୍ ସୁଇଚ୍ |
টেন্ডেম সিস্টেম,ଟାଣ୍ଡେମ୍ ସିଷ୍ଟମ୍ |
টেন্ডেম ট্রান্সিস্টার,ଟାଣ୍ଡେମ୍ ଟ୍ରାନ୍ସଜିଷ୍ଟର |
ট্যান্ডেম ট্রাঙ্ক,ଟାଣ୍ଡେମ୍ ଟ୍ରଙ୍କ୍ |
"টেপ আবদ্ধ
 টুরিং মেশিন","ଟେପ୍ ସୀମାବଦ୍ଧ |
 ଟାଇଲ୍ ଯନ୍ତ୍ର"
টেপ কার্তুজ,ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |
টেপ চরিত্র,ଟେପ୍ ବର୍ଣ୍ଣ
টেপ কোড,ଟେପ୍ କୋଡ୍
টেপ ড্রাইভ,ଟେପ୍ ଡ୍ରାଇଭ୍ |
টেপ ফাইল,ଟେପ୍ ଫାଇଲ୍ |
টেপ ফর্ম্যাট,ଟେପ୍ ଫର୍ମାଟ୍ |
টেপ ইনপুট,ଟେପ୍ ଇନପୁଟ୍ |
টেপ লেবেল,ଟେପ୍ ଲେବଲ୍ |
টেপ লাইব্রেরি,ଟେପ୍ ଲାଇବ୍ରେରୀ |
টেপ মাচানিজম,ଟେପ୍ ମାକାନିଜିମ୍ |
টেপ চিহ্নিতকারী,ଟେପ୍ ମାର୍କର |
টেপ স্টোরেজ,ଟେପ୍ ଷ୍ଟୋରେଜ୍ |
টেপ ইউনিট,ଟେପ୍ ୟୁନିଟ୍ |
লক্ষ্য কম্পিউটার,ଲକ୍ଷ୍ୟସ୍ଥଳକୁ ଲକ୍ଷ୍ୟ କରନ୍ତୁ |
সুনির্দিষ্ট ভাষা,ଲକ୍ଷ୍ୟ ଭାଷା |
লক্ষ্য প্রোগ্রাম,ଲକ୍ଷ୍ୟ ପ୍ରୋଗ୍ରାମ
লক্ষ্য পরিবর্তনশীল,ଲକ୍ଷ୍ୟ ଭେରିଏବଲ୍ |
টাস্ক কন্ট্রোল ব্লক,ଟାସ୍କ ନିୟନ୍ତ୍ରଣ ବ୍ଲକ |
কার্য ব্যবস্থাপনা,କାର୍ଯ୍ୟ ପରିଚାଳନା
টাস্ক নাম,କାର୍ଯ୍ୟ ନାମ
টাস্ক সারি,କାର୍ଯ୍ୟ ଧାଡି |
কাজের সূচি,କାର୍ଯ୍ୟ ସୂଚୀ
টাস্ক স্যুইচ,କାର୍ଯ୍ୟ अद |
"টাস্ক টু টাস্ক
 যোগাযোগ","କାର୍ଯ୍ୟ କରିବାକୁ କାର୍ଯ୍ୟ
 ଯୋଗାଯୋଗ |"
টাস্ক ভেরিয়েবল,କାର୍ଯ୍ୟ ଭେରିଏବଲ୍ |
"প্রযুক্তি
 ফ্লোচার্ট","କ techni ଶଳ |
 ଫ୍ଲୋଚାର୍ଟ |"
টেলিকনফারেন্সিং,ଟେଲିଚେଞ୍ଜରସିଂ |
টেলিনেট,ଟେଲୋନେଟ୍
টেলিপ্রিন্টার,ଟେଲିପ୍ରିଣ୍ଟର୍
"টেলিপ্রসেসিং
 অন্তর্জাল","ଟେଲିପୋଟିସେଣ୍ଟିଂ
 ନେଟୱର୍କ"
দূরবীন,ଟେରେସେ କ୍ରେଏନ୍
টেলিটেক্সট,ଟେଲି ଟେକ୍ସଟ୍ କରନ୍ତୁ |
টেলিটেক্সট পরিষেবা,ଟେଲି ଟେକ୍ସଟ୍ ସେବା
টেলিটাইপ কোড,ଟେଲି ଟାଇପ୍ କୋଡ୍
টেলিটাইপ লেখক,ଟେଲି ଟାଇପ୍ ଲେଖକ |
দশক পরিপূরক,ଦଶଟି ପୂର୍ଣ୍ଣତା |
টার্মিনাল,ଟର୍ମିନାଲ୍
টার্মিনাল অঞ্চল,ଟର୍ମିନାଲ୍ କ୍ଷେତ୍ର
টার্মিনাল ক্লাস্টার,ଟର୍ମିନାଲ୍ କ୍ଲଷ୍ଟର |
"টার্মিনাল
 উপাদান","ଟର୍ମିନାଲ୍
 ଉପାଦାନ"
"টার্মিনাল
 কনফিগারেশন
 সুবিধা","ଟର୍ମିନାଲ୍
 ବିନ୍ୟାସ
 ସୁବିଧା"
টার্মিনাল নিয়ামক,ଟର୍ମିନାଲ୍ ନିୟନ୍ତ୍ରକ |
টার্মিনাল কার্সার,ଟର୍ମିନାଲ୍ କର୍ସର୍ |
"টার্মিনাল সম্পাদনা
 অপারেশন","ଟର୍ମିନାଲ୍ ସଂପାଦନ ଟର୍ମିନାଲ୍ ଏଡିଟ୍ |
 ଅପରେସନ୍"
টার্মিনাল এন্ট্রি,ଟର୍ମିନାଲ୍ ଏଣ୍ଟ୍ରି
"টার্মিনাল
সরঞ্জাম","ଟର୍ମିନାଲ୍
ଉପକରଣ"
"টার্মিনাল
 স্থাপন","ଟର୍ମିନାଲ୍
 ସ୍ଥାପନ"
টার্মিনাল ইন্টারচেঞ্জ,ଟର୍ମିନାଲ୍ ଇଣ୍ଟରଚେଜ୍ |
টার্মিনাল কাজ,ଟର୍ମିନାଲ୍ ଚାକିରି
টার্মিনাল মোড,ଟର୍ମିନାଲ୍ ମୋଡ୍
"টার্মিনাল মনিটর
 কার্যক্রম","ଟର୍ମିନାଲ୍ ମନିଟର |
 ପ୍ରୋଗ୍ରାମ୍"
টার্মিনাল নোড,ଟର୍ମିନାଲ୍ ନୋଡ୍ |
টার্মিনাল পোর্ট,ଟର୍ମିନାଲ୍ ପୋର୍ଟ |
টার্মিনাল রিপিটার,ଟର୍ମିନାଲ୍ ରିଭେଟର୍ |
টার্মিনাল রুম,ଟର୍ମିନାଲ୍ ରୁମ୍ |
টার্মিনাল সেশন,ଟର୍ମିନାଲ୍ ଅଧିବେଶନ
টার্মিনাল প্রতীক,ଟର୍ମିନାଲ୍ ସଙ୍କେତ |
টার্মিনাল ইউনিট,ଟର୍ମିନାଲ୍ ୟୁନିଟ୍ |
টার্মিনাল ব্যবহারকারী,ଟର୍ମିନାଲ୍ ବ୍ୟବହାରକାରୀ |
সমাপ্তি,ସମାପ୍ତି
"টার্মিনেটর/
 উদ্যোগী","ଟର୍ମିନାଟର /
 ପ୍ରାରମ୍ଭିକ"
পরিভাষা ব্যাংক,ଟର୍ମିନୋଲୋଜି ବ୍ୟାଙ୍କ |
শব্দ ভাষা,ଶବ୍ଦ ଭାଷା |
টার্নারি কোড,ଟର୍ନାରୀ କୋଡ୍ |
টের্নারি লজিক,ଟର୍ନାରୀ ତର୍କ
"টার্নারি নির্বাচক
 গেট","ଟର୍ନାରୀ ଚୟନକାରୀ |
 ଫାଟକ"
"টার্নারি থ্রেশহোল্ড
 গেট","ଟର୍ନାରୀ ଥ୍ରେସହୋଲ୍ଡ |
 ଫାଟକ"
পরীক্ষা এবং সেট,ପରୀକ୍ଷା ଏବଂ ସେଟ୍ କରନ୍ତୁ |
পরীক্ষার বিছানা,ପରୀକ୍ଷା ଶଯ୍ୟା
পরীক্ষা ডেটা জেনারেটর,ଡାଟା ଜେନେରେଟର ପରୀକ୍ଷା କରନ୍ତୁ |
পরীক্ষামূলক,ପରୀକ୍ଷା
পরীক্ষার সংখ্যা,ସାଂଖ୍ୟିକ ପରୀକ୍ଷା କରନ୍ତୁ |
পরীক্ষা প্রোগ্রাম,ପରୀକ୍ଷା ପ୍ରୋଗ୍ରାମ
পরীক্ষার রুটিন,ନିତ୍ୟକର୍ମ ପରୀକ୍ଷା କରନ୍ତୁ |
পরীক্ষা রান,ପରୀକ୍ଷା ରନ
"পাঠ্য প্রদর্শন
 নির্দেশ","ପାଠ୍ୟ ପ୍ରଦର୍ଶନ
 ନିର୍ଦ୍ଦେଶ"
টেক্সট সম্পাদক,ପାଠ୍ୟ ସମ୍ପାଦକ |
পাঠ্য ফর্ম্যাটার,ପାଠ୍ୟ ଫର୍ମାଟର
পাঠ্য ফাংশন,ପାଠ୍ୟ କାର୍ଯ୍ୟ
পাঠ্য প্রক্রিয়াকরণ,ପାଠ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
পাঠ্য বিভাগ,ପାଠ୍ୟ ବିଭାଗ |
পাঠ্য বিভাগ,ପାଠ୍ୟ ବିଭାଗ
"পাঠ্য স্ট্রিং
 সংশোধন","ପାଠ୍ୟ ଷ୍ଟ୍ରିଙ୍ଗ
 ସଂଶୋଧନ"
পাঠ্য স্ট্রিং অনুসন্ধান,ଟେକ୍ସଟ୍ ଷ୍ଟ୍ରିଙ୍ଗ୍ ସନ୍ଧାନ |
টি-ফ্লিপফ্লপ,ଟି-ଫ୍ଲିପ୍ଫ୍ଲପ୍ |
"টি গেট (টার্নারি)
 নির্বাচক গেট)","T ଫାଟକ (ଟର୍ନାରୀ) |
 ସିଲେକ୍ଟର ଗେଟ୍)"
গেমসের উপপাদ্য,ଖେଳଗୁଡିକର ଥିଓରେମ୍ |
প্রকারের উপপাদ্য,ପ୍ରକାରର ପ୍ରକାର |
উপপাদ্য প্রমাণ,ଥିଓରେମ୍ ପ୍ରମାଣ କରୁଛି |
তাপ আলো,ଥର୍ମାଲ୍ ଆଲୋକ |
তাপ কাগজ,ଥର୍ମାଲ୍ କାଗଜ |
থারমাল প্রিন্টার,ଥର୍ମାଲ୍ ପ୍ରିଣ୍ଟର୍ |
"তাপ স্থানান্তর
 প্রিন্টার","ଥର୍ମାଲ୍ ସ୍ଥାନାନ୍ତର |
 ପ୍ରିଣ୍ଟର୍"
ঘন ফিল্ম,ମୋଟା ଚଳଚ୍ଚିତ୍ର |
ঘন ফিল্ম মেমরি,ମୋଟା ଚଳଚ୍ଚିତ୍ର ମେମୋରୀ |
পাতলা ফিল্ম,ପତଳା ଚଳଚ୍ଚିତ୍ର
পাতলা ফিল্ম মেমরি,ପତଳା ଚଳଚ୍ଚିତ୍ର ମେମୋରୀ |
"পাতলা উইন্ডো
 প্রদর্শন","ପତଳା ୱିଣ୍ଡୋ |
 ପ୍ରଦର୍ଶନ"
"তৃতীয় প্রজন্মের
 কম্পিউটার","ତୃତୀୟ ପି generation ଼ି
 କମ୍ପ୍ୟୁଟର"
থ্রেডেড তালিকা,ଥ୍ରେଡେଡ୍ ତାଲିକା |
থ্রেডযুক্ত গাছ,ଥ୍ରେଡେଡ୍ ଗଛ |
থ্রেডিং,ଥ୍ରେଡିଂ
"তিনটি ঠিকানা
 নির্দেশ","ତିନୋଟି ଠିକଣା
 ନିର୍ଦ୍ଦେଶ"
"ত্রিমাত্রিক
 অ্যারে","ତିନୋଟି ଡାଇମେନ୍ସନାଲ୍ |
 ଆରେ"
তিনটি রাজ্য বাফার,ତିନୋଟି ଷ୍ଟେଟ୍ ବଫର୍ |
তিনটি রাজ্য আউটপুট,ତିନୋଟି ରାଜ୍ୟ ଉତ୍ପାଦନ
"তিনটি উপায়
 হ্যান্ডশেক","ତିନି ଉପାୟରେ
 ହ୍ୟାଣ୍ଡସ୍ୟାକ୍"
প্রান্তিক উপাদান,ଥ୍ରେସହୋଲ୍ଡ ଉପାଦାନ |
থ্রেশহোল্ড গেট,ଥ୍ରେସହୋଲ୍ଡ ଗେଟ୍ |
থু সিস্টেম,ଆଙ୍ଗୁଠି ବ୍ୟବସ୍ଥା |
শক্তভাবে মিলিত,ଦୃ tight ଭାବରେ ଯୋଡି |
সময় জটিলতা,ସମୟ ଜଟିଳତା |
সময় বিলম্ব সার্কিট,ସମୟ ବିଳମ୍ବ ସର୍କିଟ୍ |
সময় বিভাগ,ସମୟ ବିଭାଜନ
"সময় বিভাগ
 স্যুইচ","ସମୟ ବିଭାଜନ
 ସୁଇଚ୍"
সময় ডোমেন,ସମୟ ଡୋମେନ୍ |
সময় ফ্রেম,ସମୟ ସୀମା
সময় স্তর,ସମୟ ସ୍ତର
দিনের ঘড়ির সময়,ଦିନର ଘଣ୍ଟା ସମୟ |
সময় শেষ,ସମୟ ଶେଷ
"সময় নাড়ি
 বিতরণ","ସମୟ ପଲ୍ସ |
 ବଣ୍ଟନ"
সময় পরিমাণ,ସମୟ ପରିମାଣ
টাইমার ঘড়ি,ଟାଇମର୍ ଘଣ୍ଟା |
"সময় নিবন্ধ
 (= টাইমার)","ସମୟ ରେଜିଷ୍ଟର |
 (= ଟାଇମର୍)"
সময় প্রতিক্রিয়া,ସମୟ ପ୍ରତିକ୍ରିୟା
সময় স্কেল,ସମୟ ସ୍କେଲ
সময় ভাগ,ସମୟ ବାଣ୍ଟିବା
"সময় ভাগ
 পদ্ধতি","ସମୟ ବାଣ୍ଟିବା
 ସିଷ୍ଟମ୍"
সময় কাটা,ସମୟ କାଟିବା |
সময় নমুনা,ସମୟ ନମୁନା |
টাইমিং ডায়াগ্রাম,ଟାଇମିଂ ଚିତ୍ର |
সময় সংকেত,ସମୟ ସଙ୍କେତ
টিপ নোড,ଟିପ୍ ନୋଡ୍
টগলিং গতি,ବେଗକୁ ଟୋଗଲ୍ଲିଂ କରେ |
টোকেন রিং,ଟୋକେନ୍ ରିଙ୍ଗ୍ |
"আপাদোমোস্তোক
 উন্নয়ন","ଉପର ତଳ
 ବିକାଶ"
শীর্ষ ডাউন পার্সিং,ଉପର ତଳ ପାର୍ସିଂ |
মোট ফাংশন,ସମୁଦାୟ କାର୍ଯ୍ୟ
"সম্পূর্ণ আদেশ
 কাঠামো","ସଂପୂର୍ଣ୍ଣ ଆଦେଶିତ ହୋଇଛି |
 ଗଠନ"
ট্রেস ডিবাগিং,ଟ୍ରାକ୍ ତ୍ରୁଟି ନିବାରଣ |
ট্রেস প্রোগ্রাম,ଟ୍ରେସ ପ୍ରୋଗ୍ରାମ |
ট্রেসিং রুটিন,ଅନୁସନ୍ଧାନ ରୁଟିନ୍ |
ট্র্যাক,ଟ୍ରାକ୍
গোপন ব্যাবসা,ବାଣିଜ୍ୟ ରହସ୍ୟ
ট্রাফিক নিয়ন্ত্রণ,ଟ୍ରାଫିକ୍ ନିୟନ୍ତ୍ରଣ
ট্রেইল বিভাজক,ଟ୍ରେଲ୍ ଡିଭିଜର |
ট্রেলার লেবেল,ଟ୍ରେଲର ଲେବଲ୍ |
ট্রেলার রেকর্ড,ଟ୍ରେଲର ରେକର୍ଡ |
ট্রেন প্রিন্টার,ଟ୍ରେନ୍ ପ୍ରିଣ୍ଟର୍ ରେଟ୍ କରନ୍ତୁ |
লেনদেন ফাইল,କାରବାର ଫାଇଲ |
"লেনদেন
 প্রক্রিয়াজাতকরণ","କାରବାର
 ପ୍ରକ୍ରିୟାକରଣ"
"ট্রান্সবার্ডার
 তথ্য প্রবাহ","ବାଦ୍ୟଯନ୍ତ୍ର
 ତଥ୍ୟ ଫିଲ୍ମ |"
প্রতিলিপি ডেটা,ଅନୁବାଦଗତ ତଥ୍ୟ |
ট্রান্সডুসার,ଟ୍ରାନ୍ସଡ୍ୟୁସର
ট্রান্সফার সার্কিট,ସର୍କିଟ ଟ୍ରାନ୍ସଫ୍ରିଟ୍ |
স্থানান্তর অপারেশন,ସ୍ଥାନାନ୍ତର କାର୍ଯ୍ୟ
স্থানান্তর হার,ସ୍ଥାନାନ୍ତର ହାର
স্থানান্তর সময়,ସ୍ଥାନାନ୍ତର ସମୟ
"স্থানান্তর ভেক্টর
 প্রযুক্তি","ସ୍ଥାନାନ୍ତର ଭେକ୍ଟର |
 କ techni ଶଳ |"
ট্রান্সফিনাইট,ଟ୍ରାନ୍ସଫିନିଟ୍ |
"রূপান্তরকারী
 শব্দার্থবিজ্ঞান","ସଂକ୍ରମଣ
 ସେମାଣ୍ଟିକ୍ସ |"
"রূপান্তর
 মনয়েড","ସଂକ୍ରମଣ
 ମନୋଏଡ୍ |"
