Assamese,Kannada
ত্ৰিকোণমিতিক শৃংখলা,ತ್ರಿಕೋನಮಿತಿಯ ಸರಣಿ
ত্ৰিকোণমিতিক সমাধান,ತ್ರಿಕೋನಮಿತಿಯ ಪರಿಹಾರ
ত্ৰিকোণমিতিক ৰূপান্তৰ,ತ್ರಿಕೋನಮಿತಿಯ ರೂಪಾಂತರ
ত্ৰিকোণমিতি,ತ್ರಿಕೋನಮಿತಿ
ট্ৰিপল,ಟ್ರಿಪಲ್
ট্ৰিপল ইন্টিগ্ৰেচন,ಟ್ರಿಪಲ್ ಏಕೀಕರಣ
ট্ৰিপলেট,ತ್ರಿವಳಿ
trisect,ತ್ರಿಕೋನ
ট্ৰাইছেকচন,ತ್ರಿಕೋನ
এটা কোণৰ ট্ৰাইছেকচন,ಒಂದು ಕೋನದ ತ್ರಿಕೋನ
তুচ্ছ ৰূপ,ಕ್ಷುಲ್ಲಕ ರೂಪ
তুচ্ছ টপোলজি,ಕ್ಷುಲ್ಲಕ ಸ್ಥಳಶಾಸ್ತ್ರ
কৰ্কট ৰোগৰ ট্ৰপিক,ಕ್ಯಾನ್ಸರ್ನ ಉಷ್ಣವಲಯ
মকৰ ৰাশিৰ ট্ৰপিক,ಮಕರ ಸಂಕ್ರಾಂತಿ ವೃತ್ತ
ট্ৰপ&#39;স্ফিয়াৰ,ಟ್ರೋಪೋಸ್ಪಿಯರ್
সঁচা অৰ্থ,ನಿಜವಾದ ಅರ್ಥ
true মোড,ನಿಜವಾದ ಮೋಡ್
ছেদ কৰা,ಮೊಟಕುಗೊಳಿಸಲಾಗಿದೆ
ছেদ কৰা শঙ্কু,ಮೊಟಕುಗೊಳಿಸಿದ ಕೋನ್
ছেদ কৰা বিতৰণ,ಮೊಟಕುಗೊಳಿಸಿದ ವಿತರಣೆ
ছেদ কৰা কম্পাঙ্ক বিতৰণ,ಮೊಟಕುಗೊಳಿಸಿದ ಆವರ್ತನ ವಿತರಣೆ
ট্ৰাংকেচন,ಮೊಟಕುಗೊಳಿಸುವಿಕೆ
ট্ৰাংকেচন ত্ৰুটি,ಮೊಟಕುಗೊಳಿಸುವ ದೋಷ
সত্য,ಸತ್ಯ
সত্য কাৰ্য্য,ಸತ್ಯ ಕಾರ್ಯ
সত্য টেবুল,ಸತ್ಯ ಟೇಬಲ್
সত্য মূল্য,ಸತ್ಯದ ಮೌಲ್ಯ
t-পৰিসংখ্যা,ಟಿ-ಅಂಕಿಅಂಶ
t-টেষ্ট,ಟಿ-ಪರೀಕ್ಷೆ
টাৰ্বুলেন্স তত্ত্ব,ಪ್ರಕ್ಷುಬ್ಧತೆಯ ಸಿದ್ಧಾಂತ
টাৰ্নিং পইণ্ট,ಬದಲಾವಣೆಯ ಸಮಯ
পাক,ಟ್ವಿಸ್ಟ್
টুইষ্টেড কাৰ্ভ,ತಿರುಚಿದ ವಕ್ರರೇಖೆ
দ্বিমাত্ৰিক,ಎರಡು ಆಯಾಮದ
দ্বিমাত্ৰিক অবিৰত বিতৰণ,ಎರಡು ಆಯಾಮದ ನಿರಂತರ ವಿತರಣೆ
দ্বিমাত্ৰিক ভেক্টৰ,ಎರಡು ಆಯಾಮದ ವೆಕ್ಟರ್
দুগুণ শ্ৰেণীবিভাজন,ಎರಡು ಪಟ್ಟು ವರ್ಗೀಕರಣ
দুটা প্ৰাচল পৰিয়াল,ಎರಡು ನಿಯತಾಂಕ ಕುಟುಂಬ
দুজন ব্যক্তিৰ খেল,ಎರಡು ವ್ಯಕ್ತಿಗಳ ಆಟ
দুটা পৰ্যায়ৰ পদ্ধতি,ಎರಡು ಹಂತದ ವಿಧಾನ
দুটা পৰ্যায়ৰ নমুনা সংগ্ৰহ কৰা,ಎರಡು ಹಂತದ ಮಾದರಿ
দুটা বিন্দুৰ সীমা অৱস্থা,ಎರಡು ಪಾಯಿಂಟ್ ಗಡಿ ಸ್ಥಿತಿ
দুপক্ষীয় এফ-টেষ্ট,ಎರಡು ಬದಿಯ ಎಫ್-ಪರೀಕ್ಷೆ
দুপক্ষীয় স্বাভাৱিক পৰীক্ষা,ಎರಡು ಬದಿಯ ಸಾಮಾನ್ಯ ಪರೀಕ್ಷೆ
দুপক্ষীয় এক্স-টেষ্ট,ಎರಡು ಬದಿಯ X-ಪರೀಕ್ಷೆ
চূড়ান্ত মূল্য,ಅಂತಿಮ ಮೌಲ್ಯ
নিৰপেক্ষ অনুমান,ಪಕ್ಷಪಾತವಿಲ್ಲದ ಅಂದಾಜು
জনসংখ্যাৰ ভ্যাৰিয়েন্সৰ নিৰপেক্ষ অনুমান,ಜನಸಂಖ್ಯೆಯ ವ್ಯತ್ಯಾಸದ ಪಕ್ಷಪಾತವಿಲ್ಲದ ಅಂದಾಜು
নিৰপেক্ষ ৰৈখিক অনুমান,ಪಕ್ಷಪಾತವಿಲ್ಲದ ರೇಖೀಯ ಅಂದಾಜು
নিৰপেক্ষ বিন্দু অনুমান,ಪಕ್ಷಪಾತವಿಲ್ಲದ ಪಾಯಿಂಟ್ ಅಂದಾಜು
নিৰপেক্ষ পৰীক্ষা,ಪಕ್ಷಪಾತವಿಲ್ಲದ ಪರೀಕ್ಷೆ
সীমাহীন অঞ্চল,ಮಿತಿಯಿಲ್ಲದ ಪ್ರದೇಶ
সীমাহীন ছেট,ಮಿತಿಯಿಲ್ಲದ ಸೆಟ್
সীমাহীন সমাধান,ಮಿತಿಯಿಲ್ಲದ ಪರಿಹಾರ
অনিশ্চয়তা নীতি,ಅನಿಶ್ಚಿತತೆಯ ತತ್ವ
নিঃচৰ্ত সম্ভাৱনা,ಬೇಷರತ್ತಾದ ಸಂಭವನೀಯತೆ
অবাধ্য আপেক্ষিক সৰ্বোচ্চ,ಅನಿಯಂತ್ರಿತ ಸಂಬಂಧಿತ ಗರಿಷ್ಠ
অগণনযোগ্য,ಎಣಿಸಲಾಗದ
অগণনযোগ্য উপগোট,ಲೆಕ್ಕಿಸಲಾಗದ ಉಪವಿಭಾಗ
অনিৰ্দিষ্ট,ನಿರ್ಧರಿಸಲಾಗಿಲ್ಲ
অনিৰ্দিষ্ট সহগ,ನಿರ್ಧರಿಸದ ಗುಣಾಂಕ
অসমান,ಅಸಮಾನ
ungrouped,ಗುಂಪು ಮಾಡದ
অগোষ্ঠীকৃত তথ্য,ಗುಂಪು ಮಾಡದ ಡೇಟಾ
আনুষ্ঠানিক পোছাক,ಸಮವಸ್ತ್ರ
একেধৰণৰ ত্বৰণ,ಏಕರೂಪದ ವೇಗವರ್ಧನೆ
একেধৰণৰ সীমাবদ্ধতা,ಏಕರೂಪದ ಮಿತಿ
একেধৰণৰ অভিসৰণ,ಏಕರೂಪದ ಒಮ್ಮುಖ
একেধৰণৰ উত্তলতা,ಏಕರೂಪದ ಪೀನತೆ
একে ঘনত্ব,ಏಕರೂಪದ ಸಾಂದ್ರತೆ
একেধৰণৰ বিতৰণ,ಏಕರೂಪದ ವಿತರಣೆ
একেধৰণৰ মহাকৰ্ষণ ক্ষেত্ৰ,ಏಕರೂಪದ ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಕ್ಷೇತ್ರ
একাকাৰীতা,ಏಕರೂಪತೆ
একেদৰে শ্ৰেষ্ঠ,ಏಕರೂಪವಾಗಿ ಅತ್ಯುತ್ತಮ
একেদৰে অবিৰত সম্প্ৰসাৰণ,ಏಕರೂಪದ ನಿರಂತರ ವಿಸ್ತರಣೆ
একেদৰে অভিসৰণকাৰী,ಏಕರೂಪವಾಗಿ ಒಮ್ಮುಖ
একেদৰে আটাইতকৈ শক্তিশালী পৰীক্ষা,ಏಕರೂಪದ ಅತ್ಯಂತ ಶಕ್ತಿಶಾಲಿ ಪರೀಕ್ಷೆ
একেধৰণৰ গতি,ಏಕರೂಪದ ಚಲನೆ
একেধৰণৰ সম্ভাৱনা বিতৰণ,ಏಕರೂಪದ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ
একেধৰণৰ গতি,ಏಕರೂಪದ ವೇಗ
ইউনিফৰ্ম টপোলজি,ಏಕರೂಪದ ಸ್ಥಳಶಾಸ್ತ್ರ
ইউনিমোডাল,ಏಕರೂಪದ
ইউনিমডুলাৰ,ಏಕಮಾಡ್ಯುಲರ್
ইউনিমডুলাৰ মেট্ৰিক্স,ಏಕಮಾಡ್ಯುಲರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ইউনিমডুলাৰ বৈশিষ্ট্য,ಏಕಮಾಡ್ಯುಲರ್ ಆಸ್ತಿ
ইউনিয়ন,ಒಕ್ಕೂಟ
উপগোটৰ পৰিয়ালৰ সংঘ,ಉಪವಿಭಾಗಗಳ ಕುಟುಂಬದ ಒಕ್ಕೂಟ
union of sets,ಸೆಟ್ಗಳ ಒಕ್ಕೂಟ
একক ফ্যাক্টৰাইজেচন ডমেইন,ಅನನ್ಯ ಅಪವರ್ತನೀಕರಣ ಡೊಮೇನ್
একক গুণনীয়ক উপপাদ্য,ಅನನ್ಯ ಅಪವರ್ತನೀಕರಣ ಪ್ರಮೇಯ
এককভাৱে সংজ্ঞায়িত(=অনন্যভাৱে নিৰ্ধাৰিত),ಅನನ್ಯವಾಗಿ ವ್ಯಾಖ್ಯಾನಿಸಲಾಗಿದೆ (=ಅನನ್ಯವಾಗಿ ನಿರ್ಧರಿಸಲಾಗಿದೆ)
স্বকীয়তা,ಅನನ್ಯತೆ
সমাধানৰ স্বকীয়তা,ಪರಿಹಾರದ ವಿಶಿಷ್ಟತೆ
স্বকীয়তা সমস্যা,ಅನನ್ಯತೆಯ ಸಮಸ್ಯೆ
স্বকীয়তা উপপাদ্য,ಅನನ್ಯತೆಯ ಪ್ರಮೇಯ
অনন্য সমাধান,ಅನನ್ಯ ಪರಿಹಾರ
একক ভেক্টৰ,ಅನನ್ಯ ವೆಕ್ಟರ್
একক,ಘಟಕ
unitary,ಏಕೀಕೃತ
একক গোট,ಏಕೀಕೃತ ಗುಂಪು
একক মেট্ৰিক্স,ಏಕೀಕೃತ ಮ್ಯಾಟ್ರಿಕ್ಸ್
একক পদ্ধতি,ಏಕೀಕೃತ ವಿಧಾನ
ইউনিট বল,ಘಟಕ ಚೆಂಡು
একক কোষ,ಘಟಕ ಕೋಶ
একক বৃত্ত,ಘಟಕ ವೃತ್ತ
একক উপাদান,ಘಟಕ ಅಂಶ
একক কাৰ্য্য,ಘಟಕ ಕಾರ್ಯ
একক ভৰ,ಘಟಕ ದ್ರವ್ಯರಾಶಿ
একক মেট্ৰিক্স,ಘಟಕ ಮ್ಯಾಟ್ರಿಕ್ಸ್
unit normal variate(=মানক স্বাভাৱিক ভেৰিয়েট),ಯುನಿಟ್ ಸಾಮಾನ್ಯ ವೇರಿಯೇಟ್ (=ಪ್ರಮಾಣಿತ ಸಾಮಾನ್ಯ ವ್ಯತ್ಯಾಸ)
একক গোলক,ಘಟಕ ಗೋಳ
ইউনিট ষ্টেপ ফাংচন,ಘಟಕ ಹಂತದ ಕಾರ್ಯ
একক ভেক্টৰ,ಘಟಕ ವೆಕ್ಟರ್
একক আয়তন,ಘಟಕ ಪರಿಮಾಣ
ঐক্য,ಏಕತೆ
unity element(=পৰিচয় উপাদান =একক উপাদান),ಏಕತೆಯ ಅಂಶ (=ಗುರುತಿನ ಅಂಶ = ಘಟಕ ಅಂಶ)
একচলকীয়,ಏಕರೂಪದ
একচলকীয় স্বাভাৱিক বিতৰণ,ಏಕರೂಪದ ಸಾಮಾನ್ಯ ವಿತರಣೆ
সাৰ্বজনীন,ಸಾರ್ವತ್ರಿಕ
সাৰ্বজনীন ধ্ৰুৱক,ಸಾರ್ವತ್ರಿಕ ಸ್ಥಿರ
সাৰ্বজনীন মহাকৰ্ষণ,ಸಾರ್ವತ್ರಿಕ ಗುರುತ್ವಾಕರ್ಷಣೆ
ইউনিভাৰ্চেল ছেট,ಸಾರ್ವತ್ರಿಕ ಸೆಟ್
বিশ্বব্ৰহ্মাণ্ড,ಬ್ರಹ್ಮಾಂಡ
অজ্ঞাত,ಅಜ್ಞಾತ
অজ্ঞাত পৰিমাণ,ಅಪರಿಚಿತ ಪ್ರಮಾಣ
বিপৰীতমুখী,ಭಿನ್ನವಾಗಿ
চৰ্তৰ দৰে নহয়,ನಿಯಮಗಳಿಗಿಂತ ಭಿನ್ನವಾಗಿ
সীমাহীন,ಅನಿಯಮಿತ
অস্হিৰ,ಅಸ್ಥಿರ
অসমতাপূৰ্ণ,ಅಸಮವಾದ
অসমতাপূৰ্ণ দ্বৈত সমস্যা,ಅಸಮಪಾರ್ಶ್ವದ ಉಭಯ ಸಮಸ್ಯೆ
ওপৰৰ বাৰ,ಮೇಲಿನ ಬಾರ್
ওপৰৰ সীমা,ಮೇಲಿನ ಮಿತಿ
ওপৰৰ ব্যুৎপত্তি,ಮೇಲಿನ ಉತ್ಪನ್ನ
ওপৰৰ অখণ্ড,ಮೇಲಿನ ಅವಿಭಾಜ್ಯ
সংহতিৰ উচ্চ সীমা,ಏಕೀಕರಣದ ಮೇಲಿನ ಮಿತಿ
ওপৰৰ চতুৰ্থাংশ,ಮೇಲಿನ ಕ್ವಾರ್ಟೈಲ್
ওপৰৰ Rieman অবিচ্ছেদ্য,ಮೇಲಿನ ರೀಮನ್ ಅವಿಭಾಜ್ಯ
ওপৰৰ অৰ্ধনিৰন্তৰতা,ಮೇಲಿನ ಅರೆ ನಿರಂತರತೆ
ওপৰৰ যোগফল,ಮೇಲಿನ ಮೊತ್ತ
ওপৰৰ ত্ৰিভুজ মেট্ৰিক্স,ಮೇಲಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಸಸ್
ওপৰলৈ ত্বৰণ,ಮೇಲ್ಮುಖ ವೇಗವರ್ಧನೆ
ওপৰলৈ গতি,ಮೇಲ್ಮುಖ ಚಲನೆ
উৰিছনৰ লেমা,ಉರಿಸೋನ್‌ನ ಲೆಮ್ಮಾ
U আকৃতিৰ বক্ৰ,ಯು-ಆಕಾರದ ವಕ್ರರೇಖೆ
সাধাৰণ মেট্ৰিক,ಸಾಮಾನ್ಯ ಮೆಟ್ರಿಕ್
সাধাৰণ টপোলজি,ಸಾಮಾನ್ಯ ಸ್ಥಳಶಾಸ್ತ್ರ
কামৰ বস্তু,ಉಪಯುಕ್ತತೆ
ইউটিলিটি ফাংচন,ಉಪಯುಕ್ತತೆ ಕಾರ್ಯ
উপযোগিতা সৰ্বাধিককৰণ,ಉಪಯುಕ್ತತೆ ಗರಿಷ್ಠೀಕರಣ
uv-পদ্ধতি,ಯುವಿ-ವಿಧಾನ
শূন্য ছেট,ನಿರ್ವಾತ ಸೆಟ್
বৈধতা,ಸಿಂಧುತ್ವ
পৰীক্ষাৰ বৈধতা,ಪರೀಕ್ಷೆಯ ಸಿಂಧುತ್ವ
মান,ಮೌಲ್ಯ
মান ফলন,ಮೌಲ್ಯದ ಕಾರ್ಯ
এটা খেলৰ মূল্য,ಆಟದ ಮೌಲ್ಯ
লৰৃ - চৰ হৈ থকা,ವೇರಿಯಬಲ್
ভেৰিয়েবল ফিল্ড,ವೇರಿಯಬಲ್ ಕ್ಷೇತ್ರ
সংহতিৰ চলক,ಏಕೀಕರಣದ ವೇರಿಯಬಲ್
ভেৰিয়েবল পেৰামিটাৰ,ವೇರಿಯಬಲ್ ಪ್ಯಾರಾಮೀಟರ್
ভ্যাৰিয়েন্স,ವ್ಯತ್ಯಾಸ
ভ্যাৰিয়েন্স-সহভেৰিয়েন্স মেট্ৰিক্স,ವ್ಯತ್ಯಾಸ-ಕೋವೇರಿಯನ್ಸ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ভ্যাৰিয়েন্স অনুমান,ವ್ಯತ್ಯಾಸದ ಅಂದಾಜು
ভ্যাৰিয়েন্স মেট্ৰিক্স,ವ್ಯತ್ಯಾಸ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ভিন্নতা,ಬದಲಾಗುತ್ತವೆ
প্ৰাচলৰ তাৰতম্য,ನಿಯತಾಂಕದ ವ್ಯತ್ಯಾಸ
পোনপটীয়াকৈ ভিন্ন হয়,ನೇರವಾಗಿ ಬದಲಾಗುತ್ತವೆ
পৰোক্ষভাৱে ভিন্ন হয় যেনে,ಪರೋಕ್ಷವಾಗಿ ಬದಲಾಗುತ್ತವೆ
ভিন্নতাপূৰ্ণ,ವಿವಿಧ
ভেক্টৰ,ವೆಕ್ಟರ್
ভেক্টৰ সংযোজন,ವೆಕ್ಟರ್ ಸೇರ್ಪಡೆ
ভেক্টৰ বীজগণিত,ವೆಕ್ಟರ್ ಬೀಜಗಣಿತ
ভেক্টৰ বিশ্লেষণ,ವೆಕ್ಟರ್ ವಿಶ್ಲೇಷಣೆ
ভেক্টৰ কেলকুলাছ,ವೆಕ್ಟರ್ ಕಲನಶಾಸ್ತ್ರ
ভেক্টৰ উপাদান,ವೆಕ್ಟರ್ ಘಟಕ
ভেক্টৰ গঠন,ವೆಕ್ಟರ್ ಸಂಯೋಜನೆ
ভেক্টৰ ডেৰাইভেটিভ,ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ
ভেক্টৰ ডায়াগ্ৰাম,ವೆಕ್ಟರ್ ರೇಖಾಚಿತ್ರ
ভেক্টৰ ক্ষেত্ৰ,ವೆಕ್ಟರ್ ಕ್ಷೇತ್ರ
ভেক্টৰ ফাংচন,ವೆಕ್ಟರ್ ಕಾರ್ಯ
ভেক্টৰ সংহতি,ವೆಕ್ಟರ್ ಏಕೀಕರಣ
ভেক্টৰ গুণন,ವೆಕ್ಟರ್ ಗುಣಾಕಾರ
ভেক্টৰ অপাৰেটৰ,ವೆಕ್ಟರ್ ಆಪರೇಟರ್
ভেক্টৰ স্থান,ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
ভেক্টৰ যোগফল,ವೆಕ್ಟರ್ ಮೊತ್ತ
ভিত্তি প্ৰৱেশ কৰিবলৈ ভেক্টৰ,ಆಧಾರವನ್ನು ನಮೂದಿಸಲು ವೆಕ್ಟರ್
ভিত্তি এৰি যাবলৈ ভেক্টৰ,ನಿರ್ಗಮಿಸಲು ವೆಕ್ಟರ್ ಆಧಾರ
ভেক্টৰ ত্ৰিভুজ,ವೆಕ್ಟರ್ ತ್ರಿಕೋನ
ভেক্টৰ মূল্যযুক্ত ৰূপ,ವೆಕ್ಟರ್ ಮೌಲ್ಯದ ರೂಪ
বেগ,ವೇಗ
বেগ উপাদান,ವೇಗ ಘಟಕ
বেগ ধ্ৰুৱক,ವೇಗ ಸ್ಥಿರ
বেগ বক্ৰ,ವೇಗ ವಕ್ರರೇಖೆ
বেগ সমীকৰণ,ವೇಗ ಸಮೀಕರಣ
বেগ প্ৰফাইল,ವೇಗ ಪ್ರೊಫೈಲ್
বেগ ভেক্টৰ,ವೇಗ ವೆಕ್ಟರ್
ভেন ডায়াগ্ৰাম,ವೆನ್ ಚಿತ್ರ
পৰীক্ষাযোগ্য,ಪರಿಶೀಲಿಸಬಹುದಾದ
ভাৰ্নিয়াৰ কেলিপাৰ,ವರ್ನಿಯರ್ ಕ್ಯಾಲಿಪರ್ಸ್
শিখৰ,ಶೃಂಗ
উলম্ব কোণ,ಲಂಬ ಕೋನ
উলম্ব অক্ষ,ಲಂಬ ಅಕ್ಷ
উলম্বভাৱে বিপৰীত কোণ,ಲಂಬವಾಗಿ ವಿರುದ್ಧ ಕೋನಗಳು
অতি ঘনিষ্ঠ মুখামুখি,ಬಹಳ ನಿಕಟ ಮುಖಾಮುಖಿ
অতি লেহেমীয়া গতি,ಬಹಳ ನಿಧಾನ ಚಲನೆ
কম্পন,ಕಂಪನ
ওচৰ-চুবুৰীয়া,ಸಮೀಪದಲ್ಲಿ
অপাৰ্থিৱ,ವಾಸ್ತವ
ভাৰ্চুৱেল বিচ্যুতি,ವಾಸ್ತವ ಸ್ಥಳಾಂತರ
ভাৰ্চুৱেল বেগ,ವರ್ಚುವಲ್ ವೇಗ
ভাৰ্চুৱেল কাম,ವರ್ಚುವಲ್ ಕೆಲಸ
আঠালতীয়াতা,ಸ್ನಿಗ್ಧತೆ
দৃশ্যমান প্ৰদৰ্শন,ದೃಶ್ಯ ಪ್ರದರ್ಶನ
ভিজুৱেল ডিছপ্লে ইউনিট,ದೃಶ್ಯ ಪ್ರದರ್ಶನ ಘಟಕ
গুৰুত্বপূৰ্ণ পৰিসংখ্যা,ಪ್ರಮುಖ ಅಂಕಿ ಅಂಶಗಳು
ৰিক্ত স্থান,ಶೂನ್ಯ
void ছেদক,ಶೂನ್ಯ ಛೇದಕ
void set,ಅನೂರ್ಜಿತ ಸೆಟ್
void চিহ্ন,ಶೂನ್ಯ ಚಿಹ್ನೆ
পৰিমাণ,ಪರಿಮಾಣ
আয়তন অবিচ্ছেদ্য,ಪರಿಮಾಣದ ಅವಿಭಾಜ್ಯ
আয়তন সংহতি,ಪರಿಮಾಣ ಏಕೀಕರಣ
অপেক্ষাৰ শাৰী (=শাৰী),ಕಾಯುವ ಸಾಲು (=ಕ್ಯೂ)
ৱেটিং লাইন ব্যৱস্থা,ಕಾಯುವ ಸಾಲಿನ ವ್ಯವಸ್ಥೆ
অপেক্ষাৰ সময়,ಕಾಯುವ ಸಮಯ
সোঁত,ಅಲೆ
তৰংগ সমীকৰণ,ತರಂಗ ಸಮೀಕರಣ
তৰংগ ৰূপ,ತರಂಗ ರೂಪ
তৰংগ ফলন,ತರಂಗ ಕಾರ್ಯ
wavelet,ತರಂಗ
তৰংগ গতি,ತರಂಗ ಚಲನೆ
তৰংগ প্ৰসাৰণ,ತರಂಗ ಪ್ರಸರಣ
দুৰ্বল অভিসৰণ,ದುರ್ಬಲ ಒಮ್ಮುಖ
ৱেইবুল বিতৰণ,ವೈಬುಲ್ ವಿತರಣೆ
ওজন কৰা,ತೂಕ
ওজন,ತೂಕ
ওজনযুক্ত সমষ্টি,ತೂಕದ ಒಟ್ಟು
ওজনযুক্ত গাণিতিক গড়,ತೂಕದ ಅಂಕಗಣಿತದ ಸರಾಸರಿ
ওজনযুক্ত গড়,ತೂಕದ ಸರಾಸರಿ
ওজনযুক্ত গড়,ತೂಕದ ಸರಾಸರಿ
ওজনযুক্ত ৰিগ্ৰেছন সহগ,ತೂಕದ ಹಿಂಜರಿತ ಗುಣಾಂಕ
ওজন কৰা,ತೂಕದ
ওজন কৰা কাৰক,ತೂಕದ ಅಂಶ
ওজন কৰা কাৰ্য্য,ತೂಕದ ಕಾರ್ಯ
ভালদৰে শৃংখলাবদ্ধ চেট,ಚೆನ್ನಾಗಿ ಚೈನ್ಡ್ ಸೆಟ್
ৱেল অৰ্ডাৰ,ಚೆನ್ನಾಗಿ ಆದೇಶ
ভালদৰে অৰ্ডাৰ কৰা হৈছে,ಚೆನ್ನಾಗಿ ಆದೇಶಿಸಲಾಗಿದೆ
ভালদৰে অৰ্ডাৰ কৰা চেট,ಚೆನ್ನಾಗಿ ಆದೇಶಿಸಿದ ಸೆಟ್
ৱেল অৰ্ডাৰিং নীতি,ಉತ್ತಮ ಆದೇಶದ ತತ್ವ
পূৰ্ণ সংখ্যা,ಸಂಪೂರ್ಣ ಸಂಖ್ಯೆ
পূৰ্ণ সংখ্যাৰ প্ৰক্ষেপণ,ಪೂರ್ಣ ಸಂಖ್ಯೆಯ ಪ್ರೊಜೆಕ್ಷನ್
