Hindi,Telugu
तुरंत कॉल,అత్యవసర కాల్
"तुरंत पर्ची, अत्यावश्यक पर्ची",అత్యవసర స్లిప్
"प्रयोग, चलन, प्रचलन, प्रथा",ఉపయోగం
उपयोगी,ఉపయోగకరంగా ఉంటుంది
"उपयोगकर्ता, उपभोक्‍ता, प्रयोगकर्ता, प्रयोक्‍ता",వినియోగదారు
उपभोक्‍ता वस्तु,వినియోగదారు అంశం
"सामान्य, प्रायिक",సాధారణం
हड़पना,Ursurp
उपयोगिता,వినియోగ
"उपयोग, उपयोजन",వినియోగం
"उपयोग प्रमाणपत्र, उपयोजन प्रमाणपत्र",వినియోగ ధృవీకరణ పత్రం
"रिक्‍ति, रिक्‍त पद",ఖాళీ
रिक्‍त पद,ఖాళీ పోస్ట్
"ख़ाली करना, छोड़ना, बातिल करना",ఖాళీ
"प्रावकाश, दीर्घावकाश",సెలవు
प्रावकाश वेतन,సెలవు చెల్లింపు
निर्वात,వాక్యూమ్
अस्पष्‍ट विचार,అస్పష్టమైన ఆలోచన
"समापन भाषण, विदाई भाषण",వాలెడిక్టరీ చిరునామా
"विदाई समारोह, समापन समारोह",వాలెడిక్టరీ ఫంక్షన్
"विदाई सत्र, समापन सत्र",వాలెడిక్టరీ సెషన్
"विधिमान्य, मान्य, वैध",చెల్లుబాటు
मान्य दलील,చెల్లుబాటు అయ్యే వాదన
"विधिमान्यता तिथि, विधिमान्यता तारीख",చెల్లుబాటు తేదీ
विधिमान्य कारण,చెల్లుబాటు అయ్యే కారణం
"मूल्यांकन, मूल्यन",విలువ
मूल्यन प्रमाणपत्र,వాల్యుయేషన్ సర్టిఫికేట్
मूल्यांकन रिपोर्ट,మదింపు నివేదిక
"मूल्य, मान, महत्व देना",విలువ
मूल्यकार,వాల్యూయర్
परिवर्ती,వేరియబుల్
"अंतर, भिन्नता, मतभेद",వ్యత్యాసం
"भिन्न, प्रकारांतर, परिवर्त्य",వేరియంట్
"वैभिन्य, परिवर्तन",వైవిధ్యం
गुणता वैभिन्य,నాణ్యతలో వైవిధ్యం
"कि़स्म, प्रकार, विविधता",వెరైటీ
"वाहन, माध्यम",వాహనం
"संवातन करना, अभिव्यक्‍त करना",వెంటిలేట్
"नवोद्‌यम, जोखिम, जोखिमपूर्ण कार्य",వెంచర్
"स्थान, स्थल",వేదిక
सत्यवादिता,వాస్తవికత
मौखिक,శబ్ద
मौखिक करार,శబ్ద ఒప్పందం
मौखिक चर्चा,శబ్ద చర్చ
मौखिक आदेश,శబ్ద క్రమం
