Marathi,Assamese
महत्त्वाची चाचणी,তাৎপৰ্য্যৰ পৰীক্ষা
चाचणी आकडेवारी,পৰীক্ষাৰ পৰিসংখ্যা
टेट्राहेड्रल,চতুৰ্ভুজ
टेट्राहेड्रल कोन,চতুৰ্ভুজ কোণ
टेट्राहेड्रॉन,টেট্ৰাহেড্ৰন
प्रमेय,উপপাদ্য
अवशेषांचे प्रमेय,অৱশিষ্টৰ উপপাদ্য
सैद्धांतिक मागणी कार्य,তাত্ত্বিক চাহিদাৰ ফলন
सैद्धांतिक स्वतंत्र वितरण,তাত্ত্বিক বিচ্ছিন্ন বিতৰণ
सैद्धांतिक त्रुटी,তাত্ত্বিক ভুল
सैद्धांतिक फिट,তাত্ত্বিক ফিট
सैद्धांतिक सूत्रीकरण,তাত্ত্বিক প্ৰণয়ন
सैद्धांतिक वारंवारता,তাত্ত্বিক কম্পাঙ্ক
सैद्धांतिकदृष्ट्या,তাত্ত্বিকভাৱে
सैद्धांतिक मॉडेल,তাত্ত্বিক আৰ্হি
सैद्धांतिक उपचार,তাত্ত্বিক চিকিৎসা
समीकरणांचा सिद्धांत,সমীকৰণৰ তত্ত্ব
त्रुटींचा सिद्धांत,ভুলৰ তত্ত্ব
अंदाज सिद्धांत,অনুমানৰ তত্ত্ব
फंक्शन्सचा सिद्धांत,ফলনৰ তত্ত্ব
खेळांचा सिद्धांत,খেলৰ তত্ত্ব
गुरुत्वाकर्षणाचा सिद्धांत,মহাকৰ্ষণ তত্ত্ব
माहितीचा सिद्धांत,তথ্যৰ তত্ত্ব
प्रतिस्थापन सिद्धांत (= अपयशाचा सिद्धांत),প্ৰতিস্থাপনৰ তত্ত্ব (= বিফলতাৰ তত্ত্ব)
सेटचा सिद्धांत,সমষ্টিৰ তত্ত্ব
वेटिंग लाइन्सचा सिद्धांत (= रांगेचा सिद्धांत),&#39;ৱেইটিং লাইন&#39;ৰ তত্ত্ব(= queuing theory)
लाटांचा सिद्धांत,তৰংগ তত্ত্ব
थर्मोडायनामिक,তাপগতিবিদ্যা
स्क्रूचा धागा,এটা স্ক্ৰুৰ সূতা
त्रिमितीय,ত্ৰিমাত্ৰিক
त्रिमितीय वेक्टर विश्लेषण,ত্ৰিমাত্ৰিক ভেক্টৰ বিশ্লেষণ
त्रि-मार्ग वर्गीकरण,ত্ৰিমুখী শ্ৰেণীবিভাজন
फेकणे,দলিওৱা
जोर,থ্ৰাষ্ট
वेळ,সময়
वेळ अक्ष,সময় অক্ষ
वेळ अवलंबित्व,সময়ৰ ওপৰত নিৰ্ভৰশীলতা
वेळ अवलंबून घटक समीकरण,সময়-নিৰ্ভৰশীল গঠনমূলক সমীকৰণ
वेळ अवलंबून प्रक्रिया,সময়-নিৰ্ভৰশীল প্ৰক্ৰিয়া
वेळ-स्वतंत्र संज्ञा,সময়-স্বাধীন শব্দ
वेळ मध्यांतर,সময়ৰ ব্যৱধান
वेळ मालिका,সময় শৃংখলা
वेळ मालिका विश्लेषण,সময় শৃংখলা বিশ্লেষণ
वेळ मालिका डेटा,সময় শৃংখলাৰ তথ্য
वेळ सामायिकरण प्रणाली,সময় ভাগ-বতৰা কৰা ব্যৱস্থা
सहिष्णुता,সহনশীলতা
सहिष्णुता अंतराल,সহনশীলতাৰ ব্যৱধান
सहिष्णुता पातळी,সহনশীলতাৰ স্তৰ
सहनशीलता मर्यादा,সহনশীলতাৰ সীমা
टोपोलॉजिकल,টপোলজিকেল
टोपोलॉजिकल दुहेरी,টপোলজিকেল ডুৱেল
टोपोलॉजिकल गट,টপোলজিকেল গোট
टोपोलॉजिकल समरूपता,টপোলজিকেল সমৰূপতা
टोपोलॉजिकल रेखीय जागा,টপোলজিকেল ৰৈখিক স্থান
टोपोलॉजिकलदृष्ट्या,টপোলজিকেলভাৱে
टोपोलॉजिकल मॅपिंग,টপোলজিকেল মেপিং
टोपोलॉजिकल गुणधर्म,টপোলজিকেল বৈশিষ্ট্য
टोपोलॉजिकल जागा,টপোলজিকেল স্থান
टोपोलॉजिकल वेक्टर स्पेस,টপোলজিকেল ভেক্টৰ স্থান
टोपोलॉजी,টপোলজি
टॉर्शन,টৰ্চন
टॉरस,torus
एकूण,মুঠ
एकूण व्युत्पन्न,মুঠ ব্যুৎপত্তি
एकूण भिन्नता,মুঠ পাৰ্থক্য
एकूण विभेदक समीकरण,মুঠ অৱভেদ্য সমীকৰণ
एकूण तपासणी,মুঠ পৰিদৰ্শন
पूर्णपणे बद्ध,সম্পূৰ্ণৰূপে সীমাবদ্ধ
पूर्णपणे ऑर्डर केलेला सेट,সম্পূৰ্ণৰূপে অৰ্ডাৰ কৰা চেট
एकूण ऑर्डरिंग,মুঠ অৰ্ডাৰ দিয়া
ट्रेस,দাগ
मॅट्रिक्सचा ट्रेस,মেট্ৰিক্সৰ ট্ৰেচ
ट्रेसिंग,ট্ৰেচিং
व्यापार बंद कार्य,ট্ৰেড অফ ফাংচন
मार्गक्रमण,ট্ৰেজেক্টৰী
अतींद्रिय,অতিক্ৰমণীয়
अतींद्रिय समीकरण,অতিক্ৰমণীয় সমীকৰণ
अतींद्रिय कार्य,অতিক্ৰমণীয় কাৰ্য্য
अतींद्रिय संख्या,অতিক্ৰমণীয় সংখ্যা
हस्तांतरण,বদলিকৰ
हस्तांतरण कार्य,স্থানান্তৰ কাৰ্য্য
ट्रान्सफिनिट प्रेरण,ট্ৰেন্সফিনিট ইণ্ডাকচন
पारदर्शक संख्या,ট্ৰেন্সফিনিট সংখ্যা
रूपांतर,ৰূপান্তৰ
परिवर्तन सूत्र,ৰূপান্তৰ সূত্ৰ
परिवर्तन मॅट्रिक्स,ৰূপান্তৰ মেট্ৰিক্স
निर्देशांकांचे परिवर्तन,স্থানাংকৰ ৰূপান্তৰ
रूपांतरित कार्य,ৰূপান্তৰিত ফলন
रूपांतरित मॅट्रिक्स,ৰূপান্তৰিত মেট্ৰিক্স
ट्रान्सशिपमेंट समस्या,ট্ৰেন্সশ্বিপমেণ্টৰ সমস্যা
क्षणिक वर्तन,ক্ষণস্থায়ী আচৰণ
क्षणिक समाधान,ক্ষণস্থায়ী সমাধান
संक्रमण,স্থানান্তৰ
संक्रमण मॅट्रिक्स,ট্ৰেঞ্জিচন মেট্ৰিক্স
