Marathi,Malayalam
"स्टेप अप ट्रान्सफॉर्मर, उच्च शक्तीचा ट्रान्सफॉर्मर","സ്റ്റെപ്പ് അപ്പ് ട്രാൻസ്ഫോർമർ, ഉയർന്ന പവർ ട്രാൻസ്ഫോർമർ"
स्टेप व्होल्टेज,സ്റ്റെപ്പ് വോൾട്ടേജ്
पायरी लहर,സ്റ്റെപ്പ് വേവ്
स्टर्न-पिरानी गेज,അമര-പിരാനി ഗേജ്
स्टेरॅडियन,സ്റ്റെറാഡിയൻ
विकिरण उत्सर्जन,റേഡിയേഷൻ എമിസിവിറ്റി
सरळ पाईप,നേരായ പൈപ്പ്
"स्टिरिओ, स्टिरिओस्कोपिक","സ്റ്റീരിയോ, സ്റ്റീരിയോസ്കോപ്പിക്"
"स्टिरिओ अॅम्प्लीफायर, स्टिरिओ अॅम्प्लीफायर","സ്റ്റീരിയോ ആംപ്ലിഫയർ, സ്റ്റീരിയോ ആംപ്ലിഫയർ"
"स्टिरिओ ब्रॉडकास्ट, स्टिरिओस्कोपिक साउंड ट्रान्समिशन","സ്റ്റീരിയോ ബ്രോഡ്കാസ്റ്റ്, സ്റ്റീരിയോസ്കോപ്പിക് സൗണ്ട് ട്രാൻസ്മിഷൻ"
स्टिरिओइसोमेरिझम,സ്റ്റീരിയോ ഐസോമെറിസം
स्टिरिओस्कोपिक मॉडेल,സ്റ്റീരിയോസ്കോപ്പിക് മോഡൽ
स्टिरिओ जोडपे,സ്റ്റീരിയോ ദമ്പതികൾ
स्टिरिओस्कोपिक फोटोग्राफी,സ്റ്റീരിയോസ്കോപ്പിക് ഫോട്ടോഗ്രാഫി
स्टिरियोस्कोपिक दृष्टी,സ്റ്റീരിയോസ്കോപ്പിക് ദർശനം
स्टिरिओऑटोग्राफ,സ്റ്റീരിയോഓട്ടോഗ്രാഫ്
"स्टिरीओस्कोपिक, स्टिरियोस्कोपिक","സ്റ്റീരിയോസ്കോപ്പിക്, സ്റ്റീരിയോസ്കോപ്പിക്"
स्टिरिओस्कोपिक ताल,സ്റ്റീരിയോസ്കോപ്പിക് റിഥം
स्टिरिओस्कोपिक प्रोजेक्शन,സ്റ്റീരിയോസ്കോപ്പിക് പ്രൊജക്ഷൻ
स्टिरिओस्कोपिक रेडियल स्केल,സ്റ്റീരിയോസ്കോപ്പിക് റേഡിയൽ സ്കെയിൽ
स्टिरिओस्कोपिक प्रोजेक्शन,സ്റ്റീരിയോസ്കോപ്പിക് പ്രൊജക്ഷൻ
स्टिरिओइसोमर,സ്റ്റീരിയോസോമർ
स्टिरिओस्कोपिक आयसोमॉर्फिक फॉर्म,സ്റ്റീരിയോസ്കോപ്പിക് ഐസോമോർഫിക് രൂപം
त्रिमितीय सिद्धांत,ത്രിമാന സിദ്ധാന്തം
स्टिरिओमेट्री,സ്റ്റീരിയോമെട്രി
स्टिरिओ ध्वनी प्रभाव,സ്റ്റീരിയോ സൗണ്ട് ഇഫക്റ്റുകൾ
स्टिरिओ ध्वनी रेकॉर्डिंग,സ്റ്റീരിയോ ശബ്ദ റെക്കോർഡിംഗ്
स्टिरिओस्कोपिक ध्वनी पुनरुत्पादन,സ്റ്റീരിയോസ്കോപ്പിക് ശബ്ദ പുനരുൽപാദനം
स्टिरिओस्कोपिक ध्वनी प्रोजेक्शन सिस्टम,സ്റ്റീരിയോസ്കോപ്പിക് സൗണ്ട് പ്രൊജക്ഷൻ സിസ്റ്റം
स्टिरिओ ध्वनी प्रणाली,സ്റ്റീരിയോ സൗണ്ട് സിസ്റ്റം
स्टिरिओफोटोग्राममेट्री,സ്റ്റീരിയോഫോട്ടോഗ്രാംമെട്രി
स्टिरिओस्कोपिक फोटोमीटर,സ്റ്റീരിയോസ്കോപ്പിക് ഫോട്ടോമീറ്റർ
स्टिरिओस्कोपिक दृष्टी,സ്റ്റീരിയോസ്കോപ്പിക് ദർശനം
"स्टिरिओस्कोप, स्टिरिओस्कोप","സ്റ്റീരിയോസ്കോപ്പ്, സ്റ്റീരിയോസ്കോപ്പ്"
स्टिरिओस्कोपिक,സ്റ്റീരിയോസ്കോപ്പിക്
स्टिरिओ कॅमेरा,സ്റ്റീരിയോ ക്യാമറ
स्टिरिओ उंची,സ്റ്റീരിയോ ഉയരം
स्टिरिओस्कोपिक प्रतिमा,സ്റ്റീരിയോസ്കോപ്പിക് ചിത്രം
स्टिरिओस्कोपिक छेदनबिंदू,സ്റ്റീരിയോസ്കോപ്പിക് കവല
स्टिरिओस्कोपिक सूक्ष्मदर्शक,സ്റ്റീരിയോസ്കോപ്പിക് മൈക്രോസ്കോപ്പ്
स्टिरिओस्कोपिक मॉडेल,സ്റ്റീരിയോസ്കോപ്പിക് മോഡൽ
स्टिरिओस्कोपिक इंटरपोलेशन जोडपे,സ്റ്റീരിയോസ്കോപ്പിക് ഇന്റർപോളേഷൻ ദമ്പതികൾ
स्टिरिओस्कोपिक श्रेणी,സ്റ്റീരിയോസ്കോപ്പിക് ശ്രേണി
"स्टिरिओ रेंजफाइंडर, स्टिरिओ टेलिस्कोप","സ്റ്റീരിയോ റേഞ്ച്ഫൈൻഡർ, സ്റ്റീരിയോ ടെലിസ്കോപ്പ്"
"स्टिरीओस्कोपिक टेलिस्कोप, स्टिरिओस्कोपिक टेलिस्कोप","സ്റ്റീരിയോസ്കോപ്പിക് ദൂരദർശിനി, സ്റ്റീരിയോസ്കോപ്പിക് ദൂരദർശിനി"
स्टिरिओस्कोपिक दूरदर्शन,സ്റ്റീരിയോസ്കോപ്പിക് ടെലിവിഷൻ
स्टिरिओस्कोपिक दृष्टी उपकरण,സ്റ്റീരിയോസ്കോപ്പിക് വിഷൻ ഉപകരണം
स्टिरिओस्कोपिक दृष्टी,സ്റ്റീരിയോസ്കോപ്പിക് ദർശനം
लिथोस्फियर,ലിത്തോസ്ഫിയർ
स्टिरियोस्कोपिक दृष्टी,സ്റ്റീരിയോസ്കോപ്പിക് ദർശനം
कडक लसूण प्रयोग,കഠിനമായ വെളുത്തുള്ളി പരീക്ഷണം
कठोर सक्शन क्षमता,കഠിനമായ സക്ഷൻ സാധ്യത
कठोर सिद्धांत,കടുത്ത സിദ്ധാന്തം
स्टिरिओस्कोपिक सूक्ष्मदर्शक,സ്റ്റീരിയോസ്കോപ്പിക് മൈക്രോസ്കോപ്പ്
संलग्नक क्रियापद,അറ്റാച്ച്മെന്റ് ക്രിയ
संलग्नक क्षमता,അറ്റാച്ച്മെന്റ് സാധ്യത
संलग्नक संभाव्यता,അറ്റാച്ച്മെന്റ് പ്രോബബിലിറ്റി
संलग्नक टक्कर,അറ്റാച്ച്മെന്റ് കൂട്ടിയിടി
"अपर्या नाभिक, कृष्ण नाभिक","അപര്യ ന്യൂക്ലിയസ്, കൃഷ്ണ ന്യൂക്ലിയസ്"
"कणखर, लवचिक, कणखर, टणक","കടുപ്പമുള്ള, ഇഴയുന്ന, ഉറച്ച, ഉറച്ച"
फर्म प्रमाणपत्र,ഉറച്ച സർട്ടിഫിക്കറ്റ്
लवचिकता गुणांक,മെല്ലെബിലിറ്റി കോഫിഫിഷ്യന്റ്
लवचिकता प्रतिसाद,ഡക്റ്റിലിറ്റി പ്രതികരണം
"ठिपका, कलंक","ഡോട്ട്, കളങ്കം"
बिंदू फोकस,ഡോട്ട് ഫോക്കസ്
अॅक्रोमॅटिक स्पेक्ट्रोग्राफ,അക്രോമാറ്റിക് സ്പെക്ട്രോഗ്രാഫ്
