Assamese,Tamil
কণ্ঠস্বৰ চিনাক্তকৰণ,குரல் அங்கீகாரம்
ভইচ-নেট,குரல் வலை
অস্বাভাৱিক স্মৃতিশক্তি,நிலையற்ற நினைவகம்
ৱেফাৰ,வேஃபர்
WAIS মেনেজাৰ,WAIS மேலாளர்
অপেক্ষা কৰক মৰি যাওক,காத்திருக்கவும்
wait ঘাঁ,காத்திருங்கள் காயம்
অপেক্ষা কৰা ক&#39;ড,காத்திருக்கும் குறியீடு
অপেক্ষা কৰিছিল mean,சராசரியாக காத்திருந்தார்
অপেক্ষাৰ সময়,காத்திருக்கும் நேரம்
ৱাল গ্ৰেড,சுவர் தரம்
উষ্ণ পুনৰাৰম্ভ,சூடான மறுதொடக்கம்
আৱৰ্জনা বেণ্ডৰ প্ৰস্থ,கழிவு பட்டை அகலம்
জলপ্ৰপাতৰ আৰ্হি,நீர்வீழ்ச்சி மாதிரி
ৱেভলেট,அலை அலையானது
wavelet ছবি সংকোচন,அலை பட சுருக்கம்
ৱেভলেট ৰূপান্তৰ,அலைவரிசை மாற்றம்
দুৰ্বল সত্তা,பலவீனமான நிறுவனம்
ৱেব,வலை
ৱেব ঠিকনা,இணைய முகவரி
ৱেব ৰচনা,வலை எழுதுதல்
ৱেব ব্ৰাউজাৰ,இணைய உலாவி
ৱেব পৃষ্ঠা,இணைய பக்கம்
ৱেব চাৰ্ভাৰ,இணைய சேவையகம்
ৱেব চাইট,இணையதளம்
web-enabld এপ্লিকেচন,web-enabld பயன்பாடு
ৱেব-সামৰ্থবান,இணையம் இயக்கப்பட்டது
ওজনযুক্ত গ্ৰাফ,எடையுள்ள வரைபடம்
ভালদৰে সংযুক্ত,நன்றாக இணைக்கப்பட்டுள்ளது
সুগঠিত সূত্ৰ,நன்கு உருவாக்கப்பட்ட சூத்திரம்
ভালদৰে অৰ্ডাৰ কৰা চেট,நன்கு வரிசைப்படுத்தப்பட்ட தொகுப்பு
ৱেটৱেৰ,வெட்வேர்
ঘেঁহুৰ শিলৰ বেঞ্চ চিহ্ন,வீட்ஸ்டோன் பெஞ்ச் மார்க்
চকা,சக்கரம்
while লুপ,லூப் போது
বগা বাকচ পৰীক্ষণ,வெள்ளை பெட்டி சோதனை
বগা পোহৰ,வெள்ளை ஒளி
বগা শব্দ,வெள்ளை சத்தம்
ৱাইড এৰিয়া নেটৱাৰ্ক (WAN),பரந்த பகுதி நெட்வொர்க் (WAN)
ৱাইড এৰিয়া নেটৱাৰ্ক (WAN),பரந்த பகுதி நெட்வொர்க் (WAN)
বহল বেণ্ড,பரந்த இசைக்குழு
ৱাইল্ড কাৰ্ড,காட்டு அட்டை
উইম্প,பலவீனமானவன்
জয়,வெற்றி
জিপ জিপ,zip வெற்றி
খিৰিকী,ஜன்னல்
উইণ্ড&#39;ইং,ஜன்னல்
উইণ্ড’জ,விண்டோஸ்
উইণ্ড&#39;জ এক্সপ্ল&#39;ৰাৰ,விண்டோஸ் எக்ஸ்ப்ளோரர்
উইণ্ড&#39;জ NT,விண்டோஸ் என்.டி
তাঁৰৰ ফ্ৰেমৰ মডেল,கம்பி சட்ட மாதிரி
তাঁৰ প্ৰিন্টাৰ,கம்பி அச்சுப்பொறி
তাঁৰযুক্ত যুক্তি,கம்பி தர்க்கம்
বেতাঁৰ নিষ্ঠা ( wi Fi),வயர்லெஸ் நம்பகத்தன்மை (வைஃபை)
বেতাঁৰ LAN,வயர்லெஸ் லேன்
বেতাঁৰ সংক্ৰমণ,வயர்லெஸ் டிரான்ஸ்மிஷன்
উইজাৰ্ড,மந்திரவாதி
শব্দ,சொல்
শব্দৰ চাবি,வார்த்தை திறவுகோல்
শব্দৰ দৈৰ্ঘ্য,வார்த்தை நீளம்
শব্দমুখী,வார்த்தை சார்ந்த
ৱৰ্ড প্ৰচেছিং,சொல் செயலாக்க
ৱৰ্ড প্ৰচেছিং,சொல் செயலாக்க
ৱৰ্ড প্ৰচেছৰ,சொல் செயலி
শব্দ আণ্ডাৰস্কোৰ চৰিত্ৰ,வார்த்தை அடிக்கோடிடும் எழுத்து
কৰ্ম প্ৰবাহ ব্যৱস্থাপনা,வேலை ஓட்ட மேலாண்மை
কৰ্মগোট,பணிக்குழு
ৱৰ্ক ইউনিট,வேலை அலகு
ৱৰ্ক ভলিউম,வேலை அளவு
কাৰ্য্যকৰী ডাইৰেকটৰি,வேலை அடைவு
কাৰ্য্যকৰী ছেট,வேலை செய்யும் தொகுப்பு
কাৰ্য্যকৰী সংৰক্ষণ,வேலை சேமிப்பு
কৰ্মশালা,பணிமனை
ৱৰ্কষ্টেচন,பணிநிலையம்
বিশ্বৰ সমন্বয়,உலக ஒருங்கிணைப்பு
ৱৰ্ল্ড ৱাইড ৱেব (WWW),உலகளாவிய வலை (WWW)
আটাইতকৈ বেয়া ক্ষেত্ৰৰ বিশ্লেষণ,மோசமான பகுப்பாய்வு
worst fit এলগৰিদম,மோசமான பொருத்தம் அல்காரிதம்
ৰেপাৰআউট,மடக்கு
ৰিষ্ট কম্পিউটিং,மணிக்கட்டு கணினி
লিখিব পৰা,எழுதக்கூடியது
লিখা,எழுது
কেশ্ব লিখা,தற்காலிக சேமிப்பை எழுதவும்
লিখাৰ চক্ৰ,எழுதும் சுழற்சி
লিখা চাবি,எழுது திறவுகோல்
"এবাৰ লিখক, অধিক পঢ়ক (WORM)","ஒருமுறை எழுதுங்கள், மேலும் படிக்கவும் (WORM)"
লিখাৰ সুৰক্ষা,எழுதும் பாதுகாப்பு
লিখা read head,படிக்க தலை எழுது
X বা,X அல்லது
এক্স-১২,எக்ஸ்-12
XBM X বিটমেপ,XBM X பிட்மேப்
জেনিক্স,Xenix
Xmodem,Xmodem
এক্স-অন/এক্স-অফ,எக்ஸ்-ஆன்/எக்ஸ்-ஆஃப்
X-টাৰ্মিনেল,எக்ஸ்-டெர்மினல்
Xtext,எக்ஸ்டெக்ஸ்ட்
এক্স-উইণ্ডো,X-சாளரம்
YACC,YACC
Yahoo,யாஹூ
যোক,நுகம்
জেড-বাফাৰ,Z-பஃபர்
শূন্য ঠিকনা নিৰ্দেশনা,பூஜ்ஜிய முகவரி அறிவுறுத்தல்
শূন্য ফলন,பூஜ்ஜிய செயல்பாடு
শূন্য স্তৰৰ ঠিকনা,பூஜ்ஜிய நிலை முகவரி
শূন্য মেট্ৰিক্স,பூஜ்ஜிய அணி
শূন্য দমন,பூஜ்ஜிய அடக்குமுறை
শূন্য অপেক্ষা অৱস্থা,பூஜ்ஜிய காத்திருப்பு நிலை
শূন্য-স্লট LAN,பூஜ்ஜிய ஸ்லாட் LAN
জিপ,ஜிப்
জিপ কোড,அஞ்சல் குறியீடு
জিপ ফাইল,zip கோப்பு
জিপ UPZ মডেম,zip UPZ மோடம்
জ&#39;ন,மண்டலம்
জ&#39;ন তালিকা,மண்டல பட்டியல்
জুম কৰক,பெரிதாக்கு
জুম ইন কৰক,பெரிதாக்க
জুম আউট কৰক,பெரிதாக்கு
জুম কৰা,பெரிதாக்குகிறது
জেড-টাৰ্ম,Z-காலம்
