Odiya,Kannada
"ଶକ୍ତିଶାଳୀ, ଗଭୀର, ତୀକ୍ଷ୍ଣ, ଏକାଗ୍ର |","ಬಲವಾದ, ಆಳವಾದ, ತೀಕ್ಷ್ಣವಾದ, ಕೇಂದ್ರೀಕೃತ"
ଶକ୍ତିଶାଳୀ ସଂକ୍ରମଣ,ಬಲವಾದ ಸೋಂಕು
ଗଠନମୂଳକ,ರಚನಾತ್ಮಕ
"ଗଠନ, ଗଠନ","ರಚನೆ, ರಚನೆ"
ଛୁଞ୍ଚି |,ಸೂಜಿ
"ସବ୍କ୍ଲାସ୍, ସବ୍ ଗ୍ରୁପ୍, ସବ୍ ଗ୍ରୁପ୍ |","ಉಪವರ್ಗ, ಉಪಗುಂಪು, ಉಪಗುಂಪು"
"ମାଇକ୍ରୋସ୍କୋପିକ୍, ସୁପରମିକ୍ରୋସ୍କୋପିକ୍, ସବମିକ୍ରୋସ୍କୋପିକ୍ |","ಸೂಕ್ಷ್ಮದರ್ಶಕ, ಅತಿಸೂಕ್ಷ್ಮದರ್ಶಕ, ಸಬ್ಮೈಕ್ರೋಸ್ಕೋಪಿಕ್"
ଅଣ ଆଣବିକ ପଦାର୍ଥ ବିଜ୍ଞାନ |,ಪರಮಾಣು ಅಲ್ಲದ ಭೌತಶಾಸ್ತ್ರ
ଫୁଟ୍ ନୋଟ୍ |,ಅಡಿಟಿಪ್ಪಣಿ
"ଆନୁଷଙ୍ଗିକ, ସହାୟକ","ಪರಿಕರ, ಸಹಾಯಕ"
"କାର୍ଯ୍ୟ କରୁଥିବା ତରଳ, ସବଷ୍ଟେଟ୍ |","ಕೆಲಸ ಮಾಡುವ ದ್ರವ, ಸಬ್ ಸ್ಟೇಟ್"
ସବ୍ ୟୁନିଟ୍ |,ಉಪ ಘಟಕ
ଧୀରେ ଧୀରେ,ಕ್ರಮೇಣ
ସ୍ତନ,ಹೀರುವಿಕೆ
ସ୍ତନ,ಹೀರುವಿಕೆ
sultry,ವಿಷಯಾಸಕ್ತ
"ରାଶି, ରାଶି, ରାଶି ଫଳାଫଳ, ରାଶି","ಮೊತ್ತ, ಮೊತ್ತ, ಮೊತ್ತದ ಫಲಿತಾಂಶ, ಮೊತ್ತ"
ସୂର୍ଯ୍ୟ |,ಸೂರ್ಯ
ସୂର୍ଯ୍ୟ ଘଣ୍ଟା |,ಸೂರ್ಯನ ಗಡಿಯಾರ
"ସୂର୍ଯ୍ୟ ଅସ୍ପଷ୍ଟ, ସୂର୍ଯ୍ୟ ଦାଗ |","ಸೂರ್ಯನ ಮಸುಕು, ಸೂರ್ಯನ ತಾಣ"
ସୂର୍ଯ୍ୟ ତାରା |,ಸೂರ್ಯ ನಕ್ಷತ್ರ
ଅତ୍ୟଧିକ,ವಿಪರೀತ
ସୁପରକଣ୍ଡକ୍ଟିଂ ଧାତୁ |,ಸೂಪರ್ ಕಂಡಕ್ಟಿಂಗ್ ಲೋಹ
ସୁପରକଣ୍ଡକ୍ଟିଭିଟି |,ಸೂಪರ್ ಕಂಡಕ್ಟಿವಿಟಿ
ସୁପର ଡ୍ରାଇଭର |,ಸೂಪರ್ ಚಾಲಕ
ବିଶାଳ,ದೈತ್ಯ
ଗଣିତ,ಆರೋಪಿಸಲಾಗಿದೆ
ପ୍ରତିରୋପଣ,ಇಂಪ್ಲಾಂಟೇಶನ್
ସୁପରମାଲେ,ಸೂಪರ್ಮಲೇ
ଅଲ ern କିକ ବିଘ୍ନ |,ಅತಿಸಾಮಾನ್ಯ ವಿಚಲನ
ଲଗାଇବାକୁ,ವಿಧಿಸುವುದು
ପ୍ରତିରୋପଣ,ಇಂಪ್ಲಾಂಟೇಶನ್
ହାଇପରସାଟୁରେସନ୍ |,ಹೈಪರ್ಸಾಚುರೇಶನ್
ଅତ୍ୟଧିକ ସମ୍ବେଦନଶୀଳ |,ಅತಿಸೂಕ್ಷ್ಮ
ଅଲଟ୍ରାସୋନିକ୍ସ |,ಅಲ್ಟ್ರಾಸಾನಿಕ್ಸ್
ସୁପରସୋନିକ୍ସ |,ಸೂಪರ್ಸಾನಿಕ್ಸ್
ସୁପରଷ୍ଟ୍ରକ୍ଚର୍ |,ಸೂಪರ್ಸ್ಟ್ರಕ್ಚರ್
ସଂପନ୍ନ,ಪೂರಕ
ଫିଡ୍ ଯୋଗାଣ |,ಆಹಾರ ಪೂರೈಕೆ
"ଟେକ୍, ଆଧାର","ತಂತ್ರಜ್ಞಾನ, ಬೇಸ್"
ଗ୍ରୀଡ୍ ରୋକିବା |,ತಡೆಯುವ ಗ್ರಿಡ್
ସୁପରକଣ୍ଡକ୍ଟିଭିଟି |,ಸೂಪರ್ ಕಂಡಕ್ಟಿವಿಟಿ
ପୃଷ୍ଠା,ಪುಟ
ବୃଦ୍ଧି,ಉಲ್ಬಣವು
ଧ୍ୟାନ,ಗಮನಿಸುವಿಕೆ
"ଅନୁପ୍ରବେଶ, ପ୍ରତିକ୍ରିୟାଶୀଳତା |","ಒಳಹೊಕ್ಕು, ಸ್ಪಂದಿಸುವಿಕೆಯನ್ನು ಊಹಿಸಲಾಗಿದೆ"
"ସମ୍ବେଦନଶୀଳତା, ଚୁମ୍ବକୀୟ ପ୍ରବୃତ୍ତି, ଗ୍ରହଣୀୟତା |","ಒಳಗಾಗುವಿಕೆ, ಕಾಂತೀಯ ಪ್ರವೃತ್ತಿ, ಗ್ರಹಿಕೆ"
"ନିଲମ୍ବନ, ing ୁଲିବା |","ಅಮಾನತು, ನೇತಾಡುವಿಕೆ"
ପାଳନ କରାଯାଇଛି,ಅಂಟಿಕೊಂಡಿದ್ದರು
"ବିସ୍ତାର, ମାର୍ଜିନ୍","ಹರಡುವಿಕೆ, ಅಂಚು"
"ଫୁଲା, ଫୁଲା, ଫୁଲା","ಊತ, ಊತ, ಊತ"
"ପ୍ରଡୋଲ୍, ଡଲ୍","ಪ್ರದೋಲ್, ಡೋಲ್"
"ଘୂର୍ଣ୍ଣନ ଗତି, ଘୂର୍ଣ୍ଣନ ଗତି |","ಸುತ್ತುವ ವೇಗ, ಸುತ್ತುವ ವೇಗ"
ସୁଇଚ୍ ବୋର୍ଡ |,ಸ್ವಿಚ್ ಬೋರ್ಡ್
ଚିଠି,ಪತ್ರ
ସମୃଦ୍ଧ,ಸಮ್ಮಿತೀಯ
ସମୃଦ୍ଧ,ಸಮ್ಮಿತೀಯ
ସମୃଦ୍ଧ ଭାବରେ |,ಸಮ್ಮಿತೀಯವಾಗಿ
ସମୃଦ୍ଧତା |,ಸಮ್ಮಿತಿ
ସମୃଦ୍ଧତା |,ಸಮ್ಮಿತಿ
ସିଙ୍କ୍ରୋସାଇକ୍ଲୋଟ୍ରନ୍ |,ಸಿಂಕ್ರೊಸೈಕ್ಲೋಟ್ರಾನ್
ସିଙ୍କ୍ରୋନାଇଜେସନ୍,ಸಿಂಕ್ರೊನೈಸೇಶನ್
ସମକାଳୀନ ହେବାକୁ,ಸಿಂಕ್ರೊನಸ್ ಆಗಿರಬೇಕು
ସିଙ୍କ୍ରୋନାଇଜର,ಸಿಂಕ್ರೊನೈಸರ್
ସିଙ୍କ୍ରୋନାଇଜେସନ୍,ಸಿಂಕ್ರೊನೈಸೇಶನ್
"ସମକାଳୀନ, ସମକାଳୀନ |","ಸಿಂಕ್ರೊನಸ್ ಆಗಿ, ಸಿಂಕ್ರೊನಸ್ ಆಗಿ"
ସିଙ୍କ୍ରୋଟ୍ରନ୍ |,ಸಿಂಕ್ರೊಟ್ರಾನ್
ସିନ୍ଥେଟିକ୍ |,ಸಂಶ್ಲೇಷಿತ
"ଶରୀର, ସିଷ୍ଟମ୍, ଗୋଷ୍ଠୀ, ସମ୍ପ୍ରଦାୟ, ସିଷ୍ଟମ୍ |","ದೇಹ, ವ್ಯವಸ್ಥೆ, ಗುಂಪು, ಸಮುದಾಯ, ವ್ಯವಸ್ಥೆ"
"ସର୍ଟ, ବର୍ଗୀକରଣ, ଶ୍ରେଣୀକରଣ-","ವಿಂಗಡಿಸಿ, ವರ್ಗೀಕರಿಸಿ, ವರ್ಗೀಕರಿಸಿ-"
"ସର୍ବଭାରତୀୟ, ଶରୀର","ಸಾರ್ವತ್ರಿಕ, ದೇಹ"
"ଟାବୁଲେଟର, ଟାବୁଲାର୍ ମେସିନ୍, ଟାବୁଲାର୍ |","ಕೋಷ್ಟಕ, ಕೋಷ್ಟಕ ಯಂತ್ರ, ಕೋಷ್ಟಕ"
"ଚିହ୍ନିତ, ଚିହ୍ନିତ, ଚିହ୍ନିତ |","ಗುರುತಿಸಲಾಗಿದೆ, ಗುರುತಿಸಲಾಗಿದೆ, ಗುರುತಿಸಲಾಗಿದೆ"
ଲାଞ୍ଜ ଲାଞ୍ଜ |,ಬಾಲ ಬಾಲ
ଧୀରେ ଧୀରେ ହ୍ରାସ |,ಕ್ರಮೇಣ ಅವನತಿ
"ଅବତରଣ, ପ୍ରସ୍ଥାନ","ಅವರೋಹಣ, ನಿರ್ಗಮನ"
"ଟ୍ୟାକ୍ସିଲ୍, ଟାଙ୍ଗେନସିଆଲ୍ |","ಸ್ಪರ್ಶ, ಸ್ಪರ್ಶ"
"spout (ed।), spout, fraction, extrusion diverion, tapon (v।)","ಸ್ಪೌಟ್ (ಸಂ.), ಸ್ಪೌಟ್, ಫ್ರಾಕ್ಷನ್, ಎಕ್ಸ್‌ಟ್ರೂಶನ್ ಡೈವರ್ಶನ್, ಟ್ಯಾಪೋನ್ (ವಿ.)"
"ଅର୍ଡିନାଲ୍, ଟେପର |","ಆರ್ಡಿನಲ್, ಟೇಪರ್"
"ଟେପରଡ୍, ଟେପରଡ୍ (v।), ପେରିଅଣ୍ଟ୍, ଟେପେରନ୍ (ଏଡି।)","ಮೊನಚಾದ, ಮೊನಚಾದ (ವಿ.), ಪೆರಿಯಾಂತ್, ಟ್ಯಾಪೆರಾನ್ (ಸಂ.)"
"ନକ୍-କି, ପ୍ରେସ୍-କି |","ನಾಕ್-ಕೀ, ಒತ್ತಿ-ಕೀ"
"ପାର୍ଟ ରିମୁଭାଲ୍ ସୁଇଚ୍, ସ୍ପାଉଟ୍ ସୁଇଚ୍ |","ಭಾಗ ತೆಗೆಯುವ ಸ್ವಿಚ್, ಸ್ಪೌಟ್ ಸ್ವಿಚ್"
ଲକ୍ଷ୍ୟ,ಗುರಿ
"ଟେକ୍ନୋଲୋଜି, କ technique ଶଳ","ತಂತ್ರಜ್ಞಾನ, ತಂತ್ರ"
ଟେକ୍ନୋଲୋଜି |,ತಂತ್ರಜ್ಞಾನ
ଟେଲିଭିଜନ ପ୍ରସାରଣ |,ದೂರದರ್ಶನ ಪ್ರಸಾರ
"ଟେଲିଗ୍ରାଫି, ଟେଲିଗ୍ରାଫି |","ಟೆಲಿಗ್ರಾಫಿ, ಟೆಲಿಗ್ರಾಫಿ"
ଟେଲିମିଟର,ದೂರಮಾಪಕ
ଟେଲିମେଟ୍ରି |,ದೂರಮಾಪನ
ଫୋନ୍ |,ದೂರವಾಣಿ
"ଟେଲିସ୍କୋପ, ଟେଲିସ୍କୋପ, ଟେଲିସ୍କୋପ |","ದೂರದರ್ಶಕ, ದೂರದರ್ಶಕ, ದೂರದರ್ಶಕ"
"ଦ୍ୱାରରଶନ୍, ଟେଲିଭିଜନ |","ದೂರದರ್ಶನ, ದೂರದರ್ಶನ"
ଉତ୍ତାପ,ಶಾಖ
କାଲିକ୍,ಕಲಿಕ್
"ସ୍ୱଳ୍ପ ମିଆଦି, ଅସ୍ଥାୟୀ, ଅସ୍ଥାୟୀ |","ಅಲ್ಪಾವಧಿ, ತಾತ್ಕಾಲಿಕ, ತಾತ್ಕಾಲಿಕ"
ଟ୍ରେଣ୍ଡ,ಪ್ರವೃತ್ತಿ
ଟେନସାଇଲ୍ |,ಕರ್ಷಕ
ଟେନସାଇଲ୍ |,ಕರ್ಷಕ
ଚାପ,ಒತ್ತಡ
କ୍ଷେତ୍ର,ಸಾಮ್ರಾಜ್ಯ
ଟେରା |,ಟೆರ್ರಾ
"ଶେଷ, ଟର୍ମିନାଲ୍, ଶେଷ, ଶେଷ","ಅಂತ್ಯ, ಟರ್ಮಿನಲ್, ಅಂತ್ಯ, ಅಂತ್ಯ"
"ଭୂମି, ପଥର ଅଞ୍ଚଳ |","ಭೂಪ್ರದೇಶ, ಕಲ್ಲಿನ ಪ್ರದೇಶ"
"ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ","ಭೂಮಂಡಲದ, ಭೂಮಂಡಲದ, ಭೂಮಂಡಲದ"
tesla,ಟೆಸ್ಲಾ
ସ୍ୱଚ୍ଛତା ପରୀକ୍ଷା ଚାର୍ଟ,ಸ್ಪಷ್ಟತೆ ಪರೀಕ್ಷಾ ಚಾರ್ಟ್
ଚତୁର୍ଥାଂଶ,ಕ್ವಾಟರ್ನರಿ
ଡବଲ୍ ଟ୍ରାପେଜଏଡ୍ |,ಡಬಲ್ ಟ್ರೆಪೆಜಾಯಿಡ್
ଟେଟ୍ରୋଡ୍ |,ಟೆಟ್ರೋಡ್
ଥିଓଡୋଲାଇଟ୍ |,ಥಿಯೋಡೋಲೈಟ್
ତତ୍ତ୍ୱଗତ |,ಸೈದ್ಧಾಂತಿಕ
"ଉତ୍ତାପ, ଉତ୍ତାପ, ଉତ୍ତାପ","ಶಾಖ, ಶಾಖ, ಶಾಖ"
ଗରମ,ಬಿಸಿ
ଗରମ,ಬಿಸಿ
tapayni,ತಪಯ್ನಿ
ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ଯୋଡି |,ಥರ್ಮೋಎಲೆಕ್ಟ್ರಿಕ್ ಜೋಡಿ
ଥର୍ମୋଡାଇନାମିକ୍ |,ಥರ್ಮೋಡೈನಾಮಿಕ್
ଥର୍ମୋଡାଇନାମିକ୍ସ |,ಥರ್ಮೋಡೈನಾಮಿಕ್ಸ್
ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ |,ಥರ್ಮೋಎಲೆಕ್ಟ್ರಿಕ್
"ଥର୍ମୋମିଟର, ଥର୍ମୋମିଟର |","ಥರ್ಮಾಮೀಟರ್, ಥರ್ಮಾಮೀಟರ್"
ଥର୍ମୋମେଟ୍ରି,ಥರ್ಮಾಮೆಟ್ರಿ
ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ବିମ୍ |,ಥರ್ಮೋಎಲೆಕ್ಟ್ರಿಕ್ ಕಿರಣ
ଥର୍ମୋସ୍,ಥರ್ಮೋಸ್
ତାପମାତ୍ରା,ಸಮಶೀತೋಷ್ಣ
"ପତଳା ଚଳଚ୍ଚିତ୍ର, ପତଳା ସ୍ତର |","ತೆಳುವಾದ ಚಿತ್ರ, ತೆಳುವಾದ ಪದರ"
ଷ୍ଟେରିଓସ୍କୋପିକ୍,ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್
"ସୀମା, ସୀମା","ಮಿತಿ, ಮಿತಿ"
ଭଲଭ୍ ବନ୍ଦ କରନ୍ତୁ |,ಕವಾಟವನ್ನು ನಿಲ್ಲಿಸಿ
"ପ୍ରୋଜେକସନ, ପତନ","ಪ್ರೊಜೆಕ್ಷನ್, ಪತನ"
"ଥ୍ରଷ୍ଟ, ଥ୍ରଷ୍ଟ |","ನೂಕು, ನೂಕು"
ଥିରିଷ୍ଟର |,ಥೈರಿಸ್ಟರ್
ନାଟ ଅକ୍ଷ,ನ್ಯಾಟ್ ಅಕ್ಷ
ଅଭିନନ୍ଦନ,ಅಭಿನಂದನೆಗಳು
"ସମୟ, ଅବଧି, ଅବଧି","ಸಮಯ, ಅವಧಿ, ಅವಧಿ"
"ସହନଶୀଳତା, ସହନଶୀଳତା |","ಸಹಿಷ್ಣುತೆ, ಸಹಿಷ್ಣುತೆ"
ଟନ୍ |,ಟನ್ಗಳಷ್ಟು
"ସ୍ୱର, ସ୍ୱର, ପ୍ରତିଛବି |","ಸ್ವರ, ಸ್ವರ, ಚಿತ್ರ"
"ଟନେଜ୍, ଓଜନ","ಟನ್, ತೂಕ"
"ବ୍ରେଡ୍, ଭ୍ରମ, ବଙ୍ଗଳା, ଉପର |","ಬ್ರೇಡ್, ಭ್ರಮೆ, ಬಳೆ, ಮೇಲ್ಭಾಗ"
ଟୋରଏଡ୍ |,ಟೊರಾಯ್ಡ್
toroidi,ಟೊರೊಯ್ಡಿ
"ଟର୍କ, କ୍ରମ୍ପ |","ಟಾರ್ಕ್, ಸೆಳೆತ"
ଟର୍ସିଲାରୀ ଟ୍ୟୁବ୍ |,ಟಾರ್ಸಿಲರಿ ಟ್ಯೂಬ್
"ଗଣ୍ଡଗୋଳ, ଗଣ୍ଡଗୋଳ, 3 ଗଣ୍ଡଗୋଳ |","ಸೆಳೆತ, ಸೆಳೆತ, 3 ಸೆಳೆತ"
ଜର୍କ,ಎಳೆತ
"ଯୋଗ, ଯୋଗ (ସାନ୍ତ୍ରା) | ସଂପୂର୍ଣ୍ଣ, ସଂପୂର୍ଣ୍ଣ (v।)","ಸೇರ್ಪಡೆ, ಯೋಗ (ಸಂತ್ರ). ಸಂಪೂರ್ಣ, ಸಂಪೂರ್ಣ (ವಿ.)"
"ଟ୍ରାଜେକ୍ଟୋରୀ, ଟ୍ରାଜେକ୍ଟୋରୀ","ಪಥ, ಪಥ"
ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |,ಪರಸ್ಪರ ಅವಲಂಬನೆ
ଆନ୍ତ c କ୍ରିୟାଶୀଳତା |,ಅಂತರವಾಹಕತೆ
ଟ୍ରାନ୍ସକ୍ରିପସନ୍,ಪ್ರತಿಲೇಖನ
ଭିନ୍ନତା |,ಬದಲಾವಣೆ
ରୂପାନ୍ତର,ಪರಿವರ್ತನೆ
"ଟ୍ରାନ୍ସଫର୍ମର, ଟ୍ରାନ୍ସଫର୍ମର","ಪರಿವರ್ತಕ, ಪರಿವರ್ತಕ"
କ୍ଷଣିକ,ಕ್ಷಣಿಕ
ଟ୍ରାନଜିଷ୍ଟର,ಟ್ರಾನ್ಸಿಸ್ಟರ್
ସଂକ୍ରମଣ,ಸೋಂಕು
ସ୍ଥାନାନ୍ତର,ವರ್ಗಾವಣೆ
ସ୍ୱଚ୍ଛତା,ಅರೆಪಾರದರ್ಶಕತೆ
ପ୍ରସାରଣ ଯୋଗ୍ୟତା |,ಪ್ರಸರಣ
"ଟ୍ରାନ୍ସମିସନ୍, ଟ୍ରାନ୍ସମିସନ୍, ଟ୍ରାନ୍ସମିସନ୍, ଗମନାଗମନ |","ಪ್ರಸರಣ, ಪ್ರಸರಣ, ಪ್ರಸರಣ, ಸಾಗಣೆ"
ବ୍ୟାପ୍ତତା,ಪ್ರವೇಶಸಾಧ್ಯತೆ
"ପଠାନ୍ତୁ, ଯୋଗାଯୋଗ କରନ୍ତୁ |","ಪ್ರಸಾರ, ಸಂವಹನ"
ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟ୍ |,ಅತೀತವಾದ
"ପ୍ରେରକ, ପରିବହନକାରୀ, ଯୋଗାଯୋଗକାରୀ |","ಕಳುಹಿಸುವವರು, ರವಾನೆದಾರರು, ಸಂವಹನಕಾರರು"
ବ୍ୟାପାର ଯୋଗ୍ୟତା ସୂଚକାଙ୍କ |,ಪ್ರವೇಶಸಾಧ್ಯತೆ ಸೂಚ್ಯಂಕ
"ସ୍ୱଚ୍ଛତା, ସ୍ୱଚ୍ଛତା, ସ୍ୱଚ୍ଛ ଚିତ୍ର |","ಪಾರದರ್ಶಕತೆ, ಪಾರದರ್ಶಕತೆ, ಪಾರದರ್ಶಕ ಚಿತ್ರ"
"ସ୍ୱଚ୍ଛ, ସ୍ୱଚ୍ଛ","ಪಾರದರ್ಶಕ, ಪಾರದರ್ಶಕ"
"ସ୍ଥାନାନ୍ତରଣ, ଶ୍ i ାସକ୍ରିୟା","ಉಸಿರಾಟ, ಉಸಿರಾಟ"
ଟ୍ରାନ୍ସପଣ୍ଡର |,ಟ್ರಾನ್ಸ್ಪಾಂಡರ್
parauranemic,ಪ್ಯಾರಾಯುರೇನಿಯಮ್
"ଟ୍ରାନ୍ସଭର୍ସ, ଟ୍ରାନ୍ସଭର୍ସ","ಅಡ್ಡ, ಅಡ್ಡ"
"ଧରିବା, କେଜ୍, ଭାଙ୍ଗିବା, ଆସବାବପତ୍ର |","ಸೆರೆಹಿಡಿಯುವಿಕೆ, ಪಂಜರ, ಉರುಳಿಸುವಿಕೆ, ಪೀಠೋಪಕರಣಗಳು"
ଚଳନଶୀଳ ମାଇକ୍ରୋସ୍କୋପ୍ |,ಚಲಿಸಬಲ್ಲ ಸೂಕ್ಷ್ಮದರ್ಶಕ
ପ୍ରଗତିଶୀଳ ତରଙ୍ଗ |,ಪ್ರಗತಿಪರ ಅಲೆ
"ତ୍ରିକୋଣୀୟ, ତ୍ରିକୋଣୀୟ, ତ୍ରିକୋଣୀୟ |","ತ್ರಿಕೋನ, ತ್ರಿಕೋನ, ತ್ರಿಕೋನ"
"ଟ୍ରିଗର, ମୁକ୍ତ","ಪ್ರಚೋದಕ, ಬಿಡುಗಡೆ"
trismanataksha,ತ್ರಿಸ್ಮನಟಾಕ್ಷ
ଟ୍ରାଇଗୋନେଟ୍ରିକ୍ |,ತ್ರಿಕೋನಮಿತೀಯ
ତ୍ରିରଙ୍ଗା |,ಟ್ರಯೋಡ್
"ଟର୍ନ୍ ଅନ୍, ଟର୍ନ୍, ଟ୍ରିଗର |","ಆನ್ ಮಾಡಿ, ಆನ್ ಮಾಡಿ, ಟ್ರಿಗರ್ ಮಾಡಿ"
ଟ୍ରିପଲ୍ ଆୟନାଇଜେସନ୍ |,ಟ್ರಿಪಲ್ ಅಯಾನೀಕರಣ
ତ୍ରିଗୁଣ ଉତ୍ପାଦ |,ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ
ଭ ographic ଗୋଳିକ ଉତ୍ତର,ಭೌಗೋಳಿಕ ಉತ್ತರ
"ସଠିକତା, ସତ୍ୟତା |","ನಿಖರತೆ, ಸತ್ಯತೆ"
"ଟ୍ୟୁନ୍ (ଏଡି।), ସମନ୍ୱୟ, ସମନ୍ୱୟ (v।)","ರಾಗ (ಸಂ.), ಸಮನ್ವಯಗೊಳಿಸು, ಸಮನ್ವಯಗೊಳಿಸು (ವಿ.)"
ଟ୍ୟୁନର୍,ಟ್ಯೂನರ್
ଟନେଲ୍ ପ୍ରଭାବ,ಸುರಂಗ ಪರಿಣಾಮ
ଟର୍ବାଇନ |,ಟರ್ಬೈನ್
ଅଶାନ୍ତି |,ಪ್ರಕ್ಷುಬ್ಧತೆ
ବିସ୍ମିତ,ದಿಗ್ಭ್ರಮೆಗೊಂಡ
କିଲ୍ ଓଭର,ಮೇಲೆ ಕೀಲ್
"yaml, yaml","ಯಾಮ್ಲ್, ಯಾಮ್ಲ್"
"କ୍ରମ୍ପସ୍, ଟ୍ୱିଷ୍ଟ୍, ଟ୍ୱିଷ୍ଟ୍, ଟ୍ୱିଷ୍ଟ୍ |","ಸೆಳೆತ, ತಿರುವುಗಳು, ತಿರುವುಗಳು, ತಿರುವುಗಳು"
ଅତ୍ୟଧିକ,ವಿಪರೀತ
chmm ଶୂନ୍ୟସ୍ଥାନ |,chmm ನಿರ್ವಾತ
ଅନ୍ତିମ ମୂଲ୍ୟ,ಅಂತಿಮ ಮೌಲ್ಯ
ଅଲ୍ଟ୍ରା ହାଇ ଫ୍ରିକ୍ୱେନ୍ସି |,ಅತಿ ಹೆಚ್ಚಿನ ಆವರ್ತನ
ଉଚ୍ଚ ତାପମାତ୍ରା,ಹೆಚ್ಚಿನ ತಾಪಮಾನ
ଅଲଟ୍ରାସୋନିକ୍,ಅಲ್ಟ್ರಾಸಾನಿಕ್
ଅଲଟ୍ରାସୋନିକ୍,ಅಲ್ಟ್ರಾಸಾನಿಕ್
ଅଲ୍ଟ୍ରା-ବାଇଗଣୀ |,ನೇರಳಾತೀತ
"ଛାୟା, ଆଲୋକୀକରଣ କେନ୍ଦ୍ର, ଛତା |","ನೆರಳು, ಪ್ರಕಾಶಕ ಕೇಂದ್ರ, ಛತ್ರಿ"
ଉମ୍କ୍ଲାପ୍ |,ಉಮ್ಕ್ಲ್ಯಾಪ್
ଅଣ-ଆନ୍ନାଲେଡ୍ |,ಅನ್-ಅನೆನೆಲ್ಡ್
ନିରପେକ୍ଷ |,ಪಕ್ಷಪಾತವಿಲ್ಲದ
ଅବିସ୍ମରଣୀୟ |,ಅವಿಶ್ರಾಂತ
ଅସମ୍ପୂର୍ଣ୍ଣ ପାଣ୍ଠି |,ಅಪೂರ್ಣ ನಿಧಿ
ଅବାଞ୍ଛିତ |,ಅನಪೇಕ್ಷಿತ
କମ୍ ଡ଼ମ୍ପିଂ |,ಕಡಿಮೆ ತೇವಗೊಳಿಸುವಿಕೆ
ଶେଷ ଜମି,ಅಂತಿಮ ಭೂಮಿ
ରିପଲ୍ |,ಏರಿಳಿತ
"uniaxial, uniaxial |","ಏಕಾಕ್ಷೀಯ, ಏಕಾಕ್ಷೀಯ"
ୟୁନିଫର୍ମ,ಸಮವಸ್ತ್ರ
"ସମାନତା, ପରିବେଶ, ପରିବେଶ-ପରିବାର |","ಹೋಲಿಕೆ, ಸುತ್ತುವರಿದ, ಸುತ್ತುವರಿದ-ಕುಟುಂಬ"
"ଏକପାଖିଆ, ଏକପାଖିଆ","ಏಕಪಕ್ಷೀಯ, ಏಕಪಕ್ಷೀಯ"
"ସ୍ୱର, ସ୍ୱର","ಧ್ವನಿ, ಸ್ವರ"
"ୟୁନିଟ୍, ୟୁନିଟ୍, ୟୁନିଟ୍, ୟୁନିଟ୍, ୟୁନିଟ୍, ୟୁନିଟ୍, ୟୁନିଟ୍ |","ಘಟಕ, ಘಟಕ, ಘಟಕ, ಘಟಕ, ಘಟಕ, ಘಟಕ, ಘಟಕ"
ଏକକ,ಏಕ
ବିଶ୍ population ଜନସଂଖ୍ୟା,"ಪ್ರಪಂಚ, ಜನಸಂಖ್ಯೆ"
"ବିପରୀତ, ବିପରୀତ |","ಭಿನ್ನಜಾತಿ, ವಿರುದ್ಧ"
"ଯୋଡି, ଅବିଭକ୍ତ, ଅବିଭକ୍ତ |","ಜೋಡಿಯಾದ, ಜೋಡಿಯಾಗದ, ಜೋಡಿಯಾಗದ"
କ୍ରୋଧିତ,ಕೆರಳಿದ
ଅସନ୍ତୁଷ୍ଟ,ಅಪರ್ಯಾಪ್ತ
ବୋଇତ,ತೇಲುವಿಕೆ
ଶୂନ୍ୟସ୍ଥାନ |,ನಿರ್ವಾತ
ଶୂନ୍ୟସ୍ଥାନ-,ನಿರ್ವಾತ-
ଶୂନ୍ୟସ୍ଥାନ |,ನಿರ್ವಾತ
ସଂଯୋଗ,ಸಂಪರ್ಕ
ସଂଯୋଗ,ಸಂಪರ್ಕ
"ବ valid ଧ, ବ valid ଧ |","ಮಾನ್ಯ, ಮಾನ್ಯ"
"ବ valid ଧତା, ସ୍ୱୀକୃତି","ಮಾನ್ಯತೆ, ಮಾನ್ಯತೆ"
ମୂଲ୍ୟ ମୂଲ୍ୟ,ಬೆಲೆ ಮೌಲ್ಯ
"ଭଲଭ୍, ଭଲଭ୍ |","ಕವಾಟಗಳು, ಕವಾಟಗಳು"
ବାଷ୍ପୀକରଣ,ಆವಿಕಾರಕ
ବାଷ୍ପ,ಆವಿ
"ଭେରିଏବଲ୍, ଭେରିଏବଲ୍, ଭେରିଏବଲ୍","ವೇರಿಯಬಲ್, ವೇರಿಯಬಲ್, ವೇರಿಯಬಲ್"
variac,ವೇರಿಯಕ್
ଭାରିଷ୍ଟର |,ವೆರಿಸ್ಟರ್
