Telugu,Bengali
కలుపు స్పెక్ట్రం,আগাছা বর্ণালী
కలుపు తీయుట,আগাছা
తడి-బల్బ్ మాంద్యం,ভেজা-বাল্ব হতাশা
తడి-బల్బ్ ఉష్ణోగ్రత,ভেজা-বাল্ব তাপমাত্রা
తడి-బల్బ్ థర్మామీటర్,ভেজা-বাল্ব থার্মোমিটার
చిత్తడి నేల,জলাভূমি
తడి నాటడం,ভেজা রোপণ
తడి సీజన్,আর্দ্র ঋতু
తడి విత్తనాలు,ভেজা বীজ
తడి సంవత్సరం,ভেজা বছর
తడి చేయదగిన పౌడర్,ওয়েটেবল পাউডার
చెమ్మగిల్లడం ఏజెంట్,ভেজা এজেন্ট
సుడిగాలి సైకోమీటర్,ঘূর্ণায়মান সাইক্রোমিটার
తెలుపు విప్లవం,সাদা বিপ্লব
మొత్తం వ్యవసాయ విశ్లేషణ,পুরো খামার বিশ্লেষণ
మొత్తం వ్యవసాయ విధానం,পুরো খামার পদ্ধতির
విస్తృత అనుకూలత,বিস্তৃত অভিযোজনযোগ্যতা
విల్టింగ్ పాయింట్,উইল্টিং পয়েন্ট
గాలి విరామం,বাতাস বিরতি
గాలి శక్తి,বায়ু শক্তি
గాలి కోత,বায়ু ক্ষয়
గాలి ఉత్పత్తి,বায়ু উত্পাদন
విండ్మిల్,উইন্ড মিল
పవన శక్తి,বায়ু শক্তি
గాలి వేగం,বাতাসের গতি
విండ్ స్ట్రిప్ క్రాపింగ్,বায়ু স্ট্রিপ ক্রপিং
గాలి వేగం,বাতাসের বেগ
గాలి,বায়ু
విండ్రో,উইন্ড্রো
విండ్‌రోవర్,উইন্ড্রওয়ার
స న్న టి గా లి,বায়ু পাখা
విన్నోవర్,উইনওয়ার
విన్నోవింగ్,Winnowing
చలనం ఉన్న పరికల్పన,ডুবে যাওয়া হাইপোথিসিস
గర్భం,গর্ভ
కలప బూడిద,কাঠের ছাই
కలప వాయువు,কাঠ গ্যাস
పని,কাজ
వాల్నట్,আখরোট
వాటర్ క్రెస్,জল ক্রেস
నీటి హైసింత్,যথোপযুক্ত সৃষ্টিকর্তা
నీటి పుచ్చకాయ,জল তরমুজ
నీటి పుదీనా,জল পুদিনা
విల్లో ఏడుపు,কাঁদছে উইলো
వెస్ట్ ఇండియన్ మహోగని,পশ্চিম ভারতীয় মেহগনি
గోధుమ,গম
వైట్ క్లోవర్,সাদা ক্লোভার
వైట్ మల్బరీ,সাদা মুলবেরি
వైట్ పాపినెక్,সাদা পপিনেক
వైట్ విల్లో,সাদা উইলো
వైల్డ్ మార్జోరిమ్,বন্য মার্জোরিম
వైల్డ్ వోట్,বন্য ওট
రెక్కలుగల బీన్,ডানাযুক্ত বিন
చలికాలం లో ఆడే ఆట,শীতকালীন স্কোয়াশ
విథానియా,উইথানিয়া
"వుడ్ సోరెల్, ఆక్సాలిస్","কাঠ সোরেল, অক্সালিস"
కందిరీగ,Wasp
వీవర్ బర్డ్,তাঁতি পাখি
వీవిల్,উইভিল
వైట్ గ్రప్,সাদা কুঁচকানো
వూలీ అఫిడ్,উলি এফিড
శాంతినురియా,জ্যানথিনুরিয়া
క్శాంతోఫిల్,জ্যানথোফিল
X- క్రోమోజోమ్,এক্স-ক্রোমোজোম
జెనియా,জেনিয়া
జిరోడెర్మా పిగ్మెంటోసమ్,জেরোডার্মা পিগমেন্টোসাম
ఎరోఫైట్,জেরোফাইট
జిరోఫైటిజం,জেরোফিটিজম
ఎక్స్-రే డిఫ్రాక్షన్,এক্স-রে বিচ্ছুরণ
జిలేమ్,জাইলেম
జిలోఫైట్,জাইলোফাইট
Y 'ట్రెల్లిస్,ওয়াই 'ট্রেলিস
Y- క్రోమోజోమ్,ওয়াই-ক্রোমোজোম
ఈస్ట్,খামির
ఈస్ట్ సారం,খামির নিষ্কাশন
పసుపు విప్లవం,হলুদ বিপ্লব
పసుపు,হলুদ
దిగుబడి భాగం,ফলন উপাদান
దిగుబడి పర్యవేక్షణ,ফলন পর্যবেক্ষণ
దిగుబడి సంభావ్యత,ফলন সম্ভাবনা
దిగుబడి స్థిరత్వం,ফলন স্থায়িত্ব
పచ్చసొన,কুসুম
పసుపు బెర్రీడ్ నైట్ షేడ్,হলুদ বেরিড নাইটশেড
పసుపు మైరోబాలన్,হলুদ মাইরোবালান
జైద్,জায়েদ
Z- క్రోమోజోమ్,জেড-ক্রোমোজোম
Z-DNA,জেড-ডিএনএ
జీటిన్,জাটিন
చనుమొన శూన్యము,জিরো এনার্জি কুল চেম্বার
సున్నా సాగు,শূন্য চাষ
సున్నా సహనం,শূন্য সহনশীলতা
జింక్ లోపం,দস্তা ঘাটতি
జింక్ ఫింగర్ ప్రోటీన్,দস্তা আঙুলের প্রোটিন
జింక్యూటెడ్ యూరియా,জিংকেটেড ইউরিয়া
జోనా పెలుసిడా,জোনা পেলুসিডা
జూఫిలీ,জোফিলি
జూప్లాంక్టన్,জুপ্ল্যাঙ্কটন
జైగోట్,জাইগোট
జైగోటిక్ ప్రాణాంతక జన్యువు,জাইগোটিক মারাত্মক জিন
జాంతోఫిలం,জ্যানথোফিলাম
జంతుశాస్త్రవేత్త,প্রাণিবিদ
