Assamese,Kannada
সমকালীন আলোকসজ্জা,ಸಿಂಕ್ರೊನಸ್ ಪ್ರಕಾಶ
সমকালীন গতি,ಸಿಂಕ್ರೊನಸ್ ವೇಗ
সমকালীন মটৰ,ಸಿಂಕ್ರೊನಸ್ ಮೋಟಾರ್
সমকালীন মটৰ টাৰ্ণ-সূচক,ಸಿಂಕ್ರೊನಸ್ ಮೋಟಾರ್ ಟರ್ನ್-ಇಂಡಿಕೇಟರ್
সমকালীন কোণ,ಸಿಂಕ್ರೊನಸ್ ಕೋನ
সমকালীন ফছফৰ’স্কোপ,ಸಿಂಕ್ರೊನಸ್ ಫಾಸ್ಫೊರೊಸ್ಕೋಪ್
সমকালীন স্কেনিং,ಸಿಂಕ್ರೊನಸ್ ಸ್ಕ್ಯಾನಿಂಗ್
সমকালীন সময় জোখা,ಸಿಂಕ್ರೊನಸ್ ಸಮಯ ಮಾಪನ
সমকালীন কম্পন,ಸಿಂಕ್ರೊನಸ್ ಕಂಪನ
"সমকালীনভাৱে, সমকালীনভাৱে","ಸಿಂಕ್ರೊನಸ್ ಆಗಿ, ಸಿಂಕ್ರೊನಸ್ ಆಗಿ"
"চিনক্ৰ’স্কোপ, চিনক্ৰ’স্কোপ","ಸಿಂಕ್ರೊನೋಸ್ಕೋಪ್, ಸಿಂಕ್ರೊಸ್ಕೋಪ್"
চিনক্ৰ&#39;ট্ৰন,ಸಿಂಕ್ರೊಟ್ರಾನ್
"কৃত্ৰিম ৰং, কৃত্ৰিম ৰং","ಕೃತಕ ಬಣ್ಣ, ಸಂಶ್ಲೇಷಿತ ಬಣ್ಣ"
"শৰীৰ, ব্যৱস্থা, গোট, সম্প্ৰদায়, ব্যৱস্থা","ದೇಹ, ವ್ಯವಸ್ಥೆ, ಗುಂಪು, ಸಮುದಾಯ, ವ್ಯವಸ್ಥೆ"
ব্যৱস্থাপ্ৰণালী বিশ্লেষক,ವ್ಯವಸ್ಥೆಯ ವಿಶ್ಲೇಷಕ
সুৰক্ষামূলক শক্তিৰ শৰীৰ,ರಕ್ಷಣಾತ್ಮಕ ಪಡೆಗಳು ದೇಹ
"স্থানাংক ব্যৱস্থা, নিৰ্দেশনা ব্যৱস্থা","ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ, ಸೂಚನಾ ವ್ಯವಸ್ಥೆ"
স্ফটিক সম্প্ৰদায়,ಸ್ಫಟಿಕ ಸಮುದಾಯ
সমীকৰণৰ ব্যৱস্থা,ಸಮೀಕರಣಗಳ ವ್ಯವಸ್ಥೆ
বল দেহ,ಬಲದ ದೇಹ
ৰেখাৰ দেহ,ಸಾಲಿನ ದೇಹ
জোখ-মাখৰ পদ্ধতি,ಮಾಪನ ವಿಧಾನ
কণা দেহ,ಕಣದ ದೇಹ
পুলি ব্যৱস্থা,ರಾಟೆ ವ್ಯವಸ್ಥೆ
গাইডলাইন,ಮಾರ್ಗಸೂಚಿಗಳು
"ইউনিট ব্যৱস্থা, একক ব্যৱস্থা","ಘಟಕ ವ್ಯವಸ್ಥೆ, ಘಟಕ ವ್ಯವಸ್ಥೆ"
"সজাই থোৱা, শ্ৰেণীভুক্ত কৰা, শ্ৰেণীভুক্ত কৰা","ವಿಂಗಡಿಸು, ವರ್ಗೀಕರಿಸು, ವರ್ಗೀಕರಿಸು"
"নিয়মীয়া অনুপস্থিতি, নিয়মীয়া অনুপস্থিতি","ನಿಯಮಿತ ಅನುಪಸ್ಥಿತಿ, ನಿಯಮಿತ ಗೈರುಹಾಜರಿ"
অৰ্ডাৰ বিতৰণ,ಆದೇಶ ವಿತರಣೆ
ছিৰিয়েল ত্ৰুটি,ಸರಣಿ ದೋಷ
পদ্ধতিগত বল,ವ್ಯವಸ್ಥಿತ ಶಕ್ತಿ
ৰেংক অৰ্ডাৰ,ಶ್ರೇಣಿಯ ಆದೇಶ
"সাৰ্বজনীন, ভৌতিক","ಸಾರ್ವತ್ರಿಕ, ಭೌತಿಕ"
শৰীৰৰ বৰ্তনী,ದೇಹದ ಸರ್ಕ್ಯೂಟ್
ব্যৱস্থা বিশ্লেষণ ব্যৱস্থা বিশ্লেষণ,ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ
"জিলাৰ্ড চামাৰছ ইফেক্ট, জিলাৰ্ড চামাৰছ ইফেক্ট","ಜಿಲಾರ್ಡ್ ಚಾಮರ್ಸ್ ಎಫೆಕ್ಟ್, ಜಿಲಾರ್ಡ್ ಚಾಮರ್ಸ್ ಎಫೆಕ್ಟ್"
জিলাৰ্ড চামাৰছ প্ৰক্ৰিয়া,ಜಿಲಾರ್ಡ್ ಚಾಮರ್ಸ್ ಪ್ರಕ್ರಿಯೆ
টি নিয়ম,ಟಿ ನಿಯಮ
টি-এন্টেনা,ಟಿ-ಆಂಟೆನಾ
টি-বিতৰণ,ಟಿ-ವಿತರಣೆ
প্ৰতিফলন,ಪ್ರತಿಬಿಂಬ
T মিল থকা এন্টেনা,ಟಿ ಹೊಂದಾಣಿಕೆಯ ಆಂಟೆನಾ
টি-ট্ৰেপ,ಟಿ-ಟ್ರ್ಯಾಪ್
প্ৰেৰণ কৰা বাকচ,ಕಳುಹಿಸುವ ಪೆಟ್ಟಿಗೆ
"ৰেমিটেন্স বক্স, টি আৰ বক্স","ಸ್ವಾಗತ ಪೆಟ್ಟಿಗೆ, ಟಿಆರ್ ಬಾಕ್ಸ್"
টেব,ಟ್ಯಾಬ್
"টেবুল, টেবুল, মালভূমি, প্লেটফৰ্ম, টেবুল, টেবুল","ಟೇಬಲ್, ಟೇಬಲ್, ಪ್ರಸ್ಥಭೂಮಿ, ವೇದಿಕೆ, ಟೇಬಲ್, ಟೇಬಲ್"
বৰ্ণালীমাপক প্লেটফৰ্ম,ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್ ವೇದಿಕೆ
ত্ৰিকোণমিতিক প্ৰট্ৰেক্টৰ ডট-টেবুল,ತ್ರಿಕೋನಮಿತೀಯ ಪ್ರೊಟ್ರಾಕ್ಟರ್ ಡಾಟ್-ಟೇಬಲ್
meiji টেলিভিছন চেট,ಮೀಜಿ ದೂರದರ್ಶನ ಸೆಟ್
টেবুল স্পেকট্ৰস্কোপ,ಟೇಬಲ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪ್
টেবুলাৰ মেচিন,ಕೋಷ್ಟಕ ಯಂತ್ರ
"টেবুলাৰ, টেবুলাৰ মেচিন, টেবুলাৰ","ಕೋಷ್ಟಕ, ಕೋಷ್ಟಕ ಯಂತ್ರ, ಕೋಷ್ಟಕ"
"tacan, দক্ষ কৌশল","ಟಕನ್, ಕೌಶಲ್ಯಪೂರ್ಣ ಕುಶಲ"
"হাইড্ৰমিটাৰ, টেকোমিটাৰ","ಹೈಡ್ರೋಮೀಟರ್, ಟ್ಯಾಕೋಮೀಟರ್"
ঘূৰ্ণনশীল গেজ,ತಿರುಗುವ ಗೇಜ್
টেকোমিটাৰ ৰিছেট নিয়ন্ত্ৰক,ಟ್ಯಾಕೋಮೀಟರ್ ಮರುಹೊಂದಿಸುವ ನಿಯಂತ್ರಕ
tachyon,ಟ್ಯಾಚಿಯಾನ್
টেচিট্ৰন,ಟಾಸಿಟ್ರಾನ್
কৌশলগত কম্পাঙ্ক,ಯುದ್ಧತಂತ್ರದ ಆವರ್ತನ
গ্ৰীষ্মকালীন এৰে ৰাডাৰ,ಬೇಸಿಗೆ ಅರೇ ರಾಡಾರ್
tofel সমীকৰণ,ಟೋಫೆಲ್ ಸಮೀಕರಣ
লক্ষ্য এলেকা ক্ষমতা (টিভি),ಟಾರ್ಗೆಟ್ ಏರಿಯಾ ಕೆಪಾಸಿಟನ್ಸ್ (ಟಿವಿ)
"চিহ্নিত, চিহ্নিত, এমবছ কৰা","ಗುರುತು, ಗುರುತು, ಉಬ್ಬು"
ছাপযুক্ত পৰমাণু,ಮುದ್ರಿತ ಪರಮಾಣು
টেগাৰ,ಟ್ಯಾಗರ್
"ঠেং, ঠেং","ಬಾಲ, ಬಾಲ"
ঠেংৰ বেণ্ড,ಬಾಲ ಬ್ಯಾಂಡ್
ঠেংৰ গহ্বৰ,ಬಾಲ ಕುಹರ
ঠেং শঙ্কু,ಬಾಲ ಕೋನ್
ঠেং গেছ,ಬಾಲ ಅನಿಲ
টেইললেছ লিভাৰ আৰ্ম,ಬಾಲವಿಲ್ಲದ ಲಿವರ್ ತೋಳು
ঠেংৰ চিহ্ন,ಬಾಲ ಗುರುತು
ঠেংৰ শেষ,ಬಾಲ ತುದಿ
টেইল হুইপ ৰাডাৰ,ಬಾಲ ಚಾವಟಿ ರಾಡಾರ್
টেইল মাউন্ট কৰা ৰাডাৰ ডিটেক্টৰ,ಬಾಲ ಮೌಂಟೆಡ್ ರಾಡಾರ್ ಡಿಟೆಕ್ಟರ್
"ঠেং, দীঘল","ಬಾಲ, ಉದ್ದ"
ক্ৰমান্বয়ে অৱনতি ঘটা,ಕ್ರಮೇಣ ಅವನತಿ
ঠেংবিহীন নিয়ন্ত্ৰণ,ಬಾಲವಿಲ್ಲದ ನಿಯಂತ್ರಣ
tat অনুমান কৰক,ತತ್ ಊಹೆ
প্ৰস্থান কোণ,ನಿರ್ಗಮನ ಕೋನ
"অৱতৰণ, প্ৰস্থান","ಅವರೋಹಣ, ನಿರ್ಗಮನ"
ৰিভাৰ্ছল আৰু জৰুৰীকালীন ষ্টপ,ಹಿಮ್ಮುಖ ಮತ್ತು ತುರ್ತು ನಿಲುಗಡೆ
প্ৰচাৰৰ দূৰত্ব,ಪ್ರಸರಣ ದೂರ
talbot,ಟಾಲ್ಬೋಟ್
talbot বেণ্ড,ಟಾಲ್ಬೋಟ್ ಬ್ಯಾಂಡ್
talbot নিয়ম,ಟಾಲ್ಬೋಟ್ ನಿಯಮ
নেভিগেচন ব্যৱস্থা,ಸಂಚರಣೆ ವ್ಯವಸ್ಥೆ
শুনা চুইচ,ಆಲಿಸಿ-ಮಾತನಾಡುವ ಸ್ವಿಚ್
aap চাবি,aap ಕೀ
একাউষ্টিক বিকন,ಅಕೌಸ್ಟಿಕ್ ದಾರಿದೀಪ
talk movie,ಚರ್ಚೆ ಚಲನಚಿತ್ರ
সংকেত পোহৰ,ಸಿಗ್ನಲ್ ಲೈಟ್
টাম ডেনকফ পদ্ধতি,ಟಾಮ್ ಡ್ಯಾಂಕೋಫ್ ವಿಧಾನ
নিউট্ৰন প্ৰতিফলন,ನ್ಯೂಟ್ರಾನ್ ಪ್ರತಿಫಲನ
নিৰ্ধাৰণ কৰা হৈছে,ನಿಗದಿಪಡಿಸಲಾಗಿದೆ
সংযুক্ত ত্বৰণকাৰী,ಲಗತ್ತಿಸಲಾದ ವೇಗವರ್ಧಕ
সংযুক্ত জেনেৰেটৰ,ಲಗತ್ತಿಸಲಾದ ಜನರೇಟರ್
নিৰ্ধাৰিত কাৰ্য্য,ನಿಗದಿತ ಕಾರ್ಯಾಚರಣೆ
নিৰ্দিষ্ট প্ৰক্ৰিয়া,ನಿಗದಿತ ಪ್ರಕ್ರಿಯೆ
"ক্ৰমিক ব্যৱস্থা, তাদেম ব্যৱস্থা","ಸೀಕ್ವೆನ್ಶಿಯಲ್ ಮೆಕ್ಯಾನಿಸಂ, ಟಾಡೆಮ್ ಮೆಕ್ಯಾನಿಸಂ"
সংযুক্ত ট্ৰেঞ্জিষ্টৰ,ಸಂಪರ್ಕಿತ ಟ್ರಾನ್ಸಿಸ್ಟರ್
"স্পৰ্শক গেলভানোমিটাৰ, স্পৰ্শক গেলভানোমিটাৰ","ಸ್ಪರ್ಶಕ ಗ್ಯಾಲ್ವನೋಮೀಟರ್, ಸ್ಪರ್ಶಕ ಗ್ಯಾಲ್ವನೋಮೀಟರ್"
স্পৰ্শক নিয়ম,ಸ್ಪರ್ಶ ನಿಯಮ
স্পৰ্শক ৰেখা,ಸ್ಪರ್ಶ ರೇಖೆ
"স্পৰ্শক সহগ, স্পৰ্শক মডুলাছ","ಸ್ಪರ್ಶಕ ಗುಣಾಂಕ, ಸ್ಪರ್ಶಕ ಮಾಡ್ಯುಲಸ್"
"স্পৰ্শক সহগ তত্ত্ব, স্পৰ্শক মডুলাছ তত্ত্ব","ಟ್ಯಾಂಜೆಂಟ್ ಗುಣಾಂಕ ಸಿದ್ಧಾಂತ, ಸ್ಪರ್ಶ ಮಾಡ್ಯುಲಸ್ ಸಿದ್ಧಾಂತ"
স্পৰ্শযোগ্য স্বাভাৱিক ব্যৱস্থা,ಸ್ಪರ್ಶ ಸಾಮಾನ್ಯ ವ್ಯವಸ್ಥೆ
"স্পৰ্শযোগ্য সমতল, স্পৰ্শযোগ্য সমতল","ಸ್ಪರ್ಶ ವಿಮಾನ, ಸ್ಪರ್ಶ ವಿಮಾನ"
"টেনজেণ্ট স্ক্ৰু, টেনজেণ্ট স্ক্ৰু, মাইক্ৰ’ম’চন স্ক্ৰু","ಟ್ಯಾಂಜೆಂಟ್ ಸ್ಕ್ರೂ, ಟ್ಯಾಂಜೆಂಟ್ ಸ್ಕ್ರೂ, ಮೈಕ್ರೋಮೋಷನ್ ಸ್ಕ್ರೂ"
স্পৰ্শ জনসংখ্যা,ಸ್ಪರ್ಶ ಜನಸಂಖ್ಯೆ
স্পৰ্শ ভেক্টৰ,ಸ್ಪರ್ಶ ವೆಕ್ಟರ್
"স্পৰ্শযোগ্য, স্পৰ্শক","ಸ್ಪರ್ಶ, ಸ್ಪರ್ಶ"
স্পৰ্শকীয় ত্বৰণ,ಸ್ಪರ್ಶದ ವೇಗವರ್ಧನೆ
স্পৰ্শক উপাদান,ಸ್ಪರ್ಶಕ ಘಟಕ
স্পৰ্শক চাপৰ উপাদান,ಸ್ಪರ್ಶಕ ಒತ್ತಡದ ಅಂಶ
স্পৰ্শকীয় প্ৰবাহ,ಸ್ಪರ್ಶಕ ಹರಿವು
স্পৰ্শক বল,ಸ್ಪರ್ಶ ಶಕ್ತಿ
স্পৰ্শযোগ্য সন্নিৱিষ্ট,ಸ್ಪರ್ಶ ಅಳವಡಿಕೆ
স্পৰ্শক ৰশ্মি,ಸ್ಪರ್ಶ ಕಿರಣಗಳು
স্পৰ্শক চাপ,ಸ್ಪರ್ಶಕ ಒತ್ತಡ
স্পৰ্শক বেগ,ಸ್ಪರ್ಶದ ವೇಗ
হাইপাৰবলিক স্পৰ্শক,ಹೈಪರ್ಬೋಲಿಕ್ ಸ್ಪರ್ಶಕ
টেংক বৰ্তনী,ಟ್ಯಾಂಕ್ ಸರ್ಕ್ಯೂಟ್
টেংক ইণ্ডাক্টেন্স,ಟ್ಯಾಂಕ್ ಇಂಡಕ್ಟನ್ಸ್
"টেংক পেৰিস্কোপ, টেংক পেৰিস্কোপ","ಟ್ಯಾಂಕ್ ಪೆರಿಸ್ಕೋಪ್, ಟ್ಯಾಂಕ್ ಪೆರಿಸ್ಕೋಪ್"
টেংক ৰিয়েক্টৰ,ಟ್ಯಾಂಕ್ ರಿಯಾಕ್ಟರ್
অনুপ্ৰস্থ বিদ্যুৎচুম্বকীয় তৰংগ,ಅಡ್ಡ ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ
বাসুদেৱ কাপ,ವಾಸುದೇವ್ ಕಪ್
"spout (no, ), বটলনেক, ভগ্নাংশ, বহিষ্কাৰ, ডাইভাৰচন, টেপেন (ver, ), চৰ কৰা, টোকৰ কৰা","ಸ್ಪೌಟ್ (ಇಲ್ಲ, ), ಅಡಚಣೆ, ಭಾಗ, ಹೊರಹಾಕುವಿಕೆ, ತಿರುವು, ಟೇಪನ್ (ವರ್, ), ಡಬ್, ನಾಕ್"
"পাৰ্ট ৰিমুভেল চুইচ, স্পাউট চুইচ","ಭಾಗ ತೆಗೆಯುವ ಸ್ವಿಚ್, ಸ್ಪೌಟ್ ಸ್ವಿಚ್"
টেপ কাৰ্টিজ,ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್
টেপ পৰীক্ষা কৰক,ಟೇಪ್ ಚೆಕ್
লেচ পৰিৱৰ্তন,ಲೇಸ್ ಮಾರ್ಪಾಡು
টেপ ডেক,ಟೇಪ್ ಡೆಕ್
টেপ বেয়াৰিং,ಟೇಪ್ ಬೇರಿಂಗ್
লেচ ব্যৱধান,ಲೇಸ್ ಅಂತರ
টেপ ষ্ট্ৰিপাৰ,ಟೇಪ್ ಸ್ಟ್ರಿಪ್ಪರ್
টেপ ডিচপেন্সাৰ,ಟೇಪ್ ವಿತರಕ
লেচ চিহ্ন,ಲೇಸ್ ಗುರುತು
টেপ ছিদ্ৰকাৰী,ಟೇಪ್ ರಂದ್ರ
টেপ ৰিডাৰ,ಟೇಪ್ ರೀಡರ್
"টেপ ৰেকৰ্ডাৰ, টেপ ৰেকৰ্ডাৰ","ಟೇಪ್ ರೆಕಾರ್ಡರ್, ಟೇಪ್ ರೆಕಾರ್ಡರ್"
টেপ ৰেকৰ্ডাৰ,ಧ್ವನಿ ಮುದ್ರಕ
টেপ ৰিলে,ಟೇಪ್ ರಿಲೇ
লেচ সংগ্ৰহ,ಲೇಸ್ ಸಂಗ್ರಹ
টেপ ট্ৰেন্সমিটাৰ,ಟೇಪ್ ಟ್ರಾನ್ಸ್ಮಿಟರ್
টেপ নিয়ন্ত্ৰিত বাহন,ಟೇಪ್ ನಿಯಂತ್ರಿತ ವಾಹನ
টেপ-সীমিত,ಟೇಪ್-ಸೀಮಿತ
"ক্ৰমিক, টেপাৰ","ಆರ್ಡಿನಲ್, ಟೇಪರ್"
"শুন্দিয়া, টেপাৰ","ಶುಂಡಿಯಾ, ಟೇಪರ್"
"tapered part, টেপাৰ অংশ","ಮೊನಚಾದ ಭಾಗ, ಮೊನಚಾದ ಭಾಗ"
টেপাৰ ট্ৰেন্সমিছন লাইন,ಮೊನಚಾದ ಪ್ರಸರಣ ಮಾರ್ಗ
টেপাৰ তৰংগ ষ্ট্ৰিপ,ಮೊನಚಾದ ತರಂಗ ಪಟ್ಟಿ
"শঙ্কুৰ দৰে, টেপাৰিং (v.), perianth, tapering (ed.)","ಶಂಕುವಿನಾಕಾರದ, ಟ್ಯಾಪರಿಂಗ್ (ವಿ.), ಪೆರಿಯಾಂತ್, ಟ್ಯಾಪರಿಂಗ್ (ಸಂ.)"
"শুন্দিয়া বিতৰণ, টেপাৰ বিতৰণ","ಶುಂಡಿಯಾ ವಿತರಣೆ, ಟೇಪರ್ ವಿತರಣೆ"
"dab, thump, বহিষ্কাৰ কৰা","ಡಬ್, ಥಂಪ್, ಬಹಿಷ್ಕಾರ"
ভেণ্ট ফুটা,ತೆರಪಿನ ರಂಧ್ರ
"নক-কি, টিপক-কি","ನಾಕ್-ಕೀ, ಒತ್ತಿ-ಕೀ"
প্ৰত্যাহাৰৰ বিন্দু,ಹಿಂತೆಗೆದುಕೊಳ್ಳುವ ಬಿಂದು
"প্ৰস্থান, প্ৰস্থান","ನಿರ್ಗಮಿಸಿ, ನಿರ್ಗಮಿಸಿ"
"আধা ওজন, আধা ভাৰসাম্য, terre","ಅರ್ಧ ತೂಕ, ಅರ್ಧ ಸಮತೋಲನ, ಟೆರೆ"
লক্ষ্য,ಗುರಿ
লক্ষ্য প্ৰাপ্তি,ಗುರಿ ಸಾಧನೆ
লক্ষ্য বিশ্লেষণ,ಗುರಿ ವಿಶ್ಲೇಷಣೆ
লক্ষ্য অঞ্চল,ಗುರಿ ಪ್ರದೇಶ
লক্ষ্য চিহ্নিতকাৰী,ಗುರಿ ಮಾರ್ಕರ್
লক্ষ্য টাৰ্মিনেল ভল্টেজ,ಗುರಿ ಟರ್ಮಿನಲ್ ವೋಲ್ಟೇಜ್
লক্ষ্য বিশ্লেষণ,ಗುರಿ ವಿಶ್ಲೇಷಣೆ
লক্ষ্য অনুশীলন বাহন,ಗುರಿ ಅಭ್ಯಾಸ ವಾಹನ
লক্ষ্য প্ৰতিধ্বনি,ಗುರಿ ಪ್ರತಿಧ್ವನಿ
লক্ষ্য আউটপুট গেট,ಗುರಿ ಔಟ್ಪುಟ್ ಗೇಟ್
লক্ষ্য সংকেত অৱতৰণ,ಗುರಿ ಸಿಗ್ನಲ್ ಲ್ಯಾಂಡಿಂಗ್
"লক্ষ্য পৰীক্ষা, লক্ষ্য চিনাক্তকৰণ","ಗುರಿ ವಿಶ್ಲೇಷಣೆ, ಗುರಿ ಗುರುತಿಸುವಿಕೆ"
লক্ষ্য পদাৰ্থ,ಗುರಿ ವಸ್ತು
লক্ষ্য শব্দ,ಗುರಿ ಶಬ್ದ
লক্ষ্য নিউক্লিয়াছ লক্ষ্য নিউক্লিয়াছ,ಗುರಿ ನ್ಯೂಕ್ಲಿಯಸ್ ಗುರಿ ನ್ಯೂಕ್ಲಿಯಸ್
লক্ষ্য ফুল,ಗುರಿ ಹೂವು
"লক্ষ্য সাধক, লক্ষ্য","ಗುರಿ ಅನ್ವೇಷಕ, ಗುರಿ"
ৰাডাৰৰ বতাহৰ বেগ জোখা,ರೇಡಾರ್ ಗಾಳಿಯ ವೇಗ ಮಾಪನ
লক্ষ্য ভল্টেজ,ಗುರಿ ವೋಲ್ಟೇಜ್
লক্ষ্য দূৰত্ব সংশোধন,ಗುರಿ ದೂರ ತಿದ್ದುಪಡಿ
টেচি,ಟಾಸಿ
"টাউ মেছান, মেছান","ಟೌ ಮೆಸನ್, ಮೆಸನ್"
টাউবাৰৰ উপপাদ্য,ಟೌಬರ್ ಪ್ರಮೇಯ
টেইলৰ ইফেক্ট,ಟೇಲರ್ ಪರಿಣಾಮ
টেইলৰ নম্বৰ,ಟೇಲರ್ ಸಂಖ್ಯೆ
টেইলৰ ৰেঞ্জ,ಟೇಲರ್ ಶ್ರೇಣಿ
টেইলৰ উপপাদ্য,ಟೇಲರ್ ಪ್ರಮೇಯ
বিভক্ত দৈৰ্ঘ্যৰ বিন্দু,ವಿಭಜಿತ ಉದ್ದದ ಬಿಂದು
ব্ৰেক ৰেচিঅ&#39;,ಬ್ರೇಕ್ ಅನುಪಾತ
ফাট প্ৰতিৰোধ ক্ষমতা,ಬಿರುಕು ಪ್ರತಿರೋಧ
ফাটি যোৱাৰ শক্তি,ಛಿದ್ರ ಶಕ್ತಿ
ব্ৰেক টেষ্ট,ಬ್ರೇಕ್ ಪರೀಕ್ಷೆ
বিদাৰ পৰীক্ষক,ವಿದರ್ ಪರೀಕ್ಷಕ
ফাট প্ৰতিৰোধ ক্ষমতা,ಬಿರುಕು ಪ್ರತಿರೋಧ
টেকনেট্ৰন,ಟೆಕ್ನೆಟ್ರಾನ್
"প্ৰযুক্তি, কৌশল","ತಂತ್ರಜ್ಞಾನ, ತಂತ್ರ"
শিল্পকলা বিজ্ঞানী,ಕರಕುಶಲ ವಿಜ್ಞಾನಿ
প্ৰযুক্তি,ತಂತ್ರಜ್ಞಾನ
ভেদকাৰী আৱৰণ,ನುಗ್ಗುವ ಪೊರೆ
দূৰৱৰ্তী অটোগ্ৰাফাৰ,ರಿಮೋಟ್ ಆಟೋಗ್ರಾಫರ್
টেলি amp,ಟೆಲಿ amp
টেলিকেমেৰা,ಟೆಲಿಕ್ಯಾಮೆರಾ
টেলিভিছন সম্প্ৰচাৰ,ದೂರದರ್ಶನ ಪ್ರಸಾರ
টেলিভিছন সম্প্ৰচাৰ প্ৰযুক্তি,ದೂರದರ್ಶನ ಪ್ರಸಾರ ತಂತ್ರಜ್ಞಾನ
