Kannada,Marathi
ಲಾಭಕರವಲ್ಲದ,फायदेशीर
ಸ ೦ ಗಲ್ಲದ,अस्पष्ट
ಅರ್ಹವಲ್ಲದ,अपात्र
ಅನರ್ಹ ಕ್ಷಮೆಯಾಚನೆ,अपात्र माफी
ಪ್ರಶ್ನಾತೀತ,निर्विवाद
ಅವಾಸ್ತವಿಕ ಮೊತ್ತ,अवांछनीय बेरीज
ಅವಿವೇಕದ,अवास्तव
ದಾಖಲಿಸದ,अनियंत्रित
ನೋಂದಾಯಿಸದ ದಾಖಲೆ,नोंदणीकृत दस्तऐवज
ನೋಂದಾಯಿಸದ ಸಂಸ್ಥೆ,नोंदणीकृत फर्म
ಕಾಯ್ದಿರಿಸದ ಖಾಲಿ,अनारक्षित रिक्त जागा
ಅಸುರಕ್ಷಿತ,असुरक्षित
ಅತೃಪ್ತಿಕರ,असमाधानकारक
ಸಮರ್ಥಿಸದ,असुरक्षित
ಅಹಿತಕರ ಸಾಲ,असुरक्षित कर्ज
ಸೇವೆಗೆ ಒಳಪಡದ,नकळत
ಜಾಣ್ಮೆಯಿಲ್ಲದ,अकुशल
ಜಾಣ್ಮೆಯಿಲ್ಲದ ದುಡಿಮೆ,अकुशल कामगार
ಅಸ್ಪಷ್ಟ ಮನಸ್ಸು,अनियंत्रित मन
ಪರಿಕುಚಿತಗೊಳಿಸದ,अनिर्दिष्ट
ಅಸ್ಥಿರ,अस्थिर
ಅಸ್ಥಿರ ಸರ್ಕಾರ,अस्थिर सरकार
ಬೆಚ್ಚದ,अबाधित
ಸರಿಹೊಂದದ,अनुचित
ಒಪ್ಪಲಾಗದ,अशक्त
ಅಸ್ಪೃಷ್ಯತೆ,अस्पृश्यता
ಪಳಮನೆಯಿಲ್ಲದ,अप्रशिक्षित
ನಂಬಲಾಗದ,अविश्वासू
ಬಳಸದ,न वापरलेले
ಅಸಾಮಾನ್ಯ ವಿಳಂಬ,असामान्य विलंब
ಬಳಕೆಯಾಗದ ಅನುದಾನ,अनियंत्रित अनुदान
ಅನಪೇಕ್ಷಿತ,अवांछित
ಇಷ್ಟವಿಲ್ಲದ,नकोसा
ಅಖಂಡ,अयोग्य
ನವೀಕರಣ,अद्यतन
ಹೆಚ್ಚಿಸು,श्रेणीसुधारित करा
ನವೀಕರಣ,श्रेणीसुधारित
ಪೋಸ್ಟ್ ನವೀಕರಣ,पोस्ट अपग्रेडिंग
ಎತ್ತಿಹಿಡಿಯಲು,अपहोल्ड
ಉರುಳಿಸು,देखभाल
ಉನ್ನತಿ,उन्नत
ಮೇಲಿನ,वरील
ಬಹುಪಾಲು,उच्च वय मर्यादा
ಎಲ್ಲಕ್ಕಿಂತ ಮೇಲಕ್ಕೆ,सर्वात वरचे
ನವೀಕೃತವಾಗಿ,अद्ययावत
ನೇರ,सरळ
ಅಸಮಾಧಾನ,नाराज
ಮೇಲ್ಮುಖ ಸಂವಹನ,ऊर्ध्वगामी संप्रेषण
ಮೇಲ್ಮುಖ ಪ್ರವೃತ್ತಿ,ऊर्ध्वगामी ट्रेंड
ನಗರಕ್ಕೆ,शहरी
ನಗರೀಕರಣ,शहरीकरण
ತುರ್ತು,निकड
ತುರ್ತು,तातडीचे
ತುರ್ತು ಕ್ರಮ,तातडीची क्रिया
ತುರ್ತು ಕರೆ,तातडीचा ​​कॉल
ತುರ್ತು ಸ್ಲಿಪ್,तातडीची स्लिप
ಬಳಕೆ,वापर
ಉಪಯುಕ್ತ,उपयुक्त
ಬಳಕೆದಾರ,वापरकर्ता
ಬಳಕೆದಾರ ಐಟಂ,वापरकर्ता आयटम
ಸಾಮಾನ್ಯ,नेहमीच्या
ಧನಸಹಾಯ,Usurp
ಉಪಯುಕ್ತತೆ,उपयुक्तता
ಬಳಕೆ,उपयोग
ಬಳಕೆಯ ಪ್ರಮಾಣಪತ್ರ,उपयोग प्रमाणपत्र
ಖಾಲಿ,पद
ಖಾಲಿ ಹಳ್ಳ,रिक्त पोस्ट
ಖಾಲಿ ಮಾಡು,रिक्त
ವಾತಾವರಣ,सुट्टी
ರಜೆ ವೇತನ,सुट्टीतील वेतन
ನಿರ್ವಾತ,पोकळी
ಅಸ್ಪಷ್ಟ ಕಲ್ಪನೆ,अस्पष्ट कल्पना
ವ್ಯಾಲಿಡಿಕ್ಟರಿ ವಿಳಾಸ,व्हॅलेडिक्टरी पत्ता
ವ್ಯಾಲಿಡಿಕ್ಟರಿ ಕಾರ್ಯ,व्हॅलेडिक्टरी फंक्शन
ವ್ಯಾಲಿಡಿಕ್ಟರಿ ಅಧಿವೇಶನ,व्हॅलेडिक्टरी सत्र
ಮಾನ್ಯ,वैध
ಮಾನ್ಯ ವಾದ,वैध युक्तिवाद
ಮಾನ್ಯತೆ ದಿನಾಂಕ,वैधता तारीख
ಮಾನ್ಯ ಕಾರಣ,वैध कारण
ಮೌಲ್ಯಮಾಪನ,मूल्यांकन
ಮೌಲ್ಯಮಾಪನ ಪ್ರಮಾಣಪತ್ರ,मूल्यांकन प्रमाणपत्र
ಮೌಲ್ಯಮಾಪನ ವರದಿ,मूल्यांकन अहवाल
ಮೌಲ್ಯ,मूल्य
ಬೆಲೆಕಟ್ಟುವವನು,मूल्यवान
ವೇರಿಯಬಲ್,चल
ಭಿನ್ನಾಭಿಪ್ರಾಯ,भिन्नता
ಭಿನ್ನ,व्हेरिएंट
ಬದಲಾವಣೆ,भिन्नता
ಗುಣಮಟ್ಟದಲ್ಲಿನ ವ್ಯತ್ಯಾಸ,गुणवत्तेत बदल
ವೈವಿಧ್ಯ,विविधता
ವಾಹನ,वाहन
ವಾತಾಯನ ಮಾಡು,हवेशीर
ಸಾಹಸ,उद्यम
ಸ್ಥಳ,ठिकाण
ಸತ್ಯ,सत्यता
ಪದಗಳ,शाब्दिक
ಮೌಖಿಕ ಒಪ್ಪಂದ,तोंडी करार
ಮೌಖಿಕ ಚರ್ಚೆ,तोंडी चर्चा
ಕ್ರಿಯಾಪದ,तोंडी ऑर्डर
ಮೌಖಿಕ ಹೇಳಿಕೆ,तोंडी विधान
ಮೌಖಿಕ ಎಚ್ಚರಿಕೆ,तोंडी चेतावणी
ಶಬ್ದ,शब्दशः
ಶಬ್ದಕೋಶ,शब्दशः अहवाल
ತೀರ್ಪು,निकाल
ಪರಿಶೀಲನೆ,सत्यापन
ಪೂರ್ವವರ್ತಿಗಳ ಪರಿಶೀಲನೆ,पूर्वजांची पडताळणी
ಮಳಿಗೆಗಳ ಪರಿಶೀಲನೆ,स्टोअरची पडताळणी
ಪರಿಶೀಲನೆ ಹಾಳೆ,सत्यापन पत्रक
ಪರಿಶೀಲಿಸಿದ ಪ್ರತಿ,सत्यापित प्रत
ದೇಶೀಯ,स्थानिक
ಆವೃತ್ತಿ,आवृत्ती
ವಿರುದ್ಧ,विरुद्ध
ಲಂಬ ಸಂವಹನ,अनुलंब संप्रेषण
ಲಂಬ ಫೈಲಿಂಗ್ ವ್ಯವಸ್ಥೆ,अनुलंब फाइलिंग सिस्टम
ಲಂಬ ಚಲನಶೀಲತೆ,अनुलंब गतिशीलता
ತುಂಬಾ ಒಳ್ಳೆಯದು,खुप छान
ಹಡಗು,भांडे
ವೇಷಭೂಷಣ,बनियान
ಪಟ್ಟಭದ್ರ ಬಲ,निहित उजवीकडे
ವೀಟೋ,वीटो
ಪರಿಶೀಲನೆ,तपासणी
ಪಟ,व्हेटर
ಮೂಲಕ,मार्गे मार्गे
ಜೀವಕೋಶ,व्यवहार्यता
ವ್ಯಾಸಂಗ,व्यवहार्य
ಮಾಧ್ಯಮಗಳ ಮೂಲಕ,माध्यम मार्गे
ಉಪಾಯ,वाईस
ಪ್ರತಿಕ್ರಮದಲ್ಲಿ,उलट
ವಿಷವರ್ತುಲ,दुष्टचक्र
ಬಲಿಪಶು ಮಾಡು,बळी
ಬಲಿಪಶು,अत्याचार
ಗೆಲುವು,विजय
ವಿಡಿಯೋ ಕಾನ್ಫರೆನ್ಸಿಂಗ್,व्हिडिओ कॉन्फरन्सिंग
ನೋಟ,दृश्य
ನೋಟ ಬಿಂದು,बिंदू पहा
ವೀಕ್ಷಣೆಗಳು,दृश्ये
ಜಾಗರೂಕತೆ,दक्षता
ಜಾಗರೂಕತೆ,दक्षता प्रकरण
ವಿಜಿಟೆಲೆನ್ಸ್ ಕ್ಲಿಯರೆನ್ಸ್,दक्षता मंजुरी
ಹುರುಪಿನ,जोमदार
ಸೇಡುಬಂದಿಯ,Vindictive
ಉಲ್ಲಂಘಿಸು,उल्लंघन
ಉಲ್ಲಂಘನೆ,उल्लंघन
ಸದ್ಗುಣ,पुण्य
ಸದ್ಗುಣ,सद्गुण
ವೀಸಾ,व्हिसा
ವಿಸ್-ಎ-ವಿಸ್,व्हिज-ए-व्हिज
ಭೇಟಿ,भेट
ಭೇಟಿ ನೀಡುವ ಸಮಯ,भेट देण्याचे तास
ಸಂದರ್ಶಕ,अभ्यागत
ಸಂದರ್ಶಕರ ಪುಸ್ತಕ,अभ्यागतांचे पुस्तक
ಸಂದರ್ಶಕರ ಗ್ಯಾಲರಿ,अभ्यागतांची गॅलरी
ದೃಷ್ಟಿಗೋಚರ,व्हिज्युअल
ದೃಷ್ಟಿ ಪ್ರದರ್ಶನ,व्हिज्युअल प्रदर्शन
ದೃಶ್ಯ ತಪಾಸಣೆ,व्हिज्युअल तपासणी
ದೃಶ್ಯೀಕರಿಸು,व्हिज्युअलायझेशन
ದೃಷ್ಟಿ ಪ್ರಚಾರ,व्हिज्युअल पब्लिसिटी
ಮಹತ್ವಾಕಾಂಕ್ಷೆಯ,महत्वाचा
ಹುರುಪು,चैतन्य
ಪ್ರಮುಖ ಭಾಗ,महत्वाचा भाग
ಪ್ರಮುಖ ಸೇವೆ,महत्वाची सेवा
ಪ್ರಮುಖ ಅಂಕಿ ಅಂಶಗಳು,महत्त्वपूर्ण आकडेवारी
ವಿವಾ ವೊಸ್,व्हिवा व्होस
ಲಂಬವಾದ,स्पष्ट
ಅಂದರೆ.,उदा.
ಶಬ್ದಕೋಶ,शब्दसंग्रह
ಉಚ್alರಿಸುವ,बोलका
ವೃತ್ತಿ,व्यवसाय
ವೃತ್ತಿಪರ,व्यावसायिक
ವೃತ್ತಿಪರ ಮಾರ್ಗದರ್ಶನ,व्यावसायिक मार्गदर्शन
ವೃತ್ತಿಪರ ತರಬೇತಿ,व्यावसायिक प्रशिक्षण
ಧ್ವನಿ,आवाज
ಶೃಂಗಾರ,शून्य
ಪರಿಮಾಣ,खंड
ವಿಪುರವಾದ,विपुल
ಸ್ವಯಂಪ್ರೇರಿತ,ऐच्छिक
ಸ್ವಯಂಪ್ರೇರಿತ ಸಂಸ್ಥೆ,ऐच्छिक एजन्सी
ಸ್ವಯಂಪ್ರೇರಿತ ವಸಾಹತು,ऐच्छिक सेटलमेंट
ಸ್ವಯಂಪ್ರೇರಿತ ಕೆಲಸ,ऐच्छिक काम
ಸ್ವಯಂಸೇವಕ,स्वयंसेवक
ಮತದಾನ ಮಾಡಬಹುದಾದ,मतदान करण्यायोग्य
ಮತ,मत द्या
ಮತಗಿದ,मतदान केले
ಖಂಡನೆಯ ಮತ,सेन्सॉरचे मत
ಧನ್ಯವಾದಗಳು,धन्यवाद
ಖಾತೆಯಲ್ಲಿ ಮತ ಚಲಾಯಿಸಿ,खात्यावर मत द्या
ಮತದಾನ,मतदार
ಮತದಾನ,मतदान
ಮತದಾನದ ಮೂಲಕ ಮತದಾನ,मतपत्रिकेद्वारे मतदान
ಮತದಾನ ಹಕ್ಕು,मतदान बरोबर
ವಕ್ರವಾದ,वचन दिले
ಚೀಟಿ,व्हाउचर
ಪ್ರತಿಜ್ಞೆ,नवस
ಅಸಭ್ಯ,अश्लील
ದುರ್ಬಲ,असुरक्षित
ದುರ್ಬಲ ವಿಭಾಗ,असुरक्षित विभाग
ವೇತನ,वेतन
ಕೂಲಿ ಆಡಳಿತ,वेतन प्रशासन
ಕೂಲಿ ಒಪ್ಪಂದ,वेतन करार
ವೇತನ ಮಂಡಳಿ,वेतन मंडळ
ವೇತನ ಸೀಲಿಂಗ್,वेतन कमाल मर्यादा
ವೇತನ ಒಪ್ಪಂದ,वेतन करार
ವೇತನ ಗಳಿಸುವವನು,वेतन कमावणारा
ವೇತನ ಸೂತ್ರ,वेतन सूत्र
ವೇತನ ಪಾವತಿ,वेतन देय
ವೇತನ ನೀತಿ,वेतन धोरण
ವೇತನ ದರ,मजुरीचा दर
ವೇತನ ಪರಿಶೀಲನೆ,वेतन पुनरावलोकन
ಕಾಯುತ್ತಿರುವವರ ಪಟ್ಟಿ,प्रतिक्षा यादी
ವಾಗಿಸು,माफ करा
ವಾಕ್-ಇನ್ ವ್ಯಂಗ್ಯ,वॉक-इन-इंटरव्ह्यू
ಬಯಕೆ,पाहिजे
ಮಂಡಿಸು,वॉर्ड
ಗೋದಾಮಿನ,गोदाम
ಗೋದಾಮಿನ ಆರೋಪಗಳು,गोदाम शुल्क
ಎಚ್ಚರಿಕೆ,चेतावणी
ವಾತಾವರಣ,वॉरंट
ಖಾತರಿ,हमी
ತೊಳೆಯುವ ಭತ್ಯೆ,वॉशिंग भत्ता
ವ್ಯರ್ಥ,कचरा
ಪಡಲು ಭೂಮಿ,जमीन कचरा
ಕಸದ ಬುಟ್ಟಿ,कचरा कागदाची टोपली
ಕಾವಲು,पहा
ಗಡಿಯಾರ ಮತ್ತು ವಾರ್ಡ್,पहा आणि वॉर्ड
ಜಲನಿರೋಧಕ,जलरोधक
ನೀರು ಸರಬರಾಜು,पाणीपुरवठा
ದಾರಿ,वे बिल
ಮಾರ್ಗಗಳು,मार्ग
ಮಾರ್ಗಗಳು ಮತ್ತು ಸಾಧನಗಳು,मार्ग आणि साधन
ಮಾರ್ಗಗಳು ಮತ್ತು ಸಾಧನಗಳ ಸಮಿತಿ,मार्ग आणि म्हणजे समिती
ಧರಿಸಿ ಕಣ್ಣೀರು,घाला आणि फाडणे
ಹವಾಮಾನ,हवामान
ಕಳೆ ತೆಗೆಯುವುದು,वीडिंग
ಕಳೆ,तण काढणे
ವಾರದ ವರದಿ,साप्ताहिक अहवाल
ತೂಕ,वजन
ತೂಕ,वजन
ತೂಕ,वजन
ತೂಕದ ಸೇತುವೆ,वजन पूल
ಸುಧನ,आपले स्वागत आहे
ಸ್ವಾಗತ ವಿಳಾಸ,स्वागत पत्ता
ಕಲ್ಯಾಣ,कल्याण
ಕಲ್ಯಾಣ ರಾಜ್ಯ,कल्याणकारी राज्य
ಚೆನ್ನಾಗಿ ವರ್ತಿಸಿದ,चांगले वर्तन
ಉತ್ತಮ ವೇತನ,चांगले पैसे दिले
ಸುಸಜ್ಜಿತ,सुप्रसिद्ध
ಸುಸಜ್ಜಿತ,सुसंस्कृत
ಎಲ್ಲಿ,Whoobouts
ಸ್ವಲ್ಪ,तथापि
ವಿಚಿತ್ರ,लहरी
ಚಾವಟಿ,चाबूक
ಶ್ವೇತಪತ್ರ,पांढरा कागद
ಪೂರ್ಣ ಕಾಲ,पूर्ण वेळ
ಸಂಪೂರ್ಣ ಸಮಯದ ಉದ್ಯೋಗಿ,संपूर्ण वेळ कर्मचारी
ವ್ಯಾಪಕ ಶ್ರೇಣಿಯ,विस्तृत श्रेणी
ವ್ಯಾಪಕವಾಗಿ ಓದಿ,व्यापकपणे वाचा
ವಿಧವೆ,विधवा
ವಿಧವೆಯ,विधवा
ವೈಲ್ಡ್ ಕ್ಯಾಟ್ ಸ್ಟ್ರೈಕ್,वाइल्डकॅट स्ट्राइक
ಉದ್ದೇಶಪೂರ್ವಕ,हेतुपुरस्सर
ಕಿಟಕಿಯ ಹೊದಿಕೆ,विंडो लिफाफा
ಗಾಳಿ,गुंडाळणे
ರೆಕ್ಕೆ,विंग
ಚಳಿಗಾಲದ ಭತ್ಯೆ,हिवाळा भत्ता
ಅಳಿಸಿಹಾಕುತ್ತದೆ,पुसून टाका
ವೈರ್‌ಲೆಸ್,वायरलेस सेट
ವಾಪಸಾತಿ,माघार
ಚಲನೆಯ ವಾಪಸಾತಿ,गती माघार
ತಡೆ,रोख
ಒಳಗೆ,आत
ತಡ ಮಾಡದೆ,विलंब न करता
ಅನುಮತಿಯಿಲ್ಲದೆ,परवानगी शिवाय
ತಡೆದುಕೊಳ್ಳುವ,सहन करा
ಸಾಕ್ಷಿ,साक्षीदार
ಕೆಲಸದ ಪುಸ್ತಕ,वर्क बुक
ಕೆಲಸ,वर्क-चार्ज केलेले
ಕೆಲಸದ ಸಂಸ್ಕೃತಿ,कार्य संस्कृती
ಕೆಲಸದ ವಾತಾವರಣ,कामाचे वातावरण
ಕೆಲಸಗಾರ,कामगार
ಕಾರ್ಮಿಕರ ಪರಿಹಾರ,कामगारांची भरपाई
ಕಾರ್ಮಿಕರ ತರಬೇತಿ,कामगारांचे प्रशिक्षण
ಕೆಲಸದ ಅನುಭವ,कामाचा अनुभव
ಕಾರ್ಯ ಬಲ,कार्य शक्ती
ಕೆಲಸ,कार्यरत
ಕಾರ್ಯನಿರತ ಸಮಿತಿ,कार्यरत समिती
ಕೆಲಸದ ಪರಿಸ್ಥಿತಿಗಳು,काम परिस्थिती
ಕೆಲಸದ ದಿನಗಳು,कामाचे दिवस
ಕಾರ್ಯನಿರತ,कार्यरत गट
ಕೆಲಸದ ಸಮಯ,कामाचे तास
ಕೆಲಸದ ಜ್ಞಾನ,कार्यरत ज्ञान
ಕೆಲಸ ಮಾಡುವ ಕಾಗದ,वर्किंग पेपर
ಕೆಲಸ,कार्यरत योजना
ಕಾರ್ಯದ ಫಲಿತಾಂಶ,कार्यरत निकाल
ಕೆಲಸ,कार्यरत नियम
ಕಾರ್ಯನಿರತ ಮೇಲ್ವಿಚಾರಕ,कार्यरत पर्यवेक्षक
ಕೆಲಸದ ಹೊರೆ,वर्कलोड
ಕೆಲಸಗಾರ,कामगार
ಕೆಲಸಗಾರಿಕೆ,कारागिरी
ಕಾರ್ಮಿಕರ ಪರಿಹಾರ,कामगारांची भरपाई
ಕೆಲಸದ ಆದೇಶ,काम पुर्ण करण्यचा क्रम
ತಾಲೀಮು,व्यायाम
ಕೆಲಸದ ಪರವಾನಿಗೆ,व्यवसाय परवाना
ಕೆಲಸ,कामे
ಕಾರ್ಯ ಶೀಟ್,वर्कशीट
ಕಾರ್ಯಾಗಾರ,कार्यशाळा
