Punjabi,Telugu
ਸਪੈਕਟ੍ਰੋਫੋਫੋਮੀਟਰ,స్పెక్ట్రోఫోటోమీటర్
ਸਪੈਕਟਰੋਸਕੋਪ,స్పెక్ట్రోస్కోప్
ਸਪੈਕਟ੍ਰਮ,స్పెక్ట్రం
ਸਪੈਕਟ੍ਰਮ ਵਿਸ਼ਲੇਸ਼ਕ,స్పెక్ట్రమ్ ఎనలైజర్
ਸਪੈਕਟ੍ਰਮ ਸ਼ਿਪਿੰਗ,స్పెక్ట్రం ఆకృతి
ਬੋਲਣ ਦੇ ਦੋਸ਼,స్పీచ్ ఉచ్చారణ
ਸਪੀਚ ਚੈਨਲ,స్పీచ్ ఛానల్
ਸਪੀਚ ਕੰਪਰੈਸ਼ਨ,స్పీచ్ కంప్రెషన్
ਸਪੀਚ ਇੰਕੋਡਿੰਗ,స్పీచ్ ఎన్కోడింగ్
ਭਾਸ਼ਣ ਪਛਾਣ,మాటలు గుర్తుపట్టుట
ਸਪਿਨ,స్పిన్
ਸਪਿਰਲ,మురి
ਸਪਲਿਕ,స్ప్లికింగ్
ਸਪਲਿਟਰ,స్ప్లిటర్
ਸਪੂਲ,స్పూల్
ਛੂਤਕਾਰੀ,అరుదుగా
ਸਪਾਟ ਬੀਮ,స్పాట్ కిరణాలు
ਸਮਾਜੀ ਸ਼ੀਟ,స్ప్రెడ్ షీట్
ਉਤਸ਼ਾਹੀ ਅਤੇ ਹਾਰਮੋਨਿਕ ਰੇਡੀਏਸ਼ਨ,నకిలీ మరియు హార్మొనిక్ రేడియేషన్
ਉਤਸ਼ਾਹੀ ਸਾਈਡਬੈਂਡ ਬਾਰੰਬਾਰਤਾ,నకిలీ సైడ్‌బ్యాండ్ పౌన .పున్యాలు
ਨਿਚੋੜਿਆ ਵੀਡੀਓ,పిండిన వీడియో
ਮੋਹਰਿੰਗ,స్టాంపింగ్
ਸਟੈਂਡਰਡ ਸਾੱਫਟਵੇਅਰ,ప్రామాణిక సాఫ్ట్‌వేర్
ਮਾਨਕੀਕਰਨ,ప్రామాణీకరణ
ਨਾਲ ਖਲੋਣਾ,స్టాండ్బై
ਸਟੈਂਡਬਾਏ ਉਪਕਰਣ,స్టాండ్బై పరికరాలు
ਖੜ੍ਹੇ ਲਹਿਰ,స్టాండింగ్ వేవ్
ਖੜ੍ਹੇ ਲਹਿਰ ਦਾ ਅਨੁਪਾਤ,స్టాండింగ్ వేవ్ రేషియో
ਟਾਰਕ ਦੀ ਸ਼ੁਰੂਆਤ,టార్క్ ప్రారంభించడం
ਸਟਾਰਟ-ਸਟਾਪ,ప్రారంభ-స్టాప్
ਸਥਿਰ,స్టాటిక్
ਅੰਕੜਾ ਵਿਧੀ,గణాంక పద్ధతి
ਸਥਿਤੀ,స్థితి
ਸਥਿਤੀ ਦਾ ਸੰਕੇਤ,స్థితి సూచన
ਸਥਿਰ,స్థిరమైన
ਸਟੀਰੀਓ,స్టీరియో
ਸਟੀਰੀਓ ਬੈਲੰਸ,స్టీరియో బ్యాలెన్స్
ਸਟੀਰੀਓ ਏਨਕੋਡਰ,స్టీరియో ఎన్కోడర్
ਸਟੀਰੀਓ ਜਰਨੇਟਰ,స్టీరియో జనరేటర్
ਸਟੀਰੀਓ ਮੋਡ,స్టీరియో మోడ్
ਸਟੀਰੀਓ ਟ੍ਰਾਂਸਮਿਸ਼ਨ,స్టీరియో ట్రాన్స్మిషన్
ਸਟੀਰੀਓਫੋਨਿਕ ਸਾ sound ਂਡ ਪ੍ਰਜਨਨ,స్టీరియోఫోనిక్ సౌండ్ పునరుత్పత్తి
ਸਟੀਰੀਫੋਨ,స్టీరియోఫోనీ
ਸਟੀਰੀਓਸਕੋਪੀ,స్టీరియోస్కోపీ
ਅਜੇ ਵੀ ਤਸਵੀਰ,ఇప్పటికీ చిత్రం
ਉਤੇਜਨਾ,ఉద్దీపన
ਸਟਾਪਬੈਂਡ,స్టాప్‌బ్యాండ్
ਸਟੋਰੇਜ,నిల్వ
ਸਟੋਰੇਜ ਬੈਟਰੀ ਕਮਰਾ,నిల్వ బ్యాటరీ గది
ਸਟੋਰੇਜ਼ ਡਿਵਾਈਸ,నిల్వ పరికరం
ਸਟ੍ਰੈਟੋਸਫਾਇਰ,స్ట్రాటో ఆవరణ
ਸਟ੍ਰੀਮਿੰਗ,స్ట్రీమింగ్
ਖਿੱਚੋ,సాగదీయడం
ਸਤਰ,స్ట్రింగ్
Struct ਾਂਚਾਗਤ,నిర్మాణాత్మక
ਸਟੂਡੀਓ ਬਲਾਕ,స్టూడియో బ్లాక్
ਸਟੂਡੀਓ ਸੈਂਟਰ,స్టూడియో సెంటర్
ਸਟੂਡੀਓ ਲਾਈਟਿੰਗ,స్టూడియో లైటింగ్
ਸਟੂਡੀਓ ਮਾਨੀਟਰ,స్టూడియో మానిటర్లు
ਸਟਾਈਲਸ,స్టైలస్
ਸਬਬੈਂਡ ਇੰਕੋਡਿੰਗ,సబ్‌బ్యాండ్ ఎన్‌కోడింగ్
ਸਬ-ਐਂਡ ਟੌਕਿੰਗ,సబ్‌బ్యాండ్ మాస్కింగ్
ਸਬ-ਐਂਡ ਨਮੂਨ ਨਮੂਨ,సబ్‌బ్యాండ్ నమూనాలు
ਸਬਨੈੱਟ,సబ్‌నెట్
ਸਬਸੈਂਪਲਿੰਗ,సబ్‌యాంప్లింగ్
ਗਾਹਕ,చందాదారుడు
ਅਚਾਨਕ ਆਇਯੋਸਫਾਇਰ ਗੜਬੜੀ,ఆకస్మిక అయానోస్పియర్ భంగం
ਸਨ ਸਪਾਟ ਐਕਟੀਵਿਟੀ,సన్ స్పాట్ కార్యాచరణ
ਸੁਪਰ ਪਾਵਰ ਟ੍ਰਾਂਸਮੀਟਰ,సూపర్ పవర్ ట్రాన్స్మిటర్
ਸੁਪਰ ਨਮੂਨਾ,సూపర్ నమూనా
ਸੁਪਰ ਸਾਕਟ,సూపర్ సాకెట్
ਸੁਪਰਹੀਡ ਭਾਫ,సూపర్హీట్ ఆవిరి
ਸੁਪਰਹਿਰੀਟਰੋਡੀਅਨ,సూపర్హెటెరోడిన్
ਸੁਪਰਹੀਡੀਨੀ ਕਨਵਰਟਰ,సూపర్హెటెరోడైన్ కన్వర్టర్
ਸੁਪਰਹਿਰੀਡੀਨੀ ਰੀਸੀਵਰ,సూపర్హెటెరోడైన్ రిసీవర్
ਬਹੁਤ ਜ਼ਿਆਦਾ (ਮੌਜੂਦਾ),అతిశయోక్తి
ਸੁਪਰਿਸ਼ਨ,సూపర్‌పోజిషన్
ਸੁਪਰਪੋਜ਼ੀਸ਼ਨ,సూపర్ స్థానం
ਸੁਪਰਸੋਨਿਕ,సూపర్సోనిక్
ਸਪਲਾਈ ਨਲੀ,సరఫరా వాహిక
ਦਬਾਅ ਗਰਿੱਡ,అణచివేత గ్రిడ్
ਸਤਹ ਸ਼ੋਰ,ఉపరితల శబ్దం
ਸਤਹ ਵੇਵ,ఉపరితల తరంగం
ਸਰਫਿੰਗ,సర్ఫింగ్
ਵਾਧਾ,ఉప్పెన
ਮਾਹੌਲ,పరిసరాలు
ਸੰਵੇਦਨਸ਼ੀਲ,ససెప్టెన్స్
ਸੰਵੇਦਨਸ਼ੀਲਤਾ,ససెప్టబిలిటీ
ਮੁਅੱਤਲ ਕੀਤਾ ਗਿਆ,సస్పెండ్
ਸਵੈਪ,స్వాప్
ਸਵੀਪ ਸਰਕਟ,స్వీప్ సర్క్యూట్
ਸਵਿੱਚ,స్విచ్
ਸਵਿੱਚ ਬੋਰਡ,స్విచ్ బోర్డు
ਕੰਟਰੋਲ ਯੂਨਿਟ ਤੇ ਬਦਲੋ,నియంత్రణ యూనిట్ ఆన్ చేయండి
ਬਦਲਣਾ,మారడం
ਪ੍ਰਤੀਕ ਰੇਟ,చిహ్నం రేటు
ਸਮਮਿਤੀ,సుష్ట
ਸਿੰਕ (ਸਮਕਾਲੀ),సమకాలీన
ਸਿੰਕ ਪਲਸ,సమకాలీకరణ పల్స్
ਸਿੰਕ ਟ੍ਰਾਂਸਫਰ,సమకాలీకరణ బదిలీ
ਸਮਕਾਲੀ,సమకాలీకరణ
ਸਮਕਾਲੀ,సమకాలీకరించబడింది
ਸਮਕਾਲੀ,సింక్రోనస్
ਸਮਕਾਲੀ ਮੋਟਰ,సింక్రోనస్ మోటారు
ਸਿੰਕ,సినర్జిక్
ਸਿਨੇਰੈਗਿਸਟਿਕ,సినర్జిస్టిక్
ਸਹਿਯੋਗੀ,సినర్జీ
ਸਿੰਡੀਕਟਿਕ,వాక్యనిర్మాణం
ਸਿੰਟੈਕਸ,సింటాక్స్
ਸਿੰਟੈਕਸ ਗਲਤੀ,సింటాక్స్ లోపం
ਸਿੰਥੇਸਿਜ਼ਰ,సింథసైజర్
ਸਿੰਥੇਸਾਈਜ਼ਰ ਕਾਰਡ,సింథసైజర్ కార్డులు
ਸਿਸਟਮ,వ్యవస్థ
ਸਿਸਟਮ ਆਰਕੀਟੈਕਚਰ,సిస్టమ్ ఆర్కిటెక్చర్
ਸਿਸਟਮ ਡਿਜ਼ਾਈਨ,సిస్టమ్ డిజైన్
ਸਿਸਟਮ ਮੇਨੂ,సిస్టమ్ మెను
ਟੈਗ,ట్యాగ్
ਵਾਪਸ ਗੱਲ,తిరిగి మాట్లాడు
ਚੇਪੀ,టేప్
ਟੇਪ ਰਿਕਾਰਡਰ,టేప్ రికార్డర్
ਟੇਪ ਕੱਟਣਾ,టేప్ స్లైసింగ్
ਟੇਪਰਡ,దెబ్బతింది
ਟੀਚਾ,లక్ష్యం
ਟੈਰਿਫ,సుంకం
ਟਾਸਕ ਬਾਰ,టాస్క్ బార్
ਤਕਨੀਕੀ,సాంకేతిక
ਤਕਨੀਕੀ ਚੁਣੌਤੀ,సాంకేతిక సవాలు
ਤਕਨੀਕੀ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,సాంకేతిక అంశాలు
ਤਕਨੀਕੀ ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼,సాంకేతిక మార్గదర్శకాలు
ਤਕਨੀਕੀ ਪੈਰਾਮੀਟਰ,సాంకేతిక పరామితి
ਤਕਨੀਕੀ ਗੁਣ,సాంకేతిక నాణ్యత
ਤਕਨੀਕੀ ਸਨੈਗ,సాంకేతిక స్నాగ్
ਤਕਨੀਕ,టెక్నిక్
ਤਕਨੀਕੀ ਰੋਕਥਾਮ,సాంకేతిక పరిమితి
ਟੈਕਨੋਲੋਜੀ,సాంకేతికం
ਟੈਕਨੋਲੋਜੀ ਮੁਲਾਂਕਣ,టెక్నాలజీ అసెస్‌మెంట్
ਟੈਲੀਕਾਬਿੰਗ,టెలికాస్టింగ్
ਟੈਲੀਸਾਈਨ,టెలిసిన్
ਤਾਰ,టెలిగ్రఫీ
ਟੈਲੀਮੈਟਿਕਸ,టెలిమాటిక్స్
ਟੈਲੀਮੇਟਰਿੰਗ,టెలిమెటరింగ్
ਟੈਲੀਫੋਨ,టెలిఫోన్
ਟੈਲੀਟੈਕਸਟ,టెలిటెక్స్ట్
ਟੈਲੀਵੀਜ਼ਨ,టెలివిజన్
ਤਾਪਮਾਨ,ఉష్ణోగ్రత
ਤਾਪਮਾਨ ਨਿਯੰਤਰਣ,ఉష్ణోగ్రత నియంత్రణ
ਅਸਥਾਈ,తాత్కాలిక
ਅਸਥਾਈ ਪ੍ਰਬੰਧਨ,తాత్కాలిక నిర్వహణ
ਅਸਥਾਈ ਰਿਡੰਡੈਂਸੀ,తాత్కాలిక పునరావృతం
ਲਚੀਲਾਪਨ,తన్యత బలం
ਤੰਬੂ,టెన్టకిల్
Terbyte (tb),టెరాలి
ਅਖੀਰੀ ਸਟੇਸ਼ਨ,టెర్మినల్
ਟਰਮੀਨਲ ਅਡੈਪਟਰ,టెర్మినల్ ఎడాప్టర్లు
ਟਰਮੀਨਲ ਉਪਕਰਣ,టెర్మినల్ పరికరాలు
ਬੰਦ ਕਰਨਾ,ముగించడం
ਵਿਰੋਧ ਖਤਮ ਕਰਨਾ,ప్రతిఘటనను ముగించడం
ਸਮਾਪਤੀ,ముగింపు
ਟਰਮੀਨੇਟਰ,టెర్మినేటర్
ਟੈਰੇਨ ਪ੍ਰੋਫਾਈਲ,టెర్రైన్ ప్రొఫైల్స్
ਤੀਸਰੀ ਹਵਾ,తృతీయ వైండింగ్
ਟੈਸਟ,పరీక్ష
ਟੈਸਟ ਡੇਟਾ,పరీక్ష డేటా
ਟੈਸਟ ਚਿੱਤਰ,పరీక్ష చిత్రం
ਟੈਸਟ ਸਿਗਨਲ,పరీక్ష సిగ్నల్
ਟੈਸਟਰ,టెస్టర్
ਟੈਸਟਿੰਗ,పరీక్ష
ਟੈਸਟ ਅਤੇ ਮਾਪ,పరీక్షలు మరియు కొలత
ਥਰਮਲ ਸ਼ੋਰ,ఉష్ణ శబ్దం
ਥਰਮਲ ਓਵਰਲੋਡ ਰੀਲੇਅ,థర్మల్ ఓవర్లోడ్ రిలే
ਥ੍ਰਿਮਨੀਅਨਿਕ ਰੀਕ੍ਰਿਫਾਇਰ,థర్మియోనిక్ రెక్టిఫైయర్
ਥਰਮੋਕੌਪਲ,థర్మోకపుల్
ਥਰਮਾਮੀਟਰ,థర్మామీటర్
ਥਰਮੋਸਟੇਟ,థర్మోస్టాట్
ਥਿੰਬਲ,థింబుల్
ਥੋਰਿਆਇਟਡ ਤੰਦੂਰ,థోరియేటెడ్ ఫిలమెంట్
ਧਾਗਾ,థ్రెడ్
ਤਿੰਨ ਪੜਾਅ ਦੀ ਸਪਲਾਈ,మూడు దశల సరఫరా
ਤਿੰਨ ਪੜਾਅ ਦੇ ਟ੍ਰਾਂਸਫਾਰਮਰ,మూడు దశల ట్రాన్స్ఫార్మర్
ਥ੍ਰੈਸ਼ੋਲਡ,ప్రవేశం
ਗਲੇ ਮਾਈਕ੍ਰੋਫੋਨ,గొంతు మైక్రోఫోన్
ਜ਼ੋਰ,థ్రస్ట్
ਥਾਈਰਾਟਰੋਨ,థైరాట్రాన్
ਥਾਈਅਰਿਸਟੋਰ,థైరిస్టర్
ਝੁਕਾਅ,వంపు
ਟੈਂਬਰ,టింబ్రే
ਸਮਾਂ,సమయం
ਟਾਈਮ ਬੇਸ,టైమ్ బేస్
ਟਾਈਮ ਕੋਡ,సమయ కోడ్
ਸਮਾਂ ਨਿਰੰਤਰ,సమయం స్థిరాంకం
ਸਮਾਂ ਦੇਰੀ,సమయం ఆలస్యం
ਸਮਾਂ ਡੋਮੇਨ,టైమ్ డొమైన్
ਸਮੇਂ ਦਾ ਨਮੂਨਾ,సమయం నమూనా
ਵਸਨੀ,సమయం సాగదీయడం
ਟਾਈਮਰ,టైమర్
ਟਾਈਟਲ ਬਾਰ,టైటిల్ బార్
ਨੂੰ ਅਤੇ ਵਾਪਸ ਮੋਸ਼ਨ,To మరియు fro కదలిక
ਟੌਗਲ ਸਵਿਚ,టోగుల్ స్విచ్
ਟੋਕਨ ਰਿੰਗ ਨੈਟਵਰਕ,టోకెన్ రింగ్ నెట్‌వర్క్
ਸਹਿਣਸ਼ੀਲਤਾ,ఓరిమి
ਟੋਨ ਕੰਟਰੋਲ,టోన్ కంట్రోల్
ਟੂਲ ਬਾਰ,టూల్ బార్
ਸੰਦ,సాధనాలు
ਦੰਦ,దంతాల గేరింగ్
ਟੋਪੋਲੋਜੀ,టోపోలాజీ
ਟੋਰੋਇਡਲ ਵਿੰਡਿੰਗ,టొరాయిడల్ వైండింగ్
ਟਾਰਕ,టార్క్
ਕੁਲ ਗੁਣਵਤਾ ਪ੍ਰਬੰਧਨ (ਟੀਕਿਯੂਐਮ),మొత్తం నాణ్యత నిర్వహణ (TQM)
ਕੁਲਾਈਜ਼ਰ,టోటలైజర్
ਟਾਵਰ,టవర్
ਟ੍ਰੇਸਰ,ట్రేసర్
ਟਰੇਸਿੰਗ,ట్రేసింగ్
ਟਰੈਕ,ట్రాక్
ਟਰੈਕ ਬਾਲ,ట్రాక్ బాల్
ਟਰੈਕਿੰਗ,ట్రాకింగ్
ਟ੍ਰੈਫਿਕ ਪ੍ਰਬੰਧਨ,ట్రాఫిక్ నిర్వహణ
ਟ੍ਰਾਂਜੈਕਸ਼ਨਲ ਫਾਈਲ ਸਿਸਟਮ,లావాదేవీల ఫైల్ సిస్టమ్
ਟ੍ਰਾਂਸਕੋਡ,ట్రాన్స్‌కోడ్
ਟ੍ਰਾਂਸਡਿ cer ਸਰ,ట్రాన్స్‌డ్యూసెర్
ਟ੍ਰੇਸੀਵਰ,ట్రాన్సీవర్
ਗੁਣਾਂ ਦੀ ਵਿਸ਼ੇਸ਼ਤਾ,బదిలీ లక్షణాలు
ਟ੍ਰਾਂਸਫਰ ਫੰਕਸ਼ਨ,బదిలీ ఫంక్షన్
ਟਰਾਂਸਫਾਰਮਰ,ట్రాన్స్ఫార్మర్
ਟਰਾਂਸਫਾਰਮਰ ਰੀਟੇਅਰ,ట్రాన్స్ఫార్మర్ ఎక్సైటర్
ਟ੍ਰਾਂਸਫਾਰਮਰ ਟਰਾਲੀ,ట్రాన్స్ఫార్మర్ ట్రాలీ
ਅਸਥਾਈ,తాత్కాలిక
ਅਸਥਾਈ ਕੋਡਿੰਗ,తాత్కాలిక కోడింగ్
ਅਸਥਾਈ ਗਲਤੀ,అస్థిరమైన లోపం
ਅਸਥਾਈ ਸਵਿਚਿੰਗ,తాత్కాలిక మార్పిడి
ਟ੍ਰਾਂਸਿਸਟੋਰ,ట్రాన్సిస్టర్
ਅਨੁਵਾਦ,అనువాదం
ਅਨੁਵਾਦਕ,అనువాదకుడు
ਸੰਚਾਰ,ప్రసార
ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਇੰਟਰਫੇਸ,ప్రసార ఇంటర్ఫేస్
ਪ੍ਰਸਾਰਣ ਲਾਈਨ,ప్రసారణ తంత్రి
ਪ੍ਰਸਾਰਣ ਦਾ ਨੁਕਸਾਨ,ప్రసార నష్టం
ਪ੍ਰਸਾਰਣ ਸਟੂਡੀਓ,ట్రాన్స్మిషన్ స్టూడియో
ਟ੍ਰਾਂਸਮੀਟਰ,ట్రాన్స్మిటర్
ਟ੍ਰਾਂਸਮਿਮਟਰ ਕੰਟਰੋਲਰ,ట్రాన్స్మిటర్ కంట్రోలర్
ਪਰਿਵਰਤਨ ਦੀ ਦੇਖਭਾਲ,ట్రాన్స్మిటర్ నిర్వహణ
ਤਬਾਦਲਾ ਕਰੋ,ట్రాన్స్మిటర్ అవుట్ పుట్ పవర్
ਐਂਟੀਨਾ ਸੰਚਾਰਿਤ,యాంటెన్నాను ప్రసారం చేస్తుంది
ਐਂਟੀਨਾ ਲਾਭ ਸੰਚਾਰਿਤ,యాంటెన్నా లాభం ప్రసారం చేస్తుంది
ਸੰਚਾਰਿਤ ਬਾਰੰਬਾਰਤਾ,ప్రసార పౌన frequency పున్యం
ਪ੍ਰਸਾਰਿਤ ਸਟੇਸ਼ਨ,ట్రాన్స్మిటింగ్ స్టేషన్
ਟ੍ਰਾਂਸਪੋਂਡਰ,ట్రాన్స్పాండర్
Trapptt diode,ట్రాపాట్ డయోడ్
ਯਾਤਰਾ ਦੀ ਲਹਿਰ,ట్రావెలింగ్ వేవ్
ਟ੍ਰੇਲਿਸ ਡੀਕੋਡਿੰਗ,ట్రెల్లిస్ డీకోడింగ్
ਖਾਈ ਅਤੇ ਮੱਥਾ ਟੇਕਣਾ,కందకం మరియు కండ్యూట్
ਟਰਿੱਗਰ ਸਰਕਟ,ట్రిగ్గర్ సర్క్యూట్
ਟ੍ਰਿਮ,ట్రిమ్
ਟ੍ਰਿਮਿੰਗ,ట్రిమ్మింగ్
ਤ੍ਰਿਪੋ,త్రిపాద
ਟ੍ਰੋਪੋਸਫੀਆਰ,ట్రోపోస్పియర్
ਛਾਂਟੀ,కత్తిరించడం
ਸੱਚ ਟੇਬਲ,ట్రూత్ టేబుల్
ਟਿ ed ਨਡ,ట్యూన్ చేయబడింది
ਟਿ er ਨਰ,ట్యూనర్
ਟਿ ing ਨਿੰਗ,ట్యూనింగ్
ਸੁਰੰਗ ਡਿਓਡ,సొరంగం డయోడ్
ਟਨਲਿੰਗ,టన్నెలింగ్
ਪ੍ਰਬੰਧਨ ਦੇ ਦੁਆਲੇ ਮੁੜੋ,నిర్వహణ చుట్టూ తిరగండి
ਟੇਬਲ ਚਾਲੂ ਕਰੋ,టర్న్ టేబుల్
ਟਵੀਟਰ,ట్వీటర్
ਮਰੋੜਿਆ,వక్రీకృత
ਮਰੋੜਿਆ ਜੋੜਾ ਕੇਬਲ,వక్రీకృత జత కేబుల్
ਅਸੰਤੁਲਿਤ ਆਡੀਓ ਲਾਈਨ,అసమతుల్య ఆడియో లైన్
ਵੋਲਟੇਜ ਦੇ ਅਧੀਨ,వోల్టేజ్ కింద
ਜਲਦਬਾਜ਼ੀ,యునికాస్టింగ్
ਯੂਨੀਵਰਸਲ ਗੇਟ,యూనివర్సల్ గేట్
ਯੂਨੀਵਰਸਲ ਨੈਟਵਰਕ,యూనివర్సల్ నెట్‌వర్క్
ਅਣਜੂਬੂਤ ਫਿਲਟਰ,విడదీయని వడపోత
ਅਪ ਕਨਵਰਟਰ,అప్ కన్వర్టర్
ਅਪਲਿੰਕ,అప్లింక్
ਅਪਲੋਡ ਕਰੋ,అప్‌లోడ్
ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ,ఉపయోగపడే క్షేత్ర బలం
ਮੁੱਲ ਸ਼ਾਮਿਲ ਸੇਵਾਵਾਂ,విలువ జోడించిన సేవలు
ਵਰਕਟਰ ਡਿਓਡ,వరయాక్టర్ డయోడ్
ਵੇਰੀਏਬਲ,వేరియబుల్
ਵੇਰੀਏਬਲ ਖੇਤਰ ਆਵਾਜ਼ ਦੀ ਭਾਲ,వేరియబుల్ ఏరియా సౌండ్ ట్రాక్
ਵੇਰੀਏਬਲ ਡਾਟਾ ਰੇਟ ਸੰਕੁਚਨ,వేరియబుల్ డేటా రేట్ కుదింపు
