Tamil,Kannada
நேரத் தொடர்,ಸಮಯ ಸರಣಿ
நேரம் பகிர்வு,ಸಮಯ ಹಂಚಿಕೆ
நேர பகிர்வு அமைப்பு,ಸಮಯ ಹಂಚಿಕೆ ವ್ಯವಸ್ಥೆ
நேர முத்திரை,ಸಮಯದ ಮುದ್ರೆ
நேர வரைபடம்,ಸಮಯ ರೇಖಾಚಿತ್ರ
சாயல்,ಟಿಂಟ್
நிலைமாற்று,ಟಾಗಲ್ ಮಾಡಿ
மாறுதல் வேகம்,ಟಾಗಲ್ ವೇಗ
டோக்கன்,ಟೋಕನ್
டோக்கன் பஸ்,ಟೋಕನ್ ಬಸ್
டோக்கன் பஸ்,ಟೋಕನ್ ಬಸ್
டோக்கன் பஸ் நெட்வொர்க்,ಟೋಕನ್ ಬಸ್ ನೆಟ್ವರ್ಕ್
டோக்கன் வளையம்,ಟೋಕನ್ ರಿಂಗ್
அடையாளப் பேச்சு,ಟೋಕನ್ ಚರ್ಚೆ
கருவி,ಉಪಕರಣ
மேலிருந்து கீழ்,ಮೇಲಿನಿಂದ ಕೆಳಗೆ
மேல் கீழ் வடிவமைப்பு,ಮೇಲಿನಿಂದ ಕೆಳಗೆ ವಿನ್ಯಾಸ
மேல் கீழே பாகுபடுத்துதல்,ಮೇಲಿನಿಂದ ಕೆಳಗೆ ಪಾರ್ಸಿಂಗ್
கட்டமைப்பியல்,ಸ್ಥಳಶಾಸ್ತ್ರ
டச் பேட்,ಟಚ್ ಪ್ಯಾಡ್
தொடு திரை,ಟಚ್ ಸ್ಕ್ರೀನ್
சுவடு,ಜಾಡಿನ
தடமறிதல்,ಟ್ರೇಸಿಂಗ್
தடம்,ಟ್ರ್ಯಾಕ್
தட வட்டு,ಟ್ರ್ಯಾಕ್ ಡಿಸ್ಕ್
டிராக் டேப்,ಟ್ರ್ಯಾಕ್ ಟೇಪ್
கண்காணிப்பு,ಟ್ರ್ಯಾಕಿಂಗ್
டிரெய்லர்,ಟ್ರೈಲರ್
பாதை,ಪಥ
பரிவர்த்தனை,ವ್ಯವಹಾರ
பரிவர்த்தனை கோப்பு,ವಹಿವಾಟು ಫೈಲ್
பரிவர்த்தனை பதிவு,ವಹಿವಾಟು ಲಾಗ್
படியெடுக்கவும்,ಲಿಪ್ಯಂತರ
மின்மாற்றி,ಪರಿವರ್ತಕ
பரிமாற்ற விகிதம்,ವರ್ಗಾವಣೆ ಪ್ರಮಾಣ
பரிமாற்ற நேரம்,ವರ್ಗಾವಣೆ ಸಮಯ
உருமாற்றம்,ರೂಪಾಂತರ
நிலையற்ற பிழை,ಕ್ಷಣಿಕ ದೋಷ
பயண நேரம்,ಸಾರಿಗೆ ಸಮಯ
மாற்றம்,ಪರಿವರ್ತನೆ
இடைநிலை,ಟ್ರಾನ್ಸಿಟಿವ್
டிரான்சிட்டிவிட்டி,ಟ್ರಾನ್ಸಿಟಿವಿಟಿ
மொழிபெயர்ப்பு,ಅನುವಾದ
பரவும் முறை,ರೋಗ ಪ್ರಸಾರ
பரிமாற்ற கட்டுப்பாட்டு நெறிமுறை (TCP),ಪ್ರಸರಣ ನಿಯಂತ್ರಣ ಪ್ರೋಟೋಕಾಲ್ (TCP)
ஒலிபரப்பு வரி,ಪ್ರಸರಣ ಮಾರ್ಗ
டிரான்ஸ்மிட்டர்,ಟ್ರಾನ್ಸ್ಮಿಟರ್
வெளிப்படைத்தன்மை,ಪಾರದರ್ಶಕತೆ
டிரான்ஸ்பாண்டர்,ಟ್ರಾನ್ಸ್ಪಾಂಡರ್
போக்குவரத்து,ಸಾರಿಗೆ
இடமாற்றம்,ಸ್ಥಳಾಂತರ
டிரான்ஸ்பியூட்டர்,ಟ್ರಾನ್ಸ್‌ಪ್ಯೂಟರ್
பரிமாற்றி,ಟ್ರಾನ್ಸ್ಸಿವರ್
பொறி,ಟ್ರ್ಯಾಪಿಂಗ್
தொடரவேண்டும்,ಸಂಚರಿಸು
மரம் (கடந்து செல்லும்),ಮರ (ಪ್ರಯಾಣ)
மரம் நெட்வொர்க்,ಮರದ ಜಾಲ
கிளை சுற்று,ಉಪನದಿ ಸರ್ಕ್ಯೂಟ್
அற்ப வரைபடம்,ಟ್ರಿವಲ್ ಗ್ರಾಫ್
பிரச்சனை படப்பிடிப்பு,ತೊಂದರೆ ಶೂಟ್
துண்டிக்கவும்,ಮೊಟಕುಗೊಳಿಸಿ
உண்மை அட்டவணை,ಸತ್ಯ ಕೋಷ್ಟಕ
ட்யூனர்,ಟ್ಯೂನರ್
சுரங்கப்பாதை,ಸುರಂಗ ಮಾರ್ಗ
ட்யூனிங்,ಟ್ಯೂನಿಂಗ್
டூபிள்,ಟುಪಲ್
டர்போ பாஸ்கல்,ಟರ್ಬೊ ಪ್ಯಾಸ್ಕಲ್
டூரிங் இயந்திரம்,ಟ್ಯೂರಿಂಗ್ ಯಂತ್ರ
நேரம் திரும்பவும்,ತಿರುಗುವ ಸಮಯ
ஆவணத்தைத் திருப்புங்கள்,ಡಾಕ್ಯುಮೆಂಟ್ ಅನ್ನು ತಿರುಗಿಸಿ
திருப்பு வரிசை,ತಿರುವು ಅನುಕ್ರಮ
இரட்டை கேபிள்,ಅವಳಿ ಕೇಬಲ್
முறுக்கப்பட்ட ஜோடி,ತಿರುಚಿದ ಜೋಡಿ
இரண்டு பகுதி அசெம்பிளர்,ಎರಡು ಭಾಗಗಳ ಜೋಡಣೆ
இரண்டின் நிரப்பு,ಎರಡು ಪೂರಕ
வகை,ಮಾದರಿ
வகை முகம்,ರೀತಿಯ ಮುಖ
வகை தலை,ಟೈಪ್ ಹೆಡ್
வகை சக்கரம்,ರೀತಿಯ ಚಕ್ರ
தட்டச்சு,ಟೈಪಿಂಗ್
தடையில்லா ஆற்றல் மூலங்கள் (யுபிஎஸ்),ತಡೆರಹಿತ ವಿದ್ಯುತ್ ಮೂಲ (ಯುಪಿಎಸ್)
unary செயல்பாடு,ಏಕೀಕೃತ ಕಾರ್ಯಾಚರಣೆ
unary செயல்பாடு,ಏಕೀಕೃತ ಕಾರ್ಯಾಚರಣೆ
unary ஆபரேட்டர்,ಏಕೀಕೃತ ಆಪರೇಟರ್
நிச்சயமற்ற தன்மை,ಅನಿಶ್ಚಿತತೆ
நிபந்தனையற்ற அறிக்கை,ಬೇಷರತ್ತಾದ ಹೇಳಿಕೆ
கணக்கிட முடியாதது,ಎಣಿಸಲಾಗದು
வெளிக்கொணரும்,ಬಹಿರಂಗಪಡಿಸಲು
தீர்மானிக்க முடியாதது,ನಿರ್ಧರಿಸಲಾಗದ
வரையறுக்கப்படாத,ವ್ಯಾಖ್ಯಾನಿಸಲಾಗಿಲ್ಲ
வரையறுக்கப்படாத பதிவு,ವ್ಯಾಖ್ಯಾನಿಸದ ದಾಖಲೆ
நீக்குதல்,ಅಳಿಸಿಹಾಕು
அடிக்கோடிட்டு,ಅಂಡರ್ಸ್ಕೋರ್
திசைதிருப்பப்படவில்லை,ನಿರ್ದೇಶಿತ
திசைதிருப்பப்படாத வரைபடம்,ನಿರ್ದೇಶನವಿಲ್ಲದ ಗ್ರಾಫ್
திசையற்ற சேவை நேரம்,ದಿಕ್ಕಿನ ಸೇವೆಯ ಸಮಯ
செயல்தவிர்,ರದ್ದುಮಾಡು
வடிவமைக்கப்படாத வட்டு,ಫಾರ್ಮ್ಯಾಟ್ ಮಾಡದ ಡಿಸ್ಕ್
யூனிகாஸ்டிங்,ಯುನಿಕಾಸ್ಟಿಂಗ್
யூனிகோட்,ಯುನಿಕೋಡ್
ஒருமுகப்படுத்தப்படாத மரம்,ಏಕಮುಖ ಮರ
சீரான ஆதார இருப்பிடம் (URL),ಏಕರೂಪದ ಸಂಪನ್ಮೂಲ ಪತ್ತೆಕಾರಕ (URL)
செயலாக்கம் நீக்குகிறது,ಅನ್ಪ್ರೊಸೆಸಿಂಗ್
தனித்துவமான,ಅನನ್ಯ
பாதுகாக்கப்படாத முறுக்கப்பட்ட ஜோடி (UTP),ರಕ್ಷಣೆಯಿಲ್ಲದ ತಿರುಚಿದ ಜೋಡಿ (UTP)
அலகு,ಘಟಕ
அலகு முகவரி,ಘಟಕ ವಿಳಾಸ
அலகு இடைவெளி,ಘಟಕ ಮಧ್ಯಂತರ
அலகு சோதனை,ಘಟಕ ಪರೀಕ್ಷೆ
ஒற்றையாட்சி குறியீடு,ಏಕೀಕೃತ ಕೋಡ್
யூனிடெர்ம்,ಯುನಿಟರ್ಮ್
உலகளாவிய ஒத்திசைவற்ற ரிசீவர்/டிரான்ஸ்மிட்டர் (UART),ಸಾರ್ವತ್ರಿಕ ಅಸಮಕಾಲಿಕ ರಿಸೀವರ್/ಟ್ರಾನ್ಸ್ಮಿಟರ್ (UART)
உலகளாவிய ஃபிளிப் ஃப்ளாப்,ಸಾರ್ವತ್ರಿಕ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
உலகளாவிய தொகுப்பு,ಸಾರ್ವತ್ರಿಕ ಸೆಟ್
உலகளாவிய எழுத்துத் தொகுப்பு,ಸಾರ್ವತ್ರಿಕ ಅಕ್ಷರ ಸೆಟ್
யுனிக்ஸ்,ಯುನಿಕ್ಸ್
திறக்கவும்,ಅನ್ಲಾಕ್ ಮಾಡಿ
பாதுகாப்பற்ற களம்,ಅಸುರಕ್ಷಿತ ಕ್ಷೇತ್ರ
பாதுகாப்பற்ற கோப்பு,ಅಸುರಕ್ಷಿತ ಫೈಲ್
அணுக முடியாதது,ತಲುಪಲು ಸಾಧ್ಯವಿಲ್ಲ
நிழலாடுதல்,ನೆರಳು ತೆಗೆಯಿರಿ
கவசமின்றி,ರಕ್ಷಣೆಯಿಲ್ಲದ
தோல்வியுற்ற அழைப்பு,ವಿಫಲ ಕರೆ
உந்தார்,ಉಂಟಾರ್
புதுப்பிப்பு முரண்பாடுகள்,ವೈಪರೀತ್ಯಗಳನ್ನು ನವೀಕರಿಸಿ
புதுப்பிக்கப்பட்ட கோப்பு,ನವೀಕರಿಸಿದ ಫೈಲ್
புதுப்பிக்கிறது,ನವೀಕರಿಸಲಾಗುತ್ತಿದೆ
மேம்படுத்தல்,ನವೀಕರಿಸಿ
மேம்படுத்தல்,ನವೀಕರಿಸಿ
இணைப்பு,ಅಪ್ಲಿಂಕ್
பதிவேற்றுகிறது,ಅಪ್‌ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ
மேல் நினைவக பகுதி,ಮೇಲಿನ ಮೆಮೊರಿ ಪ್ರದೇಶ
அப்ஸ்ட்ரீம்,ಅಪ್ಸ್ಟ್ರೀಮ್
முடிந்தநேரம்,ಅಪ್ಟೈಮ್
மேல்நோக்கி,ಮೇಲ್ಮುಖವಾಗಿ
யூஸ்நெட்,ಯೂಸ್ನೆಟ್
பயனர்,ಬಳಕೆದಾರ
பயனர் முகவர்,ಬಳಕೆದಾರ ಏಜೆಂಟ್
பயனர் அங்கீகாரம்,ಬಳಕೆದಾರ ದೃಢೀಕರಣ
பயனர் டேட்டாகிராம் நெறிமுறை (யுடிபி),ಬಳಕೆದಾರರ ಡೇಟಾಗ್ರಾಮ್ ಪ್ರೋಟೋಕಾಲ್ (UDP)
பயனர் நட்பு,ಬಳಕೆದಾರ ಸ್ನೇಹಿ
பயனர் அடையாளம்,ಬಳಕೆದಾರ ಗುರುತಿಸುವಿಕೆ
பயனர் அடையாளம் (UID),ಬಳಕೆದಾರ ಗುರುತು (UID)
பயனர் இடைமுகம்,ಬಳಕೆದಾರ ಇಂಟರ್ಫೇಸ್
பயனர் பெயர்,ಬಳಕೆದಾರ ಹೆಸರು
பயனர் சுயவிவரம்,ಬಳಕೆದಾರ ಪ್ರೊಫೈಲ್
பயன்பாடு,ಉಪಯುಕ್ತತೆ
பயன்பாட்டு மென்பொருள்,ಉಪಯುಕ್ತತೆ ಸಾಫ್ಟ್ವೇರ್
செல்லுபடியாகும்,ಮಾನ್ಯವಾಗಿದೆ
சரிபார்த்தல்,ಮೌಲ್ಯೀಕರಣ
சரிபார்ப்பு நெறிமுறைகள்,ಮೌಲ್ಯೀಕರಣ ಪ್ರೋಟೋಕಾಲ್ಗಳು
சரிபார்ப்பு சோதனை,ಮೌಲ್ಯಮಾಪನ ಪರೀಕ್ಷೆ
செல்லுபடியாகும் சோதனை,ಮಾನ್ಯತೆ ಪರಿಶೀಲನೆ
மதிப்பு கூட்டப்பட்ட நெட்வொர்க் (VAN),ಮೌಲ್ಯವರ್ಧಿತ ನೆಟ್‌ವರ್ಕ್ (VAN)
மதிப்பு கூட்டப்பட்ட மறுவிற்பனையாளர் (VAR),ಮೌಲ್ಯವರ್ಧಿತ ಮರುಮಾರಾಟಗಾರ (VAR)
மறைந்து போகும் புள்ளி,ಮಾಯವಾಗುವ ಬಿಂದು
வேப்பர்வேர்,ಆವಿ ಪಾತ್ರೆಗಳು
மாறி,ವೇರಿಯಬಲ್
மாறி முகவரி,ವೇರಿಯಬಲ್ ವಿಳಾಸ
மாறி பிட் விகிதம்,ವೇರಿಯಬಲ್ ಬಿಟ್ ದರ
மாறி புல நீளம்,ವೇರಿಯಬಲ್ ಕ್ಷೇತ್ರದ ಉದ್ದ
மாறி நீளக் குறியீடு,ವೇರಿಯಬಲ್ ಉದ್ದದ ಕೋಡ್
மாறி பெயர்,ವೇರಿಯಬಲ್ ಹೆಸರು
வேரியலே,ವರಿಯಾಲ್
திசையன்,ವೆಕ್ಟರ್
திசையன் வரைகலை,ವೆಕ್ಟರ್ ಗ್ರಾಫಿಕ್ಸ್
வெக்டார் முன்னோடி,ವೆಕ್ಟರ್ ಪೂರ್ವಭಾವಿ
திசையன் குறுக்கீடுகள்,ವೆಕ್ಟರ್ ಅಡಚಣೆಗಳು
வென் வரைபடம்,ವೆನ್ ಚಿತ್ರ
சரிபார்ப்பு மற்றும் சரிபார்ப்பு (V&amp;V),ಪರಿಶೀಲನೆ ಮತ್ತು ಮೌಲ್ಯೀಕರಣ (V&amp;V)
பதிப்பு கட்டுப்பாடு,ಆವೃತ್ತಿ ನಿಯಂತ್ರಣ
பதிப்பு எண்,ಆವೃತ್ತಿ ಸಂಖ್ಯೆ
உச்சி,ಶೃಂಗ
செங்குத்து செயலி,ಲಂಬ ಪ್ರೊಸೆಸರ್
மிகப் பெரிய அளவிலான ஒருங்கிணைப்பு (VLSI),ಬಹಳ ದೊಡ್ಡ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (VLSI)
மிக நீண்ட அறிவுறுத்தல் வார்த்தை (VLIW),ಬಹಳ ಉದ್ದವಾದ ಸೂಚನಾ ಪದ (VLIW)
வி.எச்.டி.எல்,VHDL
நிகழ்பதிவி,ವೀಡಿಯೊ ಕ್ಯಾಮೆರಾ
வீடியோ கான்பரன்சிங்,ವೀಡಿಯೊ ಕಾನ್ಫರೆನ್ಸಿಂಗ್
வீடியோ காட்சி முனையம்,ವೀಡಿಯೊ ಪ್ರದರ್ಶನ ಟರ್ಮಿನಲ್
வீடியோ காட்சி அலகு,ವೀಡಿಯೊ ಪ್ರದರ್ಶನ ಘಟಕ
வீடியோ கேம்,ವಿಡಿಯೋ ಗೇಮ್
வீடியோ கிராஃபிக் அடாப்டர் (VGA),ವೀಡಿಯೊ ಗ್ರಾಫಿಕ್ ಅಡಾಪ್ಟರ್ (VGA)
வீடியோ கிராபிக்ஸ் அடாப்டர் (VGA),ವೀಡಿಯೊ ಗ್ರಾಫಿಕ್ಸ್ ಅಡಾಪ್ಟರ್ (VGA)
வீடியோ சர்வர்,ವೀಡಿಯೊ ಸರ್ವರ್
காண்க,ನೋಟ
காட்சி துறைமுகம்,ಪೋರ್ಟ್ ವೀಕ್ಷಿಸಿ
வியூபோர்ட்,ವ್ಯೂಪೋರ್ಟ್
மெய்நிகர் சுற்று,ವರ್ಚುವಲ್ ಸರ್ಕ್ಯೂಟ್
மெய்நிகர் செயல்பாடு,ವರ್ಚುವಲ್ ಕಾರ್ಯ
மெய்நிகர் நினைவகம்,ವರ್ಚುವಲ್ ಮೆಮೊರಿ
மெய்நிகர் தனியார் நெட்வொர்க்,ವರ್ಚುವಲ್ ಖಾಸಗಿ ನೆಟ್ವರ್ಕ್
மெய்நிகர் உண்மை,ವರ್ಚುವಲ್ ರಿಯಾಲಿಟಿ
மெய்நிகர் உண்மை,ವರ್ಚುವಲ್ ರಿಯಾಲಿಟಿ
மெய்நிகர் ரியாலிட்டி மார்க்அப் மொழி,ವರ್ಚುವಲ್ ರಿಯಾಲಿಟಿ ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ
மெய்நிகர் ரியாலிட்டி மார்க்அப் மொழி (VRML),ವರ್ಚುವಲ್ ರಿಯಾಲಿಟಿ ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ (VRML)
மெய்நிகர் சேமிப்பக அணுகல் முறை,ವರ್ಚುವಲ್ ಶೇಖರಣಾ ಪ್ರವೇಶ ವಿಧಾನ
மெய்நிகர் சேமிப்பு மேலாண்மை,ವರ್ಚುವಲ್ ಶೇಖರಣಾ ನಿರ್ವಹಣೆ
வைரஸ்,ವೈರಸ್
வைரஸ் கண்டறிதல்,ವೈರಸ್ ಪತ್ತೆ
வைரஸ் நிரல்,ವೈರಸ್ ಪ್ರೋಗ್ರಾಂ
தெரிவுநிலை,ಗೋಚರತೆ
பார்வை,ದೃಷ್ಟಿ
காட்சி அடிப்படை,ದೃಶ್ಯ ಮೂಲ
காட்சி C++,ದೃಶ್ಯ C++
காட்சி காட்சி அலகு,ದೃಶ್ಯ ಪ್ರದರ್ಶನ ಘಟಕ
விச்சுவல்,ವಾಸ್ತವಿಕ
உண்மையான முகவரி,ವಾಸ್ತವಿಕ ವಿಳಾಸ
காட்சி இயந்திரம் (VM),ವಸ್ತು ಯಂತ್ರ (VM)
குரல்,ಧ್ವನಿ
குரல் அஞ்சல்,ಧ್ವನಿ ಮೇಲ್
குரல் அஞ்சல் சேவையகம்,ಧ್ವನಿ ಮೇಲ್ ಸರ್ವರ್
குரல் அங்கீகாரம்,ಧ್ವನಿ ಗುರುತಿಸುವಿಕೆ
