Bengali,Odiya
প্রজনন স্বাস্থ্য প্রোগ্রাম,ପ୍ରଜନନ ସ୍ୱାସ୍ଥ୍ୟ କାର୍ଯ୍ୟକ୍ରମ |
প্রজনন বিচ্ছিন্নতা,ପ୍ରଜନନ ବିଚ୍ଛିନ୍ନତା |
প্রজনন নালীর,ପ୍ରଜନନ ଟ୍ରାକ୍ଟ |
প্রজনন,ପ୍ରଜନନ
সরীসৃপ,ସରୀସୃପ
সরীসৃপ,ଟ୍ରାଭେଲିଲିଆ
সরীসৃপীয় চোয়াল যন্ত্রপাতি,ରିସେପ୍ଟିଲିଆନ୍ ଜହ୍ନ ଉପକରଣ |
রিসারপাইন,ପୁନରୁତ୍ଥାନ
রিজার্ভ সেল,ସଂରକ୍ଷଣ ସେଲ୍ |
অবশিষ্ট শরীর,ଅବଶିଷ୍ଟ ଶରୀର
অবশিষ্ট শক্তি,ଅବଶିଷ୍ଟ ଶକ୍ତି
অবশিষ্টাংশ ভলিউম,ଅବଶିଷ୍ଟ ଭଲ୍ୟୁମ୍
রজন,ରେଜିନ
রেজোলিউশন,ସମାଧାନ
সমাধানের ক্ষমতা,ଶକ୍ତିର ସମାଧାନ
অনুরণন,ପର୍ସନ୍
শ্বাস প্রশ্বাস,ଶୂନ୍ୟ
শ্বাসযন্ত্রের,ଶ୍ୱାସକ୍ରିୟା
শ্বাস প্রশ্বাসের কেন্দ্র,ଶ୍ୱାସକ୍ରିୟା କେନ୍ଦ୍ର
শ্বাস প্রশ্বাসের ঝিল্লি,ଶ୍ୱାସକ୍ରିୟା ମେମ୍ବ୍ରେନ୍ |
শ্বাস প্রশ্বাসের অঙ্গ,ଶ୍ୱାସକ୍ରିୟା ଅଙ୍ଗ
শ্বাস প্রশ্বাসের রঙ্গক,ଶ୍ୱାସକ୍ରିୟା ପିଗମେଣ୍ଟ |
শ্বাস প্রশ্বাসের স্তর,ଶ୍ୱାସକ୍ରିୟା ସବଷ୍ଟ୍ରେଟ୍ |
প্রতিক্রিয়া,ପ୍ରତିକ୍ରିୟା
বিশ্রামের সময়কাল,ବିଶ୍ରାମ ଅବଧି
মাটির উর্বরতা পুনরুদ্ধার,ମାଟି ଉର୍ବରତା ପୁନରୁଦ୍ଧାର କରିବା |
সীমাবদ্ধতা এন্ডোনুক্লেজ,ପ୍ରତିବନ୍ଧକ ଏଣ୍ଡନାଡ୍ୟୁଜ୍ |
সীমাবদ্ধতা এনজাইম,ପ୍ରତିବନ୍ଧକ ଏନଜାଇମ୍ |
সীমাবদ্ধতা খণ্ড দৈর্ঘ্য বিশ্লেষণ,ପ୍ରତିବନ୍ଧକ ଖଣ୍ଡର ଦ length ର୍ଘ୍ୟ ବିଶ୍ଳେଷଣ |
সীমাবদ্ধতা সাইট,ପ୍ରତିବନ୍ଧକ ସାଇଟ୍ |
রেট মালপিঘি,ୱାଲପିଣ୍ଡି ପୁନଶ୍ଚାନ୍ତୁ |
রেট টেস্টিস,ରେଟ୍ ଟେଷ୍ଟିସ୍ ପୁନର କରନ୍ତୁ |
ধরে রাখা,ଅବଧାରଣ
রেটিকুলেট,ଲେଖନ୍ତୁ
ভেনেশন রেটিকুলেট,ମତ୍ସ୍ୟଚନଗୁଡିକ
রেটিকুলেটেড শিরা,ପ୍ରତିଦ୍ୱନ୍ଦ୍ୱିତ ଶିରା |
রেটিনা,ରେଟିନିନା
রেটিনাল,ରେଟିନାଲ
রেটিনাল ইমেজ,ରେଟିନାଲ୍ ପ୍ରତିଛବି |
রেট্রোগ্রেসিভ ট্রেন্ড,ପ୍ରତ୍ୟାବର୍ତ୍ତନ ଯୋଗ୍ୟ ଧାରା |
রেট্রোভাইরাস,ରେଟ୍ରୋଭିରସ୍ |
বিপরীত বিবর্তন,ଓଲଟା ବିବର୍ତ୍ତନ |
বিপরীত আস্রবণ,ଓଲଟା ଓସମୋସିସ୍ |
বিপরীত প্রতিলিপি,ଓଲଟା ଟ୍ରାନ୍ସକ୍ରିବ୍ |
বিপরীত প্রতিলিপি,ଓଲଟା ଟ୍ରାନ୍ସକ୍ରିପ୍ଟ |
বিপরীত প্রতিলিপি,ଓଲଟା ଟ୍ରାନ୍ସକ୍ରିପସନ୍ |
আরএইচ (রিসাস) রক্ত ​​গ্রুপ,RH (RHESUS) ରକ୍ତ ଗୋଷ୍ଠୀ |
র্যাবডাইটিস,ରାହାବଭିସ୍
র্যাবডোম,ଦେଶବାହୀ
Rhacophorus,Rhacoforus
বাতজ্বর,ରିମାଟିକ୍ ଜ୍ୱର |
বাতজনিত হৃদরোগ,R ଥିମାଟିକ୍ ହାର୍ଟ ରୋଗ |
রিউম্যাটিজম,ରିମାଟିଜିମ୍ |
রিউম্যাটয়েড আর্থ্রাইটিস,ରିମୋଟିଟୋଏଡ୍ ଆର୍ଥ୍ରାଇଟିସ୍ |
গণ্ডার ভাইরাস,Rhino verus
রাইজোবিয়াম মেলিলোটি,Rhizobium Muniloti
রিজয়েড,Rhizଏଦ
রাইজোম,ରାଇଜୋମ୍ |
রাইজোফোরা,Rhizopha
রাইজোপাস,Rhizopus
Rho ফ্যাক্টর,ରୋମ ଫ୍ୟାକ୍ଟର୍ |
রোডোফাইসি,ରୋଡୋ ହୋଡୋଫିସିୟା |
রোডোপসিন,ରୋଡୋପ୍ସିନ୍ |
রম্বেন্সফালন,RHobenencehonlon)
রাইনিয়া,ରାଇନିଆ
ছন্দবদ্ধ সংকোচনের,ଗୀତିକ ସଂକୋଚନ |
পাঁজর,ପଟି
রিবোফ্লাভিন,Riboflinvin
রিবোনুক্লেজ,ରିବନ୍ୟୁକ୍ଲେଜ୍ |
রাইবোস,Ribose
রাইবোসোমাল আরএনএ,Ribosomal rna
রাইবোসোম,Ribooseome
রিবুলোজ দ্বি-ফসফেট,ରିବୁଲୋଜ୍ ଦ୍ୱି-ଫସଫେଟ୍ |
রিকেটস,ରିକସ୍ |
রিকেটসিয়া,ରିକେଟେଟିଆ |
রিজ,ରିଜ୍
ডান অলিন্দ,ଡାହାଣ ଆଟ୍ରିଅମ୍ |
ডান কার্ডিয়াক ধমনী,ଡାହାଣ କାର୍ସିଆକ୍ ଧମନାରୀ |
রেন্ডারপেস্ট,R ଦେୟ
রিং,ରିଙ୍ଗ୍ |
রিংওয়ার্ম,ରିଙ୍ଗୱର୍ମ |
রিভারাইন,ନଦୀ
রিভেট পপার হাইপোথিসিস,ରିଭେଟ୍ ପପର୍ ହାଇପୋଥେସିସ୍ |
আরএনএ হস্তক্ষেপ,Rna ହସ୍ତକ୍ଷେପ
আরএনএ ইন্টারমিডিয়েট,RNA ମଧ୍ୟବର୍ତ୍ତୀ |
আরএনএ প্রাইমার পরিপূরক,Rna ପ୍ରାଥମିକ ପ୍ରାଥମିକତା |
আরএনএ স্প্লিকিং,Rna splicing |
আরএনএ ওয়ার্ল্ড,Rna warrt
আরএনএ এএসই,Rna ase
আরএনএ i,Rna i
রড আকারের ব্যাকটেরিয়া,Rad ଆକୃତିର ଜୀବାଣୁ |
রড,ବାଡ଼ି
রোহু,ଗୋଲହୁ
মূলত্র,ମୂଳ କ୍ୟାପ୍
রুট ডিট্রিটাস,ମୂଳ ଡିଟ୍ରାଇଟସ୍ |
রুট গল,ମୂଳ ଗଲ୍ |
রুট চুল,ମୂଳ କେଶ
মূল পরিবর্তন,ମୂଳ ପରିବର୍ତ୍ତନ
রুট পকেট,ମୂଳ ପକେଟ
মুল ব্যবস্থা,ମୂଳ ପ୍ରଣାଳୀ |
Roquefort পনির,ରୋକ୍ଫୋଫି ପନିର |
গোলাপ,ଗୋଲସ୍କୋସର
গোলাপ,ଗୋଲସ୍କୋସର
রোজেলস,ରୋଏଲ୍ସ
রোটিফার,Rotifer
রটার,ରୋଟର୍
রুক্ষ রেটিকুলাম,ରୁଗ୍ ଏଣ୍ଡୋପ୍ଲାଜ୍ୟ ଲଟିକୁଲମ୍ |
গোল জানালা,ରାଉଣ୍ଡ ୱିଣ୍ଡୋ |
গোলাকার গোলকধাঁধা,ଗୋଲାକାର ଲାବରିନ୍ଥ |
গোলাকার প্রোটুয়ারেন্স,ଗୋଲାକାର ପ୍ରୋଟ୍ୟୁବେରାନ୍ସ |
রুবিয়ালস,ରୁବାଇଲ୍ସ |
রুবিসকো,ରୁବିସ୍କୋ |
খ্যাতি,ରାଉଡିମେଣ୍ଟ |
খ্যাতি,ରାଉଡିମେଣ୍ଟ |
প্রাথমিক তাঁবু,ରାଉଡିମେଣ୍ଟାରୀ ଟନ୍ତଗ୍ନ |
প্রাথমিক ভেস্টিজ,ରାଉଡିମେଣ୍ଟାରୀ ଭେଷ୍ଟିଜ୍ |
রুডমেন্টারি শরীরের চুল,ରୁଡର୍ ଶରୀରର କେଶ |
রুমেন,ଶାସନ
রানার,ରନର୍
রাস্কাস,ବିଦ୍ୟାଲ
মরিচা,କଳଙ୍କ |
মরিচা,କଳଙ୍କ |
এস-ব্যাকটিরিয়া,S- ଜୀବାଣୁ |
স্যাকারোমাইসিস সেরাভিসি,Sacchromys serevisiee |
স্যাকারাম,ସାକରଣ
স্যাকারাম বারবেরিস,ସାକାରମ୍ ବେରାରୀ |
স্যাকারাম অফিসিনারাম,ସାକରଣାହିମ୍ ଅଫିସିଆନ୍ |
স্যাকোগ্লোসাস,ସାକୋଗ୍ଲୋସସ୍ |
স্যাকুল,ସାକଲ୍ |
স্যাকের মতো সিস্টার্নে,ସାକ-ପରି ସିଷ୍ଟରନା |
স্যাক্রাল হাড়,ପୃଥିବୀ ହାଡ
পবিত্র বন,ପବିତ୍ର ଜଙ୍ଗଲ
পবিত্র গ্রোভ,ପବିତ୍ର ଗ୍ରୋଭ |
পবিত্র হ্রদ,ପବିତ୍ର ହ୍ରଦ
সারকোপ্লাজম,Sarcoplasm
স্যাক্রাম,ସାକ୍ରୁମ୍
নিরাপদ নিষ্পত্তি,ସୁରକ୍ଷିତ ନିଷ୍କାସନ |
জাফরান,ସାଫ୍ରନ୍ |
ধনু,ବଗିଟାରିଆ |
সাল,ସାଲ
সালামান্দ্রা,ସଲାମାଣ୍ଡ୍ରା |
স্যালিকেসি,ସାଲଚେସିୟା |
লবণাক্ত মাটি,ସାଲାଇନ୍ ମାଟି |
লবণাক্ততা,ଲୁଣିଆନ
মুখের লালা,ଲାଳ
সালমোনেলা টাইফি,ସଲମୋନେଲା ଟାଇଟ୍ |
সালমোনেলা টাইফিমিউরিয়াম,ସଲମୋନେଲା ଟାଇଫିମୁରିୟମ୍ |
সালপা,ସାଲପା
লবণাক্ততা,ଲୁଣିଆ
Saltatory প্রবাহ,ସାଲାଟୋରୀ କଣ୍ଡକ୍ସନ୍ |
সালভিয়া,ସାଲଭିଆ
সালভিনিয়া,ସାଲଭିନିଆ |
সামারা,ସମାରା |
নমুনা,ନମୁନା
স্যাম্পলিং ইউনিট,ନମୁନା ୟୁନିଟ୍ |
সাঙ্গুইনিউর,ସାଙ୍ଗୁଇନ୍ସୋରୋରିଅର୍ |
স্যানিটারি ল্যান্ডফিল,ସାନିଟାରୀ ଲ୍ୟାଣ୍ଡଫିଲ୍ |
সানসেভিয়েরিয়া,ତ park ପାଜିିଆ |
সান্তালেসি,ସାନ୍ତା
সান্টোনিন,ସାଣ୍ଟୋନିନ |
এসএপি ভ্যাকুওল,Sap ଶୂନ୍ୟସ୍ଥାନ |
স্যাপিন্ডেলস,ସାପିଣ୍ଡଲେସ୍ |
স্যাপ্রোফাইট,Sropfhyte
স্যাপ্রোবায়োটিক মোড,ସପ୍ରବୋଟିଓଟିକ୍ ମୋଡ୍ |
স্যাপ্রোফাইটিক,ସାଡେପାଇଟିକ୍ |
স্যাপ্রোট্রফ,Sapratroph
সাপ্রোজাইক,Sprozoic
সাপ্রোজাইক,Sprozoic
স্যাপউড,ସାପଉଡ୍ |
সরাকা,ସାରକା |
সারকোডিনা,ସାର୍କୋଡିନା |
সারকোলেমা,ସାର୍କୋଲୋମାମା
সারকোমা,ସାର୍କୋମା
সারকোমের,ସ army ନ୍ୟବାହିନୀ
সারকোপ্লাজম,Sarcoplasm
সারকোপ্লাজমিক রেটিকুলাম,Sarcoplastmic rediculum |
সারকোসোম,ସ ar ରସମ୍ପୋମେଜ୍
সার্ডাইন,ସର୍ଦ୍ଦିନ୍
সরগাসাম,ଖୁଗାସ କ୍ଷୟ
স্যাটেলাইট,ଉପଗ୍ରହ
স্যাটেলাইট,ଉପଗ୍ରହ
স্যাটেলাইট ক্রোমোজোম,ସାଟେଲାଇଟ୍ କ୍ରୋମୋଜୋମ୍ |
স্যাটেলাইট ডিএনএ,ଉପଗ୍ରହ DNA
সম্পৃক্ত,ପରିପୂର୍ଣ୍ଣ
স্যাচুরেটেড যৌগ,ପରିପୂର୍ଣ୍ଣ ଯ ound ଗିକ |
স্যাচুরেটেড ফ্যাটি অ্যাসিড,ପରିପୂର୍ଣ୍ଣ ଫ୍ୟାଟି ଏସିଡ୍ |
স্যাচুরেটেড হাইড্রাইড,ପରିପୂର୍ଣ୍ଣ ହାଇଡ୍ରିଡ୍ |
সওরোপসিড,Saurpsid
সাভানা,ସାଭାନା
মাছ দেখেছি,ମାଛ ଦେଖିଲେ |
স্ক্যাল্প,ତ୍ୱଚା |
ইলেক্ট্রন মাইক্রোস্কোপ স্ক্যান করা,ଇଲେକ୍ଟ୍ରନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ ସ୍କାନ କରିବା |
ফানেলিং মাইক্রোস্কোপ স্ক্যানিং,ଫ୍ୟାକିଡ୍ ମାଇକ୍ରୋସ୍କୋପ୍ ସ୍କାନ କରିବା |
স্ক্যানিং প্রোব মাইক্রোস্কোপ,ଯାଞ୍ଚ ମାଇକ୍ରୋସ୍କୋପ୍ ସ୍କାନିଂ |
স্কেপ,ଶ୍ୟାପ୍
স্ক্যাফয়েড,Scaphoid
স্ক্যাপুলা,ସ୍କାପୁଲା
স্ক্যাভেঞ্জার,ବିହନ
স্ক্যাভেঞ্জিং,Scovening
এস-সেলস,S-clils
স্কিস্টোসোমা,ସ୍କିଷ୍ଟୋସୋମା
স্কিজোকার্পিক ফল,ସ୍କିଜୋକାରପିକ୍ ଫଳ |
সিজোফ্রেনিয়া,ସ୍କିଜୋଫ୍ରେନିଆ |
শোয়ান সেল,Schwannel
জেনেটিক্সের বিজ্ঞান,ଜେନେଟିକ୍ସର ବିଜ୍ଞାନ |
বৈজ্ঞানিক মনোভাব,ବ scientific ଜ୍ଞାନିକ ମନୋଭାବ
বৈজ্ঞানিক শ্রেণিবিন্যাস,ବ scientific ଜ୍ଞାନିକ ଶ୍ରେଣୀଭୁକ୍ତ |
বৈজ্ঞানিক গবেষণা,ବ Scientific ଜ୍ଞାନିକ ଅଧ୍ୟୟନ |
স্কিলা,Scla
স্কিয়ন,ଚମ୍ପନ୍
সাইফাইট,Scioffyte
স্ক্লেরা,Sclera
স্ক্লেরিড,Sclereid
স্ক্লেরাইট,ସ୍କେଲର୍ାଇଟ୍ |
স্ক্লেরোটিক,ସ୍କ୍ଲେରୋଟିକ୍ |
স্ক্লেরোটিক,ସ୍କ୍ଲେରୋଟିକ୍ |
জ্বলন্ত পাতার টিপ,ପତ୍ର ଟିପ୍
স্কটোপিক,ସ୍କଟୋପ୍ଟପ୍
স্ক্রুপাইন,Splewewine
স্ক্রোটাম,ସ୍କ୍ରୋଟମ୍ |
স্ক্রাব স্টেজ,ସ୍କ୍ରବ୍ ପର୍ଯ୍ୟାୟ |
স্ক্রাবার,ସ୍କ୍ରବର୍
স্কিউটেলাম,ଆକାଶଲିମ୍
সাইফা,Scyha
একজাতীয় সামুদ্রিক প্রাণী,ସାଗର ଆନିମୋନ୍ |
সামুদ্রিক শসা,ସାଗର କାକୁଡି |
সমুদ্র ঘোড়া,ସମୁଦ୍ର ଘୋଡା
সমুদ্র লিলি,ସମୁଦ୍ର ଲିଲି
সমুদ্রের মাউস,ସାଗର ମାଉସ୍
সমুদ্র কলম,ସମୁଦ୍ର କଲମ
সমুদ্রের শেল,ସମୁଦ୍ର ଶେଲ୍ |
সমুদ্রের আর্চিন,ସମୁଦ୍ରର ଉର୍ଚିନ୍ |
সমুদ্র আখরোট,ସମୁଦ୍ର ଆଲୁଅଟ୍ |
সমুদ্র আগাছা,ସମୁଦ୍ର ତୃଣ
সি-ফ্যান,ସମୁଦ୍ର-ପ୍ରଶଂସକ
মেদবহুল গ্রন্থি,ସେବାସିୟସ୍ ଗ୍ରନ୍ଥି |
সেবুম,ସେବମ୍ |
সেকেল সেরেল,ସେକେଲେ ସେରେଲ |
দ্বিতীয় অ্যান্টেনা,ଦ୍ୱିତୀୟ ଆଣ୍ଟେନା |
থার্মোডাইনামিক্সের দ্বিতীয় আইন,ଥର୍ମୋଡାଇନାମିକ୍ସର ଦ୍ୱିତୀୟ ନିୟମ |
