Malayalam,Punjabi
അർദ്ധ-അനന്ത,ਅਰਧ-ਅਨੰਤ
സെമി-ലോഗ് ഗ്രാഫ് ഷീറ്റ്,ਅਰਧ-ਲਾਗ ਗ੍ਰਾਫ ਸ਼ੀਟ
ഗോളാകൃതിയിലുള്ള പ്ലസ് കോൺ,ਗੋਲਾਕਾਰ ਪਲੱਸ ਕੋਣ
ഇന്ദ്രിയം,ਭਾਵਨਾ
ബോധവൽക്കരിക്കപ്പെട്ടു,ਸੰਵੇਦਨਸ਼ੀਲ
"സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്","ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ"
"ശബ്ദ റിസീവർ വിളക്ക് ചിഹ്നം, ശബ്ദ റിസീവർ ജ്വാല","ਸਾਊਂਡ ਰਿਸੀਵਰ ਲੈਂਪ ਕਰੈਸਟ, ਸਾਊਂਡ ਰਿਸੀਵਰ ਫਲੇਮ"
"സംവേദനക്ഷമത, സംവേദനക്ഷമത, സംവേദനക്ഷമത","ਸੰਵੇਦਨਸ਼ੀਲਤਾ, ਸੰਵੇਦਨਸ਼ੀਲਤਾ, ਸੰਵੇਦਨਸ਼ੀਲਤਾ"
"സജീവമാക്കൽ, സെൻസിംഗ്","ਸਰਗਰਮੀ, ਸੰਵੇਦਨਾ"
സെൻസർ,ਸੈਂਸਰ
വേർപെടുത്താവുന്ന,ਵੱਖ ਕਰਨ ਯੋਗ
"വേർപിരിയൽ, വേർപിരിയൽ, വേർപിരിയൽ, വിടവ്","ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਪਾੜਾ"
അഷ്ടകം,ਅਸ਼ਟੈਵ
സെപ്റ്റോഡ്,septode
ഇൻഡെക്സിംഗ്,ਇੰਡੈਕਸਿੰਗ
സീരീസ് സീരീസ് സീരീസ് (മാപ്പ്),ਸੀਰੀਜ਼ ਸੀਰੀਜ਼ ਸੀਰੀਜ਼ (ਨਕਸ਼ੇ)
servo മോട്ടോർ,ਸਰਵੋ ਮੋਟਰ
"സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, മൌണ്ട് ചെയ്യുക","ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ"
"അധഃപതിച്ച, തണലുള്ള","ਘਟੀਆ, ਰੰਗਤ"
നിഴൽ,ਸ਼ੈਡੋ
ചിത്രം,ਚਿੱਤਰ
മൂർച്ചയുള്ള അവസാനം,ਤਿੱਖਾ ਅੰਤ
സ്പൗട്ട് പരിധി,ਸਪਾਊਟ ਸੀਮਾ
"കത്രിക ശക്തി, കത്രിക","ਸ਼ੀਅਰ ਫੋਰਸ, ਸ਼ੀਅਰ"
ഷീൽഡ് ന്യൂക്ലൈഡ്,ਢਾਲ nuclide
"സൃഷ്ടി, സ്ഥാനചലനം, കൈമാറ്റം","ਰਚਨਾ, ਵਿਸਥਾਪਨ, ਤਬਾਦਲਾ"
ഷോക്ക് വേഗത,ਸਦਮੇ ਦੀ ਗਤੀ
ഷോക്ക് തരംഗം,ਸਦਮੇ ਦੀ ਲਹਿਰ
"കുറിയ, ജീർണിച്ച, പൊരുത്തമില്ലാത്ത","ਛੋਟਾ, ਖਰਾਬ, ਅਸੰਗਤ"
വലിയ ശബ്ദം,ਉੱਚੀ ਆਵਾਜ਼
"ലാറ്ററൽ പാത്ത്, ഷണ്ട് (എഡി.), സൈഡ് പാത്ത്, ഷണ്ട് (വി.)","ਲੇਟਰਲ ਮਾਰਗ, ਸ਼ੰਟ (ਐਡੀ.), ਸਾਈਡ ਪਾਥ, ਸ਼ੰਟ (ਵੀ.)"
"വശം, വശം, വശം","ਪਾਸੇ, ਪਾਸੇ, ਪਾਸੇ"
സൈഡ്റിയൽ,sidereal
"ദർശനം, ലക്ഷ്യം, ദർശനം, ലക്ഷ്യം, ലക്ഷ്യം, കണ്ടെത്തൽ","ਦੇਖਣਾ, ਨਿਸ਼ਾਨਾ ਬਣਾਉਣਾ, ਦੇਖਣਾ, ਨਿਸ਼ਾਨਾ ਰੱਖਣਾ, ਨਿਸ਼ਾਨਾ ਬਣਾਉਣਾ, ਪਤਾ ਲਗਾਉਣਾ"
രാശി ചിഹ്നം,ਰਾਸ਼ੀ ਚਿੰਨ੍ਹ
"സിഗ്നൽ, സിഗ്നൽ","ਸੰਕੇਤ, ਸੰਕੇਤ"
നിശബ്ദ കാലഘട്ടം,ਚੁੱਪ ਦੀ ਮਿਆਦ
സിലിക്കൺ ഡയോഡ്,ਸਿਲੀਕਾਨ ਡਾਇਡ
സിലിക്കൺ,ਸਿਲੀਕਾਨ
"സിലിക്കൺ പ്ലേക്ക്, സിലിക്കൺ വേഫർ","ਸਿਲੀਕਾਨ ਪਲਾਕ, ਸਿਲੀਕਾਨ ਵੇਫਰ"
സാമ്യം,ਸਮਾਨਤਾ
അനുകരിക്കുന്നവൻ,ਨਕਲ ਕਰਨ ਵਾਲਾ
ഒരേസമയം,ਇੱਕੋ ਸਮੇਂ
"അടയാളം, സൈൻ","ਚਿੰਨ੍ਹ, ਸਾਈਨ"
ഒറ്റ അയോണൈസേഷൻ,ਸਿੰਗਲ ionization
ഒറ്റവരി ഒറ്റവരി,ਸਿੰਗਲ ਲਾਈਨ ਸਿੰਗਲ ਲਾਈਨ
ഒറ്റ പടി,ਸਿੰਗਲ ਕਦਮ
"പ്രവേശനം, മുങ്ങൽ, നിമജ്ജനം, ലയിപ്പിക്കൽ തൊട്ടി, മുങ്ങൽ, ജലസംഭരണി","ਪਹੁੰਚ, ਡੁੱਬਣਾ, ਡੁੱਬਣਾ, ਅਭੇਦ ਹੋਣਾ, ਸਿੰਕ, ਟੋਆ"
sinusoidal,sinusoidal
സൈഫോൺ,ਸਾਈਫਨ
സൈറൺ,ਸਾਇਰਨ
"വലിപ്പം, വലിപ്പം (എൻ.), വലിപ്പം, കൊത്തുപണി (വി.)","ਆਕਾਰ, ਆਕਾਰ (n.), ਆਕਾਰ, ਉੱਕਰੀ (v.)"
"അസമമായ, ചരിഞ്ഞ","ਅਸਮਿਤ, ਤਿਰਛੀ"
"പുറംതൊലി പ്രഭാവം, ചർമ്മ പ്രഭാവം","epidermis ਪ੍ਰਭਾਵ, ਚਮੜੀ ਪ੍ਰਭਾਵ"
ആകാശ നീലിമ,ਅਸਮਾਨੀ ਨੀਲਾ
ചരിഞ്ഞ ശ്രേണി,ਝੁਕੀ ਸੀਮਾ
പാമ്പ്,ਸੱਪ
"സ്ലിപ്പ്, സ്ലിപ്പ്, സ്ലിപ്പ്, സ്ലിപ്പ്, പരിഹാരം","ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਹੱਲ"
സി മോതിരം,c ਰਿੰਗ
"സ്ലിറ്റ്, സ്ലിറ്റ്, സ്ലിറ്റ്","ਕੱਟਣਾ, ਕੱਟਣਾ, ਕੱਟਣਾ"
"ചരിവ്, ചരിവ്, ചരിവ്","ਢਲਾਨ, ਢਲਾਨ, ਢਲਾਨ"
സ്ലോട്ട് ലൈൻ,ਸਲਾਟਡ ਲਾਈਨ
സ്ലോ റിയാക്ടർ,ਹੌਲੀ ਰਿਐਕਟਰ
പുകവലിച്ചു,ਪੀਤੀ
ഇൻഡക്റ്റീവ് കപ്പാസിറ്റർ,ਪ੍ਰੇਰਕ ਕੈਪਸੀਟਰ
"വളവുകളുടെ സംവഹനം, വളവുകളുടെ ലയനം","ਕਰਵ ਦਾ ਸੰਚਾਲਨ, ਕਰਵ ਦਾ ਵਿਲੀਨਤਾ"
സോഡർ,ਸੋਡਰ
"മൃദുവായ, മൃദുവായ, മൃദുവായ","ਨਰਮ, ਨਰਮ, ਕੋਮਲ"
ഹ്രസ്വകാല ഘടകം,ਛੋਟੀ ਮਿਆਦ ਦੇ ਹਿੱਸੇ
സൂപ്പർ കണ്ടക്ടർ,ਸੁਪਰ ਕੰਡਕਟਰ
സുരക്ഷിതമല്ലാത്ത ലക്ഷ്യം,ਅਸੁਰੱਖਿਅਤ ਟੀਚਾ
കുറഞ്ഞ ഡിസ്ചാർജ് ട്യൂബ്,ਘੱਟ ਡਿਸਚਾਰਜ ਟਿਊਬ
സോളാർ,ਸੂਰਜੀ
"സോൾഡർ, സോൾഡർ (എഡി.), സോൾഡർ, സോൾഡർ (എൻ.)","ਸੋਲਡਰ ਕਰਨ ਲਈ, ਸੋਲਡਰ ਕਰਨ ਲਈ (ਐਡੀ.), ਸੋਲਡਰ, ਸੋਲਡਰ (ਐਨ.)"
സോളിനോയിഡ് മൂലകം,solenoid ਤੱਤ
"ഖര, പിണ്ഡം, ക്യൂബ്","ਠੋਸ, ਪੁੰਜ, ਘਣ"
"പരിഹാരം, അർത്ഥം, പരിഹാരം, പരിഹാരം","ਹੱਲ, ਮਤਲਬ, ਹੱਲ, ਹੱਲ"
സോണിക് ബൂം,ਸੋਨਿਕ ਬੂਮ
"ഫോണോമീറ്റർ, സോണോമീറ്റർ","ਫੋਨੋਮੀਟਰ, ਸੋਨੋਮੀਟਰ"
അക്കോസ്റ്റിക്,ਧੁਨੀ
"അടുക്കൽ, തിരഞ്ഞെടുക്കൽ, വേർതിരിക്കൽ","ਛਾਂਟੀ, ਚੋਣ, ਵਿਛੋੜਾ"
"ആകാശം, ബഹിരാകാശം, ശൂന്യാകാശം, സ്ഥലം, സ്ഥലം, സ്ഥലം","ਅਸਮਾਨ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ"
ആകാശ കാബിൻ,ਆਕਾਸ਼ੀ ਕੈਬਿਨ
ഇടവേള,ਅੰਤਰਾਲ
ആകാശി,ਆਕਾਸ਼ੀ
ട്രാൻസ്ഫർ ഇടവേള,ਤਬਾਦਲਾ ਅੰਤਰਾਲ
തിളങ്ങുന്ന,ਚਮਕਦਾਰ
"സ്വർഗ്ഗീയ, സ്പേഷ്യൽ","ਆਕਾਸ਼ੀ, ਸਥਾਨਿਕ"
"നിർദ്ദിഷ്ട ആപേക്ഷികത, നിർദ്ദിഷ്ട ആപേക്ഷികത","ਖਾਸ ਰਿਲੇਟੀਵਿਟੀ, ਖਾਸ ਰਿਲੇਟੀਵਿਟੀ"
"ആപേക്ഷിക, നിർദ്ദിഷ്ട, പ്രത്യേക","ਰਿਸ਼ਤੇਦਾਰ, ਖਾਸ, ਖਾਸ"
സ്പെസിഫിക്കേഷൻ,ਨਿਰਧਾਰਨ
വ്യക്തമാക്കിയ,ਨਿਰਧਾਰਤ
സ്പെക്ട്രൽ,ਸਪੈਕਟ੍ਰਲ
സ്പെക്ട്രോമെട്രി,ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ
"സ്പെക്ട്രോസ്കോപ്പ്, സ്പെക്ട്രോസ്കോപ്പ്","ਸਪੈਕਟਰੋਸਕੋਪ, ਸਪੈਕਟਰੋਸਕੋਪ"
"സ്പെക്ട്രോളജിസ്റ്റ്, സ്പെക്ട്രം ശാസ്ത്രജ്ഞൻ","ਸਪੈਕਟ੍ਰਮ ਵਿਗਿਆਨੀ, ਸਪੈਕਟ੍ਰਮ ਵਿਗਿਆਨੀ"
പതിവ്,ਰੋਜਾਨਾ
പ്രസംഗം,ਭਾਸ਼ਣ
സ്പീഡോമീറ്റർ,ਸਪੀਡੋਮੀਟਰ
വൃത്താകൃതിയിലുള്ള പന്ത്,ਗੋਲ ਗੇਂਦ
"ഗോളാകൃതി, ഗോളാകൃതി","ਗੋਲਾਕਾਰ, ਗੋਲਾਕਾਰ"
"സ്ഫെറോമീറ്റർ, സ്ഫെറോമീറ്റർ","ਗੋਲਾਮਾਪੀ, ਗੋਲਾਮਾਪਕ"
സ്പിൻ റീബൗണ്ട്,ਸਪਿਨ ਰੀਬਾਉਂਡ
കറങ്ങുന്ന പമ്പരം,ਕਤਾਈ ਸਿਖਰ
കറങ്ങുക,ਸਪਿਨ
സർപ്പിള ചലനം,ਚੂੜੀਦਾਰ ਮੋਸ਼ਨ
"പിളർപ്പ്, പിളർപ്പ് (വി.) പിളർപ്പ്, പിളർപ്പ് (n.)","ਵੰਡਣਾ, ਵੰਡਣਾ (ਵਿ.) ਵੰਡਣਾ, ਵੰਡਣਾ (ਐਨ.)"
ഓട്ടോമാറ്റിയ്ക്കായി,ਆਪਣੇ ਆਪ
"സ്പൂൾ, വിഞ്ച്, റീൽ, വോളി","ਸਪੂਲ, ਵਿੰਚ, ਰੀਲ, ਵਾਲੀ"
ക്രമരഹിതമായ സംഭവം,ਬੇਤਰਤੀਬ ਘਟਨਾ
"പോയിന്റ്, സ്പോട്ട് (നമ്പർ), സ്പോട്ട്, സ്പോട്ട്, തിരിച്ചറിയുക, കണ്ടെത്തുക (ver.)","ਬਿੰਦੂ, ਸਪਾਟ (ਸੰ.), ਸਪਾਟ, ਸਪਾਟ, ਪਛਾਣ, ਲੱਭੋ (ਵਰਸ.)"
ഊർജ്ജ സമുച്ചയം,ਊਰਜਾ ਕੰਪਲੈਕਸ
"നീരുറവ, നീരുറവ, നീരുറവ, വെള്ളച്ചാട്ടം, നീരുറവ","ਬਸੰਤ, ਬਸੰਤ, ਬਸੰਤ, ਝਰਨਾ, ਬਸੰਤ"
തെറ്റായ അഭിനിവേശം,ਝੂਠਾ ਜਨੂੰਨ
അധിക പ്രതിധ്വനി,ਵਾਧੂ ਗੂੰਜ
സ്പുട്നിക്,ਸਪੁਟਨਿਕ
"ചതുരം, ചതുരം, ചതുരം","ਵਰਗ, ਵਰਗ, ਵਰਗ"
ഈട്,ਟਿਕਾਊਤਾ
സ്ഥിരപ്പെടുത്തുന്നു,ਸਥਿਰ ਕਰਨਾ
സ്റ്റാക്ക്,ਸਟੈਕ
"സ്റ്റേജ്, സ്റ്റേജ്, റാങ്ക്, കമ്മ്യൂണിറ്റി, സ്റ്റേജ്","ਪੜਾਅ, ਪੜਾਅ, ਦਰਜਾ, ਭਾਈਚਾਰਾ, ਪੜਾਅ"
സമാന്തര വിതരണം,ਸਮਾਨਾਂਤਰ ਵੰਡ
"സ്റ്റാൻഡേർഡ്, സർട്ടിഫൈഡ്, ഫ്ലാഗ് (നമ്പർ), സ്റ്റാൻഡേർഡ്","ਮਿਆਰੀ, ਪ੍ਰਮਾਣਿਤ, ਝੰਡਾ (ਨੰਬਰ), ਮਿਆਰੀ"
മാനദണ്ഡമാക്കിയത്,ਮਿਆਰੀ
സ്റ്റാൻഡേർഡൈസേഷൻ,ਮਾਨਕੀਕਰਨ
"നക്ഷത്രം, നക്ഷത്രം","ਤਾਰਾ, ਤਾਰਾ"
കടുത്ത പ്രഭാവം,ਸਖਤ ਪ੍ਰਭਾਵ
"ഉത്ഭവം, സ്റ്റാർട്ടർ, സ്ഫോടനാത്മകം","ਪੈਦਾ ਕਰਨ ਵਾਲਾ, ਸਟਾਰਟਰ, ਵਿਸਫੋਟਕ"
സ്റ്റാമ്പിയർ,statampier
"സ്ഥാനം, സംസ്ഥാനം, സംസ്ഥാനം","ਸਥਿਤੀ, ਰਾਜ, ਰਾਜ"
പ്രസ്താവന,ਬਿਆਨ
സ്റ്റാറ്റിക് സ്റ്റാറ്റിക് ഇലക്ട്രോസ്റ്റാറ്റിക് ശബ്ദം,ਸਥਿਰ ਸਥਿਰ ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਸ਼ੋਰ
നിശ്ചലമായ,ਸਥਿਰ
"നിരീക്ഷണ സ്റ്റേഷൻ, സ്റ്റേഷൻ, ചന്ദ്രൻ","ਨਿਰੀਖਣ ਸਟੇਸ਼ਨ, ਸਟੇਸ਼ਨ, ਚੰਦਰਮਾ"
പുരോഗമനപരമായ,ਪ੍ਰਗਤੀਸ਼ੀਲ
സ്തംഭിച്ചുപോയി,ਹੈਰਾਨ
മരവിപ്പ് ഘട്ടം,ਸੁੰਨ ਹੋਣ ਦਾ ਪੜਾਅ
നിശ്ചിത പ്രദേശം,ਸਥਿਰ ਖੇਤਰ
പുരോഗമന കണിക,ਪ੍ਰਗਤੀਸ਼ੀਲ ਕਣ
സ്തംഭിച്ച മനോഭാവം,ਹੈਰਾਨ ਰਵੱਈਆ
സാമ്പിൾ,ਨਮੂਨਾ
സ്ഥിതിവിവരക്കണക്ക്,ਅੰਕੜਾ
സ്റ്റാറ്റിസ്റ്റിക്കൽ വെയ്റ്റിംഗ്,ਅੰਕੜਾ ਭਾਰ
സ്റ്റേറ്റർ,ਸਟੇਟਰ
"മാറ്റമില്ലാത്ത, സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ","ਨਾ ਬਦਲਣ ਵਾਲਾ, ਸਥਿਰ, ਨਿਰੰਤਰ, ਸਥਾਈ"
നീരാവി നീരാവി,ਭਾਫ਼ ਭਾਫ਼
നീരാവി ടർബൈൻ,ਭਾਫ਼ ਟਰਬਾਈਨ
ഉരുക്ക്,ਸਟੀਲ
സ്റ്റിയറിംഗ് ബോക്സ്,ਸਟੀਅਰਿੰਗ ਬਾਕਸ
നക്ഷത്രം,ਤਾਰਾ
"പടി, പടി, പടി, പടി","ਕਦਮ, ਕਦਮ, ਕਦਮ, ਕਦਮ"
പടി പടിയായി,ਕਦਮ ਦਰ ਕਦਮ
ഘട്ടം പ്രവർത്തനം,ਕਦਮ ਫੰਕਸ਼ਨ
സ്റ്റെറാഡിയൻ,ਸਟੈਰੇਡੀਅਨ
സ്റ്റീരിയോസ്കോപ്പിക്,ਸਟੀਰੀਓਸਕੋਪਿਕ
സ്റ്റീരിയോസ്കോപ്പിക് ശബ്ദം,ਸਟੀਰੀਓਸਕੋਪਿਕ ਆਵਾਜ਼
അറ്റാച്ച്മെന്റ് കൂട്ടിയിടി,ਅਟੈਚਮੈਂਟ ਟੱਕਰ
"അപര്യ ന്യൂക്ലിയസ്, കൃഷ്ണ ന്യൂക്ലിയസ്","ਅਪਰਿਆ ਨਿਊਕਲੀਅਸ, ਕ੍ਰਿਸ਼ਨ ਨਿਊਕਲੀਅਸ"
"കഠിനമായ, കഠിനമായ, ഉറച്ച, ഉറച്ച","ਸਖ਼ਤ, ਸਖ਼ਤ, ਪੱਕਾ, ਪੱਕਾ"
വഴക്കം,ਕਮਜ਼ੋਰੀ
"ഡോട്ട്, കളങ്കം","ਬਿੰਦੀ, ਕਲੰਕ"
ചൂണ്ടുപലക,ਇਸ਼ਾਰਾ
"ഭഭക, അസോത്ര (എഡ്.), ഇമ്മോവബിൾ (വി.), ഇമ്മോവബിൾ വ്യൂ","ਭਾਭਾਕਾ, ਅਸੋਤਰਾ (ਸੰਪਾਦਕ), ਅਚੱਲ (ਵੀ.), ਅਚੱਲ ਦ੍ਰਿਸ਼"
പ്രകോപിപ്പിക്കാൻ,ਭੜਕਾਉਣ ਲਈ
ഉത്തേജനം,ਉਤੇਜਨਾ
ഇളക്കിവിടുന്നവൻ,stirrer
സ്റ്റോക്ക്,ਸਟੋਕ
"ബ്രേക്ക്-വാച്ച്, സ്റ്റോക്ക്-ക്ലോക്ക്","ਤੋੜ-ਘੜੀ, ਸਟਾਕ-ਘੜੀ"
ഇൻസുലേറ്റഡ്,ਇੰਸੂਲੇਟਡ
"ലിമിറ്റർ, നിർത്തുക","ਸੀਮਾ, ਰੋਕੋ"
നിർത്താനുള്ള സാധ്യത,ਰੋਕਣ ਦੀ ਸੰਭਾਵਨਾ
"jb ബ്രേക്ക് വാച്ച്, സ്റ്റോപ്പ് വാച്ച്","ਜੇਬੀ ਬਰੇਕ ਵਾਚ, ਸਟਾਪ ਵਾਚ"
"സംഭരണം, സംഭരണം","ਸਟੋਰੇਜ, ਸਟੋਰੇਜ"
സ്റ്റൌ,ਚੁੱਲ੍ਹਾ
"നേരായ, നേരായ, ലളിത","ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਧਾਰਨ"
"വിതരണം, പിരിമുറുക്കം, വക്രീകരണം, വ്യത്യാസം, വ്യത്യാസം, ഫിൽട്ടറിംഗ് (ver.)","ਵੰਡ, ਤਣਾਅ, ਵਿਗਾੜ, ਵਿਭਿੰਨਤਾ, ਅੰਤਰ, ਫਿਲਟਰਿੰਗ (ਵਰ.)"
വികൃതമായ,ਵਿਗਾੜਨਾ
സ്ഫിഗ്മോമാനോമീറ്റർ,sphygmomanometer
"സ്ട്രാറ്റോസ്ഫിയർ, 2 സ്ട്രാറ്റോസ്ഫിയർ","ਸਟ੍ਰੈਟੋਸਫੀਅਰ, 2 ਸਟ੍ਰੈਟੋਸਫੀਅਰ"
ആവശ്യമില്ലാത്ത,ਅਣਚਾਹੇ
"മിന്നൽ രേഖ, മിന്നൽ","ਬਿਜਲੀ ਲਾਈਨ, ਬਿਜਲੀ"
"നദി, അരുവി, ചോർച്ച","ਨਦੀ, ਨਦੀ, ਡਰੇਨ"
"പെർകോലേഷൻ, സ്ട്രീം റൺ, മലിനജലം","ਪਰਕੋਲੇਸ਼ਨ, ਸਟ੍ਰੀਮ ਵਹਿਣਾ, ਗੰਦਾ ਪਾਣੀ"
വരിവരിയായി,ਕਤਾਰਬੱਧ
"ശക്തി, ശക്തി, തീവ്രത, ഏകാഗ്രത, പ്രവർത്തനം","ਤਾਕਤ, ਤਾਕਤ, ਤੀਬਰਤਾ, ਇਕਾਗਰਤਾ, ਗਤੀਵਿਧੀ"
സമ്മർദ്ദം,ਤਣਾਅ
ആർക്ക്-ആക്ടിംഗ് സാധ്യത,ਆਰਕ-ਐਕਟਿੰਗ ਸੰਭਾਵੀ
"ആർക്ക് സ്റ്റാർട്ടിംഗ് വോൾട്ടേജ്, വാൽവ് സ്റ്റാർട്ടിംഗ് വോൾട്ടേജ്","ਆਰਕ ਸਟਾਰਟਿੰਗ ਵੋਲਟੇਜ, ਵਾਲਵ ਸਟਾਰਟਿੰਗ ਵੋਲਟੇਜ"
"ത്രെഡ്, ത്രെഡ്, ത്രെഡ്, ഫിലമെന്റ്, ചരട്, ചരട്, ലാനിയാർഡ്, 8. ചരട് വൈകല്യം","ਧਾਗਾ, ਧਾਗਾ, ਧਾਗਾ, ਫਿਲਾਮੈਂਟ, ਕੋਰਡ, ਸਤਰ, ਡੋਰੀ, 8. ਰੱਸੀ ਦਾ ਨੁਕਸ"
"സ്ട്രിപ്പ്, സ്ട്രിപ്പ്, സ്ട്രിപ്പിംഗ്, സ്ട്രിപ്പിംഗ്, നഗ്നത","ਸਟ੍ਰਿਪ, ਸਟ੍ਰਿਪ, ਸਟ੍ਰਿਪਿੰਗ, ਸਟ੍ਰਿਪਿੰਗ, ਨਗਨ"
"പുറംതൊലി, വിറ്റൺ, ഷേവിംഗ്, നഗ്നത","ਛਿੱਲਣਾ, ਵਿਟਨ, ਸ਼ੇਵਿੰਗ, ਨੰਗੀ"
എക്സ്ട്രാക്ഷൻ പ്രതികരണം,ਕੱਢਣ ਪ੍ਰਤੀਕਰਮ
സ്ട്രോബോസ്കോപ്പ്,stroboscope
സ്ട്രോക്ക്,ਸਟ੍ਰੋਕ
"ശക്തമായ, ആഴത്തിലുള്ള, മൂർച്ചയുള്ള, ഏകാഗ്രമായ","ਮਜ਼ਬੂਤ, ਡੂੰਘਾ, ਤਿੱਖਾ, ਕੇਂਦਰਿਤ"
ശക്തമായ അണുബാധ,ਮਜ਼ਬੂਤ ਲਾਗ
ഘടനാപരമായ,ਢਾਂਚਾਗਤ
"ഘടന, ഘടന","ਬਣਤਰ, ਬਣਤਰ"
സൂചി,ਸੂਈ
"ഉപവിഭാഗം, ഉപഗ്രൂപ്പ്, ഉപഗ്രൂപ്പ്","ਉਪ-ਸ਼੍ਰੇਣੀ, ਉਪ-ਸਮੂਹ, ਉਪ-ਸਮੂਹ"
"മൈക്രോസ്കോപ്പിക്, സൂപ്പർമൈക്രോസ്കോപ്പിക്, സബ്മൈക്രോസ്കോപ്പിക്","ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ, ਸੁਪਰਮਾਈਕ੍ਰੋਸਕੋਪਿਕ, ਸਬਮਾਈਕ੍ਰੋਸਕੋਪਿਕ"
നോൺ ന്യൂക്ലിയർ ഫിസിക്സ്,ਗੈਰ ਪ੍ਰਮਾਣੂ ਭੌਤਿਕ ਵਿਗਿਆਨ
അടിക്കുറിപ്പ്,ਫੁਟਨੋਟ
"അനുബന്ധം, അനുബന്ധം","ਸਹਾਇਕ, ਸਹਾਇਕ"
"പ്രവർത്തന ദ്രാവകം, ഉപസംസ്ഥാനം","ਕੰਮ ਕਰਨ ਵਾਲਾ ਤਰਲ, ਸਬਸਟੇਟ"
