Telugu,Odiya
సెల్ స్వీకరించడం,କକ୍ଷ ଗ୍ରହଣ କରିବା |
ఇటీవలి,ସମ୍ପ୍ରତି
రిసెప్టాకిల్,ଗ୍ରହଣ
గ్రాహకం,ରିସେପ୍ଟର
గ్రాహక అణువు,ରିସେପ୍ଟର ମଲୁଲ୍ |
తిరోగమన యుగ్మ వికల్పం,ଅବକ୍ଷୟ ଆଲେଲେ |
తిరోగమన ఎపిస్టాసిస్,ରିସେସ୍ସିଭ୍ ଏଫିଷ୍ଟାସ୍ |
తిరోగమన జన్యువు,ରିସେସ୍ସିଭ୍ ଜିନ୍ |
తిరోగమన ప్రాణాంతక యుగ్మ వికల్పం,ରିସିଭେଭ୍ ସାଂଘାତିକ ଆଲେଲେ |
రిసెసివ్ యూనిట్ కారకం,ରିସିସିଭ୍ ୟୁନିଟ୍ ଫ୍ୟାକ୍ଟର୍ |
గ్రహీత సెల్,ପ୍ରାପ୍ତକର୍ତ୍ତା କକ୍ଷ
పరస్పర క్రాస్,ପାରସ୍ପରିକ କ୍ରୁଶ
పరస్పర బదిలీ,ପାରସ୍ପରିକ ସ୍ଥାନାନ୍ତର
గుర్తింపు సైట్,ସ୍ୱୀକୃତି ସାଇଟ୍
పున omb సంయోగం,Relmbinant
పున omb సంయోగం D.N.A. సాంకేతికం,Relomcinant d.n.a. ଟେକ୍ନୋଲୋଜି
పున omb సంయోగకారి ప్రోటీన్,Relmbinant ପ୍ରୋଟିନ୍ |
పున omb సంయోగం,ରେଖମ
పున omb సంయోగం DNA,ପୁନ omm ନିର୍ମାଣ DNA
పున omb సంయోగం ఫ్రీక్వెన్సీ,ରେଖବେମିନେସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
పున omb సంయోగం నాడ్యూల్,ପୁନରାବୃତ୍ତି ନୋଡୁଲ୍ |
రికవరీ స్ట్రోక్,ପୁନରୁଦ୍ଧାର ଷ୍ଟ୍ରୋକ୍ |
పురీషనాళం,ରେକ୍ଟମ୍ |
ఎరుపు ఆల్గే,ନାଲି ଆଲଗା |
ఎర్ర రక్త కణం,ଲାଲ ରକ୍ତ କଣିକା (rbc)
ఎరుపు ఎముక మజ్జ,ନାଲି ହାଡ ମଜ୍ଜା |
ఎరుపు కండరాలు,ନାଲି ମାଂସପେଶୀ |
ఎరుపు వర్ణద్రవ్యం,ନାଲି ରଙ୍ଗର |
చెగసీడా యొక్క ఎర్రటి తెరుపు,ଚିନାଗାରର ଲାଲ୍ ଘୂର୍ଣ୍ଣନ |
ఎరుపు టైడ్,ନାଲି ଟିଡ୍ |
రెడాక్స్,ରେଡକ୍ସ
తగ్గిన ఫలాలు,ଫଳ ହ୍ରାସ
తగ్గిన తోక ఎముక,ହ୍ରାସ ହୋଇଥିବା ଟେଲବୋନ୍ ହ୍ରାସ |
రాడక్టేజ్,ରିହାତକାଜାଜ
తగ్గింపు,ହ୍ରାସ
తగ్గింపు (తగ్గింపు,ହ୍ରାସ-ଅକ୍ସିଡେସନ୍ (ରେଡକ୍ସ)
తగ్గింపు అమినేషన్,ହ୍ରାସକାରୀ ଅମୃତ |
ఉపరితలం ప్రతిబింబిస్తుంది,ପୃଷ୍ଠଭୂମି
శుద్ధీకరణ,ବିଶୋଧନ
ప్రతిబింబిస్తుంది,ପ୍ରତିଫଳିତ
ప్రతిబింబం,ପ୍ରତିଫଳନ
రిఫ్లెక్స్ చర్య,ପ୍ରତିଫଳନ କାର୍ଯ୍ୟ |
రిఫ్లెక్స్ ఆర్క్,ରେଫ୍ଲେକ୍ସ ଆର୍କ |
వక్రీభవన,ପ୍ରତିକାର
వక్రీభవన సూచిక,ପ୍ରତିକ୍ରିୟାଶୀଳ ସୂଚକାଙ୍କ |
శీతలీకరణ,ଫ୍ରିଜ୍ କରନ୍ତୁ |
పునరుత్పత్తి,ପୁନ el ନିର୍ମାଣ
పునరుత్పత్తి,ପୁନ el ନିର୍ମାଣ
పునరుత్పత్తి,ପୁନ el ନିର୍ମାଣ
పునరుత్పత్తి యూనిట్,ପୁନ en ନିର୍ମାଣକାରୀ ଏକକ |
పునరుత్పత్తి బ్లాస్టెమా,ପୁନ en ନିର୍ମାଣ ବ୍ଲାଷ୍ଟମା |
మొగ్గ యొక్క పునరుత్పత్తి,ତ୍ରୁଟିର ପୁନ ener ନିର୍ମାଣ |
మొక్కల పునరుత్పత్తి,ପ୍ଲାଣ୍ଟଲେଟ୍ ର ପୁନ ener ନିର୍ମାଣ |
ప్రాంతం,ଅଞ୍ଚଳ
పొడిగింపు ప్రాంతం,ବିସ୍ତାରର ଅଞ୍ଚଳ |
పరిపక్వత ప్రాంతం,ପରିପକ୍ୱତାର ଅଞ୍ଚଳ |
రిగ్రెషన్ గుణకం,ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
నియంత్రణ,ନିୟମ
రీస్నర్ యొక్క పొర,ପୁନ is ନିର୍ମାଣର ମେମ୍ବ୍ରେନ୍ |
సాపేక్ష సమృద్ధి,ଆପେକ୍ଷିକ ପ୍ରଚୁରତା |
విశ్రాంతి,ଆରାମ
విశ్రాంతి,ଆରାମ
రిలాక్సిన్,ଆରାମଦାୟକ
విడుదల కారకం,ରିଲିଜ୍ ଫ୍ୟାକ୍ଟର୍ (RF)
రెమోరా,ରିମିକି ରିମୋଟା |
మూత్రపిండ కాలిక్యులి,ବୃକକ୍ କାଲକୁଲିୋଇ |
మూత్రపిండ వల్కలం,ରେନାଲ୍ କର୍ଟେକ୍ସ |
మూత్రపిండ మెడుల్లా,ରନାଲ୍ ମେଡୁଲା |
మూత్రపిండ పోర్టల్ వ్యవస్థ,ବୃନାଲ ପୋର୍ଟାଲ୍ ସିଷ୍ଟମ୍ |
మూత్రపిండ పిరమిడ్,ରନାଲ୍ ପିରାମିଡ୍ |
మూత్రపిండ స్రావం,ବୃନାଲ ଗୁପ୍ତ
రెన్నెట్ టాబ్లెట్,ରେନେଟ୍ ଟାବଲେଟ୍ |
రెన్నిన్,ରେନିନ୍ |
మరమ్మతు పునరుత్పత్తి,ମରାମତି ପୁନ en ନିର୍ମାଣ |
పునరావృత DNA,ପୁନରାବୃତ୍ତି DNA
పున rewel స్థాపన స్థాయి,ପ୍ରତିସ୍ଥାପନ ସ୍ତର
పున replace స్థాపన శస్త్రచికిత్స,ବଦଳ ଅଗ୍ରଗାମୀ |
ప్రతిరూప ప్లేటింగ్,ପ୍ରତିକୃତି
ప్రతిరూపణ,ନକଲ
ప్రతిరూపణ,ନକଲ
ప్రతిరూపణ ఫోర్క్,ନକଲ ଫଙ୍କ୍ |
రెప్లికేటర్,ନକଲକାରୀ |
రిపోలారిజేషన్ వేవ్,ରେପୋଲାରିସନ୍ ତରଙ୍ଗ |
అణచివేయలేనిది,ଯୁକ୍ତିଯୁକ୍ତ
రెప్రెసర్ అణువు,ଦମନକାରୀ ଅଣୁ |
పునరుత్పత్తి,ପ୍ରଜନନ
పునరుత్పత్తి మరియు పిల్లల ఆరోగ్య సంరక్షణ,ପ୍ରଜନନ ଏବଂ ଶିଶୁ ସ୍ୱାସ୍ଥ୍ୟ ସେବା |
పునరుత్పత్తి ఆరోగ్య కార్యక్రమం,ପ୍ରଜନନ ସ୍ୱାସ୍ଥ୍ୟ କାର୍ଯ୍ୟକ୍ରମ |
పునరుత్పత్తి ఐసోలేషన్,ପ୍ରଜନନ ବିଚ୍ଛିନ୍ନତା |
పునరుత్పత్తి మార్గ,ପ୍ରଜନନ ଟ୍ରାକ୍ଟ |
పునరుత్పత్తి,ପ୍ରଜନନ
సరీసృపాలు,ସରୀସୃପ
రెప్టిలియా,ଟ୍ରାଭେଲିଲିଆ
సరీసృపాల దవడ ఉపకరణం,ରିସେପ୍ଟିଲିଆନ୍ ଜହ୍ନ ଉପକରଣ |
రెసెర్పైన్,ପୁନରୁତ୍ଥାନ
రిజర్వ్ సెల్,ସଂରକ୍ଷଣ ସେଲ୍ |
అవశేష శరీరం,ଅବଶିଷ୍ଟ ଶରୀର
అవశేష శక్తి,ଅବଶିଷ୍ଟ ଶକ୍ତି
అవశేష వాల్యూమ్,ଅବଶିଷ୍ଟ ଭଲ୍ୟୁମ୍
రెసిన్,ରେଜିନ
స్పష్టత,ସମାଧାନ
శక్తిని పరిష్కరించడం,ଶକ୍ତିର ସମାଧାନ
ప్రతిధ్వని,ପର୍ସନ୍
శ్వాసక్రియ,ଶୂନ୍ୟ
శ్వాసకోశ,ଶ୍ୱାସକ୍ରିୟା
శ్వాసకోశ కేంద్రం,ଶ୍ୱାସକ୍ରିୟା କେନ୍ଦ୍ର
శ్వాసకోశ పొర,ଶ୍ୱାସକ୍ରିୟା ମେମ୍ବ୍ରେନ୍ |
శ్వాసకోశ అవయవం,ଶ୍ୱାସକ୍ରିୟା ଅଙ୍ଗ
శ్వాసకోశ వర్ణద్రవ్యం,ଶ୍ୱାସକ୍ରିୟା ପିଗମେଣ୍ଟ |
శ్వాసకోశ ఉపరితలం,ଶ୍ୱାସକ୍ରିୟା ସବଷ୍ଟ୍ରେଟ୍ |
ప్రతిస్పందిస్తోంది,ପ୍ରତିକ୍ରିୟା
విశ్రాంతి కాలం,ବିଶ୍ରାମ ଅବଧି
నేల సంతానోత్పత్తిని పునరుద్ధరిస్తుంది,ମାଟି ଉର୍ବରତା ପୁନରୁଦ୍ଧାର କରିବା |
పరిమితి ఎండోన్యూకలీస్,ପ୍ରତିବନ୍ଧକ ଏଣ୍ଡନାଡ୍ୟୁଜ୍ |
పరిమితి ఎంజైమ్,ପ୍ରତିବନ୍ଧକ ଏନଜାଇମ୍ |
పరిమితి శకలం పొడవు విశ్లేషణ,ପ୍ରତିବନ୍ଧକ ଖଣ୍ଡର ଦ length ର୍ଘ୍ୟ ବିଶ୍ଳେଷଣ |
పరిమితి సైట్,ପ୍ରତିବନ୍ଧକ ସାଇଟ୍ |
రిటీ మాల్పిగి,ୱାଲପିଣ୍ଡି ପୁନଶ୍ଚାନ୍ତୁ |
రెటీ టెస్టిస్,ରେଟ୍ ଟେଷ୍ଟିସ୍ ପୁନର କରନ୍ତୁ |
నిలుపుదల,ଅବଧାରଣ
రెటిక్యులేట్,ଲେଖନ୍ତୁ
రెటిక్యులేట్ వెనిషన్,ମତ୍ସ୍ୟଚନଗୁଡିକ
రెటిక్యులేటెడ్ సిర,ପ୍ରତିଦ୍ୱନ୍ଦ୍ୱିତ ଶିରା |
రెటినా,ରେଟିନିନା
రెటీనా,ରେଟିନାଲ
రెటీనా చిత్రం,ରେଟିନାଲ୍ ପ୍ରତିଛବି |
తిరోగమన ధోరణి,ପ୍ରତ୍ୟାବର୍ତ୍ତନ ଯୋଗ୍ୟ ଧାରା |
రెట్రోవైరస్,ରେଟ୍ରୋଭିରସ୍ |
రివర్స్ ఎవల్యూషన్,ଓଲଟା ବିବର୍ତ୍ତନ |
రివర్స్ ఆస్మాసిస్,ଓଲଟା ଓସମୋସିସ୍ |
రివర్స్ లిప్యంతరీకరణ,ଓଲଟା ଟ୍ରାନ୍ସକ୍ରିବ୍ |
రివర్స్ ట్రాన్స్క్రిప్టేజ్,ଓଲଟା ଟ୍ରାନ୍ସକ୍ରିପ୍ଟ |
రివర్స్ ట్రాన్స్క్రిప్షన్,ଓଲଟା ଟ୍ରାନ୍ସକ୍ରିପସନ୍ |
రక్త సమూహము,RH (RHESUS) ରକ୍ତ ଗୋଷ୍ଠୀ |
రాబ్డిటిస్,ରାହାବଭିସ୍
రాబ్డోమ్,ଦେଶବାହୀ
రాకోఫోరస్,Rhacoforus
రుమాటిక్ జ్వరము,ରିମାଟିକ୍ ଜ୍ୱର |
రుమాటిక్ గుండె జబ్బులు,R ଥିମାଟିକ୍ ହାର୍ଟ ରୋଗ |
రుమాటిజం,ରିମାଟିଜିମ୍ |
కీళ్ళ వాతము,ରିମୋଟିଟୋଏଡ୍ ଆର୍ଥ୍ରାଇଟିସ୍ |
ఖడ్గమృగం వైరస్,Rhino verus
రైజోబియం మెలిలోటి,Rhizobium Muniloti
రైజాయిడ్,Rhizଏଦ
రైజోమ్,ରାଇଜୋମ୍ |
రైజోఫోరా,Rhizopha
రైజోపస్,Rhizopus
రో కారకం,ରୋମ ଫ୍ୟାକ୍ଟର୍ |
రోడోఫైసీ,ରୋଡୋ ହୋଡୋଫିସିୟା |
రోడోప్సిన్,ରୋଡୋପ୍ସିନ୍ |
రోంబెన్సెఫలాన్,RHobenencehonlon)
రియానియా,ରାଇନିଆ
రిథమిక్ సంకోచం,ଗୀତିକ ସଂକୋଚନ |
పక్కటెముక,ପଟି
రిబోఫ్లేవిన్,Riboflinvin
రిబోన్యూకలీస్,ରିବନ୍ୟୁକ୍ଲେଜ୍ |
రైబోస్,Ribose
రిబోసోమల్ RNA,Ribosomal rna
రైబోజోమ్,Ribooseome
రిబులోజ్ ద్వి-ఫాస్ఫేట్,ରିବୁଲୋଜ୍ ଦ୍ୱି-ଫସଫେଟ୍ |
రికెట్స్,ରିକସ୍ |
రికెట్సియా,ରିକେଟେଟିଆ |
రిడ్జ్,ରିଜ୍
కుడి కర్ణిక,ଡାହାଣ ଆଟ୍ରିଅମ୍ |
కుడి గుండె ధమని,ଡାହାଣ କାର୍ସିଆକ୍ ଧମନାରୀ |
రిండర్‌పెస్ట్,R ଦେୟ
రింగ్,ରିଙ୍ଗ୍ |
రింగ్‌వార్మ్,ରିଙ୍ଗୱର୍ମ |
నది,ନଦୀ
రివెట్ పాప్పర్ పరికల్పన,ରିଭେଟ୍ ପପର୍ ହାଇପୋଥେସିସ୍ |
RNA జోక్యం,Rna ହସ୍ତକ୍ଷେପ
RNA ఇంటర్మీడియట్,RNA ମଧ୍ୟବର୍ତ୍ତୀ |
RNA ప్రైమర్ కాంప్లిమెంటరీ,Rna ପ୍ରାଥମିକ ପ୍ରାଥମିକତା |
RNA స్ప్లికింగ్,Rna splicing |
RNA ప్రపంచం,Rna warrt
Rna ase,Rna ase
Rna i,Rna i
రాడ్ ఆకారపు బ్యాక్టీరియా,Rad ଆକୃତିର ଜୀବାଣୁ |
రాడ్,ବାଡ଼ି
రోహు,ଗୋଲହୁ
రూట్ క్యాప్,ମୂଳ କ୍ୟାପ୍
రూట్ డెట్రిటస్,ମୂଳ ଡିଟ୍ରାଇଟସ୍ |
రూట్ పిత్తాశయం,ମୂଳ ଗଲ୍ |
రూట్ హెయిర్,ମୂଳ କେଶ
రూట్ సవరణ,ମୂଳ ପରିବର୍ତ୍ତନ
రూట్ పాకెట్,ମୂଳ ପକେଟ
రూట్ సిస్టమ్,ମୂଳ ପ୍ରଣାଳୀ |
రోక్ఫోర్ట్ చీజ్,ରୋକ୍ଫୋଫି ପନିର |
రోసేసియస్,ଗୋଲସ୍କୋସର
రోసేసియస్,ଗୋଲସ୍କୋସର
రోసలేస్,ରୋଏଲ୍ସ
రోటిఫెర్,Rotifer
రోటర్,ରୋଟର୍
కఠినమైన ఎండోప్లాస్మిక్ రెటిక్యులం,ରୁଗ୍ ଏଣ୍ଡୋପ୍ଲାଜ୍ୟ ଲଟିକୁଲମ୍ |
రౌండ్ విండో,ରାଉଣ୍ଡ ୱିଣ୍ଡୋ |
గుండ్రని చిక్కైన,ଗୋଲାକାର ଲାବରିନ୍ଥ |
గుండ్రని ప్రొటెబ్యూరెన్స్,ଗୋଲାକାର ପ୍ରୋଟ୍ୟୁବେରାନ୍ସ |
రూబియల్స్,ରୁବାଇଲ୍ସ |
రూబిస్కో,ରୁବିସ୍କୋ |
మూలాధారం,ରାଉଡିମେଣ୍ଟ |
మూలాధారం,ରାଉଡିମେଣ୍ଟ |
మూలాధార సామ్రాజ్యం,ରାଉଡିମେଣ୍ଟାରୀ ଟନ୍ତଗ୍ନ |
మూలాధార వెస్టిజ్,ରାଉଡିମେଣ୍ଟାରୀ ଭେଷ୍ଟିଜ୍ |
రుడ్యుమెంటరీ బాడీ హెయిర్,ରୁଡର୍ ଶରୀରର କେଶ |
రుమెన్,ଶାସନ
రన్నర్,ରନର୍
రస్కస్,ବିଦ୍ୟାଲ
రస్ట్,କଳଙ୍କ |
రస్ట్,କଳଙ୍କ |
ఎస్-బాక్టీరియా,S- ଜୀବାଣୁ |
శఖారోమైసెస్ సెరవీసియె,Sacchromys serevisiee |
సాచరం,ସାକରଣ
సాచరం బెర్బెరిస్,ସାକାରମ୍ ବେରାରୀ |
సాచరం అఫిషినారమ్,ସାକରଣାହିମ୍ ଅଫିସିଆନ୍ |
సాకోగ్లోస్సస్,ସାକୋଗ୍ଲୋସସ୍ |
సాక్యూల్,ସାକଲ୍ |
సాక్ లాంటి సిస్టెర్నే,ସାକ-ପରି ସିଷ୍ଟରନା |
సక్రాల్ ఎముక,ପୃଥିବୀ ହାଡ
పవిత్ర అడవి,ପବିତ୍ର ଜଙ୍ଗଲ
పవిత్ర గ్రోవ్,ପବିତ୍ର ଗ୍ରୋଭ |
పవిత్ర సరస్సు,ପବିତ୍ର ହ୍ରଦ
సార్కోప్లాజమ్,Sarcoplasm
సాక్రం,ସାକ୍ରୁମ୍
సురక్షిత పారవేయడం,ସୁରକ୍ଷିତ ନିଷ୍କାସନ |
