Punjabi,Kannada
ਸੰਖੇਪ,ಸಾರಾಂಶ
ਸੁਪਰ ਕੰਪਿਊਟਰ,ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್
ਸੁਪਰ ਕੰਪਿਊਟਿੰਗ,ಸೂಪರ್ ಕಂಪ್ಯೂಟಿಂಗ್
ਸੁਪਰ ਕੁੰਜੀ,ಸೂಪರ್ ಕೀ
ਸੁਪਰ ਉਪਭੋਗਤਾ,ಸೂಪರ್ ಬಳಕೆದಾರ
ਨਿਰੀਖਣ ਕੀਤੀ ਸਿਖਲਾਈ,ಮೇಲ್ವಿಚಾರಣೆಯ ಕಲಿಕೆ
ਸਹਾਇਤਾ ਚਿੱਪ,ಬೆಂಬಲ ಚಿಪ್
ਸਰਫ,ಸರ್ಫ್
ਸਰਫਿੰਗ,ಸರ್ಫಿಂಗ್
ਸਵੈਪ,ಸ್ವ್ಯಾಪ್ ಮಾಡಿ
ਵਿੱਚ ਸਵੈਪ,ವಿನಿಮಯ ಮಾಡಿಕೊಳ್ಳಿ
ਸਵੈਪ ਬਾਹਰ,ವಿನಿಮಯ ಮಾಡಿಕೊಳ್ಳಿ
ਸਵੈਪਿੰਗ,ವಿನಿಮಯ
ਬਦਲਿਆ ਨੈੱਟਵਰਕ,ಬದಲಾಯಿಸಿದ ನೆಟ್ವರ್ಕ್
ਬਦਲੀ ਜਾ ਰਹੀ ਹੈ,ಸ್ವಿಚಿಂಗ್
ਸਵਿਚਿੰਗ ਥਿਊਰੀ,ಸ್ವಿಚಿಂಗ್ ಸಿದ್ಧಾಂತ
ਪ੍ਰਤੀਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,ಸಾಂಕೇತಿಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ਸਮਕਾਲੀਕਰਨ,ಸಿಂಕ್ರೊನೈಸೇಶನ್
ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ,ಸಿಂಕ್ರೊನೈಸರ್
ਸਮਕਾਲੀ,ಸಿಂಕ್ರೊನಸ್
ਸਮਕਾਲੀ ਡਿਜੀਟਲ ਲੜੀ (SDH),ಸಿಂಕ್ರೊನಸ್ ಡಿಜಿಟಲ್ ಶ್ರೇಣಿ ವ್ಯವಸ್ಥೆ (SDH)
ਸੰਟੈਕਸ ਵਿਸ਼ਲੇਸ਼ਣ,ಸಿಂಟ್ಯಾಕ್ಸ್ ವಿಶ್ಲೇಷಣೆ
ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ,ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ
ਸਿਸਟਮ ਇੰਜੀਨੀਅਰਿੰਗ,ಸಿಸ್ಟಮ್ ಎಂಜಿನಿಯರಿಂಗ್
ਸਿਸਟਮ ਹੈਕਰ,ಸಿಸ್ಟಮ್ ಹ್ಯಾಕರ್
ਸਿਸਟਮ ਇੰਟੀਗਰੇਟਰ,ಸಿಸ್ಟಮ್ ಇಂಟಿಗ್ರೇಟರ್
ਸਿਸਟਮ ਲਾਗ,ಸಿಸ್ಟಮ್ ಲಾಗ್
ਸਿਸਟਮ ਮਾਸਕ,ಸಿಸ್ಟಮ್ ಮಾಸ್ಕ್
ਸਿਸਟਮ ਨੈੱਟਵਰਕ ਆਰਕੀਟੈਕਚਰ (SNA),ಸಿಸ್ಟಮ್ ನೆಟ್ವರ್ಕ್ ಆರ್ಕಿಟೆಕ್ಚರ್ (SNA)
ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ,ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್
ਸਿਸਟਮ ਨੂੰ ਮੁੜ ਚਾਲੂ ਕਰੋ,ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭಿಸಿ
ਸਿਸਟਮ ਬੰਦ,ಸಿಸ್ಟಮ್ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ
ਸਿਸਟਮ ਟੈਸਟਿੰਗ,ಸಿಸ್ಟಮ್ ಪರೀಕ್ಷೆ
ਸਿਸਟਮ ਸਹੂਲਤ,ಸಿಸ್ಟಮ್ ಉಪಯುಕ್ತತೆ
ਯੋਜਨਾਬੱਧ ਕੋਡ,ವ್ಯವಸ್ಥಿತ ಕೋಡ್
ਟੈਬ ਕਮਾਂਡ,ಟ್ಯಾಬ್ ಆಜ್ಞೆ
ਟੇਬਲ,ಟೇಬಲ್
ਸਾਰਣੀ ਉੱਪਰ ਦੇਖੋ,ಟೇಬಲ್ ಮೇಲಕ್ಕೆ ನೋಡಿ
ਟੇਬਲ ਸਪੇਸ,ಟೇಬಲ್ ಸ್ಪೇಸ್
ਟੈਬਲੇਟ,ಟ್ಯಾಬ್ಲೆಟ್
ਸਾਰਣੀਬੱਧ ਐਰੇ,ಕೋಷ್ಟಕ ರಚನೆ
ਟੇਬਲਿੰਗ ਫੰਕਸ਼ਨ,ಕೋಷ್ಟಕ ಕಾರ್ಯ
ਟੈਗ ਕੀਤਾ ਆਰਕੀਟੈਕਚਰ,ಟ್ಯಾಗ್ ಮಾಡಲಾದ ವಾಸ್ತುಶಿಲ್ಪ
ਟੈਗਡ ਚਿੱਤਰ ਫਾਈਲ ਫਾਰਮੈਟ (TIFF),ಟ್ಯಾಗ್ ಮಾಡಲಾದ ಇಮೇಜ್ ಫೈಲ್ ಫಾರ್ಮ್ಯಾಟ್ (TIFF)
ਟੈਂਡਮ ਸਿਸਟਮ,ಟಂಡಮ್ ವ್ಯವಸ್ಥೆ
ਟੇਪ ਦੀ ਘਣਤਾ,ಟೇಪ್ ಸಾಂದ್ರತೆ
ਟੇਪ ਮਾਸਕ,ಟೇಪ್ ಮುಖವಾಡ
tar ਫਾਈਲ,ಟಾರ್ ಫೈಲ್
ਟਾਸਕ,ಕಾರ್ಯ
ਟਾਸਕ ਬਾਰ,ಟಾಸ್ಕ್ ಬಾರ್
ਕਾਰਜ ਅਨੁਸੂਚੀ,ಕಾರ್ಯ ವೇಳಾಪಟ್ಟಿ
TCP/IP (ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ/ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ),TCP/IP (ಪ್ರಸರಣ ನಿಯಂತ್ರಣ ಪ್ರೋಟೋಕಾಲ್/ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್)
ਤੋੜਨ ਦੀ ਕਾਰਵਾਈ,ಹರಿದು ಹಾಕುವ ಕಾರ್ಯಾಚರಣೆ
ਟੈਲੀਕਾਮ,ಟೆಲಿಕಾಂ
ਦੂਰਸੰਚਾਰ,ದೂರಸಂಪರ್ಕ
ਟੈਲੀਕਾਨਫਰੰਸ,ಟೆಲಿಕಾನ್ಫರೆನ್ಸ್
ਟੈਲੀਕਾਨਫਰੈਂਸਿੰਗ,ಟೆಲಿಕಾನ್ಫರೆನ್ಸಿಂಗ್
ਟੈਲੀਗ੍ਰਾਫੀ,ಟೆಲಿಗ್ರಾಫಿ
ਟੈਲੀਮੈਟਰੀ,ಟೆಲಿಮೆಟ್ರಿ
ਟੈਲੀਫ਼ੋਨ,ದೂರವಾಣಿ
ਟੈਲੀਫੋਨੀ,ಟೆಲಿಫೋನಿ
ਟੈਲੀਪ੍ਰਿੰਟਰ,ಟೆಲಿಪ್ರಿಂಟರ್
ਟੈਲੀਪ੍ਰੋਸੈਸਿੰਗ,ಟೆಲಿಪ್ರೊಸೆಸಿಂಗ್
ਟੈਲੀਵਿਜ਼ਨ,ದೂರದರ್ಶನ
ਟੇਲੈਕਸ,ಟೆಲೆಕ್ಸ್
ਟੈਲਨੈੱਟ,ಟೆಲ್ನೆಟ್
ਤਾਪਮਾਨ,ತಾಪಮಾನ
ਟੈਂਪਲੇਟ,ಟೆಂಪ್ಲೇಟ್
ਦਸ ਦਾ ਪੂਰਕ,ಹತ್ತರ ಪೂರಕ
tera ਬਾਈਟ,ಟೆರಾ ಬೈಟ್
ਤੇਰਾ ਫਲਾਪ,ಟೆರಾ ಫ್ಲಾಪ್ಸ್
ਟਰਮੀਨਲ ਕਰਸਰ,ಟರ್ಮಿನಲ್ ಕರ್ಸರ್
ਟਰਮੀਨਲ ਨੋਡ,ಟರ್ಮಿನಲ್ ನೋಡ್
ਟਰਮੀਨਲ ਵਿੰਡੋ,ಟರ್ಮಿನಲ್ ವಿಂಡೋ
ਸਮਾਪਤੀ,ಮುಕ್ತಾಯ
ਟਰਨਰੀ,ತ್ರಯಾತ್ಮಕ
ਤ੍ਰਿਏਕ ਓਪਰੇਸ਼ਨ,ತ್ರಯಾತ್ಮಕ ಕಾರ್ಯಾಚರಣೆ
ਟੈਸਟ,ಪರೀಕ್ಷೆ
ਟੈਸਟ ਕਵਰੇਜ,ಪರೀಕ್ಷಾ ವ್ಯಾಪ್ತಿ
ਟੈਸਟ ਰਨ,ಪರೀಕ್ಷಾ ಓಟ
ਟੈਸਟ-ਡਾਟਾ,ಪರೀಕ್ಷಾ ಡೇಟಾ
ਟੈਕਸਟ,ಪಠ್ಯ
ਟੈਕਸਟ ਬਾਕਸ,ಪಠ್ಯ ಪೆಟ್ಟಿಗೆ
ਟੈਕਸਟ ਕਰਸਰ,ಪಠ್ಯ ಕರ್ಸರ್
ਟੈਕਸਟ ਐਡੀਟਰ,ಪಠ್ಯ ಸಂಪಾದಕ
ਟੈਕਸਟ ਫਾਈਲ,ಪಠ್ಯ ಫೈಲ್
ਟੈਕਸਟ ਮੋਡ,ಪಠ್ಯ ಮೋಡ್
ਟੈਕਸਟ ਪ੍ਰੋਸੈਸਿੰਗ,ಪಠ್ಯ ಪ್ರಕ್ರಿಯೆ
ਟੈਕਸਟ ਟੂ ਸਪੀਚ (TTS),ಪಠ್ಯದಿಂದ ಭಾಷಣಕ್ಕೆ (TTS)
ਟੈਕਸਟ ਮੈਪਿੰਗ,ವಿನ್ಯಾಸ ಮ್ಯಾಪಿಂಗ್
ਟੀ-ਫਲਿਪ-ਫਲਾਪ,ಟಿ-ಫ್ಲಿಪ್-ಫ್ಲಾಪ್
ਥਰਮਲ ਪ੍ਰਿੰਟਰ,ಉಷ್ಣ ಮುದ್ರಕ
ਪਤਲੀ ਫਿਲਮ ਮੈਮੋਰੀ,ತೆಳುವಾದ ಫಿಲ್ಮ್ ಮೆಮೊರಿ
ਪਤਲੀ ਫਿਲਮ ਟਰਾਂਜ਼ਿਸਟਰ,ತೆಳುವಾದ ಫಿಲ್ಮ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
ਥਰੈਸ਼ਿੰਗ,ಥಳಿಸುವುದು
ਥਰਿੱਡ,ಎಳೆ
ਥਰਿੱਡਿੰਗ,ಥ್ರೆಡಿಂಗ್
ਤੀਹਰੀ ਨੈੱਟਵਰਕ,ಮೂರು ಹಂತದ ಜಾಲ
ਥ੍ਰੂਪੁੱਟ,ಥ್ರೋಪುಟ್
ਸਮੇਂ ਦੀ ਗੁੰਝਲਤਾ,ಸಮಯದ ಸಂಕೀರ್ಣತೆ
ਟਾਈਮ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਿੰਗ (ਟੀਡੀਐਮ),ಸಮಯ ವಿಭಾಗ ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್ (TDM)
ਸਮਾ ਸੀਮਾ,ಕಾಲಮಿತಿಯೊಳಗೆ
ਸਮਾ ਸੀਮਾ,ಕಾಲಮಿತಿಯೊಳಗೆ
ਟਾਈਮ ਮਸ਼ੀਨ,ಸಮಯ ಯಂತ್ರ
ਸਮਾਂ ਖ਼ਤਮ,ಸಮಯ ಮೀರಿದೆ
ਸਮੇਂ ਦੀ ਮਾਤਰਾ,ಸಮಯದ ಪ್ರಮಾಣೀಕರಣ
ਸਮਾਂ ਲੜੀ,ಸಮಯ ಸರಣಿ
ਸਮਾਂ ਸਾਂਝਾ ਕਰਨਾ,ಸಮಯ ಹಂಚಿಕೆ
ਟਾਈਮ ਸ਼ੇਅਰਿੰਗ ਸਿਸਟਮ,ಸಮಯ ಹಂಚಿಕೆ ವ್ಯವಸ್ಥೆ
ਟਾਈਮ ਸਟੈਂਪ,ಸಮಯದ ಮುದ್ರೆ
ਸਮਾਂ ਚਿੱਤਰ,ಸಮಯ ರೇಖಾಚಿತ್ರ
ਰੰਗਤ,ಟಿಂಟ್
ਟੌਗਲ ਕਰੋ,ಟಾಗಲ್ ಮಾಡಿ
ਟੌਗਲ ਕਰਨ ਦੀ ਗਤੀ,ಟಾಗಲ್ ವೇಗ
ਟੋਕਨ,ಟೋಕನ್
ਟੋਕਨ ਬੱਸ,ಟೋಕನ್ ಬಸ್
ਟੋਕਨ ਬੱਸ,ಟೋಕನ್ ಬಸ್
ਟੋਕਨ ਬੱਸ ਨੈੱਟਵਰਕ,ಟೋಕನ್ ಬಸ್ ನೆಟ್ವರ್ಕ್
ਟੋਕਨ ਰਿੰਗ,ಟೋಕನ್ ರಿಂಗ್
ਟੋਕਨ ਗੱਲਬਾਤ,ಟೋಕನ್ ಚರ್ಚೆ
ਟੂਲ,ಉಪಕರಣ
ਹੇਠੋ ਉੱਤੇ,ಮೇಲಿನಿಂದ ಕೆಳಗೆ
ਉੱਪਰ ਤੋਂ ਹੇਠਾਂ ਡਿਜ਼ਾਈਨ,ಮೇಲಿನಿಂದ ಕೆಳಗೆ ವಿನ್ಯಾಸ
ਉੱਪਰ ਹੇਠਾਂ ਪਾਰਸਿੰਗ,ಮೇಲಿನಿಂದ ಕೆಳಗೆ ಪಾರ್ಸಿಂಗ್
ਟੌਪੋਲੋਜੀ,ಸ್ಥಳಶಾಸ್ತ್ರ
ਟੱਚ ਪੈਡ,ಟಚ್ ಪ್ಯಾಡ್
ਟਚ ਸਕਰੀਨ,ಟಚ್ ಸ್ಕ್ರೀನ್
ਟਰੇਸ,ಜಾಡಿನ
ਟਰੇਸਿੰਗ,ಟ್ರೇಸಿಂಗ್
ਟਰੈਕ,ಟ್ರ್ಯಾಕ್
ਟਰੈਕ ਡਿਸਕ,ಟ್ರ್ಯಾಕ್ ಡಿಸ್ಕ್
ਟਰੈਕ ਟੇਪ,ಟ್ರ್ಯಾಕ್ ಟೇಪ್
ਟਰੈਕਿੰਗ,ಟ್ರ್ಯಾಕಿಂಗ್
ਟ੍ਰੇਲਰ,ಟ್ರೈಲರ್
ਟ੍ਰੈਜੈਕਟਰੀ,ಪಥ
ਲੈਣ-ਦੇਣ,ವ್ಯವಹಾರ
ਲੈਣ-ਦੇਣ ਫਾਈਲ,ವಹಿವಾಟು ಫೈಲ್
ਲੈਣ-ਦੇਣ ਦਾ ਲਾਗ,ವಹಿವಾಟು ಲಾಗ್
ਪ੍ਰਤੀਲਿਪੀ,ಲಿಪ್ಯಂತರ
ਟ੍ਰਾਂਸਡਿਊਸਰ,ಪರಿವರ್ತಕ
ਤਬਾਦਲਾ ਦਰ,ವರ್ಗಾವಣೆ ಪ್ರಮಾಣ
ਟ੍ਰਾਂਸਫਰ ਦਾ ਸਮਾਂ,ವರ್ಗಾವಣೆ ಸಮಯ
ਪਰਿਵਰਤਨ,ರೂಪಾಂತರ
ਅਸਥਾਈ ਗਲਤੀ,ಕ್ಷಣಿಕ ದೋಷ
ਆਵਾਜਾਈ ਦਾ ਸਮਾਂ,ಸಾರಿಗೆ ಸಮಯ
ਤਬਦੀਲੀ,ಪರಿವರ್ತನೆ
ਪਰਿਵਰਤਨਸ਼ੀਲ,ಟ್ರಾನ್ಸಿಟಿವ್
ਪਰਿਵਰਤਨਸ਼ੀਲਤਾ,ಟ್ರಾನ್ಸಿಟಿವಿಟಿ
ਅਨੁਵਾਦ,ಅನುವಾದ
ਸੰਚਾਰ,ರೋಗ ಪ್ರಸಾರ
ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ (TCP),ಪ್ರಸರಣ ನಿಯಂತ್ರಣ ಪ್ರೋಟೋಕಾಲ್ (TCP)
ਸੰਚਾਰ ਲਾਈਨ,ಪ್ರಸರಣ ಮಾರ್ಗ
ਟ੍ਰਾਂਸਮੀਟਰ,ಟ್ರಾನ್ಸ್ಮಿಟರ್
ਪਾਰਦਰਸ਼ਤਾ,ಪಾರದರ್ಶಕತೆ
ਟ੍ਰਾਂਸਪੌਂਡਰ,ಟ್ರಾನ್ಸ್ಪಾಂಡರ್
ਆਵਾਜਾਈ,ಸಾರಿಗೆ
ਤਬਦੀਲੀ,ಸ್ಥಳಾಂತರ
ਟ੍ਰਾਂਸਪਿਊਟਰ,ಟ್ರಾನ್ಸ್‌ಪ್ಯೂಟರ್
ਟ੍ਰਾਂਸਰੀਵਰ,ಟ್ರಾನ್ಸ್ಸಿವರ್
ਫਸਾਉਣਾ,ಟ್ರ್ಯಾಪಿಂಗ್
ਟ੍ਰੈਵਰਸ,ಸಂಚರಿಸು
ਰੁੱਖ (ਟਰੈਵਰਸਲ),ಮರ (ಪ್ರಯಾಣ)
ਰੁੱਖ ਨੈੱਟਵਰਕ,ಮರದ ಜಾಲ
ਸਹਾਇਕ ਨਦੀ ਸਰਕਟ,ಉಪನದಿ ಸರ್ಕ್ಯೂಟ್
ਮਾਮੂਲੀ ਗ੍ਰਾਫ਼,ಟ್ರಿವಲ್ ಗ್ರಾಫ್
ਸਮੱਸਿਆ ਸ਼ੂਟ,ತೊಂದರೆ ಶೂಟ್
ਕੱਟੋ,ಮೊಟಕುಗೊಳಿಸಿ
ਸੱਚਾਈ ਸਾਰਣੀ,ಸತ್ಯ ಕೋಷ್ಟಕ
ਟਿਊਨਰ,ಟ್ಯೂನರ್
ਟਨਲਿੰਗ,ಸುರಂಗ ಮಾರ್ಗ
ਟਨਿੰਗ,ಟ್ಯೂನಿಂಗ್
ਟੂਪਲ,ಟುಪಲ್
ਟਰਬੋ ਪਾਸਕਲ,ಟರ್ಬೊ ಪ್ಯಾಸ್ಕಲ್
ਟਿਊਰਿੰਗ ਮਸ਼ੀਨ,ಟ್ಯೂರಿಂಗ್ ಯಂತ್ರ
ਵਾਰ ਵਾਰੀ,ತಿರುಗುವ ಸಮಯ
ਦਸਤਾਵੇਜ਼ ਨੂੰ ਮੋੜੋ,ಡಾಕ್ಯುಮೆಂಟ್ ಅನ್ನು ತಿರುಗಿಸಿ
ਤਬਦੀਲੀ ਕ੍ਰਮ,ತಿರುವು ಅನುಕ್ರಮ
ਜੁੜਵਾਂ ਕੇਬਲ,ಅವಳಿ ಕೇಬಲ್
ਮਰੋੜਿਆ ਜੋੜਾ,ತಿರುಚಿದ ಜೋಡಿ
ਦੋ ਭਾਗ ਅਸੈਂਬਲਰ,ಎರಡು ಭಾಗಗಳ ಜೋಡಣೆ
ਦੋ ਦੇ ਪੂਰਕ,ಎರಡು ಪೂರಕ
ਕਿਸਮ,ಮಾದರಿ
ਚਿਹਰਾ ਟਾਈਪ ਕਰੋ,ರೀತಿಯ ಮುಖ
ਸਿਰ ਦੀ ਕਿਸਮ,ಟೈಪ್ ಹೆಡ್
ਕਿਸਮ ਦਾ ਚੱਕਰ,ರೀತಿಯ ಚಕ್ರ
ਟਾਈਪਿੰਗ,ಟೈಪಿಂಗ್
ਅਨ ਇੰਟਰਪਟੇਬਲ ਪਾਵਰ ਸੋਰਸ (UPS),ತಡೆರಹಿತ ವಿದ್ಯುತ್ ಮೂಲ (ಯುಪಿಎಸ್)
unary ਕਾਰਵਾਈ,ಏಕೀಕೃತ ಕಾರ್ಯಾಚರಣೆ
unary ਕਾਰਵਾਈ,ಏಕೀಕೃತ ಕಾರ್ಯಾಚರಣೆ
unary ਆਪਰੇਟਰ,ಏಕೀಕೃತ ಆಪರೇಟರ್
ਅਨਿਸ਼ਚਿਤਤਾ,ಅನಿಶ್ಚಿತತೆ
ਬਿਨਾਂ ਸ਼ਰਤ ਬਿਆਨ,ಬೇಷರತ್ತಾದ ಹೇಳಿಕೆ
ਅਣਗਿਣਤ,ಎಣಿಸಲಾಗದು
ਬੇਨਕਾਬ,ಬಹಿರಂಗಪಡಿಸಲು
ਨਿਰਣਾਇਕ,ನಿರ್ಧರಿಸಲಾಗದ
ਪਰਿਭਾਸ਼ਿਤ,ವ್ಯಾಖ್ಯಾನಿಸಲಾಗಿಲ್ಲ
ਪਰਿਭਾਸ਼ਿਤ ਰਿਕਾਰਡ,ವ್ಯಾಖ್ಯಾನಿಸದ ದಾಖಲೆ
ਅਣਡਿਲੀਟ ਕਰੋ,ಅಳಿಸಿಹಾಕು
ਅੰਡਰਸਕੋਰ,ಅಂಡರ್ಸ್ಕೋರ್
ਨਿਰਦੇਸਿਤ,ನಿರ್ದೇಶಿತ
ਨਿਰਦੇਸ਼ਿਤ ਗ੍ਰਾਫ਼,ನಿರ್ದೇಶನವಿಲ್ಲದ ಗ್ರಾಫ್
ਦਿਸ਼ਾਹੀਣ ਸੇਵਾ ਸਮਾਂ,ದಿಕ್ಕಿನ ಸೇವೆಯ ಸಮಯ
ਵਾਪਿਸ,ರದ್ದುಮಾಡು
ਗੈਰ-ਫਾਰਮੈਟਿਡ ਡਿਸਕ,ಫಾರ್ಮ್ಯಾಟ್ ಮಾಡದ ಡಿಸ್ಕ್
ਯੂਨੀਕਾਸਟਿੰਗ,ಯುನಿಕಾಸ್ಟಿಂಗ್
ਯੂਨੀਕੋਡ,ಯುನಿಕೋಡ್
ਨਿਰਦੇਸਿਤ ਰੁੱਖ,ಏಕಮುಖ ಮರ
ਯੂਨੀਫਾਰਮ ਰਿਸੋਰਸ ਲੋਕੇਟਰ (URL),ಏಕರೂಪದ ಸಂಪನ್ಮೂಲ ಪತ್ತೆಕಾರಕ (URL)
ਯੂਨੀਪ੍ਰੋਸੈਸਿੰਗ,ಅನ್ಪ್ರೊಸೆಸಿಂಗ್
ਵਿਲੱਖਣ,ಅನನ್ಯ
ਅਨਿਸ਼ਿਲਡ ਟਵਿਸਟਡ ਪੇਅਰ (UTP),ರಕ್ಷಣೆಯಿಲ್ಲದ ತಿರುಚಿದ ಜೋಡಿ (UTP)
ਯੂਨਿਟ,ಘಟಕ
ਯੂਨਿਟ ਦਾ ਪਤਾ,ಘಟಕ ವಿಳಾಸ
ਯੂਨਿਟ ਅੰਤਰਾਲ,ಘಟಕ ಮಧ್ಯಂತರ
ਯੂਨਿਟ ਟੈਸਟਿੰਗ,ಘಟಕ ಪರೀಕ್ಷೆ
ਇਕਸਾਰ ਕੋਡ,ಏಕೀಕೃತ ಕೋಡ್
ਯੂਨੀਟਰਮ,ಯುನಿಟರ್ಮ್
ਯੂਨੀਵਰਸਲ ਅਸਿੰਕ੍ਰੋਨਸ ਰਿਸੀਵਰ/ਟ੍ਰਾਂਸਮੀਟਰ (UART),ಸಾರ್ವತ್ರಿಕ ಅಸಮಕಾಲಿಕ ರಿಸೀವರ್/ಟ್ರಾನ್ಸ್ಮಿಟರ್ (UART)
ਯੂਨੀਵਰਸਲ ਫਲਿੱਪ ਫਲਾਪ,ಸಾರ್ವತ್ರಿಕ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
ਯੂਨੀਵਰਸਲ ਸੈੱਟ,ಸಾರ್ವತ್ರಿಕ ಸೆಟ್
ਯੂਨੀਵਰਸਟਲ ਅੱਖਰ ਸੈੱਟ,ಸಾರ್ವತ್ರಿಕ ಅಕ್ಷರ ಸೆಟ್
ਯੂਨਿਕਸ,ಯುನಿಕ್ಸ್
ਅਨਲੌਕ ਕਰੋ,ಅನ್ಲಾಕ್ ಮಾಡಿ
ਅਸੁਰੱਖਿਅਤ ਖੇਤਰ,ಅಸುರಕ್ಷಿತ ಕ್ಷೇತ್ರ
ਅਸੁਰੱਖਿਅਤ ਫਾਇਲ,ಅಸುರಕ್ಷಿತ ಫೈಲ್
ਪਹੁੰਚ ਤੋਂ ਬਾਹਰ,ತಲುಪಲು ಸಾಧ್ಯವಿಲ್ಲ
ਅਣਛਾਇਆ,ನೆರಳು ತೆಗೆಯಿರಿ
ਅਸੁਰੱਖਿਅਤ,ರಕ್ಷಣೆಯಿಲ್ಲದ
ਅਸਫਲ ਕਾਲ,ವಿಫಲ ಕರೆ
ਅਨਤਾਰ,ಉಂಟಾರ್
ਅਸੰਗਤੀਆਂ ਨੂੰ ਅੱਪਡੇਟ ਕਰੋ,ವೈಪರೀತ್ಯಗಳನ್ನು ನವೀಕರಿಸಿ
ਅੱਪਡੇਟ ਕੀਤੀ ਫਾਇਲ,ನವೀಕರಿಸಿದ ಫೈಲ್
ਅੱਪਡੇਟ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ,ನವೀಕರಿಸಲಾಗುತ್ತಿದೆ
ਅੱਪਗ੍ਰੇਡ ਕਰੋ,ನವೀಕರಿಸಿ
ਅੱਪਗ੍ਰੇਡ ਕਰੋ,ನವೀಕರಿಸಿ
ਅੱਪਲਿੰਕ,ಅಪ್ಲಿಂಕ್
ਅੱਪਲੋਡ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ,ಅಪ್‌ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ
ਉੱਪਰੀ ਮੈਮੋਰੀ ਖੇਤਰ,ಮೇಲಿನ ಮೆಮೊರಿ ಪ್ರದೇಶ
ਅੱਪਸਟਰੀਮ,ಅಪ್ಸ್ಟ್ರೀಮ್
ਅਪਟਾਈਮ,ಅಪ್ಟೈಮ್
ਉੱਪਰ ਵੱਲ,ಮೇಲ್ಮುಖವಾಗಿ
ਯੂਜ਼ਨੈੱਟ,ಯೂಸ್ನೆಟ್
ਉਪਭੋਗਤਾ,ಬಳಕೆದಾರ
ਉਪਭੋਗਤਾ ਏਜੰਟ,ಬಳಕೆದಾರ ಏಜೆಂಟ್
ਉਪਭੋਗਤਾ ਪ੍ਰਮਾਣਿਕਤਾ,ಬಳಕೆದಾರ ದೃಢೀಕರಣ
ਉਪਭੋਗਤਾ ਡੇਟਾਗ੍ਰਾਮ ਪ੍ਰੋਟੋਕੋਲ (UDP),ಬಳಕೆದಾರರ ಡೇಟಾಗ್ರಾಮ್ ಪ್ರೋಟೋಕಾಲ್ (UDP)
ਉਪਭੋਗਤਾ ਨਾਲ ਅਨੁਕੂਲ,ಬಳಕೆದಾರ ಸ್ನೇಹಿ
ਉਪਭੋਗਤਾ ਦੀ ਪਛਾਣ,ಬಳಕೆದಾರ ಗುರುತಿಸುವಿಕೆ
ਉਪਭੋਗਤਾ ਪਛਾਣ (UID),ಬಳಕೆದಾರ ಗುರುತು (UID)
ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ,ಬಳಕೆದಾರ ಇಂಟರ್ಫೇಸ್
ਉਪਭੋਗਤਾ ਨਾਮ,ಬಳಕೆದಾರ ಹೆಸರು
ਉਪਭੋਗਤਾ ਪ੍ਰੋਫਾਈਲ,ಬಳಕೆದಾರ ಪ್ರೊಫೈಲ್
ਉਪਯੋਗਤਾ,ಉಪಯುಕ್ತತೆ
ਉਪਯੋਗਤਾ ਸਾਫਟਵੇਅਰ,ಉಪಯುಕ್ತತೆ ಸಾಫ್ಟ್ವೇರ್
ਵੈਧ,ಮಾನ್ಯವಾಗಿದೆ
ਪ੍ਰਮਾਣਿਕਤਾ,ಮೌಲ್ಯೀಕರಣ
ਪ੍ਰਮਾਣਿਕਤਾ ਪ੍ਰੋਟੋਕੋਲ,ಮೌಲ್ಯೀಕರಣ ಪ್ರೋಟೋಕಾಲ್ಗಳು
ਪ੍ਰਮਾਣਿਕਤਾ ਟੈਸਟਿੰਗ,ಮೌಲ್ಯಮಾಪನ ಪರೀಕ್ಷೆ
ਵੈਧਤਾ ਦੀ ਜਾਂਚ,ಮಾನ್ಯತೆ ಪರಿಶೀಲನೆ
