Telugu,Hindi
వరయాక్టర్ డయోడ్,वैरेक्टर डायोड
వేరియబుల్,"परिवतब, चर, परिवर्तनीय"
వేరియబుల్ ఏరియా సౌండ్ ట్రాక్,परिवर्तनीय क्षेत्र ध्वनि पथ
వేరియబుల్ డేటా రేట్ కుదింపు,परिवर्तनीय आंकड़ा दर संपीडन
వేరియబుల్ డెన్సిటీ సౌండ్ ట్రాక్,परिवर्तनीय घनत्व ध्वनि पथ
వేరియబుల్ అవుట్పుట్ డేటా రేటు,परिवर्तनीय निर्गम आंकड़ा दर
వెక్టర్,सदिश
వెక్టర్ ఇంపెడెన్స్ మీటర్,सदिश प्रतिबाधा मापी
వెక్టర్ నెట్‌వర్క్ ఎనలైజర్,सदिश जालक्रम विश्लेषित्र
కాంతి వేగం,प्रकाश वेग
వెంటెడ్ బాక్స్,"निर्गत बॉक्स, निर्गत पेटी, सरंध्र पेटी"
బహుముఖ ప్రజ్ఞ,"परिवर्तनशीलता, बहुआयामी प्रतिभा"
సంస్కరణ: Telugu,"परिवर्तन, अनुवाद, रूपांतर"
నిలువు విమానం,ऊर्ध्वाधर तल
నిలువుగా ధ్రువణ,ऊर्ध्व-धुवित
వెలిజ్రాలక బృందం,अवशेषी पार्श्व बैंड
వైబ్రేషన్,कंपन
వైబ్రేటర్,कंपित्र
వీడియో,"वीडियो, –श्य"
వీడియో యాంప్లిఫైయర్,"–ष्य प्रवर्धक, वीडियो प्रवर्धक"
వీడియో గొలుసు,"–ष्य शृंखला, वीडियो चेन"
వీడియో లక్షణాలు,वीडियो अभिलक्षण
వీడియో కోడ్,वीडियो कोड
వీడియో కుదింపు,वीडियो संपीडन
వీడియో కాన్ఫరెన్సింగ్,"वीडियो दूर सम्मेलन, वीडियो कॉन्फरेन्सिंग"
వీడియో గ్రాఫిక్స్ అడాప్టర్,वीडियोग्राफिक्स अनुकूलक
వీడియో స్ట్రీమింగ్,वीडियो प्रवाह
వీడియో స్విచ్చర్,वीडियो स्विचक
వీడియోగ్రఫీ,वीडियोलेखन
చూడండి,–ष्य
దూరం చూస్తున్నారు,"दर्शन दूरी, –ष्य दूरी"
వర్చువల్,"आभासी, कल्पित"
వర్చువల్ చిరునామా,आभासी पता
వర్చువల్ ఎత్తు,आभासी ऊंचाई
వర్చువల్ మెమరీ,आभासी स्मृति
వర్చువల్ ప్రైవేట్ నెట్‌వర్క్,आभासी निजी जालक्रम
వర్చువల్ రియాలిటీ,आभासी वास्तविकता
వైరస్,"विषाणु, वायरस"
స్నిగ్ధత,ष्यानता
దృశ్యమానత,–ष्यता
దృష్టి,–ष्टि
దృశ్య ప్రదర్శన,–ष्य प्रदर्श
దృశ్య తనిఖీ,–ष्य निरीक्षण
విజువల్ రేడియో,–ष्य रेडियो
వాయిస్ ఫ్రీక్వెన్సీ,वाक् आवृत्ति
వాయిస్ మెయిల్,"वाणी मेल, वाणी डाक"
వాయిస్ ఓవర్ ఐపి,अंतरजाल प्रोटोकॉल
వాయిస్ ఓవర్ రికార్డింగ్ (VOR),"वाणी आरोपित अभिलेखन, वाणी आरूढ़ अभिलेखन"
అస్థిర ద్రవ,वाष्पशील द्रव
అస్థిర జ్ఞాపకం,हासी स्मृति
వోల్ట్,वोल्ट
వోల్టేజ్,वोल्टता
వోల్టేజ్ నియంత్రిత ఓసిలేటర్ (VCO),वोल्टता नियंत्रित दोलित्र (वीसीओ)
వోల్టేజ్ ఫ్లేక్యుయేషన్,वोल्टता उच्चावचन
వోల్టేజ్ నియంత్రణ,"वोल्टता नियंत्रण, वोल्टता नियमन"
