Bengali,Odiya
স্পেকট্রোফোটোমিটার,ସ୍ପେକ୍ଟ୍ରୋଫୋଟୋମିଟର |
বর্ণালী,ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପ୍ |
বর্ণালী,ସ୍ପେକ୍ଟ୍ରମ୍
বর্ণালি বিশ্লেষক,ସ୍ପେକ୍ଟ୍ରମ୍ରମ୍ ଆନାଲିଜର୍ |
বর্ণালী আকার,ସ୍ପେକ୍ଟ୍ରମ୍ ଶୋପିଂ |
বক্তৃতা বক্তৃতা,ବକ୍ତବ୍ୟ ଆରିକିକ୍ୟୁଲେସନ୍
স্পিচ চ্যানেল,ବକ୍ତବ୍ୟ ଚ୍ୟାନେଲ |
বক্তৃতা সংকোচনের,ବକ୍ତବ୍ୟ ସଙ୍କୋଚନ |
স্পিচ এনকোডিং,ବକ୍ତବ୍ୟ ଏନକୋଡିଂ |
কন্ঠ সনান্তকরণ,ବାଣୀ ଚିହ୍ନିବା
স্পিন,ସ୍ପିନ୍
সর্পিল,Spiral
স্প্লিকিং,ସ୍ପ୍ଲୋର୍ସିଂ |
স্প্লিটার,ସ୍ପ୍ଲିଟର
স্পুল,Spol
বিক্ষিপ্ত,Sporadic
স্পট বিমস,ସ୍ପଟ୍ ବିମ୍ |
ছড়িয়ে পড়া শিট,ସିଟ୍ ବିସ୍ତାର କରନ୍ତୁ |
উত্সাহী এবং সুরেলা বিকিরণ,ଭ୍ରାନ୍ତ ଏବଂ ହରମୋନିକ୍ ବିକିରଣ |
উত্সাহী সাইডব্যান্ড ফ্রিকোয়েন্সি,ଭେଦଲ ପାର୍ଶ୍ୱ ବାରମ୍ବାର |
ভিডিও চেপে,ଭିଡିଓ ଚିପିଦେଲା |
স্ট্যাম্পিং,ଷ୍ଟାପ୍ କରିବା |
স্ট্যান্ডার্ড সফ্টওয়্যার,ଷ୍ଟାଣ୍ଡାର୍ଡ ସଫ୍ଟୱେର୍ |
মানীকরণ,ମାନକ
অপেক্ষা করো,ସମର୍ଥନ
স্ট্যান্ডবাই সরঞ্জাম,ଷ୍ଟାଣ୍ଡବାଇ ଉପକରଣ |
স্থায়ী তরঙ্গ,ଠିଆ ହୋଇଥିବା ତରଙ୍ଗ |
স্থায়ী তরঙ্গ অনুপাত,ଠିଆ ହୋଇଥିବା ତରଙ୍ଗ ଅନୁପାତ |
টর্ক শুরু,ଟର୍କ ଆରମ୍ଭ କରିବା |
স্টপ শুরু,ଷ୍ଟାର୍ଟ-ଷ୍ଟପ୍ |
স্থির,ପରିସଂଖ୍ୟାନ
পরিসংখ্যান পদ্ধতি,ପରିସଂଖ୍ୟାନ ପଦ୍ଧତି |
স্থিতি,ସ୍ଥିତି
স্থিতি ইঙ্গিত,ସ୍ଥିତି ସୂଚକ
স্থির,ସ୍ଥିର
স্টেরিও,ଷ୍ଟେରିଓ
স্টেরিও ভারসাম্য,ଷ୍ଟେରିଓ ସନ୍ତୁଳନ |
স্টেরিও এনকোডার,ଷ୍ଟେରିଓ ଏନକୋଡର୍ |
স্টেরিও জেনারেটর,ଷ୍ଟେରିଓ ଜେନେରେଟର |
স্টেরিও মোড,ଷ୍ଟେରିଓ ମୋଡ୍ |
স্টেরিও ট্রান্সমিশন,ଷ୍ଟେରିଓ ଟ୍ରାନ୍ସମିସନ୍ |
স্টেরিওফোনিক সাউন্ড প্রজনন,ଷ୍ଟେରିଓଫୋନିକ୍ ଧ୍ୱନି ପ୍ରଜନନ |
স্টেরিওফনি,ଷ୍ଟେରିଓଫୋନୀ |
স্টেরিওস্কোপি,ଷ୍ଟେରିଓସ୍କୋପି |
এখনও ছবি,ତଥାପି ଚିତ୍ର
উদ্দীপনা,ଉତ୍ସାହ
স্টপব্যান্ড,ଷ୍ଟପବ୍ୟାଣ୍ଡ |
স্টোরেজ,ସଂରକ୍ଷଣ
স্টোরেজ ব্যাটারি রুম,ସଂରକ୍ଷଣ ବ୍ୟାଟେରୀ କୋଠରୀ |
স্টোরেজ ডিভাইস,ସଂରକ୍ଷଣ ଉପକରଣ
স্ট্র্যাটোস্ফিয়ার,ଷ୍ଟ୍ରାଟୋସପେରେଜେରେ
স্ট্রিমিং,ପ୍ରବାହିତ
প্রসারিত,ବିସ୍ତାର
স্ট্রিং,ଷ୍ଟ୍ରିଙ୍ଗ
কাঠামোগত,ଗଠନମୂଳକ
স্টুডিও ব্লক,ଷ୍ଟୁଡିଓ ବ୍ଲକ୍ |
স্টুডিও সেন্টার,ଷ୍ଟୁଡିଓ ସେଣ୍ଟର୍ |
স্টুডিও আলো,ଷ୍ଟୁଡିଓ ଲାଇଟ କରିବା |
স্টুডিও মনিটর,ଷ୍ଟୁଡିଓ ମନିଟର |
স্টাইলাস,ଷ୍ଟାଇଲସ୍
সাবব্যান্ড এনকোডিং,ସବ୍ ବ୍ୟାଣ୍ଡ ଏନକୋଡିଂ |
সাবব্যান্ড মাস্কিং,ସବବ୍ୟାଣ୍ଡ ମାସ୍କିଂ |
সাবব্যান্ড নমুনা,ସବବ୍ୟାଣ୍ଡ ନମୁନାଗୁଡିକ |
সাবনেট,ସବନେଟ
সাবমলিং,ଅଭିଶାପ
গ্রাহক,ଗ୍ରାହକ |
হঠাৎ আয়নোস্ফিয়ারের ব্যাঘাত,ହଠାତ୍ ଆଇଓନୋସେପ୍ର୍ ବ୍ୟାଘାତ |
সান স্পট ক্রিয়াকলাপ,ସନ୍ ସ୍ପଟ୍ କାର୍ଯ୍ୟକଳାପ |
সুপার পাওয়ার ট্রান্সমিটার,ସୁପର ପାୱାର୍ ଟ୍ରାନ୍ସମିଟର |
সুপার স্যাম্পলিং,ସୁପର ନମେଲିଙ୍ଗ୍ |
সুপার সকেট,ସୁପର ସକେଟ୍ |
সুপারহিটেড বাষ্প,ସୁପରହିଟ୍ ବାଷ୍ପ |
সুপারহিটারোডিন,ସୁପରହିଟେରାଇଜ୍ |
সুপারহিটারোডিন রূপান্তরকারী,ସୁପରହିଟ୍ ରେଡର୍ କନଭର୍ଟର |
সুপারহিটারোডিন রিসিভার,ସୁପରହିଟ୍ ରେଡିନ୍ ରିସିଭର୍ |
সুপারিম্পোজড (বর্তমান),ସୁପରମାସିଡ୍ (କରେଣ୍ଟ)
সুপারিপজিশন,ସୁପିର୍ସିଂସନନ୍
সুপারপজিশন,ସୁପ୍ୟୁପସନ୍
সুপারসোনিক,ସୁପରସୋନିକ୍ |
সরবরাহ নালী,ଯୋଗାଣ ନଳୀ |
দমন গ্রিড,ଦମନ ଗ୍ରୀଡ୍
পৃষ্ঠের শব্দ,ଭୂପୃଷ୍ଠ ଶବ୍ଦ
পৃষ্ঠ তরঙ্গ,ଭୂପୃଷ୍ଠ ତରଙ୍ଗ |
সার্ফিং,ସର୍ଫିଙ୍ଗ୍
উত্সাহ,ସର୍ଜନ
চারপাশ,ଆଖପାଖ
সংবেদন,ସଂଗୃହିତ
সংবেদনশীলতা,ସ୍ଥଗିତତା
স্থগিত,ନିଲମ୍ବିତ |
অদলবদল,ଅଦଳବଦି
সুইপ সার্কিট,Sapep ସର୍କିଟ୍ |
স্যুইচ,ସୁଇଚ୍
স্যুইচ বোর্ড,ସୁଇଚ୍ ବୋର୍ଡ
নিয়ন্ত্রণ ইউনিট চালু করুন,ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ ଉପରେ ସୁଇଚ୍ କରନ୍ତୁ |
স্যুইচিং,ସୁଇଚ୍
প্রতীক হার,ପ୍ରତୀକ ହାର
প্রতিসম,ସମୃଦ୍ଧ
সিঙ্ক (সিঙ্ক্রোনাস),ସିଙ୍କ୍ (ସିଙ୍କ୍ରୋନସ୍)
সিঙ্ক ডাল,ସିନ୍ଙ୍କ୍ ପଲ୍ସ |
সিঙ্ক ট্রান্সফার,ସିଙ୍କ ସ୍ଥାନାନ୍ତର |
সিঙ্ক্রোনাইজেশন,ସିଙ୍କ୍ରୋନାଇଜେସନ୍
সিঙ্ক্রোনাইজড,ସିଙ୍କ୍ରୋନାଇଜ୍ |
সিঙ্ক্রোনাস,ସିଙ୍କ୍ରୋନସ୍
সিঙ্ক্রোনাস মোটর,ସିଙ୍କ୍ରୋନୋସସ୍ ମୋଟର |
সিনারজিক,Sionnergic
সিনারজিস্টিক,ସିନିମ୍ଟିକ୍ |
সিনারজি,ସିନର୍ଜି
সিনট্যাকটিক,ସିନଫାକ୍ଟିକ୍
বাক্য গঠন,ବାକ୍ୟବିନ୍ୟାସ
বাক্যগঠন ত্রুটি,ବାକ୍ୟବିନ୍ୟାସ ତ୍ରୁଟି |
সিনথেসাইজার,ସିନ୍ଥେସିଜର
সিনথেসাইজার কার্ড,ସିନ୍ଥେସିଜ୍ କାର୍ଡ |
পদ্ধতি,ସିଷ୍ଟମ୍
সিস্টেম আর্কিটেকচার,ସିଷ୍ଟମ୍ପରଦ୍ଧତା |
ব্যবস্থা পরিকল্পনা,ସିଷ୍ଟମ୍ ଡିଜାଇନ୍ |
সিস্টেম মেনু,ସିଷ୍ଟମ୍ ମେନୁ |
ট্যাগ,ଟ୍ୟାଗ୍ |
ফিরে কথা,ଜବାବ୍ ଦେବା
টেপ,ଟେପ୍
টেপ রেকর্ডার,ଟେପ୍ ରେକର୍ଡର୍ |
টেপ স্লাইসিং,ଟେପ୍ କାଟିଙ୍ଗ୍ |
ট্যাপার্ড,ଟେପରେଡ୍ |
লক্ষ্য,ଲକ୍ଷ୍ୟ
শুল্ক,ଶୁଳ୍କ
টাস্ক বার,ଟାସ୍କ ବାର୍ |
প্রযুক্তিগত,ଯାନ୍ତ୍ରିକ |
প্রযুক্তিগত চ্যালেঞ্জ,ଯାନ୍ତ୍ରିକ ଚ୍ୟାଲେଞ୍ଜ |
প্রযুক্তিগত বৈশিষ্ট্য,ଯାନ୍ତ୍ରିକ ବ features ଶିଷ୍ଟ୍ୟଗୁଡିକ |
প্রযুক্তিগত নির্দেশিকা,ଯାନ୍ତ୍ରିକ ନିର୍ଦ୍ଦେଶାବଳୀ |
টেকনিক্যাল প্যারামিটার,ଯାନ୍ତ୍ରିକ ପାରାମିଟର
প্রযুক্তিগত গুণ,ଯାନ୍ତ୍ରିକ ଗୁଣ
প্রযুক্তিগত ছিনতাই,ଯାନ୍ତ୍ରିକ ସ୍ନାଗ୍
প্রযুক্তি,କ techni ଶଳ |
প্রযুক্তিগত সীমাবদ্ধতা,ବ techn ଷୟିକ ପ୍ରତିବନ୍ଧକ |
প্রযুক্তি,ଟେକ୍ନୋଲୋଜି
প্রযুক্তি মূল্যায়ন,ଟେକ୍ନୋଲୋଜି ମୂଲ୍ୟାଙ୍କନ |
টেলিকাস্টিং,ଟେଲକାଷ୍ଟିଂ
টেলিসিন,ଟେଲିକାଇନ୍
টেলিগ্রাফি,ଟେଲିଗ୍ରାଫି
টেলিমেটিক্স,ଟେଲିମେଟିକ୍ସ |
টেলিমেটারিং,ଟେଲିମିଂ
টেলিফোন,ଟେଲିଫୋନ୍ |
টেলিটেক্সট,ଟେଲି ଟେକ୍ସଟ୍ କରନ୍ତୁ |
টেলিভিশন,ଟେଲିଭିଜନ |
তাপমাত্রা,ତାପମାତ୍ରା
যথোপযুক্ত সৃষ্টিকর্তা,ତାପମାତ୍ରା ନିୟନ୍ତ୍ରଣ |
অস্থায়ী,ସାମୟିକ
অস্থায়ী পরিচালনা,ସାମାଜିକ ପରିଚାଳନା
অস্থায়ী অপ্রয়োজনীয়তা,ସାମୟିକ ଅନାବଶ୍ୟକତା |
টেনসিল শক্তি,ତନଯ ସକତୀ
তাঁবু,ଟେଣ୍ଟସାକ୍
টেরাবাইট (টিবি),ଟେରାବାଇଟ୍ (tb)
টার্মিনাল,ଟର୍ମିନାଲ୍
টার্মিনাল অ্যাডাপ্টার,ଟର୍ମିନାଲ୍ ଆଡାପ୍ଟରଗୁଡିକ |
টার্মিনাল সরঞ্জাম,ଟର୍ମିନାଲ୍ ଉପକରଣ |
সমাপ্তি,ସମାପ୍ତ
সমাপ্তি প্রতিরোধ,ପ୍ରତିରୋଧକୁ ସମାପ୍ତ କରିବା |
সমাপ্তি,ସମାପ୍ତି
টার্মিনেটর,ଟର୍ମିନାଟର
ভূখণ্ডের প্রোফাইল,ଭୂମି ପ୍ରୋଫାଇଲ୍ |
তৃতীয় বাতাস,ତୃତୀୟ ପବନ
পরীক্ষা,ପରୀକ୍ଷା
পরীক্ষার ডেটা,ପରୀକ୍ଷା ତଥ୍ୟ
পরীক্ষার চিত্র,ପରୀକ୍ଷା ପ୍ରତିଛବି
পরীক্ষা সংকেত,ପରୀକ୍ଷା ସଙ୍କେତ
পরীক্ষক,ପରୀକ୍ଷକ
পরীক্ষামূলক,ପରୀକ୍ଷା
পরীক্ষা এবং পরিমাপ,ପରୀକ୍ଷା ଏବଂ ମାପ |
তাপীয় শব্দ,ଥର୍ମାଲ୍ ଶବ୍ଦ
তাপ ওভারলোড রিলে,ଥର୍ମାଲ୍ ଓଭରଲୋଡ୍ ରିଲେ |
থার্মিয়োনিক রেকটিফায়ার,ଥର୍ମୋନିଅନ୍ ରେକ୍ଟିଫାୟର୍ |
থার্মোকল,ଥର୍ମୋକଲ୍
থার্মোমিটার,ଥର୍ମୋମିଟର
থার্মোস্ট্যাট,ଥର୍ମୋସାଟ
থিম্বল,ଥମ୍ବଲ୍ |
থোরিয়েটেড ফিলামেন্ট,ଥୋରାଟେଡ୍ ଫିଲାମେଣ୍ଟ |
থ্রেড,ସୂତା
তিন ধাপ সরবরাহ,ତିନୋଟି ଚରଣ ଯୋଗାଣ |
তিন ফেজ ট্রান্সফর্মার,ତିନୋଟି ପର୍ଯ୍ୟାୟ ଟ୍ରାନ୍ସଫର୍ମର |
থ্রেশহোল্ড,ଥ୍ରେସହୋଲ୍ଡ
গলা মাইক্রোফোন,ଗଳା ମାଇକ୍ରୋଫୋନ୍ |
থ্রাস্ট,ଥ୍ରଷ୍ଟ
থাইরেট্রন,ତୁମର ଅସୀର୍ୟ
থাইরিস্টর,ତୁମର
কাত,ଟିଲ୍ଟ
টিম্ব্রে,ଟିମ୍ବ୍ରେ |
সময়,ସମୟ
সময় বেস,ସମୟ ବେସ୍
সময় কোড,ସମୟ କୋଡ଼
সময় ধ্রুবক,ସମୟ ସ୍ଥିର
সময় বিলম্ব,ସମୟ ବିଳମ୍ବ |
সময় ডোমেন,ସମୟ ଡୋମେନ୍ |
সময় নমুনা,ସମୟ ନମୁନା |
সময় প্রসারিত,ସମୟ ପ୍ରସାରିତ ସମୟ |
টাইমার,ଟାଇମର୍
শিরোনাম বাক্স,ଆଖ୍ୟା ଦଣ୍ଡିକା |
এবং মোশন,ଏବଂ ଫ୍ରୋ ମୋସନ୍ |
টগল সুইচ,ସୁଇଚ୍ ଟୋଗଲ୍ କରନ୍ତୁ |
টোকেন রিং নেটওয়ার্ক,ଟୋକେନ୍ ରିଙ୍ଗ୍ ନେଟୱାର୍କ |
সহনশীলতা,ସହନଶୀଳତା
টোন নিয়ন্ত্রণ,ସ୍ୱର ନିୟନ୍ତ୍ରଣ |
সরঞ্জাম বার,ସାଧନ ବାର୍ |
সরঞ্জাম,ସାଧନଗୁଡ଼ିକ |
দাঁত গিয়ারিং,ଦାନ୍ତ
টপোলজি,ଟପୋଲୋଜି |
টরয়েডাল বাতাস,ଟୋରେଡାଲ୍ ୱିଣ୍ଡିଂ |
টর্ক,ଟର୍କ
মোট গুণমান পরিচালনা (টিকিউএম),ସମୁଦାୟ ଗୁଣାତ୍ମକ ପରିଚାଳନ ପରିଚାଳନା (TQM)
টোটালাইজার,ସମୁଦାୟ
টাওয়ার,ଦୁର୍ଗ
ট্রেসার,ଟ୍ରେସର୍
ট্রেসিং,ଅନୁସନ୍ଧାନ
ট্র্যাক,ଟ୍ରାକ୍
ট্র্যাক বল,ବଲ୍ ଟ୍ରାକ୍ କରନ୍ତୁ |
ট্র্যাকিং,ଟ୍ରାକିଂ
ট্রাফিক ব্যবস্থাপনা,ଟ୍ରାଫିକ୍ ପରିଚାଳନା
লেনদেন ফাইল সিস্টেম,କାରବାର ଫାଇଲତନ୍ତ୍ର |
ট্রান্সকোড,ଅନୁବାଦ କରନ୍ତୁ |
ট্রান্সডুসার,ଟ୍ରାନ୍ସଡ୍ୟୁସର
ট্রানসিভার,ଟ୍ରାନ୍ସସିଭର୍ |
স্থানান্তর বৈশিষ্ট্য,ସ୍ଥାନାନ୍ତର ବର୍ଣ୍ଣମାଳା
স্থানান্তর ফাংশন,ସ୍ଥାନାନ୍ତର ସ୍ଥାନ
ট্রান্সফর্মার,ଟ୍ରାନ୍ସଫର୍ମର
ট্রান্সফর্মার এক্সাইটার,ଟ୍ରାନ୍ସଫର୍ମର ଉତ୍ତେଜନା |
ট্রান্সফর্মার ট্রলি,ଟ୍ରାନ୍ସଫର୍ମର ଟ୍ରଲି |
ক্ষণস্থায়ী,ଧୀରେ ଗର୍ଜନ
ক্ষণস্থায়ী কোডিং,କ୍ଷଣଜନିତ କୋଡିଂ |
ক্ষণস্থায়ী ত্রুটি,କ୍ଷଣଜନ ତ୍ରୁଟି
ক্ষণস্থায়ী স্যুইচিং,କ୍ଷତିକରଣ ସୁଇଚ୍ିଂ
ট্রানজিস্টর,ଟ୍ରାନଜିଷ୍ଟର
