Malayalam,Gujarati
താൽക്കാലികമായി നിർത്തുക,વિરામ
വീണ്ടും ആരംഭിക്കുക,ફરી શરૂ કરો
ശേഷിക്കുന്ന ബീം,શેષ બીમ
"ഫലം, ഫലം, ഫലം","પરિણામ, પરિણામ, પરિણામ"
ഫലമായ ഫലം,પરિણામી પરિણામ
മന്ദബുദ്ധി,મંદ
നേർപ്പിക്കുന്ന,પાતળું
റെറ്റിക്കുൾ,જાળીદાર
"റെറ്റിന, റെറ്റിന","રેટિના, રેટિના"
തിരികെ റോക്കറ്റ്,પાછળનું રોકેટ
"അനുരണനം, റിഗ്രഷൻ, റീബൗണ്ട്","રેઝોનન્સ, રીગ્રેસન, રીબાઉન્ડ"
പിന്തുടരുക,અનુસરો
വിപരീതം,રિવર્સલ
"വിപരീതം, വിപരീതം, വിപരീതം, വിപരീതം","ઊલટું, ઊલટું, ઊલટું, ઊલટું"
പിന്നോക്ക പക്ഷപാതം,પછાત પૂર્વગ્રહ
റിവേഴ്സിബിലിറ്റി,ઉલટાવી શકાય તેવું
തിരിച്ചുള്ള,ઉલટાવી શકાય તેવું
ഭ്രമണം,પરિભ્રમણ
കറങ്ങുക,ફરવું
റെയ്നോൾഡ് നമ്പർ,રેનોલ્ડ્સ નંબર
സ്ട്രീം കൺട്രോളർ,સ્ટ્રીમ કંટ્રોલર
വിചിത്രമായ നീളം,વિચિત્ર લંબાઈ
"ത്രികോണ പരലുകൾ, സമാന്തര ഷഡ്ഭുജാകൃതിയിലുള്ള പരലുകൾ","ત્રિકોણાકાર સ્ફટિકો, સમાંતર ષટ્કોણ સ્ફટિકો"
"റോംബോയിഡ് പ്രിസം, ചതുരാകൃതിയിലുള്ള പ്രിസം","રોમ્બોઇડ પ્રિઝમ, ચતુષ્કોણીય પ્રિઝમ"
മേസൺ താമസിക്കുക,મેસન રહો
"താളം, താളം, താളം","લય, લય, લય"
ഘടികാരദിശയിൽ,ઘડિયાળની દિશામાં
ലംബ പ്രിസം,વર્ટિકલ પ્રિઝમ
വലതു കൈ ഭരണം,જમણા હાથનો નિયમ
വലത് വശത്തെ സ്ക്രൂ,જમણી બાજુનો સ્ક્રૂ
ഹോമോലോഗസ് പ്രിസം,હોમોલોગસ પ્રિઝમ
ശക്തമായ,મજબૂત
സ്ഥിരോത്സാഹം,દ્રઢતા
"കൃത്യമായ തെളിവ്, കൃത്യമായ തെളിവ്","ચોક્કસ પુરાવો, સચોટ પુરાવો"
"ശബ്ദം, ഉപകരണം","અવાજ, સાધન"
ഊർമ്മിക,ઉર્મિકા
പ്രതാപകാലം,હેયડે
റോബോ,રોબો
റോക്കറ്റ് പ്രവർത്തനം,રોકેટ ક્રિયા
റോക്കറ്റ്,રોકેટ
റോക്കറ്റ് ശാസ്ത്രം,રોકેટ વિજ્ઞાન
"പാറ, ചലനം, ഊഞ്ഞാൽ","ખડક, ચળવળ, સ્વિંગ"
roentgen,roentgen
"roentgen-ray, x-ray","રોન્ટજેન-રે, એક્સ-રે"
"റോളിംഗ്, റോൾ, (എഡ്.), റൗണ്ടിംഗ്, റോളിംഗ് (Vr.)","રોલિંગ, રોલ, (એડ.), રાઉન્ડિંગ, રોલિંગ (સં.)"
"ബെൽനി, ലോട്ട്‌നി, ലോട്ട്‌നിക് (വി.), വേലൻ, ലോട്ടൻ (എഡി.)","બેલ્ની, લોટની, લોટનિક (વિ.), વેલન, લોટન (સં.)"
ഭ്രമണം,રોટેશનલ
"കറക്കുക, കറങ്ങുക (വി.), വൃത്താകൃതി, ചക്രം (വി.)","સ્પિન કરવું, સ્પિન કરવું (v.), ગોળ, પૈડાવાળું (v.)"
ഭ്രമണം,રોટેશનલ
"ഭ്രമണം, ഭ്രമണം","પરિભ્રમણ, પરિભ્રમણ"
"ഭ്രമണം, ഭ്രമണം, ഭ്രമണം","રોટેશનલ, રોટેશનલ, રોટેશનલ"
"ഭ്രമണം, റൊട്ടേറ്റർ","રોટેશનલ, રોટેટર"
"ഭ്രമണം, ഭ്രമണം","રોટેશનલ, રોટેશનલ"
"റോട്ടർ, റോട്ടർ","રોટર, રોટર"
"പരുക്കൻ, പരുക്കൻ","રફ, રફ"
"അടുത്ത്, അടുത്ത്","બંધ, બંધ"
സഞ്ചാരമാർഗ സമയം,પરિવહન સમય
വഴി,વે
"പതിവ്, പതിവ്","નિયમિત, નિયમિત"
"പത്മരാഗം, മാണിക്യം, ചുവപ്പ്, യാകുട്ട്","પદમરાગ, રૂબી, લાલ, યાકુત"
"റൂബി ലേസർ, റൂബി ലേസർ","રૂબી લેસર, રૂબી લેસર"
"ചുക്കാൻ, നിയന്ത്രണം","સુકાન, નિયંત્રણ"
നിയമങ്ങൾ,નિયમો
അടിവരയിട്ട ഗ്രേറ്റിംഗ്,રેખાંકિત જાળી
"ഗ്രാഫുകൾ, വരികൾ","આલેખ, રેખાઓ"
"ഓടുക, പാരമ്പര്യം","ચલાવો, પરંપરા"
ഓട്ടക്കാരൻ,દોડવીર
"കരാർ, കരാർ, പൊട്ടിത്തെറി","કરાર, કરાર, વિસ્ફોટ"
റഥർഫോർഡ് സ്കാറ്ററിംഗ്,રધરફોર્ડ સ્કેટરિંગ
റഥർഫോർഡ്,રધરફોર્ડ
റൈഡ്ബെർഗ്,રાયડબર્ગ
സുരക്ഷിതമായ ലോഡ്,સલામત ભાર
"സുരക്ഷിതം, സുരക്ഷിതം","સલામત, સુરક્ષિત"
"സുരക്ഷാ ഫ്യൂസ്, ബിക്ക്ഫോർഡ് ഫ്യൂസ്","સેફ્ટી ફ્યુઝ, બિકફોર્ડ ફ્યુઝ"
സുരക്ഷാ വാൽവ്,સુરક્ષા વાલ્વ
"സാമ്പിൾ, സാമ്പിൾ","નમૂના, નમૂનો"
"സാമ്പിൾ (വി.), സാമ്പിൾ (എൻ.)","નમૂના (v.), નમૂના (n.)"
സാന്ഡ്വിച്ച്,સેન્ડવીચ
"ഉപഗ്രഹം, ഉപഗ്രഹം, ട്രെയിലിംഗ്","ઉપગ્રહ, પેટાકંપની, પાછળનું"
കൈവഴി,ઉપનદી રેખા
തൃപ്തിപ്പെടുത്താൻ,સંતોષવા માટે
ശനി വളയം,શનિની વીંટી
സാവാർട്ട്,savart
സ്കെയിലർ,સ્કેલર
ഘട്ടം ഗുണിതം,પગલું ગુણક
"ചിതറിക്കുക, ചിതറിക്കുക","વેરવિખેર, વેરવિખેર"
ചിതറിക്കിടക്കുന്ന പ്രക്രിയ,વિખેરવાની પ્રક્રિયા
കാഴ്ച,દૃષ્ટિ
പെരുകുക,ફેલાવો
"സ്ക്രാച്ച് (ശബ്ദം), സ്ക്രാച്ച്","સ્ક્રેચ (અવાજ), સ્ક્રેચ"
"അരിപ്പ, അരിപ്പ (എഡി.), ഡ്രൈവ്","ચાળણી, ચાળણી (ઇડી.), ડ્રાઇવ"
സ്കൂ നോട്ടം,sku ત્રાટકશક્તિ
"അടയ്ക്കുക, മുദ്രയിടുക, മുദ്രയിടുക (ver.)","બંધ કરવું, સીલ કરવું, સીલ કરવું (ver.)"
"സീസണൽ വ്യതിയാനം, കാലാനുസൃതമായ ഏറ്റക്കുറച്ചിലുകൾ","મોસમી વિવિધતા, મોસમી વધઘટ"
രണ്ടാം ഭരണം,સેકન્ટ નિયમ
"രണ്ടാമത്തെ (എഡി.), രണ്ടാമത്തേത് (വി.)","બીજું (સં.), બીજું (વિ.)"
"ദ്വിതീയ, ദ്വിതീയ","ગૌણ, ગૌણ"
"1 വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം","1 વિભાગ, વિભાગ, વિભાગ, વિભાગ, વિભાગ"
"സെക്ടർ, സെക്ടർ, സെക്ടർ","ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર"
വളരെക്കാലം ഈടുനില്ക്കുന്ന,લાંબા સમય સુધી ચાલે છે
വിത്ത്,બીજ
ഭൂകമ്പശാസ്ത്രം,સિસ્મોલોજી
ഭൂകമ്പശാസ്ത്രം,સિસ્મોલોજી
ഭൂകമ്പശാസ്ത്രം,સિસ્મોલોજી
തിരഞ്ഞെടുക്കൽ,પસંદગી
"സ്വയം, സ്വയം","સ્વ, સ્વ"
ആന്തരിക ഊർജ്ജം,આંતરિક ઊર્જા
സ്വതസിദ്ധമായ ആന്ദോളനം,સ્વયંસ્ફુરિત ઓસિલેશન
അർദ്ധചാലകം,સેમિકન્ડક્ટર
അർദ്ധ അനുഭവപരം,અર્ધ પ્રયોગમૂલક
അർദ്ധ-അനന്ത,અર્ધ-અનંત
സെമി-ലോഗ് ഗ്രാഫ് ഷീറ്റ്,અર્ધ-લોગ ગ્રાફ શીટ
ഗോളാകൃതിയിലുള്ള പ്ലസ് കോൺ,ગોળાકાર વત્તા કોણ
ഇന്ദ്രിയം,અર્થ
ബോധവൽക്കരിക്കപ്പെട്ടു,સંવેદનશીલ
"സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്","સંવેદનશીલ, સંવેદનશીલ, સંવેદનશીલ, સંવેદનશીલ"
"ശബ്ദ റിസീവർ വിളക്ക് ചിഹ്നം, ശബ്ദ റിസീവർ ജ്വാല","સાઉન્ડ રીસીવર લેમ્પ ક્રેસ્ટ, ધ્વનિ રીસીવર જ્યોત"
"സംവേദനക്ഷമത, സംവേദനക്ഷമത, സംവേദനക്ഷമത","સંવેદનશીલતા, સંવેદનશીલતા, સંવેદનશીલતા"
"സജീവമാക്കൽ, സെൻസിംഗ്","સક્રિયકરણ, સંવેદના"
സെൻസർ,સેન્સર
വേർപെടുത്താവുന്ന,અલગ કરી શકાય તેવું
"വേർപിരിയൽ, വേർപിരിയൽ, വേർപിരിയൽ, വിടവ്","અલગ, અલગ, અલગ, અંતર"
അഷ്ടകം,ઓક્ટેવ
സെപ്റ്റോഡ്,સેપ્ટોડ
ഇൻഡെക്സിംഗ്,અનુક્રમણિકા
സീരീസ് സീരീസ് സീരീസ് (മാപ്പ്),શ્રેણી શ્રેણી શ્રેણી (નકશો)
servo മോട്ടോർ,સર્વો મોટર
"സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, മൌണ്ട് ചെയ്യുക","સેટ કરો, સેટ કરો, સેટ કરો, સેટ કરો"
"അധഃപതിച്ച, തണലുള്ള","અધોગતિ, છાંયો"
നിഴൽ,પડછાયો
ചിത്രം,આંકડો
