Kannada,Gujarati
ಉಪವೃಕ್ಷ,ઉપવૃક્ષ
"1. ಸಂಕ್ಷೇಪಣ, 2. ಸಂಕ್ಷೇಪಣ","1.સારાંશ, 2.સારાંશ"
"1. ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್, 2. ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್","1. સુપર કોમ્પ્યુટર, 2. સુપર કોમ્પ્યુટર"
"1.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್, 2.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್","1.સુપર કોમ્પ્યુટેશન, 2.સુપર કોમ્પ્યુટેશન"
ಪ್ರಮುಖ ಕೀ,કી કી
ಉನ್ನತ ಬಳಕೆದಾರ,ટોચના વપરાશકર્તા
ಮೇಲ್ವಿಚಾರಣೆಯ ಕಲಿಕೆ,નિરીક્ષણ કરેલ શિક્ષણ
ಸಹಾಯಕ ಚಿಪ್,સહાયક ચિપ
ನಿವ್ವಳ ವ್ಯತ್ಯಾಸ,ચોખ્ખો તફાવત
"1.ನೆಟ್ ವ್ಯತ್ಯಾಸ, 2.ವಿಭಾಗ, 3.ಸರ್ಫಾನ್","1.નેટ ભિન્નતા, 2.વિભાગ, 3.સુરફાન"
ವಿನಿಮಯ,સ્વેપ
ಒಳಬರುವ,અંદરનું
ಹೊರಹರಿವು,પ્રવાહ
ವಿನಿಮಯ,અદલાબદલી
"1. ಸ್ವಿಚ್ಡ್ ನೆಟ್‌ವರ್ಕ್, 2. ಬದಲಾಯಿಸಿದ ನೆಟ್ವರ್ಕ್","1.સ્વિચ્ડ નેટવર્ક, 2. સ્વિચ કરેલ નેટવર્ક"
ಬದಲಾಯಿಸುವುದು,સ્વિચિંગ
ಸ್ವಿಚಿಂಗ್ ತತ್ವ,સ્વિચિંગ સિદ્ધાંત
ಸಾಂಕೇತಿಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್,સાંકેતિક પ્રોગ્રામિંગ
ಸಿಂಕ್ರೊನೈಸೇಶನ್,સુમેળ
ಸಿಂಕ್ರೊನೈಸರ್,સિંક્રોનાઇઝર
ಸಿಂಕ್ರೊನಸ್,સિંક્રનસ
ಸಿಂಕ್ರೊನಸ್ ಸಂಖ್ಯಾ ಶ್ರೇಣಿ (SDH),સિંક્રનસ ન્યુમેરિક હાયરાર્કી (SDH)
ವಾಕ್ಯ ವಿಶ್ಲೇಷಣೆ,વાક્ય વિશ્લેષણ
ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ,સિસ્ટમ વિશ્લેષણ
ಸಿಸ್ಟಮ್ ಎಂಜಿನಿಯರಿಂಗ್,સિસ્ટમ એન્જિનિયરિંગ
"1. ಸಿಸ್ಟಮ್ ಬ್ರೇಕರ್, 2. ಸಿಸ್ಟಮ್ ಹ್ಯಾಕರ್","1. સિસ્ટમ બ્રેકર, 2. સિસ્ટમ હેકર"
ಸಿಸ್ಟಮ್ ಇಂಟಿಗ್ರೇಟರ್,સિસ્ટમ ઇન્ટિગ્રેટર
ಸಿಸ್ಟಮ್ ಲಾಗ್,સિસ્ટમ લોગ
ಸಿಸ್ಟಮ್ ಕವರ್,સિસ્ટમ કવર
ಸಿಸ್ಟಮ್ ನೆಟ್ವರ್ಕ್ ಸ್ಟ್ರಕ್ಚರ್ (SNA),સિસ્ટમ નેટવર્ક માળખું (SNA)
"1. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್, 2. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್","1. સિસ્ટમ પ્રોગ્રામર, 2. સિસ્ટમ પ્રોગ્રામર"
"1. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ, 2. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ","1. સિસ્ટમ પુનઃપ્રારંભ, 2. સિસ્ટમ પુનઃપ્રારંભ"
ವ್ಯವಸ್ಥೆಯ ಮುಕ್ತಾಯ,સિસ્ટમ સમાપ્તિ
ಸಿಸ್ಟಮ್ ಪರೀಕ್ಷೆ,સિસ્ટમ પરીક્ષણ
ಸಿಸ್ಟಮ್ ಉಪಯುಕ್ತತೆ,સિસ્ટમ ઉપયોગિતા
"1. ವ್ಯವಸ್ಥಿತ ಕೋಡ್, 2. ವ್ಯವಸ್ಥಿತ ಕೋಡ್","1. પદ્ધતિસરનો કોડ, 2. પદ્ધતિસરનો કોડ"
ಟ್ಯಾಬ್ ಆಜ್ಞೆ,ટેબ આદેશ
ವೇಳಾಪಟ್ಟಿ,અનુસૂચિ
ಕೋಷ್ಟಕ ಅವಲೋಕನ,ટેબ્યુલર વિહંગાવલોકન
ಟೇಬಲ್ ಸ್ಪೇಸ್,ટેબલ જગ્યા
ಪ್ಲೇಕ್,તકતી
"1.ಟ್ಯಾಬ್ಯುಲರ್, 2.ಅರೇ ಅರೇ","1.ટેબ્યુલર, 2.એરે એરે"
ಕೋಷ್ಟಕ ಕಾರ್ಯ,ટેબ્યુલેશન કાર્ય
"1. ಮಾರ್ಕ್ಡ್ ಆರ್ಕಿಟೆಕ್ಚರ್, 2. ಮಾರ್ಕ್ಡ್ ಸ್ಟ್ರಕ್ಚರ್","1. ચિહ્નિત આર્કિટેક્ચર, 2. ચિહ્નિત માળખું"
ಗುರುತಿಸಲಾದ ಇಮೇಜ್ ಫೈಲ್ ಫಾರ್ಮ್ (TIFF),ચિહ્નિત છબી ફાઇલ ફોર્મ (ટિફ)
ಟಂಡೆಮ್ ವ್ಯವಸ್ಥೆ,ટેન્ડમ સિસ્ટમ
ಟೇಪ್ ಸಾಂದ್ರತೆ,ટેપ ઘનતા
ಟೇಪ್ ಕವರ್,ટેપ કવર
ಟಾರ್ ಫೈಲ್,ટાર ફાઇલ
ಕೆಲಸ,કામ
ಕೆಲಸದ ಮಾರ್ಗದರ್ಶಿ,કાર્ય માર્ગદર્શિકા
ಕಾರ್ಯ ಶೆಡ್ಯೂಲರ್,કાર્ય અનુસૂચિ
ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಕಂಟ್ರೋಲ್ ಪ್ರೋಟೋಕಾಲ್/ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ (TCP/IP),ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ (TCP/IP)
ಕತ್ತರಿಸುವ ಕಾರ್ಯಾಚರಣೆ,કટીંગ કામગીરી
ದೂರಸಂಪರ್ಕ,દૂરસંચાર
ದೂರಸಂಪರ್ಕ,દૂરસંચાર
ಟೆಲಿಕಾಂ,ટેલિકોમ
ದೂರಸಂಪರ್ಕ,ટેલીકોન્ફરન્સ
"1. ಟೆಲಿಗ್ರಾಫ್, 2. ಟೆಲಿಗ್ರಾಫಿ","1. ટેલિગ્રાફ, 2. ટેલિગ્રાફી"
"1. ಟೆಲಿಮೀಟರ್, 2. ಟೆಲಿಮೆಟ್ರಿ","1. ટેલિમીટર, 2. ટેલિમેટ્રી"
"1. ದೂರವಾಣಿ, 2. ದೂರವಾಣಿ","1.ટેલિફોન, 2.ટેલિફોન"
ದೂರವಾಣಿ,ટેલિફોનિક
"1.ಟೆಲಿಪ್ರಿಂಟರ್, 2.ಟೆಲಿಪ್ರಿಂಟರ್","1.ટેલિપ્રિંટર, 2.ટેલિપ્રિંટર"
ಟೆಲಿಪ್ರೊಸೆಸಿಂಗ್,ટેલીપ્રોસેસિંગ
"1. ದೂರದರ್ಶನ, 2. ದೂರದರ್ಶನ, 3. ದೂರದರ್ಶನ","1. દૂરદર્શન, 2. ટેલિવિઝન, 3. દૂરદર્શન"
ಟೆಲೆಕ್ಸ್,ટેલેક્સ
"1.ಟ್ರ್ಯಾಪ್ ಅವೇ, 2.ಟೆಲ್ನೆಟ್","1.ટ્રેપ દૂર, 2.ટેલનેટ"
"1.ಉಷ್ಣ, 3.ತಾಪಮಾನ","1.ગરમી, 3.તાપમાન"
"1.ಆಕಾರದ ಫಲಕ, 2.ಟೆಂಪ್ಲೇಟ್, 3.ರೂಪದ","1.આકારની પ્લેટ, 2.ટેમ્પલેટ, 3.રુપડા"
ಹತ್ತರ ಪೂರಕ,દસનું પૂરક
ಟೆರಾ ಬೈಟ್,ટેરા બાઈટ
ಟೆರ್ರಾ ಫಾಲೋಪ್ಸ್,ટેરા ફોલોપ્સ
"1.ಎಂಡ್ ಪಾಯಿಂಟರ್, 2.ಟರ್ಮಿನಲ್ ಕರ್ಸರ್","1.એન્ડ પોઇન્ટર, 2.ટર્મિનલ કર્સર"
"1.ಎಂಡ್ ನೋಡ್, 2.ಟರ್ಮಿನಲ್ ನೋಡ್","1.એન્ડ નોડ, 2.ટર્મિનલ નોડ"
ಟರ್ಮಿನಲ್ ವಿಂಡೋ,ટર્મિનલ વિન્ડો
ಕೊನೆಗೊಳ್ಳುತ್ತದೆ,અંત
ಟ್ರೈ-ಬೇಸ್,ટ્રાઇ-બેઝ
ಮೂರು ಮೂಲ ಕಾರ್ಯಾಚರಣೆ,ત્રણ આધાર કામગીરી
ಪರೀಕ್ಷೆ,પરીક્ષણ
ಪರೀಕ್ಷಾ ವ್ಯಾಪ್ತಿ,પરીક્ષણ કવરેજ
ಪರೀಕ್ಷಾ ಮರಣದಂಡನೆ,પરીક્ષણ અમલ
ಪರೀಕ್ಷಾ ಡೇಟಾ,ટેસ્ટ ડેટા
"1.ಪಠ್ಯ, 2. ಅಧ್ಯಯನ ವಸ್ತು","1.ટેક્સ્ટ, 2. અભ્યાસ સામગ્રી"
ಪಠ್ಯ ಪೆಟ್ಟಿಗೆ,ટેક્સ્ટ બોક્સ
ಪಠ್ಯ ಕರ್ಸರ್,ટેક્સ્ટ કર્સર
ಪಠ್ಯ ಸಂಪಾದಕ,ટેક્સ્ટ એડિટર
ಪಠ್ಯ ಫೈಲ್,ટેક્સ્ટ ફાઇલ
ಪಠ್ಯಕ್ರಮ,અભ્યાસક્રમ
ಪಠ್ಯ ಪ್ರಕ್ರಿಯೆ,ટેક્સ્ટ પ્રોસેસિંગ
ಭಾಷಣ-ಪಠ್ಯ (TTS),સ્પીચ-ટેક્સ્ટ (TTS)
ವಿನ್ಯಾಸ ಮ್ಯಾಪಿಂಗ್,ટેક્સચર મેપિંગ
"1.T ಫ್ಲಿಪ್ ಫ್ಲಾಪ್, 2.T-ಬೈನೋಮೀಟರ್","1.T ફ્લિપ ફ્લોપ, 2.T-બિનોમીટર"
ಥರ್ಮಲ್ ಸೀಲ್ ಥರ್ಮಲ್,થર્મલ સીલર
"1.ಪ್ರಿಂಟರ್ ಥಿನ್ ಫಿಲ್ಮ್ ಮೆಮೊರಿ, 2.ಥಿನ್ ಫಿಲ್ಮ್ ಮೆಮೊರಿ","1.પ્રિંટર પાતળી ફિલ્મ મેમરી, 2.પાતળી ફિલ્મ મેમરી"
(TFT) ಥಿನ್ ಫಿಲ್ಮ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ (TFT),(TFT) પાતળા ફિલ્મ ટ્રાંઝિસ્ટર (TFT)
"1.ಜೆಮಿಂಗ್, 2.ಹ್ಯಾಶಿಂಗ್","1.જેમિંગ, 2.હેશિંગ"
ದಾರದ ಬಳೆ,દોરાની બંગડી
ಥ್ರೆಡಿಂಗ್,થ્રેડીંગ
"1.ತ್ರಿಪಕ್ಷೀಯ ಜಾಲ, 2.ತ್ರಿಪಕ್ಷೀಯ ಜಾಲ","1.ત્રિપક્ષીય નેટવર્ક, 2.ત્રિપક્ષીય નેટવર્ક"
ಹರಿವಿನ ಸಾಮರ್ಥ್ಯ,પ્રવાહ ક્ષમતા
ಸಮಯದ ಸಂಕೀರ್ಣತೆ,સમયની જટિલતા
ಟೈಮ್ ಡಿವಿಷನ್ ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್ (TDM),ટાઈમ ડિવિઝન મલ્ટિપ્લેક્સીંગ (TDM)
ಕಾಲಮಿತಿಯೊಳಗೆ,સમય ફ્રેમ
ಅದೇ ಸಮಯದಲ್ಲಿ,તે જ સમયે
"1. ಕಾಲ್ ಮೆಷಿನ್, 2. ಕಾಲ್ ಮೆಷಿನ್, 3. ಟೈಮ್ ಮೆಷಿನ್","1. કૉલ મશીન, 2. કૉલ મશીન, 3. ટાઈમ મશીન"
ಸಮಯ ಮುಗೀತು,સમય પુરો
"1. ಕ್ಯಾಲೊಕೇಶನ್, 2. ಕ್ಯಾಲ್ ಕ್ವಾಂಟೈಸೇಶನ್","1.કૉલોકેશન, 2.Cal ક્વોન્ટાઇઝેશન"
ಸಮಯದ ಸರಣಿ,સમય શ્રેણી
"1. ಸಮಯ ವಿಭಾಗ, 2. ಸಮಯ ಹಂಚಿಕೆ","1. સમય વિભાજન, 2. સમય વહેંચણી"
ಸಮಯ ಹಂಚಿಕೆ ವ್ಯವಸ್ಥೆ,સમય શેરિંગ સિસ્ટમ
ಕರೆ ಹಂತ,કૉલ પગલું
ಸಮಯ ರೇಖಾಚಿತ್ರ,સમય રેખાકૃતિ
ಪಾತ್ರ,પાત્ર
ಟಾಗಲ್,ટૉગલ
ಚಲಿಸುವಿಕೆಯನ್ನು ಟಾಗಲ್ ಮಾಡಿ,ટૉગલ ચાલ
"1.ಚಿಹ್ನೆ, 2.ಟೋಕನ್","1.પ્રતીક, 2.ટોકન"
ಟೋಕನ್ ಬಸ್,ટોકન બસ
ಟೋಕನ್ ಬಸ್,ટોકન બસ
ಟೋಕನ್ ಬಸ್ ನೆಟ್ವರ್ಕ್,ટોકન બસ નેટવર્ક
"1.ಚಿಹ್ನೆ ಉಂಗುರ, 2.ಚಿಹ್ನೆ ಉಂಗುರ","1. સિમ્બોલ રિંગ, 2. સિમ્બોલ રિંગ"
ಟೋಕನ್ ಸಮಾಲೋಚನೆ,ટોકન વાટાઘાટો
"1.ಉಪಕರಣಗಳು, 2.ಉಪಕರಣಗಳು","1.ટૂલ્સ, 2.ટૂલ્સ"
ಮೇಲಿನ ಕಾಲು,ટોચનો પગ
ಮೇಲಿನ ಕಾಲು ವಿನ್ಯಾಸ,ટોચના પગની ડિઝાઇન
"1. ಉಗುರು ರಿಡ್ಜ್ ಕಾನ್ಫಿಗರೇಶನ್, 2. ಕೆಳಗೆ ಎಳೆಯಿರಿ","1. નેઇલ રિજ કન્ફિગરેશન, 2. નીચે ખેંચો"
"1. ಸ್ಥಳ, 2. ಸ್ಥಳ ವಿಜ್ಞಾನ","1. સ્થાન, 2. સ્થાન વિજ્ઞાન"
ಟಚ್ ಪ್ಯಾಡ್ಗಳು,ટચ પેડ્સ
ಟಚ್ ಸ್ಕ್ರೀನ್,ટચ સ્ક્રીન
"1.ಮಾರ್ಕ್, 2.ಮಾರ್ಕ್, 3.ಟ್ರೇಸಿಂಗ್","1.માર્ક, 2.માર્ક, 3.ટ્રેસિંગ"
ಪತ್ತೆ ಹಚ್ಚುವುದು,ટ્રેસીંગ
"1.ದಾರಿ, 2.ಮಾರ್ಗ, 3.ಸೋರಿಕೆ","1.વે, 2.પાથ, 3.લીક"
"1.ಟ್ರ್ಯಾಕ್ ಡಿಸ್ಕ್, 2.ಪಾತ್ ಡಿಸ್ಕ್","1.ટ્રેક ડિસ્ક, 2.પાથ ડિસ્ક"
ಮಾರ್ಗ ಟೇಪ್,પાથ ટેપ
"1. ಅನುಸರಿಸಿ, 2. ಅನುಸರಿಸಿ","1.અનુસરો, 2.અનુસરો"
"1. ಅನುಸರಿಸಿ, 2. ಅನುಸರಿಸಿ","1. અનુસરો, 2. અનુસરો"
ಪಥವನ್ನು,માર્ગ
"1. ವಹಿವಾಟು, 2. ಒಪ್ಪಂದ, 3. ವಹಿವಾಟು, 4. ವಿನಿಮಯ","1.ટ્રાન્ઝેક્શન, 2.ડીલ, 3.ટ્રાન્ઝેક્શન, 4.એક્સચેન્જ"
"1. ಡೀಲ್ ಫೈಲ್, 2. ಚಟುವಟಿಕೆ ಫೈಲ್","1. ડીલ ફાઇલ, 2. એક્ટિવિટી ફાઇલ"
"1.ವಹಿವಾಟು ದಾಖಲೆ, 2.ವಹಿವಾಟು ಲಾಗ್","1.ટ્રાન્ઝેક્શન ડોક્યુમેન્ટ, 2.ટ્રાન્ઝેક્શન લોગ"
"1. ಲಿಪ್ಯಂತರ, 2. ಲಿಪ್ಯಂತರ","1. ટ્રાંસ્ક્રાઇબ કરો, 2. લિવ્યંતરણ કરો"
ಸಂಜ್ಞಾಪರಿವರ್ತಕ,ટ્રાન્સડ્યુસર
ವರ್ಗಾವಣೆ ಪ್ರಮಾಣ,ટ્રાન્સફર દર
ವರ್ಗಾವಣೆ ಸಮಯ,ટ્રાન્સફર સમય
ಪರಿವರ್ತನೆ,રૂપાંતર
ಕ್ಷಣಿಕ ದೋಷ,ક્ષણિક ભૂલ
ಪರಿವರ್ತನೆಯ ಅವಧಿ,સંક્રમણ સમયગાળો
"1. ಸಂಕ್ರಮಣ, 2. ಸಂಕ್ರಾಂತಿ","1. સંક્રમણ, 2. અયનકાળ"
ಅಂಟುರೋಗ,સાંસર્ગિક
ಸೋಂಕಿತ,સંક્રમિત
"1.ಅನುವಾದ, 2.ಅನುವಾದ, 3.ವ್ಯಾಖ್ಯಾನ","1.અનુવાદ, 2.અનુવાદ, 3.અર્થઘટન"
"1. ಪ್ರಸರಣ, ಪ್ರಸರಣ, 2. ಪ್ರಸಾರ","1. ટ્રાન્સમિશન, ટ્રાન્સમિટ, 2. ટ્રાન્સમિટ"
ಸಂವಹನ ನಿಯಂತ್ರಣ ಪ್ರೋಟೋಕಾಲ್ (TCP),કોમ્યુનિકેશન કંટ્રોલ પ્રોટોકોલ (TCP)
"1.ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್, 2. ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್","1.ટ્રાન્સમિશન લાઇન, 2.ટ્રાન્સમિશન લાઇન"
ಟ್ರಾನ್ಸ್ಮಿಟರ್,ટ્રાન્સમીટર
ಪಾರದರ್ಶಕತೆ,પારદર્શિતા
ಟ್ರಾನ್ಸ್ಪಾಂಡರ್,ટ્રાન્સપોન્ડર
"1.ಸಾರಿಗೆ, 2. ಹಿಂಜರಿಕೆ","1.પરિવહન, 2.રીગ્રેશન"
ಸ್ಥಳಾಂತರ,સ્થાનાંતરણ
ಟ್ರಾನ್ಸ್‌ಪ್ಯೂಟರ್,ટ્રાન્સપ્યુટર
"1.ಟ್ರಾನ್ಸ್ಮಿಷನ್ ರಿಸೀವರ್, 2.ಟ್ರಾನ್ಸ್ ರಿಸೀವರ್","1.ટ્રાન્સમિશન રીસીવર, 2.ટ્રાન્સ રીસીવર"
"1. ಬಲೆ, 2. ಬಲೆ, 3. ಹಿಡಿಯು","1. ટ્રેપ, 2. ટ્રેપ, 3. પકડો"
ಸುತ್ತುವುದು,પરિભ્રમણ
ಮರ (ಪರಿವರ್ತನೆ),વૃક્ષ (સંક્રમણ)
ಮರದ ಜಾಲ,વૃક્ષ નેટવર્ક
ಸಹಾಯಕ ಸರ್ಕ್ಯೂಟ್,સહાયક સર્કિટ
ಕ್ಷುಲ್ಲಕ ರೇಖಾಚಿತ್ರ,તુચ્છ આકૃતિ
ದೋಷನಿವಾರಣೆ,મુશ્કેલીનિવારણ
ಸುಲಿಯಲ್ಪಟ್ಟಿದೆ,ફાડી નાખ્યું
ಸತ್ಯ ಟೇಬಲ್,સત્ય ટેબલ
"1. ಟ್ಯೂನರ್, 2. ಟ್ಯೂನರ್, 3. ಟ್ಯೂನರ್","1. ટ્યુનર, 2. ટ્યુનર, 3. ટ્યુનર"
"1.ಸುರಂಗ, 2.ಸುರಂಗ","1.ટનલિંગ, 2.ટનલિંગ"
"1. ಹೊಂದಾಣಿಕೆ, 2. ಶ್ರುತಿ, 3. ಶ್ರುತಿ","1. ગોઠવણ, 2. ટ્યુનિંગ, 3. ટ્યુનિંગ"
tuple,ટપલ
ಟರ್ಬೊ ಪ್ಯಾಸ್ಕಲ್,ટર્બો પાસ્કલ
ಟ್ಯೂರಿಂಗ್ ಯಂತ್ರ,ટ્યુરિંગ મશીન
ತಿರುವು ಸಮಯ,કાર્ય પૂર્ણ કરવાનો સમય
ತಿರುವು ದಾಖಲೆ,ટર્નઅરાઉન્ડ દસ્તાવેજ
ತಿರುವು ಅನುಕ್ರಮ,વળાંકનો ક્રમ
ಒಂದೆರಡು ಕೇಬಲ್,કપલ કેબલ
"1. ವಿಲೋಮ ಜೋಡಿ, 2. ವಿಲೋಮ ಜೋಡಿ","1. ઊંધી જોડી, 2. ઊંધી જોડી"
ಡಬಲ್ ಪಾಸ್ ಜ್ಞಾಪನೆ,ડબલ પાસ રીમાઇન્ડર
ಎರಡು ಪೂರಕ,બે પૂરક
ಮಾದರಿ,પ્રકાર
"1.ಪ್ರಕಾರ ಮುಖ, 2.ಪಾತ್ರ","1. પ્રકાર ચહેરો, 2. અક્ષર"
ಮುದ್ರಣದ ಮೇಲ್ಭಾಗ,ટાઇપોગ્રાફિકલ ટોચ
ಮುದ್ರಕ ಚಕ್ರ,પ્રિન્ટર વ્હીલ
ಟೈಪಿಂಗ್,ટાઇપિંગ
ತಡೆರಹಿತ ವಿದ್ಯುತ್ ಮೂಲ,અવિરત પાવર સ્ત્રોત
"1. ಏಕ ಕಾರ್ಯಾಚರಣೆ, 2. ಒಂದು ಭಾಗದ ವ್ಯವಸ್ಥೆ","1. સિંગલ ઓપરેશન, 2. વન-પાર્ટ સિસ્ટમ"
ಒಂದೇ ಕಾರ್ಯಾಚರಣೆ,એકલ કામગીરી
"1.ಏಕ ನಿರ್ವಾಹಕ, 2.ಏಕ ನಿರ್ವಾಹಕ","1.સિંગલ ઓપરેટર, 2.સિંગલ ઓપરેટર"
ಅನಿಶ್ಚಿತತೆ,અનિશ્ચિતતા
ಅನಿರ್ಬಂಧಿತ ಹೇಳಿಕೆ,અપ્રતિબંધિત નિવેદન
ಎಣಿಸಲಾಗದ,અગણિત
ಅನಾವರಣ,અનાવરણ
ಅನಿರ್ದಿಷ್ಟ,અનિર્ણાયક
ವ್ಯಾಖ್ಯಾನಿಸಲಾಗಿಲ್ಲ,અવ્યાખ્યાયિત
ವ್ಯಾಖ್ಯಾನಿಸದ ದಾಖಲೆ,અવ્યાખ્યાયિત રેકોર્ડ
ಸರ್ವನಾಶ,વિનાશ
"1. ಬಲವಂತ, 2. ಸಂಯೋಜಕ, 3, ಸಂಯೋಜಕ","1. બળજબરી, 2. સંયોજક, 3, સંયોજક"
ಅನಿರ್ದಿಷ್ಟ,અસ્પષ્ટ
"1.ಅನಿರ್ದಿಷ್ಟ ಗ್ರಾಫ್, 2.ಅನಿರ್ದಿಷ್ಟ ಗ್ರಾಫ್","1.અનિર્દિષ્ટ ગ્રાફ, 2.અનિર્દિષ્ટ ગ્રાફ"
ಅದೇ ದಿಕ್ಕಿನಲ್ಲಿ ಸೇವೆ ಸಮಯ,સમાન દિશામાં સેવાનો સમય
ರದ್ದುಪಡಿಸಿ,રદ કરો
"1.ಫಾರ್ಮ್ಯಾಟ್ ಮಾಡದ ಡಿಸ್ಕ್, 2.ಫಾರ್ಮ್ಯಾಟ್ ಮಾಡದ ಡಿಸ್ಕ್","1.અનફોર્મેટેડ ડિસ્ક, 2.અનફોર્મેટેડ ડિસ્ક"
ಮ್ಯಾಪಿಂಗ್,મેપિંગ
"1.ಯುನಿಕೋಡ್, 2.ಏಕ ಸಂಕೇತ","1.યુનિકોડ, 2.સિંગલ કોડ"
ಅನಿರ್ದಿಷ್ಟ ಮರ,અસ્પષ્ટ વૃક્ષ
