Assamese,Tamil
"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল, ঘূৰ্ণনশীল","சுழற்சி, சுழற்சி, சுழற்சி"
"ঘূৰ্ণনশীল,ঘূৰ্ণনকাৰী","சுழற்சி, சுழலி"
"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল","சுழற்சி, சுழற்சி"
"ৰোটাৰ, ৰোটাৰ","சுழலி, சுழலி"
"ৰুক্ষ, ৰুক্ষ","கரடுமுரடான, கரடுமுரடான"
"বন্ধ, বন্ধ","நெருக்கமான, நெருக்கமான"
ট্ৰেনজিট সময়,பயண நேரம்
পথ,வழி
"ৰুটিন, ৰুটিন","வழக்கமான, வழக்கமான"
"পদ্মৰাগ, ৰুবি, ৰঙা, য়াকুট","பத்மராக், ரூபி, சிவப்பு, யாகுட்"
"ৰুবি লেজাৰ, ৰুবি লেজাৰ","ரூபி லேசர், ரூபி லேசர்"
"rudder, নিয়ন্ত্ৰণ","சுக்கான், கட்டுப்பாடு"
নিয়মসমূহ,விதிகள்
আণ্ডাৰলাইন কৰা গ্ৰেটিং,அடிக்கோடிட்ட தட்டி
"গ্ৰাফ, ৰেখা","வரைபடங்கள், கோடுகள்"
"ৰান, পৰম্পৰা","ஓடு, பாரம்பரியம்"
দৌৰবিদ,ஓடுபவர்
"চুক্তি, চুক্তি, বিস্ফোৰণ","ஒப்பந்தம், ஒப்பந்தம், வெடிப்பு"
ৰাদাৰফোৰ্ড বিক্ষিপ্ততা,ரதர்ஃபோர்ட் சிதறல்
ৰাদাৰফোৰ্ড,ரதர்ஃபோர்ட்
rydberg,ரைட்பெர்க்
নিৰাপদ বোজা,பாதுகாப்பான சுமை
"নিৰাপদ, সুৰক্ষিত","பாதுகாப்பான, பாதுகாப்பான"
"ছেফটি ফিউজ, বিকফোৰ্ড ফিউজ","பாதுகாப்பு உருகி, பிக்ஃபோர்ட் ஃபியூஸ்"
সুৰক্ষা ভালভ,பாதுகாப்பு வால்வு
"নমুনা, নমুনা","மாதிரி, மாதிரி"
"নমুনা (v.), নমুনা সংগ্ৰহ (n.)","மாதிரி (v.), மாதிரி (n.)"
চেণ্ডউইচ,சாண்ட்விச்
"উপগ্ৰহ, সহযোগী, ট্ৰেইলিং","செயற்கைக்கோள், துணை, பின்னிணைப்பு"
উপনৈৰ ৰেখা,கிளை நதி
সন্তুষ্ট কৰা,திருப்திப்படுத்த
শনিৰ আঙঠি,சனி வளையம்
savart,savart
স্কেলাৰ,அளவுகோல்
ষ্টেপ মাল্টিপ্লাইয়াৰ,படி பெருக்கி
"বিক্ষিপ্ত, বিক্ষিপ্ত","சிதறல், சிதறல்"
বিক্ষিপ্তকৰণ প্ৰক্ৰিয়া,பரவல் செயல்முறை
দৃষ্টি,பார்வை
বৃদ্ধি পায়,பெருகும்
"scratch (ধ্বনি), scratch","கீறல் (ஒலி), கீறல்"
"ছালনী, চালনী (ed.), ড্ৰাইভ","சல்லடை, சல்லடை (பதிப்பு), ஓட்டு"
sku দৃষ্টি,sku பார்வை
"বন্ধ কৰা, ছীল কৰা, ছীল কৰা (ver.)","மூட, முத்திரை, முத்திரை (ver.)"
"ঋতুভিত্তিক তাৰতম্য, ঋতুভিত্তিক উঠা-নমা","பருவகால மாறுபாடு, பருவகால ஏற்ற இறக்கங்கள்"
secant নিয়ম,இரண்டாவது விதி
"দ্বিতীয় (সম্পা.), দ্বিতীয় (প.)","இரண்டாவது (பதிப்பு), இரண்டாவது (வி.)"
"মাধ্যমিক, মাধ্যমিক","இரண்டாம் நிலை, இரண்டாம் நிலை"
"১ধাৰা,ধাৰা,ধাৰা,ধাৰা,ধাৰা","1பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு"
"খণ্ড, খণ্ড, খণ্ড","துறை, துறை, துறை"
দীৰ্ঘস্থায়ী,நீண்ட கால
বীজ সিঁচা,விதைத்தல்
ভূমিকম্পবিজ্ঞান,நிலநடுக்கவியல்
ভূমিকম্পবিজ্ঞান,நிலநடுக்கவியல்
ভূমিকম্পবিজ্ঞান,நிலநடுக்கவியல்
নিৰ্বাচনশীলতা,தேர்ந்தெடுக்கும் திறன்
"self, self","சுய, சுய"
অন্তৰ্নিহিত শক্তি,உள்ளார்ந்த ஆற்றல்
স্বতঃস্ফূৰ্ত দোলন,தன்னிச்சையான அலைவு
অৰ্ধপৰিবাহী,குறைக்கடத்தி
অৰ্ধ অভিজ্ঞতাভিত্তিক,அரை அனுபவபூர்வமான
অৰ্ধ-অসীম,அரை எல்லையற்ற
অৰ্ধ-লগ গ্ৰাফ শ্বীট,அரை பதிவு வரைபட தாள்
গোলাকাৰ প্লাছ এংগেল,கோளக் கூட்டல் கோணம்
জ্ঞান,உணர்வு
সংবেদনশীল,உணர்திறன்
"সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল","உணர்திறன், உணர்திறன், உணர்திறன், உணர்திறன்"
"শব্দ গ্ৰহণকাৰী লেম্পৰ শিখৰ, শব্দ গ্ৰহণকাৰী শিখা","ஒலி பெறுதல் விளக்கு முகடு, ஒலி பெறுதல் சுடர்"
"সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা","உணர்திறன், உணர்திறன், உணர்திறன்"
"সক্ৰিয়কৰণ, সংবেদন","செயல்படுத்துதல், உணர்தல்"
চেন্সৰ,சென்சார்
পৃথক কৰিব পৰা,பிரிக்கக்கூடிய
"পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ, ব্যৱধান","பிரித்தல், பிரித்தல், பிரித்தல், இடைவெளி"
অষ্টক,எண்கோணம்
চেপ্টোড,செப்டோட்
সূচীভুক্ত কৰা,அட்டவணைப்படுத்துதல்
শৃংখলা শৃংখলা শৃংখলা (মানচিত্র),தொடர் தொடர் தொடர் (வரைபடம்)
চাৰ্ভো মটৰ,சர்வோ மோட்டார்
"ছেট আপ, ছেট আপ, ছেট আপ, ছেট আপ","அமைக்க, அமைக்க, அமைக்க, அமைக்க"
"অৱক্ষয়ী, ছাঁয়াযুক্ত","தாழ்த்தப்பட்ட, நிழல்"
ছাঁ,நிழல்
শৰীৰ,உருவம்
চোকা শেষ,கூர்மையான முடிவு
স্পাউট ৰেঞ্জ,உமிழ் வரம்பு
"ছিয়াৰ বল, ছিয়াৰ","வெட்டு படை, வெட்டு"
ৰক্ষা কৰা নিউক্লাইড,கவச அணுக்கரு
"সৃষ্টি, বিচ্যুতি, হস্তান্তৰ","உருவாக்கம், இடப்பெயர்ச்சி, இடமாற்றம்"
শ্বক বেগ,அதிர்ச்சி வேகம்
শ্বক তৰংগ,அதிர்ச்சி அலை
"চুটি, জৰাজীৰ্ণ, অসংলগ্ন","குறுகிய, பாழடைந்த, பொருத்தமற்ற"
উচ্চ মাত,உரத்த குரல்
"পাৰ্শ্বীয় পথ, শ্বাণ্ট (ed.), কাষৰ পথ, শ্বাণ্ট (v.)","பக்கவாட்டு பாதை, shunt (ed.), பக்க பாதை, shunt (v.)"
"কাষ, কাষ, কাষ","பக்க, பக்க, பக்க"
sidereal,பக்கவாட்டு
"sighting, aiming, sighting, লক্ষ্য কৰা, লক্ষ্য কৰা, স্থান নিৰ্ণয় কৰা","பார்வை, நோக்குதல், பார்வை, நோக்குதல், நோக்குதல், கண்டறிதல்"
