Marathi,Telugu
उंबेल,అంబెల్
नाळ,బొడ్డు తాడు
न बदललेली ऊर्जा,అన్‌సిమిలేటెడ్ ఎనర్జీ
अनकॉइल,అన్‌కోయిడ్
पोषण अंतर्गत,పోషణ కింద
झुडूप अंतर्गत,పొద కింద
भूमिगत स्टेम,భూగర్భ కాండం
भूमिगत कंद मुळ,భూగర్భ ట్యూబరస్ రూట్
अवांछित लाट,అంచనా వేసిన వేవ్
अविभाजित सेल,విభిన్నమైన సెల్
अबाधित इकोसिस्टम,కలవరపడని పర్యావరణ వ్యవస్థ
Undulating,విడదీయడం
अयोग्य चळवळ,అన్‌డ్యులేటరీ ఉద్యమం
युनिकोस्टेट,యునికోస్టేట్
युनिडायरेक्शनल फ्लो,ఏకదిశాత్మక ప్రవాహం
Unilocular,ఏకీకృత
अनकुलिएट,Uninucleate
युनिपरस,ఏకీకృత
युनिपरस,ఏకీకృత
UNIPNATE,యునిపిన్నేట్
युनिपोलर न्यूरॉन,యూనిపోలార్ న్యూరాన్
UNIPORT,యునిపోర్ట్
युनिसेक्सुअल,యునిసెక్సువల్
युनिसेक्सुअल फ्लॉवर,సిన్సిక్సువల్ ఫ్లవర్
विश्व,విశ్వం
अनपोलिनेटेड,పాలినేటెడ్
अपात्र क्वॅक,అర్హత లేని క్వాక్
असंतृप्त,అసంతృప్త
अप्रत्याशित प्रदेश,అనువదించని ప్రాంతం
वरचा हात,పై చేయి
अपस्ट्रीम प्रक्रिया,అప్‌స్ట్రీమ్ ప్రాసెసింగ్
अप्टेक,తీసుకోవడం
युरेसिल,యురాసిల్
युरीनाइट,యురేనైట్
युरेनियम,యురేనియం
युरेनस,యురేనస్
यूरिया चक्र,యూరియా చక్రం
युरेमिया,యురేమియా
मूत्रमार्गाचा रुग्ण,యురేమిక్ రోగి
यूरिकोटेलिक,యూరికోటెలిక్
मूत्र,యురేటర్
मूत्रमार्ग,యురేత్రా
मूत्रमार्गात मांसस,యురేత్రల్ మీటస్
अर्किनिया,ఉర్గియా
यूरिक acid सिड,యూరిక్ ఆమ్లం
यूरिकोज ग्रंथी,యూరికోజ్ గ్రంథి
यूरिकोटेलिक,యూరికోటెలిక్
यूरिकोटेलिझम,యూరికోటెలిజం
मूत्र,మూత్రం
यूरिनिफेरस ट्यूब्यूल,యురినిఫరస్ గొట్టం
यूरिनोजेनिटल नलिका,యూరినోజెనిటల్ డక్ట్
यूरिनो-सामान्य परिच्छेद,ఉరినో-జననేంద్రియ మార్గం
Urochordata,Urochordata
Urtica डायटिका,ఉర్టికా డియాటికా
उस्तिलागो,ఉస్టిలాగో
गर्भाशयाच्या ग्रंथी,గర్భాశయ గ్రంథి
गर्भाशयाची भिंत,గర్భాశయ గోడ
गर्भाशय,గర్భాశయం
Utricle,Utricle
Utricuction,యుట్రిక్యులరియా
उट्रिन सेरोसा,Utrine సెరోసా
लसीकरण,టీకా
लस,టీకా
लस,టీకా
व्हॅकॉल,వాక్యూల్
पोकळी,వాక్యూమ్
व्हॅगस मज्जातंतू,వాగస్ నరాల
व्हॅलेन्स इलेक्ट्रॉन,వాలెన్స్ ఎలక్ట్రాన్
व्हॅलेन्स पातळी,వాలెన్స్ స్థాయి
व्हॅलिन,వాలైన్
वालवाट,వాల్వేట్
व्हॅल्व्हेट एस्टीव्हेशन,వాలెవేట్ ఎస్టివేషన్
झडप,వాల్వ్
वांडा,వండా
वाष्पीकरण,ఆవిరి కారకం
वारानस,వారణస్
चल क्रमांक टेंडेम पुनरावृत्ती,వేరియబుల్ సంఖ్య టెన్డం రిపీట్
भिन्नता,వైవిధ్యం
भिन्नता,వైవిధ్యం
वास डेफरेन्स,శుక్రవాహిక
Vas efferens,వాస్ ఎఫెరెన్స్
वसा एफरेन्टिया,వాసా ఎఫెరెంటియా
वसा रेक्टा,వాసా రెక్టా
वसा रेक्टे,వాసా రెక్టే
संवहनी बंडल,వాస్కులర్ బండిల్
संवहनी कलम,వాస్కులర్ అంటుకట్టుట
संवहनी वनस्पती,వాస్కులర్ ప్లాంట్
व्हॅस्कुलम,వాస్క్యులం
वासोडिलेशन,వాసోడైలేషన్
वॉल्ट,ఖజానా
व्हॅक्सिलरी एस्टीव्हेशन,వాక్సిలరీ ఎస్టివేషన్
