Tamil,Hindi
தடையற்ற அறிக்கை,अप्रतिबंधी कथन
கணக்கிட முடியாத,अगणनीय
வெளிக்கொணரப்பட்டது,अनावरण
தீர்மானமற்ற,अनिर्णीय
வரையறுக்கப்படாத,ङ्केअपरिभाषित
வரையறுக்கப்படாத பதிவு,अपरिभाषित अभिलेख
அழித்தல்,अविलोप
"1. வற்புறுத்தல், 2. ஒருங்கிணைப்பாளர், 3, ஒருங்கிணைப்பாளர்","1.अधोडैश, 2.अधोरेक, 3, अधोयोजक"
குறிப்பிடப்படாத,अनिर्दिष्ट
"1.குறிப்பிடப்படாத வரைபடம், 2.குறிப்பிடப்படாத வரைபடம்","1.अनिर्दिष्ट ग्राफ, 2.अनिर्दिष्ट आलेख"
அதே திசையில் சேவை நேரம்,एकसमान दिशा सेवाकाल
ரத்து செய்,निरस्त करना
"1.வடிவமைக்கப்படாத வட்டு, 2. வடிவமைக்கப்படாத வட்டு","1.असंरुपित चक्रिका, 2.असंरुपित डिस्क"
விவரணையாக்கம்,समचित्रण
"1.யூனிகோட், 2.ஒற்றை குறியீடு","1.यूनीकोड, 2.एकल कूट"
குறிப்பிடப்படாத மரம்,अनिर्दिष्ट वृक्ष
சீரான வள இருப்பிட மதிப்பீட்டாளர் (YRL),समान संसाधन स्थान निर्धारक (य आर एल)
ஒரு செயலாக்கம்,एक प्रक्रमण
தனித்துவமான,अद्वितीय
கவசமற்ற முறுக்கப்பட்ட இரட்டையர் (UTP),अपरिरक्षित व्यावर्तित युगल (यू टी पी)
"1.அலகு, 2. அலகு","1.एकक, 2. इकाई"
அலகு முகவரி,एकक पता
அலகு இடைவெளி,एकक अंतराल
அலகு சோதனை,एकक परीक्षण
அலகு குறியீடு,ऐकिक कूट
ஒரு பதவி,एक पद
யுனிவர்சல் ஒத்திசைவற்ற பெறுநர்/அனுப்புபவர் (UART),सार्वत्रिक अतुल्यकालिक अभिग्राही/प्रेषित्र (यू ए आर टी)
உலகளாவிய ஃபிளிப்-ஃப்ளாப்,सार्व फ्लिप-फ्लाप
பொதுவான தொகுப்பு,सार्व समुच्चय
உலகளாவிய எழுத்துத் தொகுப்பு,सार्वत्रिक संप्रतीक समुच्चय
யுனிக்ஸ்,यूनिक्स
விபாஷா,विपाश
ஒதுக்கப்படாத பகுதி,अनारक्षित क्षेत्र
முன்பதிவு செய்யப்படாத கோப்பு (கோப்பு),अनारक्षित फाइल (संचिका)
அடைய முடியாதது,अगम्य
விரும்பத்தகாத,अनाच्छ
முன்பதிவு செய்யப்படாதது,अनारक्षित
தோல்வியுற்ற அழைப்பு,असफल आह्वान
untar,अनटार
புதுப்பிப்பு முரண்பாடுகள்,अदयतन असंगतियां
புதுப்பிக்கப்பட்ட கோப்பு,अद्यतीकृत संचिका
மேம்படுத்தல்,अद्यतीकरण
மேம்படுத்தல்,उन्नयन
மேம்படுத்தல்,उन्नयन
இணைப்பு,अपलिंक
அதிக சுமை,उच्च भारण
மேல்நிலை நினைவக பகுதி,उपरि स्मृति क्षेत्र
"1. ஓட்டத்திற்கு, 2. பாதகமான","1.प्रति प्रवाह, 2.प्रतिकूल"
அதிக நேரம்,उपरिकाल
"1.மேல், 2.மேல், 3.மேல்","1.ऊर्ध्व, 2.अपरि, 3.ऊर्ध्वगामी"
"1.யூஸ்நெட், 2.பயன்படுத்து","1.यूजनेट, 2.उपयोग"
"1.நெட் பயனர், 2.பயனர்","1.जाल उपयोगकर्ता, 2.प्रयोक्ता"
பயனர் முகவர்,प्रयोक्ता एजेंट
பயனர் அங்கீகாரம்,प्रयोक्ता प्रमाणीकरण
பயனர் தரவு கண்காணிப்பு நெறிமுறை (யுடிபி),प्रयोक्ता आंकड़आ-रेख प्रोटोकॉल (यू डी पी)
பயனர் நட்பு,प्रयोक्ता मैत्रीपूर्ण
பயனர் அடையாளம்,प्रयोक्ता पहचान
