Punjabi,Malayalam
ਸਾਫਟਵੇਅਰ ਰਿਕਾਰਡਿੰਗ  ਸਹੂਲਤ,സോഫ്റ്റ്വെയർ റെക്കോർഡിംഗ്  സൗകര്യം
ਸਾੱਫਟਵੇਅਰ ਭਰੋਸੇਯੋਗਤਾ,സോഫ്റ്റ്വെയർ വിശ്വാസ്യത
ਸਾਫਟਵੇਅਰ ਨਿਰਧਾਰਨ,സോഫ്റ്റ്വെയർ സവിശേഷത
ਸਾਫਟਵੇਅਰ ਸਟੈਕ,സോഫ്റ്റ്വെയർ സ്റ്റാക്ക്
ਸਾੱਫਟਵੇਅਰ ਸਹਾਇਤਾ  ਸਿਸਟਮ,സോഫ്റ്റ്വെയർ പിന്തുണ  ഏര്പ്പാട്
ਸਾਫਟਵੇਅਰ ਟੂਲ,സോഫ്റ്റ്വെയർ ഉപകരണം
ਸਾਫਟਵੇਅਰ ਟਰੇਸ  ਮੋਡ,സോഫ്റ്റ്വെയർ ട്രെയ്സ്  മാതിരി
ਸੋਲਡਰ ਮਾਸਕ,സോൾഡർ മാസ്ക്
ਠੋਸ ਗਲਤੀ,സോളിഡ് പിശക്
ਠੋਸ ਫੋਂਟ ਪ੍ਰਿੰਟਰ,സോളിഡ് ഫോണ്ട് പ്രിന്റർ
ਠੋਸ ਤਰਕ  ਟੈਕਨੋਲੋਜੀ,ഖര യുക്തി  സാങ്കേതികവിദ
ਠੋਸ ਰਾਜ,സോളിഡ് സ്റ്റേറ്റ്
ਠੋਸ ਰਾਜ  ਭਾਗ,സോളിഡ് സ്റ്റേറ്റ്  ഘടകം
ਠੋਸ ਰਾਜ  ਕੰਪਿ computer ਟਰ,സോളിഡ് സ്റ്റേറ്റ്  കന്വൂട്ടര്
ਠੋਸ ਰਾਜ ਯਾਦਦਾਸ਼ਤ,സോളിഡ് സ്റ്റേറ്റ് മെമ്മറി
ਘੁਲਣਸ਼ੀਲ,പരിഹരിക്കാവുന്ന
ਸੋਨਿਕ ਦੇਰੀ ਲਾਈਨ,സോണിക് കാലതാമസം
ਕ੍ਰਮਬੱਧ ਨੂੰ ਕ੍ਰਮਬੱਧ  ਕਾਰਕ,അടുക്കുന്നത് തടയുക  ഘടകം
ਸੌਰਟਰ,അതുകാരനായ
ਕਿਸਮ ਦੀ ਕਿਸਮ ਦੀ ਕਿਸਮ,അടുക്കുക
ਸੌਰਸਾਈਨ ਸਕ੍ਰੈਚ  ਚੇਪੀ,സ്ക്രാച്ച് ചെയ്യുക  ടേപ്പ്
ਛਾਂਟੀ ਕਰਨਾ,സോർട്ടിംഗ്
ਛਾਂਟੀ ਕਰਨ ਵਾਲੀ ਚੀਜ਼,ഇനം അടുക്കുന്നു
ਛਾਂਟਣਾ ਪ੍ਰੋਗਰਾਮ,തരംതിരിക്കൽ പ്രോഗ്രാം
ਛਾਂਟੀ ਕਰਨਾ  ਸਮਾਂ,റിവൈൻഡ് അടുക്കുക  കാലം
ਕ੍ਰਮਬੱਧ ਕਰਨ ਦੀ ਛਾਂਟੀ ਕਰਨਾ  ਕੁੰਜੀ,സീക്വൻസിംഗ് അടുക്കുന്നു  താക്കോല്
ਸਤਰ ਨੂੰ ਛਾਂਟਣਾ,സോർട്ടിംഗ് സ്ട്രിംഗ്
ਵਰਕ ਟੇਪ ਨੂੰ ਛਾਂਟਣਾ (= ਕ੍ਰਮਬੱਧ ਸਕ੍ਰੈਚ ਟੇਪ),വർക്ക് ടേപ്പ് അടുക്കുന്നു (= സോർട്ടിംഗ് സ്ക്രാച്ച് ടേപ്പ്)
ਕੁੰਜੀ ਨੂੰ ਕ੍ਰਮਬੱਧ ਕਰੋ,കീ അടുക്കുക
ਲੜੀਬੱਧ ਸੋਧ,ലയിപ്പിക്കുക
ਲੜੀਬੱਧ ਸਹੂਲਤ ਨੂੰ ਕ੍ਰਮਬੱਧ ਕਰੋ,ലാർജ് സൗകര്യം അടുക്കുക
ਲੜੀਬੱਧ ਸੋਧ  ਜੇਨਰੇਟਰ,ലയിപ്പിക്കുക  വൈദുതോല്പാദനയന്തം
ਲੜੀਬੱਧ ਸੋਧ  ਪ੍ਰੋਗਰਾਮ,ലയിപ്പിക്കുക  കാരപരിപാടി
ਕ੍ਰਮਬੱਧ ਪਾਸ,പായം അടുക്കുക
ਕ੍ਰਮਬੱਧ ਪ੍ਰੋਗਰਾਮ,പ്രോഗ്രാം അടുക്കുക
ਚੋਣ ਕ੍ਰਮਬੱਧ,സെലക്ഷൻ
ਸਹੂਲਤ ਦੀ ਸਹੂਲਤ,അടുക്കുക
ਸਰੋਤ ਵਰਣਮਾਲਾ,ഉറവിട അക്ഷര
ਸੂਤਰ ਸੰਕੇਤਾਵਲੀ,സോഴ്സ് കോഡ്
ਸੂਤਰ ਸੰਕੇਤਾਵਲੀ  ਅਨੁਕੂਲਤਾ,സോഴ്സ് കോഡ്  അനുയോജ്യത
ਸਰੋਤ ਕੋਡਿੰਗ,ഉറവിട കോഡിംഗ്
ਸਰੋਤ ਕੋਡਿੰਗ  ਸਿਧਾਂਤ,ഉറവിട കോഡിംഗ്  സിദ്ധാന്തം
ਸਰੋਤ  ਸੰਕੁਚਨ  ਕੋਡਿੰਗ,ഉല്ഭവസ്ഥാനം  കംപ്രഷൻ  കോഡിംഗ്
ਸਰੋਤ  ਸੰਕੁਚਨ  ਕਾਰਕ,ഉല്ഭവസ്ഥാനം  കംപ്രഷൻ  ഘടകം
ਸਰੋਤ ਕੰਪਿ computer ਟਰ,ഉറവിട കമ്പ്യൂട്ടർ
ਸਰੋਤ ਡਾਟਾ,ഉറവിട ഡാറ്റ
ਸਰੋਤ ਡਾਟਾ  ਗ੍ਰਹਿਣ,ഉറവിട ഡാറ്റ  കൈവശപ്പെടുത്തൽ
ਸਰੋਤ ਡਾਟਾ  ਆਟੋਮੈਟੇਸ਼ਨ,ഉറവിട ഡാറ്റ  യന്തവല്ക്കരണം
ਸਰੋਤ ਡਾਟਾ ਕਾਰਡ,ഉറവിട ഡാറ്റ കാർഡ്
ਸਰੋਤ ਡੈੱਕ,ഉറവിട ഡെക്ക്
ਸਰੋਤ ਦਸਤਾਵੇਜ਼,ഉറവിട പ്രമാണം
ਸਰੋਤ ਸੰਪਾਦਕ,ഉറവിട എഡിറ്റർ
ਸਰੋਤ ਫਾਈਲ,ഉറവിട ഫയൽ
ਸਰੋਤ ਕੁੰਜੀ,ഉറവിട കീ
ਸਰੋਤ ਭਾਸ਼ਾ,ഉറവിടം
ਸਰੋਤ ਭਾਸ਼ਾ  ਡੀਬੱਗਿੰਗ,ഉറവിടം  ഡീബഗ്ഗിംഗ്
ਸਰੋਤ ਭਾਸ਼ਾ  ਅਨੁਵਾਦ,ഉറവിടം  വിവർത്തനം
ਸਰੋਤ ਲਾਇਬ੍ਰੇਰੀ,ഉറവിട ലൈബ്രറി
ਸਰੋਤ ਸੂਚੀਕਰਨ  (= ਪ੍ਰੋਗਰਾਮ)  ਸੂਚੀਕਰਨ),ഉറവിട ലിസ്റ്റിംഗ്  (= പ്രോഗ്രാം  ലിസ്റ്റിംഗ്)
ਸਰੋਤ ਮਸ਼ੀਨ,ഉറവിട യന്ത്രം
ਸਰੋਤ ਮੈਕਰੋ  ਪਰਿਭਾਸ਼ਾ,ഉറവിട മാക്രോ  നിര്വചനം
ਸਰੋਤ ਮੋਡੀ .ਲ,ഉറവിട മൊഡ്യൂൾ
ਸਰੋਤ ਮੋਡੀ .ਲ  ਲਾਇਬ੍ਰੇਰੀ,ഉറവിട മൊഡ്യൂൾ  പുസ്തകശാല
ਸਰੋਤ ਓਪਰੇਂਡ  ਰਜਿਸਟਰ,ഉറവിട പ്രവർത്തനം  പട്ടികയുണ്ടാക്കുക
ਸਰੋਤ ਪੈਕ,ഉറവിട പായ്ക്ക്
ਸਰੋਤ ਪ੍ਰੋਗਰਾਮ,ഉറവിട പ്രോഗ്രാം
ਸਰੋਤ ਪ੍ਰੋਗਰਾਮ  ਕੰਪਾਇਲ ਕਰਨਾ,ഉറവിട പ്രോഗ്രാം  സമാഹരിക്കുക
ਸਰੋਤ ਰਿਕਾਰਡਿੰਗ,ഉറവിട റെക്കോർഡിംഗ്
ਸਰੋਤ ਸੈੱਟ,ഉറവിട സെറ്റ്
ਸਰੋਤ ਬਿਆਨ,ഉറവിട പ്രസ്താവന
ਸਰੋਤ ਬਿਆਨ  ਲਾਇਬ੍ਰੇਰੀ,ഉറവിട പ്രസ്താവന  പുസ്തകശാല
ਸਰੋਤ ਟੇਬਲ,ഉറവിട പട്ടിക
ਸਰੋਤ ਸਹੂਲਤ,ഉറവിട യൂട്ടിലിറ്റി
ਸਪੇਸ,ഇടം
ਸਪੇਸ ਅੱਖਰ,ബഹിരാകാശ പ്രതീകം
ਪੁਲਾੜ ਕੋਡ,ബഹിരാകാശ കോഡ്
ਸਪੇਸ ਪੇਚੀਦਗੀ,ബഹിരാകാശ സങ്കീർണ്ണത
ਸਪੇਸ ਡੋਮੇਨ,ബഹിരാകാശ ഡൊമെയ്ൻ
ਸਪੇਸ ਲੈਵਲ,ബഹിരാകാശ നില
ਸਪੇਸ ਮਾਤਰਾ,ബഹിരാകാശ അളവ്
ਸਪੇਸ ਦਮਨ,ബഹിരാകാശ അടിച്ചമർത്തൽ
ਸਪੇਸ ਟਾਈਮ  ਰਿਸ਼ਤਾ,ബഹിരാകാശ സമയം  ബന്ധുതം
ਸਪੇਸ-ਟੂ ਮਾਰਕ  ਤਬਦੀਲੀ,ഇടം മുതൽ മാർക്ക് വരെ  സംരിത വധു
ਸਪੇਸ ਬਿਆਸ,സ്പെയ്സിംഗ് ബയസ്
ਸਪੇਸ-ਅੰਤ  ਭਟਕਣਾ,അകലം അവസാനിക്കുന്നു  വളച്ചൊടിക്കൽ
ਸਪੈਨ ਲਾਈਨ,സ്പാൻ വര
ਸਪੈਨਡ ਐਰੇ,സ്പാന്റ് ചെയ്ത അറേ
ਸਬਮੋਗ੍ਰਾਫ ਫੈਲਾਉਣਾ,ഉപഗ്രഫ് സ്പാനിംഗ്
ਰੁੱਖ ਨੂੰ ਫੈਲਾਉਣਾ,സ്പാനിംഗ് ട്രീ
ਸਪਾਰਸ ਐਰੇ,വിരളമായ അറേ
ਸਪਾਰਸ ਮੈਟ੍ਰਿਕਸ,വിരളമായ മാട്രിക്സ്
ਵਿਸ਼ੇਸ਼ ਉਦੇਸ਼  ਕੰਪਿ computer ਟਰ,പ്രത്യേക ഉദ്ദേശം  കന്വൂട്ടര്
ਵਿਸ਼ੇਸ਼ ਉਦੇਸ਼  ਭਾਸ਼ਾ,പ്രത്യേക ഉദ്ദേശം  ഭാഷ
ਵਿਸ਼ੇਸ਼ ਰਜਿਸਟਰ,പ്രത്യേക രജിസ്റ്റർ
ਵਿਸ਼ੇਸ਼ ਸੇਵਾ,പ്രത്യേക സേവനം
ਖਾਸ ਪਤਾ,നിർദ്ദിഷ്ട വിലാസം
ਨਿਰਧਾਰਨ  ਬਿਆਨ,സവിശേഷത  പ്രസ്താവന
ਨਿਰਧਾਰਨ  ਸਬ-ਪ੍ਰਾਗਮ,സവിശേഷത  ഉപപ്രപ്ലോഗ്രാം
ਖਾਸ ਕੋਡ,നിർദ്ദിഷ്ട കോഡ്
ਖਾਸ ਕੋਡਿੰਗ,നിർദ്ദിഷ്ട കോഡിംഗ്
ਖਾਸ ਪ੍ਰੋਗਰਾਮ,നിർദ്ദിഷ്ട പ്രോഗ്രാം
ਖਾਸ ਰੁਟੀਨ,പ്രത്യേക പതിവ്
ਸਪੈਕਟ੍ਰਲ ਜਵਾਬ,സ്പെക്ട്രൽ പ്രതികരണം
ਭਾਸ਼ਣ ਕਾਲਿੰਗ,സ്പീച്ച് കോളിംഗ്
ਸਪੀਚ ਇੰਪੁੱਟ,സ്പീച്ച് ഇൻപുട്ട്
ਭਾਸ਼ਣ ਪਲੱਸ  ਸੰਕੇਤ,സ്പീച്ച് പ്ലസ്  സിഗ്നിംഗ്
ਸਪੀਚ ਸਕ੍ਰੈਂਬਲਰ,സംഭാഷണം സ്ക്രാംബ്ലർ
ਸਪੀਚ ਸਿੰਥੇਸਿੱਤਰ,സ്പീച്ച് സിന്തസൈസർ
ਸਪੀਡ ਕਾਲਿੰਗ,സ്പീഡ് കോളിംഗ്
ਗੋਲਾਕਾਰ ਕਿਸਮ  ਸਿਰ,ഗോളാകൃതി തരം  തല
ਸਪਿਨ ਲੌਕ,സ്പിൻ ലോക്ക്
ਸਪਿਰਲ ਚਾਰ ਕੇਬਲ,സർപ്പിളാകാരം നാല് കേബിൾ
ਸਪਲਾਈਨ,ചിന്ന
ਸਪਲਿਟ ਕੈਟਾਲਾਗ,സ്പ്ലിറ്റ് കാറ്റലോഗ്
ਸਪਲਿਟ ਸਕਰੀਨ,സ്പ്ലിറ്റ് സ്ക്രീൻ
ਵੰਡਣਾ,വിഭജിക്കുന്നു
ਸਪੂਲ,സ്പൂൾ
ਸਪੂਲਰ,സ്പൂളറെ
ਸਪੂਲਿੰਗ,സ്പൂളിംഗ്
ਸਪੂਲ ਪ੍ਰਬੰਧਨ,സ്പൂൾ മാനേജുമെന്റ്
ਸਪ੍ਰੈਕਟਰਮ ਫੈਲਾਓ,സ്പ്രെഡ് സ്പെക്ട്രം
ਫੈਲਿਆ-ਸਪੈਕਟ੍ਰਮ  ਸੋਧ,സ്പ്രെഡ്-സ്പെക്ട്രം  മോഡുലേഷൻ
ਸਪ੍ਰੋਕੇਟ ਫੀਡ,സ്പ്രോക്കറ്റ് ഫീഡ്
ਸਪ੍ਰੋਕੇਟ ਹੋਲ,സ്പ്രോക്കറ്റ് ദ്വാരം
ਸਪ੍ਰੋਕੇਟ ਟਰੈਕ,സ്പ്രോക്കറ്റ് ട്രാക്ക്
ਉਤੇ ਸੰਕੇਤ,സ്പാർട്ട് സിഗ്ലൈൻ
ਵਰਗ ਮੈਟ੍ਰਿਕਸ,സ്ക്വയർ മാട്രിക്സ്
ਸਕੁਐਰ,ചൂഷണം
ਸਕਿ? ਸ,ഒഴുകുന്നു
ਸਥਿਰ ਸਥਿਤੀ,സ്ഥിരതയുള്ള അവസ്ഥ
ਸਟੈਕ,കൂനകൂട്ടുക
ਸਟੈਕ ਐਲਗੋਰਿਦਮ,അൽഗോരിതം സ്റ്റാക്ക് ചെയ്യുക
ਸਟੈਕ ਆਰਕੀਟੈਕਚਰ,സ്റ്റാക്ക് വാസ്തുവിദ്യ
ਸਟੈਕ ਆਟੋਮੈਟਾ,ഓട്ടോമാറ്റ സെക്ക് ചെയ്യുക
ਸਟੈਕਡ ਗ੍ਰਾਫ,അടുക്കിയിരിക്കുന്ന ഗ്രാഫ്
ਸਟੈਕਡ ਨੌਕਰੀ,അടുക്കിയിരിക്കുന്ന ജോലി
ਸਟੈਕਡ ਨੌਕਰੀ  ਕਾਰਵਾਈ,അടുക്കിയിരിക്കുന്ന ജോലി  നടപടി
ਸਟੈਕ ਫਰੇਮ,സ്റ്റാക്ക് ഫ്രെയിം
ਸਟੈਕ ਸੂਚਕ,സ്റ്റാക്ക് ഇൻഡിക്കേറ്റർ
ਸਟੈਕਿੰਗ,ശേഖരം
ਸਟੈਕ ਹੇਰਾਫੇਰੀ (= ਸਟੈਕ ਪ੍ਰੋਸੈਸਿੰਗ),കൃത്രിമം അടുക്കുക (= സ്റ്റാക്ക് പ്രോസസ്സിംഗ്)
ਸਟੈਕ ਪੁਆਇੰਟਰ,പോയിന്റർ സ്റ്റാക്ക് ചെയ്യുക
ਸਟੈਕ ਪੁਆਇੰਟਰ  ਸੰਬੋਧਨਸ਼ੀਲ ਮੋਡ,പോയിന്റർ സ്റ്റാക്ക് ചെയ്യുക  വിലാസം മോഡ്
ਸਟੈਕ ਪ੍ਰੋਸੈਸਿੰਗ,സ്റ്റാക്ക് പ്രോസസ്സിംഗ്
ਸਟੇਜਿੰਗ,സ്തംഭിക്കുന്നു
ਪੌੜੀ  ਵੇਵਫਾਰਮ,ഗോകെയർകേസ്  തരംഗരൂപം
ਇਕੱਲੇ ਖੜੇ ਹੋਵੋ,ഒറ്റയ്ക്ക് നിൽക്കുക
ਇਕੱਲੇ ਖੜੇ ਹੋਵੋ  ਮਾਡਮ,ഒറ്റയ്ക്ക് നിൽക്കുക  മോഡം
ਸਟੈਂਡਰਡ ਡੇਟਾ  ਐਕਸਚੇਂਜ,അടിസ്ഥാന ഡാറ്റ  കൈമാറുക
ਸਟੈਂਡਰਡ ਡੇਟਾ  ਫਾਰਮੈਟ,അടിസ്ഥാന ഡാറ്റ  രൂപകല്പന
ਸਟੈਂਡਰਡ ਫਾਈਲ,അടിസ്ഥാനപരമായ ഫയൽ
ਸਟੈਂਡਰਡ ਫਾਰਮ,അടിസ്ഥാന രൂപം
ਸਟੈਂਡਰਡ ਗ੍ਰਾਫ,അടിസ്ഥാന ഗ്രാഫ്
ਸਟੈਂਡਰਡ ਜਾਣਕਾਰੀ,സ്റ്റാൻഡേർഡ് വിവരം
ਸਟੈਂਡਰਡ ਇੰਟਰਫੇਸ,അടിസ്ഥാന ഇന്റർഫേസ്
ਮਾਨਕੀਕਰਨ,മാനവസ്ഥകേശ്ദം
ਸਟੈਂਡਰਡ ਲੇਬਲ,അടിസ്ഥാന ലേബൽ
ਸਟੈਂਡਰਡ ਓਪਰੇਟਿੰਗ  ਵਿਧੀ,സ്റ്റാൻഡേർഡ് ഓപ്പറേറ്റിംഗ്  ഗതി
ਸਟੈਂਡਰਡ ਉਤਪਾਦ  ਰਕਮ ਦੇ,അടിസ്ഥാന ഉൽപ്പന്നം  തുക
ਸਟੈਂਡਰਡ ਉਤਪਾਦ  ਮਿਆਦ,അടിസ്ഥാന ഉൽപ്പന്നം  അധയനകാലം
ਸਟੈਂਡਰਡ ਪ੍ਰੋਗਰਾਮ,അടിസ്ഥാന പരിപാടി
ਸਟੈਂਡਰਡ  ਸਬਬਰੋਟਾਈਨ,സ്റ്റാൻഡേർഡ്  ഉറക്കുഴൂട്ട
ਦਾ ਸਟੈਂਡਰਡ ਜੋੜ  ਉਤਪਾਦ,ന്റെ സ്റ്റാൻഡേർഡ് തുക  ഉൽപ്പന്നങ്ങൾ
ਮਿਆਰੀ ਰਕਮ ਦੀ ਮਿਆਦ,സ്റ്റാൻഡേർഡ് തുക
ਸਟੈਂਡਰਡ ਸਿਸਟਮ  ਕਾਰਵਾਈ,അടിസ്ഥാന സംവിധാനം  പവര്ത്തി
ਨਾਲ ਖਲੋਣਾ,സ്റ്റാൻഡ് ബൈ
ਨਾਲ ਖਲੋਣਾ  ਐਪਲੀਕੇਸ਼ਨ,സ്റ്റാൻഡ് ബൈ  അപേക്ഷ
ਸਟੈਂਡਬਾਏ ਬਲਾਕ,സ്റ്റാൻഡ്ബൈ ബ്ലോക്ക്
ਸਟੈਂਡਬਾਏ ਕੰਪਿ? ਟਰ,സ്റ്റാൻഡ്ബൈ കമ്പ്യൂട്ടർ
ਸਟੈਂਡਬਾਏ ਉਪਕਰਣ,സ്റ്റാൻഡ്ബൈ ഉപകരണങ്ങൾ
ਸਟੈਂਡਬਾਏ ਰਜਿਸਟਰ,സ്റ്റാൻഡ്ബൈ രജിസ്റ്റർ
ਸਟੈਂਡਬਾਏ ਦਾ ਸਮਾਂ,സ്റ്റാൻഡ്ബൈ സമയം
ਸਟਾਰ ਬੰਦ,നക്ഷത്ര അടക്കം
ਤਾਰਾ ਉਚਾਈ,നക്ഷത്ര ഉയരം
ਸਟਾਰ ਨੈਟਵਰਕ,നക്ഷത്ര ശൃംഖല
ਸਟਾਰ ਪ੍ਰੋਗਰਾਮ,സ്റ്റാർ പ്രോഗ്രാം
ਸਟਾਰ ਬਿੱਟ (= ਸ਼ੁਰੂਆਤ)  ਇਸ਼ਾਰਾ),സ്റ്റാർ ബിറ്റ് (= ആരംഭിക്കുക  സിഗ്നൽ)
ਡਾਇਲਿੰਗ ਸ਼ੁਰੂ ਕਰਨਾ  ਇਸ਼ਾਰਾ,ആരംഭിക്കുന്ന ഡയലിംഗ്  അടയാളം
ਆਰਟੀਲ ਸਟਾਰਟ  (= ਸਟਾਰਟ ਸਿਗਨਲ),ആരംഭിക്കുന്ന ഘടകം  (= സിഗ്നൽ ആരംഭിക്കുക)
ਸ਼ੁਰੂਆਤੀ ਬਿੰਦੂ,ആരംഭ സ്ഥാനം
ਕੁੰਜੀ ਨੂੰ ਸ਼ੁਰੂ ਕਰੋ,കീ ആരംഭിക്കുക
ਫਾਰਮੈਟ ਦੀ ਸ਼ੁਰੂਆਤ  ਨਿਯੰਤਰਣ,ഫോർമാറ്റിന്റെ ആരംഭം  ഭരണം
ਸੰਦੇਸ਼ ਦੀ ਸ਼ੁਰੂਆਤ  ਕੋਡ,സന്ദേശത്തിന്റെ ആരംഭം  കോഡ്
ਟੈਕਸਟ ਦੀ ਸ਼ੁਰੂਆਤ  ਅੱਖਰ,വാചകം ആരംഭിക്കുക  കഥാപാതം
ਸਟਾਰਟ ਸਿਗਨਲ,സിഗ്നൽ ആരംഭിക്കുക
ਸਟਾਪ ਸ਼ੁਰੂ ਕਰੋ,നിർത്തുക
ਸਟਾਪ ਸਿਸਟਮ ਸ਼ੁਰੂ ਕਰੋ,നിർത്തുക സിസ്റ്റം ആരംഭിക്കുക
ਰੁਕਣਾ ਬੰਦ ਕਰੋ,നിർത്തുക സമയം ആരംഭിക്കുക
ਸਟਾਪ ਸ਼ੁਰੂ ਕਰੋ  ਸੰਚਾਰ,നിർത്തുക  പകർച്ച
ਪ੍ਰਤੀਕ ਸ਼ੁਰੂ ਕਰੋ,ആരംഭ ചിഹ്നം
ਸ਼ੁਰੂ ਕਰਨ ਦਾ ਸਮਾਂ,ആരംഭ സമയം
ਭੁੱਖਮਰੀ,പട്ടിണി
ਰਾਜ ਦੀ ਜ਼ਿੰਮੇਵਾਰੀ,സംസ്ഥാന അസൈൻമെന്റ്
ਰਾਜ ਕੋਡ,സംസ്ഥാന കോഡ്
ਬਿਆਨ,പ്രസ്താവന
ਬਿਆਨ ਸਰੀਰ,പ്രസ്താവന ബോഡി
ਬਿਆਨ ਫੰਕਸ਼ਨ  ਪਰਿਭਾਸ਼ਾ,സ്റ്റേറ്റ്മെന്റ് പ്രവർത്തനം  നിര്വചനം
ਬਿਆਨ  ਪਛਾਣਕਰਤਾ,പ്രസ്താവന  തിരിച്ചറിയല്
ਬਿਆਨ ਲੇਬਲ,സ്റ്റേറ്റ്മെന്റ് ലേബൽ
ਬਿਆਨ ਲੇਬਲ  ਨਿਰੰਤਰ,സ്റ്റേറ്റ്മെന്റ് ലേബൽ  സ്ഥിരമായ
ਬਿਆਨ ਨੰਬਰ,സ്റ്റേറ്റ്മെന്റ് നമ്പർ
ਬਿਆਨ ਕ੍ਰਿਆ,പ്രസ്താവന ക്രിയ
ਸਟੇਟ ਟੇਬਲ,സംസ്ഥാന മേശ
ਰਾਜ ਤਬਦੀਲੀ  ਫੰਕਸ਼ਨ,സംസ്ഥാന സംരംഭം  പവര്ത്തിക്കുക
ਸਥਿਰ ਅਲਾਟਮੈਂਟ,സ്റ്റാറ്റിക് അലോക്കേഷൻ
ਸਥਿਰ ਬਫਰ  ਅਲਾਟਮੈਂਟ,സ്റ്റാറ്റിക് ബഫർ  പങ്കുവയ്ക്കല്
ਸਥਿਰ ਬਫਰਿੰਗ,സ്റ്റാറ്റിക് ബഫറിംഗ്
ਸਥਿਰ ਡੇਟਾ  Structure ਾਂਚਾ,സ്റ്റാറ്റിക് ഡാറ്റ  ഘടന
ਸਥਿਰ ਡਿਸਪਲੇਅ  ਚਿੱਤਰ,സ്റ്റാറ്റിക് ഡിസ്പ്ലേ  പതിഛായ
ਸਥਿਰ ਡੰਪ,സ്റ്റാറ്റിക് ഡംപ്
ਸਥਿਰ ਗਲਤੀ,സ്റ്റാറ്റിക് പിശക്
ਸਟਾਪਸ,പതിപ്പ്
ਸਥਿਰ ਚੁੰਬਕੀ  ਸੈੱਲ,സ്റ്റാറ്റിക് കാന്തിക  കോശം
ਸਥਿਰ ਮੈਮੋਰੀ,സ്റ്റാറ്റിക് മെമ്മറി
ਸਥਿਰ ਰੈਮ,സ്റ്റാറ്റിക് റാം
ਸਥਿਰ ਸਟੋਰੇਜ,സ്റ്റാറ്റിക് സംഭരണം
ਸਥਿਰ ਸਟੋਰੇਜ  ਅਲਾਟਮੈਂਟ,സ്റ്റാറ്റിക് സംഭരണം  പങ്കുവയ്ക്കല്
ਸਥਿਰ ਸਬਬਰਟੀਨ,സ്റ്റാറ്റിക് സബ്റൂട്ടിൻ
ਸਥਿਰ ਟੈਸਟ ਮੋਡ,സ്റ്റാറ്റിക് ടെസ്റ്റ് മോഡ്
ਸਥਿਰ ਵੇਰੀਏਬਲ,സ്റ്റാറ്റിക് വേരിയബിൾ
ਸਟੇਸ਼ਨ  ਪ੍ਰਬੰਧ,സ്ഥലം  കമീകരണം
ਸਟੇਸ਼ਨਰੀ  ਜਾਣਕਾਰੀ  ਸਰੋਤ,അഭിവൃദ്ധിയില്ലാത്ത  വിവരം  ഉല്ഭവസ്ഥാനം
ਸਟੇਸ਼ਨਰੀ ਸੁਨੇਹਾ  ਸਰੋਤ,സ്റ്റേഷണറി സന്ദേശം  ഉല്ഭവസ്ഥാനം
ਸਟੇਸ਼ਨ ਦੀ ਬੈਟਰੀ,സ്റ്റേഷൻ ബാറ്ററി
ਸਟੇਸ਼ਨ ਕੋਡ,സ്റ്റേഷൻ കോഡ്
ਸਟੇਸ਼ਨ ਕੰਟਰੋਲ  ਬਲਾਕ,സ്റ്റേഷൻ നിയന്ത്രണം  ഉപരോധിക്കുക
