English,Tamil
transcendental equation,இயற்கணித சமன்பாடு
transcendental function,இயற்கணித செயல்பாடு
transcendental number,இயற்கணித எண்
transfer,"பரிமாற்றம், பரிமாற்றம்"
transfer function,வேறுபட்ட செயல்பாடு
transfinite induction,வரையறுக்கப்பட்ட வருகை
transfinite number,எல்லையற்ற எண்
transform,மாறுபாடு
transformation formula,மாற்று சூத்திரம்
transformation matrix,உருமாற்ற அணி
transformation of coordinates,ஆயங்களை மாற்றுதல்
transformed function,மாற்றும் செயல்பாடு
transformed matrix,மாற்றப்பட்ட அணி
transshipment problem,கப்பல் பிரச்சனை
transient behaviour,தற்காலிக நடத்தை
transient solution,தற்காலிக தீர்வு
transition,தொற்று
transition matrix,மாற்றம் அணி
transitive,தொற்றும் தன்மை கொண்டது
transitive law,மாற்றம் விதி
transitive relation,தொற்று உறவு
transitivity,தொற்றுநோய்
transitivity set,தொற்று மொத்த
translation,இடமாற்றம்
transportation cost,போக்குவரத்து செலவுகள்
transportation problem,போக்குவரத்து பிரச்சனை
transportation time,போக்குவரத்து நேரம்
transport equation,அணுகல் சமன்பாடு
transposed matrix,மாற்றப்பட்ட அணி
transpose of a matrix,அணி மாறி
transposition,இடமாற்றம்
transversality,குறுக்கு
transversality condition,குறுக்கு கட்டுப்பாடு
transverse,"குறுக்கு, குறுக்கு"
transverse motion,குறுக்கு வேகம்
trapezium,"trapezium, trapezium"
trapezoid,ட்ரேப்சாய்டு
trapezoidal prism,ட்ரேபீசியம் ப்ரிஸம்
treatment,"சிகிச்சை, சிகிச்சை"
tree diagram,மரம் வரைபடம்
trend,"போக்கு, போக்கு"
trend line,உயர்வு வரி
trend value,அதிகரிக்கும் மதிப்பு
triadic,முக்கோணம்
trial,"சோதனை, சோதனை, சோதனை"
trial function,குற்றச்சாட்டு செயல்பாடு
triangle,"முக்கோணம், முக்கோணம்"
triangle inequality,முக்கோண சமத்துவமின்மை
triangle of velocity,வேக முக்கோணம்
triangle symbol,முக்கோண சின்னம்
triangle system,முக்கோண அமைப்பு
triangulability,முக்கோணம்
triangular,"முக்கோண, முக்கோண, முக்கோண"
triangular matrix,முக்கோண அணி
triangulation,"முக்கோணம், முக்கோணம்"
trichotomy,முக்கோணம்
tridiagonal,திரிவிகர்ணி
trigonometric,முக்கோணவியல்
trigonometric curve,முக்கோணவியல் வளைவு
