Hindi,Assamese
समय सहभाजन तंत्र,সময় ভাগ-বতৰা কৰা ব্যৱস্থা
काल स्टेप,কল ষ্টেপ
काल आरेख,সময়ৰ ডায়েগ্ৰাম
वर्णक,চৰিত্ৰ
टॉगल,টগল কৰক
टॉगल चाल,toggle move
"1.प्रतीक, 2.टोकन","১.চিহ্ন, ২.টোকেন"
टोकन बस,টোকেন বাছ
टोकन बस,টোকেন বাছ
टोकन बस जालक्रम,টোকেন বাছ নেটৱাৰ্ক
"1.प्रतीक वलय, 2.सांकेतिक वलय","১.চিহ্ন আঙঠি, ২.চিহ্ন আঙঠি"
टोकन वार्ता,টোকেন আলোচনা
"1.औजार, 2.उपकरण","১.সঁজুলি, ২.সঁজুলি"
शीर्ष-पाद,টপ-ফুট
शीर्ष पाद अभिकल्प,টপ ফুট ডিজাইন
"1.नख शिख पद विन्यास, 2.अधोगामी","1. নখ ৰিজ কনফিগাৰেচন, 2. তললৈ টানি"
"1.सांस्थिति, 2.स्थान विज्ञान","১.অৱস্থান, ২.অৱস্থান বিজ্ঞান"
स्पर्श पैड,টাচ পেড
स्पर्श स्क्रीन,টাচ্ছ স্ক্ৰীন
"1.चिन्ह, 2.निशान, 3.अनुरेखण","১.চিহ্ন, ২.চিহ্ন, ৩.ট্ৰেচিং"
अनुरेखण,ট্ৰেচিং
"1.मार्ग, 2.पथ, 3.लीक","১.পথ, ২.পথ, ৩.লিক"
"1.ट्रैक डिस्क, 2.पथ डिस्क","1.ট্ৰেক ডিস্ক, 2.পথ ডিস্ক"
पथ टेप,পথ টেপ
"1.अनुमार्गन, 2.अनुपथन","১.ফ&#39;ল&#39; কৰক, ২.ফ&#39;ল&#39; কৰক"
"1.अनुयान, 2.अनुग","১/ অনুসৰণ কৰক, ২. অনুসৰণ কৰক"
प्रक्षेप पथ,ট্ৰেজেক্টৰী
"1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान","১.লেনদেন, ২.চুক্তি, ৩.লেনদেন, ৪.বিনিময়"
"1.सौदा संचिका, 2.क्रिया-कलाप संचिका","1. ডিল ফাইল, 2. কাৰ্য্যকলাপ ফাইল"
"1.लेन-देन संलेख, 2.आदान-प्रदान लॉग","1.লেনদেনৰ নথিপত্ৰ, 2.লেনদেনৰ লগ"
"1.प्रतिलेखन, 2.लिप्यंतरण करना","1. লিপিবদ্ধ কৰা, 2. লিপিবদ্ধ কৰা"
ट्रांसड्यूसर,ট্ৰেন্সডুচাৰ
अंतरण दर,স্থানান্তৰ হাৰ
अंतरण काल,স্থানান্তৰ সময়
रुपांतरण,ৰূপান্তৰ
क्षणिक त्रुटि,ক্ষণিকৰ ভুল
संक्रमण काल,ট্ৰেঞ্জিচন পিৰিয়ড
"1.संक्रमण, 2.संक्रांति","১. পৰিৱৰ্তন, ২. অনন্তকাল"
संक्रामक,সংক্ৰামক
संक्रमिता,সংক্ৰমিত
"1.अनुवाद, 2.अंतरण, 3.अनुभाषण","১.অনুবাদ, ২.অনুবাদ, ৩.বাখ্যা"
"1. संचरण, संचारण ,2.संप्रेषण","১.সংক্ৰমণ, প্ৰেৰণ, ২.সংক্ৰমণ"
संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी),যোগাযোগ নিয়ন্ত্ৰণ প্ৰটোকল (TCP)
"1.संचरण लाइन, 2.संप्रेषण लाइन","১.সংবহন লাইন, ২.সংবহন লাইন"
ट्रांसमीटर,ট্ৰেন্সমিটাৰ
पारदर्शिता,স্বচ্ছতা
ट्रांसपोंडर,ট্ৰেন্সপণ্ডাৰ
"1.परिवहन, 2.प्रतिगमन","১.পৰিবহণ, ২.ৰিগ্ৰেছন"
पक्षांतरण,ট্ৰেন্সপজিচন
ट्रांसप्यूटर,ট্ৰেন্সপিউটাৰ
"1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर","1.ট্ৰেন্সমিট ৰিচিভাৰ, 2.ট্ৰেন্স ৰিচিভাৰ"
"1.प्रपाशन, 2.फांसना, 3.पकड़ना","১.ফান্দ, ২.ফান্দ, ৩. ধৰা"
चंक्रमण,ঘূৰ্ণন
वृक्ष (चंक्रमण),গছ (পৰিৱৰ্তন)
तरु नेटवर्क,গছৰ নেটৱৰ্ক
सहायक परिपथ,সহায়ক বৰ্তনী
तुच्छ आरेख,তুচ্ছ ডায়েগ্ৰাম
दोष-निवारण,সমস্যা সমাধান কৰা
"छिन्न, रुंडन",ৰিপড অফ
सत्यमान सारणी,সত্য টেবুল
"1.टयूनर, 2.समस्वरक, 3.समंजक","১.টিউনাৰ, ২.টিউনাৰ, ৩.টিউনাৰ"
"1.सुरंगन, 2.टनलिंग","১.টানেলিং, ২.টানেলিং"
"1.समंजन, 2.समस्वरण, 3.टयूनिंग","১.সামঞ্জস্য, ২.টিউনিং, ৩.টিউনিং"
टपल,tuple
टर्बो पास्कल,টাৰ্বো পাস্কেল
टयूरिंग मशीन,টুৰিং মেচিন
प्रतिवर्तन काल,টাৰ্ণআউট সময়
प्रतिवर्तन दस्तावेज,টাৰ্ণআউট নথিপত্ৰ
प्रतिवर्तन अनुक्रम,turn sequence
युगल केबल,দম্পতী কেবল
"1.ऐंठित युगल, 2.व्यावर्तित युग्म","1. ওলোটা যোৰ, 2. ওলোটা যোৰ"
द्वि-पारक स्मरांतरक,ডাবল পাছ সোঁৱৰাই দিয়া
दो का पूरक,দুটাৰ পৰিপূৰক
प्रकार,প্ৰকাৰ
"1.टाइप फेस, 2.अक्षराकृति","1.টাইপ মুখ, 2.চৰিত্ৰ"
टंकन शीर्ष,টাইপোগ্ৰাফিক শীৰ্ষ
मुद्रक चक्र,প্ৰিন্টাৰ চকা
टंकण,টাইপিং কৰা
अबाधित शक्ति स्रोत,অবিৰত শক্তিৰ উৎস
"1.एकल संक्रिया, 2.एक-अंगी प्रणाली","১/ একক কাৰ্য্য, ২) এক অংশৰ ব্যৱস্থা"
एकल संक्रिया,একক অপাৰেচন
"1.एकल संकारक, 2.एक अंगी संकारक","1.একক অপাৰেটৰ, 2.একক অপাৰেটৰ"
अनिश्चितता,অনিশ্চয়তা
अप्रतिबंधी कथन,নিষিদ্ধ বিবৃতি
अगणनीय,অগণনযোগ্য
अनावरण,উন্মোচন কৰা
अनिर्णीय,অনিৰ্ণায়ক
ङ्केअपरिभाषित,অসংজ্ঞায়িত
अपरिभाषित अभिलेख,অসংজ্ঞায়িত ৰেকৰ্ড
अविलोप,বিলুপ্তি
"1.अधोडैश, 2.अधोरेक, 3,अधोयोजक","1. জোৰ-জবৰদস্তি, 2. সমন্বয়ক, 3, সমন্বয়ক"
अनिर्दिष्ट,অনিৰ্দিষ্ট কৰা হৈছে
"1.अनिर्दिष्ट ग्राफ, 2.अनिर्दिष्ट आलेख","১.অনিৰ্দিষ্ট গ্ৰাফ, ২.অনিৰ্দিষ্ট গ্ৰাফ"
एकसमान दिशा सेवाकाल,একে দিশৰ সেৱাৰ সময়
निरस्त करना,বাতিল কৰক
"1.असंरुपित चक्रिका, 2.असंरुपित डिस्क","1.অফৰ্মেট কৰা ডিস্ক, 2.অফৰ্মেট কৰা ডিস্ক"
समचित्रण,মেপিং
"1.यूनीकोड, 2.एकल कूट","১.ইউনিকোড, ২.একক ক&#39;ড"
अनिर्दिष्ट वृक्ष,অনিৰ্দিষ্ট গছ
समान संसाधन स्थान निर्धारक (य आर एल),সমান সম্পদ অৱস্থান মূল্যায়ক (YRL)
एक प्रक्रमण,এটা প্ৰচেছিং
अद्वितीय,অনন্য
अपरिरक्षित व्यावर्तित युगल (यू टी पी),অৰক্ষাহীন টুইষ্টেড ডাবলছ (UTP)
"1.एकक,2. इकाई","১.ইউনিট, ২. সত্তা"
एकक पता,ইউনিটৰ ঠিকনা
एकक अंतराल,একক ব্যৱধান
एकक परीक्षण,ইউনিট পৰীক্ষা
ऐकिक कूट,ইউনিট ক&#39;ড
एक पद,এটা পোষ্ট
सार्वत्रिक अतुल्यकालिक अभिग्राही/प्रेषित्र (यू ए आर टी),ইউনিভাৰ্চেল এছিংক্ৰ&#39;নাছ ৰিচিভাৰ/প্ৰেৰক (UART)
सार्व फ्लिप-फ्लाप,ইউনিভাৰ্চেল ফ্লিপ-ফ্লপ
सार्व समुच्चय,সাধাৰণ গোট
सार्वत्रिक संप्रतीक समुच्चय,সাৰ্বজনীন চৰিত্ৰৰ গোট
यूनिक्स,ইউনিক্স
