Hindi,Assamese
"श्लीरेन प्रकाशिकी, श्लीरेन प्रकाशविज्ञान","schliren অপটিক্স, schliren অপটিক্স"
श्मिट सीमा,schmidt সীমা
श्मिट रेखा,schmidt লাইন
श्मिट ट्रिगर परिपथ,শ্বমিট ট্ৰিগাৰ চাৰ্কিট
श्मिट विसार उपकरण,schmidt বিস্তাৰক সঁজুলি
श्मिट सीमक,schmidt সীমাবদ্ধক
सीमांत आलेखन,প্ৰান্তীয় খচৰা প্ৰস্তুত কৰা
शोयेनफ्लीज़ प्रतीक,Shoenflies চিহ্ন
शॉट्की असंगति,শ্বটকি অসামঞ্জস্যতা
शाटकी प्राचीर डायोड,শ্বাটকি ৰেম্পাৰ্ট ডাইঅ&#39;ড
"शॉटकी, दोष, शॉटकी त्रुटी","shotkey, দোষ, shotkey ত্ৰুটি"
शॉटकी दुर्व्यवस्था,শ্বট মিছমেচ
शॉट्की प्रभाव,শ্বটকি ইফেক্ট
शॉट्की रेखा,শ্বটকি লাইন
शाट रव,শ্বট শব্দ
श्रायर प्रमेय,শ্ৰেয়াৰৰ উপপাদ্য
श्रोडिन्गर समीकरण,শ্ৰডিংগাৰ সমীকৰণ
श्रोडिन्गर तरंग समीकरण,শ্ৰডিংগাৰ তৰংগ সমীকৰণ
श्रोडिन्गर अवकल समीकरण,শ্ৰডিংগাৰ অৱভেদ্য সমীকৰণ
श्रोडर-बर्नस्टाइन प्रमेय,শ্ৰডাৰ-বাৰ্নষ্টেইন উপপাদ্য
"शूलर लोलक, भूत्रिज़्या लोलक","শুলাৰ পেণ্ডুলাম, ভূৰাদিজ্য পেণ্ডুলাম"
शुल्त्से हार्डी नियम,schultse কঠিন নিয়ম
शूमान-क्षेत्र,schumann অঞ্চল
"शूमान पराबैंगनी, शूमान पराजाम्ब","শ্বুমান আল্ট্ৰাভায়োলেট, শ্বুমান পাৰাজাম্বা"
"शूमान रूंगे पट्टी, शूमान रूंगे बैंड","শ্বুমান ৰুংগে বেণ্ড, শ্বুমান ৰুংগে বেণ্ড"
शूर प्रमेयिका,shur lemma
शूस्टर विधि,শ্বুষ্টাৰ পদ্ধতি
श्वार्ज फलन,schwarz ফাংচন
श्वार्ज क्रिस्टोफेल रूपांतरण,schwarz christoffel ধৰ্মান্তৰকৰণ
श्वार्जचाइल्ड त्रिज्या,শ্বৱাৰ্জচাইল্ড ব্যাসাৰ্ধ
श्वार्जचाइल्ड हल,schwarzschild নাঙল
विज्ञान,বিজ্ঞান
वैज्ञानिक यंत्र,বৈজ্ঞানিক যন্ত্ৰ
वैज्ञानिक संकेत,বৈজ্ঞানিক চিন
वैज्ञानिक क्रमादेशन,বৈজ্ঞানিক প্ৰগ্ৰেমিং
"प्रस्फुरण, प्रस्फुर","ফুল ফুলা, বৃদ্ধি পায়"
प्रस्फुरण ऐल्फा गणित्र,দোলন আলফা কেলকুলেটৰ
प्रस्फुरण बीटा गणित्र,দোলন বিটা কেলকুলেটৰ
प्रस्फुरण गणित्र,চিন্টিলেচন কেলকুলেটৰ
प्रस्फुरण क्रिस्टल,জিলিকি থকা স্ফটিক
"प्रस्फुरण विधि, प्रस्फुरण पद्धति",চিন্টিলেচন পদ্ধতি
नक्षत्र उन्मिलन,নক্ষত্ৰমণ্ডলৰ একত্ৰীকৰণ
"प्रस्फुर स्पेक्ट्रममापी, प्रस्फुर स्पेक्ट्रोमीटर",প্ৰলিফেৰেটিভ স্পেক্ট্ৰমিটাৰ
"प्रस्फुरक, प्रस्फुरित्र",ব্লিডাৰ
स्कोफोनी तंत्र,স্কোফনি যন্ত্ৰ
अभिलक्ष्यिक,উদ্দেশ্য
स्कोटोदर्शी,স্কট&#39;স্কোপ
"अभिमार्जन, निघर्षण","স্ক্ৰেপ, ঘৰ্ষণ"
स्क्रैम,স্ক্ৰাম
स्क्रैम दण्ड,স্ক্ৰাম শাস্তি
अस्फुटित वाक,slurred বাক্য
अस्फुटक,শ্বাসৰুদ্ধ হৈ পৰে
अस्फुटक परिपथ,নন-ফেজ বৰ্তনী
"खरखर (ध्वनि), खरोंच","scratch (ধ্বনি), scratch"
खर-खर फ़िल्टर,true ফিল্টাৰ
उत्क्रोश दहन,ইউফ&#39;ৰিক দহন
चीत्कार दहन,চিঞৰ বাখৰ দহন
"छन्नी, चालनी (सं, ), चालना, छानना (क्रि, ), आवरण, परदा, स्क्रीन","ছালনী, চালনী (নাই, ), চালনী, চালনী (ver, ), আৱৰণ, পৰ্দা, পৰ্দা"
परदा दहन,পৰ্দা জ্বলি থকা
आवरण धारा,কভাৰ অংশ
आवरणांक,কভাৰ নম্বৰ
आवरक ग्रिड,কভাৰ গ্ৰীড
आवरक ग्रिड मॉडुलन,গ্ৰীড মডুলেচন কভাৰ কৰক
आवरक ग्रिड नलिका,গ্ৰীড ডাক্ট কভাৰ কৰক
आवरक ग्रिड वाल्व,ইণ্ডাক্টৰ গ্ৰীড ভালভ
आवृत ऐन्टेना,ঢাকি থোৱা এন্টেনা
आवृत क्षेत्र,আবৃত অঞ্চল
"विविक्तकर निरीक्षण, आवरण","বিতৰক পৰিদৰ্শন, কভাৰ"
आवरणांक,কভাৰ নম্বৰ
आवरणी द्विक,casing double
"आवरण प्रभाव, स्क्रीन प्रभाव","কভাৰ ইফেক্ট, স্ক্ৰীণ ইফেক্ট"
आवरणांक,কভাৰ নম্বৰ
पेंच,পেঁচ-গজাল
"पेंच अक्ष, स्क्रू अक्ष","স্ক্ৰু অক্ষ, স্ক্ৰু অক্ষ"
पेंच-वक्रता,স্ক্ৰু বক্ৰতা
पेंच द्विक अक्ष,স্ক্ৰু ডাবল অক্ষ
"स्क्रू प्रभ्रंश, पेंच प्रभ्रंश","স্ক্ৰু ব্লাষ্ট, স্ক্ৰু ব্লাষ্ট"
पेंच संभरक,স্ক্ৰু ফিডাৰ
स्क्रू गेज़,স্ক্ৰু গেজ
स्क्रू जैक,স্ক্ৰু জেক
आवरण कोण,কভাৰ এংগেল
रद्द उड़ान परीक्षण,বাতিল কৰা হৈছে বিমান পৰীক্ষা
समुद्र तल,সাগৰ পৃষ্ঠ
समुद्रतल चुंबकत्वमापी,সাগৰ পৃষ্ঠৰ চুম্বকমাপক
"बंद करना, मोहर लगाना, मुंह बंद करना (क्रि, )  सील, समुद्री सील (सं, )","ছীল কৰা, ছীল কৰা, ছীল কৰা (ver, ) seal, sea seal (no, )"
मुद्रित रिले,প্ৰিন্ট কৰা ৰিলে
सीवनहीन नली,নিৰৱচ্ছিন্ন নলী
खोज,সন্ধান
अन्वेषक ऐन्टेना,প্ৰ&#39;ব এন্টেনা
अन्वेषी कुंडली,অন্বেষী কুণ্ডলী
सर्चलाइट,searchlight
सर्चलाइट तकनीक,চাৰ্চলাইট প্ৰযুক্তি
