Marathi,Telugu
अंडर-उपयोग,తక్కువ వినియోగం
अंडर-व्हॅल्युएशन,తక్కువ విలువ
अवांछनीय,అవాంఛనీయ
असंबंधित,అప్రధానమైన
अबाधित कर्ज,అవాంఛనీయ రుణం
निर्विवाद,నిర్వివాదమైనది
अविभाजित,అవిభక్త
निःसंशयपणे,నిస్సందేహంగా
अयोग्य,అనవసరమైన
अयोग्य विलंब,అనవసరమైన ఆలస్యం
अयोग्य प्रभाव,అనుచిత ప్రభావం
अनिश्चित उत्पन्न,తెలియని ఆదాయం
Uneth,వెలికితీసినది
अनियमित,అనాలోచిత
बेरोजगारी,నిరుద్యోగం
असमान जमीन,అసమాన భూమి
अनपेक्षित विलंब,Unexpected హించని ఆలస్యం
अनपेक्षित,కనిపెట్టబడని
अन्याय,అన్యాయం
अन्यायकारक डिसमिसल,అన్యాయమైన తొలగింపు
अन्यायकारक कामगार पद्धती,అన్యాయమైన కార్మిక పద్ధతులు
अन्यायकारक म्हणजे,అన్యాయమైన అర్థం
प्रतिकूल,అననుకూలమైన
अयोग्य,అనర్హమైనది
पदोन्नतीसाठी अयोग्य,ప్రమోషన్ కోసం అనర్హమైనది
अप्रत्याशित,Fore హించనిది
अप्रत्याशित शुल्क,Fore హించని ఆరోపణలు
अकल्पित परिस्थिती,Fore హించని పరిస్థితులు
युनिकेमरल,యునికామెరల్
युनिकेमेरल विधिमंडळ,యునికామెరల్ లెజిస్లేచర్
एकीकरण,ఏకీకరణ
युनिफाइड स्केल,ఏకీకృత స్కేల్
एकसमान,యూనిఫాం
एकसमान वाढ,ఏకరీతి పెరుగుదల
एकसारखेपणा,ఏకరూపత
एकतर्फी,ఏకపక్ష
एकतर्फी क्रिया,ఏకపక్ష చర్య
अखंड वीजपुरवठा,నిరంతరాయంగా విద్యుత్ సరఫరా
अखंड सेवा,నిరంతరాయ సేవ
युनियन,యూనియన్
युनियनवाद,యూనియన్
युनियन यादी,యూనియన్ జాబితా
युनियन प्रांत,యూనియన్ భూభాగం
अद्वितीय,ఏకైక
युनिट,యూనిట్
एकात्मक,ఏకీకృత
युनायटेड,యునైటెడ్
ऐक्य,ఐక్యత
सार्वत्रिक,యూనివర్సల్
अन्यायकारक,అన్యాయం
बेकायदेशीर,చట్టవిరుద్ధం
बेकायदेशीर उद्देश,చట్టవిరుద్ధమైన ప్రయోజనం
अमर्यादित,అపరిమిత
अमर्यादित शक्ती,అపరిమిత శక్తి
परवानगी नाही,జాబితా చేయబడలేదు
उतार,అన్‌లోడ్
अविवाहित,అవివాహితుడు
अप्राकृतिक,అసహజమైన
अनैसर्गिक मृत्यू,అసహజ మరణం
अनावश्यक,అనవసరమైన
अनधिकृत,అనధికారిక
अनधिकृत पत्र,అనధికారిక లేఖ
अनधिकृत टीप,అనధికారిక గమనిక
अनधिकृत संप,అనధికారిక సమ్మె
बिनविरोध,అన్‌హోస్డ్
न भरलेले वेतन,చెల్లించని వేతనాలు
अतुलनीय,అసమానతకు
अलोकप्रिय,జనాదరణ లేదు
अभूतपूर्व,అపూర్వమైన
अप्रत्याशित,అనూహ్య
अनुत्पादक,ఉత్పాదకత లేదు
अनुत्पादक कामगार,ఉత్పాదకత లేని శ్రమ
फायदेशीर,లాభదాయకం కాదు
