Assamese,Punjabi
গোলাকাৰ স্থানাংক ব্যৱস্থা,ਗੋਲਾਕਾਰ ਤਾਲਮੇਲ ਸਿਸਟਮ
গোলাকাৰ মেৰু স্থানাংক,ਗੋਲਾਕਾਰ ਧਰੁਵੀ ਧੁਰੇ
গোলাকাৰ ত্ৰিভুজ,ਗੋਲਾਕਾਰ ਤਿਕੋਣ
গোলাকাৰ ত্ৰিকোণমিতি,ਗੋਲਾਕਾਰ ਤਿਕੋਣਮਿਤੀ
সৰ্পিল,ਚੂੜੀਦਾਰ
"বৰ্গ, বৰ্গ","ਵਰਗ, ਵਰਗ"
"গুৰু, গুৰুবন্ধনী","ਗੁਰੂ, ਗੁਰੂਬੰਧਨੀ"
বৰ্গ অখণ্ড,ਵਰਗ ਅਟੁੱਟ
বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স,ਵਰਗ ਮੈਟ੍ਰਿਕਸ
বৰ্গমূল,ਵਰਗਮੂਲ
নমুনা সংগ্ৰহৰ পৰ্যায়,ਨਮੂਨਾ ਪੜਾਅ
স্তৰভিত্তিক ফলন,ਲੜੀਵਾਰ ਫੰਕਸ਼ਨ
মানক বিচ্যুতি,ਮਿਆਰੀ ਭਟਕਣ
ষ্টেণ্ডাৰ্ড ডিফাৰেন্সিয়েল প্ৰডাক্ট,ਮਿਆਰੀ ਅੰਤਰ ਉਤਪਾਦ
ভাৰসাম্যতা,ਸੰਤੁਲਨ
অজ্ঞান বক্ৰ,ਸੁੰਨ ਕਰਵ
অজ্ঞান বিন্দু,ਸੁੰਨ ਬਿੰਦੂ
শ্বক কৰা মূল্য,ਹੈਰਾਨ ਮੁੱਲ
"নমুনা, চিত্ৰ","ਨਮੂਨਾ, ਚਿੱਤਰ"
পৰিসংখ্যাগত,ਅੰਕੜਾ
পৰিসংখ্যা বিশ্লেষণ,ਅੰਕੜਾ ਵਿਸ਼ਲੇਸ਼ਣ
পৰিসংখ্যাগত বিতৰণ,ਅੰਕੜਾ ਵੰਡ
পৰিসংখ্যাগত অনুমান,ਅੰਕੜਾ ਅਨੁਮਾਨ
পৰিসংখ্যাগত আনুমানিককৰণ,ਅੰਕੜਾ ਅਨੁਮਾਨ
পৰিসংখ্যাগত আৰ্হি,ਅੰਕੜਾ ਮਾਡਲ
পৰিসংখ্যাগত জনসংখ্যা,ਅੰਕੜਾ ਆਬਾਦੀ
পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ,ਅੰਕੜਾ ਗੁਣਵੱਤਾ ਨਿਯੰਤਰਣ
"পৰিসংখ্যা, পৰিসংখ্যা","ਅੰਕੜੇ, ਅੰਕੜੇ"
"অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী","ਨਾ ਬਦਲਣ ਵਾਲਾ, ਸਥਿਰ, ਸਥਿਰ, ਸਥਾਈ"
ষ্টেণ্ডিং ষ্টেট সমাধান,ਸਥਿਰ ਰਾਜ ਦਾ ਹੱਲ
অধিক প্ৰৱণ মাউন্ট,ਵਧੇਰੇ ਸੰਭਾਵੀ ਮਾਊਂਟ
ঢাল-আৰোহণ ডিজাইন,ਢਲਾਨ-ਚੜਾਈ ਡਿਜ਼ਾਈਨ
ঠেকতম অৱতৰণ,ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ
"ষ্টেপ-ফাংচন, ষ্টেপ-ফাংচন",ਕਦਮ ਫੰਕਸ਼ਨ
ষ্টাৰলিং ৰেঞ্জ,ਸਟਰਲਿੰਗ ਸੀਮਾ
"ষ্ট&#39;কেষ্টিক, সম্ভাৱনাবাদী","ਸਟੋਚੈਸਟਿਕ, ਸੰਭਾਵੀ"
সম্ভাৱনাবাদী মেট্ৰিক্স,ਸੰਭਾਵੀ ਮੈਟਰਿਕਸ
সম্ভাৱনাবাদী আৰ্হি,ਸੰਭਾਵੀ ਮਾਡਲ
সম্ভাৱনামূলক প্ৰগ্ৰেমিং,ਸੰਭਾਵੀ ਪ੍ਰੋਗਰਾਮਿੰਗ
সম্ভাৱনাবাদী চলক,ਸੰਭਾਵੀ ਵੇਰੀਏਬਲ
ষ্টোকছ উপপাদ্য,ਸਟੋਕਸ ਥਿਊਰਮ
"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা","ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ"
"স্তৰৰ লেখচিত্ৰ, বাৰ লেখচিত্ৰ","ਪੱਧਰ ਚਾਰਟ, ਬਾਰ ਚਾਰਟ"
"স্তৰবিন্যাস, স্তৰবিন্যাস","ਪੱਧਰੀਕਰਨ, ਪੱਧਰੀਕਰਨ"
স্তৰযুক্ত নমুনা সংগ্ৰহ কৰা,ਲੇਅਰਡ ਨਮੂਨਾ
"ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন","ਵਹਾਅ-ਰੇਖਾ, ਧਾਰਾ-ਰੇਖਾ"
চাপ,ਤਣਾਅ
শক্তিশালীভাৱে হেলনীয়া কাৰ্য্য,ਜ਼ੋਰਦਾਰ ਝੁਕਾਅ ਫੰਕਸ਼ਨ
নিৰন্তৰ হ্ৰাস পাই আহিছে,ਲਗਾਤਾਰ ਘਟ ਰਿਹਾ ਹੈ
নিৰন্তৰ বৃদ্ধি,ਲਗਾਤਾਰ ਵਾਧਾ
অবিৰত অৰ্ডিনেট ফলন,ਲਗਾਤਾਰ ਆਰਡੀਨੇਟ ਫੰਕਸ਼ਨ
ছাত্ৰ পৰীক্ষা (ছাত্ৰ &#39;t&#39; পৰীক্ষা),ਵਿਦਿਆਰਥੀ ਟੈਸਟ (ਵਿਦਿਆਰਥੀ &#39;ਟੀ&#39; ਟੈਸਟ)
উপসংগ্ৰহ,ਉਪ-ਸੰਗ੍ਰਹਿ
উপ-নিৰ্দিষ্টতাবাদী,ਉਪ-ਨਿਰਧਾਰਨਵਾਦੀ
উপ-অঞ্চল,ਉਪ-ਖੇਤਰ
"উপশ্ৰেণী, উপগোট, উপগোট","ਉਪ-ਸ਼੍ਰੇਣੀ, ਉਪ-ਸਮੂਹ, ਉਪ-ਸਮੂਹ"
ব্যৱধান,ਅੰਤਰਾਲ
"উপমেট্ৰিক্স, উপমেট্ৰিক্স","ਸਬਮੈਟ੍ਰਿਕਸ, ਸਬਮੈਟ੍ਰਿਕਸ"
"ফুটনোট, ফুটনোট, ফুটনোট","ਫੁਟਨੋਟ, ਫੁਟਨੋਟ, ਫੁਟਨੋਟ"
উত্তৰাধিকাৰ,ਉਤਰਾਧਿਕਾਰ
উপগোট,ਸਬਸੈੱਟ
উপজনসংখ্যা,ਉਪ-ਜਨਸੰਖਿਆ
সলনি কৰা,ਬਦਲਣਾ
অৰ্ধস্পৰ্শযোগ্য,ਅਰਧ ਸਪਰਸ਼
"স্থানান্তৰ কৰা, স্থানান্তৰ কৰা","ਤਬਦੀਲ ਕਰਨ ਲਈ, ਤਬਦੀਲ ਕਰਨ ਲਈ"
"বিয়োগ, বিয়োগ","ਘਟਾਓ, ਘਟਾਓ"
"বিয়োগ, বিয়োগ","ਘਟਾਓ, ਘਟਾਓ"
লাহে লাহে,ਹੌਲੀ ਹੌਲੀ
প্ৰগতিশীল পাৰ্থক্য,ਪ੍ਰਗਤੀਸ਼ੀਲ ਅੰਤਰ
প্ৰগতিশীল সংহতি,ਪ੍ਰਗਤੀਸ਼ੀਲ ਏਕੀਕਰਣ
পাছৰটো,ਪਿਛਲੇਰੀ
সংলগ্ন কৰা হৈছে,ਨੱਥੀ
"যোগফল, যোগফল, যোগফল ফলাফল, যোগফল","ਜੋੜ, ਜੋੜ, ਜੋੜ, ਜੋੜ, ਜੋੜ"
যোগফল ফলন,ਜੋੜ ਫੰਕਸ਼ਨ
সংকলনযোগ্য,ਸੰਕਲਿਤ
যোগাসন ব্লক,ਯੋਗਾ ਬਲਾਕ
সংকলন,ਸੰਕਲਨ
সংগ্ৰহ সন্মিলন,ਸੰਕਲਨ ਸੰਮੇਲਨ
সংকলন সূত্ৰ,ਸੰਕਲਨ ਫਾਰਮੂਲਾ
গ্ৰেড সংগ্ৰহ,ਗ੍ਰੇਡ ਸੰਗ੍ਰਹਿ
সংকলন চিহ্ন,ਸੰਕਲਨ ਪ੍ਰਤੀਕ
যোগ অসীমলৈ,ਅਨੰਤਤਾ ਤੱਕ ਯੋਗਾ
"idiot, মূৰ্খ","ਮੂਰਖ, ਮੂਰਖ"
অভাৰছেট,ਓਵਰਸੈੱਟ
ছুপাৰছনিক প্ৰবাহ,ਸੁਪਰਸੋਨਿਕ ਵਹਾਅ
পৰিপূৰক কোণ,ਪੂਰਕ ਕੋਣ
লেকৰ লোমৰ সমতল,lacquered ਉੱਨ ਫਲੈਟ
কাৰ্য্যৰ সমৰ্থন,ਫੰਕਸ਼ਨ ਦਾ ਸਮਰਥਨ
"imagine, ধৰি লওক","ਕਲਪਨਾ ਕਰੋ, ਮੰਨ ਲਓ"
ওখ,ਉੱਚ
কৰ্ণী,ਕਰਨੀ
"পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ","ਸਤਹ, ਸਤਹ, ਸਤਹ"
পৃষ্ঠীয় অংশ,ਡੋਰਸਲ ਖੇਤਰ
পৃষ্ঠা অবিচ্ছেদ্য,ਪੇਜ ਅਟੁੱਟ
আৱৰণ,ਕਵਰ
আৱৰণ,ਕਵਰ
কভাৰ মেপ,ਕਵਰ ਦਾ ਨਕਸ਼ਾ
চিহ্ন,ਸਾਈਨ
প্ৰতীকী যুক্তি,ਪ੍ਰਤੀਕ ਤਰਕ
প্ৰতীকী আৰ্হি,ਪ੍ਰਤੀਕ ਮਾਡਲ
প্ৰতিসম,ਸਮਮਿਤੀ
সমমিতি,isometric
"প্ৰতিসম নিৰ্ণায়ক, প্ৰতিসম নিৰ্ণায়ক","ਸਮਮਿਤੀ ਨਿਰਧਾਰਕ, ਸਮਰੂਪ ਨਿਰਧਾਰਕ"
প্ৰতিসম পাৰ্থক্য,ਸਮਮਿਤੀ ਅੰਤਰ
প্ৰতিসম মেট্ৰিক্স,ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ
ব্যৱস্থা বিশ্লেষণ ব্যৱস্থা বিশ্লেষণ,ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ
ক্ৰমিক নমুনা সংগ্ৰহ,ਲੜੀਵਾਰ ਨਮੂਨਾ
"টেবুল, টেবুল","ਮੇਜ਼, ਮੇਜ਼"
"টেবুল, টেবুল","ਮੇਜ਼, ਮੇਜ਼"
অবিচ্ছেদ্য টেবুল,ਅਟੁੱਟ ਸਾਰਣੀ
"টেবুলাৰ, সমতল","ਸਾਰਣੀਦਾਰ, ਸਮਤਲ"
টেবুলাৰ ৰূপ,ਸਾਰਣੀ ਫਾਰਮ
"টেবুলাৰ লগাৰিদম, টেবুলাৰ লগাৰিদম","ਸਾਰਣੀਬੱਧ ਲਘੂਗਣਕ, ਸਾਰਣੀਬੱਧ ਲਘੂਗਣਕ"
টেবুলত লিখা,ਸਾਰਣੀ
টেবুলাৰ মানসমূহ,ਸਾਰਣੀ ਮੁੱਲ
টেবুলেচন,ਸਾਰਣੀ
"টেবুলাৰ, টেবুলাৰ মেচিন, টেবুলাৰ","ਟੇਬੂਲੇਟਰ, ਟੇਬੂਲਰ ਮਸ਼ੀਨ, ਟੇਬੂਲਰ"
"ঠেং, ঠেং","ਪੂਛ, ਪੂਛ"
ঠেংৰ অঞ্চল (বিতৰণৰ),ਪੂਛ ਦਾ ਖੇਤਰ (ਵੰਡ ਦਾ)
স্পৰ্শ,ਛੂਹ
"স্পৰ্শক, স্পৰ্শক, স্পৰ্শক, স্পৰ্শক","ਸਪਰਸ਼, ਸਪਰਸ਼, ਸਪਰਸ਼, ਸਪਰਸ਼"
লোম সমতল স্পৰ্শ কৰক,ਟੱਚ ਫਲੀਸ ਫਲੈਟ
"স্পৰ্শযোগ্য, স্পৰ্শক","ਸਪਰਸ਼, ਸਪਰਸ਼"
স্পৰ্শক উপাদান,ਟੈਂਜੈਂਟ ਕੰਪੋਨੈਂਟ
স্পৰ্শক কাটি,ਸਪਰਸ਼ ਕੱਟ
স্পৰ্শক ৰেখা,ਸਪਰਸ਼ ਲਾਈਨ
"স্পৰ্শযোগ্য সমতল, স্পৰ্শযোগ্য সমতল","ਸਪਰਸ਼ ਜਹਾਜ਼, ਸਪਰਸ਼ ਜਹਾਜ਼"
স্পৰ্শ জনসংখ্যা,ਛੂਹ ਆਬਾਦੀ
টেপ পাঞ্চ,ਟੇਪ ਪੰਚ
টেপ ৰিডাৰ,ਟੇਪ ਰੀਡਰ
টাউব্ৰিৰ উপপাদ্য,ਟਾਬਰੀ ਦਾ ਪ੍ਰਮੇਯ
টেইলৰ উপপাদ্য,ਟੇਲਰ ਸਿਧਾਂਤ
শ্বেবিশ্বেভৰ দূৰত্ব,Shebyshev ਦੂਰੀ
t-বিতৰণ,t-ਵੰਡ
আন্তঃপ্ৰজাতিৰ শৃংখলা,ਅੰਤਰਜਾਤੀ ਲੜੀ
টেম্প&#39;ৰেল স্থানাংক,ਅਸਥਾਈ ਧੁਰੇ
লৌকিক সম্পৰ্ক,ਅਸਥਾਈ ਸਬੰਧ
সময়ৰ চলক,ਸਮਾਂ ਵੇਰੀਏਬਲ
টান শক্তি,ਲਚੀਲਾਪਨ
"ফিল্ড, টেনছৰ","ਖੇਤਰ, ਟੈਂਸਰ"
ক্ষেত্ৰ বিশ্লেষণ,ਖੇਤਰ ਵਿਸ਼ਲੇਸ਼ਣ
ক্ষেত্ৰৰ উৎপাদন,ਖੇਤਰ ਉਤਪਾਦ
অস্থায়ী বিন্যাস,ਅਸਥਾਈ ਸੰਰਚਨਾ
ডাক,ਪੋਸਟ
নিষেধাজ্ঞা শেষ কৰক,ਪਾਬੰਦੀ ਖਤਮ ਕਰੋ
চূড়ান্ত বেগ ডুব,ਅੰਤਮ ਵੇਗ ਡੁਬਕੀ
দশমিক সমাপ্ত কৰা,ਦਸ਼ਮਲਵ ਨੂੰ ਖਤਮ ਕਰਨਾ
ৰেংক মূল্য,ਦਰਜਾ ਮੁੱਲ
ষ্টেপ পাৰ্থক্য,ਕਦਮ ਅੰਤਰ
স্তৰভিত্তিক সংহতি,ਪੜਾਅਵਾਰ ਏਕੀਕਰਣ
"ত্ৰিকোণীয়, ত্ৰিকোণীয়","ਤਿਕੋਣੀ, ਤਿਕੋਣੀ"
পৰীক্ষা কৰা হৈছে,ਟੈਸਟਿੰਗ
ভ্যাৰিয়েন্স একাকাৰীতাৰ পৰীক্ষা,ਪਰਿਵਰਤਨ ਸਮਰੂਪਤਾ ਦਾ ਟੈਸਟ
পৰীক্ষা কাৰ্য্য,ਟੈਸਟ ਫੰਕਸ਼ਨ
অনুমান পৰীক্ষণ,ਪਰਿਕਲਪਨਾ ਟੈਸਟਿੰਗ
তাৎপৰ্য্য পৰীক্ষা,ਮਹੱਤਤਾ ਟੈਸਟ
পৰীক্ষাৰ নমুনা,ਟੈਸਟ ਦਾ ਨਮੂਨਾ
চতুৰ্ভুজ,tetrahedral
চতুৰ্ভুজ কোণ,tetrahedral ਕੋਣ
চতুৰ্ভুজ,ਚਤੁਰਭੁਜ
উপপাদ্য,ਪ੍ਰਮੇਯ
অৱশিষ্ট উপপাদ্য,ਬਕਾਇਆ ਪ੍ਰਮੇਯ
তাত্ত্বিক চাহিদাৰ ফলন,ਸਿਧਾਂਤਕ ਮੰਗ ਫੰਕਸ਼ਨ
তাত্ত্বিক বিচ্ছিন্ন বিতৰণ,ਸਿਧਾਂਤਕ ਨਿਰੰਤਰ ਵੰਡ
তাত্ত্বিক ভুল,ਸਿਧਾਂਤਕ ਗਲਤੀ
তাত্ত্বিক সমন্বয়,ਸਿਧਾਂਤਕ ਵਿਵਸਥਾ
তাত্ত্বিক প্ৰণয়ন,ਸਿਧਾਂਤਕ ਬਣਤਰ
তাত্ত্বিক কম্পাঙ্ক,ਸਿਧਾਂਤਕ ਬਾਰੰਬਾਰਤਾ
"নীতিগতভাৱে, নীতিগতভাৱে","ਸਿਧਾਂਤ ਵਿੱਚ, ਸਿਧਾਂਤ ਵਿੱਚ"
তাত্ত্বিক আৰ্হি,ਸਿਧਾਂਤਕ ਮਾਡਲ
তাত্ত্বিক প্ৰণয়ন,ਸਿਧਾਂਤਕ ਬਣਤਰ
সমীকৰণ তত্ত্ব,ਸਮੀਕਰਨ ਸਿਧਾਂਤ
ভুল তত্ত্ব,ਗਲਤੀ ਥਿਊਰੀ
মূল্যায়ন তত্ত্ব,ਮੁਲਾਂਕਣ ਸਿਧਾਂਤ
ফাংচন তত্ত্ব,ਫੰਕਸ਼ਨ ਥਿਊਰੀ
গেম তত্ত্ব,ਖੇਡ ਥਿਊਰੀ
মহাকৰ্ষণ তত্ত্ব,ਗੁਰੂਤਾ ਥਿਊਰੀ
তথ্য তত্ত্ব,ਜਾਣਕਾਰੀ ਥਿਊਰੀ
প্ৰতিস্থাপন নীতি,ਬਦਲ ਦਾ ਸਿਧਾਂਤ
ছেট তত্ত্ব,ਸੈੱਟ ਥਿਊਰੀ
শাৰী তত্ত্ব,ਕਤਾਰ ਥਿਊਰੀ
তৰংগ তত্ত্ব,ਵੇਵ ਥਿਊਰੀ
তাপগতিবিদ্যা,ਥਰਮੋਡਾਇਨਾਮਿਕ
স্ক্ৰু বেংগল,ਪੇਚ ਚੂੜੀ
ষ্টেৰিঅ&#39;স্কোপিক,ਸਟੀਰੀਓਸਕੋਪਿਕ
ষ্টেৰিঅ&#39;স্কোপিক ভেক্টৰ বিশ্লেষণ,ਸਟੀਰੀਓਸਕੋਪਿਕ ਵੈਕਟਰ ਵਿਸ਼ਲੇਸ਼ਣ
ট্ৰাইড শ্ৰেণীবিভাজন,ਤਿਕੋਣੀ ਵਰਗੀਕਰਨ
"প্ৰজেকচন, ড্ৰপ","ਪ੍ਰੋਜੈਕਸ਼ਨ, ਡ੍ਰੌਪ"
"ঠেলা, ঠেলা","ਜ਼ੋਰ, ਜ਼ੋਰ"
"সময়, সময়সীমা, সময়সীমা","ਸਮਾਂ, ਅਵਧੀ, ਮਿਆਦ"
সময় অক্ষ,ਸਮਾਂ ਧੁਰਾ
ক&#39;লা নিৰ্ভৰশীলতা,ਕਾਲਾ ਨਿਰਭਰਤਾ
সময় নিৰ্ভৰশীল গঠন সমীকৰণ,ਸਮਾਂ ਨਿਰਭਰ ਬਣਤਰ ਸਮੀਕਰਨ
সময় নিৰ্ভৰশীল প্ৰক্ৰিয়া,ਸਮੇਂ &#39;ਤੇ ਨਿਰਭਰ ਪ੍ਰਕਿਰਿਆ
পোষ্টৰ বন্ধৰ সময়,ਪੋਸਟ ਬੰਦ ਦਾ ਸਮਾਂ
সময়ৰ ব্যৱধান,ਸਮਾਂ ਅੰਤਰਾਲ
সময় শৃংখলা,ਸਮਾਂ ਲੜੀ
সময় শৃংখলা বিশ্লেষণ,ਸਮਾਂ ਲੜੀ ਦਾ ਵਿਸ਼ਲੇਸ਼ਣ
সময় শৃংখলা বিশ্বাস,ਟਾਈਮ ਸੀਰੀਜ਼ ਟਰੱਸਟ
সময় ব্যৱস্থা,ਸਮਾਂ ਪ੍ਰਣਾਲੀ
"সহনশীলতা, সহনশীলতা","ਸਹਿਣਸ਼ੀਲਤਾ, ਸਹਿਣਸ਼ੀਲਤਾ"
সমৰ্থন ব্যৱধান,ਸਹਿਯੋਗ ਅੰਤਰਾਲ
সহ-মজিয়া,ਸਹਿ-ਮੰਜ਼ਿਲ
"সহনশীলতাৰ সীমা, সহনশীলতাৰ সীমা","ਸਹਿਣਸ਼ੀਲਤਾ ਸੀਮਾ, ਸਹਿਣਸ਼ੀਲਤਾ ਸੀਮਾ"
টপোলজিকেল,ਟੌਪੋਲੋਜੀਕਲ
টপোলজিকেল দ্বৈততা,ਟੌਪੋਲੋਜੀਕਲ ਦਵੈਤ
টপোলজিকেল গোট,ਟੌਪੋਲੋਜੀਕਲ ਗਰੁੱਪ
টপোলজিকেল সমৰূপতা,ਟੌਪੋਲੋਜੀਕਲ ਆਈਸੋਮੋਰਫਿਜ਼ਮ
টপোলজিকেল ৰৈখিক স্থান,ਟੌਪੋਲੋਜੀਕਲ ਰੇਖਿਕ ਸਪੇਸ
টপোলজিকেলভাৱে,ਟੌਪੋਲੋਜੀਕਲ ਤੌਰ &#39;ਤੇ
ট&#39;প&#39;গ্ৰাফিক মেপিং,ਟੌਪੋਗ੍ਰਾਫਿਕ ਮੈਪਿੰਗ
টপোলজিকেল বৈশিষ্ট্য,ਟੌਪੋਲੋਜੀਕਲ ਜਾਇਦਾਦ
টপোলজিকেল জনসংখ্যা,ਟੌਪੋਲੋਜੀਕਲ ਆਬਾਦੀ
টপোলজিকেল ভেক্টৰ স্থান,ਟੌਪੋਲੋਜੀਕਲ ਵੈਕਟਰ ਸਪੇਸ
"টপোলজি, টপোলজি","ਟੌਪੋਲੋਜੀ, ਟੌਪੋਲੋਜੀ"
"কনভলচন, স্পাম, কনভলচন","ਕੜਵੱਲ, ਕੜਵੱਲ, ਕੜਵੱਲ"
"বৃত্তাকাৰ কঠিন-আঙঠি, torus","ਸਰਕੂਲਰ ਠੋਸ-ਰਿੰਗ, ਟੋਰਸ"
"মুঠ, যোগফল (স.), সম্পূৰ্ণ, সম্পূৰ্ণ (v.)","ਕੁੱਲ, ਜੋੜ (ਸ.), ਪੂਰਾ, ਸੰਪੂਰਨ (v.)"
সম্পূৰ্ণ ডেৰাইভেটিভ,ਪੂਰਾ ਡੈਰੀਵੇਟਿਵ
নিখুঁত পাৰ্থক্য,ਸੰਪੂਰਣ ਅੰਤਰ
সম্পূৰ্ণ অৱভেদ্য সমীকৰণ,ਪੂਰਨ ਅੰਤਰ ਸਮੀਕਰਨ
পুংখানুপুংখ পৰিদৰ্শন কৰা,ਡੂੰਘਾਈ ਨਾਲ ਨਿਰੀਖਣ
সম্পূৰ্ণৰূপে বান্ধ খাই আছে,ਪੂਰੀ ਤਰ੍ਹਾਂ ਨਾਲ ਬੰਨ੍ਹਿਆ ਹੋਇਆ
নিখুঁতভাৱে অৰ্ডাৰ কৰা চেট,ਬਿਲਕੁਲ ਆਰਡਰ ਕੀਤਾ ਸੈੱਟ
সম্পূৰ্ণ ক্ৰমিককৰণ,ਸੰਪੂਰਨ ਸੀਰੀਅਲਾਈਜ਼ੇਸ਼ਨ
"ট্ৰেচ কৰা, ট্ৰেচ কৰা (n.), বিন্ধা (n.), ট্ৰেচ কৰা (v.)","ਟਰੇਸ ਕਰਨਾ, ਟਰੇਸ ਕਰਨਾ (ed.), ਵਿੰਨ੍ਹਣਾ (n.), ਟਰੇਸ ਕਰਨਾ (v.)"
মেট্ৰিক্স ট্ৰেচ,ਮੈਟਰਿਕਸ ਟਰੇਸ
"ট্ৰেচিং, চিহ্নিত কৰা","ਟਰੇਸਿੰਗ, ਮਾਰਕਿੰਗ"
নিয়ন্ত্ৰণ কাৰ্য্য,ਰੈਗੂਲੇਸ਼ਨ ਫੰਕਸ਼ਨ
"ট্ৰেজেক্টৰী, ট্ৰেজেক্টৰী, ট্ৰেজেক্টৰী","ਟ੍ਰੈਜੈਕਟਰੀ, ਟ੍ਰੈਜੈਕਟਰੀ, ਟ੍ਰੈਜੈਕਟਰੀ"
অতিক্ৰমণীয়,ਪਾਰਦਰਸ਼ੀ
বীজগণিতীয় সমীকৰণ,ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ
বীজগণিতীয় ফলন,ਬੀਜਗਣਿਤ ਫੰਕਸ਼ਨ
বীজগণিতীয় সংখ্যা,ਬੀਜਗਣਿਤ ਸੰਖਿਆ
"স্থানান্তৰ, স্থানান্তৰ","ਤਬਾਦਲਾ, ਤਬਾਦਲਾ"
ডিফাৰেন্সিয়েল ফাংচন,ਅੰਤਰ ਫੰਕਸ਼ਨ
সসীম আগমন,ਸੀਮਿਤ ਆਗਮਨ
অসীম সংখ্যা,ਅਨੰਤ ਸੰਖਿਆ
ভিন্নতা,ਪਰਿਵਰਤਨ
ৰূপান্তৰ সূত্ৰ,ਪਰਿਵਰਤਨ ਫਾਰਮੂਲਾ
ৰূপান্তৰ মেট্ৰিক্স,ਪਰਿਵਰਤਨ ਮੈਟ੍ਰਿਕਸ
স্থানাংকৰ ৰূপান্তৰ,ਕੋਆਰਡੀਨੇਟਸ ਦੀ ਤਬਦੀਲੀ
ৰূপান্তৰ কাৰ্য্য,ਤਬਦੀਲੀ ਫੰਕਸ਼ਨ
ৰূপান্তৰিত মেট্ৰিক্স,ਪਰਿਵਰਤਿਤ ਮੈਟ੍ਰਿਕਸ
শিপিং সমস্যা,ਸ਼ਿਪਿੰਗ ਸਮੱਸਿਆ
ক্ষণিক আচৰণ,ਵਕਤੀ ਵਿਹਾਰ
ক্ষণিক সমাধান,ਪਲ ਦਾ ਹੱਲ
ৰোগ বিয়পা অৱস্থা,ਲਾਗ
ট্ৰেঞ্জিচন মেট্ৰিক্স,ਪਰਿਵਰਤਨ ਮੈਟ੍ਰਿਕਸ
সংক্ৰামক,ਛੂਤਕਾਰੀ
পৰিৱৰ্তন নিয়ম,ਤਬਦੀਲੀ ਨਿਯਮ
সংক্ৰামক সম্পৰ্ক,ਛੂਤ ਵਾਲਾ ਰਿਸ਼ਤਾ
সংক্ৰামকতা,ਛੂਤਕਾਰੀ
সংক্ৰামক সমষ্টি,ਛੂਤ ਦਾ ਕੁੱਲ
বদলিকৰ,ਟ੍ਰਾਂਸਫਰ ਕਰੋ
পৰিবহণৰ খৰচ,ਆਵਾਜਾਈ ਦੇ ਖਰਚੇ
পৰিবহণৰ সমস্যা,ਆਵਾਜਾਈ ਦੀ ਸਮੱਸਿਆ
