Telugu,Punjabi
టెండర్ నోటీసు,ਟੈਂਡਰ ਨੋਟਿਸ
అస్థిరమైనదనే,ਟੈਂਟੇਟਿਵ
పదవీకాలం,ਕਾਰਜਕਾਲ
భూమి పదవీకాలం,ਜ਼ਮੀਨ ਦਾ ਕਾਰਜਕਾਲ
పదవీకాలం,ਦਫਤਰ ਦਾ ਕਾਰਜਕਾਲ
పోస్ట్ పదవీకాలం,ਪੋਸਟ ਦਾ ਕਾਰਜਕਾਲ
పని పదవీకాలం,ਕੰਮ ਦਾ ਕਾਰਜਕਾਲ
పదవీకాల పోస్ట్,ਕਾਰਜਕਾਲ ਪੋਸਟ
పదం,ਮਿਆਦ
ముగింపు,ਖਤਮਯੋਗ
టెర్మినల్ (నివేదిక మొదలైనవి),ਟਰਮੀਨਲ (ਰਿਪੋਰਟ ਆਦਿ)
టెర్మినల్ పన్ను,ਟਰਮੀਨਲ ਟੈਕਸ
ముగింపు,ਸਮਾਪਤੀ
ముగింపు నిబంధన,ਸਮਾਪਤੀ ਧਾਰਾ
ముగింపు నోటీసు,ਸਮਾਪਤੀ ਨੋਟਿਸ
సేవ యొక్క ముగింపు,ਸੇਵਾ ਦੀ ਸਮਾਪਤੀ
పరిభాష,ਸ਼ਬਦਾਵਲੀ
టర్మ్ లోన్,ਟਰਮ ਲੋਨ
పదవీకాలం,ਦਫਤਰ ਦੀ ਮਿਆਦ
నిబంధనలు,ਨਿਯਮ
నిబంధనలు మరియు షరతులు,ਨਿਬੰਧਨ ਅਤੇ ਸ਼ਰਤਾਂ
పంపించటానికి షరతులు,ਸਪੁਰਦਗੀ ਦੀਆਂ ਸ਼ਰਤਾਂ
సూచన నిబంధనలు,ਹਵਾਲੇ ਦੀਆਂ ਸ਼ਰਤਾਂ
సేవా నిబంధనలు,ਸੇਵਾ ਦੀਆਂ ਸ਼ਰਤਾਂ
భూభాగం,ਪ੍ਰਦੇਸ਼
భీభత్సం,ਅੱਤਵਾਦ
ఉగ్రవాదం,ਅੱਤਵਾਦ
ఉగ్రవాది,ਅੱਤਵਾਦੀ
తృతీయ ప్రయోజనం,ਤੀਜੀ ਲਾਭ
పరీక్ష,ਟੈਸਟ
నిబంధన,ਨੇਮ
పరీక్ష ఛార్జ్,ਟੈਸਟ ਚਾਰਜ
పరీక్ష తనిఖీ,ਟੈਸਟ ਚੈੱਕ
టెస్టర్,ਟੈਸਟਰ
సాక్ష్యం,ਗਵਾਹੀ
యోగ్యతా పత్రము,ਪ੍ਰਸੰਸਾ ਪੱਤਰ
సాక్ష్యం,ਗਵਾਹੀ
పరీక్ష నివేదిక,ਟੈਸਟਿੰਗ ਰਿਪੋਰਟ
వచనం,ਟੈਕਸਟ
ధన్యవాదాలు,ਸ਼ੁਕਰਗੁਜ਼ਾਰ
థీమ్,ਥੀਮ
చికిత్స,ਥੈਰੇਪੀ
మూడవ పార్టీ,ਤੀਸਰਾ ਪੱਖ
పూర్తిగా,ਚੰਗੀ
శ్రద్ద,ਵਿਚਾਰਵਾਨ
బెదిరింపు,ਧਮਕੀ
పొదుపు,ਤੌਹਫਾ
ద్వారా,ਦੁਆਰਾ
విసిరి వేయి,ਬਾਹਰ ਸੁਟੋ
బొటనవేలు ముద్ర,ਥੰਬ ਇਮ
మెజారిటీ,ਥੰਪਿੰਗ ਬਹੁਗਿਣਤੀ
టికెట్,ਟਿਕਟ
టై,ਟਾਈ
టైడ్ లోన్,ਬੰਨ੍ਹਿਆ ਲੋਨ
టైర్,ਟੀਅਰ
వంపు,ਝੁਕਾਅ
సమయం,ਸਮਾਂ
సమయం అనుమతించబడింది,ਸਮਾਂ ਚਾਹੀਦਾ ਹੈ
సమయం నిరోధించబడింది,ਸਮਾਂ ਬਰਦਾਸ਼ਤ
నిర్ణీత కాలం,ਸਮਾਂ ਬੱਧ
టైమ్ కార్డ్,ਟਾਈਮ ਕਾਰਡ
టైమ్ డిపాజిట్ (= స్థిర డిపాజిట్),ਟਾਈਮ ਡਿਪਾਜ਼ਿਟ (= ਫਿਕਸਡ ਡਿਪਾਜ਼ਿਟ)
సమయం ఉంచడం,ਸਮਾਂ ਰੱਖਣਾ
నిర్ణీత కాలం,ਸਮਾਂ ਸੀਮਾ
సమయం ఆఫ్,ਸਮਾਂ ਬੰਦ
సమయం అధిగమిస్తుంది,ਸਮਾਂ ਬਰਕਰਾਰ
సమయం ముగిసిన ప్రోగ్రామ్,ਟਾਈਮ ਪ੍ਰੋਗਰਾਮ
సమయ రేటు,ਸਮਾਂ ਦਰ
టైమ్ రికార్డింగ్ మెషిన్,ਟਾਈਮ ਰਿਕਾਰਡਿੰਗ ਮਸ਼ੀਨ
సమయ స్కేల్,ਟਾਈਮ ਸਕੇਲ
సమయ ప్రణాళిక,ਸਮਾਂ ਤਹਿ
టైమ్ స్టాంప్,ਟਾਈਮ ਸਟੈਂਪ
సమయ అధ్యయన పరికరాలు,ਅਧਿਐਨ ਉਪਕਰਣ
సమయ పట్టిక,ਟਾਈਮ ਟੇਬਲ
టైమింగ్,ਸਮਾਂ
చిట్కాలు,ਸੁਝਾਅ
శీర్షిక,ਸਿਰਲੇਖ
టైటిల్ హోల్డర్,ਸਿਰਲੇਖ ਧਾਰਕ
"ముఖము కడుగుకొని, తలదువ్వుకొని, దుస్తులు ధరించు పద్ధతి",ਟਾਇਲਟ
టోకెన్,ਟੋਕਨ
టోకెన్ సభ్యుడు,ਟੋਕਨ ਮੈਂਬਰ
టోకెన్ పే,ਟੋਕਨ ਤਨਖਾਹ
టోకెన్ సమ్మె,ਟੋਕਨ ਹੜਤਾਲ
టోన్,ਟੋਨ
గొంతు తగ్గించు,ਟੋਨ ਡਾਉਨ
టోన్ అప్,ਟੋਨ ਅਪ
సాధనం,ਟੂਲ
టూల్ డౌన్ సమ్మె,ਟੂਲ ਘੱਟ ਹੜਤਾਲ
టాప్,ਸਿਖਰ
అంశం,ਵਿਸ਼ਾ
ఉన్నత స్థాయి నిర్ణయం,ਚੋਟੀ ਦੇ ਪੱਧਰ ਦਾ ਫੈਸਲਾ
ఉన్నతస్థాయి పాలకవర్గం,ਸਿਖਰ ਪ੍ਰਬੰਧਨ
పైభాగం,ਟੌਪਿਮਸਟ
అగ్ర అధికారి,ਚੋਟੀ ਦਾ ਅਧਿਕਾਰੀ
స్థలాకృతి,ਟੌਪੋਗ੍ਰਾਫੀ
అత్యంత ప్రధానమైన,ਮੁੱਖ ਤਰਜੀਹ
టాప్ ర్యాంకింగ్,ਸਿਖਰ ਦਰਜਾਬੰਦੀ
అతి రహస్యం,ਸਿਖਰ ਗੁਪਤ
హింస,ਤਸੀਹੇ
మొత్తం,ਕੁੱਲ
మొత్తం సేవ,ਕੁੱਲ ਸੇਵਾ
కఠినమైనది,ਸਖ਼ਤ
పర్యటన,ਟੂਰ
టూర్ ప్రోగ్రాం,ਟੂਰ ਪ੍ਰੋਗਰਾਮ
టూర్ రిపోర్ట్,ਟੂਰ ਰਿਪੋਰਟ
టౌట్,ਟੋਟ
పట్టణం,ਸ਼ਹਿਰ
టౌన్షిప్,ਟਾ ship ਨਸ਼ਿਪ
జాడ కనుగొను,ਟਰੇਸ
ట్రాక్ట్,ਟ੍ਰੈਕਟ
ట్రాక్షన్,ਟ੍ਰੈਕਸ਼ਨ
వాణిజ్య ఒప్పందం,ਵਪਾਰ ਸਮਝੌਤਾ
వాణిజ్య సంఘం,ਟਰੇਡ ਯੂਨੀਅਨ
సాంప్రదాయం,ਪਰੰਪਰਾ
రైలు,ਟ੍ਰੇਨ
ట్రైనీ,ਟ੍ਰੇਨੀ
ట్రైనీషిప్,ਟ੍ਰੇਨਸ਼ਿਪਸ਼ਿਪ
శిక్షకుడు,ਟ੍ਰੇਨਰ
శిక్షణ,ਸਿਖਲਾਈ
శిక్షణా కేంద్రం,ਸਿਖਲਾਈ ਕੇਂਦਰ
శిక్షణ కళాశాల,ਸਿਖਲਾਈ ਕਾਲਜ
శిక్షణా విభాగం,ਸਿਖਲਾਈ ਡਿਵੀਜ਼ਨ
శిక్షణా సంస్థ,ਸਿਖਲਾਈ ਸੰਸਥਾ
శిక్షణా సమయం,ਸਿਖਲਾਈ ਦੀ ਮਿਆਦ
శిక్షణా కార్యక్రమం,ਸਿਖਲਾਈ ਪ੍ਰੋਗਰਾਮ
శిక్షణా యూనిట్,ਸਿਖਲਾਈ ਇਕਾਈ
లక్షణం,ਗੁਣ
దేశద్రోహి,ਗੱਦਾਰ
ప్రశాంతత,ਸ਼ਾਂਤੀ
లావాదేవీ,ਲੈਣ-ਦੇਣ
వ్యాపారం యొక్క లావాదేవీ,ਕਾਰੋਬਾਰ ਦਾ ਲੈਣ-ਦੇਣ
ట్రాన్స్క్రిప్షన్,ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ
బదిలీ,ਟ੍ਰਾਂਸਫਰ
బదిలీ చేయగల వస్తువులు,ਟ੍ਰਾਂਸਫਰਯੋਗ ਚੀਜ਼ਾਂ
బదిలీ ఎంట్రీ,ਪ੍ਰਵੇਸ਼ ਦਾ ਪ੍ਰਬੰਧਨ
బదిలీ రుసుము,ਤਬਾਦਲਾ ਫੀਸ
బదిలీ మెమోరాండం,ਮੰਗਲਵਾਰ ਦਾ ਤਬਾਦਲਾ ਕਰੋ
డిప్యుటేషన్‌పై బదిలీ,ਡੈਪੂਟੇਸ਼ਨ 'ਤੇ ਟ੍ਰਾਂਸਫਰ
బదిలీ ఆర్డర్,ਟ੍ਰਾਂਸਫਰ ਆਰਡਰ
పరివర్తన,ਤਬਦੀਲੀ
రవాణా,ਆਵਾਜਾਈ
రవాణా విధి,ਟ੍ਰਾਂਜ਼ਿਟ ਡਿ duty ਟੀ
పరివర్తన,ਤਬਦੀਲੀ
ట్రాన్సిట్ పాస్,ਟ੍ਰਾਂਜ਼ਿਟ ਪਾਸ
ట్రాన్సిట్ వీసా,ਪਾਰਗਮਨ ਵੀਜ਼ਾ
రవాణా వర్క్‌షాప్,ਟ੍ਰਾਂਜ਼ਿਟ ਵਰਕਸ਼ਾਪ
అనువాదం,ਅਨੁਵਾਦ
లిప్యంతరీకరణ,ਲਿਪੀ ਅੰਤਰਨ
ప్రసార,ਸੰਚਾਰ
ప్రసారం,ਪ੍ਰਸਾਰਿਤ
రవాణా,ਆਵਾਜਾਈ
రవాణా భత్యం,ਆਵਾਜਾਈ ਭੱਤਾ
రవాణా,ਆਵਾਜਾਈ
బదిలీ,ਟ੍ਰਾਂਸਪੋਸੇਸ਼ਨਸ਼ਨ
ఉచ్చు,ਜਾਲ
ప్రయాణం,ਯਾਤਰਾ
ప్రయాణ ఖర్చులు,ਯਾਤਰਾ ਦੇ ਖਰਚੇ
యాత్రికుల చెక్,ਯਾਤਰੀ ਦੀ ਜਾਂਚ
ప్రయాణ భత్యం,ਯਾਤਰਾ ਭੱਤਾ
ప్రయాణ భత్యం బిల్లు,ਯਾਤਰਾ ਕਰਨ ਵਾਲਾ ਬਿੱਲ
ప్రయాణ రాయితీ,ਯਾਤਰਾ ਦੀ ਰਿਆਇਤ
ద్రోహం,ਧੋਖੇਬਾਜ਼
రాజద్రోహం,ਦੇਸ਼ਧ੍ਰੋਹ
ట్రెజరీ,ਖਜ਼ਾਨਾ
ట్రెజరీ బెంచ్,ਖਜ਼ਾਨਾ ਬੈਂਚ
ట్రెజరీ డిపాజిట్ రశీదు (T.D.R.),ਖਜ਼ਾਨਾ ਜਮ੍ਹਾਂ ਰਸੀਦ (ਟੀ.ਡੀ.ਆਰ.)
ట్రెజరీ రశీదు,ਖਜ਼ਾਨਾ ਰਸੀਦ
ట్రెజరీ వోచర్,ਖਜ਼ਾਨਾ ਵਾ ou ਚਰ
చికిత్స,ਇਲਾਜ
ఒప్పందం,ਸੰਧੀ
అప్పగించే ఒప్పందం,ਹਵਾਲਗੀ ਦੀ ਸੰਧੀ
ట్రెక్,ਟ੍ਰੈਕ
ధోరణి,ਰੁਝਾਨ
అతిక్రమణ,ਗਲਤ
ట్రయల్,ਮੁਕੱਦਮਾ
ట్రయల్ బ్యాలెన్స్,ਟਰਾਇਲ ਸੰਤੁਲਨ
ట్రయల్ వ్యవధి,ਅਜ਼ਮਾਇਸ਼ ਅਵਧੀ
గిరిజన ప్రాంత అభివృద్ధి,ਕਬੀਲੇ ਦਾ ਏਰੀਆ ਵਿਕਾਸ
గిరిజన సంక్షేమం,ਕਬਾਇਲੀ ਭਲਾਈ
తెగ,ਗੋਤ
ట్రిబ్యునల్,ਟ੍ਰਿਬਿ al ਨਲ
నివాళి,ਟ੍ਰਿਬਿ .ਟ
ట్రిమ్,ਟ੍ਰਿਮ
ట్రిప్,ਯਾਤਰਾ
త్రైపాక్షిక,ਤ੍ਰਿਪਤ
ట్రిపుల్,ਟ੍ਰਿਪਲ
త్రిపాది,ਟ੍ਰਿਪਟਿਕੇਟ
నిజమైన కాపీ,ਸੱਚੀ ਨਕਲ
ట్రంక్ కాల్,ਟਰੰਕ ਕਾਲ
నమ్మకం,ਭਰੋਸਾ
ధర్మకర్త,ਟਰੱਸਟੀ
నమ్మదగినది,ਭਰੋਸੇਯੋਗ
తిరస్కరించు,ਅਪ੍ਰਵਾਨਗ ਕਰ ਦੇਣਾ
టర్న్‌కీ ప్రాతిపదిక,ਟਰਨਕੀ ​​ਦੇ ਅਧਾਰ
టర్న్-అవుట్,ਕੱਢਣਾ
టర్నోవర్,ਟਰਨਓਵਰ
టర్పుట్యూడ్,ਫਿ .ਰਤਾਂ
ట్యూటలేజ్,ਟੂਟਲੇਜ
ట్విన్ సిటీ,ਜੁੜਵਾਂ ਸ਼ਹਿਰ
ట్విన్ షేరింగ్ ప్రాతిపదిక,ਟਵਿਨ ਸ਼ੇਅਰਿੰਗ ਆਧਾਰ
రకం,ਕਿਸਮ
టైప్‌స్క్రిప్ట్,ਟਾਈਂਸਕ੍ਰਿਪਟ
టైప్‌రైటర్,ਟਾਈਪਰਾਇਟਰ
టైప్‌రైటింగ్,ਟਾਈਪਰਾਇਟਿੰਗ
సాధారణ,ਆਮ
టైపింగ్,ਟਾਈਪਿੰਗ
టైపింగ్ మెషిన్,ਟਾਈਪਿੰਗ ਮਸ਼ੀਨ
టైపింగ్ పూల్,ਟਾਈਪਿੰਗ ਪੂਲ
టైపోగ్రాఫికల్ లోపం,ਟਾਈਪੋਗ੍ਰਾਫਿਕਲ ਗਲਤੀ
నిగూఢ ఉద్దేశ్యంగా,ਉਲਟੀ ਮਨੋਰਥ
అంతిమంగా,ਆਖਰੀ
అల్టిమేట్ సరుకు,ਆਖਰੀ ਖਪਤ
అంతిమ ఖర్చు,ਆਖਰੀ ਲਾਗਤ
అంతిమ లక్ష్యం,ਆਖਰੀ ਟੀਚਾ
అంతిమంగా,ਆਖਰਕਾਰ
అంతిమ లక్ష్యం,ਆਖਰੀ ਉਦੇਸ਼
అల్టిమేటం,ਅਲਟੀਮੇਟਮ
అల్టిమో,ਅਲਟੀਮੋ
అతినీలలోహిత,ਅਲਟਰਾਕੀਰ
అంపైర్,ਅੰਪਾਇਰ
ఆమోదయోగ్యం కాదు,ਅਸਵੀਕਾਰਨਯੋਗ
సహకరించని సామాను,ਬੇਲੋੜੀ ਸਮਾਨ
అన్‌ఎయిడెడ్,ਬਿਨਾਂ ਰੁਕਾਵਟ
నిస్సందేహంగా,ਅਸਪਸ਼ਟ
ఏకాభిప్రాయం,ਸਰਬਸੰਮਤੀ
ఏకగ్రీవ,ਸਰਬਸੰਮਤੀ ਨਾਲ
ఏకగ్రీవ నిర్ణయం,ਸਰਬਸੰਮਤੀ ਨਾਲ ਫੈਸਲਾ
నిస్సారంగా,ਬੇਲੋੜਾ
అటాచ్ చేయబడలేదు,ਅਣਚਾਹੇ
అనధికార,ਅਣਅਧਿਕਾਰਤ
అనివార్యమైనది,ਅਟੱਲ
అనివార్య పరిస్థితులు,ਅਟੱਲ ਹਾਲਾਤ
అనివార్య ఆలస్యం,ਅਟੱਲ ਦੇਰੀ
అనాలోచిత,ਅਨਮਬਿਤ
అన్‌కాష్ చేయలేదు,ਬੇਹਿਸਾਬ
అనిశ్చితంగా,ਅਨਿਸ਼ਚਿਤ
క్లెయిమ్ చేయబడలేదు,ਲਾਵਾਰਿਸ
క్లెయిమ్ చేయని సామాను,ਲਾਵਾਰਿਸ ਸਮਾਨ
వర్గీకరించనిది,ਗੈਰ ਕਲਾਸੀਫਾਈਡ
అంగీకరించలేదు,ਬੇਕਾਬੂ
అసాధారణం,ਅਸਧਾਰਨ
రాజీలేనిది,ਬੇਲੋੜੀ
బేషరతు,ਬਿਨਾਂ ਸ਼ਰਤ
ధృవీకరించబడలేదు,ਬੇਕਾਬੂ
ధృవీకరించని నివేదిక,ਬੇਕਾਬੂ ਰਿਪੋਰਟ
రాజ్యాంగ విరుద్ధం,ਗੈਰ-ਸੰਵਿਧਾਨਕ
నిరంతరాయంగా,ਬੇਕਾਬੂ
అనియంత్రిత,ਬੇਕਾਬੂ
ధృవీకరించబడలేదు,ਬੇਕਾਰ
వెలికితీసిన డిమాండ్,ਅਣਜਾਣ ਮੰਗ
డేటెడ్,ਅਣਚਾਹੇ
పంపిణీ చేయని లేఖ,ਅਣਵਿਆਹੇ ਪੱਤਰ
కింద,ਦੇ ਅਧੀਨ
తక్కువ వయస్సు,ਘੱਟ ਉਮਰ ਦੇ
అసెస్‌మెంట్ కింద,ਮੁਲਾਂਕਣ ਅਧੀਨ
బిల్లింగ్ కింద,ਬਿਲਿੰਗ ਦੇ ਅਧੀਨ
పోస్టింగ్ సర్టిఫికేట్ కింద,ਪੋਸਟਿੰਗ ਦੇ ਸਰਟੀਫਿਕੇਟ ਅਧੀਨ
పరిశీలనలో ఉన్నది,ਵਿਚਾਰ ਅਧੀਨ
అండర్ కన్సప్షన్,ਅੰਡਰਸਕੈਨਮੈਪਸ਼ਨ
అభివృద్ధి చెందలేదు,ਅੰਡਰਡੈਕਸ
ఉద్యోగం కింద,ਦੇ ਅਧੀਨ
ఉపాధి కింద,ਰੁਜ਼ਗਾਰ ਦੇ ਅਧੀਨ
తక్కువ అంచనా,ਘੱਟ ਅਨੁਮਾਨਤ
పరీక్ష కింద,ਇਮਤਿਹਾਨ ਦੇ ਤਹਿਤ
అండర్ గ్రాడ్యుయేట్,ਅੰਡਰਗ੍ਰੈਜੁਏਟ
భూగర్భ,"ਧਰਤੀ ਹੇਠਾਂ, ਲੁਕ ਜਾਣਾ"
అండర్-హ్యాండ్ డీలింగ్,ਅੰਡਰ-ਹੈਂਡ ਡੀਲਿੰਗ
ఇన్వాయిస్ కింద,ਤਹਿਤ ਅਧੀਨ
అండర్లైన్,ਰੇਖਾ ਖਿੱਚਿਆ
అండర్ మ్యాన్,ਅੰਡਰ-ਮੈਨਡ
అండర్ పెయిడ్,ਘੱਟ ਅਦਾਇਗੀ
తక్కువ జనాభా,ਆਬਾਦੀ ਅਧੀਨ
అండర్ ప్రొడక్షన్,ਅੰਡਰ ਉਤਪਾਦਨ ਅਧੀਨ
సూచన కింద,ਹਵਾਲੇ ਅਧੀਨ
సంతకం చేయలేదు,ਉੱਪਰ ਦੱਸਿਆ ਗਿਆ ਹੈ
అవగాహన,ਸਮਝ
చేపట్టండి,ਕੰਮ ਕਰਨ ਦਾ ਕੰਮ
చేపట్టడం,ਅੰਡਰਟੇਕਿੰਗ
అండర్‌ట్రియల్,ਅੰਡਰਰਟਰੀ
తక్కువ వినియోగం,ਘੱਟ ਵਰਤੋਂ ਅਧੀਨ
తక్కువ విలువ,ਹੇਠਲਾ ਮੁੱਲ
అవాంఛనీయ,ਅਣਚਾਹੇ
అప్రధానమైన,ਅਨਿਸ਼ਚਿਤ
అవాంఛనీయ రుణం,ਅਣਚਾਹੇ ਲੋਨ
నిర్వివాదమైనది,ਨਿਰਵਿਘਨ
అవిభక్త,ਅਣਵੰਡੇ
నిస్సందేహంగా,ਬਿਨਾਂ ਸ਼ੱਕ
అనవసరమైన,ਅਣਉਚਿਤ
అనవసరమైన ఆలస్యం,ਅਣਉਚਿਤ ਦੇਰੀ
అనుచిత ప్రభావం,ਅਣਉਚਿਤ ਪ੍ਰਭਾਵ
తెలియని ఆదాయం,ਅਣਚਾਹੇ ਆਮਦਨੀ
వెలికితీసినది,ਪਤਾ
అనాలోచిత,ਅਣਉਚਿਤ
నిరుద్యోగం,ਬੇਰੁਜ਼ਗਾਰੀ
అసమాన భూమి,ਅਸਮਾਨ ਜ਼ਮੀਨ
Unexpected హించని ఆలస్యం,ਅਚਾਨਕ ਦੇਰੀ
కనిపెట్టబడని,ਨਿਰਵਿਘਨ
అన్యాయం,ਅਨੁਚਿਤ
అన్యాయమైన తొలగింపు,ਅਣਉਚਿਤ ਬਰਖਾਸਤਗੀ
అన్యాయమైన కార్మిక పద్ధతులు,ਅਣਉਚਿਤ ਕਿਰਤ ਅਭਿਆਸ
అన్యాయమైన అర్థం,ਅਣਉਚਿਤ ਦਾ ਮਤਲਬ ਹੈ
అననుకూలమైన,ਅਣਉਚਿਤ
అనర్హమైనది,ਅਣਉਚਿਤ
ప్రమోషన్ కోసం అనర్హమైనది,ਤਰੱਕੀ ਲਈ ਅਯੋਗ
Fore హించనిది,ਅਣਚੇਰੇਸੇਨ
Fore హించని ఆరోపణలు,ਅਣਚਾਹੇ ਖਰਚੇ
Fore హించని పరిస్థితులు,ਅਣਚਾਹੇ ਹਾਲਾਤ
యునికామెరల్,ਯੂਨੀਕੈਰੇਲ
యునికామెరల్ లెజిస్లేచర్,ਯੂਨੀਕੈਲੀਲ ਵਿਧਾਨ ਸਭਾ
ఏకీకరణ,ਏਕਤਾ
ఏకీకృత స్కేల్,ਯੂਨੀਫਾਈਡ ਸਕੇਲ
యూనిఫాం,ਵਰਦੀ
ఏకరీతి పెరుగుదల,ਇਕਸਾਰ ਵਾਧਾ
ఏకరూపత,ਇਕਸਾਰਤਾ
ఏకపక్ష,ਇਕਪਾਸੜ
ఏకపక్ష చర్య,ਇਕਪਾਸੜ ਕਾਰਵਾਈ
నిరంతరాయంగా విద్యుత్ సరఫరా,ਨਿਰਵਿਘਨ ਬਿਜਲੀ ਸਪਲਾਈ
