Gujarati,Telugu
જાળવણીનો સમયગાળો  તપાસ,నిలువరించు కాలం  తనిఖీ
ફરી વળવું,రెట్రోఫిట్
ફરી પરીક્ષણ,రెట్రోఫిట్ పరీక్ష
ફરી કોશિશ કરવી,మళ్లీ ప్రయత్నించండి
વળતર,తిరిగి
પાછું સરનામું,తిరిగి చిరునామా
પાછું સાંકેત,రిటర్న్ ఛానెల్
પાછું અક્ષર,రిటర్న్ క్యారెక్టర్
પાછું આચાર,రిటర్న్ కోడ్
પાછું આચાર  નોંધણી કરવી,రిటర్న్ కోడ్  రిజిస్టర్
પાછું મૂલ્ય,తిరిగి వచ్చిన విలువ
પાછું મેળવવું,రిటర్న్ ఇన్స్ట్రక్షన్
પાછું નુકસાન,తిరిగి నష్టం
પાછલો સમય,తిరిగి వచ్చే కాలం
પાછું ફરવું  સંદર્ભ  નોંધણી,తిరిగి  సూచన  రికార్డింగ్
શૂન્ય  નોંધણી,రిటర్న్-టు-జీరో  రికార్డింగ్
ફરીથી વાપરી શકાય તેવી કાર્યક્રમ,పునర్వినియోగ కార్యక్రమం
ફરીથી વાપરી શકાય તેવા સાધન,పునర్వినియోగ వనరు
ફરીથી ઉપયોગ કરી શકાય તેવી રીત,పునర్వినియోగ దినచర్య
Reલટું કાર્ય,రివర్సల్ ఫంక్షన్
વિપરીત વિરામ,రివర్స్ బ్రేక్
વિપરીત,రివర్స్ క్యాప్స్టాన్
Reલટું માદા,రివర్స్ ఛానెల్
Reલટું માદા  ક્ષમતા,రివర్స్ ఛానెల్  సామర్ధ్యం
વિપરીત ક્લિપિંગ,రివర్స్ క్లిప్పింగ్
Verseલટ  શબ્દકોશ,రివర్స్ కోడ్  నిఘంటువు
વિપરીત દિશા  પ્રવાહ,రివర్స్ డైరెక్షన్  ప్రవాహం
Reલટું અનુક્રમણિકા,రివర్స్ ఇండెక్సింగ్
ઉલટા પુન recovery પ્રાપ્તિ  સમય,రివర్స్ రికవరీ  సమయం
વિપરીત વિડિઓ,రివర్స్ వీడియో
ઉલટાવી શકાય તેવું કાઉન્ટર,రివర్సిబుల్ కౌంటర్
ઉલટાવી શકાય તેવું  ચુંબકીય પ્રક્રિયા,రివర్సిబుల్  అయస్కాంత ప్రక్రియ
ઉલટાવી શકાય તેવું પ્રક્રિયા,రివర్సిబుల్ ప్రక్రియ
ફેરબદલ કરવી,రివైండ్ కీ
ફેરબદલ,సమయం రివైండ్ చేయండి
ફરી લખવું,తిరిగి వ్రాయడం
અધિકારને યોગ્ય ઠેરવવું,కుడి సమర్థన
જમણા રેખીય  વ્યાકરણ,కుడి సరళ  వ్యాకరణం
જમણી પાળી,కుడి షిఫ్ట్
જમણે ઉપરી,కుడి సబ్‌ట్రీ
ક ringંગું,రింగ్
રિંગ બેક સ્વર,రింగ్ బ్యాక్ టోన్
વાહક,రింగ్ కండక్టర్
કણ કાઉન્ટર,రింగ్ కౌంటర్
ઘસી જવું,రింగ్ డౌన్
રખેવાળનું નેટવર્ક,రింగ్ నెట్‌వర్క్
રીંગ શિફ્ટ (= ચક્રીય  પાળી),రింగ్ షిఫ్ట్ (= చక్రీయ  మార్పు)
ક ringંગર -સફર,రింగ్ ట్రిప్
લહેરિયું  (= લહેરિયું એડડર),అలల క్యారీ యాడర్  (= అలల అడెర్)
લહેરિયું કાઉન્ટર,అలల కౌంటర్
ઉદય સમય,లేచే సమయము
જોખમી આકારણી,ప్రమాదం యొక్క అంచనా
ભૂમિકા સૂચક,పాత్ర సూచిక
પાછળ વળવું,వెనుకకు రోల్ చేయండి
દિનચર્યા,రోల్ బ్యాక్ రొటీన్
ઠપકો આપવો,వరుసలో
રખડવું,విడుదల
રામર,రోటరీ డయల్
ફેરવવું,బోధనను తిప్పండి
ફરતી સ્થિતિ  સંવેદના,భ్రమణ స్థానం  సెన్సింగ్
ફરતી સ્થિતિ  સંવેદના,భ్రమణ స్థానం  నమోదు చేయు పరికరము
ગોળાકાર ભૂલ,రౌండింగ్ లోపం
માર્ગ -ક્ષેત્ર,మార్గం విభాగం
રોજિંદા,దినచర్య
માર્ગદર્શન,రౌటింగ్
માર્ગદર્શન,రౌటింగ్ అనుబంధం
માર્ગ -સંહિતા,రౌటింగ్ కోడ్
માર્ગ સૂચક,రౌటింగ్ సూచిక
માર્ગ -કી,రౌటింగ్ కీ
માર્ગ -કસોટી,రౌటింగ్ పరీక్ష
તામસી દ્વિસંગી,రో బైనరీ
પંક્તિ સ્તંભ,వరుస కాలమ్
પંક્તિ,వరుస పిచ్
પંક્તિ -સ્કેનીંગ,రో స్కానింగ్
હરોળનું વેક્ટર,వరుస వెక్టర్
દોડવું,రన్
ચલાવો બુક,రన్ బుక్
ચાર્ટ ચલાવવું,రన్ చార్ట్
વિપુલ વિપરીત,రన్ రేఖాచిత్రం
સમયનો સમયગાળો,రన్ వ్యవధి
લોકેદાર,లొకేటర్‌ను రన్ చేయండి
પથરવું,రన్ మోడ్
ચાલુ સમય,నడుస్తున్న సమయం
તબક્કાવાર,దశ దశ
રન -અનુસૂચિ,రన్ షెడ్యూల్
પ્રવાહ,రన్ స్ట్రీమ్
સમયનો સમય  (= અમલ  સમય),రన్ సమయం  (= అమలు  సమయం)
રન -એકમ,రన్ యూనిట్
નમૂના લીધેલ માહિતી  પદ્ધતિ,నమూనా డేటా  వ్యవస్థ
નમૂનો,నమూనా
સેમ (ક્રમિક access ક્સેસ પદ્ધતિ),సామ్ (సీక్వెన్షియల్ యాక్సెస్ పద్ధతి)
ઉપગ્રહ કમ્પ્યુટર,ఉపగ్రహ కంప్యూటర్
ઉપગ્રહ પ્રોસેસર,ఉపగ్రహ ప్రాసెసర్
