Assamese,Bengali
ৰেডিঅ&#39; কম্পাঙ্ক বেণ্ড-প্ৰস্থ,রেডিও ফ্রিকোয়েন্সি ব্যান্ড-প্রস্থ
ৰেডিঅ&#39; কম্পাঙ্ক দলং,রেডিও ফ্রিকোয়েন্সি সেতু
ৰেডিঅ&#39; কম্পাঙ্ক প্ৰবাহ,রেডিও ফ্রিকোয়েন্সি স্ট্রিম
ৰেডিঅ&#39; কম্পাঙ্ক শক্তি,রেডিও ফ্রিকোয়েন্সি শক্তি
ৰেডিঅ&#39; কম্পাঙ্ক তাপ,রেডিও ফ্রিকোয়েন্সি তাপ
"ৰেডিঅ’-কম্পাঙ্ক বৰ্ণালীমাপক, ৰেডিঅ’-কম্পাঙ্ক বৰ্ণালীমাপক","রেডিও-ফ্রিকোয়েন্সি স্পেকট্রোমিটার, রেডিও-ফ্রিকোয়েন্সি স্পেকট্রোমিটার"
ৰেডিঅ&#39;-ফ্ৰিকুৱেন্সি স্পেক্ট্ৰস্কপি (নিউক্লিয়াৰ মেগনেটিক ৰেজোনেন্স স্পেক্ট্ৰস্কপি),রেডিও-ফ্রিকোয়েন্সি স্পেকট্রোস্কোপি (নিউক্লিয়ার ম্যাগনেটিক রেজোন্যান্স স্পেকট্রোস্কোপি)
ৰেডিঅ&#39; কম্পাঙ্ক বৰ্ণালী,রেডিও ফ্রিকোয়েন্সি বর্ণালী
ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি স্কুইড,রেডিও ফ্রিকোয়েন্সি স্কুইড
ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি ট্ৰেন্সমিটাৰ,রেডিও ফ্রিকোয়েন্সি ট্রান্সমিটার
ৰেডিঅ&#39; কম্পাঙ্ক দোলক,রেডিও ফ্রিকোয়েন্সি অসিলেটর
ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি ৱেল্ডিং,রেডিও ফ্রিকোয়েন্সি ঢালাই
ৰেডিঅ&#39; দিগন্ত,রেডিও দিগন্ত
ৰেডিঅ&#39; হস্তক্ষেপ মিটাৰ,রেডিও হস্তক্ষেপ মিটার
"ৰেডিঅ&#39;আইছ&#39;ট&#39;প বিশুদ্ধতা, বিকিৰণ আইছ&#39;ট&#39;পিক বিশুদ্ধতা","রেডিওআইসোটোপ বিশুদ্ধতা, বিকিরণ আইসোটোপিক বিশুদ্ধতা"
ৰেডিয়চন লুমিনেন্স,বিকিরণ আলোকসজ্জা
ৰেডিঅ&#39; চুম্বকীয় পইণ্টাৰ,রেডিও চৌম্বক পয়েন্টার
"ৰেডিঅ&#39; মাষ্ট, এন্টেনাৰ স্তম্ভ","রেডিও মাস্ট, অ্যান্টেনা কলাম"
ৰশ্মি ধাতুবিদ্যা,মরীচি ধাতুবিদ্যা
ৰেডিঅ&#39; পদ্ধতি,রেডিও পদ্ধতি
ৰেডিঅ&#39; নেটৱৰ্ক,রেডিও নেটওয়ার্ক
ৰেডিঅ&#39; শব্দ,রেডিও শব্দ
"তেজস্ক্রিয় নিউক্লিয়াছ, ৰেডিঅ’নিউক্লিয়াছ","তেজস্ক্রিয় নিউক্লিয়াস, রেডিওনিউক্লিয়াস"
তেজস্ক্রিয় নিউক্লাইড,তেজস্ক্রিয় নিউক্লাইড
ৰেডিঅ&#39; অপটিকেল ৰেঞ্জ,রেডিও অপটিক্যাল পরিসীমা
ৰেডিঅ&#39; ছবি,রেডিও ছবি
ৰেডিঅ&#39; সংক্ৰমণ,রেডিও ট্রান্সমিশন
ৰেডিঅ&#39; ৰেঞ্জ বিকন,রেডিও রেঞ্জ বীকন
ৰেডিঅ&#39; ৰেঞ্জ বিকন,রেডিও রেঞ্জ বীকন
ৰেডিঅ&#39; ৰিচিভাৰ,রেডিও রিসিভার
তেজস্ক্রিয় পৰিসৰ,তেজস্ক্রিয় পরিসীমা
ৰেডিঅ&#39; সংকেত ৰেডিঅ&#39; সংকেত,রেডিও সংকেত রেডিও সংকেত
ৰেডিঅ&#39; সংকেতৰ শক্তি,রেডিও সংকেত শক্তি
"ৰেডিঅ&#39; তাৰা, ৰেডিঅ&#39; তাৰা","রেডিও তারা, রেডিও তারা"
ৰেডিঅ&#39; প্ৰযুক্তি,রেডিও প্রযুক্তি
ৰেডিঅ&#39;-তাঁৰৰ যোগাযোগ,রেডিও তারের যোগাযোগ
ৰেডিঅ&#39;-টেলিফোন,রেডিও-টেলিফোন
ৰেডিঅ&#39; টেলিফোনি,রেডিও টেলিফোনি
ৰেডিঅ&#39; টেলিগ্ৰাফ ভূমিকম্পবিজ্ঞানী,রেডিও টেলিগ্রাফ সিসমোলজিস্ট
ৰেডিঅ&#39; টেলিস্কোপ,রেডিও টেলিস্কোপ
ৰেডিঅ&#39;মেট্ৰিক তাপ,রেডিওমেট্রিক তাপ
ৰেডিঅ&#39;ৰ সময় সংকেত,রেডিও সময় সংকেত
"ৰেডিঅ&#39; সংক্ৰমণ, ৰেডিঅ&#39; সংক্ৰমণ","রেডিও ট্রান্সমিশন, রেডিও ট্রান্সমিশন"
ৰেডিঅ&#39; ট্ৰেন্সমিটাৰ,রেডিও ট্রান্সমিটার
ৰেডিঅ&#39; তৰংগ,বেতার তরঙ্গ
ৰেডিঅ&#39; বেলুন,রেডিও বেলুন
বিকিৰণ-সংবেদনশীল,বিকিরণ-সংবেদনশীল
তেজস্ক্রিয়-থেলিয়াম,তেজস্ক্রিয়-থ্যালিয়াম
ৰেডিঅ&#39;এক্টিনিয়াম,রেডিওঅ্যাক্টিনিয়াম
"বিকিৰণ সক্ৰিয়কৰণ বিশ্লেষণ, সক্ৰিয়কৰণ বিশ্লেষণ","রেডিয়েশন অ্যাক্টিভেশন অ্যানালাইসিস, অ্যাক্টিভেশন অ্যানালাইসিস"
"fissile, তেজস্ক্ৰীয়","বিচ্ছিন্ন, তেজস্ক্রিয়"
fissile,বিচ্ছিন্ন
বিভাজনশীল কাৰ্বন,বিচ্ছিন্ন কার্বন
তেজস্ক্রিয় কাৰ্বন ডেটিং,তেজস্ক্রিয় কার্বন ডেটিং
তেজস্ক্রিয় শৃংখল,তেজস্ক্রিয় চেইন
তেজস্ক্রিয় উচ্চতামাপক,তেজস্ক্রিয় উচ্চতা মিটার
তেজস্ক্রিয় ঘনত্ব,তেজস্ক্রিয় ঘনত্ব
তেজস্ক্ৰীয় ধ্ৰুৱক,তেজস্ক্রিয় ধ্রুবক
"তেজস্ক্রিয় আৱদ্ধতা, তেজস্ক্রিয় আৱদ্ধতা","তেজস্ক্রিয় বন্দিত্ব, তেজস্ক্রিয় বন্দী"
তেজস্ক্ৰীয় গৰ্ভৱতী,তেজস্ক্রিয় প্রসূতি বিশেষজ্ঞ
তেজস্ক্ৰীয় প্ৰসূতি সমস্থানিক,তেজস্ক্রিয় প্রসূতি আইসোটোপ
তেজস্ক্রিয় ক্ষয়,তেজস্ক্রিয় ক্ষয়
তেজস্ক্রিয় ক্ষয়ৰ পৰিসৰ,তেজস্ক্রিয় ক্ষয় পরিসীমা
বিভাজনকাৰী অস্বাভাৱিকতা,ফিসাইল অস্বাভাবিকতা
তেজস্ক্রিয় বিভাজন,তেজস্ক্রিয় বিচ্ছিন্নতা
তেজস্ক্রিয় বিভাজনৰ পৰিসৰ,তেজস্ক্রিয় বিচ্ছিন্নতা পরিসীমা
তেজস্ক্ৰীয় ভাৰসাম্য,তেজস্ক্রিয় ভারসাম্য
তেজস্ক্রিয় মুঠ,তেজস্ক্রিয় মোট
তেজস্ক্ৰীয় তীব্ৰতা,তেজস্ক্রিয় তীব্রতা
তেজস্ক্ৰীয় পদাৰ্থ,তেজস্ক্রিয় উপাদান
"তেজস্ক্রিয় বংশ, তেজস্ক্রিয় ৰেখা","তেজস্ক্রিয় বংশ, তেজস্ক্রিয় লাইন"
তেজস্ক্রিয় উৎস,তেজস্ক্রিয় উৎস
তেজস্ক্ৰীয় অনুজ্ঞাপত্ৰদাতা,তেজস্ক্রিয় লাইসেন্সার
তেজস্ক্রিয় ৰূপান্তৰ,তেজস্ক্রিয় রূপান্তর
"পচনযোগ্য আৱৰ্জনা, তেজস্ক্ৰীয় আৱৰ্জনা","পচনশীল বর্জ্য, তেজস্ক্রিয় বর্জ্য"
"পচন, তেজস্ক্ৰীয়তা, তেজস্ক্ৰীয়তা","পচন, তেজস্ক্রিয়তা, তেজস্ক্রিয়তা"
তেজস্ক্রিয়তা অসামঞ্জস্যতা,তেজস্ক্রিয়তা অসঙ্গতি
"তেজস্ক্রিয়তা লগ, তেজস্ক্রিয়তা ৰেকৰ্ডাৰ","তেজস্ক্রিয়তা লগ, তেজস্ক্রিয়তা রেকর্ডার"
