Odiya,Tamil
ଅଂଶୀଦାର ପ୍ରବେଶ,பகிரப்பட்ட அணுகல்
ଅଂଶୀଦାର,பகிர்தல்
"1. ବ୍ରାକେଟ୍, 2. ବାହୁବଳୀ, 3. ସେଲ୍, 4. ସେଲ୍ |","1. அடைப்புக்குறிகள், 2. கவசம், 3. ஷெல், 4. ஷெல்"
ବିସ୍ଥାପନ ପ୍ରତୀକ |,இடப்பெயர்ச்சி சின்னம்
ସଂକ୍ଷିପ୍ତ ପଥ,குறுகிய பாதை
ସଂକ୍ଷିପ୍ତ ନିର୍ଦ୍ଦେଶ,குறுகிய அறிவுறுத்தல்
ଭାଇଭଉଣୀ |,உடன்பிறப்பு
"1. ପାର୍ଶ୍ୱ ପ୍ରତିକ୍ରିୟା, 2. କାଉଣ୍ଟର ପ୍ରଭାବ |","1. பக்க விளைவு, 2. எதிர் விளைவு"
ସାଇନ୍ ବିଟ୍ |,அடையாளம் பிட்
ସଙ୍କେତ,சிக்னல்
ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |,சமிக்ஞை செயலாக்கம்
ଟିପ୍ପଣୀ,குறிப்பீடு
"1. ସଙ୍କେତ-ଧ୍ୱନି ଅନୁପାତ, 2. ସଙ୍କେତ-ଶବ୍ଦ ଅନୁପାତ |","1.சிக்னல்-ஒலி விகிதம், 2.சிக்னல்-இரைச்சல் விகிதம்"
"1. ଦସ୍ତଖତ, 2. ଦସ୍ତଖତ","1.கையொப்பம், 2. கையொப்பம்"
ମାର୍କର ପରୀକ୍ଷା,மார்க்கர் சோதனை
ଉଲ୍ଲେଖନୀୟ ଚିହ୍ନ,குறிப்பிடத்தக்க மதிப்பெண்கள்
ସିଲିକନ୍ ଚିପ୍ |,சிலிக்கான் சிப்
ସରଳ ମେଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (SMTP),எளிய அஞ்சல் பரிமாற்ற நெறிமுறை (SMTP)
ଏକକ,ஒற்றை
"1. ଗୋଟିଏ ସିଗନାଲ୍ ନୋଡ୍, 2. ସିମ୍ପାଲେକ୍ସ ନୋଡ୍ |","1. ஒரு சமிக்ஞை முனை, 2. சிம்ப்ளக்ஸ் முனை"
ଅନୁକରଣ,உருவகப்படுத்துதல்
ଅନୁକରଣକାରୀ,பின்பற்றுபவர்
"1. ଏକକାଳୀନ, 2. ସିଙ୍କ୍ରୋନସ୍ |","1.ஒரே நேரத்தில், 2.ஒரே நேரத்தில்"
ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |,ஒரே நேரத்தில் செயலாக்கம்
ଏକାକୀ,தனி
"1. ସାଇଟ୍ ଲାଇସେନ୍ସ, 2. ସାଇଟ୍ ଲାଇସେନ୍ସ |","1.தள உரிமம், 2.தள உரிமம்"
"1. ଆକାର, 2. ଆକାର","1.அளவு, 2.அளவு"
ମାପ,அளவீடு
"1. ଚିତ୍ର, 2. ଚିତ୍ର","1. உவமை, 2. உவமை"
pluti,புளூட்டி
"1. ପ୍ଲୁଟି, 2. ପ୍ଲୁଟିକରନ୍","1.புளூட்டி, 2.புளூட்டிகாரன்"
"1. ସ୍ଲାସ୍, 2. କଟ୍","1. வெட்டு, 2. வெட்டு"
କମ୍ପ୍ୟୁଟର ତଳେ |,கணினியின் கீழ்
ସାପ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |,பாம்பு ஜன்னல் நெறிமுறை
"1. ତ୍ୟାଗ, 2. ଆତ୍ମସମର୍ପଣ |","1. புறக்கணிப்பு, 2. சரணடைதல்"
ସ୍ଲଟ୍,ஸ்லாட்
SCSI (SCSI),SCSI (SCSI)
ସ୍ମାର୍ଟ କାର୍ଡ |,ஸ்மார்ட் கார்டு
ସ୍ନାଲ୍ ମେଲ୍ |,நத்தை அஞ்சல்
ସ୍ନାପସଟ୍ |,ஸ்னாப்ஷாட்
"1. ସଫ୍ଟ ଗଣନା, 2. ସଫ୍ଟ ଗଣନା |","1.மென்மையான கணக்கீடு, 2.மென்மையான கணக்கீடு"
ସଫ୍ଟ କପି,மென்மையான நகல்
ସହଜ ଫଣ୍ଟ,எளிதான எழுத்துரு
ସଫ୍ଟୱେର୍,மென்பொருள்
ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ,மென்பொருள் பொறியியல்
ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |,மென்பொருள் உரிமம்
ସଫ୍ଟୱେର୍ ଡକାୟତି |,மென்பொருள் திருட்டு
ସ୍ପେକ୍ଟ୍ରମ୍,ஸ்பெக்ட்ரம்
"1. ସ୍କ୍ରୁ, 2. ସ୍ପିରାଲ୍ |","1.திருகு, 2.சுழல்"
"1. ଡିଟେଲ୍ ସିଟ୍, 2. ସ୍ପ୍ରେଡସିଟ୍ |","1.விவர தாள், 2.விரிதாள்"
ମାନକ,தரநிலை
ଷ୍ଟାଣ୍ଡାର୍ଡ ଜେନେରାଲାଇଜଡ୍ ମାର୍କଅପ୍ ଭାଷା (SGML),நிலையான பொதுவான மார்க்அப் மொழி (SGML)
ମାନକକରଣ,தரப்படுத்தல்
ଅପେକ୍ଷା ସମୟ,காத்திருக்கும் நேரம்
ତାରକ ଲାନ୍ |,தாரக் லன்
ତାରା ସ୍ଥିତି,நட்சத்திர நிலை
ବିଟ୍ ଆରମ୍ଭ,ஆரம்ப பிட்
"1. ଅଭାବ, 2. ଅଭାବ, 3. ଅଭାବ ସଙ୍କଟ |","1. பற்றாக்குறை, 2. பற்றாக்குறை, 3. பற்றாக்குறை நெருக்கடி"
"1. ଷ୍ଟାଟିକ୍ ମେମୋରୀ, 2. ଷ୍ଟାଟିକ୍ ମେମୋରୀ |","1.நிலை நினைவகம், 2.நிலை நினைவகம்"
ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |,நிலை சேனல்
"1. ଷ୍ଟେପ୍ ସାଇଜ୍, 2. ଷ୍ଟେପ୍ ଡାଇମେନ୍ସନ୍ |","1.படி அளவு, 2.படி அளவுகள்"
ବିରାମ ଏବଂ ଅପେକ୍ଷା ପ୍ରୋଟୋକଲ୍ |,இடைநிறுத்தம் மற்றும் காத்திருப்பு நெறிமுறை
ବ୍ରେକ୍ କୋଡ୍,முறிவு குறியீடு
ବିରାମ ଚାବି |,இடைநிறுத்த விசை
ସ୍ଥାୟୀତ୍ୱ |,சேமிப்புத்திறன்
ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |,சேமிக்கப்பட்ட நிரல்
କ୍ରମିକ ତଥ୍ୟ |,தொடர் தரவு
"1. ସଂରଚନା ଏନକୋଡିଂ, 2. ସଂରଚନା କୋଡିଂ |","1.கட்டமைக்கப்பட்ட குறியாக்கம், 2.கட்டமைக்கப்பட்ட குறியீட்டு முறை"
ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL),கட்டமைக்கப்பட்ட வினவல் மொழி (SQL)
"1. ବ୍ରୋଚର ସିଟ୍, 2 ଶ style ଳୀ ଅକ୍ଷର","1. சிற்றேடு, 2. பாணி கடிதம்"
ସବ୍-ଡିରେକ୍ଟୋରୀ |,துணை அடைவு
"1. ସବ୍ନେଟ୍, 2. ସବ୍ନେଟ୍ |","1.சப்நெட், 2.சப்நெட்"
subtree,துணை மரம்
"1. ସଂକ୍ଷେପରେ, 2. ସଂକ୍ଷେପରେ","1. சுருக்கம், 2. சுருக்கம்"
"1. ସୁପର କମ୍ପ୍ୟୁଟର, 2. ସୁପର କମ୍ପ୍ୟୁଟର |","1. சூப்பர் கம்ப்யூட்டர், 2. சூப்பர் கம்ப்யூட்டர்"
"1. ସୁପର ଗଣନା, 2. ସୁପର ଗଣନା |","1.சூப்பர் கம்ப்யூட்டேஷன், 2.சூப்பர் கம்ப்யூட்டேஷன்"
କି କି,முக்கிய திறவுகோல்
ଶୀର୍ଷ ଉପଭୋକ୍ତା |,சிறந்த பயனர்
ତଦାରଖ ଶିକ୍ଷଣ |,மேற்பார்வை கற்றல்
ସହାୟକ ଚିପ୍,துணை சிப்
ନିଟ୍ ଭିନ୍ନତା |,நிகர மாறுபாடு
"1. ନେଟ ଭିନ୍ନତା, 2. ବିଭାଗ, 3. ସୁରଫାନ୍ |","1.நிகர மாறுபாடு, 2.பிரிவு, 3.சர்ஃபான்"
ସ୍ୱାପ୍,இடமாற்று
ଭିତରକୁ,பிணைப்பிலுள்ள
ଆଉଟଫ୍ଲୋ,வெளியேற்றம்
ଅଦଳବଦଳ,பரிமாற்றம்
"1. ସୁଇଚ୍ ନେଟୱାର୍କ, 2 ସୁଇଚ୍ ନେଟୱାର୍କ |","1.சுவிட்ச்டு நெட்வொர்க், 2. நெட்வொர்க் மாறியது"
ସୁଇଚ୍,மாறுதல்
ସୁଇଚ୍ ନୀତି |,மாறுதல் கொள்கை
ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |,குறியீட்டு நிரலாக்கம்
ସିଙ୍କ୍ରୋନାଇଜେସନ୍,ஒத்திசைவு
ସିଙ୍କ୍ରୋନାଇଜର୍,ஒத்திசைப்பான்
ସମକାଳୀନ |,ஒத்திசைவான
ସିଙ୍କ୍ରୋନସ୍ ସାଂଖ୍ୟିକ କ୍ରମ (SDH),ஒத்திசைவான எண் படிநிலை (SDH)
ବାକ୍ୟ ବିଶ୍ଳେଷଣ |,வாக்கிய பகுப்பாய்வு
ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |,அமைப்பு பகுப்பாய்வு
ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ,கணினி பொறியியல்
"1. ସିଷ୍ଟମ୍ ବ୍ରେକର୍, 2. ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |","1. சிஸ்டம் பிரேக்கர், 2. சிஸ்டம் ஹேக்கர்"
ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର,கணினி ஒருங்கிணைப்பான்
ସିଷ୍ଟମ୍ ଲଗ୍ |,கணினி பதிவு
ସିଷ୍ଟମ୍ କଭର |,அமைப்பு கவர்
ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ଗଠନ (SNA),கணினி நெட்வொர்க் அமைப்பு (SNA)
"1. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍, 2. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |","1. சிஸ்டம் புரோகிராமர், 2. சிஸ்டம் புரோகிராமர்"
"1. ସିଷ୍ଟମ୍ ପୁନ art ଆରମ୍ଭ, 2. ସିଷ୍ଟମ୍ ପୁନ Rest ଆରମ୍ଭ |","1. கணினி மறுதொடக்கம், 2. கணினி மறுதொடக்கம்"
ସିଷ୍ଟମ୍ ସମାପ୍ତି |,அமைப்பு நிறுத்தம்
ସିଷ୍ଟମ୍ ପରୀକ୍ଷା,அமைப்பு சோதனை
ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |,அமைப்பு பயன்பாடு
"1. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍, 2. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍ |","1. முறையான குறியீடு, 2. முறையான குறியீடு"
ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |,tab கட்டளை
କାର୍ଯ୍ୟସୂଚୀ,அட்டவணை
ଟାବୁଲାର୍ ସମୀକ୍ଷା,அட்டவணை கண்ணோட்டம்
ଟେବୁଲ୍ ସ୍ପେସ୍ |,அட்டவணை இடம்
ଫଳକ,தகடு
"1. ଟାବୁଲାର୍, 2. ଆରେ ଆରେ |","1.அட்டவணை, 2.வரிசை வரிசை"
ଟ୍ୟାବୁଲେସନ୍ ଫଙ୍କସନ୍,அட்டவணை செயல்பாடு
"1. ଚିହ୍ନିତ ସ୍ଥାପତ୍ୟ, 2. ଚିହ୍ନିତ ସଂରଚନା |","1. குறிக்கப்பட்ட கட்டிடக்கலை, 2. குறிக்கப்பட்ட அமைப்பு"
ଚିହ୍ନିତ ପ୍ରତିଛବି ଫାଇଲ ଫର୍ମ (TIFF),குறிக்கப்பட்ட படக் கோப்புப் படிவம் (TIFF)
ଟାଣ୍ଡେମ୍ ସିଷ୍ଟମ୍ |,டேன்டெம் அமைப்பு
ଟେପ୍ ସାନ୍ଧ୍ରତା |,டேப் அடர்த்தி
ଟେପ୍ କଭର |,டேப் கவர்
ଟାର୍ ଫାଇଲ୍ |,தார் கோப்பு
କାମ କର |,வேலை
କାର୍ଯ୍ୟ ଗାଇଡ୍,வேலை வழிகாட்டி
କାର୍ଯ୍ୟ ସୂଚୀ,பணி திட்டமிடுபவர்
ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (TCP / IP),டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால்/இன்டர்நெட் புரோட்டோகால் (TCP/IP)
କାଟିବା କାର୍ଯ୍ୟ,வெட்டு அறுவை சிகிச்சை
ଟେଲି ଯୋଗାଯୋଗ |,தொலைத்தொடர்பு
ଟେଲି ଯୋଗାଯୋଗ |,தொலைத்தொடர்பு
ଟେଲିକମ୍ |,தொலை தொடர்பு
ଟେଲି କନଫରେନ୍ସ |,தொலைதொடர்பு
"1. ଟେଲିଗ୍ରାଫ୍, 2. ଟେଲିଗ୍ରାଫି |","1. தந்தி, 2. தந்தி"
"1. ଟେଲିମିଟର, 2. ଟେଲିମେଟ୍ରି |","1. டெலிமீட்டர், 2. டெலிமெட்ரி"
"1. ଟେଲିଫୋନ୍, 2. ଟେଲିଫୋନ୍","1.தொலைபேசி, 2.தொலைபேசி"
ଟେଲିଫୋନ୍ |,தொலைபேசி
"1. ଟେଲିପ୍ରିଣ୍ଟର୍, 2. ଟେଲି ପ୍ରିଣ୍ଟର୍","1.டெலிபிரிண்டர், 2.டெலிபிரிண்டர்"
ଟେଲି ପ୍ରୋସେସିଂ |,தொலைச் செயலாக்கம்
"1. ଦ୍ୱାରରଶନ୍, 2. ଟେଲିଭିଜନ, 3. ଦ୍ୱାରଦ୍ୱାର |","1. தூர்தர்ஷன், 2. தொலைக்காட்சி, 3. தூர்தர்ஷன்"
ଟେଲକ୍ସ |,டெலக்ஸ்
"1. ଟ୍ରାପ୍ ଦୂରରେ, 2. ଟେଲନେଟ୍ |","1.trap away, 2.telnet"
"1. ଉତ୍ତାପ, 3. ତାପମାତ୍ରା","1.வெப்பம், 3.வெப்பநிலை"
"1. ଆକୃତି ପ୍ଲେଟ୍, 2. ଟେମ୍ପଲେଟ୍, 3. ଗ୍ରୁପ୍","1. ஷேப் பிளேட், 2. டெம்ப்ளேட், 3. ரூபா"
ଦଶର ସଂପନ୍ନ |,பத்தின் நிரப்பு
ଟେରା ବାଇଟ୍ |,டெரா பைட்
ଟେରା ପତିତପାବନ |,டெர்ரா ஃபாலோப்ஸ்
"1. ଶେଷ ସୂଚକ, 2. ଟର୍ମିନାଲ୍ କର୍ସର୍ |","1.எண்ட் பாயிண்டர், 2.டெர்மினல் கர்சர்"
"1. ଶେଷ ନୋଡ୍, 2. ଟର୍ମିନାଲ୍ ନୋଡ୍ |","1.முடிவு முனை, 2.முனை முனை"
ଟର୍ମିନାଲ୍ ୱିଣ୍ଡୋ |,முனைய சாளரம்
ସମାପ୍ତ,முடிவு
ତ୍ରି-ଆଧାର |,முப்படை
ତିନୋଟି ବେସ୍ ଅପରେସନ୍ |,மூன்று அடிப்படை செயல்பாடு
ପରୀକ୍ଷା,சோதனை
ପରୀକ୍ଷା କଭରେଜ୍ |,சோதனை கவரேஜ்
ପରୀକ୍ଷା ନିଷ୍ପାଦନ,சோதனை செயல்படுத்தல்
ପରୀକ୍ଷା ତଥ୍ୟ,சோதனை தரவு
"1. ପାଠ, ୨। ଅଧ୍ୟୟନ ସାମଗ୍ରୀ |","1.உரை, 2. படிப்பு பொருள்"
ଟେକ୍ସଟ୍ ବକ୍ସ,உரை பெட்டி
ପାଠ୍ୟ କର୍ସର୍ |,உரை கர்சர்
ପାଠ୍ୟ ସମ୍ପାଦକ |,உரை திருத்தி
ଟେକ୍ସଟ୍ ଫାଇଲ୍ |,உரை கோப்பு
ପାଠ୍ୟକ୍ରମ,பாடத்திட்டம்
ପାଠ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,உரை செயலாக்கம்
ବାଣୀ-ପାଠ (TTS),பேச்சு-உரை (TTS)
