English,Assamese
Steeringbox,ষ্টিয়াৰিং বক্স
Stellar,stellar
Step,"খোজ, খোজ, খোজ, খোজ"
step by step,ক্ৰমান্বয়ে
step function,ষ্টেপ ফাংচন
Steradian,ষ্টেৰেডিয়ান
Stereographic,ষ্টেৰিঅ&#39;স্কোপিক
stereophonic,ষ্টেৰিঅ&#39;স্কোপিক শব্দ
sticky collision,সংলগ্নতা সংঘৰ্ষ
sticky nucleus (=opaque nucleus =black nucleus),"অপৰ্য নিউক্লিয়াছ, কৃষ্ণ নিউক্লিয়াছ"
Stiff,"কঠিন, কঠিন, দৃঢ়, দৃঢ়"
Stiffness,নমনীয়তা
Stigmatic,"বিন্দু, কলংক"
Stigmatism,pointiness
Still,"ভাভাক, অশোত্ৰ (সম্পা.), স্থাৱৰ (ভি.), স্থাৱৰ দৃশ্য"
stimulate,উত্তেজনা কৰা
stimulation,উদ্দীপক
stirrer,লৰচৰকাৰী
stoke (unit of viscosity),ষ্টক
stop clock,"ব্ৰেক-ৱাচ, ষ্টক-ঘড়ী"
stop cock,ইনচুলেটেড
stop (optics),"limiter, বন্ধ কৰক"
stopping potential,বন্ধ কৰাৰ সম্ভাৱনা
stop watch,"jb break ঘড়ী, ষ্টপ ঘড়ী"
Storage,"সংৰক্ষণ, সংৰক্ষণ"
Stove,চৌকা
Straight,"পোন, পোন, সহজ"
Strain,"বিতৰণ, উত্তেজনা, বিকৃতি, পাৰ্থক্য, পাৰ্থক্য, ফিল্টাৰিং (ver.)"
Strained,বিকৃত
strain gauge,স্ফাইগমোমেনোমিটাৰ
Stratosphere,"ষ্ট্ৰেট&#39;স্ফিয়াৰ, ২ ষ্ট্ৰেট&#39;স্ফিয়াৰ"
stray,অবাঞ্চিত
streak lighting,"বিজুলী ৰেখা, বিজুলী"
Stream,"নদী, নৈ, নলা"
streaming,"পাৰ্কোলেচন, ষ্ট্ৰিম ৰান, এফ্লুৱেণ্ট"
streamlined,লাইনযুক্ত
Strength,"শক্তি, শক্তি, তীব্ৰতা, একাগ্ৰতা, কাৰ্য্যকলাপ"
Stress,চাপ
striking potential,চাপ-অভিনয় বিভৱ
striking voltage,"আৰ্ক ষ্টাৰ্ট ভোল্টেজ, ভালভ ষ্টাৰ্ট ভোল্টেজ"
String,"সূতা, সূতা, সূতা, ফিলামেণ্ট, ৰছী, ডোঙা, ডোঙা, ৮. ৰছীৰ দোষ"
Strip,"ষ্ট্ৰিপ, ষ্ট্ৰিপ, ষ্ট্ৰিপিং, ষ্ট্ৰিপিং, নগ্ন"
Stripping,"খোলা, witton, shavings, উলংগ"
stripping reaction,নিষ্কাশন বিক্ৰিয়া
stroboscope,ষ্ট্ৰ&#39;বস্কোপ
stroke (of engine),আঘাত
Strong,"শক্তিশালী, গভীৰ, চোকা, একাগ্ৰ"
strong transition,শক্তিশালী সংক্ৰমণ
Structural,গাঁথনিগত
Structure,"গঠন, টেক্সচাৰ"
stylus (of gramophone),বেজী
subgroup,"উপশ্ৰেণী, উপগোট, উপগোট"
Submicroscopic,"মাইক্ৰস্কোপিক, ছুপাৰমাইক্ৰস্কোপিক, চাবমাইক্ৰস্কোপিক"
subnuclear physics,অপাৰমাণৱিক পদাৰ্থ বিজ্ঞান
Subscript,ফুটনোট
Subsidiary,"আনুষংগিক, আনুষংগিক"
Substrate,"কাৰ্য্যকৰী তৰল পদাৰ্থ, উপ-অৱস্থা"
sub unit,উপ একক
Successive,লাহে লাহে
Sucking,চুষণ
Suction,চুষণ
sultry,sultry
Sum,"যোগফল, যোগফল, যোগফল ফলাফল, যোগফল"
Sun,সূৰ্য
sun dial,sun watch
sun spot,"sun blur, সূৰ্য্যৰ দাগ"
sun star,ছান ষ্টাৰ
Super,চৰম
superconducting metal,অতিপৰিবাহী ধাতু
superconductivity,অতিপৰিবাহীতা
superconductor,চুপাৰ ড্ৰাইভাৰ
Supergigantic,দৈত্য
Superimposed,imputed
superimposition,ইমপ্লাণ্টেচন
Supermalloy,চুপাৰমেলে
supernormal dispersion (=hypernormal dispersion),অতিস্বাভাৱিক বিচ্যুতি
superpose,জাপি দিয়া
Superposition,ইমপ্লাণ্টেচন
supersaturation,হাইপাৰচেচুৰেচন
supersenstive,অতি সংবেদনশীল
supersonic,আল্ট্ৰাছ&#39;নিক্স
Supersonics,supersonics
Super-structure,চুপাৰষ্ট্ৰাকচাৰ
Supplementary,পৰিপূৰক
supply,খাদ্য যোগান
support,"টেক, বেচ"
suppressor grid,ৰেষ্ট্ৰেইনিং গ্ৰীড
superconductivity,অতিপৰিবাহীতা
Surface,পৃষ্ঠা
Surge,"surge, ফুলা"
Surveillance,মনোযোগীতা
susceptance,"ধাৰণা কৰা অনুপ্ৰৱেশ, সঁহাৰি"
Susceptibility,"সংবেদনশীলতা, চুম্বকীয় প্ৰৱণতা, গ্ৰহণযোগ্যতা"
suspend,"ঝুলন, ওলমি থকা"
sustained,adhered to
sweep,"spread, মাৰ্জিন"
Swelling,"ফুলা, ফুলা, ফুলা"
swing,"প্ৰদল, ডল"
swirling motion,"ঘূৰ্ণনশীল গতি, ঘূৰ্ণন গতি"
switch board,চুইচ বৰ্ড
syllable,চিঠি
Symmetric,প্ৰতিসম
symmetrical,প্ৰতিসম
Symmetrically,প্ৰতিসমভাৱে
Symmetrization,প্ৰতিসমতা
Symmetry,প্ৰতিসমতা
Synchrocyclotron,চিনক্ৰ&#39;চাইক্ল&#39;ট্ৰন
Synchronisation,সমন্বয়
synchronise,সমকালীন হ&#39;বলৈ
synchroniser,সমন্বয়ক
Synchronising,সমন্বয়
synchronously,"সমকালীনভাৱে, সমকালীনভাৱে"
synchrotron,চিনক্ৰ&#39;ট্ৰন
Synthetic,কৃত্ৰিম
system,"শৰীৰ, ব্যৱস্থা, গোট, সম্প্ৰদায়, ব্যৱস্থা"
Systematic,"সজাওক, শ্ৰেণীভুক্ত কৰক, শ্ৰেণীভুক্ত কৰক-"
systemic,"universal, দেহ"
Tabulator,"টেবুলাৰ, টেবুলাৰ মেচিন, টেবুলাৰ"
Tagged,"চিহ্নিত, চিহ্নিত, চিহ্নিত"
tail,ঠেংৰ ঠেং
tailing off,ক্ৰমান্বয়ে অৱনতি ঘটা
take-off,"অৱতৰণ, প্ৰস্থান"
Tangential,"স্পৰ্শযোগ্য, স্পৰ্শক"
Tap,"spout (ed.), spout, ভগ্নাংশ, এক্সট্ৰুচন ডাইভাৰচন, tapon (v.)"
Taper,"ক্ৰমিক, টেপাৰ"
Tapering,"টেপাৰ, টেপাৰ (v.), পেৰিয়ানথ, টেপাৰন (ed.)"
tapping key,"নক-কি, টিপক-কি"
tap switch,"পাৰ্ট ৰিমুভেল চুইচ, স্পাউট চুইচ"
Target,লক্ষ্য
technique,"প্ৰযুক্তি, কৌশল"
technology,প্ৰযুক্তি
Telecasting,টেলিভিছন সম্প্ৰচাৰ
Telegraphy,"টেলিগ্ৰাফী, টেলিগ্ৰাফী"
Telemeter,টেলিমিটাৰ
telemetry,টেলিমেট্ৰি
Telephone,ফোন
Telescope,"টেলিস্কোপ, টেলিস্কোপ, টেলিস্কোপ"
Television,"দূৰদৰ্শন, টেলিভিছন"
Temperature,তাপ
temporal,কলিক
Temporary,"হ্ৰস্বম্যাদী, অস্থায়ী, অস্থায়ী"
tendency,বৈশিষ্ট্য
tensile,টান
Tensility,টান
Tension,চাপ
Tensor,realm
Tera,টেৰা
terminal,"শেষ, টাৰ্মিনেল, শেষ, শেষ"
Terrain,"ভূখণ্ড, শিলৰ অঞ্চল"
Terrestrial,"স্থলজ, স্থলজ, স্থলজ"
Tesla,টেছলা
test chart (=definition chart =resolution pattern),স্পষ্টতা পৰীক্ষাৰ চাৰ্ট
Tetrad,চতুৰ্থ স্তৰ
Tetragonal,ডাবল ট্ৰেপেজ&#39;ইড
tetrode,টেট্ৰ&#39;ড
Theodolite,থিয়ডলাইট
Theoretical,তাত্ত্বিক
thermal,"তাপীয়, তাপ, তাপ"
Thermalisation,উত্তাপন কৰা
Thermion,উত্তাপন কৰা
Thermionic,তাপয়নি
Thermo-couple,তাপবিদ্যুৎ যোৰ
Thermodynamic,তাপগতিবিদ্যা
thermodynamics,তাপগতিবিদ্যা
thermoelectric,তাপবিদ্যুৎ
thermometer,"থাৰ্মোমিটাৰ, থাৰ্মোমিটাৰ"
Thermometry,থাৰ্মোমেট্ৰি
thermopile,তাপবিদ্যুৎ ৰশ্মি
thermos,থাৰ্মোছ
Thermostat,নাতিশীতোষ্ণ
thin film,"পাতল ফিল্ম, পাতল স্তৰ"
three dimensional,ষ্টেৰিঅ&#39;স্কোপিক
threshold,"থ্ৰেছহোল্ড, থ্ৰেছহোল্ড"
throttle value (throttling),ষ্টপ ভালভ
Throw,"প্ৰক্ষেপণ, পতন"
Thrust,"ঠেলা, ঠেলা"
Thyristor,থাইৰিষ্টৰ
tilted axis,nat অক্ষ
Tilting,অভিনন্দন জ্ঞাপন কৰিলোঁ
Time,"সময়, সময়সীমা, সময়সীমা"
Tolerance,"সহনশীলতা, সহনশীলতা"
Ton,টন
Tone,"টোন, টোন, ছবি"
Tonnage,"টন, ওজন"
top,"ব্ৰেইড, ভ্ৰম, বেংগল, শীৰ্ষ"
toroid,toroid
Toroidal,ট&#39;ৰ&#39;ইডি
torque (moment of force),"টৰ্ক, ক্ৰেম্প"
Torricellian tube,টৰ্চিলাৰী টিউব
Torsion,"কনভলচন, কনভলচন, ৩টা কনভলচন"
Torsional,জোকৰা
Total,"সংযোজন, যোগ (সন্ত্ৰা)। সম্পূৰ্ণ, সম্পূৰ্ণ (v.)"
Trajectory,"ট্ৰেজেক্টৰী, ট্ৰেজেক্টৰী"
Transadmittance,আন্তঃনিৰ্ভৰশীলতা
Transconductance,আন্তঃপৰিবাহীতা
Transcription,ট্ৰান্সক্ৰিপচন
transform,ভিন্নতা
Transformation,ৰূপান্তৰ
Transformer,"ট্ৰেন্সফৰ্মাৰ, ট্ৰেন্সফৰ্মাৰ"
Transient,ক্ষণিক
Transistor,ট্ৰেঞ্জিষ্টৰ
Transition,ৰোগ বিয়পা অৱস্থা
Translation,বদলিকৰ
transluscence,অস্বচ্ছতা
Transmissibility,সংক্ৰমণ ক্ষমতা
Transmission,"সংক্ৰমণ, সংক্ৰমণ, সংক্ৰমণ, ট্ৰেনজিট"
Transmissivity,পাৰ্যমান্যতা
Transmit,"transmit, যোগাযোগ কৰা"
Transmitted,অতিক্ৰমণীয়
Transmitter,"প্ৰেৰক, প্ৰেৰণকাৰী, যোগাযোগকাৰী"
Transmitivity,পাৰ্যমান্যতা সূচকাংক
Transparency,"স্বচ্ছতা, স্বচ্ছতা, স্বচ্ছ ছবি"
Transparent,"স্বচ্ছ, স্বচ্ছ"
Transpiration,"শ্বাস-প্ৰশ্বাসজনিত, শ্বাস-প্ৰশ্বাসজনিত শ্বাস-প্ৰশ্বাসজনিত"
Transponder,ট্ৰেন্সপণ্ডাৰ
Transuranic,পেৰাইউৰেনেমিক
Transverse,"অনুপ্ৰস্থ, অনুপ্ৰস্থ"
Trapping,"বন্দী, পিঞ্জৰা, ভাঙি, আচবাব"
travelling microscope,চলনশীল মাইক্ৰস্কোপ
travelling wave,প্ৰগতিশীল তৰংগ
triad,"triad, triad, ত্ৰিভুজ"
Trigger,"ট্ৰিগাৰ, মুক্তি"
trigonal,তৃষ্ণতাক্ষ
trigonometric,ত্ৰিকোণমিতিক
triode,ট্ৰাইঅ&#39;ড
Trip,"অন কৰক, অন কৰক, ট্ৰিগাৰ কৰক"
triple ionization,ট্ৰিপল আয়নীয়কৰণ
triple product,ট্ৰিপল প্ৰডাক্ট
true north,ভৌগোলিক উত্তৰ
truth,"সঠিকতা, শুদ্ধতা"
tune,"সুৰ (সম্পা.), সমন্বয়, সমন্বয় (v.)"
Tuner,টিউনাৰ
tunnel effect (tunnelling effect),সুৰংগ প্ৰভাৱ
Turbine,টাৰ্বাইন
Turbulence,অস্থিৰতা
Turbulent,বিমোৰত পৰিল
Turnover,কিল ওভাৰ
Twin,"য়ামল, য়ামল"
Twist,"ক্ৰেম্প, টুইষ্ট, টুইষ্ট, টুইষ্ট"
Ultimate,চৰম
ultimate pressure (=ultimate vacuum),chmm ভেকুৱাম
ultimate value,চূড়ান্ত মূল্য
ultra high frequency,অতি উচ্চ কম্পাঙ্ক
ultra high temperature,উচ্চ উষ্ণতা
Ultrasonic,আল্ট্ৰাছ&#39;নিক
ultrasonics,আল্ট্ৰাছ&#39;নিক
ultra violet,অতি বেঙুনীয়া
Umbra,"ছাঁ, আলোকসজ্জা কেন্দ্ৰ, ছাতি"
umklapp,উমক্লাপ
unannealed,un-annealed
Unbiased,নিৰপেক্ষ
unburnt,অক্লান্ত
unclosed shell (of electron),অসম্পূৰ্ণ পুঁজি
