Telugu,Kannada
స్పెషలైజేషన్,ವಿಶೇಷತೆ
స్పెసిఫికేషన్,ನಿರ್ದಿಷ್ಟತೆ
స్పెక్ట్రల్ శోషణ,ರೋಹಿತ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
స్పెక్ట్రల్ బ్యాండ్ రెప్లికేషన్,ರೋಹಿತ ಬ್ಯಾಂಡ್ ಪುನರಾವರ್ತನೆ
స్పెక్ట్రల్ పంపిణీ,ರೋಹಿತದ ವಿತರಣೆ
స్పెక్ట్రల్ రిడెండెన్సీ,ರೋಹಿತದ ಪುನರುಕ್ತಿ
స్పెక్ట్రోఫోటోమీటర్,ರೋಹಿತದ ಮಾಪಕ
స్పెక్ట్రోస్కోప్,ರೋಹಿತದರ್ಶಕ
స్పెక్ట్రం,ವರ್ಣಪಟಲ
స్పెక్ట్రమ్ ఎనలైజర్,ಸ್ಪೆಕ್ಟ್ರಮ್ ವಿಶ್ಲೇಷಕ
స్పెక్ట్రం ఆకృతి,ಸ್ಪೆಕ್ಟ್ರಮ್ ಆಕಾರ
స్పీచ్ ఉచ్చారణ,ಮಾತಿನ ಅಭಿವ್ಯಕ್ತಿ
స్పీచ్ ఛానల్,ಭಾಷಣ ಚಾನೆಲ್
స్పీచ్ కంప్రెషన్,ಭಾಷಣ ಸಂಕೋಚನ
స్పీచ్ ఎన్కోడింగ్,ಸ್ಪೀಚ್ ಎನ್‌ಕೋಡಿಂಗ್
మాటలు గుర్తుపట్టుట,ಮಾತಿನ ಗುರುತಿಸುವಿಕೆ
స్పిన్,ತಿರುಗಿಸು
మురి,ಸುರುಳಿಯಾಕಾರದ
స్ప్లికింగ్,ಜೋಡಣೆ
స్ప్లిటర్,ಚಂಚಲ
స్పూల్,ಚೂರುಚೂರಾಗಿ
అరుదుగా,ವಿರಳವಾದ
స్పాట్ కిరణాలు,ಸ್ಪಾಟ್ ಕಿರಣಗಳು
స్ప్రెడ్ షీట్,ಸ್ಪ್ರೆಡ್ಶೀಟ್
నకిలీ మరియు హార్మొనిక్ రేడియేషన్,ಹುಸಿ ಮತ್ತು ಹಾರ್ಮೋನಿಕ್ ವಿಕಿರಣ
నకిలీ సైడ్‌బ్యాండ్ పౌన .పున్యాలు,ಮೋಸದ ಸೈಡ್‌ಬ್ಯಾಂಡ್ ಆವರ್ತನಗಳು
పిండిన వీడియో,ಹಿಂಡಿದ ವೀಡಿಯೊ
స్టాంపింగ్,ಮುದ್ರೆಮರೆ
ప్రామాణిక సాఫ్ట్‌వేర్,ಪ್ರಮಾಣಿತ ಸಾಫ್ಟ್‌ವೇರ್
ప్రామాణీకరణ,ಪ್ರಮಾಣೀಕರಣ
స్టాండ్బై,ನಿಲುಗಡೆ
స్టాండ్బై పరికరాలు,ಸ್ಟ್ಯಾಂಡ್‌ಬೈ ಉಪಕರಣಗಳು
స్టాండింగ్ వేవ్,ನಿಂತಿರುವ ಅಲೆ
స్టాండింగ్ వేవ్ రేషియో,ನಿಂತಿರುವ ತರಂಗ ಅನುಪಾತ
టార్క్ ప్రారంభించడం,ಪ್ರಾರಂಭಿಕ ಟಾರ್ಕ್
ప్రారంభ-స్టాప్,ಆರಂಭ
స్టాటిక్,ಸ್ಥಿರವಾದ
గణాంక పద్ధతి,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ವಿಧಾನ
స్థితి,ಸ್ಥಾನಮಾನ
స్థితి సూచన,ಸ್ಥಾನಮಾನ ಸೂಚನೆ
స్థిరమైన,ಸ್ಥಿರವಾಗಿ
స్టీరియో,ಹಿತಾಸಕ್ತಿ
స్టీరియో బ్యాలెన్స్,ಸ್ಟಿರಿಯೊ ಬ್ಯಾಲೆನ್ಸ್
స్టీరియో ఎన్కోడర్,ಸ್ಟಿರಿಯೊ ಎನ್‌ಕೋಡರ್
స్టీరియో జనరేటర్,ಸ್ಟಿರಿಯೊ ಜನರೇಟರ್
స్టీరియో మోడ్,ಸ್ಟಿರಿಯೊ ಮೋಡ್
స్టీరియో ట్రాన్స్మిషన్,ಸ್ಟಿರಿಯೊ ಪ್ರಸರಣ
స్టీరియోఫోనిక్ సౌండ్ పునరుత్పత్తి,ಸ್ಟಿರಿಯೊಫೋನಿಕ್ ಧ್ವನಿ ಸಂತಾನೋತ್ಪತ್ತಿ
స్టీరియోఫోనీ,ಸ್ಟೀರಿಯೋಫನಿ
స్టీరియోస్కోపీ,ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿ
ఇప్పటికీ చిత్రం,ಇನ್ನೂ ಚಿತ್ರ
ఉద్దీపన,ಪ್ರಚೋದಕ
స్టాప్‌బ్యాండ్,ನಿಲುಗಡೆ
నిల్వ,ಸಂಗ್ರಹಣೆ
నిల్వ బ్యాటరీ గది,ಶೇಖರಣಾ ಬ್ಯಾಟರಿ ಕೊಠಡಿ
నిల్వ పరికరం,ಸಂಗ್ರಹಣೆ ಸಾಧನ
స్ట్రాటో ఆవరణ,ವಾಯುಮಂಡಲ
స్ట్రీమింగ్,ಸ್ಟ್ರೀಮಿಂಗ್
సాగదీయడం,ಹಿಗ್ಗಿಸು
స్ట్రింగ్,ದಾರ
నిర్మాణాత్మక,ರಚನೆಯ
స్టూడియో బ్లాక్,ಸ್ಟುಡಿಯೋ ಬ್ಲಾಕ್
స్టూడియో సెంటర్,ಸ್ಟುಡಿಯೋ ಕೇಂದ್ರ
స్టూడియో లైటింగ్,ಸ್ಟುಡಿಯೋ ದೀಪ
స్టూడియో మానిటర్లు,ಸ್ಟುಡಿಯೋ ಮಾನಿಟರ್‌ಗಳು
స్టైలస్,ಶಲಿಟ
సబ్‌బ్యాండ్ ఎన్‌కోడింగ్,ವಿಚ್bandೇದನ
సబ్‌బ్యాండ్ మాస్కింగ్,ಮುಖವಾಡ
సబ్‌బ్యాండ్ నమూనాలు,ಸಬ್‌ಬ್ಯಾಂಡ್ ಮಾದರಿಗಳು
సబ్‌నెట్,ತೂರಿಸು
సబ్‌యాంప్లింగ్,ಉಪವಿಭಾಗ
చందాదారుడు,ಚಂದಾದಾರ
ఆకస్మిక అయానోస్పియర్ భంగం,ಹಠಾತ್ ಅಯಾನುಗೋಳಾಕೃತಿ ಅಡಚಣೆ
సన్ స్పాట్ కార్యాచరణ,ಸನ್ ಸ್ಪಾಟ್ ಚಟುವಟಿಕೆ
సూపర్ పవర్ ట్రాన్స్మిటర్,ಸೂಪರ್ ಪವರ್ ಟ್ರಾನ್ಸ್ಮಿಟರ್
సూపర్ నమూనా,ಸೂಪರ್ ಮಾದರಿ
సూపర్ సాకెట్,ಸೂಪರ್ ಸಾಕೆಟ್
సూపర్హీట్ ఆవిరి,ಸೂಪರ್ಹೀಟೆಡ್ ಆವಿ
సూపర్హెటెరోడిన్,ಅತಿಶೀತ
సూపర్హెటెరోడైన్ కన్వర్టర్,ಸೂಪರ್ಹೆಟೆರೊಡೈನ್ ಪರಿವರ್ತಕ
సూపర్హెటెరోడైన్ రిసీవర్,ಸೂಪರ್‌ಹೆಟೆರೊಡೈನ್ ರಿಸೀವರ್
అతిశయోక్తి,ಸೂಪರ್‌ಇಂಪೋಸ್ಡ್ (ಪ್ರಸ್ತುತ)
సూపర్‌పోజిషన్,ಅತಿ ಜನಸಮಣ್ಯ
సూపర్ స్థానం,ಸೂಪರ್‌ಪೋಸಿಷನ್
సూపర్సోనిక్,ಅತಿ ಸೂತ್ರದ
సరఫరా వాహిక,ಸರಬರಾಜು ನಾಳ
అణచివేత గ్రిడ్,ನಿಗ್ರಹ ಗ್ರೈಡ್
ఉపరితల శబ్దం,ಮೇಲ್ಮೈ ಶಬ್ದ
ఉపరితల తరంగం,ಮೇಲ್ಮೈ ತರಂಗ
సర్ఫింగ్,ಸರ್ಪ
ఉప్పెన,ಉಲ್ಬಣ
పరిసరాలు,ಸುತ್ತಮುತ್ತಲಿನ ಪ್ರದೇಶಗಳು
ససెప్టెన్స్,ಹಿಗ್ಗುವಿಕೆ
ససెప్టబిలిటీ,ಪ್ರಭಾವಕ್ಕೆ
సస్పెండ్,ಅಮಾನತುಗೊಳಿಸಿದ
స్వాప్,ವಿನಿಮಯಿಸು
స్వీప్ సర్క్యూట్,ಸರ್ಕ್ಯೂಟ್
స్విచ్,ತಿರುಗಿಸು
స్విచ్ బోర్డు,ಬಿಲ್ಲೆ
నియంత్రణ యూనిట్ ఆన్ చేయండి,ನಿಯಂತ್ರಣ ಘಟಕವನ್ನು ಆನ್ ಮಾಡಿ
మారడం,ಬದಲಾಯಿಸುವುದು
చిహ్నం రేటు,ಚಿಹ್ನೆ ದರ
సుష్ట,ಸಮ್ಮಿತೀಯ
సమకాలీన,ಸಿಂಕ್ (ಸಿಂಕ್ರೊನಸ್)
సమకాలీకరణ పల్స్,ನಾಡಿಮಿಡಿತ
సమకాలీకరణ బదిలీ,ವರ್ಗಾವಣೆ ವರ್ಗಾವಣೆ
సమకాలీకరణ,ಸಿಂಕ್ರೊನೀಕರಣ
సమకాలీకరించబడింది,ಸಿಂಕ್ರೊನೈಸ್ ಮಾಡಿದ
సింక్రోనస్,ಸಿಂಕ್ರೊನ
సింక్రోనస్ మోటారు,ಸಿಂಕ್ರೊನಸ್ ಮೋಟರ್
సినర్జిక్,ಹಭೀಜದ
సినర్జిస్టిక్,ಸಹಕ್ರಿಯೆಯ
సినర్జీ,ಸಹಕಾರ
వాక్యనిర్మాణం,ವಾಕ್ಯರಚನೆ
సింటాక్స్,ಅಂತರ್ರಚನೆ
సింటాక్స్ లోపం,ಸಿಂಟ್ಯಾಕ್ಸ್ ದೋಷ
సింథసైజర్,ಸಂಶ್ಲೇಷಣೆ
సింథసైజర్ కార్డులు,ಸಂಶ್ಲೇಷಕ ಕಾರ್ಡ್‌ಗಳು
వ్యవస్థ,ವ್ಯವಸ್ಥೆ
సిస్టమ్ ఆర్కిటెక్చర్,ವ್ಯವಸ್ಥೆಯ ವಾಸ್ತುಶಿಲ್ಪ
సిస్టమ్ డిజైన్,ವ್ಯವಸ್ಥೆಯ ವಿನ್ಯಾಸ
సిస్టమ్ మెను,ಸಿಸ್ಟಮ್ ಮೆನುಗಳು
ట్యాగ్,ತ ೦ ತ್ರ
తిరిగి మాట్లాడు,ಮತ್ತೆ ಮಾತನಾಡಿ
టేప్,ಟೇಪೆ
టేప్ రికార్డర్,ಧ್ವನಿ ಮುದ್ರಕ
టేప్ స్లైసింగ్,ಟೇಪ್ ಸ್ಲೈಸಿಂಗ್
దెబ్బతింది,ತುಪ್ಪಟವಾದ
లక్ష్యం,ಗುರಿ
సుంకం,ಸುಲಿಗೆ
టాస్క్ బార్,ಕಾರ್ಯ
సాంకేతిక,ತಾತ್ವಿಕ
సాంకేతిక సవాలు,ತಾಂತ್ರಿಕ ಸವಾಲು
సాంకేతిక అంశాలు,ತಾಂತ್ರಿಕ ಲಕ್ಷಣಗಳು
సాంకేతిక మార్గదర్శకాలు,ತಾಂತ್ರಿಕ ಮಾರ್ಗಸೂಚಿಗಳು
సాంకేతిక పరామితి,ತಾಂತ್ರಿಕ ನಿಯತಾಂಕ
సాంకేతిక నాణ్యత,ತಾಂತ್ರಿಕ ಗುಣಮಟ್ಟ
సాంకేతిక స్నాగ్,ತಾಂತ್ರಿಕ ಸ್ನ್ಯಾಗ್
టెక్నిక్,ತಂತ್ರ
సాంకేతిక పరిమితి,ತಾಂತ್ರಿಕ ನಿರ್ಬಂಧ
సాంకేతికం,ತಂತ್ರಜ್ಞಾನ
టెక్నాలజీ అసెస్‌మెంట్,ತಂತ್ರಜ್ಞಾನ ಮೌಲ್ಯಮಾಪನ
టెలికాస్టింగ్,ದೂರಸಂಪರ್ಕ
టెలిసిన్,ದೂರದರ್ಶನ
టెలిగ్రఫీ,ಹತಗೋಪತೆ
టెలిమాటిక్స్,ದೂರವಾಣಿ
టెలిమెటరింగ్,ದೂರಸಣ್ಯ
టెలిఫోన్,ದೂರವಾಣಿ
టెలిటెక్స్ట్,ಜೀಲಿನ ಪರೀಕ್ಷೆ
టెలివిజన్,ದೂರದರ್ಶನ
ఉష్ణోగ్రత,ತಾಪಮಾನ
ఉష్ణోగ్రత నియంత్రణ,ಉಷ್ಣತೆ ನಿಯಂತ್ರಣ
తాత్కాలిక,ತಾತ್ಕಾಲಿಕ
తాత్కాలిక నిర్వహణ,ತಾತ್ಕಾಲಿಕ ನಿರ್ವಹಣೆ
తాత్కాలిక పునరావృతం,ತಾತ್ಕಾಲಿಕ ಪುನರುಕ್ತಿ
తన్యత బలం,ಕರ್ಷಕ ಶಕ್ತಿ
టెన్టకిల్,ಗ್ರಹಣಾಂಗಗಳ
టెరాలి,ಟೆರಾಬೈಟ್ (ಟಿಬಿ)
టెర్మినల్,ಅಂತಿಮ
టెర్మినల్ ఎడాప్టర్లు,ಟರ್ಮಿನಲ್ ಅಡಾಪ್ಟರುಗಳು
టెర్మినల్ పరికరాలు,ಟರ್ಮಿನಲ್ ಉಪಕರಣಗಳು
ముగించడం,ಕೊನೆಗೊಳಿಸಲಾಗುವುದು
ప్రతిఘటనను ముగించడం,ಪ್ರತಿರೋಧವನ್ನು ಕೊನೆಗೊಳಿಸಲಾಗುತ್ತಿದೆ
ముగింపు,ಮುಕ್ತಾಯ
టెర్మినేటర్,ಅಂತ್ಯ
టెర్రైన్ ప్రొఫైల్స్,ಭೂಪ್ರದೇಶದ ಪ್ರೊಫೈಲ್‌ಗಳು
తృతీయ వైండింగ్,ತೃತೀಯ ಅಂಕುಡೊಂಕಾದ
పరీక్ష,ಪರೀಕ್ಷೆ
పరీక్ష డేటా,ಪರೀಕ್ಷಾ ದತ್ತ
పరీక్ష చిత్రం,ಪರೀಕ್ಷಾ ಚಿತ್ರ
పరీక్ష సిగ్నల్,ಪರೀಕ್ಷಾ ಸಂಕೇತ
టెస్టర్,ಪರೀಕ್ಷಕ
పరీక్ష,ಪರೀಕ್ಷೆ
పరీక్షలు మరియు కొలత,ಪರೀಕ್ಷೆಗಳು ಮತ್ತು ಅಳತೆ
ఉష్ణ శబ్దం,ಉಷ್ಣ ಶಬ್ದ
థర్మల్ ఓవర్లోడ్ రిలే,ಉಷ್ಣ ಓವರ್ಲೋಡ್ ರಿಲೇ
థర్మియోనిక్ రెక్టిఫైయర్,ಥರ್ಮನಿಕ್ ರಿಕ್ಟಿಫೈಯರ್
థర్మోకపుల్,ಥರ್ಮುಪಲ್
థర్మామీటర్,ಉಷ್ಣಮಾಪಕ
థర్మోస్టాట్,ಥರ್ಮಸ್ಟಾಟ್
థింబుల్,ಬೆರಳು ಹಾಕುವ
థోరియేటెడ్ ఫిలమెంట్,ಥೋರಿಯೇಟೆಡ್ ತಂತುಗಳು
థ్రెడ్,ಎಳೆ
మూడు దశల సరఫరా,ಮೂರು ಹಂತದ ಪೂರೈಕೆ
మూడు దశల ట్రాన్స్ఫార్మర్,ಮೂರು ಹಂತದ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
ప్రవేశం,ಮಿಂಚು
గొంతు మైక్రోఫోన్,ಗಂಟಲು ಮೈಕ್ರೋಫೋನ್
థ్రస్ట్,ಎಸೆತ
థైరాట్రాన్,ಥೈರಟ್ರಾನ್
థైరిస్టర్,ಥೈರಿಸ್ಟರ್
వంపు,ಓರೆಯಾಗಿಸು
టింబ్రే,ತಂಬಳಿ
సమయం,ಕಾಲ
టైమ్ బేస్,ಸಮಯಪ್ರಸಿದ್ಧ
సమయ కోడ్,ಸಮಯ ಕೋಡ್
సమయం స్థిరాంకం,ಸಮಯ ಸ್ಥಿರ
సమయం ఆలస్యం,ಸಮಯ ವಿಳಂಬ
టైమ్ డొమైన్,ಸಮಯಪಂಥೀಯ
సమయం నమూనా,ಸಮಯ ಮಾದರಿ
సమయం సాగదీయడం,ಸಮಯ ವಿಸ್ತರಿಸುವುದು
టైమర్,ಸಮಯಕ
టైటిల్ బార్,ಶೀರ್ಷಿಕೆ ಪಟ್ಟಿ
To మరియు fro కదలిక,ಫ್ರೋ ಮೋಷನ್
టోగుల్ స్విచ్,ಟಾಗಲ್ ಸ್ವಿಚ್
టోకెన్ రింగ్ నెట్‌వర్క్,ಟೋಕನ್ ರಿಂಗ್ ನೆಟ್‌ವರ್ಕ್
ఓరిమి,ತಾಳ್ಮೆ
టోన్ కంట్రోల్,ಸ್ವರ ನಿಯಂತ್ರಣ
టూల్ బార్,ಟೂಲ್ ಬಾರ್
సాధనాలు,ಸಾಧನಗಳು
దంతాల గేరింగ్,ಹಲ್ಲಿನ ಗೇರಿಂಗ್
టోపోలాజీ,ಸಸ್ಯಾಹಾರಶಾಸ್ತ್ರ
టొరాయిడల్ వైండింగ్,ಟಿರಾಯ್ಡಲ್ ಅಂಕುಡೊಂಕಾದ
టార్క్,ಚಿರತೆ
మొత్తం నాణ్యత నిర్వహణ (TQM),ಒಟ್ಟು ಗುಣಮಟ್ಟ ನಿರ್ವಹಣೆ (ಟಿಕ್ಯೂಎಂ)
టోటలైజర్,ಒಟ್ಟು
టవర్,ಗೋಪುರ
ట్రేసర్,ಪಟಲಿಗ
ట్రేసింగ్,ಪತ್ತೆಹಚ್ಚುವುದು
ట్రాక్,ಟ್ರ್ಯಾಕ್
ట్రాక్ బాల్,ಟ್ರ್ಯಾಕ್ ಚೆಂಡು
ట్రాకింగ్,ಪತ್ತೆಹಚ್ಚುವಿಕೆ
ట్రాఫిక్ నిర్వహణ,ಸಂಚಾರ ನಿರ್ವಹಣೆ
లావాదేవీల ఫైల్ సిస్టమ్,ವಹಿವಾಟು ಫೈಲ್ ವ್ಯವಸ್ಥೆ
ట్రాన్స్‌కోడ్,ಟ್ರೋಡೆ
ట్రాన్స్‌డ్యూసెర్,ಸಂಜ್ಞಾಪರಿತ್ರಿ
ట్రాన్సీవర్,ಟ್ರಾನ್‌ಸೈವರ್
బదిలీ లక్షణాలు,ವರ್ಗಾವಣೆ ಗುಣಲಕ್ಷಣಗಳು
బదిలీ ఫంక్షన్,ವರ್ಗಾವಣೆ ಕಾರ್ಯ
ట్రాన్స్ఫార్మర్,ಪರಿವರ್ತಕ
ట్రాన్స్ఫార్మర్ ఎక్సైటర్,ಟ್ರಾನ್ಸ್‌ಫ್ಲೇರ್ ಎಕ್ಸೈಟರ್
ట్రాన్స్ఫార్మర్ ట్రాలీ,ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್ ಟ್ರಾಲಿ
తాత్కాలిక,ಅಸ್ಥಿರ
తాత్కాలిక కోడింగ్,ಅಸ್ಥಿರ ಕೋಡಿಂಗ್
అస్థిరమైన లోపం,ಅಸ್ಥಿರ ದೋಷ
తాత్కాలిక మార్పిడి,ಅಸ್ಥಿರ ಬದಲಾಯಿಸುವಿಕೆ
ట్రాన్సిస్టర్,ಟ್ರಾನ್ಸಿಸ್ಟರ್
అనువాదం,ಭಾಷಾಂತರ
అనువాదకుడు,ಭಾಷಾಂತರಕಾರ
ప్రసార,ರೋಗ ಪ್ರಸಾರ
ప్రసార ఇంటర్ఫేస్,ಪ್ರಸರಣ ಸಂಪರ್ಕಸಾಧನ
