Malayalam,Kannada
യൂണിവേഴ്സൽ ട്യൂറിംഗ് മെഷീൻ,ಯುನಿವರ್ಸಲ್ ಟ್ಯೂರಿಂಗ್ ಯಂತ್ರ
പൂട്ടുതുറക്കുക,ಅನಾಗವಾಗಿಸು
പരിഭ്രാന്തരാകേണ്ട നിർദ്ദേശം,ಮಾರ್ಪಡಿಸದ ಸೂಚನೆ
ക്രമീകരിക്കാത്ത വൃക്ഷം,ಕ್ರಮಬದ್ಧವಾದ ಮರ
പായ്ക്ക് ചെയ്യാത്ത ഡെസിമൽ,ಅನ್ಪ್ಯಾಕ್ ಮಾಡದ ದಶಮಾಂಶ
അഗ്പാക്ഷനും,ಬಿಂಬಿಸುವ
സുരക്ഷിതമല്ലാത്ത  ചലനാത്മക സംഭരണം,ಅಸುರಕ್ಷಿತ  ಡೈನಾಮಿಕ್ ಸಂಗ್ರಹ
സുരക്ഷിതമല്ലാത്ത ഫീൽഡ്,ಅಸುರಕ್ಷಿತ ಕ್ಷೇತ್ರ
അറിയിക്കാവുന്ന  പിശക്,ಪ್ರತಿಪಾದಿಸಲಾಗದ  ದೋಷ
നിര്ങ്ങാമല്ലാവർക്കും,ಬಗೆಹರಿಸಲಾಗದ
നിര്മതിയില്ലാത്തത്  ഭാഷ,ಎಬ್ಬಿಸದ  ಭಾಷೆ
പരാജയപ്പെട്ട കോൾ,ವಿಫಲವಾದ ಕರೆ
ഉപയോഗിക്കാത്ത സമയം,ಬಳಕೆಯಾಗದ
കഴ്സർ അപ്ഡേറ്റുചെയ്യുക,ಕರ್ಸರ್ ನವೀಕರಿಸಿ
ഫയൽ അപ്ഡേറ്റുചെയ്തു,ನವೀಕರಿಸಿದ ಫೈಲ್
അപ്ഡേറ്റുചെയ്യുന്നു,ನವೀಕರಣ
മുകളിലത്തെ നിയന്ത്രണം  നിര,ಅಪ್-ಡೌನ್ ನಿಯಂತ್ರಣ  ರೇಖೆ
മുകളിലേക്ക്,ಅಪ್-ಡೌನ್ ಕೌಂಟರ್
അപ്പർ കാർട്ടേറ്റ്,ಮೇಲ್ನೋಟ
മുകളിലേക്കുള്ള അനുയോജ്യത,ಮೇಲಕ್ಕೆ ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ
മുകളിലേക്കുള്ള റഫറൻസ്,ಮೇಲ್ಮುಖವಾಗಿ ಉಲ್ಲೇಖ
ഉപയോഗിക്കുന്നവന്,ಬಳಕೆದಾರ
ഉപയോക്തൃ-അപ്ലിക്കേഷൻ നെറ്റ്വർക്ക്,ಬಳಕೆದಾರ-ಅಪ್ಲಿಕೇಶನ್ ನೆಟ್‌ವರ್ಕ್
ഉപയോക്തൃ പ്രദേശം,ಬಳಕೆದಾರರ ಪ್ರದೇಶ
ഉപയോക്തൃ ആട്രിബ്യൂട്ട്,ಬಳಕೆದಾರರ ಗುಣಲಕ್ಷಣ
ഉപയോക്താവ് നിർവചിച്ച പ്രവർത്തനം,ಬಳಕೆದಾರ ವ್ಯಾಖ್ಯಾನಿಸಲಾದ ಕಾರ್ಯ
ഉപയോക്താവ് നിർവചിക്കപ്പെട്ട പദം,ಬಳಕೆದಾರ ವ್ಯಾಖ್ಯಾನಿಸಿದ ಪದ
ഉപയോക്തൃ സൗകര്യം,ಬಳಕೆದಾರ ಸೌಲಭ್ಯ
ഉപയോക്ത ഹിതകരം,ಬಳಕೆದಾರ ಸ್ನೇಹಿ
ഉപയോക്തൃ ഇന്റർഫേസ്,ಬಳಕೆದಾರ ಸಂಪರ್ಕಸಾಧನ
യൂസർ മോഡ്,ಬಳಕೆದಾರರ ಮೋಡ್
ഉപയോക്തൃ പ്രോഗ്രാം,ಬಳಕೆದಾರ ಕಾರ್ಯಕ್ರಮ
ഉപയോക്തൃ സേവനം,ಬಳಕೆದಾರರ ಸೇವೆ
ഉപയോക്തൃ അവസ്ഥ,ಬಳಕೆದಾರರ ಸ್ಥಿತಿ
ഉപയോക്തൃ ടെർമിനൽ,ಬಳಕೆದಾರರ ಟರ್ಮಿನಲ್
യൂട്ടിലിറ്റി നിയന്ത്രണ കൺസോൾ,ಉಪಯುಕ್ತತೆ ನಿಯಂತ್ರಣ ಕನ್ಸೋಲ್
യൂട്ടിലിറ്റി ഫംഗ്ഷൻ,ಉಪಯುಕ್ತತೆ ಕಾರ್ಯ
യൂട്ടിലിറ്റി പ്രോഗ്രാം,ಉಪಯುಕ್ತತೆ ಕಾರ್ಯಕ್ರಮ
യൂട്ടിലിറ്റി ദിനചര്യ,ಉಪಯುಕ್ತತೆ ದಿನಚರಿ
യൂട്ടിലിറ്റി സിസ്റ്റം,ಉಪಯುಕ್ತತೆ ವ್ಯವಸ್ಥೆ
Uvwzy ലെമിന,ಯುವಿಡಬ್ಲ್ಯೂಎಕ್ಸಿ ಲೆಮಿನಾ
വാക്വം നിര,ನಿರ್ವಾತ ಕಾಲಮ್
വാക്വം സെർവോ,ನಿರ್ವಾತ ಸೇವಕ
മൂല്യനിർണ്ണയം,ಮೌಲ್ಯೀಕರಣ
വാലുവറ്റർ ഉപകരണം,ಮೌಲ್ಯಮಾಪಕ ಸಾಧನ
മൂല്യവർദ്ധിത നെറ്റ്വർക്ക്,ಮೌಲ್ಯವರ್ಧಿತ ನೆಟ್‌ವರ್ಕ್
വേരിയബിൾ വിലാസം,ವೇರಿಯಬಲ್ ವಿಳಾಸ
വേരിയബിൾ ബ്ലോക്ക്,ವೇರಿಯಬಲ್ ಬ್ಲಾಕ್
വേരിയബിൾ ഫീൽഡ്,ವೇರಿಯಬಲ್ ಕ್ಷೇತ್ರ
വേരിയബിൾ ഫീൽഡ് ദൈർഘ്യം,ಕ್ಷೇತ್ರ ಉದ್ದ
വേരിയബിൾ ഫീൽഡ് സ്റ്റോറേജ്,ವೇರಿಯಬಲ್ ಕ್ಷೇತ್ರ ಸಂಗ್ರಹಣೆ
വേരിയബിളിലെ ഫോർമാറ്റ് ഇൻപുട്ട്,ವೇರಿಯಬಲ್ ಫಾರ್ಮ್ಯಾಟ್ ಇನ್ಪುಟ್
വേരിയബിൾ ഫോർമാറ്റ് സന്ദേശം,ವೇರಿಯಬಲ್ ಫಾರ್ಮ್ಯಾಟ್ ಸಂದೇಶ
വേരിയബിൾ ഫംഗ്ഷൻ ജനറേറ്റർ,ವೇರಿಯಬಲ್ ಫಂಕ್ಷನ್ ಜನರೇಟರ್
വേരിയബിൾ വിവരങ്ങൾ,ವೇರಿಯಬಲ್ ಮಾಹಿತಿ
വേരിയബിൾ വിവര പ്രോസസ്സിംഗ്,ವೇರಿಯಬಲ್ ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ
വേരിയബിൾ ദൈർഘ്യ രേഖ,ವೇರಿಯಬಲ್ ಉದ್ದದ ದಾಖಲೆ
വേരിയബിൾ ദൈർഘ്യം വെക്റ്റർ,ವೇರಿಯಬಲ್ ಉದ್ದ ವೆಕ್ಟರ್
വേരിയബിൾ ദൈർഘ്യ വാക്ക്,ವೇರಿಯಬಲ್ ಉದ್ದದ ಪದ
വേരിയബിൾ പേര്,ವೇರಿಯಬಲ್ ಹೆಸರು
വേരിയബിൾ പോയിന്റ്,ವೇರಿಯಬಲ್ ಬಿಂದು
വേരിയബിൾ പോയിന്റ് പ്രാതിനിധ്യം,ವೇರಿಯಬಲ್ ಪಾಯಿಂಟ್ ಪ್ರಾತಿನಿಧ್ಯ
വേരിയബിൾ ചിഹ്നം,ವೇರಿಯಬಲ್ ಚಿಹ್ನೆ
വേരിയബിൾ ടൈം സ്കെയിൽ,ವೇರಿಯಬಲ್ ಸಮಯದ ಪ್ರಮಾಣ
വേരിയബിൾ പദം,ವೇರಿಯಬಲ್ ಪದ
വേരിയബിൾ പദ ദൈർഘ്യം,ವೇರಿಯಬಲ್ ಪದ ಉದ್ದ
വേരിയബിട് വേഡ് ദൈർഘ്യം കമ്പ്യൂട്ടർ,ವೇರಿಯಬಲ್ ವರ್ಡ್ ಉದ್ದ ಕಂಪ್ಯೂಟರ್
വേരിയൻറ് ഫീൽഡ്,ರೂಪಾಂತರ ಕ್ಷೇತ್ರ
വേരിയേഷൻ മോണിറ്റർ,ಬದಲಾವಣೆ ಮಾನಿಟರ್
കോസ്റ്റിപ്ലോറ്റര്,ತಾತ್ಸಾರ
വെക്റ്റഡ് ഇന്ററപ്റ്റ്,ವೆಕ್ಟರ್ಡ್ ಅಡಚಣೆ
വെക്റ്റഡ് പുനരാരംഭിക്കുക,ವೆಕ್ಟರ್ಡ್ ಮರುಪ್ರಾರಂಭಿಸಿ
വെക്റ്റർ ജനറേറ്റർ,ಚಲಿಸುವ ಉತ್ಪಾದಕ
വെക്റ്റർ ഗ്രാഫിക്സ്,ವೆಕ್ಟರ್ ಗ್ರಾಫಿಕ್ಸ್
വെക്റ്റോറിംഗ്,ಸದ್ದುಮಾಡುವುದು
വെക്റ്റർ മോഡ് ഗ്രാഫിക് ഡിസ്പ്ലേ,ವೆಕ್ಟರ್ ಮೋಡ್ ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ
വെക്റ്റർ മാനദണ്ഡം,ತಿರಸ್ಕಾರ
വെക്റ്റർ പ്ലോട്ടർ,ವೆಕ್ಟರ್ ಪ್ಲಾಟರ್
വെക്റ്റർ മുൻഗണന തടസ്സം,ವೆಕ್ಟರ್ ಆದ್ಯತೆಯ ಅಡಚಣೆ
വെക്റ്റർ കൈമാറ്റം,ವೆಕ್ಟರ್ ವರ್ಗಾವಣೆ
Veith ഡയഗ്രം (= കരോൺ മാപ്പ്),ವೀಚ್ ರೇಖಾಚಿತ್ರ (= ಕಾರ್ನಾಗ್ ನಕ್ಷೆ)
സ്ഥിരീകരണവും മൂല്യനിർണ്ണയവും,ಪರಿಶೀಲನೆ ಮತ್ತು ಮೌಲ್ಯಮಾಪನ
സ്ഥിരീകരണ അവസ്ഥ,ಪರಿಶೀಲನೆ ಸ್ಥಿತಿ
സ്ഥിരീകരണ മോഡ്,ಪರಿಶೀಲನೆ ಮೋಡ್
വെരിഫിയർ,ಪರಿಶೀಲನಕಾರ
പതിപ്പ് നമ്പർ,ಆವೃತ್ತಿ ಸಂಖ್ಯೆ
ലംബ പരിശോധന,ಲಂಬ ಪರಿಶೀಲನೆ
ലംബ തീറ്റ,ಲಂಬ ಆಹಾರ
ലംബ ഫോർമാറ്റ്,ಲಂಬ ಸ್ವರೂಪ
ലംബ ഫോർമാറ്റ് യൂണിറ്റ്,ಲಂಬ ಸ್ವರೂಪ ಘಟಕ
ലംബ മൈക്രോഇൻസിൻസ്ട്രേഷൻ,ಲಂಬ ಮೈಕ್ರೋಇನ್‌ಸ್ಟ್ರಕ್ಷನ್
ലംബ പ്രോസസർ,ಲಂಬ ಸಂಸ್ಕಾರಕ
ലംബ റെക്കോർഡിംഗ്,ಲಂಬ ರೆಕಾರ್ಡಿಂಗ್
ലംബമായ ആവർത്തന പരിശോധന,ಲಂಬ ಪುನರುಕ್ತಿ ಪರಿಶೀಲನೆ
ലംബ സേവനം,ಲಂಬ ಸೇವೆ
ലംബ പട്ടിക,ಲಂಬ ಮೇಜಿನ
ലംബമായ ടാബൂലേഷൻ പ്രതീകം,ಲಂಬ ಕೋಷ್ಟಕ ಅಕ್ಷರ
വളരെ വലിയ തോതിലുള്ള സംയോജനം,ಬಹಳ ದೊಡ್ಡ ಪ್ರಮಾಣದ ಏಕೀಕರಣ
Vfft (വോയ്സ് ഫ്രീക്വൻസി ഫെസിലിറ്റി ടെർമിനൽ),ವಿಎಫ್ಎಫ್ಟಿ (ಧ್ವನಿ ಆವರ್ತನ ಸೌಲಭ್ಯ ಟರ್ಮಿನಲ್)
വിഎഫ്ടിഎസ് (വോയ്സ് ഫ്രീക്സി ടെലിഗ്രാഫ് സിസ്റ്റം),ವಿಎಫ್‌ಟಿಎಸ್ (ಧ್ವನಿ ಆವರ್ತನ ಟೆಲಿಗ್ರಾಫ್ ಸಿಸ್ಟಮ್)
വീഡിയോ ബാൻഡ്വിഡ്ത്ത്,ವಿಡಿಯೋ ಬ್ಯಾಂಡ್‌ವಿಡ್ತ್
വീഡിയോ ക്യാമറ,ವೀಡಿಯೊ ಕ್ಯಾಮೆರಾ
വീഡിയോ കാസറ്റ്,ವೀಡಿಯೊ ಕ್ಯಾಸೆಟ್
ദശൃാഭിമുഖം,ವಿಡಿಯೋ ಕಾನ್ಫರೆನ್ಸಿಂಗ್
വീഡിയോ ഡാറ്റ ഇന്റഗററ്റർ,ವೀಡಿಯೊ ಡೇಟಾ ಇಂಟೆಗ್ರೇಟರ್
വീഡിയോകീക്ക്,ವಿಥಿಸ್ಕ್
വീഡിയോ ഗെയിം,ವಿಡಿಯೋ ಗೇಮ್
വീഡിയോ ജനറേറ്റർ,ವೀಡಿಯೊ ಉತ್ಪಾದಕ
വീഡിയോ ഗ്രാഫ്,ವೀಡಿಯೊ ಗ್ರಾಫ್
വീഡിയോഗ്രാഫിക് ഡിസ്പ്ലേ,ರೀಸೋಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ
വീഡിയോ സിഗ്നൽ,ವೀಡಿಯೊ ಸಂಕೇತ
വീഡിയോ ടെർമിനൽ,ವೀಡಿಯೊ ಟರ್ಮಿನಲ್
വ്യൂടാറ്റ,ವ್ಯೂಡೇಟ
വ്യൂ പോയിൻറ്,ನೋಟ ಬಿಂದು
വെർച്വൽ വിലാസം,ವರ್ಚುವಲ್ ವಿಳಾಸ
വെർച്വൽ വിലാസ ഇടം,ವರ್ಚುವಲ್ ವಿಳಾಸ ಸ್ಥಳ
വെർച്വൽ കോൾ സൗകര്യം,ವರ್ಚುವಲ್ ಕರೆ ಸೌಲಭ್ಯ
വെർച്വൽ കോൾ സേവനം,ವರ್ಚುವಲ್ ಕರೆ ಸೇವೆ
വെർച്വൽ സർക്യൂട്ട്,ವರ್ಚುವ
വെർച്വൽ കമ്പ്യൂട്ടിംഗ് സിസ്റ്റം,ವರ್ಚುವಲ್ ಕಂಪ್ಯೂಟಿಂಗ್ ವ್ಯವಸ್ಥೆ
വെർച്വൽ കണക്ഷൻ,ವರ್ಚುವಲ್ ಸಂಪರ್ಕ
വെർച്വൽ കൺസോൾ പ്രവർത്തനം,ವರ್ಚುವಲ್ ಕನ್ಸೋಲ್ ಕಾರ್ಯ
വെർച്വൽ പകർപ്പ്,ವರ್ಜುವಲ್ ಪ್ರತಿ
വെർച്വൽ മെഷീൻ,ವರ್ಚುವ ಯಂತ್ರ
വെർച്വൽ മെമ്മറി,ವರ್ಚುವಲ್ ಮೆಮೊರಿ
വെർച്വൽ പ്രോസസ്സിംഗ് സമയം,ವರ್ಚುವಲ್ ಸಂಸ್ಕರಣಾ ಸಮಯ
വെർച്വൽ പുഷ് ബട്ടൺ,ವರ್ಚುವಲ್ ಪುಶ್ ಬಟನ್
വെർച്വൽ റൂട്ട്,ವಾಸ್ತವ ಮಾರ್ಗ
വെർച്വൽ സ്പേസ്,ವರ್ಚುವ ಸ್ಥಳ
വെർച്വൽ സംഭരണം,ವಾಸ್ತವ ಸಂಗ್ರಹ
വെർച്വൽ സംഭരണ ​​ആക്സസ് രീതി,ವರ್ಚುವಲ್ ಶೇಖರಣಾ ಪ್ರವೇಶ ವಿಧಾನ
വെർച്വൽ സംഭരണ ​​മാനേജുമെന്റ്,ವರ್ಚುವಲ್ ಶೇಖರಣಾ ನಿರ್ವಹಣೆ
വെർച്വൽ ടെലികോമ്യൂണിക്കേഷൻ ആക്സസ് രീതി,ವರ್ಚುವಲ್ ದೂರಸಂಪರ್ಕ ಪ್ರವೇಶ ವಿಧಾನ
വെർച്വൽ ടെർമിനൽ,ವರ್ಚಲಮದ ಟರ್ಮಿನಲ್
ദൃശ്യമായ ഫയൽ,ಗೋಚರ
വെർച്വൽ വോളിയം,ವರ್ಜುವಲ್ ಪರಿಮಾಣ
വിഷ്വൽ ഡിസ്പ്ലേ,ದೃಷ್ಟಿ ಪ್ರದರ್ಶನ
വിഷ്വൽ ഡിസ്പ്ലേ യൂണിറ്റ്,ದೃಶ್ಯ ಪ್ರದರ್ಶನ ಘಟಕ
വിഷ്വൽ അന്വേഷക സ്റ്റേഷൻ,ದೃಶ್ಯ ವಿಚಾರಣೆ ಕೇಂದ್ರ
വിഷ്വൽ സ്കാനർ,ದೃಶ್ಯ ಸ್ಕ್ಯಾನರ್
വീറ്റണി ഡീകോഡിംഗ്,ವಿಟೆಟರ್ಬಿ ಡಿಕೋಡಿಂಗ್
VLSI (വളരെ വലിയ തോതിലുള്ള സംയോജനം),ವಿಎಲ್ಎಸ್ಐ (ಬಹಳ ದೊಡ್ಡ ಪ್ರಮಾಣದ ಏಕೀಕರಣ)
വി മോഡ് റെക്കോർഡ്,V ಮೋಡ್ ದಾಖಲೆ
പദാവലി,ಶಬ್ದಕೋಶ
വോയ്സ് ബാൻഡ്,ಧ್ವನಿಮುದ್ರಣ
വോയ്സ് ചാനൽ,ಧ್ವನಿ ಚಾನೆಲ್
വോയ്സ് ഫ്രീക്വൻസി ഉപകരണങ്ങൾ,ಧ್ವನಿ ಆವರ್ತನ ಉಪಕರಣಗಳು
വോയ്സ് ഗ്രേഡ് ചാനൽ,ಧ್ವನಿ ದರ್ಜೆಯ ಚಾನಲ್
വോയ്സ് ഇൻപുട്ടും .ട്ട്പുട്ടും,ಧ್ವನಿ ಇನ್ಪುಟ್ ಮತ್ತು output ಟ್ಪುಟ್
ശബ്ദ സന്ദേശ സംവിധാനം,ಧ್ವನಿ ಸಂದೇಶ ವ್ಯವಸ್ಥೆ
ശബ്ദം യൂണിറ്റ്,ಧ್ವನಿ ಘಟಕ
അസ്ഥിര ഫയൽ,ಬಾಷ್ಪಶೀಲಕ
അസ്ഥിരമായ മെമ്മറി,ಬಾಷ್ಪಶೀಲ ಸ್ಮರಣೆ
അസ്ഥിര സംഭരണം,ಬಾಷ್ಪಶೀಲ ಶೇಖರಣ
വോൾട്ടറ ഇന്റഗ്രൽ സമവാക്യം,ವೋಲ್ಟೆರಾ ಅವಿಭಾಜ್ಯ ಸಮೀಕರಣ
വോളിയം സീരിയൽ നമ്പർ,ಪರಿಮಾಣ ಸರಣಿ ಸಂಖ್ಯೆ
വോളിയം സ്വിച്ച് നടപടിക്രമം,ಸಂಪುಟ ಸ್ವಿಚ್ ಕಾರ್ಯವಿಧಾನ
വോളിയം പരിശോധന,ಪರಿಮಾಣ ಪರೀಕ್ಷೆ
സ്വമേധയാ ഉള്ള തടസ്സം,ಸ್ವಯಂಪ್ರೇರಿತ ಅಡಚಣೆ
Vtoc (വോളിയം ഉള്ളടക്ക പട്ടിക),ವಿಟಿಒಸಿ (ವಿಷಯಗಳ ಸಂಪುಟ ಕೋಷ್ಟಕ)
വേഫറിംഗ്,ಹಳ್ಳಿಗ
കാത്തിരിപ്പ് സമയം,ಕಾಯುವ ಸಮಯ
കാത്തിരിപ്പ് പട്ടിക,ನಿರೀಕ್ಷಿಸಿ ಪಟ್ಟಿ
കാത്തിരിപ്പ് പ്രവർത്തനം,ನಿರೀಕ್ಷೆ ಕಾರ್ಯಾಚರಣೆ
കാത്തിരിക്കൂ,ಸಮಯ ಸಮಯ
നടക്കുക,ಮೂಲಕ ನಡೆಯಿರಿ
വാൽഷ് വിശകലനം,ವಾಲ್ಷ್ ವಿಶ್ಲೇಷಣೆ
വാൽഷ് ഫംഗ്ഷൻ,ವಾಲ್ಷ್ ಕಾರ್ಯ
വാൽഷ് പരിവർത്തനം,ವಾಲ್ಷ್ ರೂಪಾಂತರ
ത്രൂതിരം ആരംഭിക്കുക (= പുനരാരംഭിക്കുക),ಬೆಚ್ಚಗಿನ ಪ್ರಾರಂಭ (= ಮರುಪ್ರಾರಂಭಿಸಿ)
സമയം ചൂടാക്കുക,ಸಮಯವನ್ನು ಬೆಚ್ಚಗಾಗಿಸಿ
വാച്ച്ഡോഗ് ടൈമർ,ವಾಚ್‌ಡಾಗ್ ಟೈಮರ್
വേവ്ഫോം ജനറേറ്റർ,ತರಂಗಗಳ ಜನರೇಟರ್
വേവ് ഗൈഡ്,ತರಂಗ ಮಾರ್ಗದರ್ಶಿ
തരംഗദൈർഘ്യം മൾട്ടിക്സിംഗ്,ತರಂಗಾಂತರ
ദുർബലമായ മുൻ വ്യവസ്ഥ,ದುರ್ಬಲ ಪೂರ್ವಭಾವಿತ್ವ
കണക്റ്റുചെയ്ത ഗ്രാഫ്,ತೂಕದ ಸಂಪರ್ಕಿತ ಗ್ರಾಫ್
വെയ്റ്റഡ് കോഡ്,ತೂಕದ ಸಂಕೇತ
വെയ്റ്റഡ് ഗ്രാഫ്,ತೂಕದ ಗ್ರಾಫ್
ഭാരം കുറഞ്ഞ ചതുരങ്ങൾ,ತೂಕದ ಕನಿಷ್ಠ ಚೌಕಗಳು
നന്നായി രൂപീകരിച്ച ഫോർമുല,ಚೆನ್ನಾಗಿ ರೂಪುಗೊಂಡ ಸೂತ್ರ
വൈഡ് ഏരിയ നെറ്റ്വർക്ക്,ವಿಶಾಲ ಪ್ರದೇಶ ಜಾಲ
കടല്സഭവും,ವೈವಿಧ್ಯ
വൈഡ് ബാൻഡ് ചാനൽ,ವೈಡ್ ಬ್ಯಾಂಡ್ ಚಾನೆಲ್
വിൻചെസ്റ്റർ ടെക്നോളജി,ವಿಂಚೆಸ್ಟರ್ ತಂತ್ರಜ್ಞಾನ
ജാലകം,ಕಿಟಕಿ
ജാലകം,ಕಿಟಕಿ
വയർ സെൻറ്,ತಂತಿ ಕೇಂದ್ರ
വയർഡ് ലോജിക്,ತಂತಿ ತರ್ಕ
വയർഡ് പ്രോഗ്രാം കമ്പ്യൂട്ടർ,ವೈರ್ಡ್ ಪ್ರೋಗ್ರಾಂ ಕಂಪ್ಯೂಟರ್
വയർ ഫ്രെയിം,ತಂತಿ ಚೌಕಟ್ಟು
വയർലെസ് ടെർമിനൽ,ವೈರ್‌ಲೆಸ್ ಟರ್ಮಿ
വയർ പ്രിന്റർ,ತಂತಿ ಮುದ್ರಕ
വയർ സംഭരണം,ತಂತಿ ಸಂಗ್ರಹ
വയർ പൊട്ടിക്കൽ,ತಂತಿ ಸುತ್ತುವ
പദ ശേഷി,ಪದದ ಸಾಮರ್ಥ್ಯ
