Malayalam,Hindi
സന്നദ്ധ സസ്യങ്ങൾ,नैसर्गिक पौधे
വാനിലക്കാരി,वनिला
വെട്ടിയവർ,खस
വെറ്ററൻ ഡോക്ടർ,पशु चिकित्सक
വൈരോളജിസ്റ്റ്,विषाणुविज्ञानी
വേതന,मजदूरी
ചെറുചൂടുള്ള രക്തമുള്ള മൃഗം,नियत तापीय प्राणी
മാലിന്യ സംസ്കരണം,अपशिष्ट प्रबंधन
തരിശുഭൂമികൾ,व्यर्थ भूमि
വാട്ടർ ആപ്ലിക്കേഷൻ കാര്യക്ഷമത,जल प्रयोग दक्षता
വാട്ടർ ആപ്ലിക്കേഷൻ നിരക്ക്,जल प्रयोग दर
ജല സന്തുലിതാവസ്ഥ,जल संतुलन
ജലവിരുദ്ധം,जल संहतीकरण
ജല സംരക്ഷണം,जल संरक्षण
ജല ഉപഭോഗം,"जल की खपत, जल उपभोग"
ജലസംരക്ഷണ കാര്യക്ഷമത,जल संवहन दक्षता
ജല സംസ്കാരം,जल कृषि
ജല കമ്മി,जल न्यूनता
ജലവിതരണപരമായ കാര്യക്ഷമത,जल वितरण दक्षता
വാട്ടർ ഡ്യൂട്ടി,जलकर
വെള്ളം ചാലുകൾ,जल कूंड
വാട്ടർ ഗേറ്റ്സ്,जल द्वार
ജല ലോഗിംഗ്,जलाक्रांति
ജല മാനേജുമെന്റ്,जल प्रबंधन
വിളകളുടെ ജല ആവശ്യകത,फसलों की जल मांग
വാട്ടർ സാച്ചുറേഷൻ കമ്മി,जलसंतृप्तता न्यूनता
വാട്ടർ ടേബിൾ,भौम जलस्तर
ജല ഉപയോഗക്ഷമത,जल उपयोग दक्षता
ജല വിളവ്,जल प्राप्ति
ജലസംഭരണ,जल संग्रहण
വാഴുള്ള,जलसंभर
വാട്ടർഷെഡ് മാനേജ്മെന്റ്,जलसंभर प्रबंधन
വാട്ടർഷെഡ് ചികിത്സ,जलसंभर उपचार
വാട്ടർഷെഡ് അധിഷ്ഠിത സിസ്റ്റം,जलसंभर प्रणाली
ജലപാത,जलमार्ग
വേവ്-ദൈർഘ്യം,तरंग दैर्घ्य
വാക്സിംഗ്,मोमीकरण
കാലാവസ്ഥ,"मौसम, ऋतु"
കാലാവസ്ഥ,"अपक्षयण, अपक्षय"
കള,खरपतवार
കള നിയന്ത്രണം,खरपतवार नियंत्रण
കള നിയന്ത്രണം കാര്യക്ഷമത,खरपतवार नियंत्रण दक्षता
കള ഇല്ലാതാക്കൽ,खरपतवार निर्मूलन
കള സൂചിക,खरपतवार सूचकांक
പടിഞ്ഞാറൻ മന്ദനം,वेस्टर्न शोषण
കള സ്പെക്ട്രം,खरपतवार स्पेक्ट्रम
കളനിയനം,निराई
നനഞ്ഞ ബൾബ് വിഷാദം,आर्द्र-बल्ब गिरावट
നനഞ്ഞ ബൾബ് താപനില,आर्द्र-बल्ब तापमान
നനഞ്ഞ ബൾബ് തെർമോമീറ്റർ,आर्द्र-बल्ब तापमापी
തണ്ണീര്മകിട്ട്,आर्द्र भूमि
നനഞ്ഞ നടീൽ,नम रोपण
നനഞ്ഞ കാലം,नम मौसम
നനഞ്ഞ വിത്ത്,गीली बुवाई
നനഞ്ഞ വർഷം,आर्द्र वर्ष
ഡ്യൂട്ടബിൾ പൊടി,क्लेदनीय चूर्ण
വെറ്റിംഗ് ഏജന്റ്,"क्लेदक, क्लेदन कारक"
ചുഴലിക്കാറ്റ്,घूर्णी आर्द्रतामापी
വെളുത്ത വിപ്ലവം,श्वेत क्रांति
മുഴുവൻ കാർഷിക വിശകലനവും,समग्र फार्म विश्लेषण
മുഴുവൻ ഫാം സമീപനവും,समग्र फार्म दृष्टिकोण
വികാരാധരത,व्यापक अनुकूलनशीलता
വിൽറിംഗ് പോയിന്റ്,म्लानि बिन्दु
കാറ്റ് ഇടവേള,वातरोध
കാറ്റിന്റെ .ർജ്ജം,वात ऊर्जा
കാറ്റ് മണ്ണൊലിപ്പ്,वायु अपरदन
കാറ്റിന്റെ തലമുറ,वायु उत्पन्न करना
കാറ്റിന്റെ മിൽ,पवन चक्की
കാറ്റു ശക്തി,वायु शक्ति
കാറ്റിന്റെ വേഗത,वायु गति
കാറ്റ് സ്ട്രിപ്പ് ക്രോപ്പിംഗ്,वायु पट्टिका सस्यन
കാറ്റിന്റെ വേഗത,वायु वेग
കാറ്റ്,वायु
കാറ്റുള്ള,विंड्रो
കാൻപുരകം,विंड्रोअर
കാറ്റിന്റെ വാംഗം,वात दिग्दर्शी
വിന്നേക്കാം,ओसाईयंत्र
വിന്നോവിംഗ്,ओसाई
വോബിൾ സിദ്ധാന്തം,वॉबल परिकल्पना
ഗർഭപാത്രം,गर्भाशय
മരം ചാരം,काष्ठ राख
മരം വാതകം,काष्ठ गैस
വേല,कार्य
അകോട്ട് മരം,अखरोट
ജലദം,ब्राह्मी साग
വാട്ടർ ഹയാസിന്ത്,जलकुंभी
തണ്ണിമത്തൻ,तरबूज
വെള്ളം പുതിന,टिवरा
കരയുന്ന ശബ്ദങ്ങൾ,मजनून
പശ്ചിമ ഇന്ത്യൻ മഹാോഗാനി,महोगनी
ഗോതന്വ്,गेहूं
വെളുത്ത ക്ലോവർ,संफतल
വൈറ്റ് മൾബറി,तून
വെളുത്ത പോപ്പിനെക്,सुबवूल
വെളുത്ത വില്ലോ,बिस
കാട്ടുപോർം,"सतरा, बनतुलसी"
കാട്ടു ഓട്സ്,जंगली जई
ചിറകുള്ള ബീൻ,पंखिया बीन
വിന്റർ സ്ക്വാഷ്,विलायती कद्दू
ഗൊയ്നിയ,अश्वगंधा
"വുഡ് തവിട്, ഓക്സാലിസ്",खट्टी बूटी
കടന്നല്,"बर्र, ततैया"
നെയ്വർ പക്ഷി,बया
വീവിൻ,घुन
വൈറ്റ് ഗ്രപ്പ്,सफेद सूंड़ी
കമ്പിളി ആഫിഡ്,रुईया माहू
സാന്തിനൂറിയ,जैंथीनमेह
സാന്തോഫിൽ,पीतवर्णक
എക്സ്-ക്രോമസോം,एक्स' गुणसूत्र
സീനിയ,अपर पराग प्रभाव
Xeroderma Boogmentosum,जीरोडर्मा पिग्मेंटोसम
സിറോഫൈറ്റ്,मरुपादप
സിറോഫിറ്റിസം,मरुद्भिद्ता
എക്സ്-റേ ഡിഫ്രാക്ഷൻ,"एक्स-किरण विवर्तन, एक्स-रे विवर्तन"
Xlealem,जाइलम- दारु
സൈലോഫൈറ്റ്,"ज़ाइलोफाइट, काष्ठीय पादप"
Y 'ട്രെല്ലിസ്,वाई' जाल
Y-chromosome,वाई-गुणसूत्र
യീസ്റ്റ്,"खमीर, यीस्ट"
യീസ്റ്റ് സത്തിൽ,यीस्ट निष्कर्ष
മഞ്ഞ വിപ്ലവം,पीत क्रांति
മഞ്ഞനിറം,पीला पड़ना
വിളവ് ഘടകം,उपज घटक
വിളവ് നിരീക്ഷണം,उपज अनुवीक्षण
വിളവ് സാധ്യത,उपज शक्यता
വിളവ് സ്ഥിരത,उपज स्थायित्व
മഞ്ഞക്കരു,पीतक
മഞ്ഞയില്ലാത്ത നൈറ്റ്ഷെയ്ഡ്,कटीली
മഞ്ഞ മൈറോബലൻ,हरीर
സൈയ്ദ്,जायद
ഇസഡ്-ക്രോമസോം,जेड-गुणसूत्र
ഇസഡ്-ഡിഎൻഎ,जेड-डीएनए
സെതിൻ,जीएटिन
സീറോ എനർജി കൂൾ ചേമ്പർ,शून्य ऊर्जा शीतकक्ष
