Malayalam,Assamese
അനുരണനം,অনুনাদ
അനുരണന പ്രഭാവം,অনুনাদী প্ৰভাৱ
അനുരണനം,অনুনাদী
"അനുരണനം, അനുരണനം","অনুনাদ, অনুনাদ"
അനുരണനം,অনুনাদী
"മറുപടി, പ്രതികരണം, റിപ്പോർട്ട്","উত্তৰ, সঁহাৰি, প্ৰতিবেদন"
താൽക്കാലികമായി നിർത്തുക,বিৰতি
വീണ്ടും ആരംഭിക്കുക,আকৌ আৰম্ভ কৰক
ശേഷിക്കുന്ന ബീം,অৱশিষ্ট ৰশ্মি
"ഫലം, ഫലം, ഫലം","ফলাফল, ফলাফল, ফলাফল"
ഫലമായ ഫലം,ফলাফলৰ ফলাফল
മന്ദബുദ്ധി,retarded
നേർപ്പിക്കുന്ന,পাতলকাৰী
റെറ്റിക്കുൾ,ৰেটিকুল
"റെറ്റിന, റെറ്റിന","ৰেটিনা, ৰেটিনা"
തിരികെ റോക്കറ്റ്,পিছফালে ৰকেট
"അനുരണനം, റിഗ്രഷൻ, റീബൗണ്ട്","অনুনাদ, ৰিগ্ৰেছন, ৰিবাউণ্ড"
പിന്തുടരുക,অনুসৰণ কৰা
വിപരീതം,ওলোটা কৰা
"വിപരീതം, വിപരീതം, വിപരീതം, വിപരീതം","ওলোটা, ওলোটা, ওলোটা, ওলোটা"
പിന്നോക്ക പക്ഷപാതം,পিছপৰা পক্ষপাতিত্ব
റിവേഴ്സിബിലിറ്റി,উলটিব পৰা ক্ষমতা
തിരിച്ചുള്ള,উলটিব পৰা
ഭ്രമണം,ঘূৰ্ণন
കറങ്ങുക,ঘূৰ্ণনশীল
റെയ്നോൾഡ് നമ്പർ,ৰেইনল্ডছ নম্বৰ
സ്ട്രീം കൺട്രോളർ,ষ্ট্ৰিম কন্ট্ৰ&#39;লাৰ
വിചിത്രമായ നീളം,অদ্ভুত দৈৰ্ঘ্য
"ത്രികോണ പരലുകൾ, സമാന്തര ഷഡ്ഭുജാകൃതിയിലുള്ള പരലുകൾ","ত্ৰিকোণীয় স্ফটিক, সমান্তৰাল ষড়ভুজ স্ফটিক"
"റോംബോയിഡ് പ്രിസം, ചതുരാകൃതിയിലുള്ള പ്രിസം","ৰম্ব’ইড প্ৰিজম, চতুৰ্ভুজ প্ৰিজম"
മേസൺ താമസിക്കുക,ৰাজমিস্ত্ৰী হৈ থাকক
"താളം, താളം, താളം","ছন্দ, কেডেন্স, ছন্দ"
ഘടികാരദിശയിൽ,ঘড়ীৰ কাঁটাৰ দিশত
ലംബ പ്രിസം,উলম্ব প্ৰিজম
വലതു കൈ ഭരണം,সোঁহাতৰ নিয়ম
വലത് വശത്തെ സ്ക്രൂ,সোঁফালৰ স্ক্ৰু
ഹോമോലോഗസ് പ്രിസം,সমতুল্য প্ৰিজম
ശക്തമായ,শক্তিশালী
സ്ഥിരോത്സാഹം,অধ্যৱসায়
"കൃത്യമായ തെളിവ്, കൃത്യമായ തെളിവ്","সঠিক প্ৰমাণ, সঠিক প্ৰমাণ"
"ശബ്ദം, ഉപകരണം","শব্দ, বাদ্যযন্ত্ৰ"
ഊർമ്മിക,উৰ্মিকা
പ്രതാപകാലം,উত্থানৰ দিন
റോബോ,ৰবো
റോക്കറ്റ് പ്രവർത്തനം,ৰকেটৰ ক্ৰিয়া
റോക്കറ്റ്,ৰকেট
റോക്കറ്റ് ശാസ്ത്രം,ৰকেট বিজ্ঞান
"പാറ, ചലനം, ഊഞ്ഞാൽ","শিল, গতি, দোলনা"
roentgen,ৰয়েন্টজেন
"roentgen-ray, x-ray","ৰয়েণ্টজেন-ৰে, এক্স-ৰে"
"റോളിംഗ്, റോൾ, (എഡ്.), റൗണ്ടിംഗ്, റോളിംഗ് (Vr.)","ৰোলিং, ৰোলিং, (সম্পা.), ৰাউণ্ডিং, ৰোলিং (সম্পা.)"
"ബെൽനി, ലോട്ട്‌നി, ലോട്ട്‌നിക് (വി.), വേലൻ, ലോട്ടൻ (എഡി.)","বেলনি, লটনি, লটনিক (ভ.), ভেলান, লোটান (সম্পা.)"
ഭ്രമണം,ঘূৰ্ণনীয়
"കറക്കുക, കറങ്ങുക (വി.), വൃത്താകൃതി, ചക്രം (വി.)","to spin, to spin (v.), বৃত্তাকাৰ, চকাযুক্ত (v.)"
ഭ്രമണം,ঘূৰ্ণনীয়
"ഭ്രമണം, ഭ്രമണം","ঘূৰণ, ঘূৰণ"
"ഭ്രമണം, ഭ്രമണം, ഭ്രമണം","ঘূৰ্ণনশীল, ঘূৰ্ণনশীল, ঘূৰ্ণনশীল"
"ഭ്രമണം, റൊട്ടേറ്റർ","ঘূৰ্ণনশীল, ঘূৰ্ণনকাৰী"
"ഭ്രമണം, ഭ്രമണം","ঘূৰ্ণনশীল, ঘূৰ্ণনশীল"
"റോട്ടർ, റോട്ടർ","ৰোটাৰ, ৰোটাৰ"
"പരുക്കൻ, പരുക്കൻ","ৰুক্ষ, ৰুক্ষ"
"അടുത്ത്, അടുത്ത്","বন্ধ, বন্ধ"
സഞ്ചാരമാർഗ സമയം,ট্ৰেনজিট সময়
വഴി,পথ
"പതിവ്, പതിവ്","ৰুটিন, ৰুটিন"
"പത്മരാഗം, മാണിക്യം, ചുവപ്പ്, യാകുട്ട്","পদ্মৰাগ, ৰুবি, ৰঙা, য়াকুট"
"റൂബി ലേസർ, റൂബി ലേസർ","ৰুবি লেজাৰ, ৰুবি লেজাৰ"
"ചുക്കാൻ, നിയന്ത്രണം","rudder, নিয়ন্ত্ৰণ"
നിയമങ്ങൾ,নিয়মসমূহ
അടിവരയിട്ട ഗ്രേറ്റിംഗ്,আণ্ডাৰলাইন কৰা গ্ৰেটিং
"ഗ്രാഫുകൾ, വരികൾ","গ্ৰাফ, ৰেখা"
"ഓടുക, പാരമ്പര്യം","ৰান, পৰম্পৰা"
ഓട്ടക്കാരൻ,দৌৰবিদ
"കരാർ, കരാർ, പൊട്ടിത്തെറി","চুক্তি, চুক্তি, বিস্ফোৰণ"
റഥർഫോർഡ് സ്കാറ്ററിംഗ്,ৰাদাৰফোৰ্ড বিক্ষিপ্ততা
റഥർഫോർഡ്,ৰাদাৰফোৰ্ড
റൈഡ്ബെർഗ്,rydberg
സുരക്ഷിതമായ ലോഡ്,নিৰাপদ বোজা
"സുരക്ഷിതം, സുരക്ഷിതം","নিৰাপদ, সুৰক্ষিত"
"സുരക്ഷാ ഫ്യൂസ്, ബിക്ക്ഫോർഡ് ഫ്യൂസ്","ছেফটি ফিউজ, বিকফোৰ্ড ফিউজ"
സുരക്ഷാ വാൽവ്,সুৰক্ষা ভালভ
"സാമ്പിൾ, സാമ്പിൾ","নমুনা, নমুনা"
"സാമ്പിൾ (വി.), സാമ്പിൾ (എൻ.)","নমুনা (v.), নমুনা সংগ্ৰহ (n.)"
സാന്ഡ്വിച്ച്,চেণ্ডউইচ
"ഉപഗ്രഹം, ഉപഗ്രഹം, ട്രെയിലിംഗ്","উপগ্ৰহ, সহযোগী, ট্ৰেইলিং"
കൈവഴി,উপনৈৰ ৰেখা
തൃപ്തിപ്പെടുത്താൻ,সন্তুষ্ট কৰা
ശനി വളയം,শনিৰ আঙঠি
സാവാർട്ട്,savart
സ്കെയിലർ,স্কেলাৰ
ഘട്ടം ഗുണിതം,ষ্টেপ মাল্টিপ্লাইয়াৰ
"ചിതറിക്കുക, ചിതറിക്കുക","বিক্ষিপ্ত, বিক্ষিপ্ত"
ചിതറിക്കിടക്കുന്ന പ്രക്രിയ,বিক্ষিপ্তকৰণ প্ৰক্ৰিয়া
കാഴ്ച,দৃষ্টি
പെരുകുക,বৃদ্ধি পায়
"സ്ക്രാച്ച് (ശബ്ദം), സ്ക്രാച്ച്","scratch (ধ্বনি), scratch"
"അരിപ്പ, അരിപ്പ (എഡി.), ഡ്രൈവ്","ছালনী, চালনী (ed.), ড্ৰাইভ"
സ്കൂ നോട്ടം,sku দৃষ্টি
"അടയ്ക്കുക, മുദ്രയിടുക, മുദ്രയിടുക (ver.)","বন্ধ কৰা, ছীল কৰা, ছীল কৰা (ver.)"
"സീസണൽ വ്യതിയാനം, കാലാനുസൃതമായ ഏറ്റക്കുറച്ചിലുകൾ","ঋতুভিত্তিক তাৰতম্য, ঋতুভিত্তিক উঠা-নমা"
രണ്ടാം ഭരണം,secant নিয়ম
"രണ്ടാമത്തെ (എഡി.), രണ്ടാമത്തേത് (വി.)","দ্বিতীয় (সম্পা.), দ্বিতীয় (প.)"
"ദ്വിതീയ, ദ്വിതീയ","মাধ্যমিক, মাধ্যমিক"
"1 വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം","১ধাৰা, ধাৰা, ধাৰা, ধাৰা, ধাৰা"
"സെക്ടർ, സെക്ടർ, സെക്ടർ","খণ্ড, খণ্ড, খণ্ড"
വളരെക്കാലം ഈടുനില്ക്കുന്ന,দীৰ্ঘস্থায়ী
വിത്ത്,বীজ সিঁচা
ഭൂകമ്പശാസ്ത്രം,ভূমিকম্পবিজ্ঞান
ഭൂകമ്പശാസ്ത്രം,ভূমিকম্পবিজ্ঞান
ഭൂകമ്പശാസ്ത്രം,ভূমিকম্পবিজ্ঞান
തിരഞ്ഞെടുക്കൽ,নিৰ্বাচনশীলতা
"സ്വയം, സ്വയം","self, self"
ആന്തരിക ഊർജ്ജം,অন্তৰ্নিহিত শক্তি
സ്വതസിദ്ധമായ ആന്ദോളനം,স্বতঃস্ফূৰ্ত দোলন
അർദ്ധചാലകം,অৰ্ধপৰিবাহী
അർദ്ധ അനുഭവപരം,অৰ্ধ অভিজ্ঞতাভিত্তিক
അർദ്ധ-അനന്ത,অৰ্ধ-অসীম
സെമി-ലോഗ് ഗ്രാഫ് ഷീറ്റ്,অৰ্ধ-লগ গ্ৰাফ শ্বীট
ഗോളാകൃതിയിലുള്ള പ്ലസ് കോൺ,গোলাকাৰ প্লাছ এংগেল
ഇന്ദ്രിയം,জ্ঞান
ബോധവൽക്കരിക്കപ്പെട്ടു,সংবেদনশীল
"സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്","সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল"
"ശബ്ദ റിസീവർ വിളക്ക് ചിഹ്നം, ശബ്ദ റിസീവർ ജ്വാല","শব্দ গ্ৰহণকাৰী লেম্পৰ শিখৰ, শব্দ গ্ৰহণকাৰী শিখা"
"സംവേദനക്ഷമത, സംവേദനക്ഷമത, സംവേദനക്ഷമത","সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা"
"സജീവമാക്കൽ, സെൻസിംഗ്","সক্ৰিয়কৰণ, সংবেদন"
സെൻസർ,চেন্সৰ
വേർപെടുത്താവുന്ന,পৃথক কৰিব পৰা
"വേർപിരിയൽ, വേർപിരിയൽ, വേർപിരിയൽ, വിടവ്","পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ, ব্যৱধান"
അഷ്ടകം,অষ্টক
സെപ്റ്റോഡ്,চেপ্টোড
ഇൻഡെക്സിംഗ്,সূচীভুক্ত কৰা
സീരീസ് സീരീസ് സീരീസ് (മാപ്പ്),শৃংখলা শৃংখলা শৃংখলা (মানচিত্র)
servo മോട്ടോർ,চাৰ্ভো মটৰ
"സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, മൌണ്ട് ചെയ്യുക","ছেট আপ, ছেট আপ, ছেট আপ, ছেট আপ"
"അധഃപതിച്ച, തണലുള്ള","অৱক্ষয়ী, ছাঁয়াযুক্ত"
നിഴൽ,ছাঁ
ചിത്രം,শৰীৰ
മൂർച്ചയുള്ള അവസാനം,চোকা শেষ
സ്പൗട്ട് പരിധി,স্পাউট ৰেঞ্জ
