Assamese,Kannada
"1.এণ্ড পইণ্টাৰ, 2.টাৰ্মিনেল কাৰ্চাৰ","1.ಎಂಡ್ ಪಾಯಿಂಟರ್, 2.ಟರ್ಮಿನಲ್ ಕರ್ಸರ್"
"1.এণ্ড ন&#39;ড, 2.টাৰ্মিনেল ন&#39;ড","1.ಎಂಡ್ ನೋಡ್, 2.ಟರ್ಮಿನಲ್ ನೋಡ್"
টাৰ্মিনেল উইন্ডো,ಟರ್ಮಿನಲ್ ವಿಂಡೋ
ending,ಕೊನೆಗೊಳ್ಳುತ್ತದೆ
ট্ৰাই-বেছ,ಟ್ರೈ-ಬೇಸ್
তিনিটা বেচ অপাৰেচন,ಮೂರು ಮೂಲ ಕಾರ್ಯಾಚರಣೆ
পৰীক্ষা কৰা হৈছে,ಪರೀಕ್ಷೆ
পৰীক্ষাৰ কভাৰেজ,ಪರೀಕ್ಷಾ ವ್ಯಾಪ್ತಿ
পৰীক্ষা নিষ্পাদন,ಪರೀಕ್ಷಾ ಮರಣದಂಡನೆ
পৰীক্ষাৰ তথ্য,ಪರೀಕ್ಷಾ ಡೇಟಾ
"১.পাঠ, ২. অধ্যয়নৰ সামগ্ৰী","1.ಪಠ್ಯ, 2. ಅಧ್ಯಯನ ವಸ್ತು"
লিখনী বাকচ,ಪಠ್ಯ ಪೆಟ್ಟಿಗೆ
লিখনী কাৰ্চাৰ,ಪಠ್ಯ ಕರ್ಸರ್
টেক্সট সম্পাদক,ಪಠ್ಯ ಸಂಪಾದಕ
লিখনী নথিপত্ৰ,ಪಠ್ಯ ಫೈಲ್
পাঠ্যক্ৰম,ಪಠ್ಯಕ್ರಮ
টেক্সট প্ৰচেছিং,ಪಠ್ಯ ಪ್ರಕ್ರಿಯೆ
বক্তৃতা-পাঠ (TTS),ಭಾಷಣ-ಪಠ್ಯ (TTS)
টেক্সচাৰ মেপিং,ವಿನ್ಯಾಸ ಮ್ಯಾಪಿಂಗ್
"১.টি ফ্লিপ ফ্লপ, ২.টি-বাইনোমিটাৰ","1.T ಫ್ಲಿಪ್ ಫ್ಲಾಪ್, 2.T-ಬೈನೋಮೀಟರ್"
তাপীয় ছীলাৰ,ಥರ್ಮಲ್ ಸೀಲ್ ಥರ್ಮಲ್
"১.প্ৰিণ্টাৰ পাতল চলচ্চিত্ৰ স্মৃতি, ২.পাতল চলচ্চিত্ৰ স্মৃতি","1.ಪ್ರಿಂಟರ್ ಥಿನ್ ಫಿಲ್ಮ್ ಮೆಮೊರಿ, 2.ಥಿನ್ ಫಿಲ್ಮ್ ಮೆಮೊರಿ"
(TFT) পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ (TFT),(TFT) ಥಿನ್ ಫಿಲ್ಮ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ (TFT)
"১.ৰত্ন, ২.হেচিং","1.ಜೆಮಿಂಗ್, 2.ಹ್ಯಾಶಿಂಗ್"
থ্ৰেড বেংগল,ದಾರದ ಬಳೆ
থ্ৰেডিং,ಥ್ರೆಡಿಂಗ್
"১.ত্ৰিভুজ নেটৱৰ্ক, ২.ত্ৰিভুজ নেটৱৰ্ক","1.ತ್ರಿಪಕ್ಷೀಯ ಜಾಲ, 2.ತ್ರಿಪಕ್ಷೀಯ ಜಾಲ"
প্ৰবাহ ক্ষমতা,ಹರಿವಿನ ಸಾಮರ್ಥ್ಯ
সময়ৰ জটিলতা,ಸಮಯದ ಸಂಕೀರ್ಣತೆ
সময় বিভাজন মাল্টিপ্লেক্সিং (TDM),ಟೈಮ್ ಡಿವಿಷನ್ ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್ (TDM)
সময়সীমা,ಕಾಲಮಿತಿಯೊಳಗೆ
একে সময়তে,ಅದೇ ಸಮಯದಲ್ಲಿ
"1. কল মেচিন, 2. কল মেচিন, 3. টাইম মেচিন","1. ಕಾಲ್ ಮೆಷಿನ್, 2. ಕಾಲ್ ಮೆಷಿನ್, 3. ಟೈಮ್ ಮೆಷಿನ್"
টাইম আপ,ಸಮಯ ಮುಗೀತು
"1.Callocation, 2.Cal কোৱাণ্টাইজেচন","1. ಕ್ಯಾಲೊಕೇಶನ್, 2. ಕ್ಯಾಲ್ ಕ್ವಾಂಟೈಸೇಶನ್"
সময় শৃংখলা,ಸಮಯದ ಸರಣಿ
"১/ সময় বিভাজন, ২। সময় ভাগ-বতৰা কৰা","1. ಸಮಯ ವಿಭಾಗ, 2. ಸಮಯ ಹಂಚಿಕೆ"
সময় ভাগ-বতৰা কৰা ব্যৱস্থা,ಸಮಯ ಹಂಚಿಕೆ ವ್ಯವಸ್ಥೆ
কল ষ্টেপ,ಕರೆ ಹಂತ
সময়ৰ ডায়েগ্ৰাম,ಸಮಯ ರೇಖಾಚಿತ್ರ
চৰিত্ৰ,ಪಾತ್ರ
টগল কৰক,ಟಾಗಲ್
toggle move,ಚಲಿಸುವಿಕೆಯನ್ನು ಟಾಗಲ್ ಮಾಡಿ
"১.চিহ্ন, ২.টোকেন","1.ಚಿಹ್ನೆ, 2.ಟೋಕನ್"
টোকেন বাছ,ಟೋಕನ್ ಬಸ್
টোকেন বাছ,ಟೋಕನ್ ಬಸ್
টোকেন বাছ নেটৱাৰ্ক,ಟೋಕನ್ ಬಸ್ ನೆಟ್ವರ್ಕ್
"১.চিহ্ন আঙঠি, ২.চিহ্ন আঙঠি","1.ಚಿಹ್ನೆ ಉಂಗುರ, 2.ಚಿಹ್ನೆ ಉಂಗುರ"
টোকেন আলোচনা,ಟೋಕನ್ ಸಮಾಲೋಚನೆ
"১.সঁজুলি, ২.সঁজুলি","1.ಉಪಕರಣಗಳು, 2.ಉಪಕರಣಗಳು"
টপ-ফুট,ಮೇಲಿನ ಕಾಲು
টপ ফুট ডিজাইন,ಮೇಲಿನ ಕಾಲು ವಿನ್ಯಾಸ
"1. নখ ৰিজ কনফিগাৰেচন, 2. তললৈ টানি","1. ಉಗುರು ರಿಡ್ಜ್ ಕಾನ್ಫಿಗರೇಶನ್, 2. ಕೆಳಗೆ ಎಳೆಯಿರಿ"
"১.অৱস্থান, ২.অৱস্থান বিজ্ঞান","1. ಸ್ಥಳ, 2. ಸ್ಥಳ ವಿಜ್ಞಾನ"
টাচ পেড,ಟಚ್ ಪ್ಯಾಡ್ಗಳು
টাচ্ছ স্ক্ৰীন,ಟಚ್ ಸ್ಕ್ರೀನ್
"১.চিহ্ন, ২.চিহ্ন, ৩.ট্ৰেচিং","1.ಮಾರ್ಕ್, 2.ಮಾರ್ಕ್, 3.ಟ್ರೇಸಿಂಗ್"
ট্ৰেচিং,ಪತ್ತೆ ಹಚ್ಚುವುದು
"১.পথ, ২.পথ, ৩.লিক","1.ದಾರಿ, 2.ಮಾರ್ಗ, 3.ಸೋರಿಕೆ"
"1.ট্ৰেক ডিস্ক, 2.পথ ডিস্ক","1.ಟ್ರ್ಯಾಕ್ ಡಿಸ್ಕ್, 2.ಪಾತ್ ಡಿಸ್ಕ್"
পথ টেপ,ಮಾರ್ಗ ಟೇಪ್
"১.ফ&#39;ল&#39; কৰক, ২.ফ&#39;ল&#39; কৰক","1. ಅನುಸರಿಸಿ, 2. ಅನುಸರಿಸಿ"
"১/ অনুসৰণ কৰক, ২. অনুসৰণ কৰক","1. ಅನುಸರಿಸಿ, 2. ಅನುಸರಿಸಿ"
ট্ৰেজেক্টৰী,ಪಥವನ್ನು
"১.লেনদেন, ২.চুক্তি, ৩.লেনদেন, ৪.বিনিময়","1. ವಹಿವಾಟು, 2. ಒಪ್ಪಂದ, 3. ವಹಿವಾಟು, 4. ವಿನಿಮಯ"
"1. ডিল ফাইল, 2. কাৰ্য্যকলাপ ফাইল","1. ಡೀಲ್ ಫೈಲ್, 2. ಚಟುವಟಿಕೆ ಫೈಲ್"
"1.লেনদেনৰ নথিপত্ৰ, 2.লেনদেনৰ লগ","1.ವಹಿವಾಟು ದಾಖಲೆ, 2.ವಹಿವಾಟು ಲಾಗ್"
"1. লিপিবদ্ধ কৰা, 2. লিপিবদ্ধ কৰা","1. ಲಿಪ್ಯಂತರ, 2. ಲಿಪ್ಯಂತರ"
ট্ৰেন্সডুচাৰ,ಸಂಜ್ಞಾಪರಿವರ್ತಕ
স্থানান্তৰ হাৰ,ವರ್ಗಾವಣೆ ಪ್ರಮಾಣ
স্থানান্তৰ সময়,ವರ್ಗಾವಣೆ ಸಮಯ
ৰূপান্তৰ,ಪರಿವರ್ತನೆ
ক্ষণিকৰ ভুল,ಕ್ಷಣಿಕ ದೋಷ
ট্ৰেঞ্জিচন পিৰিয়ড,ಪರಿವರ್ತನೆಯ ಅವಧಿ
"১. পৰিৱৰ্তন, ২. অনন্তকাল","1. ಸಂಕ್ರಮಣ, 2. ಸಂಕ್ರಾಂತಿ"
সংক্ৰামক,ಅಂಟುರೋಗ
সংক্ৰমিত,ಸೋಂಕಿತ
"১.অনুবাদ, ২.অনুবাদ, ৩.বাখ্যা","1.ಅನುವಾದ, 2.ಅನುವಾದ, 3.ವ್ಯಾಖ್ಯಾನ"
"১.সংক্ৰমণ, প্ৰেৰণ, ২.সংক্ৰমণ","1. ಪ್ರಸರಣ, ಪ್ರಸರಣ, 2. ಪ್ರಸಾರ"
যোগাযোগ নিয়ন্ত্ৰণ প্ৰটোকল (TCP),ಸಂವಹನ ನಿಯಂತ್ರಣ ಪ್ರೋಟೋಕಾಲ್ (TCP)
"১.সংবহন লাইন, ২.সংবহন লাইন","1.ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್, 2. ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್"
ট্ৰেন্সমিটাৰ,ಟ್ರಾನ್ಸ್ಮಿಟರ್
স্বচ্ছতা,ಪಾರದರ್ಶಕತೆ
ট্ৰেন্সপণ্ডাৰ,ಟ್ರಾನ್ಸ್ಪಾಂಡರ್
"১.পৰিবহণ, ২.ৰিগ্ৰেছন","1.ಸಾರಿಗೆ, 2. ಹಿಂಜರಿಕೆ"
ট্ৰেন্সপজিচন,ಸ್ಥಳಾಂತರ
ট্ৰেন্সপিউটাৰ,ಟ್ರಾನ್ಸ್‌ಪ್ಯೂಟರ್
"1.ট্ৰেন্সমিট ৰিচিভাৰ, 2.ট্ৰেন্স ৰিচিভাৰ","1.ಟ್ರಾನ್ಸ್ಮಿಷನ್ ರಿಸೀವರ್, 2.ಟ್ರಾನ್ಸ್ ರಿಸೀವರ್"
"১.ফান্দ, ২.ফান্দ, ৩. ধৰা","1. ಬಲೆ, 2. ಬಲೆ, 3. ಹಿಡಿಯು"
ঘূৰ্ণন,ಸುತ್ತುವುದು
গছ (পৰিৱৰ্তন),ಮರ (ಪರಿವರ್ತನೆ)
গছৰ নেটৱৰ্ক,ಮರದ ಜಾಲ
সহায়ক বৰ্তনী,ಸಹಾಯಕ ಸರ್ಕ್ಯೂಟ್
তুচ্ছ ডায়েগ্ৰাম,ಕ್ಷುಲ್ಲಕ ರೇಖಾಚಿತ್ರ
সমস্যা সমাধান কৰা,ದೋಷನಿವಾರಣೆ
ৰিপড অফ,ಸುಲಿಯಲ್ಪಟ್ಟಿದೆ
সত্য টেবুল,ಸತ್ಯ ಟೇಬಲ್
"১.টিউনাৰ, ২.টিউনাৰ, ৩.টিউনাৰ","1. ಟ್ಯೂನರ್, 2. ಟ್ಯೂನರ್, 3. ಟ್ಯೂನರ್"
"১.টানেলিং, ২.টানেলিং","1.ಸುರಂಗ, 2.ಸುರಂಗ"
"১.সামঞ্জস্য, ২.টিউনিং, ৩.টিউনিং","1. ಹೊಂದಾಣಿಕೆ, 2. ಶ್ರುತಿ, 3. ಶ್ರುತಿ"
tuple,tuple
টাৰ্বো পাস্কেল,ಟರ್ಬೊ ಪ್ಯಾಸ್ಕಲ್
টুৰিং মেচিন,ಟ್ಯೂರಿಂಗ್ ಯಂತ್ರ
টাৰ্ণআউট সময়,ತಿರುವು ಸಮಯ
টাৰ্ণআউট নথিপত্ৰ,ತಿರುವು ದಾಖಲೆ
turn sequence,ತಿರುವು ಅನುಕ್ರಮ
দম্পতী কেবল,ಒಂದೆರಡು ಕೇಬಲ್
"1. ওলোটা যোৰ, 2. ওলোটা যোৰ","1. ವಿಲೋಮ ಜೋಡಿ, 2. ವಿಲೋಮ ಜೋಡಿ"
ডাবল পাছ সোঁৱৰাই দিয়া,ಡಬಲ್ ಪಾಸ್ ಜ್ಞಾಪನೆ
দুটাৰ পৰিপূৰক,ಎರಡು ಪೂರಕ
প্ৰকাৰ,ಮಾದರಿ
"1.টাইপ মুখ, 2.চৰিত্ৰ","1.ಪ್ರಕಾರ ಮುಖ, 2.ಪಾತ್ರ"
টাইপোগ্ৰাফিক শীৰ্ষ,ಮುದ್ರಣದ ಮೇಲ್ಭಾಗ
প্ৰিন্টাৰ চকা,ಮುದ್ರಕ ಚಕ್ರ
টাইপিং কৰা,ಟೈಪಿಂಗ್
অবিৰত শক্তিৰ উৎস,ತಡೆರಹಿತ ವಿದ್ಯುತ್ ಮೂಲ
"১/ একক কাৰ্য্য, ২) এক অংশৰ ব্যৱস্থা","1. ಏಕ ಕಾರ್ಯಾಚರಣೆ, 2. ಒಂದು ಭಾಗದ ವ್ಯವಸ್ಥೆ"
একক অপাৰেচন,ಒಂದೇ ಕಾರ್ಯಾಚರಣೆ
"1.একক অপাৰেটৰ, 2.একক অপাৰেটৰ","1.ಏಕ ನಿರ್ವಾಹಕ, 2.ಏಕ ನಿರ್ವಾಹಕ"
অনিশ্চয়তা,ಅನಿಶ್ಚಿತತೆ
নিষিদ্ধ বিবৃতি,ಅನಿರ್ಬಂಧಿತ ಹೇಳಿಕೆ
অগণনযোগ্য,ಎಣಿಸಲಾಗದ
উন্মোচন কৰা,ಅನಾವರಣ
অনিৰ্ণায়ক,ಅನಿರ್ದಿಷ್ಟ
অসংজ্ঞায়িত,ವ್ಯಾಖ್ಯಾನಿಸಲಾಗಿಲ್ಲ
অসংজ্ঞায়িত ৰেকৰ্ড,ವ್ಯಾಖ್ಯಾನಿಸದ ದಾಖಲೆ
বিলুপ্তি,ಸರ್ವನಾಶ
"1. জোৰ-জবৰদস্তি, 2. সমন্বয়ক, 3, সমন্বয়ক","1. ಬಲವಂತ, 2. ಸಂಯೋಜಕ, 3, ಸಂಯೋಜಕ"
অনিৰ্দিষ্ট কৰা হৈছে,ಅನಿರ್ದಿಷ್ಟ
"১.অনিৰ্দিষ্ট গ্ৰাফ, ২.অনিৰ্দিষ্ট গ্ৰাফ","1.ಅನಿರ್ದಿಷ್ಟ ಗ್ರಾಫ್, 2.ಅನಿರ್ದಿಷ್ಟ ಗ್ರಾಫ್"
একে দিশৰ সেৱাৰ সময়,ಅದೇ ದಿಕ್ಕಿನಲ್ಲಿ ಸೇವೆ ಸಮಯ
বাতিল কৰক,ರದ್ದುಪಡಿಸಿ
"1.অফৰ্মেট কৰা ডিস্ক, 2.অফৰ্মেট কৰা ডিস্ক","1.ಫಾರ್ಮ್ಯಾಟ್ ಮಾಡದ ಡಿಸ್ಕ್, 2.ಫಾರ್ಮ್ಯಾಟ್ ಮಾಡದ ಡಿಸ್ಕ್"
মেপিং,ಮ್ಯಾಪಿಂಗ್
"১.ইউনিকোড, ২.একক ক&#39;ড","1.ಯುನಿಕೋಡ್, 2.ಏಕ ಸಂಕೇತ"
অনিৰ্দিষ্ট গছ,ಅನಿರ್ದಿಷ್ಟ ಮರ
সমান সম্পদ অৱস্থান মূল্যায়ক (YRL),ಸಮಾನ ಸಂಪನ್ಮೂಲ ಸ್ಥಳ ಮೌಲ್ಯಮಾಪಕ (YRL)
এটা প্ৰচেছিং,ಒಂದು ಸಂಸ್ಕರಣೆ
অনন্য,ಅನನ್ಯ
অৰক্ষাহীন টুইষ্টেড ডাবলছ (UTP),ರಕ್ಷಣೆಯಿಲ್ಲದ ಟ್ವಿಸ್ಟೆಡ್ ಡಬಲ್ಸ್ (UTP)
"১.ইউনিট, ২. সত্তা","1.ಘಟಕ, 2. ಘಟಕ"
ইউনিটৰ ঠিকনা,ಘಟಕ ವಿಳಾಸ
একক ব্যৱধান,ಘಟಕ ಮಧ್ಯಂತರ
ইউনিট পৰীক্ষা,ಘಟಕ ಪರೀಕ್ಷೆ
ইউনিট ক&#39;ড,ಘಟಕ ಕೋಡ್
এটা পোষ্ট,ಒಂದು ಪೋಸ್ಟ್
ইউনিভাৰ্চেল এছিংক্ৰ&#39;নাছ ৰিচিভাৰ/প্ৰেৰক (UART),ಯುನಿವರ್ಸಲ್ ಅಸಿಂಕ್ರೊನಸ್ ರಿಸೀವರ್/ಕಳುಹಿಸುವವರು (UART)
ইউনিভাৰ্চেল ফ্লিপ-ফ্লপ,ಸಾರ್ವತ್ರಿಕ ಫ್ಲಿಪ್-ಫ್ಲಾಪ್
সাধাৰণ গোট,ಸಾಮಾನ್ಯ ಸೆಟ್
সাৰ্বজনীন চৰিত্ৰৰ গোট,ಸಾರ್ವತ್ರಿಕ ಅಕ್ಷರ ಸೆಟ್
ইউনিক্স,ಯುನಿಕ್ಸ್
বিপাশা,ವಿಪಾಶಾ
অসংৰক্ষিত অঞ্চল,ಕಾಯ್ದಿರಿಸದ ಪ್ರದೇಶ
অসংৰক্ষিত ফাইল (ফাইল),ಕಾಯ್ದಿರಿಸದ ಫೈಲ್ (ಫೈಲ್)
অপ্ৰৱেশযোগ্য,ತಲುಪಲಾಗದ
অনাদৃত,ಅನಪೇಕ್ಷಿತ
অসংৰক্ষিত,ಕಾಯ್ದಿರಿಸಲಾಗಿಲ್ಲ
বিফল কল,ವಿಫಲವಾದ ಕರೆ
untar,untar
অসামঞ্জস্যতাসমূহ আপডেট কৰক,ಅಸಂಗತತೆಯನ್ನು ನವೀಕರಿಸಿ
আপডেট কৰা ফাইল,ನವೀಕರಿಸಿದ ಫೈಲ್
নবীকৰণ,ನವೀಕರಿಸಿ
বিকশিত কৰা,ಅಪ್ಗ್ರೇಡ್
বিকশিত কৰা,ಅಪ್ಗ್ರೇಡ್
আপলিংক,ಅಪ್ಲಿಂಕ್
উচ্চ বোজা,ಹೆಚ್ಚಿನ ಹೊರೆ
ওভাৰহেড মেমৰি এৰিয়া,ಓವರ್ಹೆಡ್ ಮೆಮೊರಿ ಪ್ರದೇಶ
"1. প্ৰতি প্ৰবাহত, 2. বিৰূপ","1. ಪ್ರತಿ ಹರಿವು, 2. ಪ್ರತಿಕೂಲ"
অভাৰটাইম,ಹೆಚ್ಚುವರಿ ಸಮಯ
"১.উপৰ, ২.উপৰ, ৩.উপৰলৈ","1.ಮೇಲಿನ, 2.ಮೇಲಿನ, 3.ಮೇಲಿನ"
"১.ইউজনেট, ২.ব্যৱহাৰ","1.ಯುಸೆನೆಟ್, 2.ಬಳಕೆ"
"১.নেট ব্যৱহাৰকাৰী, ২.ব্যৱহাৰকাৰী","1.ನೆಟ್ ಬಳಕೆದಾರ, 2.ಬಳಕೆದಾರ"
ব্যৱহাৰকাৰী এজেন্ট,ಬಳಕೆದಾರ ಏಜೆಂಟ್
ব্যৱহাৰকাৰী প্ৰমাণীকৰণ,ಬಳಕೆದಾರ ದೃಢೀಕರಣ
ব্যৱহাৰকাৰী তথ্য পৰ্যবেক্ষণ প্ৰটোকল (UDP),ಬಳಕೆದಾರರ ಡೇಟಾ ಮಾನಿಟರಿಂಗ್ ಪ್ರೋಟೋಕಾಲ್ (UDP)
ব্যৱহাৰকাৰী অনুকূল,ಬಳಕೆದಾರ ಸ್ನೇಹಿ
ব্যৱহাৰকাৰী পৰিচয়,ಬಳಕೆದಾರ ಗುರುತು
ব্যৱহাৰকাৰী পৰিচয় (UID),ಬಳಕೆದಾರ ಗುರುತು (UID)
ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ,ಬಳಕೆದಾರ ಇಂಟರ್ಫೇಸ್
ব্যৱহাৰকাৰীৰ নাম,ಬಳಕೆದಾರ ಹೆಸರು
"1. ব্যৱহাৰকাৰী আলেখ্যন, 2. ব্যৱহাৰকাৰী আলেখ্যন","1. ಬಳಕೆದಾರರ ಪ್ರೊಫೈಲ್, 2. ಬಳಕೆದಾರರ ಪ್ರೊಫೈಲ್"
কামৰ বস্তু,ಉಪಯುಕ್ತತೆ
ইউটিলিটি চফ্টৱেৰ,ಉಪಯುಕ್ತತೆ ಸಾಫ್ಟ್ವೇರ್
"১.বৈধ, ২.বৈধ","1. ಮಾನ್ಯ, 2. ಮಾನ್ಯ"
"১বৈধকৰণ, ২.বৈধকৰণ","1ಮೌಲ್ಯಮಾಪನ, 2.ಮೌಲ್ಯಮಾಪನ"
বৈধকৰণ প্ৰটোকল,ಮೌಲ್ಯೀಕರಣ ಪ್ರೋಟೋಕಾಲ್
বৈধকৰণ পৰীক্ষা,ಮೌಲ್ಯಮಾಪನ ಪರೀಕ್ಷೆ
"১.বৈধতা পৰীক্ষা, ২.বৈধতা পৰীক্ষা","1.ವ್ಯಾಲಿಡಿಟಿ ಚೆಕ್, 2.ವ್ಯಾಲಿಡಿಟಿ ಚೆಕ್"
মূল্যৱান নেটৱাৰ্ক (VAN),ಮೌಲ್ಯಯುತ ನೆಟ್‌ವರ್ಕ್ (VAN)
মূল্যৱান পুনৰ বিক্ৰেতা (VAR),ಮೌಲ್ಯಯುತ ಮರುಮಾರಾಟಗಾರ (VAR)
মিছিং পইণ্ট,ಕಾಣೆಯಾದ ಬಿಂದು
"১.বাষ্পৰ সামগ্ৰী, ২. ভাপ পাত্ৰ","1. ವೇಪರ್‌ವೇರ್, 2. ಉಗಿ ಪಾತ್ರೆ"
ভ্যাৰিয়েন্স,ವ್ಯತ್ಯಾಸ
ভেৰিয়েবল ঠিকনা,ವೇರಿಯಬಲ್ ವಿಳಾಸ
ভেৰিয়েবল বিট হাৰ,ವೇರಿಯಬಲ್ ಬಿಟ್ ದರ
ভেৰিয়েবল ক্ষেত্ৰৰ দৈৰ্ঘ্য,ವೇರಿಯಬಲ್ ಕ್ಷೇತ್ರದ ಉದ್ದ
"1.ভেৰিয়েবল লেংথ ক&#39;ড, 2.ভেৰিয়েবল লেংথ ক&#39;ড","1.ವೇರಿಯಬಲ್ ಲೆಂಗ್ತ್ ಕೋಡ್, 2.ವೇರಿಯಬಲ್ ಲೆಂತ್ ಕೋಡ್"
"১.চলকৰ নাম, ২.চলকৰ নাম, ৩.চলকৰ নাম","1.ವೇರಿಯಬಲ್ ಹೆಸರು, 2.ವೇರಿಯಬಲ್ ಹೆಸರು, 3.ವೇರಿಯಬಲ್ ಹೆಸರು"
"1. চলক, 2. লৰৃ - চৰ হৈ থকা","1. ವೇರಿಯಬಲ್, 2. ವೇರಿಯಬಲ್"
ভেক্টৰ,ವೆಕ್ಟರ್
"1.ভেক্টৰ গ্রাফিক্স, 2.ভেক্টৰ গ্রাফিক্স","1.ವೆಕ್ಟರ್ ಗ್ರಾಫಿಕ್ಸ್, 2.ವೆಕ್ಟರ್ ಗ್ರಾಫಿಕ್ಸ್"
ভেক্টৰ প্ৰচেছিং,ವೆಕ್ಟರ್ ಸಂಸ್ಕರಣೆ
ভেক্টৰাইজড ইন্টাৰপ্ৰট,ವೆಕ್ಟರೈಸ್ಡ್ ಅಡಚಣೆ
ভেন ডায়াগ্ৰাম,ವೆನ್ ಚಿತ್ರ
পৰীক্ষণ আৰু বৈধকৰণ (V&amp;V),ಪರಿಶೀಲನೆ ಮತ್ತು ಮೌಲ್ಯೀಕರಣ (V&amp;V)
ৰূপান্তৰ নিয়ন্ত্ৰণ,ಪರಿವರ್ತನೆ ನಿಯಂತ್ರಣ
"1.ৰূপান্তৰ সংখ্যা, 2.ৰূপান্তৰ সংখ্যা","1.ಪರಿವರ್ತನೆ ಸಂಖ್ಯೆ, 2.ಪರಿವರ್ತನೆ ಸಂಖ್ಯೆ"
শীৰ্ষ,ಟಾಪ್
উলম্ব প্ৰচেছৰ,ಲಂಬ ಪ್ರೊಸೆಸರ್
চৰম সংহতি (VLSI),ಎಕ್ಸ್ಟ್ರೀಮ್ ಇಂಟಿಗ್ರೇಷನ್ (VLSI)
অতি দীঘল নিৰ্দেশনা শব্দ (VLIW),ಬಹಳ ಉದ್ದವಾದ ಸೂಚನಾ ಪದಗಳು (VLIW)
ভি এইচ ডি এল,ವಿ ಎಚ್ ಡಿ ಎಲ್
ভিডিঅ&#39; কেমেৰা,ವೀಡಿಯೊ ಕ್ಯಾಮೆರಾ
ভিডিঅ&#39; টেলিকনফাৰেন্স,ವೀಡಿಯೊ ದೂರಸಂಪರ್ಕ
