Hindi,English
सदिश त्रिभुज,vector triangle
सदिश मान रूप,vector valued form
वेग,velocity
वेग घटक,velocity component
वेग स्थिरांक,velocity constant
वेग वक्र,velocity curve
वेग समीकरण,velocity equation
वेग प्रोफाइल,velocity profile
वेग सदिश,velocity vector
वेग आरेख,Venn diagram
सत्यापनीय,verifiable
वर्नियर कैलिपर्स,Vernier callipers
शीर्ष,vertex
शीर्ष कोण,vertical angle
"उदग्र अक्ष, ऊर्ध्वाधर अक्ष",vertical axis
शीर्षाभिमुख कोण,vertically opposite angles
अति निकट समागम,very close encounter
अतिमंद गति,very slow motion
कंपन,vibration
" परिवेश , सामीप्य, पड़ोस",vicinity
" कल्पित , आभासी",virtual
कल्पित विस्थापन,virtual displacement
कल्पित वेग,virtual velocity
कल्पित कार्य,virtual work
श्यानता,viscosity
चाक्षुष प्रदर्शन,visual display
चाक्षुष प्रदर्श एकक,visual display unit
जन्म-मरण सांख्यिकी,vital statistics
"शून्य, शून्यिका, रिक्ति",void
शून्य सर्वनिष्ठ,void intersection
शून्य समुच्चय,void set
रिक्ति-प्रतीक,void symbol
" आयतन , प्रबलता , खंड",volume
आयतन-समाकल,volume integral
समाकलन-आयतन,volume integration
प्रतीक्षा पंक्ति,waiting line (=queue)
प्रतीक्षा पंक्ति प्रणाली,waiting line system
प्रतीक्षा-काल,waiting time
तरंग,wave
तरंग-समीकरण,wave equation
तरंग का रूप,wave form
"तरंग फलन, तरंग फंक्शन",wave function
तरंगिका,wavelet
तरंग-गति,wave motion
तरंग-संचरण,wave propagation
दुर्बल अभिसरण,weak convergence
वेबुल-बंटन,Weibull distribution
तोलना,weigh
" भार, तौल, वजन, बाट , गरिमा",weight
भारित समष्टि,weighted aggregate
