Tamil,Kannada
"நிலப்பரப்பு, நிலப்பரப்பு, நிலப்பரப்பு","ಭೂಮಂಡಲದ, ಭೂಮಂಡಲದ, ಭೂಮಂಡಲದ"
டெஸ்லா,ಟೆಸ್ಲಾ
தெளிவு சோதனை விளக்கப்படம்,ಸ್ಪಷ್ಟತೆ ಪರೀಕ್ಷಾ ಚಾರ್ಟ್
நாலாந்தர,ಕ್ವಾಟರ್ನರಿ
இரட்டை ட்ரேப்சாய்டு,ಡಬಲ್ ಟ್ರೆಪೆಜಾಯಿಡ್
டெட்ரோட்,ಟೆಟ್ರೋಡ್
தியோடோலைட்,ಥಿಯೋಡೋಲೈಟ್
தத்துவார்த்த,ಸೈದ್ಧಾಂತಿಕ
"வெப்பம், வெப்பம், வெப்பம்","ಶಾಖ, ಶಾಖ, ಶಾಖ"
வெப்பமூட்டும்,ಬಿಸಿ
வெப்பமூட்டும்,ಬಿಸಿ
தபாய்னி,ತಪಯ್ನಿ
தெர்மோஎலக்ட்ரிக் ஜோடி,ಥರ್ಮೋಎಲೆಕ್ಟ್ರಿಕ್ ಜೋಡಿ
வெப்ப இயக்கவியல்,ಥರ್ಮೋಡೈನಾಮಿಕ್
வெப்ப இயக்கவியல்,ಥರ್ಮೋಡೈನಾಮಿಕ್ಸ್
தெர்மோஎலக்ட்ரிக்,ಥರ್ಮೋಎಲೆಕ್ಟ್ರಿಕ್
"வெப்பமானி, வெப்பமானி","ಥರ್ಮಾಮೀಟರ್, ಥರ್ಮಾಮೀಟರ್"
தெர்மோமெட்ரி,ಥರ್ಮಾಮೆಟ್ರಿ
தெர்மோஎலக்ட்ரிக் கற்றை,ಥರ್ಮೋಎಲೆಕ್ಟ್ರಿಕ್ ಕಿರಣ
தெர்மோஸ்,ಥರ್ಮೋಸ್
மிதமான,ಸಮಶೀತೋಷ್ಣ
"மெல்லிய படம், மெல்லிய அடுக்கு","ತೆಳುವಾದ ಚಿತ್ರ, ತೆಳುವಾದ ಪದರ"
ஸ்டீரியோஸ்கோபிக்,ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್
"வாசல், வாசல்","ಮಿತಿ, ಮಿತಿ"
நிறுத்த வால்வு,ಕವಾಟವನ್ನು ನಿಲ್ಲಿಸಿ
"கணிப்பு, வீழ்ச்சி","ಪ್ರೊಜೆಕ್ಷನ್, ಪತನ"
"உந்துதல், உந்துதல்","ನೂಕು, ನೂಕು"
தைரிஸ்டர்,ಥೈರಿಸ್ಟರ್
நாட் அச்சு,ನ್ಯಾಟ್ ಅಕ್ಷ
வாழ்த்துக்கள்,ಅಭಿನಂದನೆಗಳು
"நேரம், காலம், காலம்","ಸಮಯ, ಅವಧಿ, ಅವಧಿ"
"சகிப்புத்தன்மை, சகிப்புத்தன்மை","ಸಹಿಷ್ಣುತೆ, ಸಹಿಷ್ಣುತೆ"
டன்கள்,ಟನ್ಗಳಷ್ಟು
"தொனி, தொனி, படம்","ಸ್ವರ, ಸ್ವರ, ಚಿತ್ರ"
"டன், எடை","ಟನ್, ತೂಕ"
"பின்னல், மாயை, வளையல், மேல்","ಬ್ರೇಡ್, ಭ್ರಮೆ, ಬಳೆ, ಮೇಲ್ಭಾಗ"
டொராய்டு,ಟೊರಾಯ್ಡ್
டொராய்டி,ಟೊರೊಯ್ಡಿ
"முறுக்கு, தசைப்பிடிப்பு","ಟಾರ್ಕ್, ಸೆಳೆತ"
டார்சில்லரி குழாய்,ಟಾರ್ಸಿಲರಿ ಟ್ಯೂಬ್
"வலிப்பு, வலிப்பு, 3 வலிப்பு","ಸೆಳೆತ, ಸೆಳೆತ, 3 ಸೆಳೆತ"
முட்டாள்,ಎಳೆತ
"கூடுதலாக, யோகா (சாந்த்ரா). முழுமையான, முழுமையான (v.)","ಸೇರ್ಪಡೆ, ಯೋಗ (ಸಂತ್ರ). ಸಂಪೂರ್ಣ, ಸಂಪೂರ್ಣ (ವಿ.)"
"பாதை, பாதை","ಪಥ, ಪಥ"
ஒன்றுக்கொன்று சார்ந்திருத்தல்,ಪರಸ್ಪರ ಅವಲಂಬನೆ
கடத்துத்திறன்,ಅಂತರವಾಹಕತೆ
படியெடுத்தல்,ಪ್ರತಿಲೇಖನ
மாறுபாடு,ಬದಲಾವಣೆ
மாற்றம்,ಪರಿವರ್ತನೆ
"மின்மாற்றி, மின்மாற்றி","ಪರಿವರ್ತಕ, ಪರಿವರ್ತಕ"
தற்காலிகமானது,ಕ್ಷಣಿಕ
டிரான்சிஸ்டர்,ಟ್ರಾನ್ಸಿಸ್ಟರ್
தொற்று,ಸೋಂಕು
இடமாற்றம்,ವರ್ಗಾವಣೆ
ஒளிஊடுருவக்கூடிய தன்மை,ಅರೆಪಾರದರ್ಶಕತೆ
பரவும் தன்மை,ಪ್ರಸರಣ
"பரிமாற்றம், பரிமாற்றம், பரிமாற்றம், போக்குவரத்து","ಪ್ರಸರಣ, ಪ್ರಸರಣ, ಪ್ರಸರಣ, ಸಾಗಣೆ"
ஊடுருவக்கூடிய தன்மை,ಪ್ರವೇಶಸಾಧ್ಯತೆ
"அனுப்ப, தொடர்பு","ಪ್ರಸಾರ, ಸಂವಹನ"
மீறிய,ಅತೀತವಾದ
"அனுப்புபவர், அனுப்புபவர், தொடர்பாளர்","ಕಳುಹಿಸುವವರು, ರವಾನೆದಾರರು, ಸಂವಹನಕಾರರು"
ஊடுருவக்கூடிய குறியீட்டு,ಪ್ರವೇಶಸಾಧ್ಯತೆ ಸೂಚ್ಯಂಕ
"வெளிப்படைத்தன்மை, வெளிப்படைத்தன்மை, வெளிப்படையான படம்","ಪಾರದರ್ಶಕತೆ, ಪಾರದರ್ಶಕತೆ, ಪಾರದರ್ಶಕ ಚಿತ್ರ"
"வெளிப்படையான, வெளிப்படையான","ಪಾರದರ್ಶಕ, ಪಾರದರ್ಶಕ"
"சுவாசம், சுவாசம்","ಉಸಿರಾಟ, ಉಸಿರಾಟ"
டிரான்ஸ்பாண்டர்,ಟ್ರಾನ್ಸ್ಪಾಂಡರ್
பாராயுரேனியம்,ಪ್ಯಾರಾಯುರೇನಿಯಮ್
"குறுக்கு, குறுக்கு","ಅಡ್ಡ, ಅಡ್ಡ"
"பிடிப்பு, கூண்டு, இடிப்பு, அலங்காரம்","ಸೆರೆಹಿಡಿಯುವಿಕೆ, ಪಂಜರ, ಉರುಳಿಸುವಿಕೆ, ಪೀಠೋಪಕರಣಗಳು"
நகரக்கூடிய நுண்ணோக்கி,ಚಲಿಸಬಲ್ಲ ಸೂಕ್ಷ್ಮದರ್ಶಕ
முற்போக்கான அலை,ಪ್ರಗತಿಪರ ಅಲೆ
"முக்கோணம், முக்கோணம், முக்கோணம்","ತ್ರಿಕೋನ, ತ್ರಿಕೋನ, ತ್ರಿಕೋನ"
"தூண்டுதல், விடுவித்தல்","ಪ್ರಚೋದಕ, ಬಿಡುಗಡೆ"
த்ரிஸ்மனதாக்ஷா,ತ್ರಿಸ್ಮನಟಾಕ್ಷ
முக்கோணவியல்,ತ್ರಿಕೋನಮಿತೀಯ
முக்கோணம்,ಟ್ರಯೋಡ್
"ஆன், ஆன், தூண்டு","ಆನ್ ಮಾಡಿ, ಆನ್ ಮಾಡಿ, ಟ್ರಿಗರ್ ಮಾಡಿ"
மூன்று அயனியாக்கம்,ಟ್ರಿಪಲ್ ಅಯಾನೀಕರಣ
மூன்று தயாரிப்பு,ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ
புவியியல் வடக்கு,ಭೌಗೋಳಿಕ ಉತ್ತರ
"துல்லியம், துல்லியம்","ನಿಖರತೆ, ಸತ್ಯತೆ"
"tune (ed.), ஒத்திசை, ஒத்திசை (v.)","ರಾಗ (ಸಂ.), ಸಮನ್ವಯಗೊಳಿಸು, ಸಮನ್ವಯಗೊಳಿಸು (ವಿ.)"
ட்யூனர்,ಟ್ಯೂನರ್
சுரங்கப்பாதை விளைவு,ಸುರಂಗ ಪರಿಣಾಮ
விசையாழி,ಟರ್ಬೈನ್
கொந்தளிப்பு,ಪ್ರಕ್ಷುಬ್ಧತೆ
திகைத்தார்,ದಿಗ್ಭ್ರಮೆಗೊಂಡ
keel over,ಮೇಲೆ ಕೀಲ್
"yaml, yaml","ಯಾಮ್ಲ್, ಯಾಮ್ಲ್"
"பிடிப்புகள், திருப்பங்கள், திருப்பங்கள், திருப்பங்கள்","ಸೆಳೆತ, ತಿರುವುಗಳು, ತಿರುವುಗಳು, ತಿರುವುಗಳು"
தீவிர,ವಿಪರೀತ
chmm வெற்றிடம்,chmm ನಿರ್ವಾತ
இறுதி மதிப்பு,ಅಂತಿಮ ಮೌಲ್ಯ
அதி உயர் அதிர்வெண்,ಅತಿ ಹೆಚ್ಚಿನ ಆವರ್ತನ
உயர் வெப்பநிலை,ಹೆಚ್ಚಿನ ತಾಪಮಾನ
மீயொலி,ಅಲ್ಟ್ರಾಸಾನಿಕ್
மீயொலி,ಅಲ್ಟ್ರಾಸಾನಿಕ್
புற ஊதா,ನೇರಳಾತೀತ
"நிழல், வெளிச்ச மையம், குடை","ನೆರಳು, ಪ್ರಕಾಶಕ ಕೇಂದ್ರ, ಛತ್ರಿ"
உம்க்லாப்,ಉಮ್ಕ್ಲ್ಯಾಪ್
இணைக்கப்படாத,ಅನ್-ಅನೆನೆಲ್ಡ್
பாரபட்சமற்ற,ಪಕ್ಷಪಾತವಿಲ್ಲದ
சளைக்க முடியாத,ಅವಿಶ್ರಾಂತ
முழுமையற்ற நிதி,ಅಪೂರ್ಣ ನಿಧಿ
விரும்பத்தகாத,ಅನಪೇಕ್ಷಿತ
குறைந்த தணிப்பு,ಕಡಿಮೆ ತೇವಗೊಳಿಸುವಿಕೆ
இறுதி நிலம்,ಅಂತಿಮ ಭೂಮಿ
சிற்றலை,ಏರಿಳಿತ
"ஒருமுகமான, ஒருமுகமான","ಏಕಾಕ್ಷೀಯ, ಏಕಾಕ್ಷೀಯ"
சீருடை,ಸಮವಸ್ತ್ರ
"ஒற்றுமை, சுற்றுப்புறம், சுற்றுப்புற குடும்பம்","ಹೋಲಿಕೆ, ಸುತ್ತುವರಿದ, ಸುತ್ತುವರಿದ-ಕುಟುಂಬ"
"ஒருதலைப்பட்சமான, ஒருதலைப்பட்சமான","ಏಕಪಕ್ಷೀಯ, ಏಕಪಕ್ಷೀಯ"
"குரல், தொனி","ಧ್ವನಿ, ಸ್ವರ"
"அலகு, அலகு, அலகு, அலகு, அலகு, அலகு, அலகு","ಘಟಕ, ಘಟಕ, ಘಟಕ, ಘಟಕ, ಘಟಕ, ಘಟಕ, ಘಟಕ"
ஒற்றை,ಏಕ
உலக மக்கள் தொகை,"ಪ್ರಪಂಚ, ಜನಸಂಖ್ಯೆ"
"பன்முகத்தன்மை, எதிர்","ಭಿನ್ನಜಾತಿ, ವಿರುದ್ಧ"
"ஜோடி, இணைக்கப்படாத, இணைக்கப்படாத","ಜೋಡಿಯಾದ, ಜೋಡಿಯಾಗದ, ಜೋಡಿಯಾಗದ"
கோபமடைந்தார்,ಕೆರಳಿದ
பூரிதமின்மை,ಅಪರ್ಯಾಪ್ತ
மிதப்பு,ತೇಲುವಿಕೆ
வெற்றிட,ನಿರ್ವಾತ
வெற்றிடம்-,ನಿರ್ವಾತ-
வெற்றிடம்,ನಿರ್ವಾತ
இணைப்பு,ಸಂಪರ್ಕ
இணைப்பு,ಸಂಪರ್ಕ
"செல்லுபடியாகும், செல்லுபடியாகும்","ಮಾನ್ಯ, ಮಾನ್ಯ"
"செல்லுபடியாகும், அங்கீகாரம்","ಮಾನ್ಯತೆ, ಮಾನ್ಯತೆ"
விலை மதிப்பு,ಬೆಲೆ ಮೌಲ್ಯ
"வால்வுகள், வால்வுகள்","ಕವಾಟಗಳು, ಕವಾಟಗಳು"
ஆவியாக்கி,ಆವಿಕಾರಕ
நீராவி,ಆವಿ
"மாறி, மாறி, மாறி","ವೇರಿಯಬಲ್, ವೇರಿಯಬಲ್, ವೇರಿಯಬಲ್"
மாறுபாடு,ವೇರಿಯಕ್
Varistor,ವೆರಿಸ್ಟರ್
"திசையன், திசையன், திசையன், திசையன்","ವೆಕ್ಟರ್, ವೆಕ್ಟರ್, ವೆಕ್ಟರ್, ವೆಕ್ಟರ್"
வேகம்,ವೇಗ
வேக விவரக்குறிப்பு,ವೇಗದ ಪ್ರೊಫೈಲ್
vaturimeter,ವ್ಯಾಟೂರಿಮೀಟರ್
"சரிபார்க்கவும், சரிபார்க்கவும்","ಪರಿಶೀಲಿಸಿ, ಪರಿಶೀಲಿಸಿ"
வெர்னியர்,ವರ್ನಿಯರ್
வெர்னியர் காலிப்பர்கள்,ವರ್ನಿಯರ್ ಕ್ಯಾಲಿಪರ್ಸ್
vernier குறைந்த எண்ணிக்கை,ವರ್ನಿಯರ್ ಕನಿಷ್ಠ ಎಣಿಕೆ
மேல்,ಟಾಪ್
"செங்குத்து, செங்குத்து, செங்குத்து, செங்குத்து (v.), செங்குத்து கோடு (n.)","ಲಂಬ, ಲಂಬ, ಲಂಬ, ಲಂಬ (v.), ಲಂಬ ರೇಖೆ (n.)"
வேகமாக,ವೇಗವಾಗಿ
உயர் அதிர்வெண்,ಹೆಚ್ಚಿನ ಆವರ್ತನ
மிக குறைவு,ತುಂಬಾ ಕಡಿಮೆ
தீவிர குறுகிய கதிர்வீச்சு,ಅಲ್ಟ್ರಾ ಶಾರ್ಟ್ ವಿಕಿರಣ
அதிர்வு,ಕಂಪನ
அதிர்வு தூண்டுதல்,ಕಂಪನ ಪ್ರಚೋದನೆ
நிறுவனம்-ஸ்பெக்ட்ரம்,ಕಂಪನಿ-ಸ್ಪೆಕ್ಟ್ರಮ್
அதிர்வு இல்லாதது,ಕಂಪನವಿಲ್ಲದ
அதிர்வு இயக்கம்,ಕಂಪನ ಚಲನೆ
அதிர்வு நிலை,ಕಂಪಿಸುವ ಮಟ್ಟ
காணொளி,ವೀಡಿಯೊ
"ஜம்ப், ஊதா, வயலட்","ಜಾಂಬ್, ನೇರಳೆ, ನೇರಳೆ"
வயலின்,ಪಿಟೀಲು
தீண்டப்படாத நியூட்ரான்,ಸ್ಪರ್ಶಿಸದ ನ್ಯೂಟ್ರಾನ್
"மெய்நிகர், மெய்நிகர்","ವರ್ಚುವಲ್, ವರ್ಚುವಲ್"
பிசுபிசுப்புத்தன்மை,ವಿಸ್ಕೋಲಾಸ್ಟಿಸಿಟಿ
விஸ்கோமீட்டர்,ವಿಸ್ಕೋಮೀಟರ್
பாகுத்தன்மை,ಸ್ನಿಗ್ಧತೆ
பிசுபிசுப்பு,ಸ್ನಿಗ್ಧತೆಯ
தெரிவுநிலை,ಗೋಚರತೆ
பார்வை,ದೃಷ್ಟಿ
பார்வை,ದೃಷ್ಟಿ
"காட்சி அதிர்வெண், காட்சி அதிர்வெண்",ದೃಶ್ಯ ಆವರ್ತನ
(v.) காட்சி,(v.) ದೃಶ್ಯ
பார்வை வரம்பு,ದೃಷ್ಟಿ ವ್ಯಾಪ್ತಿ
பேச்சு இழைகள்,ಭಾಷಣ ಫೈಬರ್ಗಳು
"பேச்சு, பேச்சு","ಮಾತು, ಮಾತು"
பேச்சற்று,ಮಾತಿಲ್ಲದ
நிலையற்ற தன்மை,ಚಂಚಲತೆ
மின்னழுத்தம்,ವೋಲ್ಟೇಜ್
மின்னழுத்தம்,ವೋಲ್ಟೇಜ್
"பகுப்பாய்வு கால்வனோமீட்டர், மின்னழுத்தமானி","ವಿಶ್ಲೇಷಣೆ ಗ್ಯಾಲ್ವನೋಮೀಟರ್, ವೋಲ್ಟಾಮೀಟರ್"
"தொகுதி, வலிமை 3. தொகுதி","ಸಂಪುಟ, ಸಾಮರ್ಥ್ಯ 3. ಸಂಪುಟ"
"சுழல், குழப்பம்","ಸುಳಿ, ಗೊಂದಲ"
ஒலிப்பு,ಅಂತಃಕರಣ
செதில் தட்டு,ವೇಫರ್ ಪ್ಲೇಟ್
காத்திருக்கும் நேரம்,ಕಾಯುವ ಸಮಯ
நடந்துகொண்டே பேசும் கருவி,ವಾಕಿ ಟಾಕಿ
சுவரோவியம்,ಮ್ಯೂರಲ್
"சானிடைசர், வாஷர்","ಸ್ಯಾನಿಟೈಸರ್, ವಾಷರ್"
பார்க்க,ವೀಕ್ಷಿಸಲು
தண்ணீர்,ನೀರು
வாட்சன் அனலைசர்,ವ್ಯಾಟ್ಸನ್ ವಿಶ್ಲೇಷಕ
வாட்டா,ವತ್ತ
வாட்-மணிநேரம்,ವ್ಯಾಟ್-ಗಂಟೆ
வாட்-மணி மீட்டர்,ವ್ಯಾಟ್-ಗಂಟೆ ಮೀಟರ್
எடையற்ற நீரோடை,ತೂಕವಿಲ್ಲದ ಸ್ಟ್ರೀಮ್
சக்தியற்ற சக்தி,ಶಕ್ತಿಹೀನ ಶಕ್ತಿ
வாட்,ವ್ಯಾಟ್
அலை,ಅಲೆ
அலை முன்,ತರಂಗ ಮುಂಭಾಗ
அலை பாதை,ತರಂಗ ಮಾರ್ಗ
அலைவரிசை,ತರಂಗ
அலை அலை,ತರಂಗ ತರಂಗ
கொந்தளிப்பு,ಪ್ರಕ್ಷುಬ್ಧತೆ
"அலை அலையான, அலை அலையான, அலை அலையான, அலை அலையான","ಅಲೆಅಲೆಯಾದ, ಅಲೆಅಲೆಯಾದ, ಅಲೆಅಲೆಯಾದ, ಅಲೆಅಲೆಯಾದ"
"பலவீனமான, மெல்லிய","ದುರ್ಬಲ, ತೆಳುವಾದ"
கொஞ்சம் ஊழல்,ಸ್ವಲ್ಪ ಭ್ರಷ್ಟ
(அலகு) வெபர்,(ಘಟಕ) ವೆಬರ್
"ஆப்பு, ஃபனர், கூம்பு","ಬೆಣೆ, ಫನ್ನರ್, ಶಂಕುವಿನಾಕಾರದ"
