Malayalam,Hindi
ഒറ്റ ഗ്രൂപ്പ്,ऐकिक समूह
ഒറ്റ മാട്രിക്സ്,ऐकिक आव्यूह
ഒറ്റ രീതി,ऐकिक विधि
യൂണിറ്റ് പന്ത്,एकक गोलक
"യൂണിറ്റ് സെൽ, യൂണിറ്റ് സെൽ, യൂണിറ്റ് സെൽ","एकक सेल, एकक कोष्ठिका, मात्रक कोष्ठिका"
യൂണിറ്റ് സർക്കിൾ,एकांक वृत्त
അനുബന്ധ ഘടകം,तत्समक अवयव
യൂണിറ്റ് പ്രവർത്തനം,एकक फलन
യൂണിറ്റ് പിണ്ഡം,एकांक द्रव्यमान
"യൂണിറ്റ് മാട്രിക്സ്, സമാന മാട്രിക്സ്","एकांक मैट्रिक्स, तत्समकारी आव्यूह"
സ്റ്റാൻഡേർഡ് സാധാരണ വ്യത്യാസം,मानकीकृत प्रसामान्य विचर
യൂണിറ്റ് പന്ത്,एकक गोलक
യൂണിറ്റ് സ്റ്റെപ്പ് ഫംഗ്ഷൻ,एकक पग फलन
യൂണിറ്റ് വെക്റ്റർ,इकाई सदिश
യൂണിറ്റ് വോള്യം,एकांक आयतन
"ഒന്ന്, സമാനമായത്","एक, तत्समक"
അനുബന്ധ ഘടകം,तत्समक अवयव
എക്വിച്ചർ,एकविचर
ഏകീകൃത സാധാരണ വിതരണം,एकविचर प्रसामान्य बंटन
സാർവത്രികമായ,सार्वत्रिक
സാർവത്രിക സ്ഥിരാങ്കം,सार्वत्रिक नियतांक
സാർവത്രിക ഗുരുത്വാകർഷണം,सार्वत्रिक गुरुत्वाकर्षण
ജനസംഖ്യ സെറ്റ്,समष्टीय समुच्चय
"ലോകം, ജനസംഖ്യ","विश्व, समष्टि"
അജ്ഞാതം,अज्ञात
അജ്ഞാത തുക,अज्ञात राशि
"വിപരീത, വൈവിധ്യമാർന്ന","विपरीत, विजातीय"
വൈവിധ്യമാർന്ന പദം,विजातीय पद
അൺലിമിറ്റഡ്,असीमित
താൽക്കാലികം,अस्थायी
അസമമായ,असममित
അസമമായ ദ്വിത്വ പ്രശ്നം,असममित द्वैत समस्या
തല വരി,शिरोरेखा
ഉയർന്ന പരിധി,उपरिसीमा
ഉയർന്ന ഡെറിവേറ്റീവ്,उच्च अवकलज
ഉയർന്ന ഇന്റഗ്രൽ,उच्च समाकल
സംയോജനത്തിന്റെ പരിധി,समाकलन की उपरिसीमा
ഗുരുചതുർത്ഥക്,गुरुचतुर्थक
ഓവർഹെഡ് റീമാൻ ഇന്റഗ്രേഷൻ,उपरि रीमान समाकलन
ഓവർഹെഡ് തുടർച്ച,उपरि सामिसांतत्य
ഓവർഹെഡ് തുക,उपरि योग
ഓവർഹെഡ് ത്രികോണ മാട്രിക്സ്,उपरि त्रिभुज आव्यूह
ലംബമായ ത്വരണം,उपरिमखी त्वरण
മുകളിലേക്കുള്ള ചലനം,उपरिमुखी गति
യൂറിസോൺ ലെമ്മ,यूरीजोन प्रमेयिका
യു-ഫോം വക്രം,U-रूप वक्र
ലളിതമായ ദൂരം,साधारण दूरीक
ലളിതമായ അവസ്ഥ,साधारण संस्थिति
"പ്രയോജനം, ഉപയോഗം","उपयोगिता, उपयोग"
യൂട്ടിലിറ്റി ഫംഗ്ഷൻ,उपयोगिता फलन
യൂട്ടിലിറ്റി പരമാവധിയാക്കൽ,उपयोगिता अधिकतमीकरण
uv-രീതി,uv-विधि
ശൂന്യമായ സെറ്റ്,रिक्त समुच्चय
"സാധുത, അംഗീകാരം","वैघता, मान्यता"
പരിശോധന മൂല്യനിർണ്ണയം,परीक्षण-मान्यता
വില മൂല്യം,"मूल्य, मान"
മൂല്യ പ്രവർത്തനം,मान-फलन
കളിയുടെ മൂല്യം,खेल का मान
"വേരിയബിൾ, വേരിയബിൾ, വേരിയബിൾ","चर, परिवर्तनशील, परिवर्ती"
വേരിയബിൾ ഫീൽഡ്,चर क्षेत्र
സംയോജന വേരിയബിൾ,समाकलन चर
വേരിയബിൾ പരാമീറ്റർ,चर प्राचल
വ്യത്യാസം,प्रसरण
variance-covariance matrix,प्रसरण-सहप्रसरण आव्यूह
വേരിയൻസ് എസ്റ്റിമേറ്റ്,प्रसरण आकल
വ്യത്യാസത്തിന്റെ മാട്രിക്സ്,प्रसरण आव्यूह
മന്ത്രവാദി,विचर
പരാമീറ്റർ വ്യത്യാസം,प्राचल विचरण
യോജിച്ചിരിക്കുക,का अनुक्रमानुपाती होना
പരോക്ഷമായി ആനുപാതികമായിരിക്കും,का परोक्षानुपाती होना
വേരിയബിൾ,परिवर्ती
വെക്റ്റർ വെക്റ്റർ,"सदिश, वेक्टर"
വെക്റ്റർ തുക,सदिश योग
വെക്റ്റർ ബീജഗണിതം,सदिश बीजगणित
വെക്റ്റർ വിശകലനം,सदिश विश्लेषण
വെക്റ്റർ കാൽക്കുലസ്,सदिश कलन
വെക്റ്റർ ഘടകം,सदिश घटक
വെക്റ്റർ കോമ്പിനേഷൻ,सदिश संयोजन
വെക്റ്റർ ഡെറിവേറ്റീവ്,सदिश अवकलज
വെക്റ്റർ ഡയഗ്രം,सदिश आरेख
വെക്റ്റർ ഫീൽഡ്,सदिश क्षेत्र
വെക്റ്റർ പ്രവർത്തനം,सदिश फलन
വെക്റ്റർ സംയോജനം,सदिश समाकलन
വെക്റ്റർ ഗുണനം,सदिश गुणन
"വെക്റ്റർ ഓപ്പറേറ്റർ, വെക്റ്റർ ഓപ്പറേറ്റർ","वेक्टर संकारक, सदिश संकारक"
വെക്റ്റർ സ്പേസ്,सदिश समष्टि
വെക്റ്റർ തുക,सदिश योग
അടിസ്ഥാന എൻട്രി വെക്റ്റർ,आधार प्रवेशी सदिश
അടിസ്ഥാന സോളിറ്റയർ വെക്റ്റർ,आधार त्यागी सदिश
വെക്റ്റർ ത്രികോണം,सदिश त्रिभुज
വെക്റ്റർ മൂല്യം ഫോം,सदिश मान रूप
പ്രവേഗം,वेग
വേഗത ഘടകം,वेग घटक
വേഗത സ്ഥിരാങ്കം,वेग स्थिरांक
വേഗത വക്രം,वेग वक्र
വേഗത സമവാക്യം,वेग समीकरण
വേഗത പ്രൊഫൈൽ,वेग प्रोफाइल
വേഗത വെക്റ്റർ,वेग सदिश
