Telugu,Gujarati
అండర్ స్కోర్  పాత్ర,નીચા  પાત્ર
గుర్తించబడని లోపం,નિર્ધારિત ભૂલ
గుర్తించబడని లోపం  రేటు,નિર્ધારિત ભૂલ  દર
మళ్ళించని గ్రాఫ్,ઉદ્ધત ગ્રાફ
అనూహ్యమైన డిస్క్,ફોડિયું
అనూహ్యంగా  ప్రదర్శన,ફોડિયું  પ્રદર્શન
అనూహ్యంగా  రికార్డ్,ફોડિયું  રેકર્ડ
ఏకరీతిగా  ప్రాప్యత  నిల్వ,એકરૂપતાથી  સુલભ  સંગ્રહ
యునిగాజ్ డిజైన్,એકલતા ડિઝાઇન
ఏకపక్షంగా  కనెక్ట్ చేయబడిన గ్రాఫ్,એકપક્ષી રીતે  જોડાયેલ ગ્રાફ
ఏకపక్ష సమకాలీకరణ వ్యవస్థ,એકપક્ષીય સુમેળ પદ્ધતિ
యూనియన్ కేటలాగ్,સંઘની સૂચિ
యూనిపోలార్ సిగ్నల్,એકલતાનો સંકેત
యునిప్రోసెసింగ్,એકલતા
ప్రత్యేకంగా  డీకోడబుల్,વિશિષ્ટ રીતે  ડીકોડેબલ
యూనిట్ చిరునామా,એકમ સરનામું
యూనిటరీ కోడ్,એક સાથે
యూనిటరీ సెమిరింగ్,એક સાથે
యూనిట్ బ్యాక్ స్పేస్  పాత్ర,એકમની પાછળની જગ્યા  પાત્ર
యూనిట్ నిర్ధారణ,એકમ નિદાન
యూనిట్ మూలకం,એકમ તત્વ
UNITERM,એકરાર
యూనిట్ విరామం,એકમનો અંતરાલ
యూనిట్ రికార్డ్,એકમ રેકોર્ડ
యూనిట్ రికార్డ్ పరికరం,એકમ રેકોર્ડ ઉપકરણ
యూనిట్ సెపరేటర్  పాత్ర,એકમ -વિભાજક  પાત્ર
యూనిట్ స్ట్రింగ్,એકમ -તાર
యూనిట్ పరీక్ష,એકમ પરીક્ષણ
యూనివర్సల్ యాక్సెస్,સાર્વત્રિક પ્રવેશ
యూనివర్సల్ అసమకాలిక రిసీవర్  ట్రాన్స్మిటర్,સાર્વત્રિક અસુમેળ રીસીવર  ઉપનામ કરનાર
యూనివర్సల్ బటన్ బాక్స్,સાર્વત્રિક બટન બ c ક્સ
యూనివర్సల్ క్యారెక్టర్ సెట్,સાર્વત્રિક પાત્ર સમૂહ
యూనివర్సల్ కంట్రోలర్,સાર્વત્રિક નિયંત્રક
యూనివర్సల్ ఫ్లిప్-ఫ్లాప్,સાર્વત્રિક ફ્લિપ-ફ્લોપ
యూనివర్సల్ ఇన్స్ట్రక్షన్ సెట్,સાર્વત્રિક સૂચના નિર્માતા
యూనివర్సల్ ఇంటర్‌కనెక్టింగ్ పరికరం,સાર્વત્રિક ઇન્ટરકનેક્ટિંગ ડિવાઇસ
యూనివర్సల్ ఆపరేషన్,સાર્વત્રિક કામગીરી
యూనివర్సల్ క్వాంటిఫైయర్,સાર્વત્રિક ક્વોન્ટીફાયર
యూనివర్సల్ సర్వీస్ కాన్సెప్ట్,સાર્વત્રિક સેવા ખ્યાલ
సార్వత్రిక సింక్రోనస్ రిసీవర్ ట్రాన్స్మిటర్,સાર્વત્રિક સિંક્રનસ રીસીવર ટ્રાન્સમિટર
యూనివర్సల్ ట్యూరింగ్ మెషిన్,સાર્વત્રિક ટ્યુરિંગ મશીન
అన్‌లాక్,ખોદવું
మార్పులేని సూచన,બિન -સંમોહિત સૂચના
క్రమరహిత చెట్టు,અવારનચકહિત વૃક્ષ
ప్యాక్ చేయని దశాంశం,દશાંશ
అన్ప్యాకింగ్,બેવકૂફ
అసురక్షితమైనది  డైనమిక్ నిల్వ,બિન -પ્રતિબિંબીત  ગતિશીલ સંગ્રહ
అసురక్షిత ఫీల్డ్,નૈતિક ક્ષેત્ર
తిరిగి పొందలేనిది  లోపం,અનૈચ્છિક  ભૂલ
పరిష్కరించలేనిది,અનંત
అన్‌స్ట్రాటిడ్  భాష,ચતુર  ભાષા
విజయవంతం కాని కాల్,અસફળ કોલ
ఉపయోగించని సమయం,ન વપરાયેલ સમય
కర్సర్‌ను నవీకరించండి,અપડેટ કર્સર
నవీకరించబడిన ఫైల్,અપડેટ કરેલી ફાઇલ
నవీకరించబడుతోంది,અપડેટ કરવું
అప్-డౌన్ నియంత్రణ  లైన్,ઉપરની બાજુ નિયંત્રણ  પંક્તિ
అప్-డౌన్ కౌంటర్,નીચેનો કાઉન્ટર
ఎగువ కార్టేట్,ઉપલા કાર્ટેટ
పైకి అనుకూలత,ઉપરની સુસંગતતા
పైకి సూచన,ઉપરનો સંદર્ભ
వినియోగదారు,વાપરનાર
వినియోగదారు-అప్లికేషన్ నెట్‌వర్క్,વપરાશકર્તા-અરજી નેટવર્ક
వినియోగదారు ప్రాంతం,વપરાશકર્તા ક્ષેત્ર
వినియోగదారు లక్షణం,વપરાશકર્તા લક્ષણ
వినియోగదారు నిర్వచించిన ఫంక్షన్,વપરાશકર્તા વ્યાખ્યાયિત કાર્ય
వినియోగదారు నిర్వచించిన పదం,વપરાશકર્તા વ્યાખ્યાયિત શબ્દ
వినియోగదారు సౌకర్యం,વપરાશકર્તા સુવિધા
వినియోగదారునికి సులువుగా,મૈત્રીપૂર્ણ વપરાશકર્તા
వినియోగ మార్గము,વપરાશકર્તા ઈન્ટરફેસ
వినియోగదారు మోడ్,ઉપયોગી પદ્ધતિ
వినియోగదారు ప్రోగ్రామ్,વપરાશકર્તા કાર્યક્રમ
వినియోగదారు సేవ,સેવા
వినియోగదారు రాష్ట్రం,વપરાશકર્તા રાજ્ય
వినియోగదారు టెర్మినల్,ઉપયોગી કરવું
యుటిలిటీ కంట్రోల్ కన్సోల్,ઉપયોગિતા નિયંત્રણ
యుటిలిటీ ఫంక్షన్,ઉપયોગિતા કાર્ય
యుటిలిటీ ప్రోగ్రామ్,ઉપયોગિતા કાર્યક્રમ
యుటిలిటీ రొటీన్,ઉપયોગિતા
యుటిలిటీ సిస్టమ్,ઉપયોગિતા પદ્ધતિ
UVWXY LEMINA,UVWXY LEMINA
వాక్యూమ్ కాలమ్,શૂન્યમમની સ્તંભ
వాక్యూమ్ సర్వో,શૂન્યાવકાશ સર્વો
ధ్రువీకరణ,માન્યતા આપવી તે
వాల్యుయేటర్ పరికరం,મૂલ્ય -મૂલ્ય
విలువ జోడించిన నెట్‌వర్క్,મૂલ્ય ઉમેર્યું નેટવર્ક
వేరియబుల్ చిరునామా,વધઘટપાત્ર સરનામું
