Bengali,Assamese
ব্যবহারকারীর পরিচয় (UID),ব্যৱহাৰকাৰী পৰিচয় (UID)
ব্যবহারকারী ইন্টারফেস,ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ
ব্যবহারকারীর নাম,ব্যৱহাৰকাৰীৰ নাম
"1. ব্যবহারকারীর প্রোফাইল, 2. ব্যবহারকারীর প্রোফাইল","1. ব্যৱহাৰকাৰী আলেখ্যন, 2. ব্যৱহাৰকাৰী আলেখ্যন"
উপযোগিতা,কামৰ বস্তু
ইউটিলিটি সফটওয়্যার,ইউটিলিটি চফ্টৱেৰ
"1. বৈধ, 2. বৈধ","১.বৈধ, ২.বৈধ"
"1 বৈধকরণ, 2. বৈধতা","১বৈধকৰণ, ২.বৈধকৰণ"
বৈধতা প্রোটোকল,বৈধকৰণ প্ৰটোকল
বৈধতা পরীক্ষা,বৈধকৰণ পৰীক্ষা
"1. বৈধতা পরীক্ষা, 2. বৈধতা পরীক্ষা","১.বৈধতা পৰীক্ষা, ২.বৈধতা পৰীক্ষা"
মূল্যবান নেটওয়ার্ক (VAN),মূল্যৱান নেটৱাৰ্ক (VAN)
মূল্যবান রিসেলার (VAR),মূল্যৱান পুনৰ বিক্ৰেতা (VAR)
অনুপস্থিত বিন্দু,মিছিং পইণ্ট
"1. ভ্যাপারওয়্যার, 2. বাষ্প জাহাজ","১.বাষ্পৰ সামগ্ৰী, ২. ভাপ পাত্ৰ"
ভিন্নতা,ভ্যাৰিয়েন্স
পরিবর্তনশীল ঠিকানা,ভেৰিয়েবল ঠিকনা
পরিবর্তনশীল বিট হার,ভেৰিয়েবল বিট হাৰ
পরিবর্তনশীল ক্ষেত্রের দৈর্ঘ্য,ভেৰিয়েবল ক্ষেত্ৰৰ দৈৰ্ঘ্য
"1. পরিবর্তনশীল দৈর্ঘ্য কোড, 2. পরিবর্তনশীল দৈর্ঘ্য কোড","1.ভেৰিয়েবল লেংথ ক&#39;ড, 2.ভেৰিয়েবল লেংথ ক&#39;ড"
"1. পরিবর্তনশীল নাম, 2. পরিবর্তনশীল নাম, 3. পরিবর্তনশীল নাম","১.চলকৰ নাম, ২.চলকৰ নাম, ৩.চলকৰ নাম"
"1. পরিবর্তনশীল, 2. পরিবর্তনশীল","1. চলক, 2. লৰৃ - চৰ হৈ থকা"
ভেক্টর,ভেক্টৰ
"1.ভেক্টর গ্রাফিক্স, 2.ভেক্টর গ্রাফিক্স","1.ভেক্টৰ গ্রাফিক্স, 2.ভেক্টৰ গ্রাফিক্স"
ভেক্টর প্রক্রিয়াকরণ,ভেক্টৰ প্ৰচেছিং
ভেক্টরাইজড ইন্টারাপ্ট,ভেক্টৰাইজড ইন্টাৰপ্ৰট
ভেন ডায়াগ্রাম,ভেন ডায়াগ্ৰাম
যাচাইকরণ এবং বৈধতা (V&amp;V),পৰীক্ষণ আৰু বৈধকৰণ (V&amp;V)
রূপান্তর নিয়ন্ত্রণ,ৰূপান্তৰ নিয়ন্ত্ৰণ
"1.রূপান্তর নম্বর, 2.রূপান্তর নম্বর৷","1.ৰূপান্তৰ সংখ্যা, 2.ৰূপান্তৰ সংখ্যা"
শীর্ষ,শীৰ্ষ
উল্লম্ব প্রসেসর,উলম্ব প্ৰচেছৰ
এক্সট্রিম ইন্টিগ্রেশন (ভিএলএসআই),চৰম সংহতি (VLSI)
খুব দীর্ঘ নির্দেশ শব্দ (VLIW),অতি দীঘল নিৰ্দেশনা শব্দ (VLIW)
ভি এইচ ডি এল,ভি এইচ ডি এল
ভিডিও ক্যামেরা,ভিডিঅ&#39; কেমেৰা
ভিডিও টেলিকনফারেন্স,ভিডিঅ&#39; টেলিকনফাৰেন্স
ভিডিও প্রদর্শন টার্মিনাল,ভিডিঅ&#39; প্ৰদৰ্শন টাৰ্মিনেল
"1.ভিডিও ডিসপ্লে ইউনিট, 2.ভিডিও ডিসপ্লে ইউনিট","1.ভিডিঅ&#39; প্ৰদৰ্শন ইউনিট, 2.ভিডিঅ&#39; প্ৰদৰ্শন ইউনিট"
ভিডিও গেমস,ভিডিঅ&#39; গেম
ভিডিও গ্রাফিক অ্যারে (ভিজিএ),ভিডিঅ&#39; গ্রাফিক এৰে (VGA)
ভিডিও গ্রাফিক্স অ্যারে (ভিজিএ),ভিডিঅ&#39; গ্রাফিক্স এৰে (VGA)
ভিডিও সার্ভার,ভিডিঅ&#39; চাৰ্ভাৰ
দৃষ্টিশক্তি,দৃষ্টি
ভিজ্যুয়াল অ্যাপারচার,ভিজুৱেল এপাৰচাৰ
দৃশ্যমান দরজা,দৃশ্যমান দুৱাৰ
ভার্চুয়াল সার্কিট,ভাৰ্চুৱেল চাৰ্কিট
ভার্চুয়াল ফাংশন,ভাৰ্চুৱেল ফাংচন
ভার্চুয়াল মেমরি,ভাৰ্চুৱেল মেমৰি
ভার্চুয়াল প্রাইভেট নেটওয়ার্ক,ভাৰ্চুৱেল ব্যক্তিগত নে&#39;টৱৰ্ক
ভার্চুয়াল বাস্তবতা,ভাৰ্চুৱেল ৰিয়েলিটি
"1.ভার্চুয়াল বাস্তবতা, 2.ভার্চুয়াল বাস্তবতা","১.ভাৰ্চুৱেল ৰিয়েলিটি, ২.ভাৰ্চুৱেল ৰিয়েলিটি"
ভার্চুয়াল মার্কার বাস্তব ভাষা,ভাৰ্চুৱেল মাৰ্কাৰ বাস্তৱ ভাষা
ভার্চুয়াল রিয়েলিটি মার্কআপ ল্যাঙ্গুয়েজ (ভিআরএমএল),ভাৰ্চুৱেল ৰিয়েলিটি মাৰ্কআপ ভাষা (VRML)
ভার্চুয়াল স্টোরেজ অ্যাক্সেস পদ্ধতি,ভাৰ্চুৱেল সংৰক্ষণ অভিগম পদ্ধতি
ভার্চুয়াল স্টোরেজ ব্যবস্থাপনা,ভাৰ্চুৱেল সংৰক্ষণ ব্যৱস্থাপনা
"1.ভাইরাস, 2.ভাইরাস","১.ভাইৰাছ, ২.ভাইৰাছ"
ভাইরাস সনাক্তকরণ,ভাইৰাছ ধৰা পেলোৱা
"1.ভাইরাস প্রোগ্রাম, 2.ভাইরাস প্রোগ্রাম","১.ভাইৰাছ প্ৰগ্ৰেম, ২.ভাইৰাছ প্ৰগ্ৰেম"
দৃশ্যমানতা,দৃশ্যমানতা
দৃষ্টি,দৃষ্টি
ভিজ্যুয়াল বেসিক,ভিজুৱেল বেচিক
দৃশ্যমান C++,দৃশ্যমান C++
"1. ভিজ্যুয়াল ডিসপ্লে ইউনিট, 2. ভিজ্যুয়াল ডিসপ্লে ইউনিট","1.ভিজুৱেল ডিছপ্লে ইউনিট, 2.ভিজুৱেল ডিছপ্লে ইউনিট"
অপার্থিব,অপাৰ্থিৱ
ভার্চুয়াল ঠিকানা,ভাৰ্চুৱেল ঠিকনা
ভার্চুয়াল মেশিন (VM),ভাৰ্চুৱেল মেচিন (VM)
"1. বক্তৃতা, 2. বক্তৃতা","১.বাক্য, ২.বাক্য"
"1.স্পিচ মেল, 2.ভয়েস মেল","১.স্পীচ মেইল, ২.ভইচ মেইল"
স্পিচ মেইল সার্ভার,স্পিচ মেইল চাৰ্ভাৰ
কন্ঠ সনান্তকরণ,বাক্য চিনাক্তকৰণ
"1.স্পিচ নেট, 2.স্পিচ নেট","১.স্পীচ নেট, ২.স্পীচ নেট"
হারিয়ে যাওয়া স্মৃতি,স্মৃতিশক্তি হেৰুৱাই পেলোৱা
ওয়েফার,ৱেফাৰ
"1.ভয়েস ম্যানেজার, 2.WAIS ম্যানেজার","১.ভইচ মেনেজাৰ, ২.ৱাইছ মেনেজাৰ"
অপেক্ষা শেষ,wait end
অপেক্ষা কুণ্ডলী,ৱেইটিং কইল
"1. ওয়েটেড কোড, 2. ওয়েটেড কোড","১/ ওজনযুক্ত সংহিতা, ২) ওজনযুক্ত সংহিতা"
ভরযুক্ত গড়,ওজনযুক্ত গড়
অপেক্ষার সময়,অপেক্ষাৰ সময়
তরঙ্গ দিক,তৰংগ দিশ
পুনরায় প্রয়োগ,পুনৰ বলবৎ কৰা
"1. অনুর্বর ব্যান্ড প্রস্থ, 2. অনুর্বর ব্যান্ড ক্ষমতা/প্রস্থ","1. বন্যাৰ্ত বেণ্ডৰ প্ৰস্থ, 2. বন্যাৰ্ত বেণ্ডৰ ক্ষমতা/প্ৰস্থ"
জলপ্রপাত মডেল,জলপ্ৰপাতৰ আৰ্হি
তরঙ্গ,wavelet
ওয়েভলেট ইমেজ কম্প্রেশন,ৱেভলেট ইমেজ কম্প্ৰেছন
তরঙ্গায়িত রূপান্তর,ৱেভলেট ৰূপান্তৰ
"1. দুর্বল অস্তিত্ব, 2. দুর্বল শক্তি","১/ দুৰ্বল অস্তিত্ব, ২। দুৰ্বল শক্তি"
ওয়েব,ৱেব
ওয়েব ঠিকানা,ৱেব ঠিকনা
ওয়েব লেখা,ৱেব লিখা
"1. ওয়েব ব্রাউজার, 2. ওয়েব ব্রাউজার","১.ৱেব ব্ৰাউজাৰ, ২.ৱেব ব্ৰাউজাৰ"
ওয়েব পেজ,ৱেব পৃষ্ঠা
ওয়েব সার্ভার,ৱেব চাৰ্ভাৰ
ওয়েবসাইট,ৱেবছাইট
ওয়েব সমর্থিত অ্যাপ্লিকেশন,ৱেব সমৰ্থিত এপ্লিকেচনসমূহ
ওয়েব সমর্থিত,ৱেব সমৰ্থিত
"1.ভারিত গ্রাফ, 2. ওজনযুক্ত গ্রাফ","1.ওজনযুক্ত গ্ৰাফ, 2. ওজনযুক্ত গ্ৰাফ"
সংযুক্ত,সংযুক্ত
ভাল তৈরি সূত্র,ভালদৰে বনোৱা সূত্ৰ
অর্ডার করা সেট,অৰ্ডাৰ কৰা ছেট
"হিউমিডিফায়ার, ওয়েটওয়্যার","humidor, ৱেটৱেৰ"
