English,Marathi
Telephone,फोन
Telescope,"दुर्बिणी, दुर्बिणी, दुर्बिणी"
Television,"दूरदर्शन, दूरदर्शन"
Temperature,उष्णता
temporal,कालिक
Temporary,"अल्पकालीन, तात्पुरता, तात्पुरता"
tendency,कल
tensile,तन्यता
Tensility,तन्य
Tension,ताण
Tensor,क्षेत्र
Tera,टेरा
terminal,"शेवट, टर्मिनल, शेवट, शेवट"
Terrain,"भूभाग, खडकाळ प्रदेश"
Terrestrial,"स्थलीय, स्थलीय, स्थलीय"
Tesla,टेस्ला
test chart (=definition chart =resolution pattern),स्पष्टता चाचणी चार्ट
Tetrad,चतुर्थांश
Tetragonal,दुहेरी ट्रॅपेझॉइड
tetrode,टेट्रोड
Theodolite,थिओडोलाइट
Theoretical,सैद्धांतिक
thermal,"उष्णता, उष्णता, उष्णता"
Thermalisation,गरम करणे
Thermion,गरम करणे
Thermionic,tapayni
Thermo-couple,थर्मोइलेक्ट्रिक जोडी
Thermodynamic,थर्मोडायनामिक
thermodynamics,थर्मोडायनामिक्स
thermoelectric,थर्मोइलेक्ट्रिक
thermometer,"थर्मामीटर, थर्मामीटर"
Thermometry,थर्मोमेट्री
thermopile,थर्मोइलेक्ट्रिक बीम
thermos,थर्मॉस
Thermostat,समशीतोष्ण
thin film,"पातळ फिल्म, पातळ थर"
three dimensional,स्टिरिओस्कोपिक
threshold,"उंबरठा, उंबरठा"
throttle value (throttling),थांबा झडप
Throw,"प्रक्षेपण, पडणे"
Thrust,"जोर, जोर"
Thyristor,थायरिस्टर
tilted axis,nat अक्ष
Tilting,अभिनंदन
Time,"वेळ, कालावधी, कालावधी"
Tolerance,"सहनशीलता, सहनशीलता"
Ton,टन
Tone,"टोन, टोन, प्रतिमा"
Tonnage,"टनेज, वजन"
top,"वेणी, भ्रम, बांगडी, शीर्ष"
toroid,toroid
Toroidal,टोरॉइडी
torque (moment of force),"टॉर्क, क्रॅम्प"
Torricellian tube,टॉर्सिलरी ट्यूब
Torsion,"आक्षेप, आक्षेप, 3 आक्षेप"
Torsional,धक्का
Total,"जोड, योग (संत्रा). पूर्ण, पूर्ण (v.)"
Trajectory,"मार्गक्रमण, मार्गक्रमण"
Transadmittance,परस्परावलंबन
Transconductance,इंटरकंडक्टिव्हिटी
Transcription,प्रतिलेखन
transform,तफावत
Transformation,रूपांतरण
Transformer,"ट्रान्सफॉर्मर, ट्रान्सफॉर्मर"
Transient,क्षणिक
Transistor,ट्रान्झिस्टर
Transition,संसर्ग
Translation,हस्तांतरण
transluscence,पारदर्शकता
Transmissibility,संक्रमणक्षमता
Transmission,"ट्रान्समिशन, ट्रान्समिशन, ट्रान्समिशन, ट्रान्झिट"
Transmissivity,पारगम्यता
Transmit,"प्रसारित करणे, संप्रेषण करणे"
Transmitted,पलीकडे
Transmitter,"प्रेषक, प्रेषक, कम्युनिकेटर"
Transmitivity,पारगम्यता निर्देशांक
Transparency,"पारदर्शकता, पारदर्शकता, पारदर्शक चित्र"
Transparent,"पारदर्शक, पारदर्शक"
Transpiration,"बाष्पोत्सर्जन, श्वासोच्छवास"
Transponder,ट्रान्सपॉन्डर
Transuranic,पॅराउरेनेमिक
Transverse,"आडवा, आडवा"
Trapping,"कॅप्चर, पिंजरा, विध्वंस, सामान"
travelling microscope,जंगम सूक्ष्मदर्शक
travelling wave,प्रगतीशील लाट
triad,"ट्रायड, ट्रायड, ट्रायड"
Trigger,"ट्रिगर, सोडणे"
trigonal,त्रिसमानाक्ष
trigonometric,त्रिकोणमितीय
triode,triode
Trip,"चालू करा, चालू करा, ट्रिगर करा"
triple ionization,तिहेरी आयनीकरण
triple product,तिप्पट उत्पादन
true north,भौगोलिक उत्तर
truth,"अचूकता, अचूकता"
tune,"ट्यून (सं.), सुसंवाद, सुसंवाद (v.)"
Tuner,ट्यूनर
tunnel effect (tunnelling effect),बोगदा प्रभाव
Turbine,टर्बाइन
Turbulence,गोंधळ
Turbulent,आश्चर्याने
Turnover,वर काढणे
Twin,"yaml, yaml"
Twist,"पेटके, twists, twists, twists"
Ultimate,अत्यंत
ultimate pressure (=ultimate vacuum),chmm व्हॅक्यूम
ultimate value,अंतिम मूल्य
ultra high frequency,अति उच्च वारंवारता
ultra high temperature,उच्च तापमान
Ultrasonic,प्रचंड कंपनसंख्या असलेल्या (ध्वनिलहरी)
ultrasonics,प्रचंड कंपनसंख्या असलेल्या (ध्वनिलहरी)
ultra violet,अल्ट्रा-व्हायोलेट
Umbra,"सावली, प्रदीपन केंद्र, छत्री"
umklapp,उमकलप
unannealed,अन-अ‍ॅनेल केलेले
Unbiased,निःपक्षपाती
unburnt,अपरिहार्य
unclosed shell (of electron),अपूर्ण निधी
undamped,अनिष्ट
Under-damping,कमी ओलसर
underground,शेवटची जमीन
undulation,तरंग
uniaxial,"अक्षीय, अक्षीय"
uniform,एकसमान
Uniformity,"समानता, सभोवतालचे, सभोवतालचे कुटुंब"
Unilateral,"एकतर्फी, एकतर्फी"
Unison,"आवाज, स्वर"
Unit,"एकक, एकक, एकक, एकक, एकक, एकक, एकक, एकक"
Unitary,अविवाहित
Universe,जागतिक लोकसंख्या
Unlike,"विषम, विरुद्ध"
Unpaired,"जोडलेले, जोडलेले, न जोडलेले"
Unperturbed,संतप्त
Unsaturation,असंतृप्तता
upthrust,उत्साह
Vacancy,व्हॅक्यूल
Vacuo,पोकळी-
Vacuum,पोकळी
