Kannada,Telugu
ವ್ಯವಸ್ಥೆಯ ವ್ಯವಸ್ಥಾಪಕ  ಸಾಫ್ಟ್ವೇರ್,సిస్టమ్ నివాసి  సాఫ్ట్‌వేర్
ವ್ಯವಸ್ಥಿತ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,సిస్టమ్ స్థితిస్థాపకత
ವ್ಯವಸ್ಥೆಯ ಸಂಪನ್ಮೂಲ,సిస్టమ్ వనరు
ವ್ಯವಸ್ಥೆಯ ಸಂಪನ್ಮೂಲ  ವ್ಯವಸ್ಥಾಪಕ,సిస్టమ్ వనరు  నిర్వాహకుడు
ವ್ಯವಸ್ಥೆಯ ಪ್ರತಿಕ್ರಿಯೆ,సిస్టమ్ ప్రతిస్పందన
ವ್ಯವಸ್ಥೆಯ ಪ್ರತಿಕ್ರಿಯೆ  ಹೊಲತು,సిస్టమ్ ప్రతిస్పందన  ఫీల్డ్
ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ,సిస్టమ్ పున art ప్రారంభం
ವ್ಯವಸ್ಥೆಗಳ ವಿಧಾನ,సిస్టమ్స్ విధానం
ವ್ಯವಸ್ಥೆಗಳ ವಿನ್ಯಾಸ,సిస్టమ్స్ డిజైన్
ವ್ಯವಸ್ಥೆಯ ಸುರಕ್ಷತೆ,సిస్టమ్ భద్రత
ವ್ಯವಸ್ಥೆಗಳ ಹರಿವಿನ ಚಾರ್ಟ್,సిస్టమ్స్ ఫ్లో చార్ట్
ವ್ಯವಸ್ಥೆಗಳ ಉತ್ಪಾದನೆ,సిస్టమ్స్ జనరేషన్
ವ್ಯವಸ್ಥಿತ ಸ್ಥಗಿತ,సిస్టమ్ షట్డౌన్
ಸಿಸ್ಟಮ್ ಸಿಮ್ಯುಲೇಶನ್,సిస్టమ్ అనుకరణ
ಸಿಸ್ಟಮ್ ನಿಧಾನವಾಗುತ್ತದೆ,సిస్టమ్ నెమ్మదిగా
ಸಿಸ್ಟಮ್ ಸಾಫ್ಟ್‌ವೇರ್,సిస్టమ్ సాఫ్ట్వేర్
ವ್ಯವಸ್ಥೆ  ನಿರ್ದಿಷ್ಟತೆ,వ్యవస్థ  స్పెసిఫికేషన్
ವ್ಯವಸ್ಥೆಯ ಕಾರ್ಯಕ್ರಮ,సిస్టమ్స్ ప్రోగ్రామ్
ವ್ಯವಸ್ಥೆಗಳು  ಪ್ರಾಂತ್ಯ,వ్యవస్థలు  ప్రోగ్రామర్
ವ್ಯವಸ್ಥೆಗಳು  ಪ್ರೋಗ್ರಾಮಿಂಗ್,వ్యవస్థలు  ప్రోగ్రామింగ్
ವ್ಯವಸ್ಥೆಗಳು,సిస్టమ్స్ సబ్‌ట్రౌటిన్
ವ್ಯವಸ್ಥೆಯ ಮಾನದಂಡ,సిస్టమ్ ప్రమాణం
ವ್ಯವಸ್ಥೆಯ ಅಂಕಿಅಂಶಗಳು,సిస్టమ్ గణాంకాలు
ವ್ಯವಸ್ಥೆಯ ರಚನೆ,సిస్టమ్ నిర్మాణం
ವ್ಯವಸ್ಥೆಯ ಅಧ್ಯಯನ,సిస్టమ్ అధ్యయనం
ವ್ಯವಸ್ಥೆಯ ಮೇಲ್ವಿಚಾರಕ,సిస్టమ్ సూపర్‌వైజర్
ವ್ಯವಸ್ಥೆಯ ಮೇಜು,సిస్టమ్ పట్టిక
ವ್ಯವಸ್ಥೆಯ ಕಾರ್ಯ,సిస్టమ్ టాస్క్
ಸಿಸ್ಟಂ ಟರ್ಮಿನಲ್,సిస్టమ్ టెర్మినల్
ಸಿಸ್ಟಂ ಪರೀಕ್ಷೆ,సిస్టమ్ పరీక్ష
ವ್ಯವಸ್ಥನಾ ಸಿದ್ಧಾಂತ,సిస్టమ్ సిద్ధాంతం
ವ್ಯವಸ್ಥೆಯ ಉಪಯುಕ್ತತೆ,సిస్టమ్ యుటిలిటీ
ವ್ಯವಸ್ಥೆಯ ಉಪಯುಕ್ತತೆ  ಸಾಧನ,సిస్టమ్ యుటిలిటీ  పరికరం
ವ್ಯವಸ್ಥೆಯ ಉಪಯುಕ್ತತೆ  ಕಾರ್ಯಕ್ರಮ,సిస్టమ్ యుటిలిటీ  ప్రోగ్రామ్
ಸಿಸ್ಟಮ್ ವೇರಿಯಬಲ್  ಚಿಹ್ನೆ,సిస్టమ్ వేరియబుల్  చిహ్నం
ಮೇಜಿನ ಅಂಶ,పట్టిక మూలకం
ಮೇಜಿನ ಕಾರ್ಯ,పట్టిక ఫంక్షన్
ಮೇಜಿನ ನೋಟ,టేబుల్ లుక్-అప్
ಕೋಷ್ಟಕ  ಸಂಯೋಜನೆ,పట్టిక  కలయిక
ಮೇಜು ಸಿಮ್ಯುಲೇಟರ್,టేబుల్ సిమ్యులేటర్
ಟ್ಯಾಬ್ಲೆಟ್,టాబ్లెట్
ಕೋಷ್ಟಕ ಭಾಷೆ,పట్టిక భాష
ಲೇಪನ  ಪಾತ್ರ,పట్టిక  పాత్ర
ಟ್ಯಾಗ್ ಪರಿವರ್ತನೆ  ಸಾಧನ,ట్యాగ్ కన్వర్టింగ్  పరికరం
Tagಾಯಿತ  ವಾಸ್ತುಶಿಲ್ಪಿ,టాగ్డ్  వాస్తుశిల్పం
ಟ್ಯಾಗ್ ವಿಂಗಡಣೆ,ట్యాగ్ క్రమబద్ధీకరించు
ಟಂಡೆಮ್ ಕಂಪ್ಯೂಟರ್,టెన్డం కంప్యూటర్
ಟಂಡೆಮ್ ಡೇಟಾ  ಸುತ್ತಾಟ,టెన్డం డేటా  సర్క్యూట్
ಉಂಗುರ ಕಚೇರಿ,టెన్డం కార్యాలయం
ಟಂಡೆಮ್ ಸ್ವಿಚಿಂಗ್,టెన్డం మారడం
ಒಟ್ಟುಗೂಡಿಸುವ ವ್ಯವಸ್ಥೆ,టెన్డం వ్యవస్థ
ಟಂಡೆಮ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,టెన్డం ట్రాన్సిస్టర్
ಕಾಂಡದ ಕಾಂಡ,టెన్డం ట్రంక్
ಟೇಪ್ ಬೌಂಡ್  ಟ್ಯೂರ್ ಯಂತ್ರ,టేప్ సరిహద్దు  ట్యూరింగ్ మెషిన్
ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್,టేప్ గుళిక
ಟೇಪ್ ಪಾತ್ರ,టేప్ అక్షరం
ಟೇಪ್ ಕೋಡ್,టేప్ కోడ్
ಟೇಪ್ ಡ್ರೈವ್,టేప్ డ్రైవ్
ಟೇಪ್ ಫೈಲ್,టేప్ ఫైల్
ಟೇಪ್ ಸ್ವರೂಪ,టేప్ ఫార్మాట్
ಟೇಪ್ ಇನ್ಪುಟ್,టేప్ ఇన్పుట్
ಟೇಪ್ ಲೇಬಲ್,టేప్ లేబుల్
ಟೇಪ್ ಗ್ರಂಥಾಲಯ,టేప్ లైబ్రరీ
ಟೇಪ್ ಮಚಲಿಸಂ,టేప్ మచనిజం
ಟೇಪ್ ಗುರುತಕ,టేప్ మార్కర్
ಟೇಪ್ ಸಂಗ್ರಹಣೆ,టేప్ నిల్వ
ಟೇಪ್ ಘಟಕ,టేప్ యూనిట్
ಟಾರ್ಗೆಟ್ ಕಂಪ್ಯೂಟರ್,టార్గెట్ కంప్యూటర్
ಭಾಷೆ,లక్ష్య భాష
ಗುರಿ ಕಾರ್ಯಕ್ರಮ,లక్ష్య కార్యక్రమం
ಗುರಿ ವೇರಿಯಬಲ್,లక్ష్య వేరియబుల్
ಕಾರ್ಯ ನಿಯಂತ್ರಣ ನಿರ್ಬಂಧ,టాస్క్ కంట్రోల్ బ్లాక్
ಕಾರ್ಯ ನಿರ್ವಹಣೆ,టాస్క్ మేనేజ్‌మెంట్
ಕಾರ್ಯ ಹೆಸರು,పని పేరు
ಕಾರ್ಯ ಕ್ಯೂ,టాస్క్ క్యూ
ಕಾರ್ಯ ವೇಳಾಪಟ್ಟಿ,టాస్క్ షెడ్యూలర్
ಕಾರ್ಯ ಸ್ವಿಚ್,టాస్క్ స్విచ్
ಕಾರ್ಯದ ಕಾರ್ಯ  ಸಂವಹನ,పనికి పని  కమ్యూనికేషన్
ಕಾರ್ಯ ವೇರಿಯಬಲ್,టాస్క్ వేరియబుల్
ತಂತ್ರ  ಫ್ಲೋಚಾರ್ಟ್,టెక్నిక్  ఫ్లోచార్ట్
ದೂರಸಂಪರ್ಕ,టెలికాన్ఫరెన్సింగ్
ಜಗೆ,టెలినెట్
ಟೆಲಿಪ್ರೀಂಟರ್,టెలిప్రెంటర్
ದೂರಸಂಪರ್ಕ  ಜಾಲ,టెలిప్రాసెసింగ్  నెట్‌వర్క్
ದೂರದರ್ಶಕ,టెలిస్క్రీన్
ಜೀಲಿನ ಪರೀಕ್ಷೆ,టెలిటెక్స్ట్
ಟೆಲಿಟೆಕ್ಸ್ಟ್ ಸೇವೆ,టెలిటెక్స్ట్ సేవ
ಟೆಲಿಟೈಪ್ ಕೋಡ್,టెలిటైప్ కోడ్
ಟೆಲಿಟೈಪ್ ಬರಹಗಾರ,టెలిటైప్ రచయిత
ಹತ್ತಾರು ಪೂರಕ,పదుల పూరకం
ಅಂತಿಮ,టెర్మినల్
ಟರ್ಮಿನಲ್ ಪ್ರದೇಶ,టెర్మినల్ ప్రాంతం
ಟರ್ಮಿನಲ್ ಕ್ಲಸ್ಟರ್,టెర్మినల్ క్లస్టర్
ಅಂತಿಮ  ಅಂಶ,టెర్మినల్  భాగం
ಅಂತಿಮ  ಸಂರಚನೆ  ಸೌಲಭ್ಯ,టెర్మినల్  ఆకృతీకరణ  సౌకర్యం
ಟರ್ಮಿನಲ್ ನಿಯಂತ್ರಕ,టెర్మినల్ కంట్రోలర్
ಟರ್ಮಿನಲ್ ಕರ್ಸರ್,టెర్మినల్ కర్సర్
ಟರ್ಮಿನಲ್ ಸಂಪಾದಿಸು  ಕಾರ್ಯಾಚರಣೆ,టెర్మినల్ సవరణ  ఆపరేషన్
ಟರ್ಮಿನಲ್ ಪ್ರವೇಶ,టెర్మినల్ ఎంట్రీ
ಅಂತಿಮ ಉಪಕರಣ,టెర్మినల్ పరికరాలు
ಅಂತಿಮ  ಅನುಸ್ಥಾಪನ,టెర్మినల్  సంస్థాపన
ಟರ್ಮಿನಲ್ ವಿನಿಮಯ,టెర్మినల్ ఇంటర్‌చేంజ్
ಟರ್ಮಿನಲ್ ಕೆಲಸ,టెర్మినల్ ఉద్యోగం
ಟರ್ಮಿನಲ್ ಮೋಡ್,టెర్మినల్ మోడ్
ಟರ್ಮಿನಲ್ ಮಾನಿಟರ್  ಕಾರ್ಯಕ್ರಮ,టెర్మినల్ మానిటర్  ప్రోగ్రామ్
ಟರ್ಮಿ,టెర్మినల్ నోడ్
ಟರ್ಮಿನಲ್ ಪೋರ್ಟ್,టెర్మినల్ పోర్ట్
ಟರ್ಮಿನಲ್ ರಿಪೀಟರ್,టెర్మినల్ రిపీటర్
ಅಂತಿಮ ಕೊಠಡಿ,టెర్మినల్ గది
ಟರ್ಮಿನಲ್ ಅಧಿವೇಶನ,టెర్మినల్ సెషన్
ಟರ್ಮಿನಲ್ ಚಿಹ್ನೆ,టెర్మినల్ చిహ్నం
ಟರ್ಮಿನಲ್ ಘಟಕ,టెర్మినల్ యూనిట్
ಟರ್ಮಿನಲ್ ಬಳಕೆದಾರ,టెర్మినల్ యూజర్
ಮುಕ್ತಾಯ,ముగింపు
ಟರ್ಮಿನೇಟರ್/  ಆರಂಭಕಾರ,టెర్మినేటర్/  ఇనిషియేటర్
ಪರಿಭಾಷೆ ಬ್ಯಾಂಕ್,పరిభాష బ్యాంక్
ಭಾಷಾ ಭಾಷೆ,పదం భాష
ತ್ರಿಜ್ಯಾಧಿಕಾರಿ,టెర్నరీ కోడ్
ತ್ರಿಜ್ಯದ ತರ್ಕ,టెర్నరీ లాజిక్
ತ್ರಿ ಆಯ್ಕೆ  ದ್ವಾರ,టెర్నరీ సెలెక్టర్  గేట్
ತ್ರಿಶೂಲ  ದ್ವಾರ,టెర్నరీ థ్రెషోల్డ్  గేట్
ಪರೀಕ್ಷೆ ಮತ್ತು ಹೊಂದಿಸಿ,పరీక్ష మరియు సెట్
ಪರೀಕ್ಷಾ ಹಾಸಿಗೆ,టెస్ట్ బెడ్
ಡೇಟಾ ಜನರೇಟರ್ ಪರೀಕ್ಷಿಸಿ,పరీక్ష డేటా జనరేటర్
ಪರೀಕ್ಷೆ,పరీక్ష
ಪರೀಕ್ಷಾ ಸಂಖ್ಯಾತ್ಮಕ,పరీక్ష సంఖ్యా
ಪರೀಕ್ಷಾ ಕಾರ್ಯಕ್ರಮ,పరీక్షా కార్యక్రమం
ಪರೀಕ್ಷಾ ದಿನಚರಿ,పరీక్ష దినచర్య
ಪರೀಕ್ಷಾ ಓಟ,టెస్ట్ రన్
ಪಠ್ಯ ಪ್ರದರ್ಶನ  ಸೂಚನಾ,వచన ప్రదర్శన  సూచన
ಪಠ್ಯ ಸಂಪಾದಕ,టెక్స్ట్ ఎడిటర్
ಪಠ್ಯ,టెక్స్ట్ ఫార్మాటర్
ಪಠ್ಯ,టెక్స్ట్ ఫంక్షన్
ಪಠ್ಯ ಸಂಸ್ಕರಣೆ,టెక్స్ట్ ప్రాసెసింగ్
ಪಠ್ಯ ವಿಭಾಗ,వచన విభాగం
ಪಠ್ಯ ವಿಭಾಗ,టెక్స్ట్ విభాగం
ಪಠ್ಯ  ತಿದ್ದುಪಡಿ,టెక్స్ట్ స్ట్రింగ్  దిద్దుబాటు
ಪಠ್ಯ ಸ್ಟ್ರಿಂಗ್ ಹುಡುಕಾಟ,టెక్స్ట్ స్ట్రింగ్ శోధన
ಟಿ-ಫ್ಲೈಸ್,టి-ఫ్లిప్ఫ్లోప్
ಟಿ ಗೇಟ್ (ತ್ರಯಾತ್ಮಕ  ಸೆಲೆಕ್ಟರ್ ಗೇಟ್),టి గేట్ (టెర్నరీ  సెలెక్టర్ గేట్)
ಆಟಗಳ ಪ್ರಮೇಯ,ఆటల సిద్ధాంతం
ಪ್ರಕಾರಗಳ ಪ್ರಮೇಯ,రకాల సిద్ధాంతం
ಪ್ರಮೇಯ ಸಾಬೀತುಪಡಿಸುವುದು,సిద్ధాంతం రుజువు
ಉಷ್ಣ ಬೆಳಕು,థర్మల్ లైట్
ಉಷ್ಣ ಕಾಗದ,థర్మల్ పేపర్
ಉಷ್ಣ ಮುದ್ರಕ,థర్మల్ ప్రింటర్
ಉಷ್ಣ ವರ್ಗಾವಣೆ  ಮುದ್ರಕ,ఉష్ణ బదిలీ  ప్రింటర్
ದಟ್ಟ ಚಿತ್ರ,మందపాటి చిత్రం
ದಪ್ಪ ಫಿಲ್ಮ್ ಮೆಮೊರಿ,మందపాటి ఫిల్మ్ మెమరీ
ತೆಳುವಾದ ಚಿತ್ರ,థిన్ ఫిల్మ్
ತೆಳುವಾದ ಫಿಲ್ಮ್ ಮೆಮೊರಿ,సన్నని ఫిల్మ్ మెమరీ
ತೆಳುವಾದ ಕಿಟಕಿ  ಪ್ರದರ್ಶನ,సన్నని విండో  ప్రదర్శన
ಮೂರನೆಯ ವ್ಯಕ್ತಿ  ಕಂಪ್ಯೂಟರ್,మూడవ తరం  కంప్యూటర్
ಥ್ರೆಡ್ ಮಾಡಿದ ಪಟ್ಟಿ,థ్రెడ్ జాబితా
ಒಂದು ಬಗೆಯ ಮರ,థ్రెడ్ చెట్టు
ಎಳೆಯುವುದು,థ్రెడింగ్
ಮೂರು ವಿಳಾಸ  ಸೂಚನಾ,మూడు చిరునామా  సూచన
ಮೂರು ಆಯಾಮ  ರಂಗ,త్రిమితీయ  అమరిక
ಮೂರು ರಾಜ್ಯ ಬಫರ್,మూడు స్టేట్ బఫర్
ಮೂರು ರಾಜ್ಯ ಉತ್ಪಾದನೆ,మూడు రాష్ట్ర ఉత్పత్తి
ಮೂರು ದಾರಿ  ಕೈಚೀಲ,మూడు మార్గం  హ్యాండ్‌షేక్
ಮಿತಿ,ప్రవేశ మూలకం
ಮಿತಿ,ప్రవేశ ద్వారం
ಥ್ಯೂ ಸಿಸ್ಟಮ್,థ్యూ సిస్టమ్
ಬಿಗಿಯಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ,గట్టిగా కపుల్డ్
ಸಮಯದ ಸಂಕೀರ್ಣತೆ,సమయ సంక్లిష్టత
ಸಮಯ ವಿಳಂಬ ಸರ್ಕ್ಯೂಟ್,సమయం ఆలస్యం సర్క్యూట్
ಸಮಯ ವಿಭಾಗ,సమయ విభజన
ಸಮಯ ವಿಭಾಗ  ತಿರುಗಿಸು,సమయ విభజన  స్విచ్
ಸಮಯಪಂಥೀಯ,టైమ్ డొమైన్
ಕಾಲಮಿತಿಯೊಳಗೆ,కాల చట్రం
ಸಮಯದ ಮಟ್ಟ,సమయ స్థాయి
ದಿನದ ಗಡಿಯಾರದ ಸಮಯ,రోజు గడియారం సమయం
ಕಾಲಾವಧಿ,సమయం ముగిసినది
ಸಮಯ ನಾಡಿ  ವಿತರಣೆ,సమయం పల్స్  పంపిణీ
ಸಮಯದ ಪ್ರಮಾಣೀಕರಣ,సమయం పరిమాణీకరణ
ಟೈಮರ್ ಗಡಿಯಾರ,టైమర్ క్లాక్
ಸಮಯ ನೋಂದಣಿ  (= ಟೈಮರ್),సమయం రిజిస్టర్  (= టైమర్)
ಸಮಯ ಪ್ರತಿಕ್ರಿಯೆ,సమయ ప్రతిస్పందన
ಸಮಯದ ಪ್ರಮಾಣ,సమయ స్కేల్
ಸಮಯ ಹಂಚಿಕೆ,సమయం భాగస్వామ్యం
ಸಮಯ ಹಂಚಿಕೆ  ವ್ಯವಸ್ಥೆ,సమయం భాగస్వామ్యం  వ్యవస్థ
ಸಮಯ ಸ್ಲೈಸಿಂಗ್,సమయం ముక్కలు
ಸಮಯ ಮಾದರಿ,సమయం నమూనా
ಸಮಯ ರೇಖಾಚಿತ್ರ,టైమింగ్ రేఖాచిత్రం
ಸಮಯ ಸಂಕೇತ,టైమింగ్ సిగ్నల్
ತುದಿ ನೋಡಿಸು,చిట్కా నోడ్
ಟಾಗ್ಲಿಂಗ್ ವೇಗ,టోగులింగ్ వేగం
ಟೋಕನ್ ರಿಂಗ್,టోకెన్ రింగ్
ಮೇಲಕ್ಕೆ  ಅಭಿವೃದ್ಧಿ,టాప్ డౌన్  అభివృద్ధి
ಟಾಪ್ ಡೌನ್ ಪಾರ್ಸಿಂಗ್,టాప్ డౌన్ పార్సింగ్
ಒಟ್ಟು ಕಾರ್ಯ,మొత్తం ఫంక్షన్
ಸಂಪೂರ್ಣವಾಗಿ ಆದೇಶಿಸಲಾಗಿದೆ  ರಚನೆ,పూర్తిగా ఆర్డర్ చేయబడింది  నిర్మాణం
ಪತ್ತೆ ಡೀಬಗ್ ಮಾಡುವುದು,ట్రేస్ డీబగ్గింగ్
ಪತ್ತೆ ಕಾರ್ಯಕ್ರಮ,ట్రేస్ ప్రోగ్రామ్
ವಾಡಿಕೆಯ ಪತ್ತೆಹಚ್ಚುವಿಕೆ,ట్రేసింగ్ రొటీన్
ಟ್ರ್ಯಾಕ್,ట్రాక్
ವ್ಯಾಪಾರ ರಹಸ್ಯ,వాణిజ్య రహస్యం
ಸಂಚಾರ ನಿಯಂತ್ರಣ,ట్రాఫిక్ నియంత్రణ
ಜಾಡು ವಿಭಜಕ,ట్రైల్ డివైజర్
ಟ್ರೈಲರ್ ಲೇಬಲ್,ట్రైలర్ లేబుల్
ಟ್ರೈಲರ್ ರೆಕಾರ್ಡ್,ట్రైలర్ రికార్డ్
ರೈಲು ಮುದ್ರಕ,రైలు ప్రింటర్
ವಹಿವಾಟು,లావాదేవీ ఫైల్
ವ್ಯವಹಾರ  ಸಂಸ್ಕರಣೆ,లావాదేవీ  ప్రాసెసింగ్
ಟ್ರಾನ್ಸ್ಬೋರ್ಡ್  ದತ್ತಾಂಶ ಹರಿವು,ట్రాన్స్‌బోర్డర్  డేటాఫ్లో
ಪ್ರತಿಲೇಖನ ಡೇಟಾ,ట్రాన్స్క్రిప్టివ్ డేటా
ಸಂಜ್ಞಾಪರಿತ್ರಿ,ట్రాన్స్‌డ్యూసెర్
ವರ್ಗಾವಣೆ ಸರ್ಕ್ಯೂಟ್,బదిలీ సర్క్యూట్
