Assamese,Kannada
আত্মসংলগ্নতা,ಸ್ವಯಂ ಬಾಂಧವ್ಯ
স্ব-সংলগ্ন অপাৰেটৰ,ಸ್ವಯಂ ಲಗತ್ತಿಸಲಾದ ಆಪರೇಟರ್
অটোজাইগাছ,ಆಟೋಜೈಗಸ್
আধা অক্ষ,ಅರ್ಧ ಅಕ್ಷ
অৰ্ধবৃত্ত,ಅರ್ಧವೃತ್ತ
কংক্ৰিটৰ মেট্ৰিক্স,ಕಾಂಕ್ರೀಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
অখণ্ড দ্বিঘাত,ಅವಿಭಾಜ್ಯ ಚತುರ್ಭುಜ
সমীসমুহ,ಸಮಿಸ್ಮುಃ
আধা ব্যৱধান,ಅರ್ಧ ಮಧ್ಯಂತರ
অৰ্থাৎ প্ৰধান অক্ষ,ಪ್ರಮುಖ ಅಕ್ಷದ ಅರ್ಥ
অৰ্ধ ক্ষুদ্ৰ অক্ষ,ಅರೆ ಸಣ್ಣ ಅಕ್ಷ
পৃথক কৰিব পৰা বহুপদ,ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ
চলক পৃথকীকৰণ,ವೇರಿಯಬಲ್ ಪ್ರತ್ಯೇಕತೆ
ক্ৰম,ಅನುಕ್ರಮ
সূচীকৰণ নীতি,ಸೂಚ್ಯಂಕ ತತ್ವ
ক্ৰমিক বিশ্লেষণ,ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ
ক্ৰমিক নমুনা সংগ্ৰহ কৰা,ಅನುಕ್ರಮ ಮಾದರಿ
শ্ৰেণীগত সম্পৰ্ক,ವರ್ಗೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ
"শৃংখলা, শৃংখলা, শৃংখলা","ಸರಣಿ, ಸರಣಿ, ಸರಣಿ"
"aggregate, বতাহৰ দিশ, ধাৰা দিশ, জমা, জমা (ver.)","ಒಟ್ಟು, ಗಾಳಿಯ ದಿಕ್ಕು, ಸ್ಟ್ರೀಮ್ ದಿಕ್ಕು, ಫ್ರೀಜ್, ಫ್ರೀಜ್ (ver.)"
sextant,ಸೆಕ್ಸ್ಟಂಟ್
শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট,ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
"চিহ্ন, পৰিমাণ","ಚಿಹ್ನೆ, ಮೊತ್ತ"
মেট্ৰিক্স মাৰ্কাৰ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮಾರ್ಕರ್
দ্বিঘাত দ্বিঘাত চিহ্ন,ಕ್ವಾಡ್ರಾಟಿಕ್ ಚತುರ್ಭುಜ ಚಿಹ್ನೆ
শচীন নম্বৰ,ಸಚಿನ್ ಸಂಖ್ಯೆ
তাৎপৰ্য্যৰ স্তৰ,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
তাৎপৰ্য্য পৰীক্ষা,ಮಹತ್ವ ಪರೀಕ್ಷೆ
উল্লেখযোগ্য নম্বৰ,ಗಮನಾರ್ಹ ಅಂಕಗಳು
নম্বৰ পৰীক্ষা,ಗುರುತು ಪರೀಕ್ಷೆ
চিহ্ন ফলন,ಚಿಹ್ನೆ ಕಾರ್ಯ
একেধৰণৰ উপবৃত্তাকাৰ,ಇದೇ ದೀರ್ಘವೃತ್ತ
সমজাতীয় চিত্ৰ,ಏಕರೂಪದ ವ್ಯಕ್ತಿ
"সাদৃশ্য, উপমা","ಹೋಲಿಕೆ, ಸಾದೃಶ್ಯ"
সমজাতীয় মেট্ৰিক্স,ಏಕರೂಪದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
সহজ বন্ধ বক্ৰ,ಸರಳ ಮುಚ್ಚಿದ ಕರ್ವ್
সহজ সম্পৰ্ক,ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ
সহজ হাৰমনিক গতি,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ
সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ,ಸರಳ ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ
"set, simplex, একপক্ষীয়, সহজ","ಸೆಟ್, ಸಿಂಪ್ಲೆಕ್ಸ್, ಏಕಪಕ್ಷೀಯ, ಸರಳ"
একমুখী এলগৰিদম,ಏಕಮುಖ ಅಲ್ಗಾರಿದಮ್
একক টেবুল,ಒಂದೇ ಟೇಬಲ್
simpson ৰ এক তৃতীয়াংশ নিয়ম,ಸಿಂಪ್ಸನ್ ಅವರ ಮೂರನೇ ಒಂದು ನಿಯಮ
চিমুলেচন পদ্ধতি,ಸಿಮ್ಯುಲೇಶನ್ ವಿಧಾನ
সমকালীন অৱভেদ্য সমীকৰণ,ಏಕಕಾಲಿಕ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣಗಳು
একেলগে সমীকৰণ,ಏಕಕಾಲಿಕ ಸಮೀಕರಣಗಳು
"চিহ্ন, sine","ಚಿಹ್ನೆ, ಸೈನ್"
"চাইন বক্ৰ, চাইন বক্ৰ","ಸೈನ್ ಕರ್ವ್, ಸೈನ್ ಕರ್ವ್"
একক,ಏಕವ್ಯಕ್ತಿ
একঘেয়ামী কাৰ্য্য,ಏಕತಾನತೆಯ ಕಾರ್ಯ
অদ্ভুত অখণ্ড,ಬೆಸ ಅವಿಭಾಜ್ಯ
"অদ্ভুততা, অদ্ভুততা","ವಿಚಿತ್ರತೆ, ವಿಚಿತ್ರತೆ"
অপৰিৱৰ্তিত মেট্ৰিক্স,ಬದಲಾಗದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
অদ্ভুত সমাধান,ವಿಚಿತ್ರ ಪರಿಹಾರ
নমুনাৰ আকাৰ,ಮಾದರಿ ಅಳತೆ
অদ্ভুত বিতৰণ,ಬೆಸ ವಿತರಣೆ
বিষমজাতীয় হাৰ্মিটিয়ান মেট্ৰিক্স,ವೈವಿಧ್ಯಮಯ ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
বিষমতা,ಕಾಂಟ್ರಾಸ್ಟ್
অদ্ভুত প্ৰতিসম মেট্ৰিক্স,ಬೆಸ ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
চলক নূন্যতম কৰা,ವೇರಿಯಬಲ್ ಅನ್ನು ಕಡಿಮೆಗೊಳಿಸುವುದು
"ঢাল, ঢাল, ঢাল","ಇಳಿಜಾರು, ಇಳಿಜಾರು, ಇಳಿಜಾರು"
ঢালৰ গ্ৰেডিয়েণ্ট,ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್
"বন্ধনী, চুটি বান্ধনি","ಆವರಣ, ಚಿಕ್ಕ ಬೈಂಡಿಂಗ್"
পোন বক্ৰ,ನೇರ ವಕ್ರರೇಖೆ
বিবিধ কাৰ্য্য,ವಿವಿಧ ಕಾರ್ಯ
সৌৰজগত,ಸೌರ ಮಂಡಲ
,
ছ&#39;লেন&#39;ইডাল ভেক্টৰ,ಸೊಲೆನಾಯ್ಡ್ ವೆಕ್ಟರ್
"কঠিন, ভৰ, ঘনক","ಘನ, ದ್ರವ್ಯರಾಶಿ, ಘನ"
"ঘন জ্যামিতি, ষ্টেৰিঅ’স্কোপিক জ্যামিতি","ಘನ ರೇಖಾಗಣಿತ, ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಜ್ಯಾಮಿತಿ"
"সমাধান, সঁজুলি","ಪರಿಹಾರ, ಸಾಧನ"
শৃংখলা গঠন সমাধান,ಸರಣಿ ರೂಪ ಪರಿಹಾರ
সমাধান মেট্ৰিক্স,ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ত্ৰিভুজৰ সমাধান,ತ್ರಿಕೋನದ ಪರಿಹಾರ
সমাধান জনসংখ্যা,ಪರಿಹಾರ ಜನಸಂಖ್ಯೆ
ছ&#39;নাইন বহুপদ,ಸೋನಿನ್ ಬಹುಪದೋಕ್ತಿ
"আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ","ಆಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ"
আকাশ বক্ৰ,ಆಕಾಶ ಕರ್ವ್
অভিভাৱক ছেট,ಪೋಷಕ ಸೆಟ್
স্থানীয় সম্পৰ্ক ডায়েগ্ৰাম,ಸ್ಥಳೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
নিৰ্দিষ্ট ৰৈখিক গোট,ನಿರ್ದಿಷ್ಟ ರೇಖೀಯ ಗುಂಪು
নিৰ্দিষ্ট উলম্ব গোট,ನಿರ್ದಿಷ್ಟ ಲಂಬ ಗುಂಪು
"নিৰ্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব","ನಿರ್ದಿಷ್ಟ ಸಾಂದ್ರತೆ, ಸಾಪೇಕ್ಷ ಸಾಂದ್ರತೆ"
মানৱ মেপিং উপপাদ্য,ಮಾನವ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ
কাৰ্য্যৰ নিয়ম,ಕಾರ್ಯದ ರೂಢಿ
"গোলক, গোলক","ಗೋಳ, ಗೋಳ"
গোলাকাৰ স্থানাংক ব্যৱস্থা,ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
গোলাকাৰ মেৰু স্থানাংক,ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕಗಳು
গোলাকাৰ ত্ৰিভুজ,ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ
গোলাকাৰ ত্ৰিকোণমিতি,ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ
সৰ্পিল,ಸುರುಳಿಯಾಕಾರದ
"বৰ্গ, বৰ্গ","ಚೌಕ, ಚೌಕ"
"গুৰু, গুৰুবন্ধনী","ಗುರುಗಳು, ಗುರುಬಂಧನಿ"
বৰ্গ অখণ্ড,ಚದರ ಅವಿಭಾಜ್ಯ
বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স,ಚದರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
বৰ্গমূল,ವರ್ಗ ಮೂಲ
নমুনা সংগ্ৰহৰ পৰ্যায়,ಮಾದರಿ ಹಂತ
স্তৰভিত্তিক ফলন,ಕ್ರಮಾನುಗತ ಕಾರ್ಯ
মানক বিচ্যুতি,ಪ್ರಮಾಣಿತ ವಿಚಲನ
ষ্টেণ্ডাৰ্ড ডিফাৰেন্সিয়েল প্ৰডাক্ট,ಪ್ರಮಾಣಿತ ಭೇದಾತ್ಮಕ ಉತ್ಪನ್ನ
ভাৰসাম্যতা,ಸಮತೋಲನ
অজ্ঞান বক্ৰ,ನಿಶ್ಚೇಷ್ಟಿತ ವಕ್ರರೇಖೆ
অজ্ঞান বিন্দু,ನಿಶ್ಚೇಷ್ಟಿತ ಬಿಂದು
শ্বক কৰা মূল্য,ದಿಗ್ಭ್ರಮೆಗೊಂಡ ಮೌಲ್ಯ
"নমুনা, চিত্ৰ","ಮಾದರಿ, ಚಿತ್ರ"
পৰিসংখ্যাগত,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
পৰিসংখ্যা বিশ্লেষণ,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ವಿಶ್ಲೇಷಣೆಗಳು
পৰিসংখ্যাগত বিতৰণ,ಅಂಕಿಅಂಶಗಳ ವಿತರಣೆ
পৰিসংখ্যাগত অনুমান,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕಲ್ಪನೆ
পৰিসংখ্যাগত আনুমানিককৰণ,ಅಂಕಿಅಂಶಗಳ ಅಂದಾಜು
পৰিসংখ্যাগত আৰ্হি,ಅಂಕಿಅಂಶ ಮಾದರಿ
পৰিসংখ্যাগত জনসংখ্যা,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ
পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಗುಣಮಟ್ಟದ ನಿಯಂತ್ರಣ
"পৰিসংখ্যা, পৰিসংখ্যা","ಅಂಕಿಅಂಶಗಳು, ಅಂಕಿಅಂಶಗಳು"
"অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী","ಬದಲಾಗದ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಶಾಶ್ವತ"
ষ্টেণ্ডিং ষ্টেট সমাধান,ನಿಂತಿರುವ ಸ್ಥಿತಿಯ ಪರಿಹಾರ
অধিক প্ৰৱণ মাউন্ট,ಹೆಚ್ಚು ಪೀಡಿತ ಆರೋಹಣ
ঢাল-আৰোহণ ডিজাইন,ಇಳಿಜಾರು-ಹತ್ತುವಿಕೆ ವಿನ್ಯಾಸ
ঠেকতম অৱতৰণ,ಕಡಿದಾದ ಇಳಿಜಾರು
"ষ্টেপ-ফাংচন, ষ্টেপ-ফাংচন",ಹಂತದ ಕಾರ್ಯ
ষ্টাৰলিং ৰেঞ্জ,ಸ್ಟರ್ಲಿಂಗ್ ಶ್ರೇಣಿ
"ষ্ট&#39;কেষ্টিক, সম্ভাৱনাবাদী","ಅಸ್ಥಿರ, ಸಂಭವನೀಯ"
সম্ভাৱনাবাদী মেট্ৰিক্স,ಸಂಭವನೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
সম্ভাৱনাবাদী আৰ্হি,ಸಂಭವನೀಯ ಮಾದರಿ
সম্ভাৱনামূলক প্ৰগ্ৰেমিং,ಸಂಭವನೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
সম্ভাৱনাবাদী চলক,ಸಂಭವನೀಯ ವೇರಿಯಬಲ್
ষ্টোকছ উপপাদ্য,ಸ್ಟೋಕ್ಸ್ ಪ್ರಮೇಯ
"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা","ನೇರ ರೇಖೆ, ನೇರ ರೇಖೆ, ಸರಳ ರೇಖೆ"
"স্তৰৰ লেখচিত্ৰ, বাৰ লেখচিত্ৰ","ಮಟ್ಟದ ಚಾರ್ಟ್, ಬಾರ್ ಚಾರ್ಟ್"
"স্তৰবিন্যাস, স্তৰবিন্যাস","ಶ್ರೇಣೀಕರಣ, ಶ್ರೇಣೀಕರಣ"
স্তৰযুক্ত নমুনা সংগ্ৰহ কৰা,ಲೇಯರ್ಡ್ ಮಾದರಿ
"ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন","ಹರಿವು-ರೇಖೆ, ಸ್ಟ್ರೀಮ್-ಲೈನ್"
চাপ,ಒತ್ತಡ
শক্তিশালীভাৱে হেলনীয়া কাৰ্য্য,ಬಲವಾಗಿ ಒಲವುಳ್ಳ ಕಾರ್ಯ
নিৰন্তৰ হ্ৰাস পাই আহিছে,ನಿರಂತರವಾಗಿ ಕಡಿಮೆಯಾಗುತ್ತಿದೆ
নিৰন্তৰ বৃদ্ধি,ನಿರಂತರ ಹೆಚ್ಚಳ
অবিৰত অৰ্ডিনেট ফলন,ನಿರಂತರ ಆರ್ಡಿನೇಟ್ ಕಾರ್ಯ
ছাত্ৰ পৰীক্ষা (ছাত্ৰ &#39;t&#39; পৰীক্ষা),ವಿದ್ಯಾರ್ಥಿ ಪರೀಕ್ಷೆ (ವಿದ್ಯಾರ್ಥಿ &#39;ಟಿ&#39; ಪರೀಕ್ಷೆ)
উপসংগ্ৰহ,ಉಪಸಂಗ್ರಹ
উপ-নিৰ্দিষ্টতাবাদী,ಉಪ-ನಿರ್ಣಾಯಕ
উপ-অঞ্চল,ಉಪ-ಪ್ರದೇಶ
"উপশ্ৰেণী, উপগোট, উপগোট","ಉಪವರ್ಗ, ಉಪಗುಂಪು, ಉಪಗುಂಪು"
ব্যৱধান,ಮಧ್ಯಂತರ
"উপমেট্ৰিক্স, উপমেট্ৰিক্স","ಸಬ್‌ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಸಬ್‌ಮ್ಯಾಟ್ರಿಕ್ಸ್"
"ফুটনোট, ফুটনোট, ফুটনোট","ಅಡಿಟಿಪ್ಪಣಿ, ಅಡಿಟಿಪ್ಪಣಿ, ಅಡಿಟಿಪ್ಪಣಿ"
উত্তৰাধিকাৰ,ಉತ್ತರಾಧಿಕಾರ
উপগোট,ಉಪವಿಭಾಗ
উপজনসংখ্যা,ಉಪಜನಸಂಖ್ಯೆ
সলনি কৰা,ಬದಲಿ
অৰ্ধস্পৰ্শযোগ্য,ಅರೆ ಸ್ಪರ್ಶ
"স্থানান্তৰ কৰা, স্থানান্তৰ কৰা","ವರ್ಗಾಯಿಸಲು, ವರ್ಗಾಯಿಸಲು"
"বিয়োগ, বিয়োগ","ಕಳೆಯಿರಿ, ಕಳೆಯಿರಿ"
"বিয়োগ, বিয়োগ","ವ್ಯವಕಲನ, ವ್ಯವಕಲನ"
লাহে লাহে,ಕ್ರಮೇಣ
প্ৰগতিশীল পাৰ্থক্য,ಪ್ರಗತಿಪರ ವ್ಯತ್ಯಾಸ
প্ৰগতিশীল সংহতি,ಪ್ರಗತಿಪರ ಏಕೀಕರಣ
পাছৰটো,ಎರಡನೆಯದು
সংলগ্ন কৰা হৈছে,ಲಗತ್ತಿಸಲಾಗಿದೆ
"যোগফল, যোগফল, যোগফল ফলাফল, যোগফল","ಮೊತ್ತ, ಮೊತ್ತ, ಮೊತ್ತದ ಫಲಿತಾಂಶ, ಮೊತ್ತ"
যোগফল ফলন,ಮೊತ್ತ ಕಾರ್ಯ
সংকলনযোগ্য,ಸಂಕಲಿಸಬಹುದಾದ
যোগাসন ব্লক,ಯೋಗ ಬ್ಲಾಕ್
সংকলন,ಸಂಕಲನ
সংগ্ৰহ সন্মিলন,ಸಂಕಲನ ಸಮಾವೇಶ
সংকলন সূত্ৰ,ಸಂಕಲನ ಸೂತ್ರ
গ্ৰেড সংগ্ৰহ,ದರ್ಜೆಯ ಸಂಗ್ರಹ
সংকলন চিহ্ন,ಸಂಕಲನ ಚಿಹ್ನೆ
যোগ অসীমলৈ,ಯೋಗ ಅನಂತತೆಗೆ
"idiot, মূৰ্খ","ಈಡಿಯಟ್, ಈಡಿಯಟ್"
অভাৰছেট,ಓವರ್ಸೆಟ್
ছুপাৰছনিক প্ৰবাহ,ಶಬ್ದಾತೀತ ಹರಿವು
পৰিপূৰক কোণ,ಪೂರಕ ಕೋನ
লেকৰ লোমৰ সমতল,ಮೆರುಗೆಣ್ಣೆ ಉಣ್ಣೆ ಫ್ಲಾಟ್
কাৰ্য্যৰ সমৰ্থন,ಕಾರ್ಯದ ಬೆಂಬಲ
"imagine, ধৰি লওক","ಊಹಿಸಿ, ಊಹಿಸಿ"
ওখ,ಹೆಚ್ಚು
কৰ্ণী,ಕರ್ಣಿ
"পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ","ಮೇಲ್ಮೈ, ಮೇಲ್ಮೈ, ಮೇಲ್ಮೈ"
পৃষ্ঠীয় অংশ,ಬೆನ್ನಿನ ಪ್ರದೇಶ
পৃষ্ঠা অবিচ্ছেদ্য,ಪುಟ ಅವಿಭಾಜ್ಯ
আৱৰণ,ಕವರ್
আৱৰণ,ಕವರ್
কভাৰ মেপ,ಕವರ್ ನಕ್ಷೆ
চিহ্ন,ಸಹಿ ಮಾಡಿ
প্ৰতীকী যুক্তি,ಸಾಂಕೇತಿಕ ತರ್ಕ
প্ৰতীকী আৰ্হি,ಸಾಂಕೇತಿಕ ಮಾದರಿ
প্ৰতিসম,ಸಮ್ಮಿತೀಯ
সমমিতি,ಸಮಮಾಪನ
"প্ৰতিসম নিৰ্ণায়ক, প্ৰতিসম নিৰ্ণায়ক","ಸಿಮೆಟ್ರಿಕ್ ಡಿಟರ್ಮಿನೆಂಟ್, ಸಿಮೆಟ್ರಿಕ್ ಡಿಟರ್ಮಿನೆಂಟ್"
প্ৰতিসম পাৰ্থক্য,ಸಮ್ಮಿತೀಯ ವ್ಯತ್ಯಾಸ
প্ৰতিসম মেট্ৰিক্স,ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ব্যৱস্থা বিশ্লেষণ ব্যৱস্থা বিশ্লেষণ,ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ
ক্ৰমিক নমুনা সংগ্ৰহ,ಸರಣಿ ಮಾದರಿ
"টেবুল, টেবুল","ಟೇಬಲ್, ಟೇಬಲ್"
"টেবুল, টেবুল","ಟೇಬಲ್, ಟೇಬಲ್"
অবিচ্ছেদ্য টেবুল,ಅವಿಭಾಜ್ಯ ಕೋಷ್ಟಕ
"টেবুলাৰ, সমতল","ಕೋಷ್ಟಕ, ಚಪ್ಪಟೆ"
টেবুলাৰ ৰূপ,ಕೋಷ್ಟಕ ರೂಪ
"টেবুলাৰ লগাৰিদম, টেবুলাৰ লগাৰিদম","ಕೋಷ್ಟಕ ಲಾಗರಿಥಮ್, ಕೋಷ್ಟಕ ಲಾಗರಿಥಮ್"
টেবুলত লিখা,ಕೋಷ್ಟಕ
টেবুলাৰ মানসমূহ,ಕೋಷ್ಟಕ ಮೌಲ್ಯಗಳು
টেবুলেচন,ಕೋಷ್ಟಕ
"টেবুলাৰ, টেবুলাৰ মেচিন, টেবুলাৰ","ಕೋಷ್ಟಕ, ಕೋಷ್ಟಕ ಯಂತ್ರ, ಕೋಷ್ಟಕ"
"ঠেং, ঠেং","ಬಾಲ, ಬಾಲ"
ঠেংৰ অঞ্চল (বিতৰণৰ),ಬಾಲ ಪ್ರದೇಶ (ವಿತರಣೆ)
স্পৰ্শ,ಸ್ಪರ್ಶಿಸಿ
"স্পৰ্শক, স্পৰ্শক, স্পৰ্শক, স্পৰ্শক","ಸ್ಪರ್ಶಕ, ಸ್ಪರ್ಶಕ, ಸ್ಪರ್ಶಕ, ಸ್ಪರ್ಶಕ"
লোম সমতল স্পৰ্শ কৰক,ಟಚ್ ಉಣ್ಣೆ ಫ್ಲಾಟ್
"স্পৰ্শযোগ্য, স্পৰ্শক","ಸ್ಪರ್ಶ, ಸ್ಪರ್ಶ"
স্পৰ্শক উপাদান,ಸ್ಪರ್ಶಕ ಘಟಕ
স্পৰ্শক কাটি,ಸ್ಪರ್ಶಕ ಕಟ್
স্পৰ্শক ৰেখা,ಸ್ಪರ್ಶ ರೇಖೆ
"স্পৰ্শযোগ্য সমতল, স্পৰ্শযোগ্য সমতল","ಸ್ಪರ್ಶ ವಿಮಾನ, ಸ್ಪರ್ಶ ವಿಮಾನ"
স্পৰ্শ জনসংখ্যা,ಸ್ಪರ್ಶ ಜನಸಂಖ್ಯೆ
টেপ পাঞ্চ,ಟೇಪ್ ಪಂಚ್
টেপ ৰিডাৰ,ಟೇಪ್ ರೀಡರ್
টাউব্ৰিৰ উপপাদ্য,ಟೌಬ್ರಿಯ ಪ್ರಮೇಯ
টেইলৰ উপপাদ্য,ಟೇಲರ್ ಪ್ರಮೇಯ
