Assamese,Tamil
"১.স্পীচ নেট, ২.স্পীচ নেট","1. பேச்சு வலை, 2. பேச்சு வலை"
স্মৃতিশক্তি হেৰুৱাই পেলোৱা,நினைவாற்றலை இழந்தது
ৱেফাৰ,வேஃபர்
"১.ভইচ মেনেজাৰ, ২.ৱাইছ মেনেজাৰ","1.குரல் மேலாளர், 2.WAIS மேலாளர்"
wait end,இறுதியில் காத்திருக்கவும்
ৱেইটিং কইল,காத்திருக்கும் சுருள்
"১/ ওজনযুক্ত সংহিতা, ২) ওজনযুক্ত সংহিতা","1. எடையுள்ள குறியீடு, 2. எடையுள்ள குறியீடு"
ওজনযুক্ত গড়,எடையுள்ள சராசரி
অপেক্ষাৰ সময়,காத்திருக்கும் நேரம்
তৰংগ দিশ,அலை திசை
পুনৰ বলবৎ কৰা,மீண்டும் அமலாக்கம்
"1. বন্যাৰ্ত বেণ্ডৰ প্ৰস্থ, 2. বন্যাৰ্ত বেণ্ডৰ ক্ষমতা/প্ৰস্থ","1. தரிசு பட்டை அகலம், 2. தரிசு பட்டை திறன்/அகலம்"
জলপ্ৰপাতৰ আৰ্হি,நீர்வீழ்ச்சி மாதிரி
wavelet,அலைவரிசை
ৱেভলেট ইমেজ কম্প্ৰেছন,வேவ்லெட் பட சுருக்கம்
ৱেভলেট ৰূপান্তৰ,அலைவரிசை மாற்றம்
"১/ দুৰ্বল অস্তিত্ব, ২। দুৰ্বল শক্তি","1. பலவீனமான இருப்பு, 2. பலவீனமான சக்தி"
ৱেব,இணையம்
ৱেব ঠিকনা,இணைய முகவரி
ৱেব লিখা,இணைய எழுத்து
"১.ৱেব ব্ৰাউজাৰ, ২.ৱেব ব্ৰাউজাৰ","1. இணைய உலாவி, 2. இணைய உலாவி"
ৱেব পৃষ্ঠা,இணைய பக்கம்
ৱেব চাৰ্ভাৰ,இணைய சேவையகம்
ৱেবছাইট,இணையதளம்
ৱেব সমৰ্থিত এপ্লিকেচনসমূহ,இணைய ஆதரவு பயன்பாடுகள்
ৱেব সমৰ্থিত,இணைய ஆதரவு
"1.ওজনযুক্ত গ্ৰাফ, 2. ওজনযুক্ত গ্ৰাফ","1. எடையுள்ள வரைபடம், 2. எடையுள்ள வரைபடம்"
সংযুক্ত,இணைக்கப்பட்டுள்ளது
ভালদৰে বনোৱা সূত্ৰ,நன்கு செய்யப்பட்ட சூத்திரம்
অৰ্ডাৰ কৰা ছেট,ஆர்டர் செய்யப்பட்ட தொகுப்பு
"humidor, ৱেটৱেৰ","ஈரப்பதம், ஈரப் பாத்திரம்"
"1. হুইটষ্টোন ইণ্ডিকেটিভ ষ্টেণ্ডাৰ্ড, 2. হুইটষ্টোন বেঞ্চমাৰ্ক","1. வீட்ஸ்டோன் இன்டிகேட்டிவ் ஸ்டாண்டர்ட், 2. வீட்ஸ்டோன் பெஞ்ச்மார்க்"
"১.চকা, ২.চকা","1. சக்கரம், 2. சக்கரம்"
while লুপ,லூப் போது
বগা বাকচৰ পৰীক্ষা,வெள்ளை பெட்டி சோதனை
"১.বগা,২.বগা পোহৰ","1.வெள்ளை, 2.வெள்ளை ஒளி"
বগা শব্দ,வெள்ளை சத்தம்
"ৱাইড এৰিয়া নেটৱৰ্ক (WAN, WAN)","பரந்த பகுதி நெட்வொர்க் (WAN, WAN)"
বৃহৎ এলেকা নেটৱাৰ্ক (WAN),பெரிய பகுதி நெட்வொர்க் (WAN)
বহল বেণ্ড,பரந்த இசைக்குழு
"1.ৱাইল্ড কাৰ্ড, 2.ৱাইড কাৰ্ড","1.காட்டு அட்டை, 2.அகல அட்டை"
WIP,WIP
টেবউইন ৱেব,டெப்வின் வலை
জিপ জিপ,zip வெற்றி
"১.উইণ্ড’, ২.উইণ্ড’, ৩.উইণ্ড’","1.ஜன்னல், 2.ஜன்னல், 3.ஜன்னல்"
"১.খোলা,২.উইণ্ডো কৰা","1.திறத்தல், 2.சாளரம்"
উইণ্ড’জ,விண்டோஸ்
উইণ্ড&#39;জ এক্সপ্ল&#39;ৰাৰ,விண்டோஸ் எக்ஸ்ப்ளோரர்
উইণ্ড&#39;জ nt,விண்டோஸ் என்.டி
তাঁৰৰ ফ্ৰেমৰ মডেল,கம்பி சட்ட மாதிரி
"তাঁৰ প্ৰিন্টাৰ, তাঁৰ প্ৰিন্টাৰ","வயர் பிரிண்டர், வயர் பிரிண்டர்"
তাঁৰযুক্ত যুক্তি,கம்பி வாதம்
বেতাঁৰ নিষ্ঠা,நம்பிக்கையான கம்பியில்லா சேவை
বেতাঁৰ lan,கம்பியில்லா லேன்
বেতাঁৰ সংক্ৰমণ,வயர்லெஸ் டிரான்ஸ்மிஷன்
উইজাৰ্ড,மந்திரவாதி
"১.একাধিক, ২. শব্দ","1. பல, 2. சொல்"
শব্দৰ চাবি,வார்த்தை திறவுகோல்
শব্দৰ দৈৰ্ঘ্য,வார்த்தை நீளம்
শব্দমুখী,வார்த்தை சார்ந்த
ৱৰ্ড প্ৰচেছিং,சொல் செயலாக்க
ৱৰ্ড প্ৰচেছিং,சொல் செயலாக்க
ৱৰ্ড প্ৰচেছৰ,சொல் செயலி
শব্দৰ আণ্ডাৰলাইন আখৰ,வார்த்தை அடிக்கோடிட்ட எழுத்து
কাৰ্য্যপ্ৰবাহ ব্যৱস্থাপনা,பணிப்பாய்வு மேலாண்மை
task গোট,பணி குழு
"১.কৰ্ম একক, ২.কৰ্ম একক","1.வொர்க் யூனிட், 2.வேர்க் யூனிட்"
নিযুক্তিসমূহ,பணிகள்
কাৰ্য্যবাহী ডাইৰেকটৰী,நிர்வாக அடைவு
ৱৰ্ক ছেট,வேலை தொகுப்பு
কাৰ্যবাহী ষ্ট&#39;ৰ,நிர்வாக கடை
কৰ্মশালা,பணிமனை
"1.ৱৰ্ক ষ্টেচন, 2.ৱৰ্ক ষ্টেচন","1.பணி நிலையம், 2.பணி நிலையம்"
বিশ্বৰ স্থানাংক,உலக ஒருங்கிணைப்புகள்
ৱৰ্ল্ড ৱাইড ৱেব (WWW),உலகளாவிய வலை (WWW)
আটাইতকৈ বেয়া ক্ষেত্ৰৰ বিশ্লেষণ,மோசமான பகுப்பாய்வு
নূন্যতম যোগ্যতাসম্পন্ন এলগৰিদম,குறைந்தபட்ச தகுதியான அல்காரிதம்
ঘেৰাও,அடைப்பு
"১/ হাতৰ কব্জি গণনা, ২) হাতৰ কব্জি গণনা","1. மணிக்கட்டு கணக்கீடு, 2. மணிக்கட்டு கணக்கீடு"
"১.লিখাব পৰা, ২. লিখিব পৰা","1.எழுதக்கூடியது, 2. எழுதக்கூடியது"
লিখনি,எழுதுவது
কেশ্ব লিখা,தற்காலிக சேமிப்பை எழுதவும்
লিখাৰ চক্ৰ,எழுத்து சுழற்சி
লিখাৰ চাবি,எழுத்து திறவுகோல்
"1. A লিখা, 2. পঢ়া চাবি (কৃমি)","1. எழுது A, 2. வாசிப்பு விசை (புழு)"
লিখাৰ জিম্মাত,எழுத்து காவலில்
লিখা পঢ়াৰ মূৰ,எழுத்து வாசிப்பு தலை
x বা,x அல்லது
এক্স-১২,எக்ஸ்-12
x b m x বিট মেপ,x b m x பிட் வரைபடம்
জিনিক্স,ஜினிக்ஸ்
x মডেম,x மோடம்
X অন / X অফ,எக்ஸ் ஆன் / எக்ஸ் ஆஃப்
X টাৰ্মিনেল,எக்ஸ் டெர்மினல்
"১.x লিখনী, ২.x লিখনী","1.x உரை, 2.x உரை"
x-উইন্ডো,x-சாளரம்
YACC (কম্পাইলাৰ),YACC (தொகுப்பாளர்)
Yahoo,யாஹூ
যোক,நுகம்
z-বাফাৰ,z-buffer
শূন্য ঠিকনা নিৰ্দেশনা,பூஜ்ஜிய முகவரி அறிவுறுத்தல்
শূন্য ফলন,பூஜ்ஜிய செயல்பாடு
শূন্য স্তৰৰ ঠিকনা,பூஜ்ஜிய நிலை முகவரி
"১.শূন্য মেট্ৰিক্স, ২.শূন্য মেট্ৰিক্স","1. ஜீரோ மேட்ரிக்ஸ், 2. ஜீரோ மேட்ரிக்ஸ்"
void বাতিল,வெற்றிட ரத்து
শূন্য অপেক্ষাৰ অৱস্থা,பூஜ்ஜியம் காத்திருக்கும் நிலை
শূন্য-স্লট LAN,பூஜ்ஜிய ஸ்லாட் LAN
