Marathi,Malayalam
द्विमितीय वेक्टर,ദ്വിമാന വെക്റ്റർ
द्विवर्गीकरण,ദ്വിവർഗ്ഗീകരണം
द्विपालक कुटुंब,ബൈപാരന്റൽ കുടുംബം
दोन व्यक्तींचा खेळ,രണ്ട് ആളുകളുടെ ഗെയിം
दोन चरण पद्धत,രണ്ട് ഘട്ട രീതി
दोन-चरण नमुना,രണ്ട്-ഘട്ട സാമ്പിൾ
दुहेरी बिंदू मर्यादा प्रतिबंध,ഇരട്ട പോയിന്റ് പരിധി നിയന്ത്രണം
दोन-पुच्छ F-चाचणी,രണ്ട്-വാലുള്ള എഫ്-ടെസ്റ്റ്
दोन-पुच्छ सामान्य चाचणी,രണ്ട് വാലുള്ള സാധാരണ പരിശോധന
दोन-पुच्छ X-चाचणी,രണ്ട് വാലുള്ള എക്സ്-ടെസ്റ്റ്
अंतिम मूल्य,അന്തിമ മൂല്യം
निःपक्षपाती मूल्यांकन,നിഷ്പക്ഷമായ വിലയിരുത്തൽ
लोकसंख्येच्या भिन्नतेचा निःपक्षपाती अंदाज,ജനസംഖ്യാ വ്യതിയാനത്തിന്റെ നിഷ്പക്ഷമായ വിലയിരുത്തൽ
निःपक्षपाती रेखीय अंदाज,പക്ഷപാതരഹിതമായ രേഖീയ വിലയിരുത്തൽ
निष्पक्ष बिंदू अंदाज,നിഷ്പക്ഷമായ പോയിന്റ് എസ്റ്റിമേഷൻ
निष्पक्ष चाचणी,നിഷ്പക്ഷമായ പരിശോധന
अमर्याद प्रदेश,അതിരുകളില്ലാത്ത പ്രദേശം
अमर्याद संच,പരിധിയില്ലാത്ത സെറ്റ്
अमर्याद समाधान,പരിധിയില്ലാത്ത പരിഹാരം
अनिश्चितता तत्त्व,അനിശ്ചിതത്വ തത്വം
गैर-प्रतिबंध संभाव्यता,നിയന്ത്രണമില്ലാത്ത സംഭാവ്യത
व्यत्यय सापेक्ष कमाल,തടസ്സപ്പെട്ട ആപേക്ഷിക മാക്സിമം
अगणित,എണ്ണമറ്റ
अगणित उपसंच,കണക്കാക്കാനാവാത്ത ഉപവിഭാഗം
अनिश्चित,അനിശ്ചിതമായ
अनिर्धारित गुणांक,നിർണ്ണയിക്കപ്പെടാത്ത ഗുണകം
असमान,അസമത്വം
अवर्गीकृत,തരംതിരിക്കാത്തത്
अवर्गीकृत विश्वास,വർഗ്ഗീകരിക്കാത്ത വിശ്വാസം
एकसमान,ഒരേപോലെ
"एकसमान प्रवेग, सतत प्रवेग","ഏകീകൃത ത്വരണം, നിരന്തരമായ ത്വരണം"
एकसमान बद्ध,യൂണിഫോം ബന്ധിച്ചിരിക്കുന്നു
एकसमान अभिसरण,യൂണിഫോം ഒത്തുചേരൽ
एकसमान अभिमुखता,ഏകീകൃത ഓറിയന്റേഷൻ
एकसमान घनता,ഏകീകൃത സാന്ദ്രത
एकसमान वितरण,യൂണിഫോം വിതരണം
एकसमान गुरुत्वीय क्षेत्र,ഏകീകൃത ഗുരുത്വാകർഷണ മണ്ഡലം
"समानता, सभोवतालचा परिसर, कुटुंब","സാമ്യം, അന്തരീക്ഷം, ചുറ്റുപാടുകൾ-കുടുംബം"
एकसमान सर्वोत्तम,യൂണിഫോം മികച്ചത്
एकसमान सतत विस्तार,ഏകീകൃത തുടർച്ചയായ വികാസം
एकसमान अभिसरण,യൂണിഫോം ഒത്തുചേരൽ
एकसमान ताकद चाचणी,ഏകീകൃത ശക്തി പരിശോധന
एकसमान हालचाल,ഏകീകൃത ചലനം
एकसमान संभाव्यता वितरण,ഏകീകൃത സംഭാവ്യത വിതരണം
एकसमान हालचाल,ഏകീകൃത നീക്കം
एकसमान स्थिती,ഏകീകൃത സ്ഥാനം
एकाधिकार,കുത്തക
मोनोमीटर,മോണോമീറ്റർ
मोनोमीटर मॅट्रिक्स,മോണോമീറ്റർ മാട്രിക്സ്
मोनोमीटर गुणधर्म,മോണോമീറ്റർ പ്രോപ്പർട്ടി
"संघटन, संघटन, योगायोग","യൂണിയൻ, യൂണിയൻ, യാദൃശ്ചികം"
उपसंचांचे कौटुंबिक संघ,ഉപവിഭാഗങ്ങളുടെ കുടുംബ യൂണിയൻ
संचांचे संयोजन,സെറ്റുകളുടെ സംയോജനം
अद्वितीय गणन प्रांत,യുണീക് എൻയുമറേഷൻ പ്രവിശ്യ
अद्वितीय घटकीकरण प्रमेय,അദ്വിതീയ ഘടകീകരണ സിദ്ധാന്തം
अद्वितीयपणे निर्धारित,അതുല്യമായി നിശ്ചയിച്ചിരിക്കുന്നു
वेगळेपणा,അതുല്യത
समाधानाची विशिष्टता,പരിഹാരത്തിന്റെ പ്രത്യേകത
विशिष्टता समस्या,അദ്വിതീയ പ്രശ്നം
विशिष्टता प्रमेय,അദ്വിതീയ സിദ്ധാന്തം
अद्वितीय उपाय,അതുല്യമായ പരിഹാരം
अद्वितीय वेक्टर,അതുല്യമായ വെക്റ്റർ
"एकक, एकक, एकक, एकक, एकक, एकक, एकक, एकक, , व्यस्त","യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, യൂണിറ്റ്, ഏകകം, യൂണിറ്റ്, വിപരീതം"
अविवाहित,സിംഗിൾ
एकच गट,ഒറ്റ ഗ്രൂപ്പ്
एकल मॅट्रिक्स,ഒറ്റ മാട്രിക്സ്
एकल पद्धत,ഒറ്റ രീതി
युनिट बॉल,യൂണിറ്റ് പന്ത്
"युनिट सेल, युनिट सेल, युनिट सेल","യൂണിറ്റ് സെൽ, യൂണിറ്റ് സെൽ, യൂണിറ്റ് സെൽ"
युनिट वर्तुळ,യൂണിറ്റ് സർക്കിൾ
संबंधित घटक,അനുബന്ധ ഘടകം
युनिट कार्य,യൂണിറ്റ് പ്രവർത്തനം
युनिट वस्तुमान,യൂണിറ്റ് പിണ്ഡം
"युनिट मॅट्रिक्स, समान मॅट्रिक्स","യൂണിറ്റ് മാട്രിക്സ്, സമാന മാട്രിക്സ്"
प्रमाणित सामान्य भिन्नता,സ്റ്റാൻഡേർഡ് സാധാരണ വ്യത്യാസം
युनिट बॉल,യൂണിറ്റ് പന്ത്
युनिट स्टेप फंक्शन,യൂണിറ്റ് സ്റ്റെപ്പ് ഫംഗ്ഷൻ
युनिट वेक्टर,യൂണിറ്റ് വെക്റ്റർ
युनिट व्हॉल्यूम,യൂണിറ്റ് വോള്യം
"एक, समान","ഒന്ന്, സമാനമായത്"
संबंधित घटक,അനുബന്ധ ഘടകം
एकविचर,എക്വിച്ചർ
एकसमान सामान्य वितरण,ഏകീകൃത സാധാരണ വിതരണം
