Bengali,Malayalam
আকাশ তরঙ্গ সংক্রমণ,സ്കൈ വേവ് ട്രാൻസ്മിഷൻ
অধীনস্থ,കീഴാളൻ
সুপ্ত মোড,പ്രവർത്തനരഹിതമായ മോഡ്
ধাপ মোটর,സ്റ്റെപ്പ് മോട്ടോർ
স্লুইস হার,സ്ലൂയിസ് നിരക്ക്
প্রবণ সনাক্তকারী,പ്രോൺ ഡിറ്റക്ടർ
স্লটেড লাইন,സ്ലോട്ട് ലൈൻ
আবছা ফিউজ,മങ്ങിയ ഫ്യൂസ്
ধীরগতির স্ক্যানিং টেলিভিশন,സ്ലോ സ്കാനിംഗ് ടെലിവിഷൻ
ছোট ইন্টিগ্রেশন (SSI),ചെറിയ ഏകീകരണം (SSI)
সংক্ষিপ্ত সংকেত বিশ্লেষণ,ഹ്രസ്വ സിഗ്നൽ വിശകലനം
সংক্ষিপ্ত সংকেত মডেল,ചെറിയ സിഗ്നൽ മോഡൽ
স্মার্ট কার্ড,സ്മാർട്ട് കാർഡ്
স্মার্ট ফ্যান,സ്മാർട്ട് ഫാൻ
smectic স্ফটিক,സ്മെക്റ്റിക് ക്രിസ്റ്റൽ
স্মিথ চার্ট,സ്മിത്ത് ചാർട്ട്
স্মোক ডিটেক্টর,പുക പരിശോധക യന്ത്രം
মুছে ফেলা,മായ്ക്കുന്നു
তুষার প্রভাব,മഞ്ഞ് പ്രഭാവം
ঘাতশোষক,ഷോക്ക് അബ്സോർബർ
শক শোষণকারী সার্কিট,ഷോക്ക് അബ്സോർബിംഗ് സർക്യൂട്ട്
শক কারেন্ট,ഷോക്ക് കറന്റ്
সকেট,സോക്കറ്റ്
সফট কপি,സോഫ്റ്റ് കോപ്പി
নরম রিটার্ন,മൃദു മടക്കം
নরম স্যাচুরেশন,മൃദുവായ സാച്ചുറേഷൻ
নরম শুরু,മൃദു തുടക്കം
সফটওয়্যার,സോഫ്റ്റ്വെയർ
সৌর কোষ,സോളാർ സെൽ
সৌর প্যানেল,സൌരോര്ജ പാനലുകൾ
ঝাল,സോൾഡർ
ঝাল সেতু,സോൾഡർ പാലം
সোলেনয়েড,സോളിനോയ്ഡ്
কঠিন অবস্থা আবিষ্কারক,സോളിഡ് സ്റ്റേറ്റ് ഡിറ്റക്ടർ
কঠিন অবস্থা ডিভাইস,സോളിഡ് സ്റ്റേറ്റ് ഉപകരണം
কঠিন রাষ্ট্র রিলে,സോളിഡ് സ്റ്റേറ്റ് റിലേ
সোনার,സോണാർ
এসওএস,SOS
ভয়েস সক্রিয় সুইচ,ശബ്ദം സജീവമാക്കിയ സ്വിച്ച്
শব্দ জেনারেটর,ശബ്ദ ജനറേറ്റർ
সোর্স কোড,സോഴ്സ് കോഡ്
উৎস কোডিং,ഉറവിട കോഡിംഗ്
উত্স মিলিত,ഉറവിടം കപ്പിൾഡ്
উৎস ডিস্ক,ഉറവിട ഡിസ്ക്
সোর্স ট্রেইলিং,ഉറവിട ട്രെയിലിംഗ്
উৎস প্রতিফলন কোডিং,ഉറവിട പ്രതിഫലനം കോഡിംഗ്
"স্থান, স্থান, স্থান, আকাশ","സ്ഥലം, സ്ഥലം, സ്ഥലം, ആകാശം"
স্পেস বার,സ്പേസ് ബാർ
আন্তঃস্থায়ী আবেগ,ഇന്റർസ്റ്റീഷ്യൽ പൾസ്
মাল্টিপ্লেক্সার স্পেস/স্টিরিও বিভাগ,മൾട്ടിപ്ലക്‌സർ കപ്പാസിറ്റൻസ്/സ്റ്റീരിയോ സെഗ്‌മെന്റേഷൻ
ইন্টারভাল ডিভাইডেড মাল্টিপ্লেক্সিং,ഇന്റർവെൽ ഡിവൈഡഡ് മൾട്ടിപ്ലെക്സിംഗ്
কভারেজ উচ্চ অনুপাত,കവറേജ് ഉയർന്ന അനുപാതം
স্থান তরঙ্গ,ബഹിരാകാശ തരംഗം
স্পার্কিং ব্যবধান,സ്പാർക്കിംഗ് ഇടവേള
spdt সুইচ,spdt സ്വിച്ച്
স্পিকার,സ്പീക്കർ
সবিস্তার বিবরণী পাতা,സ്പെസിഫിക്കേഷൻ ഷീറ്റ്
"বর্ণালী, বর্ণালী","സ്പെക്ട്രം, സ്പെക്ട്രം"
বর্ণালী বিশ্লেষক,സ്പെക്ട്രൽ അനലൈസർ
"বক্তৃতা সংশ্লেষণ, ভয়েস সংশ্লেষণ","സംഭാഷണ സമന്വയം, വോയ്സ് സിന്തസിസ്"
চলমান ক্যাপাসিটর,പ്രവർത്തിക്കുന്ന കപ്പാസിറ്റർ
বিরোধী কোলিক,കോളിക് വിരുദ്ധ
চক্র স্থিতিশীলতা,സൈക്കിൾ സ്ഥിരത
খণ্ডিত-শিল্প কোডিং,വിഘടിപ്പിച്ച ആർട്ട് കോഡിംഗ്
ভাঙা শক্তি উৎস,തകർന്ന വൈദ്യുതി ഉറവിടം
স্প্লিটার,സ്പ്ലിറ്റർ
"wrapping, spooling","പൊതിയൽ, സ്പൂളിംഗ്"
এসপিএসটি সুইচ,എസ്.പി.എസ്.ടി സ്വിച്ച്
ভার্চুয়াল (ছদ্ম) মেমরি লেখা,വെർച്വൽ (സ്യൂഡോ) മെമ്മറി റൈറ്റിംഗ്
বিভ্রান্তিকর প্রতিক্রিয়া,തെറ്റിദ്ധരിപ്പിക്കുന്ന പ്രതികരണം
ভার্চুয়াল সংকেত,വെർച്വൽ സിഗ്നൽ
ইনজেকশন,കുത്തിവയ്പ്പ്
ক্লাস নিয়ম নির্দেশক,ക്ലാസ് റൂൾ സൂചകം
ক্লাস নিয়ম ডিভাইস,ക്ലാസ് റൂൾ ഉപകരണം
বর্গমূল,സ്ക്വയർ റൂട്ട്
বর্গ তরঙ্গ,ചതുര തരംഗം
বর্গাকার তরঙ্গ দোলক,ചതുര തരംഗ ഓസിലേറ്റർ
স্থিতিশীলতা ফ্যাক্টর,സ്ഥിരത ഘടകം
টেকসই পুনর্বিনিয়োগ,സുസ്ഥിര പുനർനിക്ഷേപം
স্থিতিশীলতা,സ്ഥിരത
স্টেবিলাইজার নেটওয়ার্ক,സ്റ്റെബിലൈസർ നെറ്റ്വർക്ക്
"স্ট্যাক, স্ট্যাক","സ്റ്റാക്ക്, സ്റ്റാക്ക്"
মনের পরিচালক,മനസ്സ് സംവിധായകൻ
ধাপ দক্ষতা,ഘട്ടം കാര്യക്ഷമത
সমান্তরাল সময়,സമാന്തര സമയം
স্ট্যান্ডার্ড প্রশস্ততা মড্যুলেশন,സ്റ്റാൻഡേർഡ് ആംപ്ലിറ്റ്യൂഡ് മോഡുലേഷൻ
স্ট্যান্ডার্ড সেল,സാധാരണ സെൽ
আদর্শ চ্যুতি,സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ
স্ট্যান্ডার্ড টিটিএল,സ്റ്റാൻഡേർഡ് TTL
জরুরী শক্তি সিস্টেম,അടിയന്തര വൈദ്യുതി സംവിധാനം
অবিচলিত তরঙ্গ,സ്ഥിരതരംഗം
স্থির তরঙ্গ অনুপাত,സ്ഥിരമായ തരംഗ അനുപാതം
দূরত্ব অনুপাত,ദൂരം അനുപാതം
বিট শুরু,ബിറ്റ് ആരംഭിക്കുക
প্রারম্ভিক পালস,ആരംഭിക്കുന്ന പൾസ്
অবস্থান চিত্র,സ്ഥാനം ഡയഗ്രം
স্ট্যাটাস-ট্রানজিশন ডায়াগ্রাম,സ്റ്റാറ്റസ്-ട്രാൻസിഷൻ ഡയഗ്രം
রূপান্তরযোগ্য ফিল্টার,പരിവർത്തനം ചെയ്യാവുന്ന ഫിൽട്ടർ
স্থির চরিত্র,സ്റ്റാറ്റിക് സ്വഭാവം
স্থিতিশীল বিদুৎ,സ്റ്റാറ്റിക് വൈദ്യുതി
স্থায়ী স্মৃতি কোষ,സ്ഥിരമായ മെമ്മറി സെൽ
স্ট্যাটিক র্যান্ডম অ্যাক্সেস মেমরি,സ്റ്റാറ്റിക് റാൻഡം ആക്സസ് മെമ്മറി
স্ট্যাটাস রেজিস্টার,സ്റ്റാറ്റസ് രജിസ്റ്റർ
স্থিতি চিহ্ন,സ്റ്റാറ്റസ് മാർക്ക്
POS টার্মিনাল,സ്ഥാനം ടെർമിനൽ
স্টিয়ারিং যুক্তি,സ്റ്റിയറിംഗ് ലോജിക്
টায়ার্ড জংশন,നിരപ്പായ ജംഗ്ഷൻ
ধাপ নির্দেশক প্রোফাইল,സ്റ്റെപ്പ് ഇൻഡിക്കേറ്റർ പ്രൊഫൈൽ
পদক্ষেপ প্রতিক্রিয়া,ഘട്ടം പ്രതികരണം
টায়ার্ড,ശ്രേണിപരമായ
স্টেপার মোটর,സ്റ്റെപ്പർ മോട്ടോർ
স্টেরিও সমবাহু,സ്റ്റീരിയോ ഇക്വിലാറ്ററൽ
স্টেরিও রিসিভার ফ্রিকোয়েন্সি,സ്റ്റീരിയോ റിസീവർ ഫ്രീക്വൻസി
