Malayalam,English
യാഥാർത്ഥ്യമാക്കാനാവാത്ത തുക,Unrealizable sum
യുക്തിരഹിതമായ,Unreasonable
വിവരിച്ചിട്ടില്ല,Unrecorded
രജിസ്റ്റർ ചെയ്യാത്ത പ്രമാണം,Unregistered document
രജിസ്റ്റർ ചെയ്യാത്ത സ്ഥാപനം,Unregistered firm
അശ്രദ്ധയില്ലാത്ത ഒഴിവ്,Unreserved vacancy
സുരക്ഷിതമല്ലാത്ത,Unsafe
തൃപ്തികരമല്ലാത്തത്,Unsatisfactory
സുരക്ഷിതമല്ലാത്തത്,Unsecured
സുരക്ഷിതമല്ലാത്ത വായ്പ,Unsecured loan
അദൃശ്യമായ,Unserviceable
അവിദഗ്ദ്ധ,Unskilled
അവിദഗ്ദ്ധ അധ്വാനം,Unskilled labour
വേട്ടയാടൽ,Unsound mind
വ്യക്തമാക്കാത്ത,Unspecified
അസ്ഥിരമായ,Unstable
അസ്ഥിരമായ സർക്കാർ,Unstable government
അൺസ്റ്ററില്ലാത്ത,Unstarred
അനുയോജമല്ലാത്ത,Unsuitable
അശക്തമായ,Untenable
തൊട്ടുകൂടായ്മ,Untouchability
പരിശീലനം,Untrained
അവിശ്വസനീയമായത്,Untrustworthy
ഉപയോഗിക്കാത്ത,Unused
അസാധാരണമായ കാലതാമസം,Unusual delay
ഉപയോഗശൂന്യമായ ഗ്രാന്റ്,Unutilized grant
അനാവശ്യമാണ്,Unwarranted
വിമുഖനായ,Unwilling
യോഗ്യൻ,Unworthy
അപ്ഡേഷൻ,Updation
നവീകരിക്കുക,Upgrade
നവീകരിക്കുന്നു,Upgrading
പോസ്റ്റ് നവീകരിക്കുന്നു,Upgrading of post
താങ്ങുക,Uphold
പരിപാടി,Upkeep
ഉയർച്ച,Uplift
മുകളിലെ,Upper
ഉയർന്ന പ്രായപരിധി,Upper age limit
ഉന്നം,Uppermost
കാലികമാണ്,Up to date
നേരുള്ളവനും,Upright
അപ്സെറ്റ്,Upset
മുകളിലേക്കുള്ള ആശയവിനിമയം,Upward communication
മുകളിലേക്കുള്ള പ്രവണത,Upward trend
നഗരവാന്തര,Urban
നഗരവൽക്കരണം,Urbanization
തിടുക്കം,Urgency
തിടുക്കപ്പെട്ടതായ,Urgent
അടിയന്തിര പ്രവർത്തനം,Urgent action
അടിയന്തിര കോൾ,Urgent call
അടിയന്തിര സ്ലിപ്പ്,Urgent slip
ഉപയോഗം,Usage
ഉപയോഗമുള്ള,Useful
ഉപയോഗിക്കുന്നവന്,User
ഉപയോക്തൃ ഇനം,User item
സാധാരണമായ,Usual
ഉസാർപ്പ്,Usurp
മേച്ചില,Utility
ഉപയോഗപ്പെടുത്തുക,Utilization
ഉപയോഗ സർട്ടിഫിക്കറ്റ്,Utilization certificate
ഒഴിവ്,Vacancy
ഒഴിഞ്ഞ പോസ്റ്റ്,Vacant post
ഒഴിവാക്കുക,Vacate
അധയനകാലം,Vacation
അവധിക്കാലം,Vacation pay
വാക്വം,Vacuum
അവ്യക്തമായ ആശയം,Vague idea
വാലിഡെക്ടറി വിലാസം,Valedictory address
വാലിഡെക്ടറി പ്രവർത്തനം,Valedictory function
വാലിഡെക്ടറി സെഷൻ,Valedictory session
നിയമാനുസാരമായ,Valid
സാധുവായ വാദം,Valid argument
കാലാവധി,Validity date
സാധുവായ കാരണം,Valid reason
വിലമതിക്കല്,Valuation
മൂല്യനിർണ്ണയ സർട്ടിഫിക്കറ്റ്,Valuation certificate
മൂല്യനിർണ്ണയ റിപ്പോർട്ട്,Valuation report
വിലമതിക്കുക,Value
വാഹിതം,Valuer
വേരിയബിൾ,Variable
വേൾഡ്,Variance
വരാവ്,Variant
വതാസം,Variation
ഗുണനിലവാരത്തിൽ വ്യത്യാസം,Variation in quality
വൈവിധം,Variety
വാഹനം,Vehicle
കാറ്റുകൊള്ളിക്കുക,Ventilate
സംരംഭം,Venture
വേദി,Venue
കൃതത്രം,Veracity
വാക്കാലുള്ള,Verbal
വാക്കാലുള്ള കരാർ,Verbal agreement
വാക്കാലുള്ള ചർച്ച,Verbal discussion
വാക്കാലുള്ള ക്രമം,Verbal order
വാക്കാലുള്ള പ്രസ്താവന,Verbal statement
വാക്കാലുള്ള മുന്നറിയിപ്പ്,Verbal warning
പദാനുപയോഗിച്ച്,Verbatim
പദാനുപദം റിപ്പോർട്ട്,Verbatim report
കോടതിവിധി,Verdict
തെളിയിക്കല്,Verification
മുൻതൂക്കം സ്ഥിരീകരണം,Verification of antecedents
സ്റ്റോറുകളുടെ പരിശോധന,Verification of stores
സ്ഥിരീകരണ ഷീറ്റ്,Verification sheet
പരിശോധിച്ച പകർപ്പ്,Verified copy
വെർനാക്കുല്ലാണ്,Vernacular
ഭാഷം,Version
എതിരായി,Versus
ലംബ ആശയവിനിമയം,Vertical communication
ലംബ ഫയലിംഗ് സിസ്റ്റം,Vertical filing system
ലംബ മൊബിലിറ്റി,Vertical mobility
വളരെ നല്ലത്,Very good
പാത്രം,Vessel
പതിക്കല്,Vest
വലതുവശത്ത്,Vested right
നിഷേധാധികാരം,Veto
വെറ്റിംഗ്,Vetting
വെട്ടർ,Vettor
വിയ,Via
അണിതാവസ്ഥ,Viability
സാഭാവികം,Viable
മീഡിയ വഴി,Via media
ഉപയാത,Vice
വിപരീതമായി,Vice versa
കഷ്ട കാലം,Vicious circle
ഇരയാക്കുക,Victimize
ഇരകളാക്കൽ,Victimization
വിജയം,Victory
ദശൃാഭിമുഖം,Video conferencing
ദര്ശനം,View
വ്യൂ പോയിൻറ്,View point
കാഴ്ചകൾ,Views
ജാഗന,Vigilance
വിജിലൻസ് കേസ്,Vigilance case
വിജിലൻസ് ക്ലിയറൻസ്,Vigilance clearance
Ig ർജ്ജസ്വലമായ,Vigorous
നീതീകരിക്കുന്ന,Vindictive
അതിലംഘിക്കുക,Violate
അതിലംഘനം,Violation
ധര്മ്മാചരണം,Virtue
പുണ്യദരമായ,Virtuous
വിസ,Visa
ഒരു സന്ദർശനം,Vis-a-vis
സന്ദര്ശിക്കുക,Visit
സന്ദർശിക്കുന്ന സമയം,Visiting hours
സന്ദര്ശകന്,Visitor
സന്ദർശകരുടെ പുസ്തകം,Visitor's book
സന്ദർശകന്റെ ഗാലറി,Visitor's gallery
ദൃഷ്ടിഗോചരമായ,Visual
വിഷ്വൽ ഡിസ്പ്ലേ,Visual display
വിഷ്വൽ പരിശോധന,Visual inspection
ദൃശ്യവൽക്കരിക്കുക,Visualize
വിഷ്വൽ പ്രചാരണം,Visual publicity
മര്മ്മപധാനമായ,Vital
അന്തരം,Vitality
സുപ്രധാന ഭാഗം,Vital part
സുപ്രധാന സേവനം,Vital service
സുപ്രധാന സ്ഥിതിവിവരക്കണക്കുകൾ,Vital statistics
വിവ VOCE,Viva voce
സ്പഷ്ടമായ,Vivid
അതായത്.,Viz.
പദാവലി,Vocabulary
വോക്കൽ,Vocal
തൊഴില്,Vocation
വസം,Vocational
തൊഴിൽ മാർഗ്ഗനിർദ്ദേശം,Vocational guidance
തൊഴിലധിഷ്ഠിത പരിശീലനം,Vocational training
ശബ്ദം,Voice
റദ്ദായ,Void
വ്യാപ്തം,Volume
പൊട്ടാവുന്ന,Voluminous
സേച്ഛാനുസാരമായ,Voluntary
സന്നദ്ധ ഏജൻസി,Voluntary agency
സന്നദ്ധ സെറ്റിൽമെന്റ്,Voluntary settlement
സ്വമേധയാ ഉള്ള ജോലി,Voluntary work
സദ്ധന്നസേവിക,Volunteer
വോഡബിൾ,Votable
വോട്ടുചെയ്യുക,Vote
വോട്ട് ചെയ്തു,Voted
നിന്ദയുള്ള വോട്ട്,Vote of censure
നന്ദി പറയുന്നു,Vote of thanks
അക്കൗണ്ടിൽ വോട്ടുചെയ്യുക,Vote on account
വോട്ടർ,Voter
വോട്ടിംഗ്,Voting
വോട്ടിംഗ് ബാലറ്റ്,Voting by ballot
ശരിയായി വോട്ടുചെയ്യുന്നു,Voting right
ഉറപ്പുനൽകുന്നു,Vouched
സാക്ഷപ്പെടുത്തല്,Voucher
പതിജ്ഞ,Vow
അശ്ളീലമായ,Vulgar
ഭേദിക്കാവുന്ന,Vulnerable
ദുർബലമായ വിഭാഗം,Vulnerable section
വേതന,Wage
വേതന ഭരണം,Wage administration
വേതന ഉടമ്പടി,Wage agreement
വേജ് ബോർഡ്,Wage board
വേതന പരിധി,Wage ceiling
വേതന കരാർ,Wage contract
വേതന ഇയർനർ,Wage earner
വേതന സൂത്രവാക്യം,Wage formula
വേതന പേയ്മെന്റ്,Wage payment
വേതന നയം,Wage policy
കൂലി നിരക്ക്,Wage rate
വേതന അവലോകനം,Wage review
വെയിറ്റിംഗ് ലിസ്റ്റ്,Waiting list
ഉപേക്ഷിക്കുക,Waive
വാക്ക്-ഇൻ-അഭിമുഖം,Walk-in-interview
ആവശം,Want
വാർഡിൽ,Ward
പണ്ടകശാല,Warehouse
വെയർഹൗസിംഗ് നിരക്കുകൾ,Warehousing charges
മുന്നറിയിപ്പ്,Warning
ജാമം,Warrant
ഉറപ്പ്,Warranty
വാഷിംഗ് അലവൻസ്,Washing allowance
പാഴാണ്,Wastage
മാലിന്യഭൂമി,Waste land
പാഴായ പേപ്പർ കൊട്ട,Waste paper basket
കാവൽ,Watch
"കാണുക, വാർഡ്",Watch and ward
വാട്ടർപ്രൂഫ്,Water proof
ജലവിതരണം,Water supply
വഴി ബിൽ,Way bill
വഴിപാടുകൾ,Ways
വഴികളും മാർഗവും,Ways and means
വഴികളും വഴിയും സമിതി,Ways and means committee
തേയ്മാനം,Wear and tear
കാലാവസ്ഥ,Weathering
കളനിയനം,Weeding
കള,Weed out
വാരാന്ത്യ റിപ്പോർട്ട്,Weekly report
തൂക്കിനോക്കുക,Weigh
ഭാരം,Weight
വെയിറ്റേജ്,Weightage
ഭാരം പാലം,Weight bridge
സ്വാഗതം,Welcome
സ്വാഗതം വിലാസം,Welcome address
വെൽഫെയർ,Welfare
വെൽഫെയർ സ്റ്റേറ്റ്,Welfare state
നന്നായി പെരുമാറി,Well behaved
നന്നായി പണമടച്ചു,Well-paid
നല്ല യോഗ്യത,Well-qualified
വിവരമുള്ള,Well-versed
എവിടെയാണ്,Wherebouts
അതേസമയം,Whereas
വിചിത്രമായ,Whimsical
പഹരിക്കുക,Whip
വെളുത്ത പേപ്പർ,White paper
മുഴുസമയ മുഴുനീള,Whole-time
മുഴുവൻ സമയ ജോലിക്കാരനും,Whole-time employee
വിശാലമായ ശ്രേണി,Wide ranging
വ്യാപകമായി വായിക്കുക,Widely read
വിധവ,Widow
വിഭാരന്,Widower
വൈൽഡ്കാറ്റ് സ്ട്രൈക്ക്,Wildcat strike
മനപ്പൂര്വ്വമായ,Wilful
വിൻഡോ എൻവലപ്പ്,Window envelope
കാറ്റടിക്കുക,Wind up
ചിറക്,Wing
ശൈത്യകാല അലവൻസ്,Winter allowance
തുടച്ചുനീക്കുക,Wipe out
വയർലെസ് സെറ്റ്,Wireless set
പിൻവലിക്കൽ,Withdrawal
ചലനം പിൻവലിക്കൽ,Withdrawal of motion
തടഞ്ഞുവയ്ക്കുക,Withhold
അകവശത്ത്,Within
താമസമില്ലാതെ,Without delay
അനുവാദം കൂടാതെ,Without permission
പതിരോധിക്കുക,Withstand
സാക്ഷിപറയുക,Witness
