English,Tamil
Upward compatibility,மேல்நோக்கி பொருந்தக்கூடிய தன்மை
Upward reference,மேல்நோக்கி குறிப்பு
User,பயனர்
User-application network,பயனர்-பயன்பாட்டு நெட்வொர்க்
User area,பயனர் பகுதி
User attribute,பயனர் பண்புக்கூறு
User defined function,பயனர் வரையறுக்கப்பட்ட செயல்பாடு
User defined word,பயனர் வரையறுக்கப்பட்ட சொல்
User facility,பயனர் வசதி
User friendly,பயனர் நட்பு
User interface,பயனர் இடைமுகம்
User mode,பயனர் பயன்முறை
User program,பயனர் நிரல்
User service,பயனர் சேவை
User state,பயனர் நிலை
User terminal,பயனர் முனையம்
Utility control console,பயன்பாட்டு கட்டுப்பாட்டு கன்சோல்
Utility function,பயன்பாட்டு செயல்பாடு
Utility program,பயன்பாட்டு திட்டம்
Utility routine,பயன்பாட்டு வழக்கம்
Utility system,பயன்பாட்டு அமைப்பு
Uvwxy lemina,UVWXY LEMINA
Vacuum column,வெற்றிட நெடுவரிசை
Vacuum servo,வெற்றிட சர்வோ
Validation,சரிபார்த்தல்
Valuator device,மதிப்பீட்டாளர் சாதனம்
Value added network,மதிப்பு கூட்டப்பட்ட பிணையம்
Variable address,மாறி முகவரி
Variable block,மாறி தொகுதி
Variable field,மாறி புலம்
Variable field length,மாறி புல நீளம்
Variable field storage,மாறி புலம் சேமிப்பு
Variable format input,மாறி வடிவமைப்பு உள்ளீடு
Variable format message,மாறி வடிவமைப்பு செய்தி
Variable function generator,மாறி செயல்பாடு ஜெனரேட்டர்
Variable information,மாறக்கூடிய தகவல்
Variable information processing,மாறுபட்ட தகவல் செயலாக்கம்
Variable length record,மாறி நீள பதிவு
Variable length vector,மாறி நீள திசையன்
Variable length word,மாறி நீள சொல்
Variable name,மாறக்கூடிய பெயர்
Variable point,மாறி புள்ளி
Variable point representation,மாறி புள்ளி பிரதிநிதித்துவம்
Variable symbol,மாறக்கூடிய சின்னம்
Variable time scale,மாறி நேர அளவு
Variable word,மாறக்கூடிய சொல்
Variable word length,மாறக்கூடிய சொல் நீளம்
Variable word length computer,மாறக்கூடிய சொல் நீள கணினி
Variant field,மாறுபாடு புலம்
Variation monitor,மாறுபாடு கண்காணிப்பு
Variplotter,Variplotter
Vectored interrupt,திசையன் குறுக்கீடு
Vectored restart,திசையன் மறுதொடக்கம்
Vector generator,திசையன் ஜெனரேட்டர்
Vector graphics,திசையன் கிராபிக்ஸ்
Vectoring,திசையன்
Vector mode graphic display,திசையன் பயன்முறை கிராஃபிக் காட்சி
Vector norm,திசையன் விதிமுறை
Vector plotter,திசையன் சதித்திட்டம்
Vector priority interrupt,திசையன் முன்னுரிமை குறுக்கீடு
Vector transfer,திசையன் பரிமாற்றம்
Veitch diagram (= karnaugh map),வீச் வரைபடம் (= கர்னாக் வரைபடம்)
Verification and validation,சரிபார்ப்பு மற்றும் சரிபார்ப்பு
Verification condition,சரிபார்ப்பு நிலை
Verification mode,சரிபார்ப்பு முறை
Verifier,சரிபார்ப்பு
Version number,பதிப்பு எண்
Vertical check,செங்குத்து சோதனை
Vertical feed,செங்குத்து ஊட்டம்
Vertical format,செங்குத்து வடிவம்
Vertical format unit,செங்குத்து வடிவமைப்பு அலகு
Vertical microinstruction,செங்குத்து மைக்ரோஸ்ட்ரக்ஷன்
Vertical processor,செங்குத்து செயலி
