Marathi,Assamese
रॉकेट स्पेक्ट्रम,ৰকেট বৰ্ণালী
रॉकेट जोर,ৰকেটৰ ঠেলা
रॉकेट विज्ञान,ৰকেট বিজ্ঞান
"रॉकन, चळवळ, डोलन","ৰকন, আন্দোলন, ডোলান"
"आंदोलक आर्क स्फोट, आंदोलक आर्क भट्टी","আন্দোলন কৰা চাপ ব্লাষ্ট, আন্দোলন কৰা চাপ চুলা"
dolnik वक्र,ডলনিক বক্ৰ
स्विंग की,দোলনা চাবি
संधिप्रकाश कंपन,গোধূলিৰ কম্পন
"सांडोली प्रतिरोधक स्फोट, सांडोली प्रतिरोधक भट्टी","ছাণ্ডোলি ৰেজিষ্টিভ ব্লাষ্ট, ছাণ্ডোলি ৰেজিষ্টিভ ফাৰ্নেচ"
रॉकून,rockoon
"रॉड, रॉड, रॉड, रॉड","ৰড, ৰড, ৰড, ৰড"
roentgen,ৰয়েন্টজেন
roentgen समतुल्य,roentgen সমতুল্য
बलात्कार,ধৰ্ষণ
"roentgen-रे, क्ष-किरण","ৰয়েণ্টজেন-ৰে, এক্স-ৰে"
एक्स रे चित्रण,এক্স ৰে চিত্ৰণ
रनोजेनेटिक एक्सरेडियोग्राफी,ৰুনোজেনেটিক এক্সৰেডিঅ&#39;গ্ৰাফী
"एक्सरे थेरपी, रोएंटजेन थेरपी","ৰেডিঅ&#39;থেৰাপি, ৰয়েণ্টজেন থেৰাপি"
"रोलिंग, रोल, (सं.), गोलाकार, रोलिंग (v.)","ৰোলিং, ৰোলিং, (সম্পা.), ৰাউণ্ডিং, ৰোলিং (v.)"
आवर्ती दिनचर्या,পুনৰাবৃত্তিমূলক ৰুটিন
लोटनी कॅप्चर,lotni বন্দী
रोलिंग नियंत्रण,ৰোলিং নিয়ন্ত্ৰণ
रोल चित्रपट,ৰোল ফিল্ম
(मेमरी) हटवणे-वाचन,(স্মৃতি) মচি পেলোৱা-পঢ়া
"Belny, Lotni, Lotnik (v.), Bellan, Lotan (ed.)","বেলনি, লটনি, লটনিক (ভ.), বেলান, লোটান (সম্পা.)"
"रोलिंग ब्रिज, लोटन सेतू","ৰোলিং ব্ৰীজ, লোটান সেতু"
सिलेंडर घर्षण,চিলিণ্ডাৰৰ ঘৰ্ষণ
रोलिंग टॉर्क,ৰোলিং টৰ্ক
रोमर पद्धत,ৰোমাৰ পদ্ধতি
रोटर,ৰ&#39;টাৰ
मित्र प्रिझम,amici প্ৰিজম
खोली ध्वनीशास्त्र,ৰুমৰ শব্দবিজ্ঞান
कोंबडा,কুকুৰ
"रूट, रूट","মূল, মূল"
वर्ग-मध्य-मूळ,বৰ্গ-গড়-মূল
वर्म म्हणजे मूळ त्रुटी,কৃমি মানে মূল ভুল
वर्ग-मध्य-मूळ मूल्य,বৰ্গ-গড়-মূল মান
वर्ग म्हणजे मूळ वेग,বৰ্গ গড় মূল বেগ
समीकरणाचे मूळ,সমীকৰণটোৰ মূল
"रोसेट गती, पाटलिक गती","ৰোজেট গতি, পাটলিক গতি"
फुलवाला,ফুলৰ দোকানী
रॉस दृश्य,ross দৃশ্য
फिरणारा,ঘূৰ্ণনীয়
रोटेशनल जडत्व,ঘূৰ্ণনশীল জড়তা
फिरणारा,ঘূৰ্ণনীয়
रोटेशनल बीम अँटेना,ঘূৰ্ণনশীল ৰশ্মি এন্টেনা
रोटेशनल कॅपेसिटर,ঘূৰ্ণনশীল কেপাচিটৰ
रोटेशनल कन्व्हर्टर,ঘূৰ্ণনশীল ৰূপান্তৰক
फिरणारे इंजिन,ঘূৰ্ণনশীল ইঞ্জিন
रोटेशनल गती,ঘূৰ্ণনশীল গতি
रोटेशनल तेल पंप,ঘূৰ্ণনশীল তেল পাম্প
रोटेशनल स्पार्किंग मध्यांतर,ঘূৰ্ণনশীল স্পাৰ্কিং ব্যৱধান
"रोटेशनल स्विच, रोटरी स्विच","ঘূৰ্ণনশীল চুইচ, ঘূৰ্ণনশীল চুইচ"
रोटरी इस्त्री मशीन,ঘূৰ্ণনীয় ইস্ত্ৰী কৰা মেচিন
"फिरवणे, फिरवणे (ver, ), वर्तुळाकार, चाके (v, )","ঘূৰোৱা, ঘূৰোৱা (ver, ), বৃত্তাকাৰ, চকাযুক্ত (v, )"
रोटेशनल एनोड,ঘূৰ্ণনশীল এনোড
रोटेशनल एनोड ट्यूब,ঘূৰ্ণনশীল এনোড টিউব
रोटेशनल समायोजन,ঘূৰ্ণনশীল সমন্বয়
रोटेशनल वेन,ঘূৰ্ণনশীল ভেন
रोटेशनल कॉइल,ঘূৰ্ণনশীল কইল
रोटेशनल कॉन्टॅक्टर,ঘূৰ্ণনশীল কন্টাক্টৰ
रोटेशनल क्रिस्टल सिस्टम,ঘূৰ্ণনশীল স্ফটিক ব্যৱস্থা
रोटेशनल क्रिस्टल छायाचित्र,ঘূৰ্ণনশীল স্ফটিক ফটোগ্ৰাফ
रोटेशनल सिलेंडर पद्धत,ঘূৰ্ণনশীল চিলিণ্ডাৰ পদ্ধতি
रोटेशनल निर्धारक,ঘূৰ্ণনশীল নিৰ্ণায়ক
"रोटेशनल डिस्क, रोटेशनल डिस्क","ঘূৰ্ণনশীল ডিস্ক, ঘূৰ্ণনশীল ডিস্ক"
रोटरी व्हील कॉन्टॅक्टर,ঘূৰ্ণনীয় চকা কন্টাক্টৰ
रोटेशनल इलेक्ट्रोड,ঘূৰ্ণনশীল ইলেক্ট্ৰ&#39;ড
फिरणारे क्षेत्र,ঘূৰ্ণনশীল ক্ষেত্ৰফল
रोटेशनल फील्ड अँटेना,ঘূৰ্ণনশীল ক্ষেত্ৰৰ এন্টেনা
सर्पिल क्लाइंबिंग पग,সৰ্পিল বগাই যোৱা pug
रोटेशनल जंक्शन,ঘূৰ্ণনশীল সংযোগস্থল
रोटेशनल लूप अँटेना,ঘূৰ্ণনশীল লুপ এন্টেনা
रोटरी मशीन,ঘূৰ্ণনীয় মেচিন
रोटेशनल मॅग्नेट आयसोलेटर,ঘূৰ্ণনশীল চুম্বক পৃথকীকৰণ
रोटेशनल प्रिझम कॅमेरा,ঘূৰ্ণনশীল প্ৰিজম কেমেৰা
रोटेशनल रेडिओ बीकन,ঘূৰ্ণনশীল ৰেডিঅ&#39; বিকন
रोटेशनल क्षेत्र,ঘূৰ্ণনীয় খণ্ড
रोटेशनल रेडी फोटोमीटर,ঘূৰ্ণনশীল ব্যাসাৰ্ধৰ ফটোমিটাৰ
रोटेशनल सेक्टर तंत्र,ঘূৰ্ণনীয় খণ্ডৰ কৌশল
रोटेशनल शाफ्ट,ঘূৰ্ণনশীল খাদ
रोटेशनल फंड,ঘূৰ্ণনীয় পুঁজি
सर्पिल पग यंत्रणा,সৰ্পিল পাগ ব্যৱস্থা
"फिरणे, फिरणे","ঘূৰণ, ঘূৰণ"
रोटेशन अक्ष,ঘূৰ্ণন অক্ষ
रोटेशन पॉइंट,ঘূৰ্ণন বিন্দু
रोटेशन ओलसर प्रभाव,ঘূৰ্ণন ডেম্পিং প্ৰভাৱ
रोटेशनल घटक,ঘূৰ্ণনশীল উপাদান
समन्वय प्रणालीचे फिरणे,স্থানাংক ব্যৱস্থাৰ ঘূৰ্ণন
