Telugu,Bengali
సాఫ్ట్‌వేర్ నియంత్రణ,সফ্টওয়্যার নিয়ন্ত্রণ
సాఫ్ట్‌వేర్ పరికరం,সফ্টওয়্যার ডিভাইস
సాఫ్ట్‌వేర్  డాక్యుమెంటేషన్,সফটওয়্যার  ডকুমেন্টেশন
సాఫ్ట్‌వేర్ డ్రైవర్,সফটওয়্যার ড্রাইভার
సాఫ్ట్‌వేర్  ఎమ్యులేషన్,সফটওয়্যার  অনুকরণ
సాఫ్ట్‌వేర్  ఇంజనీరింగ్,সফটওয়্যার  প্রকৌশল
సాఫ్ట్‌వేర్  ఇంజనీరింగ్  పర్యావరణం,সফটওয়্যার  প্রকৌশল  পরিবেশ
సాఫ్ట్‌వేర్ హౌస్,সফটওয়্যার হাউস
సాఫ్ట్‌వేర్ జీవిత చక్రం,সফ্টওয়্যার লাইফ সাইকেল
సాఫ్ట్‌వేర్  నిర్వహణ,সফটওয়্যার  রক্ষণাবেক্ষণ
సాఫ్ట్‌వేర్ మానిటర్,সফ্টওয়্যার মনিটর
సాఫ్ట్‌వేర్ ప్యాకేజీ,সফ্টওয়্যার প্যাকেজ
సాఫ్ట్‌వేర్  ప్రోటోటైపింగ్,সফটওয়্যার  প্রোটোটাইপিং
సాఫ్ట్‌వేర్ నాణ్యత  హామీ,সফ্টওয়্যার মানের  আশ্বাস
సాఫ్ట్‌వేర్ రికార్డింగ్  సౌకర్యం,সফ্টওয়্যার রেকর্ডিং  সুবিধা
సాఫ్ట్‌వేర్ విశ్వసనీయత,সফ্টওয়্যার নির্ভরযোগ্যতা
సాఫ్ట్‌వేర్ స్పెసిఫికేషన్,সফ্টওয়্যার স্পেসিফিকেশন
సాఫ్ట్‌వేర్ స్టాక్,সফ্টওয়্যার স্ট্যাক
సాఫ్ట్‌వేర్ మద్దతు  వ్యవస్థ,সফ্টওয়্যার সমর্থন  পদ্ধতি
సాఫ్ట్‌వేర్ సాధనం,সফ্টওয়্যার সরঞ্জাম
సాఫ్ట్‌వేర్ ట్రేస్  మోడ్,সফ্টওয়্যার ট্রেস  মোড
సోల్డర్ మాస్క్,ঝাল মাস্ক
ఘన లోపం,কঠিন ত্রুটি
ఘన ఫాంట్ ప్రింటర్,সলিড ফন্ট প্রিন্টার
ఘన తర్కం  సాంకేతికం,সলিড লজিক  প্রযুক্তি
ఘన స్థితి,কঠিন অবস্থা
ఘన స్థితి  భాగం,কঠিন অবস্থা  উপাদান
ఘన స్థితి  కంప్యూటర్,কঠিন অবস্থা  কম্পিউটার
సాలిడ్ స్టేట్ మెమరీ,সলিড স্টেট মেমরি
పరిష్కరించగల,সমাধানযোগ্য
సోనిక్ ఆలస్యం లైన్,সোনিক বিলম্ব লাইন
క్రమబద్ధీకరించడం  కారకం,বাছাই ব্লকিং  ফ্যাক্টর
సర్టర్,সোর্টার
క్రమబద్ధీకరణ తరం,প্রজন্ম বাছাই করুন
స్క్రాచ్ క్రమబద్ధీకరించండి  టేప్,স্ক্র্যাচ বাছাই করুন  টেপ
సార్టింగ్,শ্রেণীবিভাজন
అంశాన్ని క్రమబద్ధీకరించడం,বাছাই আইটেম
సార్టింగ్ ప్రోగ్రామ్,বাছাই প্রোগ্রাম
సార్టింగ్ రివైండ్  సమయం,রিওয়াইন্ড বাছাই করা  সময়
సార్టింగ్ సీక్వెన్సింగ్  కీ,সিকোয়েন্সিং বাছাই করা  চাবি
స్ట్రింగ్ క్రమబద్ధీకరించడం,বাছাই স্ট্রিং
సార్టింగ్ వర్క్ టేప్ (= సార్టింగ్ స్క్రాచ్ టేప్),কাজ টেপ বাছাই (= বাছাই করা স্ক্র্যাচ টেপ)
కీ క్రమబద్ధీకరించండి,বাছাই কী
క్రమబద్ధీకరించండి,মার্জ বাছাই করুন
విలీన సౌకర్యాన్ని క్రమబద్ధీకరించండి,মার্জ সুবিধা বাছাই করুন
క్రమబద్ధీకరించండి  జనరేటర్,মার্জ বাছাই করুন  জেনারেটর
క్రమబద్ధీకరించండి  ప్రోగ్రామ్,মার্জ বাছাই করুন  কার্যক্রম
పాస్ క్రమబద్ధీకరించండి,বাছাই পাস
క్రమబద్ధీకరించిన ప్రోగ్రామ్,বাছাই প্রোগ্রাম
ఎంపిక ఎంపిక,বাছাই বাছাই
క్రమబద్ధీకరణ యుటిలిటీ,বাছাই ইউটিলিটি
మూలం వర్ణమాల,উত্স বর্ণমালা
మూల కోడ్,সোর্স কোড
మూల కోడ్  అనుకూలత,সোর্স কোড  সামঞ্জস্যতা
మూల కోడింగ్,উত্স কোডিং
మూల కోడింగ్  సిద్ధాంతం,উত্স কোডিং  উপপাদ্য
మూలం  కుదింపు  కోడింగ్,সূত্র  সঙ্কোচন  কোডিং
మూలం  కుదింపు  కారకం,সূত্র  সঙ্কোচন  ফ্যাক্টর
