Kannada,Tamil
"1.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್, 2.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್","1.சூப்பர் கம்ப்யூட்டேஷன், 2.சூப்பர் கம்ப்யூட்டேஷன்"
ಪ್ರಮುಖ ಕೀ,முக்கிய திறவுகோல்
ಉನ್ನತ ಬಳಕೆದಾರ,சிறந்த பயனர்
ಮೇಲ್ವಿಚಾರಣೆಯ ಕಲಿಕೆ,மேற்பார்வை கற்றல்
ಸಹಾಯಕ ಚಿಪ್,துணை சிப்
ನಿವ್ವಳ ವ್ಯತ್ಯಾಸ,நிகர மாறுபாடு
"1.ನೆಟ್ ವ್ಯತ್ಯಾಸ, 2.ವಿಭಾಗ, 3.ಸರ್ಫಾನ್","1.நிகர மாறுபாடு, 2.பிரிவு, 3.சர்ஃபான்"
ವಿನಿಮಯ,இடமாற்று
ಒಳಬರುವ,பிணைப்பிலுள்ள
ಹೊರಹರಿವು,வெளியேற்றம்
ವಿನಿಮಯ,பரிமாற்றம்
"1. ಸ್ವಿಚ್ಡ್ ನೆಟ್‌ವರ್ಕ್, 2. ಬದಲಾಯಿಸಿದ ನೆಟ್ವರ್ಕ್","1.சுவிட்ச்டு நெட்வொர்க், 2. நெட்வொர்க் மாறியது"
ಬದಲಾಯಿಸುವುದು,மாறுதல்
ಸ್ವಿಚಿಂಗ್ ತತ್ವ,மாறுதல் கொள்கை
ಸಾಂಕೇತಿಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್,குறியீட்டு நிரலாக்கம்
ಸಿಂಕ್ರೊನೈಸೇಶನ್,ஒத்திசைவு
ಸಿಂಕ್ರೊನೈಸರ್,ஒத்திசைப்பான்
ಸಿಂಕ್ರೊನಸ್,ஒத்திசைவான
ಸಿಂಕ್ರೊನಸ್ ಸಂಖ್ಯಾ ಶ್ರೇಣಿ (SDH),ஒத்திசைவான எண் படிநிலை (SDH)
ವಾಕ್ಯ ವಿಶ್ಲೇಷಣೆ,வாக்கிய பகுப்பாய்வு
ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ,அமைப்பு பகுப்பாய்வு
ಸಿಸ್ಟಮ್ ಎಂಜಿನಿಯರಿಂಗ್,கணினி பொறியியல்
"1. ಸಿಸ್ಟಮ್ ಬ್ರೇಕರ್, 2. ಸಿಸ್ಟಮ್ ಹ್ಯಾಕರ್","1. சிஸ்டம் பிரேக்கர், 2. சிஸ்டம் ஹேக்கர்"
ಸಿಸ್ಟಮ್ ಇಂಟಿಗ್ರೇಟರ್,கணினி ஒருங்கிணைப்பான்
ಸಿಸ್ಟಮ್ ಲಾಗ್,கணினி பதிவு
ಸಿಸ್ಟಮ್ ಕವರ್,அமைப்பு கவர்
ಸಿಸ್ಟಮ್ ನೆಟ್ವರ್ಕ್ ಸ್ಟ್ರಕ್ಚರ್ (SNA),கணினி நெட்வொர்க் அமைப்பு (SNA)
"1. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್, 2. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್","1. சிஸ்டம் புரோகிராமர், 2. சிஸ்டம் புரோகிராமர்"
"1. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ, 2. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ","1. கணினி மறுதொடக்கம், 2. கணினி மறுதொடக்கம்"
ವ್ಯವಸ್ಥೆಯ ಮುಕ್ತಾಯ,அமைப்பு நிறுத்தம்
ಸಿಸ್ಟಮ್ ಪರೀಕ್ಷೆ,அமைப்பு சோதனை
ಸಿಸ್ಟಮ್ ಉಪಯುಕ್ತತೆ,அமைப்பு பயன்பாடு
"1. ವ್ಯವಸ್ಥಿತ ಕೋಡ್, 2. ವ್ಯವಸ್ಥಿತ ಕೋಡ್","1. முறையான குறியீடு, 2. முறையான குறியீடு"
ಟ್ಯಾಬ್ ಆಜ್ಞೆ,tab கட்டளை
ವೇಳಾಪಟ್ಟಿ,அட்டவணை
ಕೋಷ್ಟಕ ಅವಲೋಕನ,அட்டவணை கண்ணோட்டம்
ಟೇಬಲ್ ಸ್ಪೇಸ್,அட்டவணை இடம்
ಪ್ಲೇಕ್,தகடு
"1.ಟ್ಯಾಬ್ಯುಲರ್, 2.ಅರೇ ಅರೇ","1.அட்டவணை, 2.வரிசை வரிசை"
ಕೋಷ್ಟಕ ಕಾರ್ಯ,அட்டவணை செயல்பாடு
"1. ಮಾರ್ಕ್ಡ್ ಆರ್ಕಿಟೆಕ್ಚರ್, 2. ಮಾರ್ಕ್ಡ್ ಸ್ಟ್ರಕ್ಚರ್","1. குறிக்கப்பட்ட கட்டிடக்கலை, 2. குறிக்கப்பட்ட அமைப்பு"
ಗುರುತಿಸಲಾದ ಇಮೇಜ್ ಫೈಲ್ ಫಾರ್ಮ್ (TIFF),குறிக்கப்பட்ட படக் கோப்புப் படிவம் (TIFF)
ಟಂಡೆಮ್ ವ್ಯವಸ್ಥೆ,டேன்டெம் அமைப்பு
ಟೇಪ್ ಸಾಂದ್ರತೆ,டேப் அடர்த்தி
ಟೇಪ್ ಕವರ್,டேப் கவர்
ಟಾರ್ ಫೈಲ್,தார் கோப்பு
ಕೆಲಸ,வேலை
ಕೆಲಸದ ಮಾರ್ಗದರ್ಶಿ,வேலை வழிகாட்டி
ಕಾರ್ಯ ಶೆಡ್ಯೂಲರ್,பணி திட்டமிடுபவர்
ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಕಂಟ್ರೋಲ್ ಪ್ರೋಟೋಕಾಲ್/ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ (TCP/IP),டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால்/இன்டர்நெட் புரோட்டோகால் (TCP/IP)
ಕತ್ತರಿಸುವ ಕಾರ್ಯಾಚರಣೆ,வெட்டு அறுவை சிகிச்சை
ದೂರಸಂಪರ್ಕ,தொலைத்தொடர்பு
ದೂರಸಂಪರ್ಕ,தொலைத்தொடர்பு
ಟೆಲಿಕಾಂ,தொலை தொடர்பு
ದೂರಸಂಪರ್ಕ,தொலைதொடர்பு
"1. ಟೆಲಿಗ್ರಾಫ್, 2. ಟೆಲಿಗ್ರಾಫಿ","1. தந்தி, 2. தந்தி"
"1. ಟೆಲಿಮೀಟರ್, 2. ಟೆಲಿಮೆಟ್ರಿ","1. டெலிமீட்டர், 2. டெலிமெட்ரி"
"1. ದೂರವಾಣಿ, 2. ದೂರವಾಣಿ","1.தொலைபேசி, 2.தொலைபேசி"
ದೂರವಾಣಿ,தொலைபேசி
"1.ಟೆಲಿಪ್ರಿಂಟರ್, 2.ಟೆಲಿಪ್ರಿಂಟರ್","1.டெலிபிரிண்டர், 2.டெலிபிரிண்டர்"
ಟೆಲಿಪ್ರೊಸೆಸಿಂಗ್,தொலைச் செயலாக்கம்
"1. ದೂರದರ್ಶನ, 2. ದೂರದರ್ಶನ, 3. ದೂರದರ್ಶನ","1. தூர்தர்ஷன், 2. தொலைக்காட்சி, 3. தூர்தர்ஷன்"
ಟೆಲೆಕ್ಸ್,டெலக்ஸ்
"1.ಟ್ರ್ಯಾಪ್ ಅವೇ, 2.ಟೆಲ್ನೆಟ್","1.trap away, 2.telnet"
"1.ಉಷ್ಣ, 3.ತಾಪಮಾನ","1.வெப்பம், 3.வெப்பநிலை"
"1.ಆಕಾರದ ಫಲಕ, 2.ಟೆಂಪ್ಲೇಟ್, 3.ರೂಪದ","1. ஷேப் பிளேட், 2. டெம்ப்ளேட், 3. ரூபா"
ಹತ್ತರ ಪೂರಕ,பத்தின் நிரப்பு
ಟೆರಾ ಬೈಟ್,டெரா பைட்
ಟೆರ್ರಾ ಫಾಲೋಪ್ಸ್,டெர்ரா ஃபாலோப்ஸ்
"1.ಎಂಡ್ ಪಾಯಿಂಟರ್, 2.ಟರ್ಮಿನಲ್ ಕರ್ಸರ್","1.எண்ட் பாயிண்டர், 2.டெர்மினல் கர்சர்"
"1.ಎಂಡ್ ನೋಡ್, 2.ಟರ್ಮಿನಲ್ ನೋಡ್","1.முடிவு முனை, 2.முனை முனை"
ಟರ್ಮಿನಲ್ ವಿಂಡೋ,முனைய சாளரம்
ಕೊನೆಗೊಳ್ಳುತ್ತದೆ,முடிவு
ಟ್ರೈ-ಬೇಸ್,முப்படை
ಮೂರು ಮೂಲ ಕಾರ್ಯಾಚರಣೆ,மூன்று அடிப்படை செயல்பாடு
ಪರೀಕ್ಷೆ,சோதனை
ಪರೀಕ್ಷಾ ವ್ಯಾಪ್ತಿ,சோதனை கவரேஜ்
ಪರೀಕ್ಷಾ ಮರಣದಂಡನೆ,சோதனை செயல்படுத்தல்
ಪರೀಕ್ಷಾ ಡೇಟಾ,சோதனை தரவு
"1.ಪಠ್ಯ, 2. ಅಧ್ಯಯನ ವಸ್ತು","1.உரை, 2. படிப்பு பொருள்"
ಪಠ್ಯ ಪೆಟ್ಟಿಗೆ,உரை பெட்டி
ಪಠ್ಯ ಕರ್ಸರ್,உரை கர்சர்
ಪಠ್ಯ ಸಂಪಾದಕ,உரை திருத்தி
ಪಠ್ಯ ಫೈಲ್,உரை கோப்பு
ಪಠ್ಯಕ್ರಮ,பாடத்திட்டம்
ಪಠ್ಯ ಪ್ರಕ್ರಿಯೆ,உரை செயலாக்கம்
ಭಾಷಣ-ಪಠ್ಯ (TTS),பேச்சு-உரை (TTS)
ವಿನ್ಯಾಸ ಮ್ಯಾಪಿಂಗ್,அமைப்பு மேப்பிங்
"1.T ಫ್ಲಿಪ್ ಫ್ಲಾಪ್, 2.T-ಬೈನೋಮೀಟರ್","1.டி ஃபிளிப் ஃப்ளாப், 2.டி-பைனோமீட்டர்"
ಥರ್ಮಲ್ ಸೀಲ್ ಥರ್ಮಲ್,வெப்ப முத்திரை வெப்ப
"1.ಪ್ರಿಂಟರ್ ಥಿನ್ ಫಿಲ್ಮ್ ಮೆಮೊರಿ, 2.ಥಿನ್ ಫಿಲ್ಮ್ ಮೆಮೊರಿ","1.Printer Thin Film Memory, 2.Thin Film Memory"
(TFT) ಥಿನ್ ಫಿಲ್ಮ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ (TFT),(TFT) மெல்லிய பட டிரான்சிஸ்டர் (TFT)
"1.ಜೆಮಿಂಗ್, 2.ಹ್ಯಾಶಿಂಗ್","1.ஜெமிங், 2.ஹேஷிங்"
ದಾರದ ಬಳೆ,நூல் வளையல்
ಥ್ರೆಡಿಂಗ್,த்ரெடிங்
"1.ತ್ರಿಪಕ್ಷೀಯ ಜಾಲ, 2.ತ್ರಿಪಕ್ಷೀಯ ಜಾಲ","1.முக்கோண வலையமைப்பு, 2.முக்கோண வலையமைப்பு"
ಹರಿವಿನ ಸಾಮರ್ಥ್ಯ,ஓட்டம் திறன்
ಸಮಯದ ಸಂಕೀರ್ಣತೆ,நேரம் சிக்கலானது
ಟೈಮ್ ಡಿವಿಷನ್ ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್ (TDM),நேரப் பிரிவு மல்டிபிளெக்சிங் (டிடிஎம்)
ಕಾಲಮಿತಿಯೊಳಗೆ,கால அளவு
ಅದೇ ಸಮಯದಲ್ಲಿ,அதே நேரத்தில்
"1. ಕಾಲ್ ಮೆಷಿನ್, 2. ಕಾಲ್ ಮೆಷಿನ್, 3. ಟೈಮ್ ಮೆಷಿನ್","1. கால் மெஷின், 2. கால் மெஷின், 3. டைம் மெஷின்"
ಸಮಯ ಮುಗೀತು,நேரம் முடிந்தது
"1. ಕ್ಯಾಲೊಕೇಶನ್, 2. ಕ್ಯಾಲ್ ಕ್ವಾಂಟೈಸೇಶನ್","1.அழைப்பு, 2.கால் அளவீடு"
ಸಮಯದ ಸರಣಿ,நேரத் தொடர்
"1. ಸಮಯ ವಿಭಾಗ, 2. ಸಮಯ ಹಂಚಿಕೆ","1. நேரப் பிரிவு, 2. நேரம் பகிர்வு"
ಸಮಯ ಹಂಚಿಕೆ ವ್ಯವಸ್ಥೆ,நேர பகிர்வு அமைப்பு
ಕರೆ ಹಂತ,அழைப்பு படி
ಸಮಯ ರೇಖಾಚಿತ್ರ,நேர வரைபடம்
ಪಾತ್ರ,பாத்திரம்
ಟಾಗಲ್,மாற்று
ಚಲಿಸುವಿಕೆಯನ್ನು ಟಾಗಲ್ ಮಾಡಿ,மாற்று நகர்வு
"1.ಚಿಹ್ನೆ, 2.ಟೋಕನ್","1. சின்னம், 2. சின்னம்"
ಟೋಕನ್ ಬಸ್,டோக்கன் பஸ்
ಟೋಕನ್ ಬಸ್,டோக்கன் பஸ்
ಟೋಕನ್ ಬಸ್ ನೆಟ್ವರ್ಕ್,டோக்கன் பஸ் நெட்வொர்க்
"1.ಚಿಹ್ನೆ ಉಂಗುರ, 2.ಚಿಹ್ನೆ ಉಂಗುರ","1.சின்ன வளையம், 2.சின்ன வளையம்"
ಟೋಕನ್ ಸಮಾಲೋಚನೆ,டோக்கன் பேச்சுவார்த்தை
"1.ಉಪಕರಣಗಳು, 2.ಉಪಕರಣಗಳು","1.கருவிகள், 2.கருவிகள்"
ಮೇಲಿನ ಕಾಲು,மேல்-கால்
ಮೇಲಿನ ಕಾಲು ವಿನ್ಯಾಸ,மேல் கால் வடிவமைப்பு
"1. ಉಗುರು ರಿಡ್ಜ್ ಕಾನ್ಫಿಗರೇಶನ್, 2. ಕೆಳಗೆ ಎಳೆಯಿರಿ","1. ஆணி முகடு கட்டமைப்பு, 2. கீழே இழுக்கவும்"
"1. ಸ್ಥಳ, 2. ಸ್ಥಳ ವಿಜ್ಞಾನ","1. இடம், 2. இருப்பிட அறிவியல்"
ಟಚ್ ಪ್ಯಾಡ್ಗಳು,தொடு பட்டைகள்
ಟಚ್ ಸ್ಕ್ರೀನ್,தொடு திரை
"1.ಮಾರ್ಕ್, 2.ಮಾರ್ಕ್, 3.ಟ್ರೇಸಿಂಗ್","1.குறி, 2.குறி, 3.தேடுதல்"
ಪತ್ತೆ ಹಚ್ಚುವುದು,தடமறிதல்
"1.ದಾರಿ, 2.ಮಾರ್ಗ, 3.ಸೋರಿಕೆ","1.வழி, 2.பாதை, 3.கசிவு"
"1.ಟ್ರ್ಯಾಕ್ ಡಿಸ್ಕ್, 2.ಪಾತ್ ಡಿಸ್ಕ್","1.டிராக் டிஸ்க், 2.பாத் டிஸ்க்"
ಮಾರ್ಗ ಟೇಪ್,பாதை நாடா
"1. ಅನುಸರಿಸಿ, 2. ಅನುಸರಿಸಿ","1.பின்தொடர், 2.பின்தொடர்"
"1. ಅನುಸರಿಸಿ, 2. ಅನುಸರಿಸಿ","1. பின்பற்றவும், 2. பின்பற்றவும்"
ಪಥವನ್ನು,பாதை
"1. ವಹಿವಾಟು, 2. ಒಪ್ಪಂದ, 3. ವಹಿವಾಟು, 4. ವಿನಿಮಯ","1. பரிவர்த்தனை, 2. ஒப்பந்தம், 3. பரிவர்த்தனை, 4. பரிமாற்றம்"
"1. ಡೀಲ್ ಫೈಲ್, 2. ಚಟುವಟಿಕೆ ಫೈಲ್","1. ஒப்பந்தக் கோப்பு, 2. செயல்பாட்டுக் கோப்பு"
"1.ವಹಿವಾಟು ದಾಖಲೆ, 2.ವಹಿವಾಟು ಲಾಗ್","1.பரிவர்த்தனை ஆவணம், 2.பரிவர்த்தனை பதிவு"
"1. ಲಿಪ್ಯಂತರ, 2. ಲಿಪ್ಯಂತರ","1. ஒலிபெயர்ப்பு, 2. ஒலிபெயர்ப்பு"
ಸಂಜ್ಞಾಪರಿವರ್ತಕ,மின்மாற்றி
ವರ್ಗಾವಣೆ ಪ್ರಮಾಣ,பரிமாற்ற விகிதம்
ವರ್ಗಾವಣೆ ಸಮಯ,பரிமாற்ற நேரம்
ಪರಿವರ್ತನೆ,மாற்றம்
ಕ್ಷಣಿಕ ದೋಷ,தற்காலிக பிழை
ಪರಿವರ್ತನೆಯ ಅವಧಿ,நிலைமாற்ற காலம்
"1. ಸಂಕ್ರಮಣ, 2. ಸಂಕ್ರಾಂತಿ","1. மாற்றம், 2. சங்கிராந்தி"
ಅಂಟುರೋಗ,தொற்றும் தன்மை கொண்டது
ಸೋಂಕಿತ,நோய்த்தொற்றுக்கு உள்ளானவர்
"1.ಅನುವಾದ, 2.ಅನುವಾದ, 3.ವ್ಯಾಖ್ಯಾನ","1.மொழிபெயர்ப்பு, 2.மொழிபெயர்ப்பு, 3.விளக்கம்"
"1. ಪ್ರಸರಣ, ಪ್ರಸರಣ, 2. ಪ್ರಸಾರ","1. பரிமாற்றம், கடத்துதல், 2. கடத்துதல்"
ಸಂವಹನ ನಿಯಂತ್ರಣ ಪ್ರೋಟೋಕಾಲ್ (TCP),டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால் (TCP)
"1.ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್, 2. ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್","1. டிரான்ஸ்மிஷன் லைன், 2. டிரான்ஸ்மிஷன் லைன்"
ಟ್ರಾನ್ಸ್ಮಿಟರ್,டிரான்ஸ்மிட்டர்
ಪಾರದರ್ಶಕತೆ,வெளிப்படைத்தன்மை
ಟ್ರಾನ್ಸ್ಪಾಂಡರ್,டிரான்ஸ்பாண்டர்
"1.ಸಾರಿಗೆ, 2. ಹಿಂಜರಿಕೆ","1.போக்குவரத்து, 2. பின்னடைவு"
ಸ್ಥಳಾಂತರ,இடமாற்றம்
ಟ್ರಾನ್ಸ್‌ಪ್ಯೂಟರ್,டிரான்ஸ்பியூட்டர்
"1.ಟ್ರಾನ್ಸ್ಮಿಷನ್ ರಿಸೀವರ್, 2.ಟ್ರಾನ್ಸ್ ರಿಸೀವರ್","1.டிரான்ஸ்மிட் ரிசீவர், 2.டிரான்ஸ் ரிசீவர்"
"1. ಬಲೆ, 2. ಬಲೆ, 3. ಹಿಡಿಯು","1. பொறி, 2. பொறி, 3. பிடி"
ಸುತ್ತುವುದು,சுழற்சி
ಮರ (ಪರಿವರ್ತನೆ),மரம் (மாற்றம்)
ಮರದ ಜಾಲ,மரம் நெட்வொர்க்
ಸಹಾಯಕ ಸರ್ಕ್ಯೂಟ್,துணை சுற்று
ಕ್ಷುಲ್ಲಕ ರೇಖಾಚಿತ್ರ,அற்பமான வரைபடம்
ದೋಷನಿವಾರಣೆ,பழுது நீக்கும்
ಸುಲಿಯಲ್ಪಟ್ಟಿದೆ,அகற்றி
ಸತ್ಯ ಟೇಬಲ್,உண்மை அட்டவணை
"1. ಟ್ಯೂನರ್, 2. ಟ್ಯೂನರ್, 3. ಟ್ಯೂನರ್","1. ட்யூனர், 2. ட்யூனர், 3. ட்யூனர்"
"1.ಸುರಂಗ, 2.ಸುರಂಗ","1. சுரங்கப்பாதை, 2. சுரங்கப்பாதை"
"1. ಹೊಂದಾಣಿಕೆ, 2. ಶ್ರುತಿ, 3. ಶ್ರುತಿ","1. சரிசெய்தல், 2. ட்யூனிங், 3. டியூனிங்"
tuple,tuple
ಟರ್ಬೊ ಪ್ಯಾಸ್ಕಲ್,டர்போ பாஸ்கல்
