Gujarati,Tamil
પ્રવાસ રાહત,பயண சலுகை
દખલક,துரோகம்
રાજદ્રોહ,தேசத்துரோகம்
તિજોરી,கருவூலம்
તિજોરી,கருவூல பெஞ்ச்
ટ્રેઝરી ડિપોઝિટ રસીદ (ટી.ડી.આર.),கருவூல வைப்பு ரசீது (T.D.R.)
તિજોરી રસીદ,கருவூல ரசீது
તિજોરી વાઉચર,கருவூல வவுச்சர்
વર્તવું,உபசரிப்பு
સંધિ,ஒப்பந்தம்
પ્રત્યાર્પણ સંધિ,ஒப்படைப்பு ஒப்பந்தம்
માર્ગ,மலையேற்றம்
વલણ,போக்கு
અપરિવર્તન,அத்துமீறல்
સુનાવણી,சோதனை
અજમાયશ સિલક,சோதனை இருப்பு
અજમાયશ ગાળો,பரிசோதிக்கும் காலம்
આદિજાતિ ક્ષેત્ર વિકાસ,பழங்குடி பகுதி மேம்பாடு
આદિજાતિ કલ્યાણ,பழங்குடி நலன்
આદિજાતિ,பழங்குடி
પંચ,தீர்ப்பாயம்
શ્રદ્ધાંજલિ,அஞ்சலி
સુઘડ,ஒழுங்கமைக்கவும்
સફર,பயணம்
ત્રિપક્ષીય,முத்தரப்பு
ત્રિપુસી,மூன்று
ત્રિગણું,மும்மடங்கு
સાચી નકલ,உண்மையான நகல்
ટ્રંક ક call લ,டிரங்க் அழைப்பு
વિશ્વાસ,நம்பிக்கை
ટ્રસ્ટી,அறங்காவலர்
વિશ્વાસપાત્ર,நம்பகமான
નીચે ફેરવવું,கீழே
વળાંકનો આધાર,ஆயத்த தயாரிப்பு அடிப்படை
બંધ કરવું,மாறிவிடும்
ખોટો,விற்றுமுதல்
ભ્રષ્ટતા,டர்விட்யூட்
ગડબડી,பயிற்சி
જોડિયા શહેર,இரட்டை நகரம்
બે વહેંચણી આધાર,இரட்டை பகிர்வு அடிப்படை
પ્રકાર,தட்டச்சு செய்க
ટાઈપ,டைப்ஸ்கிரிப்ட்
ટાઇપરાઇટર,தட்டச்சுப்பொறி
ટાઈપ -કitingંગ,தட்டச்சு
વિશિષ્ટ,வழக்கமான
ટાઇપિંગ,தட்டச்சு
ટાપ -યંત્ર,தட்டச்சு இயந்திரம்
રંગબેરંગી પૂલ,தட்டச்சு குளம்
મુદ્રણ -ભૂલ,அச்சுக்கலை பிழை
અખરોટનો હેતુ,வெளிப்புற நோக்கம்
અંતિમ,இறுதி
અંતિમ માલ,இறுதி சரக்குதாரர்
અંતિમ ખર્ચ,இறுதி செலவு
અંતિમ ધ્યેય,இறுதி இலக்கு
આખરે,இறுதியில்
અંતિમ ઉદ્દેશ,இறுதி நோக்கம்
આખરી મથક,இறுதி எச்சரிக்கை
ચાલુ,அல்டிமோ
અલ્ટ્રાવાયરો,புறநகர்கள்
દાદર,நடுவர்
અસ્વીકાર્ય,ஏற்றுக்கொள்ள முடியாதது
અસંગતજ સામાન,ஆதரவற்ற சாமான்கள்
સહાય વિનાની,உதவி பெறாத
સ્પષ્ટ,தெளிவற்ற
સર્વસંમતિ,ஒருமித்த கருத்து
સર્વસંમત,ஒருமனதாக
સર્વસંમત નિર્ણય,ஒருமித்த முடிவு
નિર્દય,அசைக்க முடியாத
છૂટું,இணைக்கப்படாதது
અનધિકૃત,அங்கீகரிக்கப்படாதது
અનિવાર્ય,தவிர்க்க முடியாதது
અનિવાર્ય સંજોગો,தவிர்க்க முடியாத சூழ்நிலைகள்
અનિવાર્ય વિલંબ,தவிர்க்க முடியாத தாமதம்
અણનમ,தகுதியற்றது
અનૌપચારિક,அசைக்கப்படாதது
ચતુર,நிச்சயமற்றது
અનન્ય,உரிமை கோரப்படாதது
બિન -દાવો કર્યા વિનાનો સામાન,உரிமை கோரப்படாத சாமான்கள்
બિન -વર્ગીકૃત,வகைப்படுத்தப்படாதது
કમનસીબ,அனுமதிக்கப்படாதது
અસામાન્ય,அசாதாரணமானது
ઉન્મત્ત,சமரசமற்ற
બિનશરતી,நிபந்தனையற்ற
અસમર્થિત,உறுதிப்படுத்தப்படாதது
અસમર્થિત અહેવાલ,உறுதிப்படுத்தப்படாத அறிக்கை
ગેરબંધારણીય,அரசியலமைப்பிற்கு விரோதமானது
બિનસંભુન,இடைவிடா
બેકાબૂ,கட்டுப்பாடற்றது
અસમર્થિત,உறுதியற்ற
ઉપદ્રવ,வெளிப்படுத்தப்படாத தேவை
નિશ્ચયી,மதிப்பிடப்படாதது
અપરિચિત પત્ર,வழங்கப்படாத கடிதம்
નીચેનું,கீழ்
વયસ્ક,வயது வயது
આકારણી હેઠળ,மதிப்பீட்டின் கீழ்
બિલિંગ હેઠળ,பில்லிங் கீழ்
પોસ્ટ -સર્ટિફિકેટ હેઠળ,இடுகையிடும் சான்றிதழின் கீழ்
