Odiya,Malayalam
ସମୁଦାୟ ହତ୍ୟାକାରୀ ପୁଷ୍ଟିକର |,മൊത്തം ദഹിപ്പിക്കുന്ന പോഷകത്തെ
ସମୁଦାୟ ଫ୍ୟାକ୍ଟର୍ ଉତ୍ପାଦକତା |,ആകെ ഘടക ഉൽപാദനക്ഷമത
ସମୁଦାୟ ଦ୍ରବୀଭଲ୍ସ କଠିନ |,മൊത്തം ലയിക്കുന്ന സോളിഡുകൾ
ଟଟାଇପାଇଟ୍ |,ടോളങ്കിപ്പൻസി
ବିଷାକ୍ତତା,വിഷാംശം
ବିଷାକ୍ତ,ടോക്സിൻ
ଟ୍ରାକ୍ ଉପାଦାନଗୁଡିକ,ഘടകങ്ങൾ കണ്ടെത്തുക
ଟ୍ରେସର୍ ଉପାଦାନଗୁଡିକ |,ട്രേസർ ഘടകങ്ങൾ
କାରବାର,ഇടപെടുന്നത്
ଟ୍ରାନ୍ସକ୍ରିପସନ୍,പകരാവസ്ഥ
ସଂକ୍ରମଣ,രൂപാന്തരം
ଟ୍ରାନ୍ସଜେନିକ୍,സംഗഹദൈവ്
ଅନୁବାଦ,വിവർത്തനം
ସ୍ଥାନାନ୍ତର,ആത്മീയം
ସଂସାଜ୍,പിന്കങ്ങല്
ଟ୍ରାନ୍ସପେଣ୍ଡ କୋଏଫିସିଏଣ୍ଟ୍ |,ട്രാൻസ്പര്യ ഗുണകം
ଟ୍ରାନ୍ସପିଆସନ୍ ଟାଣ |,ട്രാൻസ്പിറിയൽ പുൾ
ଟ୍ରାନ୍ସଫର୍ରେସନ୍ ଅନୁପାତ,ട്രാൻസ്രേഷൻ അനുപാതം
ଟ୍ରାନ୍ସପ୍ଲାଣ୍ଟ ଶକ୍ |,ട്രാൻസ്പ്ലാൻറ് ഷോക്ക്
ଟ୍ରାନ୍ସଲିଟର୍,ട്രാൻസ്പ്ലാൻറ്റർ
ପ୍ରତିରୋପଣ,പറിച്ചുനടല്
ମାଟି ପରିବହନ |,മണ്ണ് കൊണ്ടുപോയ മണ്ണ്
ସ୍ଥାନାନ୍ତର,ട്രാൻസ്പോണ്
ଟ୍ରାନ୍ସଭର୍ସ ଡ୍ରେନେଜ୍ |,തിരശ്ചീന ഡ്രെയിനേജ്
ଫାନ୍ଦ ଫସଲ,കെണി വിളകൾ
ଅଳସମ,ചവറ്റുകുട്ട
ଚିକିତ୍ସା,ആചരണം
ଗଛ କ୍ରପ୍ କରିବା |,മരം ക്രോപ്പിംഗ്
ଗଛ ରିଙ୍ଗ,ട്രീ റിംഗ്
ପରୀକ୍ଷା,പരീക്ഷണം
ଚତୁର ଜଳସେଚନ |,ട്രിക്കിൾ ഇറിഗേഷൻ
ଟ୍ରିଗର ଫ୍ୟାକ୍ଟର୍ |,ഘടകം ട്രിഗർ ചെയ്യുക
ଟ୍ରିପ୍ଲାଇଡ୍,ത്രിവദ്ധമായ
ଟ୍ରିପଲ୍ କ୍ରପ୍ |,ട്രിപ്പിൾ ക്രോപ്പിംഗ്
ଟ୍ରଫିକ୍ ସ୍ତର |,ട്രോഫിക് ലെവൽ
ଟ୍ରପିକ୍ ଗତିବିଧି |,ട്രോപ്പിക് പ്രസ്ഥാനങ്ങൾ
ଟ୍ରପିକାଲ୍ ଅଞ୍ଚଳ |,ഉഷ്ണമേഖലാ പ്രദേശത്ത്
ଟ୍ରପିଜିମ୍,ഉഷ്ണമേഖല
ପ୍ରକୃତ ଘନତା |,യഥാർത്ഥ സാന്ദ്രത
ପ୍ରକୃତ ହଜମ କରିବା |,യഥാർത്ഥ ദഹനത
ଛୋଟ ପ୍ରୋଫାଇଲ୍ |,വെട്ടിച്ചുരുക്കിയ പ്രൊഫൈൽ
ଛୋଟ ମାଟି |,വെട്ടിച്ചുരുക്കിയ മണ്ണ്
ସୁନାମି |,സുനാമി
ଟ୍ୟୁବର ଫସଲ,കിഴങ്ങുവർഗ്ഗ വിളകൾ
ତୁ,കിഴങ്ങ്
ଟ୍ୟୁମର୍,മുഴ
ମାଟିର ଟ୍ୟୁନାକ୍ସନ୍ |,മണ്ണിന്റെ ചൂഷണം
ତୁଣ୍ଡ୍ରା |,തുണ്ട്ര
ତୁରଫ୍,ടർഫ്
ଟଗିଦ୍,തുർജ്ജനമായ
ତୁଘମ ଆନ୍ଦୋଳନ,ടർഗോർ ചലനം
ତୁଗର ଚାପ,ടർഗോർ മർദ്ദം
ତୁଗରଯୁକ୍ତ,ടർഗോർ
ଟର୍ନର ସିଣ୍ଡ୍ରୋମ |,ടർണിന്റെ സിൻഡ്രോം
ଟାଇପ୍ (ଉଦ୍ଭିଦ),തരം (പ്ലാന്റ്)
ମୁଁ ତ୍ରୁଟି ଟାଇପ୍ କର |,ടൈപ്പ് I പിശക്
II ତ୍ରୁଟି ଟାଇପ୍ କରନ୍ତୁ |,ടൈപ്പ് II പിശക്
ଟାଇଫୋଟନ୍ |,ടൈറ്റി ടോഹൂൺ
ତାମରିନ୍ଦ |,പുഴലിക്കല്
ତାରାଗନ୍ |,ടാരഗൺ
ମନ୍ଦିର କିମ୍ବା ପାଗୋଡା ଗଛ |,ക്ഷേത്രം അല്ലെങ്കിൽ പഗോഡ ട്രീ
କଣ୍ଟା,തുണി
ଥୁଜା |,തുജ
ଥିମ୍,തൈം
ତମାଖୁ,പുകയില
ଟମାଟୋ |,തക്കാളി
ଦୁ orrow ଖର ବୃକ୍ଷ |,വൃക്ഷം
ଟ୍ରାଇଟିଭାଲ୍,ܘNITICE
ତୂରୀ ବା ଦ୍ରାକ୍ଷାଲତା |,കാഹളം മുന്തിരിവതാവ്
Tubeuberose,Tuberose
କଦଳୀ,മഞ്ഞൾ
ଶାଗୁଣା |,തക്കാരിച്ചെടി
ସିଙ୍ଗାପୁର (ଭାରତୀୟ ରେଡ୍ ମ୍ୟାଚ୍),ടൈമ്മ (ഇന്ത്യൻ റീഡ് മാസ്)
ଚା ମଶା,ചായ കൊതുക്
ଟର୍ମାଇଟ୍ସ (ଧଳା ପିମ୍ପୁଡ଼ି),ടെർമിറ്റുകൾ (വെളുത്ത ഉറുമ്പ്)
ଥ୍ରିପ୍ସ |,ഇലപ്പെടുപ്പുകൾ
ଅଲଟ୍ରିକେଣ୍ଡ୍ରିଫୁଗେସନ୍ |,അൾട്രൊരെണ്ടര്ഫ്യൂഗേഷൻ
ଅଲଟ୍ରାସାଉଣ୍ଡ,അൾട്രാസൗണ്ട്
ଉମ୍ବେଲ |,ഉമ്പ്
ଅସମ୍ମାନ,അധികാരപ്പെടുത്തിയിട്ടില്ല
ଫଳପ୍ରଦତା |,ഫലമില്ലാത്തത്
ଏକତ୍ର,ഞരമ്പമില്ലാത്ത
ୟୁନିଭର୍ସାଲ୍ ଜେନେଟିକ୍ କୋଡ୍ |,സാർവത്രിക ജനിറ്റിക് കോഡ്
ୟୁନିଭର୍ସାଲ୍ ମୃତ୍ତିକା କ୍ଷତି ସମୀକରଣ |,സാർവത്രിക മണ്ണിന്റെ നഷ്ടം
ଅସନ୍ତୁଷ୍ଟ ଫ୍ୟାଟି ଏସିଡ୍ |,അപൂരിത ഫാറ്റി ആസിഡുകൾ
ଉପରକୁ ଚାଉଳ,ഇളം അരി
ଉପରକୁ,ഉദതം
ସହରୀ କମ୍ପୋଷ୍ଟ |,അർബൻ കമ്പോസ്റ്റ്
Urea,യുആർഎ
Ureas,മൂലം
ଉଲାଲା ଘାସ |,ഉല്ലാ പുല്ല്
ଟିକା,വാക്സിന്
ଭାଲୁଓଲ୍,വാക്യൂൾ
ମୂଲ୍ୟ-ଯୋଗଦାନ କୃଷି |,മൂല്യവർദ്ധിത കൃഷി
ମୂଲ୍ୟ ଯୋଗଦାନ ଉତ୍ପାଦ |,മൂല്യവർദ്ധിത ഉൽപ്പന്നം
ମୂଲ୍ୟ ଯୋଗ,മൂല്യങ്ങൾ
ମୂଲ୍ୟ ମୂଲ୍ୟର ଅନୁପାତ |,മൂല്യ വില അനുപാതം
VAM (ଭେସିକୁଲାର୍ ଆରବ୍ୟୁସ୍କୁଲାର),VAM (വെസിക്കുലാർ അർബുലർ)
ବାଷ୍ପ ଉତ୍ତାପ ଚିକିତ୍ସା |,നീരാവി ചൂട് ചികിത്സ
ବାଷ୍ପ ଚାପ,ബാഷ്പ മർദ്ദം
ଭେରିଏବଲ୍ ମୂଲ୍ୟ,വേരിയബിളിന്
ଭେରିଏବଲ୍ ଜିନ୍ |,വേരിയബിൾ ജീൻ
ଭେରିଏବଲ୍ ରେଟ୍ ଟେକ୍ନୋଲୋଜି |,വേരിയബിൾ റേറ്റ് ടെക്നോളജി
ଭିନ୍ନତା,വേൾഡ്
ପରିବର୍ତ୍ତନ,വതാസം
ବିଭିନ୍ନତା |,വൈവിധം
ଭେକ୍ଟର,വെക്റ്റർ
ଉଦ୍ଭିଦ,സസ്യങ്ങൾ
ଉଦ୍ଭିଦ ଅବନତି |,സസ്യഭക്ഷണം
ପନିପରିବା ପ୍ରତିବନ୍ଧକ |,സസ്യ തടസ്സം
ଶାକାହାରୀ କଭର |,തുമ്പില് കവർ
ଶାକାହାରୀ ପ୍ରଚାର,തുമ്പില് പ്രചരണം
ଶାକାହାରୀ ପର୍ଯ୍ୟାୟ |,തുമ്പില് വേദി
ଭେନସନ୍,ആരാധന
ଭ୍ରମକାକାରୀ,പരിധി
ଭର୍ମିକୋମ୍ପୋଷ୍ଟ |,മണ്ണിര കമ്പോസ്റ്റ്
ଭର୍ନାଲ୍ ଆକୀକରଣ |,Veneralial
ଭୂଲମ୍ବ ମଲଚିଂ |,ലംബ പുതങ്ങ്
Vertisool,വെർട്ടിസോൾ
କାର୍ଯ୍ୟକ୍ଷମତା (ବିହନ),പ്രവർത്തനക്ഷമത (വിത്ത്)
ଦ୍ରାକ୍ଷାଲତା,മുന്തിരിവള്ളി
ଭିନେଗାର |,വിനാഗിരി
ପ୍ରାଚୀନ ଜିନ୍,വിൽ ജീൻ
କୁମାରୀ ଜମି,കന്യക ഭൂമി
କୁମାରୀ ମୃତ୍ତିକା |,കന്യക മണ്ണ്
କୁମାରୀ,വൈരീലയം
ଜୀବାଣୁ,വൈറസ്
ଭାଇରସ୍ କୋଟ୍ ପ୍ରୋଟିନ୍ |,വൈറസ് കോട്ട് പ്രോട്ടീൻ
ଜୀବାଣୁ ସୂଚକାଙ୍କ |,വൈറസ് ഇൻഡെക്സിംഗ്
ବିଶୃଙ୍ଖଳା |,വിസ്കോസിറ്റി
ଦୃଶ୍ୟମାନ ବିକିରଣ,ദൃശ്യമായ വികിരണം
ଭିଟାମିନ୍ |,വിറ്റാമിനുകൾ
ବଣିକ,Viti കൾച്ചർ
ଜୀବାଣୁ,വൈവിപ്പറേഴ്സ്
ଶୂନ୍ୟ ସ୍ଥାନ,സ്ഥലം ശൂന്യമായ സ്ഥലം
ଭୋଲଟିଲାଇଜେସନ୍,അസ്ഥിരസം
ସ୍ୱେଚ୍ଛାସେବୀ ଉଦ୍ଭିଦ |,സന്നദ്ധ സസ്യങ്ങൾ
ଭାନିଲା |,വാനിലക്കാരി
ଭେଟର,വെട്ടിയവർ
ଭେରିନାନାନିଆନ୍ ଡାକ୍ତର |,വെറ്ററൻ ഡോക്ടർ
ଜୀବାଣୁ,വൈരോളജിസ്റ്റ്
ମଜୁରୀ,വേതന
ଉଷ୍ମ ରକ୍ତ ଦିଆଯାଇଥିବା ପଶୁ |,ചെറുചൂടുള്ള രക്തമുള്ള മൃഗം
ବର୍ଜ୍ୟବସ୍ତୁ ପରିଚାଳନା,മാലിന്യ സംസ്കരണം
ବର୍ଜ୍ୟବସ୍ତୁ,തരിശുഭൂമികൾ
ଜଳ ଆବେଦନ ଦକ୍ଷତା |,വാട്ടർ ആപ്ലിക്കേഷൻ കാര്യക്ഷമത
ଜଳ ପ୍ରୟୋଗ ହାର,വാട്ടർ ആപ്ലിക്കേഷൻ നിരക്ക്
ଜଳ ସନ୍ତୁଳନ,ജല സന്തുലിതാവസ്ഥ
ଜଳ ସଙ୍କତ,ജലവിരുദ്ധം
ଜଳ ସଂରକ୍ଷଣ,ജല സംരക്ഷണം
ଜଳ ଖର୍ଚ୍ଚ,ജല ഉപഭോഗം
ଜଳ ପରିବହନ ଦକ୍ଷତା |,ജലസംരക്ഷണ കാര്യക്ഷമത
ଜଳ ସଂସ୍କୃତି,ജല സംസ്കാരം
ଜଳ ନିଅଣ୍ଟ,ജല കമ്മി
ଜଳ ବଣ୍ଟନ ଦକ୍ଷତା |,ജലവിതരണപരമായ കാര്യക്ഷമത
ଜଳ ଡ୍ୟୁଟି,വാട്ടർ ഡ്യൂട്ടി
ଜଳ ଫ୍ରୋ,വെള്ളം ചാലുകൾ
ଜଳ ଦ୍ୱାରକ୍ରା,വാട്ടർ ഗേറ്റ്സ്
ଜଳ ଲଗ୍ ଇନ୍,ജല ലോഗിംഗ്
ଜଳ ପରିଚାଳନା,ജല മാനേജുമെന്റ്
ଫସଲର ଜଳ ଆବଶ୍ୟକତା |,വിളകളുടെ ജല ആവശ്യകത
ଜଳର ଶ୍ୱାକନ ଅଭାବ |,വാട്ടർ സാച്ചുറേഷൻ കമ്മി
ଜଳ ସାରଣୀ,വാട്ടർ ടേബിൾ
ଜଳ ବ୍ୟବହାର ଦକ୍ଷତା |,ജല ഉപയോഗക്ഷമത
ଜଳ ଅମଳ,ജല വിളവ്
ଜଳ - ଅମଳ,ജലസംഭരണ
ଜଳସନ୍ତୁମାନେ |,വാഴുള്ള
ଜଳୀୟ ପରିଚାଳନା,വാട്ടർഷെഡ് മാനേജ്മെന്റ്
ଜଳପ୍ରବାହକାରୀ ଚିକିତ୍ସା |,വാട്ടർഷെഡ് ചികിത്സ
ୱାଟରେଡ୍ ଆଧାରିତ ସିଷ୍ଟମ୍ |,വാട്ടർഷെഡ് അധിഷ്ഠിത സിസ്റ്റം
ଜଳପଥ,ജലപാത
ତରଙ୍ଗ-ଲମ୍ବ |,വേവ്-ദൈർഘ്യം
ମହମ,വാക്സിംഗ്
ପାଣିପାଗ,കാലാവസ്ഥ
ପାଣିପାଗ,കാലാവസ്ഥ
ତୃଣକ,കള
ତୃଣକ ନିୟନ୍ତ୍ରଣ |,കള നിയന്ത്രണം
ତୃଣ ନିୟନ୍ତ୍ରଣ ଦକ୍ଷତା |,കള നിയന്ത്രണം കാര്യക്ഷമത
ତୃଣକ ବିଲୋପ,കള ഇല്ലാതാക്കൽ
ତୃଣ ସୂଚକାଙ୍କ |,കള സൂചിക
ପାଶ୍ଚାତ୍ୟ ବ୍ଲୋଟିଂ |,പടിഞ്ഞാറൻ മന്ദനം
ତୃଣ ନିରୀକ୍ଷା,കള സ്പെക്ട്രം
ତୃଣକ,കളനിയനം
ଓଦା-ବଲ୍ବ ଉଦାସୀନତା |,നനഞ്ഞ ബൾബ് വിഷാദം
ଓଦା-ବଲ୍ବ ତାପମାତ୍ରା |,നനഞ്ഞ ബൾബ് താപനില
ୱେଟ୍-ବଲ୍ବ ଥର୍ମୋମିଟର |,നനഞ്ഞ ബൾബ് തെർമോമീറ്റർ
ୱେଟଲ୍ୟାଣ୍ଡ |,തണ്ണീര്മകിട്ട്
ଓଦା ରୋପଣ |,നനഞ്ഞ നടീൽ
ଓଦା season ତୁ,നനഞ്ഞ കാലം
ବିହନ ବୁଣାକାର |,നനഞ്ഞ വിത്ത്
ଓଦା ବର୍ଷ |,നനഞ്ഞ വർഷം
ୱେଟେବଲ୍ ପାଉଡର |,ഡ്യൂട്ടബിൾ പൊടി
ଓଦା ଏଜେଣ୍ଟ |,വെറ്റിംഗ് ഏജന്റ്
ଘୁରି ବୁଲୁଥିବା ସାଇକେରୋମିଟର |,ചുഴലിക്കാറ്റ്
ଧଳା ବିପ୍ଳବ,വെളുത്ത വിപ്ലവം
ପୁରା ଚାଷ ବିଶ୍ଳେଷଣ |,മുഴുവൻ കാർഷിക വിശകലനവും
ପୁରା ଫାର୍ମ ଉପାୟ |,മുഴുവൻ ഫാം സമീപനവും
ବ୍ୟାପକ ଆଡାପ୍ଟିଲିଟି |,വികാരാധരത
ୱିଲିଂ ପଏଣ୍ଟ,വിൽറിംഗ് പോയിന്റ്
ପବନ ଭାଙ୍ଗ,കാറ്റ് ഇടവേള
ପବନ ଶକ୍ତି,കാറ്റിന്റെ .ർജ്ജം
ପବନ କ୍ଷୟ,കാറ്റ് മണ്ണൊലിപ്പ്
ପବନ ବଂଶ,കാറ്റിന്റെ തലമുറ
ପବନ ମିଲ୍ |,കാറ്റിന്റെ മിൽ
ପବନ ଶକ୍ତି,കാറ്റു ശക്തി
ପବନ ବେଗ,കാറ്റിന്റെ വേഗത
ପବନ ଷ୍ଟ୍ରିପ୍ ଫସଲ,കാറ്റ് സ്ട്രിപ്പ് ക്രോപ്പിംഗ്
ପବନ ବେଗ |,കാറ്റിന്റെ വേഗത
ପବନ,കാറ്റ്
ପବନ,കാറ്റുള്ള
ୱିଣ୍ଡ୍ରୋୱର,കാൻപുരകം
ପବନ ପରି,കാറ്റിന്റെ വാംഗം
ୱିଣ୍ଟନୱାର୍ |,വിന്നേക്കാം
ଜ୍ୱଳନ୍ତ,വിന്നോവിംഗ്
Woble fpoothasies |,വോബിൾ സിദ്ധാന്തം
ଗର୍ଭ,ഗർഭപാത്രം
କାଠ ପାଉଁଶ |,മരം ചാരം
କାଠ ଗ୍ୟାସ,മരം വാതകം
କାର୍ଯ୍ୟ,വേല
ବାଦାମ |,അകോട്ട് മരം
ଜଳ Cress,ജലദം
ଜଳ ହାଇୟା ବିସିନ୍ |,വാട്ടർ ഹയാസിന്ത്
ଜଳ ତରଭୁଜ |,തണ്ണിമത്തൻ
ଜଳ ମେଣ୍ଟ,വെള്ളം പുതിന
କାନ୍ଦିବା ୱାଲୋ |,കരയുന്ന ശബ്ദങ്ങൾ
ପଶ୍ଚିମ ଭାରତୀୟ ମାହାନି |,പശ്ചിമ ഇന്ത്യൻ മഹാോഗാനി
ଗହମ,ഗോതന്വ്
ଧଳା କ୍ଲୋଭର |,വെളുത്ത ക്ലോവർ
ଧଳା ମଲବେଦି |,വൈറ്റ് മൾബറി
ଧଳା ପପିନେକ୍ |,വെളുത്ത പോപ്പിനെക്
ଧଳା ୱାଲୋ |,വെളുത്ത വില്ലോ
ୱାଇଲ୍ଡ ମାର୍ଜୋରିମ୍ |,കാട്ടുപോർം
ବଣୁଆ ଓଟ |,കാട്ടു ഓട്സ്
ଡେଣା ବିନ୍,ചിറകുള്ള ബീൻ
ଶୀତ ସ୍କିପ୍,വിന്റർ സ്ക്വാഷ്
ୱିଥାନିଆ |,ഗൊയ്നിയ
"କାଠ ସୋରେଲ, ଅକ୍ଲିସ୍ |","വുഡ് തവിട്, ഓക്സാലിസ്"
Wasp,കടന്നല്
ବୁଣା ପକ୍ଷୀ,നെയ്വർ പക്ഷി
ଇଭେଲ,വീവിൻ
ଧଳା ଗ୍ରୀପ୍ |,വൈറ്റ് ഗ്രപ്പ്
ପଶମ ଆପିଡ୍ |,കമ്പിളി ആഫിഡ്
Xanthinuriia,സാന്തിനൂറിയ
Xanthhophilll,സാന്തോഫിൽ
X- କ୍ରୋମୋଜୋମ୍ |,എക്സ്-ക്രോമസോം
ଜେନିଆ,സീനിയ
Xerorderma de degmenttosumum |,Xeroderma Boogmentosum
Xerophyte,സിറോഫൈറ്റ്
Xeorphyismm,സിറോഫിറ്റിസം
ଏକ୍ସ-ରେ ଡିଫ୍ରିମେସନ୍ |,എക്സ്-റേ ഡിഫ്രാക്ഷൻ
Xyllem,Xlealem
Xylophyte,സൈലോഫൈറ്റ്
Y 'ଟ୍ରେଲିସ୍ |,Y 'ട്രെല്ലിസ്
Y-chromonome,Y-chromosome
ଖମୀର |,യീസ്റ്റ്
ଖମୀର,യീസ്റ്റ് സത്തിൽ
ହଳଦିଆ ବିପ୍ଳବ,മഞ്ഞ വിപ്ലവം
ହଳଦିଆ,മഞ്ഞനിറം
ଅମଳ ଉପାଦାନ |,വിളവ് ഘടകം
ଅମଳ ମନିଟରିଂ |,വിളവ് നിരീക്ഷണം
ସମ୍ଭାବ୍ୟ ସମ୍ଭାବନା |,വിളവ് സാധ്യത
ଫଳ ଅନୁଭବ କର |,വിളവ് സ്ഥിരത
ହଳଦିଆ,മഞ്ഞക്കരു
ହଳଦିଆ ବିରି ନାଇଟ୍ଶେଡ୍ |,മഞ്ഞയില്ലാത്ത നൈറ്റ്ഷെയ്ഡ്
ହଳଦିଆ ମାଇରୋବାଲାନ୍ |,മഞ്ഞ മൈറോബലൻ
ଜେଡ୍,സൈയ്ദ്
Z-chromomome,ഇസഡ്-ക്രോമസോം
Z-DNA,ഇസഡ്-ഡിഎൻഎ
ଜାଟିନ୍ |,സെതിൻ
ଶୂନ୍ୟ ଶକ୍ତି ଶୀତ ଚାମ୍ବର |,സീറോ എനർജി കൂൾ ചേമ്പർ
